BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
0.00,0.12,13.62,0.00,0.00,0.00,0.00,0.25,2.45,0.56,0.25,3.50,0.88,0.00,1.11,0.00,0.00,1.95,0.00,0.00
0.04,0.12,15.01,0.53,0.00,0.00,0.00,0.00,1.48,0.00,0.25,3.50,0.88,0.00,1.13,0.00,0.25,1.95,0.45,0.00
0.02,0.10,13.37,0.26,0.00,0.00,0.00,0.00,1.00,0.00,0.25,5.01,1.25,0.00,1.42,0.00,0.23,1.50,0.32,0.00
-0.50,0.10,8.77,-4.41,0.00,0.00,0.00,0.00,1.00,0.00,0.25,4.49,1.12,0.00,1.40,0.00,0.23,1.50,0.32,0.00
0.28,0.58,11.06,2.90,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.98,0.74,0.00,1.05,0.00,0.47,1.50,0.64,0.00
0.00,0.29,8.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.25,1.49,0.37,0.00,1.09,0.00,0.42,1.47,0.57,0.00
-0.75,0.31,4.20,-3.15,0.00,0.00,0.00,0.25,1.97,0.45,0.25,1.49,0.37,0.00,1.13,0.00,0.19,1.47,0.26,0.00
-0.01,1.00,9.23,-0.09,0.00,0.00,0.00,0.25,1.99,0.46,0.25,2.49,0.62,0.10,1.13,0.10,0.50,1.49,0.69,0.00
-0.01,1.00,11.17,-0.11,0.00,0.00,0.00,0.25,3.89,0.90,0.25,1.91,0.48,0.10,1.05,0.09,0.50,1.89,0.87,0.00
-0.01,1.00,16.05,-0.15,0.00,0.00,0.00,0.25,4.69,1.08,0.25,4.49,1.12,0.10,1.04,0.09,0.50,2.30,1.06,0.00
0.00,1.00,20.38,0.00,0.00,0.00,0.00,0.25,4.69,1.08,0.25,4.69,1.17,0.10,1.25,0.11,0.50,3.75,1.73,0.00
0.78,0.99,28.11,20.17,0.00,0.00,0.00,0.22,3.69,0.75,0.25,3.69,0.92,0.00,1.42,0.00,0.00,3.69,0.00,0.00
0.00,0.21,20.40,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,18.25,4.56,0.00,1.62,0.00,0.09,2.00,0.17,0.00
0.00,0.21,16.13,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.50,1.88,0.00,1.15,0.00,0.09,1.95,0.16,0.00
-0.45,0.21,13.78,-6.19,0.00,0.00,0.00,0.25,2.29,0.53,0.25,7.01,1.75,0.00,1.05,0.00,0.09,1.65,0.13,0.00
-0.42,0.62,12.91,-5.43,0.00,0.00,0.00,0.25,1.95,0.45,0.25,6.03,1.51,0.00,1.04,0.00,0.50,1.50,0.69,0.00
-0.01,1.00,13.74,-0.13,0.00,0.00,0.00,0.25,2.25,0.52,0.25,4.75,1.19,0.10,1.09,0.10,0.50,1.65,0.76,0.00
-0.01,1.00,14.64,-0.14,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.96,0.99,0.10,1.11,0.10,0.50,1.65,0.76,0.00
-0.01,1.00,14.92,-0.14,0.00,0.00,0.00,0.25,2.29,0.53,0.25,4.79,1.20,0.10,3.00,0.26,0.50,1.89,0.87,0.00
-0.01,1.00,15.87,-0.15,0.00,0.00,0.00,0.25,3.19,0.74,0.25,4.69,1.17,0.10,3.01,0.26,0.50,1.95,0.90,0.00
-0.01,1.00,18.51,-0.18,0.00,0.00,0.00,0.25,4.98,1.15,0.25,5.49,1.37,0.10,3.00,0.26,0.50,2.00,0.92,0.00
0.15,1.00,52.84,7.55,0.00,0.00,0.00,0.25,22.36,5.15,0.25,10.39,2.60,0.10,35.30,3.10,0.50,18.75,8.64,0.00
0.75,0.84,40.12,27.91,0.00,0.00,0.00,0.00,5.02,0.00,0.25,3.04,0.76,0.24,17.44,3.87,0.01,5.52,0.03,0.00
0.00,0.10,31.32,0.00,0.00,0.00,0.00,0.23,2.50,0.53,0.25,1.94,0.48,-0.00,9.36,-0.00,0.00,2.00,0.00,0.00
0.00,0.10,29.19,0.00,0.00,0.00,0.00,0.23,4.00,0.85,0.25,2.02,0.51,0.00,1.85,0.00,0.00,2.00,0.00,0.00
0.00,0.10,22.48,0.00,0.00,0.00,0.00,0.23,1.99,0.42,0.25,3.17,0.79,0.00,1.85,0.00,-0.00,2.00,-0.00,0.00
0.00,0.10,18.53,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.25,4.49,1.12,0.00,1.11,0.00,0.23,1.95,0.41,0.00
0.02,0.12,17.18,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.25,3.49,0.87,0.00,1.15,0.00,0.25,1.50,0.35,0.00
0.00,0.12,15.23,0.00,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.98,0.74,0.00,0.99,0.00,0.00,1.50,0.00,0.00
-0.55,0.12,10.51,-5.74,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.52,0.38,0.00,0.99,0.00,0.00,1.50,0.00,0.00
-0.42,0.62,9.84,-4.14,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.52,0.38,0.00,0.99,0.00,0.50,1.50,0.69,0.00
-0.01,1.00,9.86,-0.09,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.49,0.62,0.10,0.99,0.09,0.50,1.50,0.69,0.00
-0.01,1.00,11.95,-0.11,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.02,0.51,0.10,0.97,0.09,0.50,2.00,0.92,0.00
-0.01,1.00,17.61,-0.17,0.00,0.00,0.00,0.25,4.69,1.08,0.25,5.69,1.42,0.10,0.99,0.09,0.50,2.39,1.10,0.00
0.00,1.00,28.00,0.00,0.00,0.00,0.00,0.25,7.30,1.68,0.25,5.69,1.42,0.10,2.72,0.24,0.50,5.30,2.44,0.00
0.88,0.99,33.87,27.60,0.00,0.00,0.00,0.08,4.69,0.35,0.25,4.69,1.17,0.04,4.60,0.15,0.00,4.69,0.00,0.00
0.00,0.12,22.16,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,29.49,7.37,0.00,2.72,0.00,0.00,3.00,0.01,0.00
0.00,0.12,18.99,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.50,1.88,0.00,1.15,0.00,0.00,1.89,0.00,0.00
-0.55,0.12,16.55,-9.04,0.00,0.00,0.00,0.25,2.35,0.54,0.25,7.50,1.88,0.00,1.09,0.00,0.00,1.65,0.00,0.00
-0.42,0.62,15.78,-6.63,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.69,1.42,0.00,1.11,0.00,0.50,1.65,0.76,0.00
-0.01,1.00,15.95,-0.15,0.00,0.00,0.00,0.25,2.25,0.52,0.25,4.75,1.19,0.10,1.14,0.10,0.50,1.65,0.76,0.00
-0.01,1.00,16.15,-0.16,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.69,0.92,0.10,1.22,0.11,0.50,1.50,0.69,0.00
-0.01,1.00,17.04,-0.16,0.00,0.00,0.00,0.25,2.10,0.48,0.25,5.00,1.25,0.10,4.60,0.40,0.50,1.65,0.76,0.00
-0.01,1.00,18.87,-0.18,0.00,0.00,0.00,0.25,2.39,0.55,0.25,5.69,1.42,0.10,4.60,0.40,0.50,1.98,0.91,0.00
-0.01,1.00,28.34,-0.27,0.00,0.00,0.00,0.25,12.49,2.88,0.25,7.69,1.92,0.10,3.14,0.28,0.50,2.69,1.24,0.00
0.00,1.00,39.44,0.00,0.00,0.00,0.00,0.25,37.39,8.62,0.25,3.97,0.99,0.10,25.45,2.23,0.50,15.16,6.99,0.00
0.53,0.99,40.10,19.67,0.00,0.00,0.00,0.25,5.00,1.15,0.25,2.71,0.68,0.22,12.89,2.59,0.00,3.69,0.00,0.00
0.00,0.45,34.20,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,1.93,0.48,0.00,6.42,0.00,0.33,2.49,0.76,0.00
0.00,0.45,32.90,0.00,0.00,0.00,0.00,0.25,4.04,0.93,0.25,2.06,0.52,0.00,4.31,0.00,0.33,2.00,0.60,0.00
0.00,0.44,28.92,0.00,0.00,0.00,0.00,0.07,1.99,0.13,0.25,1.98,0.49,0.00,2.01,0.00,0.50,2.00,0.92,0.00
0.00,0.45,25.76,0.00,0.00,0.00,0.00,0.08,1.89,0.15,0.25,2.49,0.62,0.00,1.15,0.00,0.50,2.39,1.10,0.00
-0.17,0.46,24.07,-4.05,0.00,0.00,0.00,0.09,1.45,0.12,0.25,3.49,0.87,0.00,1.40,0.00,0.50,1.95,0.90,0.00
0.00,0.63,26.66,0.00,0.00,0.00,0.00,0.25,2.15,0.50,0.25,1.99,0.50,0.00,0.98,0.00,0.50,1.65,0.76,0.00
-0.42,0.62,23.48,-9.87,0.00,0.00,0.00,0.25,1.85,0.43,0.25,1.49,0.37,0.00,0.98,0.00,0.50,1.50,0.69,0.00
-0.01,1.00,23.84,-0.23,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.10,0.98,0.09,0.50,1.50,0.69,0.00
-0.01,1.00,25.99,-0.25,0.00,0.00,0.00,0.25,1.94,0.45,0.25,1.49,0.37,0.10,0.98,0.09,0.50,1.50,0.69,0.00
-0.01,1.00,26.80,-0.26,0.00,0.00,0.00,0.25,2.39,0.55,0.25,1.02,0.26,0.10,0.96,0.08,0.50,1.89,0.87,0.00
-0.01,1.00,32.99,-0.32,0.00,0.00,0.00,0.25,5.51,1.27,0.25,1.49,0.37,0.10,1.42,0.12,0.50,3.00,1.38,0.00
0.15,1.00,72.12,10.09,0.00,0.00,0.00,0.25,26.95,6.21,0.25,3.37,0.84,0.10,36.95,3.24,0.50,24.95,11.50,0.00
0.76,0.84,79.48,55.51,0.00,0.00,0.00,0.00,15.26,0.00,0.25,1.76,0.44,0.24,44.30,9.90,0.00,15.26,0.00,0.00
0.00,0.10,33.59,0.00,0.00,0.00,0.00,0.23,7.44,1.58,0.25,10.44,2.61,0.00,7.75,0.00,0.00,5.44,0.00,0.00
0.00,0.10,27.78,0.00,0.00,0.00,0.00,0.00,2.29,0.00,0.25,2.29,0.57,0.00,1.82,0.00,0.23,1.89,0.40,0.00
0.00,0.12,27.13,0.00,0.00,0.00,0.00,0.25,2.03,0.47,0.25,1.98,0.49,0.00,1.00,0.00,0.00,1.65,0.00,0.00
0.00,0.12,25.10,0.00,0.00,0.00,0.00,0.25,1.95,0.45,0.25,2.49,0.62,0.00,1.04,0.00,0.00,1.53,0.00,0.00
0.00,0.12,24.59,0.00,0.00,0.00,0.00,0.25,1.99,0.45,0.25,2.49,0.62,0.00,1.05,0.00,0.00,1.53,0.00,0.00
-0.55,0.12,21.91,-12.02,0.00,0.00,0.00,0.25,1.95,0.44,0.25,2.49,0.62,0.00,1.05,0.00,0.00,1.53,0.00,0.00
-0.42,0.62,21.22,-8.92,0.00,0.00,0.00,0.25,1.99,0.46,0.25,3.49,0.87,0.00,2.72,0.00,0.50,1.95,0.90,0.00
-0.01,1.00,21.22,-0.20,0.00,0.00,0.00,0.25,2.29,0.53,0.25,2.49,0.62,0.10,2.72,0.24,0.50,1.98,0.91,0.00
0.00,1.00,25.87,0.00,0.00,0.00,0.00,0.25,6.48,1.49,0.25,2.49,0.62,0.10,2.74,0.24,0.50,2.47,1.14,0.00
0.49,0.99,54.81,24.57,0.00,0.00,0.00,0.25,29.94,6.90,0.25,15.15,3.79,0.20,25.90,4.84,0.06,25.93,1.46,0.00
0.37,0.50,31.89,10.91,0.00,0.00,0.00,0.25,4.39,1.01,0.25,2.41,0.60,0.00,1.42,0.00,0.38,4.69,1.64,0.00
0.00,0.12,23.91,0.00,0.00,0.00,0.00,0.25,3.52,0.81,0.25,1.54,0.39,0.00,1.30,0.00,0.00,1.95,0.00,0.00
0.00,0.12,21.92,0.00,0.00,0.00,0.00,0.25,3.95,0.91,0.25,2.98,0.74,0.00,1.13,0.00,0.00,1.95,0.00,0.00
0.00,0.12,20.52,0.00,0.00,0.00,0.00,0.21,2.00,0.38,0.25,3.50,0.88,0.00,1.13,0.00,0.04,1.98,0.08,0.00
0.02,0.12,19.25,0.31,0.00,0.00,0.00,0.25,2.95,0.68,0.25,9.49,2.37,0.00,1.13,0.00,0.00,2.00,0.00,0.00
0.02,0.10,14.32,0.27,0.00,0.00,0.00,0.00,1.30,0.00,0.25,4.49,1.12,0.00,1.13,0.00,0.23,1.80,0.38,0.00
-0.23,0.10,8.81,-2.03,0.00,0.00,0.00,0.23,2.00,0.43,0.25,2.50,0.62,0.00,1.04,0.00,0.00,1.50,0.00,0.00
-0.75,0.31,7.42,-5.56,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.49,0.37,0.00,1.04,0.00,0.19,1.49,0.26,0.00
-0.01,1.00,9.38,-0.09,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.10,1.05,0.09,0.50,1.50,0.69,0.00
-0.01,1.00,9.85,-0.09,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.52,0.38,0.10,1.05,0.09,0.50,1.50,0.69,0.00
-0.01,1.00,13.94,-0.13,0.00,0.00,0.00,0.25,2.15,0.50,0.25,1.49,0.37,0.10,1.05,0.09,0.50,1.50,0.69,0.00
-0.01,1.00,21.72,-0.21,0.00,0.00,0.00,0.25,4.39,1.01,0.25,4.89,1.22,0.10,1.15,0.10,0.50,2.00,0.92,0.00
0.25,1.00,34.43,7.94,0.00,0.00,0.00,0.25,9.20,2.12,0.25,10.00,2.50,0.00,2.00,0.00,0.50,9.20,4.24,0.00
0.24,0.74,31.36,6.90,0.00,0.00,0.00,0.25,5.48,1.26,0.25,3.50,0.88,0.01,1.82,0.02,0.50,5.48,2.53,0.00
0.37,0.50,30.96,10.62,0.00,0.00,0.00,0.25,5.00,1.15,0.25,33.00,8.25,0.00,2.01,0.00,0.38,3.00,1.05,0.00
0.02,0.12,22.44,0.36,0.00,0.00,0.00,0.25,9.33,2.15,0.25,12.04,3.01,0.00,2.00,0.00,0.00,2.00,0.00,0.00
-0.56,0.10,15.84,-8.93,0.00,0.00,0.00,0.23,2.80,0.60,0.25,7.50,1.88,0.00,1.05,0.00,0.00,2.00,0.00,0.00
-0.01,0.62,14.69,-0.11,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.00,1.13,0.00,0.50,1.95,0.90,0.00
-0.01,0.62,13.34,-0.10,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.00,1.15,0.00,0.50,1.95,0.90,0.00
0.00,0.62,12.80,0.00,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.69,0.92,0.00,1.15,0.00,0.50,1.65,0.76,0.00
-0.43,0.61,10.81,-4.62,0.00,0.00,0.00,0.25,2.39,0.55,0.25,5.40,1.35,0.00,4.80,0.00,0.49,2.00,0.91,0.00
-0.01,1.00,12.68,-0.12,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.77,1.44,0.10,4.45,0.39,0.50,2.00,0.92,0.00
-0.01,1.00,19.48,-0.19,0.00,0.00,0.00,0.25,5.67,1.31,0.25,3.69,0.92,0.10,5.00,0.44,0.50,3.00,1.38,0.00
0.15,1.00,44.83,6.40,0.00,0.00,0.00,0.25,29.37,6.77,0.25,27.39,6.85,0.10,17.20,1.51,0.50,24.74,11.40,0.00
0.25,0.84,32.23,7.43,0.00,0.00,0.00,0.25,6.27,1.45,0.25,5.00,1.25,0.00,2.72,0.00,0.50,6.77,3.12,0.00
0.00,0.58,20.65,0.00,0.00,0.00,0.00,0.25,2.60,0.60,0.25,2.98,0.74,0.00,1.82,0.00,0.46,2.00,0.85,0.00
-0.07,0.57,18.98,-1.38,0.00,0.00,0.00,0.25,2.48,0.57,0.25,3.50,0.88,0.00,1.98,0.00,0.45,1.98,0.83,0.00
0.00,0.63,19.44,0.00,0.00,0.00,0.00,0.25,1.48,0.34,0.25,3.49,0.87,0.00,1.98,0.01,0.50,1.98,0.91,0.00
0.00,0.63,18.35,0.00,0.00,0.00,0.00,0.25,1.50,0.35,0.25,5.69,1.42,0.00,1.15,0.00,0.50,2.00,0.92,0.00
-0.42,0.62,17.80,-7.48,0.00,0.00,0.00,0.25,1.48,0.34,0.25,4.02,1.00,0.00,1.13,0.00,0.50,1.98,0.91,0.00
0.15,1.00,24.63,3.52,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.50,0.62,0.10,0.99,0.09,0.50,1.50,0.69,0.00
0.00,0.84,21.49,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.49,0.37,0.05,0.99,0.05,0.50,1.49,0.69,0.00
0.00,0.83,20.20,0.00,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.05,0.99,0.05,0.50,1.50,0.69,0.00
0.00,0.82,19.67,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.51,0.38,0.05,0.99,0.05,0.50,1.49,0.69,0.00
-0.21,0.81,18.74,-3.98,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.48,0.37,0.05,0.99,0.04,0.50,1.46,0.67,0.00
-0.01,1.00,18.96,-0.18,0.00,0.00,0.00,0.25,3.39,0.78,0.25,3.50,0.88,0.10,0.99,0.09,0.50,1.68,0.77,0.00
0.00,1.00,21.92,0.00,0.00,0.00,0.00,0.25,4.39,1.01,0.25,5.00,1.25,0.10,1.65,0.14,0.50,2.39,1.10,0.00
0.16,0.99,25.60,3.71,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.69,0.67,0.09,1.59,0.14,0.50,3.00,1.38,0.00
0.00,0.83,21.95,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,20.69,5.17,0.05,1.15,0.05,0.50,2.00,0.92,0.00
-0.21,0.82,19.94,-4.12,0.00,0.00,0.00,0.25,3.95,0.91,0.25,6.65,1.66,0.05,1.11,0.05,0.50,1.95,0.90,0.00
-0.01,1.00,21.63,-0.21,0.00,0.00,0.00,0.25,2.29,0.53,0.25,3.79,0.95,0.10,1.05,0.09,0.50,1.65,0.76,0.00
-0.01,1.00,23.18,-0.22,0.00,0.00,0.00,0.25,2.29,0.53,0.25,3.50,0.88,0.10,1.09,0.10,0.50,1.95,0.90,0.00
-0.01,1.00,23.78,-0.23,0.00,0.00,0.00,0.25,2.15,0.50,0.25,3.29,0.82,0.10,1.14,0.10,0.50,1.95,0.90,0.00
0.00,1.00,24.42,0.00,0.00,0.00,0.00,0.25,1.83,0.42,0.25,2.69,0.67,0.10,1.15,0.10,0.50,1.65,0.76,0.00
-0.02,0.99,22.69,-0.43,0.00,0.00,0.00,0.25,1.99,0.46,0.25,3.49,0.87,0.09,4.19,0.36,0.50,1.99,0.92,0.00
-0.01,1.00,24.45,-0.23,0.00,0.00,0.00,0.25,2.12,0.49,0.25,2.69,0.67,0.10,4.60,0.40,0.50,2.00,0.92,0.00
-0.01,1.00,25.06,-0.24,0.00,0.00,0.00,0.25,5.50,1.27,0.25,2.49,0.62,0.10,5.00,0.44,0.50,4.60,2.12,0.00
0.15,1.00,54.55,7.79,0.00,0.00,0.00,0.25,39.22,9.04,0.25,3.69,0.92,0.10,25.15,2.21,0.50,18.15,8.37,0.00
0.21,0.84,39.43,7.59,0.00,0.00,0.00,0.25,3.97,0.92,0.25,1.99,0.50,0.06,9.20,0.50,0.48,3.98,1.77,0.00
0.00,0.62,30.74,0.00,0.00,0.00,0.00,0.25,3.47,0.80,0.25,1.49,0.37,0.00,2.65,0.00,0.50,2.00,0.92,0.00
0.00,0.61,28.58,0.00,0.00,0.00,0.00,0.25,3.47,0.80,0.25,1.49,0.37,0.00,2.00,0.00,0.49,2.00,0.91,0.00
0.00,0.61,27.52,0.00,0.00,0.00,0.00,0.24,1.99,0.43,0.25,1.98,0.49,0.00,1.15,0.00,0.50,1.99,0.92,0.00
0.00,0.60,25.73,0.00,0.00,0.00,0.00,0.23,1.50,0.32,0.25,3.49,0.87,0.00,1.13,0.00,0.50,2.00,0.92,0.00
