BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
0.00,0.35,7.85,0.00,0.00,0.79,0.00,0.49,1.00,0.46,0.00,0.25,0.00,0.05,1.16,0.05,0.05,1.99,0.10,0.00
-0.95,0.35,6.35,-6.02,0.00,0.80,0.00,0.49,1.00,0.45,0.00,0.26,0.00,0.05,1.25,0.06,0.05,1.47,0.07,0.00
-0.49,0.78,6.56,-3.21,0.43,0.79,0.31,0.50,1.00,0.46,0.00,0.26,0.00,0.05,1.33,0.06,0.05,1.48,0.07,0.00
-0.02,1.00,7.69,-0.12,0.45,0.82,0.34,0.50,1.00,0.46,0.00,0.26,0.00,0.05,1.33,0.06,0.05,1.26,0.06,0.00
0.00,1.00,11.29,0.00,0.45,0.81,0.34,0.50,1.00,0.46,0.00,0.77,0.00,0.05,1.80,0.08,0.05,1.45,0.07,0.00
0.00,0.99,14.25,0.00,0.26,0.79,0.19,0.50,1.10,0.51,0.19,1.50,0.27,0.05,1.97,0.09,0.05,1.21,0.06,0.00
0.13,0.99,15.56,1.89,0.00,0.82,0.00,0.50,1.64,0.75,0.32,1.97,0.58,0.05,1.97,0.09,0.05,2.97,0.15,0.00
0.00,0.91,11.84,0.00,0.50,2.00,0.92,0.39,1.50,0.54,0.06,2.04,0.11,0.05,1.97,0.09,0.05,2.00,0.10,0.00
0.00,0.91,10.25,0.00,0.50,1.50,0.69,0.40,1.50,0.55,0.05,1.50,0.07,0.05,1.97,0.09,0.05,1.90,0.09,0.00
0.00,0.90,9.18,0.00,0.50,1.53,0.70,0.40,1.01,0.37,0.05,1.23,0.06,0.05,1.53,0.07,0.05,1.53,0.08,0.00
0.00,0.89,7.30,0.00,0.36,1.00,0.33,0.50,1.00,0.46,0.09,1.23,0.10,0.05,1.50,0.07,0.05,1.54,0.08,0.00
-0.27,0.88,7.12,-1.89,0.37,1.00,0.34,0.50,1.00,0.46,0.08,1.10,0.08,0.05,1.50,0.07,0.05,1.74,0.09,0.00
-0.02,1.00,8.34,-0.13,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.23,0.23,0.05,1.49,0.07,0.05,1.44,0.07,0.00
-0.01,1.00,9.65,-0.12,0.00,1.00,0.00,0.50,1.00,0.46,0.32,2.00,0.60,0.05,1.50,0.07,0.05,1.25,0.06,0.00
-0.02,1.00,10.16,-0.17,0.50,1.61,0.74,0.33,1.01,0.31,0.12,1.96,0.21,0.05,1.97,0.09,0.05,1.98,0.10,0.00
-0.02,1.00,14.52,-0.25,0.50,2.24,1.03,0.33,1.48,0.45,0.12,2.15,0.23,0.05,2.00,0.09,0.05,1.98,0.10,0.00
0.15,1.00,34.70,4.71,0.50,14.93,6.86,0.14,9.48,1.19,0.17,15.97,2.43,0.05,10.00,0.46,0.05,5.00,0.25,0.00
1.00,0.92,46.89,43.11,0.00,13.00,0.00,0.00,10.00,0.00,0.00,2.72,0.00,0.00,10.00,0.00,0.05,5.00,0.25,0.00
0.63,0.42,28.25,16.39,0.32,7.82,2.29,0.00,4.99,0.00,0.00,2.72,0.00,0.05,4.99,0.23,0.05,1.98,0.10,0.00
0.00,0.10,18.47,0.00,0.00,2.01,0.00,0.00,1.97,0.00,0.00,2.25,0.00,0.05,2.00,0.09,0.05,1.70,0.08,0.00
0.00,0.10,15.52,0.00,0.00,0.90,0.00,0.00,1.50,0.00,0.00,1.55,0.00,0.05,2.00,0.09,0.05,1.69,0.08,0.00
-0.00,0.10,12.11,-0.00,0.00,0.78,0.00,0.00,1.00,0.00,0.00,0.92,0.00,0.05,1.47,0.07,0.05,1.25,0.06,0.00
0.00,0.10,11.69,0.00,0.00,0.78,0.00,0.00,1.00,0.00,0.00,0.83,0.00,0.05,1.50,0.07,0.05,1.53,0.08,0.00
-0.00,0.10,9.14,-0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,0.85,0.00,0.05,1.33,0.06,0.05,1.80,0.09,0.00
-0.57,0.10,7.71,-4.42,0.00,0.79,0.00,0.00,1.00,0.00,0.00,0.85,0.00,0.05,1.16,0.05,0.05,1.49,0.07,0.00
-0.95,0.37,6.57,-6.22,0.01,0.80,0.01,0.50,1.00,0.46,0.00,0.92,0.00,0.05,1.25,0.06,0.05,1.26,0.06,0.00
-0.45,0.80,7.22,-3.23,0.45,0.79,0.33,0.50,1.00,0.46,0.00,0.92,0.00,0.05,1.33,0.06,0.05,1.25,0.06,0.00
-0.02,1.00,10.66,-0.16,0.25,0.81,0.19,0.50,1.00,0.46,0.20,0.92,0.17,0.05,1.46,0.07,0.05,0.77,0.04,0.00
-0.02,1.00,13.68,-0.21,0.25,0.83,0.19,0.50,1.00,0.46,0.20,0.84,0.15,0.05,1.97,0.09,0.05,1.43,0.07,0.00
0.00,1.00,20.34,0.00,0.00,0.82,0.00,0.50,1.10,0.51,0.32,4.30,1.28,0.05,2.00,0.09,0.05,2.76,0.14,0.00
0.00,0.99,19.58,0.00,0.00,0.87,0.00,0.50,1.50,0.69,0.32,3.53,1.04,0.05,1.97,0.09,0.05,2.00,0.10,0.00
-0.04,0.99,17.09,-0.64,0.00,1.50,0.00,0.50,1.50,0.69,0.32,3.74,1.10,0.05,1.97,0.09,0.05,1.97,0.10,0.00
-0.02,1.00,17.26,-0.29,0.50,1.96,0.90,0.33,1.50,0.46,0.12,1.96,0.21,0.05,1.97,0.09,0.05,1.23,0.06,0.00
-0.02,1.00,17.53,-0.30,0.50,1.56,0.72,0.33,1.01,0.31,0.12,1.54,0.16,0.05,1.97,0.09,0.05,1.23,0.06,0.00
-0.02,1.00,18.81,-0.29,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.60,0.29,0.05,2.29,0.11,0.05,1.23,0.06,0.00
-0.01,1.00,24.24,-0.30,0.00,1.00,0.00,0.50,1.00,0.46,0.32,1.96,0.59,0.05,3.16,0.15,0.05,1.50,0.07,0.00
-0.02,1.00,27.33,-0.47,0.50,2.00,0.92,0.33,1.50,0.46,0.12,2.72,0.29,0.05,3.81,0.18,0.05,1.97,0.10,0.00
-0.02,1.00,29.94,-0.46,0.50,9.03,4.15,0.00,2.00,0.00,0.20,9.98,1.83,0.05,8.00,0.37,0.05,2.00,0.10,0.00
-0.02,1.00,31.15,-0.47,0.50,10.00,4.60,0.00,3.07,0.00,0.20,12.83,2.36,0.05,3.59,0.17,0.05,2.12,0.11,0.00
-0.02,1.00,38.13,-0.58,0.50,18.71,8.60,0.00,3.00,0.00,0.20,18.71,3.44,0.05,8.00,0.37,0.05,2.71,0.14,0.00
0.30,1.00,93.32,25.49,0.50,69.07,31.75,0.00,25.90,0.00,0.20,67.64,12.62,0.00,26.30,0.00,0.05,5.00,0.25,0.00
0.50,0.84,145.41,66.85,0.50,85.26,39.20,0.00,46.74,0.00,0.00,18.90,0.00,0.00,46.74,0.00,0.05,7.32,0.37,0.00
0.98,0.59,95.86,86.54,0.02,36.59,0.61,0.00,21.63,0.00,0.00,18.00,0.00,0.00,21.15,0.00,0.05,4.22,0.21,0.00
0.00,0.10,41.38,0.00,0.00,6.77,0.00,0.00,3.77,0.00,0.00,6.62,0.00,0.05,2.00,0.08,0.05,2.77,0.14,0.00
-0.00,0.10,28.96,-0.03,0.00,3.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.05,2.00,0.08,0.05,2.00,0.10,0.00
-0.00,0.10,21.14,-0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,1.36,0.00,0.05,2.44,0.11,0.05,1.72,0.09,0.00
-0.00,0.10,18.61,-0.00,0.00,0.81,0.00,0.00,1.01,0.00,0.00,1.00,0.00,0.05,1.34,0.06,0.05,1.43,0.07,0.00
-0.95,0.10,14.47,-13.71,0.00,0.06,0.00,0.00,1.00,0.00,0.00,0.40,0.00,0.05,1.16,0.05,0.05,0.99,0.05,0.00
-0.95,0.54,15.18,-14.38,0.00,0.05,0.00,0.50,1.00,0.46,0.09,0.40,0.03,0.05,1.10,0.05,0.05,0.70,0.03,0.00
-0.07,0.97,15.13,-1.08,0.00,0.06,0.00,0.50,1.00,0.46,0.31,0.77,0.22,0.05,1.17,0.05,0.05,0.83,0.04,0.00
-0.01,1.00,16.84,-0.21,0.00,0.05,0.00,0.50,1.00,0.46,0.32,0.77,0.23,0.05,1.33,0.06,0.05,0.80,0.04,0.00
-0.01,1.00,17.00,-0.21,0.00,0.10,0.00,0.50,1.00,0.46,0.32,0.84,0.25,0.05,1.16,0.05,0.05,0.10,0.00,0.00
0.00,1.00,19.88,0.00,0.25,0.80,0.18,0.50,1.00,0.46,0.20,1.00,0.18,0.05,1.97,0.09,0.05,0.79,0.04,0.00
0.55,0.99,32.69,16.55,0.00,1.56,0.00,0.00,1.56,0.00,0.45,8.16,3.37,0.00,2.00,0.00,0.05,0.49,0.02,0.00
0.00,0.71,25.11,0.00,0.36,2.00,0.67,0.50,2.00,0.92,0.00,3.75,0.00,0.05,1.99,0.09,0.05,2.22,0.11,0.00
-0.65,0.71,16.14,-10.43,0.36,3.00,0.98,0.50,2.00,0.92,0.00,3.00,0.00,0.05,2.00,0.09,0.05,1.99,0.10,0.00
-0.02,1.00,16.87,-0.26,0.45,2.00,0.83,0.50,2.00,0.92,0.00,1.60,0.00,0.05,2.17,0.10,0.05,1.74,0.09,0.00
-0.02,1.00,18.50,-0.29,0.50,2.00,0.92,0.45,1.65,0.68,0.00,1.25,0.00,0.05,2.15,0.10,0.05,1.23,0.06,0.00
-0.02,1.00,20.27,-0.31,0.45,1.50,0.62,0.50,1.50,0.69,0.00,1.48,0.00,0.05,2.80,0.13,0.05,1.50,0.07,0.00
-0.02,1.00,24.15,-0.37,0.25,1.00,0.23,0.50,1.50,0.69,0.20,1.50,0.28,0.05,3.44,0.16,0.05,1.97,0.10,0.00
-0.01,1.00,26.07,-0.33,0.00,1.00,0.00,0.50,1.50,0.69,0.32,2.00,0.60,0.05,3.84,0.18,0.05,2.00,0.10,0.00
-0.02,1.00,29.19,-0.45,0.25,3.00,0.69,0.50,2.00,0.92,0.20,5.10,0.94,0.05,6.30,0.29,0.05,2.15,0.11,0.00
-0.02,1.00,30.68,-0.52,0.50,8.06,3.71,0.33,5.81,1.78,0.12,9.88,1.06,0.05,6.15,0.28,0.05,4.48,0.22,0.00
-0.02,1.00,43.74,-0.75,0.50,17.20,7.91,0.33,13.64,4.18,0.12,17.20,1.84,0.05,14.15,0.65,0.05,5.00,0.25,0.00
0.30,1.00,227.10,62.04,0.50,181.18,83.29,0.00,100.00,0.00,0.20,167.18,31.19,0.00,100.52,0.00,0.05,8.17,0.41,0.00
0.50,0.84,254.67,117.08,0.50,199.47,91.70,0.00,78.63,0.00,0.00,19.71,0.00,0.00,78.15,0.00,0.05,14.99,0.75,0.00
0.50,0.59,119.67,55.42,0.50,67.20,30.67,0.00,37.36,0.00,0.00,18.29,0.00,0.00,37.87,0.00,0.05,7.44,0.37,0.00
0.46,0.33,55.68,23.75,0.23,20.00,4.30,0.00,9.99,0.00,0.00,6.00,0.00,0.05,9.99,0.46,0.05,3.92,0.20,0.00
0.00,0.10,41.21,0.00,0.00,2.67,0.00,0.00,1.67,0.00,0.00,2.05,0.00,0.05,2.00,0.08,0.05,1.41,0.07,0.00
0.00,0.10,27.63,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,1.01,0.00,0.05,2.46,0.10,0.05,1.80,0.09,0.00
0.00,0.10,24.36,0.00,0.00,1.01,0.00,0.00,1.01,0.00,0.00,0.99,0.00,0.05,1.34,0.06,0.05,1.53,0.08,0.00
-0.58,0.10,19.03,-10.91,0.00,0.82,0.00,0.00,1.00,0.00,0.00,0.25,0.00,0.05,1.19,0.05,0.05,1.35,0.07,0.00
-0.95,0.37,18.43,-17.46,0.00,0.06,0.00,0.50,1.00,0.46,0.01,0.25,0.00,0.05,1.25,0.06,0.05,1.26,0.06,0.00
-0.45,0.80,18.69,-8.35,0.45,0.80,0.33,0.50,1.00,0.46,0.00,0.40,0.00,0.05,1.22,0.06,0.05,0.49,0.02,0.00
-0.02,1.00,20.46,-0.31,0.45,0.80,0.33,0.50,1.00,0.46,0.00,0.40,0.00,0.05,1.45,0.07,0.05,0.40,0.02,0.00
-0.02,1.00,21.90,-0.33,0.45,0.80,0.33,0.50,1.00,0.46,0.00,0.72,0.00,0.05,1.46,0.07,0.05,0.43,0.02,0.00
-0.02,1.00,26.58,-0.41,0.45,1.56,0.65,0.50,1.56,0.72,0.00,1.01,0.00,0.05,2.00,0.09,0.05,1.12,0.06,0.00
1.00,1.00,50.85,46.62,0.00,6.63,0.00,0.00,4.38,0.00,0.00,12.35,0.03,0.00,4.38,0.00,0.05,2.42,0.12,0.00
0.30,0.50,40.74,11.18,0.15,9.73,1.36,0.50,8.10,3.72,0.00,9.83,0.00,0.05,6.11,0.28,0.05,7.92,0.39,0.00
0.00,0.35,23.90,0.00,0.00,7.66,0.00,0.50,5.00,2.28,0.00,5.00,0.00,0.05,4.66,0.21,0.05,5.00,0.25,0.00
0.00,0.35,20.27,0.00,0.00,2.47,0.00,0.49,1.50,0.68,0.00,2.07,0.00,0.05,2.03,0.09,0.05,1.74,0.09,0.00
-0.49,0.34,18.75,-9.15,0.00,2.00,0.00,0.49,1.01,0.45,0.00,1.48,0.00,0.05,2.00,0.09,0.05,1.23,0.06,0.00
-0.95,0.57,18.06,-17.11,0.22,1.56,0.31,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.98,0.09,0.05,1.23,0.06,0.00
-0.02,1.00,18.82,-0.29,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.45,0.27,0.05,1.98,0.09,0.05,1.25,0.06,0.00
-0.01,1.00,19.24,-0.24,0.00,1.00,0.00,0.50,1.00,0.46,0.32,1.94,0.58,0.05,2.01,0.09,0.05,1.25,0.06,0.00
-0.01,1.00,20.43,-0.26,0.00,1.15,0.00,0.50,1.00,0.46,0.32,2.91,0.87,0.05,2.49,0.11,0.05,1.43,0.07,0.00
-0.01,1.00,24.16,-0.24,0.00,2.01,0.00,0.00,1.01,0.00,0.45,7.45,3.08,0.05,3.30,0.15,0.05,1.98,0.10,0.00
0.00,1.00,32.47,0.00,0.50,5.99,2.75,0.00,1.97,0.00,0.20,8.30,1.52,0.05,2.99,0.14,0.05,2.92,0.15,0.00
0.30,0.99,66.93,18.50,0.50,33.24,15.28,0.00,9.48,0.00,0.20,35.53,6.51,0.00,10.00,0.00,0.05,8.00,0.40,0.00
0.99,0.84,74.87,68.49,0.01,33.00,0.15,0.00,10.00,0.00,0.00,18.00,0.00,0.00,10.00,0.00,0.05,5.56,0.28,0.00
0.47,0.34,37.46,16.27,0.00,19.45,0.00,0.48,17.21,7.56,0.00,5.45,0.00,0.05,10.00,0.46,0.05,2.22,0.11,0.00
0.00,0.10,27.21,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,3.64,0.00,0.05,2.00,0.09,0.05,1.48,0.07,0.00
0.00,0.10,22.00,0.00,0.00,0.83,0.00,0.00,1.30,0.00,0.00,1.35,0.00,0.05,1.80,0.08,0.05,1.25,0.06,0.00
-0.00,0.10,17.04,-0.00,0.00,0.27,0.00,0.00,1.01,0.00,0.00,0.99,0.00,0.05,1.53,0.07,0.05,1.55,0.08,0.00
0.00,0.10,17.93,0.00,0.00,0.28,0.00,0.00,1.01,0.00,0.00,0.92,0.00,0.05,1.44,0.07,0.05,1.99,0.10,0.00
-0.57,0.10,14.31,-8.20,0.00,0.80,0.00,0.00,1.00,0.00,0.00,0.25,0.00,0.05,1.25,0.06,0.05,1.51,0.08,0.00
-0.95,0.37,13.64,-12.92,0.00,0.06,0.00,0.50,1.00,0.46,0.01,0.25,0.00,0.05,1.25,0.06,0.05,1.26,0.06,0.00
-0.45,0.80,14.23,-6.36,0.45,0.70,0.29,0.50,1.00,0.46,0.00,0.42,0.00,0.05,1.25,0.06,0.05,1.25,0.06,0.00
-0.01,1.00,14.49,-0.18,0.00,0.07,0.00,0.50,1.00,0.46,0.32,0.42,0.13,0.05,1.45,0.07,0.05,1.25,0.06,0.00
-0.01,1.00,14.34,-0.18,0.00,0.10,0.00,0.50,1.00,0.46,0.32,0.85,0.25,0.05,1.43,0.07,0.05,1.25,0.06,0.00
-0.01,1.00,19.23,-0.24,0.00,0.11,0.00,0.50,1.00,0.46,0.32,0.99,0.30,0.05,1.79,0.08,0.05,1.45,0.07,0.00
0.37,1.00,27.49,9.23,0.00,0.12,0.00,0.18,1.49,0.25,0.40,5.45,2.03,0.05,1.97,0.09,0.05,1.48,0.07,0.00
0.00,0.81,24.18,0.00,0.00,0.83,0.00,0.50,1.50,0.69,0.23,5.45,1.16,0.05,1.97,0.09,0.05,3.21,0.16,0.00
0.00,0.81,22.94,0.00,0.46,2.97,1.27,0.49,2.00,0.89,0.00,4.87,0.00,0.05,1.99,0.09,0.05,2.26,0.11,0.00
0.00,0.80,17.08,0.00,0.45,2.00,0.83,0.50,1.50,0.69,0.00,2.00,0.00,0.05,1.83,0.08,0.05,1.80,0.09,0.00
0.00,0.79,16.14,0.00,0.44,2.00,0.81,0.50,1.50,0.69,0.00,1.25,0.00,0.05,1.97,0.09,0.05,1.74,0.09,0.00
0.00,0.79,15.20,0.00,0.44,1.24,0.50,0.50,1.01,0.46,0.00,1.23,0.00,0.05,1.50,0.07,0.05,1.25,0.06,0.00
-0.49,0.78,13.89,-6.83,0.43,1.00,0.39,0.50,1.00,0.46,0.00,1.17,0.00,0.05,1.46,0.07,0.05,1.25,0.06,0.00
-0.02,1.00,14.26,-0.22,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.17,0.21,0.05,1.50,0.07,0.05,1.49,0.07,0.00
-0.02,1.00,14.43,-0.25,0.50,1.76,0.81,0.33,1.00,0.31,0.12,1.96,0.21,0.05,1.76,0.08,0.05,1.45,0.07,0.00
-0.02,1.00,15.69,-0.27,0.50,2.00,0.92,0.33,1.00,0.31,0.12,2.00,0.21,0.05,1.97,0.09,0.05,1.45,0.07,0.00
-0.01,1.00,17.98,-0.18,0.00,2.00,0.00,0.00,1.03,0.00,0.45,6.11,2.53,0.05,2.00,0.09,0.05,1.98,0.10,0.00
0.00,1.00,29.68,0.00,0.00,7.51,0.00,0.00,3.91,0.00,0.45,15.92,6.58,0.05,4.51,0.21,0.05,4.53,0.23,0.00
0.80,1.00,42.56,31.12,0.20,8.19,1.54,0.00,5.69,0.00,0.00,3.00,0.00,0.00,5.19,0.00,0.05,6.14,0.31,0.00
0.48,0.60,35.97,15.96,0.50,4.42,2.03,0.00,2.00,0.00,0.00,2.72,0.00,0.02,2.51,0.04,0.05,1.48,0.07,0.00
0.00,0.35,27.85,0.00,0.00,2.00,0.00,0.50,1.97,0.91,0.00,2.72,0.00,0.05,2.00,0.09,0.05,1.25,0.06,0.00
0.00,0.35,25.49,0.00,0.00,0.83,0.00,0.49,1.01,0.46,0.00,1.15,0.00,0.05,1.51,0.07,0.05,0.99,0.05,0.00
0.00,0.35,22.32,0.00,0.00,0.94,0.00,0.49,1.00,0.45,0.00,0.98,0.00,0.05,1.47,0.07,0.05,1.40,0.07,0.00
-0.03,0.34,19.41,-0.53,0.00,0.76,0.00,0.48,1.00,0.45,0.00,0.90,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
0.00,0.35,26.80,0.00,0.00,0.82,0.00,0.50,1.00,0.46,0.00,0.77,0.00,0.05,1.45,0.07,0.05,1.38,0.07,0.00
0.00,0.35,21.52,0.00,0.00,0.06,0.00,0.50,1.00,0.46,0.00,0.40,0.00,0.05,1.25,0.06,0.05,1.26,0.06,0.00
0.00,0.35,19.55,0.00,0.00,0.82,0.00,0.49,1.00,0.46,0.00,0.77,0.00,0.05,1.33,0.06,0.05,0.78,0.04,0.00
-0.02,0.35,16.95,-0.28,0.00,0.07,0.00,0.49,1.00,0.45,0.00,0.26,0.00,0.05,1.46,0.07,0.05,1.25,0.06,0.00
-0.34,0.35,16.70,-5.63,0.00,0.10,0.00,0.50,1.00,0.46,0.00,0.40,0.00,0.05,1.44,0.07,0.05,1.25,0.06,0.00
0.00,0.50,20.42,0.00,0.00,0.11,0.00,0.50,1.00,0.46,0.08,0.94,0.07,0.05,1.69,0.08,0.05,1.25,0.06,0.00
0.80,0.50,29.54,21.64,0.00,0.12,0.00,0.00,1.50,0.00,0.20,5.45,1.02,0.00,2.00,0.00,0.05,1.25,0.06,0.00
0.00,0.10,22.06,0.00,0.00,0.89,0.00,0.00,1.50,0.00,0.00,4.49,0.00,0.05,1.99,0.09,0.05,2.14,0.11,0.00
-0.00,0.10,13.27,-0.00,0.00,2.21,0.00,0.00,1.50,0.00,0.00,3.66,0.00,0.05,2.00,0.09,0.05,3.15,0.16,0.00
-0.54,0.10,10.34,-5.59,0.00,2.00,0.00,0.00,1.40,0.00,0.00,2.00,0.00,0.05,1.92,0.09,0.05,1.95,0.10,0.00
-0.95,0.35,8.81,-8.34,0.00,2.00,0.00,0.50,1.49,0.68,0.00,1.76,0.00,0.05,1.99,0.09,0.05,1.92,0.10,0.00
0.00,0.79,9.04,0.00,0.44,2.00,0.80,0.50,1.25,0.57,0.00,1.94,0.00,0.05,2.00,0.09,0.05,1.70,0.08,0.00
-0.49,0.78,8.24,-4.06,0.43,1.00,0.39,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.46,0.07,0.05,1.48,0.07,0.00
-0.02,1.00,8.38,-0.13,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.48,0.27,0.05,1.50,0.07,0.05,1.80,0.09,0.00
-0.01,1.00,9.94,-0.12,0.00,1.27,0.00,0.50,1.00,0.46,0.32,2.72,0.81,0.05,1.52,0.07,0.05,1.54,0.08,0.00
-0.02,1.00,11.37,-0.19,0.50,2.00,0.92,0.33,1.50,0.46,0.12,2.72,0.29,0.05,1.99,0.09,0.05,1.92,0.10,0.00
-0.01,1.00,13.63,-0.13,0.00,2.01,0.00,0.00,1.50,0.00,0.45,7.75,3.20,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,1.00,20.99,0.00,0.00,5.52,0.00,0.50,3.33,1.53,0.32,12.69,3.79,0.05,3.85,0.18,0.05,4.99,0.25,0.00
1.00,0.99,30.35,27.90,0.00,2.72,0.00,0.00,2.00,0.00,0.00,2.72,0.00,-0.00,3.19,-0.00,0.05,4.91,0.24,0.00
0.78,0.49,24.06,17.36,0.17,2.00,0.30,0.00,2.00,0.00,0.00,1.96,0.00,0.05,3.00,0.14,0.05,1.98,0.10,0.00
0.00,0.10,16.12,0.00,0.00,0.82,0.00,0.00,1.50,0.00,0.00,1.96,0.00,0.05,1.83,0.08,0.05,1.63,0.08,0.00
0.00,0.10,12.58,0.00,0.00,0.19,0.00,0.00,1.03,0.00,0.00,1.03,0.00,0.05,1.50,0.07,0.05,1.57,0.08,0.00
0.00,0.10,10.72,0.00,0.00,0.07,0.00,0.00,1.00,0.00,0.00,0.96,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
0.00,0.10,11.74,0.00,0.00,0.06,0.00,0.00,1.00,0.00,0.00,0.85,0.00,0.05,1.32,0.06,0.05,2.00,0.10,0.00
-0.54,0.10,7.61,-4.12,0.00,0.82,0.00,0.00,1.00,0.00,0.00,0.26,0.00,0.05,1.33,0.06,0.05,1.99,0.10,0.00
-0.47,0.35,6.78,-3.21,0.00,0.06,0.00,0.50,1.00,0.46,0.00,0.26,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
-0.95,0.57,5.97,-5.66,0.22,0.82,0.16,0.50,1.00,0.46,0.00,0.50,0.00,0.05,1.25,0.06,0.05,1.26,0.06,0.00
-0.01,1.00,7.14,-0.09,0.00,0.06,0.00,0.50,1.00,0.46,0.32,0.50,0.15,0.05,1.34,0.06,0.05,1.27,0.06,0.00
-0.02,1.00,9.84,-0.15,0.45,0.82,0.34,0.50,1.00,0.46,0.00,0.50,0.00,0.05,1.33,0.06,0.05,1.26,0.06,0.00
0.00,1.00,13.92,0.00,0.25,0.87,0.20,0.50,1.00,0.46,0.20,0.88,0.16,0.05,1.80,0.08,0.05,1.45,0.07,0.00
0.19,0.99,19.09,3.25,0.00,1.00,0.00,0.42,1.10,0.43,0.34,2.25,0.70,0.05,2.00,0.09,0.05,1.25,0.06,0.00
0.18,0.89,18.90,3.09,0.00,1.50,0.00,0.50,1.50,0.69,0.27,2.25,0.56,0.05,2.00,0.09,0.05,2.87,0.14,0.00
0.00,0.80,11.37,0.00,0.45,2.47,1.02,0.50,1.50,0.69,0.00,2.25,0.00,0.05,2.00,0.09,0.05,2.83,0.14,0.00
-0.08,0.79,8.59,-0.73,0.44,2.00,0.81,0.50,1.24,0.57,0.00,1.50,0.00,0.05,1.77,0.08,0.05,1.97,0.10,0.00
0.00,0.83,9.15,0.00,0.50,1.77,0.81,0.45,1.01,0.42,0.00,1.45,0.00,0.05,1.97,0.09,0.05,1.97,0.10,0.00
0.00,0.82,9.53,0.00,0.49,1.17,0.52,0.46,1.01,0.43,0.00,1.17,0.00,0.05,1.97,0.09,0.05,1.97,0.10,0.00
0.00,0.81,9.21,0.00,0.44,1.00,0.40,0.50,1.00,0.46,0.01,1.17,0.01,0.05,1.97,0.09,0.05,1.98,0.10,0.00
-0.44,0.80,8.05,-3.54,0.45,1.00,0.41,0.50,1.00,0.46,0.00,1.01,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.02,1.00,8.82,-0.15,0.50,1.15,0.53,0.33,1.00,0.31,0.12,1.23,0.13,0.05,2.29,0.11,0.05,2.00,0.10,0.00
-0.02,1.00,9.93,-0.17,0.50,1.50,0.69,0.33,1.00,0.31,0.12,1.50,0.16,0.05,2.29,0.11,0.05,2.00,0.10,0.00
-0.02,1.00,12.52,-0.19,0.25,2.00,0.46,0.50,1.50,0.69,0.20,3.00,0.55,0.05,3.86,0.18,0.05,2.00,0.10,0.00
-0.02,1.00,31.16,-0.49,0.50,10.00,4.60,0.45,9.03,3.74,0.00,6.52,0.00,0.05,11.52,0.53,0.05,8.90,0.44,0.00
0.00,1.00,100.88,0.00,0.50,53.75,24.71,0.45,50.37,20.84,0.00,18.57,0.00,0.05,50.37,2.32,0.05,10.01,0.50,0.00
0.00,0.99,85.16,0.00,0.50,57.28,26.33,0.45,56.28,23.29,0.00,15.45,0.00,0.05,55.80,2.57,0.05,3.86,0.19,0.00
0.50,0.99,77.83,35.78,0.50,32.09,14.75,0.00,23.39,0.00,0.00,18.09,0.00,0.00,2.00,0.00,0.05,4.98,0.25,0.00
0.71,0.73,59.49,38.66,0.00,9.00,0.00,0.00,6.50,0.00,0.29,9.00,2.43,0.00,2.00,0.00,0.05,2.50,0.12,0.00
0.00,0.38,38.99,0.00,0.02,5.00,0.11,0.50,5.00,2.30,0.00,3.25,0.00,0.05,5.08,0.23,0.05,4.69,0.23,0.00
-0.95,0.37,32.92,-31.18,0.02,5.00,0.10,0.50,5.00,2.30,0.00,1.42,0.00,0.05,4.39,0.20,0.05,3.67,0.18,0.00
0.00,0.81,36.62,0.00,0.45,2.00,0.83,0.50,3.00,1.38,0.00,1.01,0.00,0.05,3.33,0.15,0.05,1.80,0.09,0.00
-0.16,0.80,33.05,-5.39,0.45,2.00,0.83,0.50,2.00,0.92,0.00,1.06,0.00,0.05,2.33,0.11,0.05,1.65,0.08,0.00
0.00,0.87,33.05,0.00,0.45,2.00,0.83,0.50,2.00,0.92,0.00,1.21,0.00,0.05,2.45,0.11,0.05,0.81,0.04,0.00
