BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
-0.01,0.36,19.22,-0.14,0.00,0.00,0.00,0.25,8.11,1.87,0.25,15.61,3.90,0.00,1.10,0.00,0.50,9.02,4.16,0.00
-0.01,0.36,18.10,-0.14,0.00,0.00,0.00,0.25,8.60,1.98,0.25,17.29,4.32,0.00,1.00,0.00,0.50,9.52,4.39,0.00
-0.01,0.36,16.29,-0.12,0.00,0.00,0.00,0.25,6.15,1.42,0.25,15.74,3.94,0.00,1.00,0.00,0.50,9.85,4.54,0.00
-0.66,0.36,15.07,-9.90,0.00,0.00,0.00,0.25,6.79,1.57,0.25,55.00,13.75,0.00,0.99,0.00,0.50,6.85,3.16,0.00
-0.75,0.66,14.29,-10.72,0.00,0.00,0.00,0.25,8.45,1.95,0.25,15.00,3.75,0.15,1.00,0.14,0.50,8.31,3.83,0.00
-0.01,1.00,15.46,-0.20,0.00,0.00,0.00,0.25,10.87,2.51,0.25,3.50,0.88,0.25,1.02,0.24,0.50,10.56,4.87,0.00
0.24,1.00,19.75,4.32,0.00,0.00,0.00,0.25,23.80,5.49,0.25,3.50,0.88,0.01,1.20,0.01,0.50,23.60,10.88,0.00
0.00,0.88,19.00,0.00,0.00,0.00,0.00,0.25,12.89,2.97,0.25,13.91,3.48,0.25,10.00,2.30,0.50,13.37,6.16,0.00
0.00,0.87,18.03,0.00,0.00,0.00,0.00,0.25,5.96,1.37,0.25,8.19,2.05,0.25,5.25,1.21,0.50,11.15,5.14,0.00
0.00,0.87,17.33,0.00,0.00,0.00,0.00,0.25,9.73,2.24,0.25,6.00,1.50,0.25,9.16,2.11,0.50,10.05,4.63,0.00
0.00,0.86,17.40,0.00,0.00,0.00,0.00,0.25,9.04,2.08,0.25,6.00,1.50,0.25,8.47,1.95,0.50,10.11,4.66,0.00
0.00,0.85,17.47,0.00,0.00,0.00,0.00,0.25,4.02,0.93,0.25,6.27,1.57,0.25,0.74,0.17,0.50,7.35,3.39,0.00
0.00,0.85,16.30,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.24,0.74,0.17,0.50,7.35,3.39,0.00
0.00,0.84,15.34,0.00,0.00,0.00,0.00,0.25,3.77,0.87,0.25,3.50,0.88,0.24,0.47,0.10,0.50,4.36,2.01,0.00
0.00,0.84,15.25,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.24,0.56,0.12,0.50,4.21,1.94,0.00
-0.38,0.83,15.06,-5.74,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.24,0.69,0.15,0.50,4.01,1.85,0.00
-0.01,1.00,15.18,-0.20,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.72,0.17,0.50,4.11,1.89,0.00
-0.01,1.00,15.42,-0.20,0.00,0.00,0.00,0.25,4.98,1.15,0.25,2.98,0.74,0.25,0.73,0.17,0.50,4.98,2.30,0.00
0.00,1.00,17.02,0.00,0.00,0.00,0.00,0.25,12.30,2.84,0.25,6.26,1.56,0.25,0.91,0.21,0.50,11.70,5.39,0.00
0.00,0.99,18.20,0.00,0.00,0.00,0.00,0.25,21.02,4.84,0.25,15.00,3.75,0.25,4.78,1.10,0.50,17.13,7.90,0.00
0.00,0.99,20.09,0.00,0.00,0.00,0.00,0.25,13.82,3.19,0.25,15.00,3.75,0.25,3.60,0.83,0.50,14.09,6.50,0.00
0.00,0.98,20.50,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,40.00,10.00,0.25,4.42,1.02,0.50,11.28,5.20,0.00
0.00,0.98,19.65,0.00,0.00,0.00,0.00,0.25,8.15,1.88,0.25,40.00,10.00,0.25,2.60,0.60,0.50,8.37,3.86,0.00
0.00,0.97,18.62,0.00,0.00,0.00,0.00,0.25,8.61,1.98,0.25,18.51,4.63,0.25,1.00,0.23,0.50,9.51,4.38,0.00
0.00,0.96,17.40,0.00,0.00,0.00,0.00,0.25,6.54,1.51,0.25,16.10,4.03,0.25,0.99,0.23,0.50,7.10,3.27,0.00
0.00,0.96,17.24,0.00,0.00,0.00,0.00,0.25,7.12,1.64,0.25,15.00,3.75,0.25,0.99,0.23,0.50,7.63,3.52,0.00
0.00,0.95,16.61,0.00,0.00,0.00,0.00,0.25,6.19,1.43,0.25,15.00,3.75,0.25,0.99,0.23,0.50,6.85,3.16,0.00
0.00,0.95,15.77,0.00,0.00,0.00,0.00,0.25,6.74,1.55,0.25,15.00,3.75,0.25,1.00,0.23,0.50,6.85,3.16,0.00
-0.14,0.94,15.76,-2.25,0.00,0.00,0.00,0.25,7.10,1.64,0.25,5.00,1.25,0.25,1.00,0.23,0.50,7.02,3.24,0.00
-0.01,1.00,18.12,-0.23,0.00,0.00,0.00,0.25,8.57,1.98,0.25,3.20,0.80,0.25,0.99,0.23,0.50,8.39,3.87,0.00
0.25,1.00,26.08,6.01,0.00,0.00,0.00,0.25,26.52,6.11,0.25,5.19,1.30,0.00,0.99,0.00,0.50,25.06,11.55,0.00
0.00,0.87,22.68,0.00,0.00,0.00,0.00,0.25,14.04,3.24,0.25,11.04,2.76,0.25,10.00,2.30,0.50,14.85,6.85,0.00
0.00,0.87,20.08,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,5.11,1.28,0.25,6.45,1.49,0.50,10.44,4.81,0.00
0.00,0.86,18.89,0.00,0.00,0.00,0.00,0.25,10.78,2.48,0.25,6.00,1.50,0.25,8.15,1.88,0.50,11.57,5.33,0.00
0.00,0.85,18.79,0.00,0.00,0.00,0.00,0.25,7.85,1.81,0.25,6.00,1.50,0.25,7.28,1.66,0.50,10.95,5.05,0.00
0.00,0.85,17.48,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.24,0.73,0.16,0.50,6.35,2.93,0.00
0.00,0.84,16.00,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.24,0.74,0.16,0.50,6.31,2.91,0.00
0.00,0.84,16.18,0.00,0.00,0.00,0.00,0.25,3.59,0.83,0.25,3.50,0.88,0.24,0.50,0.11,0.50,5.85,2.70,0.00
-0.38,0.83,15.49,-5.91,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.24,0.55,0.12,0.50,5.85,2.70,0.00
0.00,1.00,15.51,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.68,0.16,0.50,5.85,2.70,0.00
-0.03,0.99,15.50,-0.40,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.71,0.16,0.50,5.85,2.70,0.00
-0.01,1.00,16.08,-0.21,0.00,0.00,0.00,0.25,4.50,1.04,0.25,2.00,0.50,0.25,0.50,0.12,0.50,4.68,2.16,0.00
-0.01,1.00,17.55,-0.23,0.00,0.00,0.00,0.25,10.25,2.36,0.25,3.63,0.91,0.25,0.90,0.21,0.50,9.85,4.54,0.00
0.25,1.00,29.34,6.76,0.00,0.00,0.00,0.25,19.52,4.50,0.25,3.50,0.88,0.00,6.15,0.00,0.50,17.37,8.01,0.00
0.25,0.87,28.00,6.45,0.00,0.00,0.00,0.25,12.83,2.96,0.25,12.11,3.03,0.00,3.52,0.00,0.50,15.60,7.19,0.00
0.06,0.74,21.64,1.16,0.00,0.00,0.00,0.25,4.70,1.08,0.25,22.39,5.60,0.19,4.25,0.75,0.50,10.39,4.79,0.00
0.00,0.71,17.97,0.00,0.00,0.00,0.00,0.25,6.62,1.53,0.25,21.95,5.49,0.17,2.60,0.42,0.50,7.90,3.64,0.00
0.00,0.70,17.85,0.00,0.00,0.00,0.00,0.25,4.76,1.10,0.25,20.81,5.20,0.17,0.99,0.16,0.50,5.26,2.42,0.00
-0.36,0.70,16.81,-6.08,0.00,0.00,0.00,0.25,6.71,1.55,0.25,18.45,4.61,0.17,0.99,0.15,0.50,6.85,3.16,0.00
-0.01,0.86,16.73,-0.22,0.00,0.00,0.00,0.25,5.00,1.15,0.25,15.00,3.75,0.25,0.99,0.23,0.50,5.00,2.30,0.00
0.00,0.86,16.67,0.00,0.00,0.00,0.00,0.25,5.02,1.16,0.25,15.00,3.75,0.25,0.99,0.23,0.50,5.00,2.30,0.00
0.00,0.85,16.54,0.00,0.00,0.00,0.00,0.25,5.20,1.20,0.25,15.00,3.75,0.25,0.99,0.23,0.50,5.00,2.30,0.00
-0.34,0.85,16.21,-5.56,0.00,0.00,0.00,0.25,4.15,0.96,0.25,3.50,0.88,0.24,0.99,0.22,0.50,3.95,1.82,0.00
-0.01,1.00,18.61,-0.24,0.00,0.00,0.00,0.25,6.78,1.56,0.25,3.50,0.88,0.25,0.99,0.23,0.50,6.59,3.04,0.00
0.25,1.00,32.50,7.49,0.00,0.00,0.00,0.25,26.04,6.00,0.25,3.50,0.88,0.00,0.99,0.00,0.50,25.84,11.91,0.00
0.00,0.87,31.60,0.00,0.00,0.00,0.00,0.25,17.04,3.93,0.25,14.04,3.51,0.25,11.32,2.61,0.50,17.74,8.18,0.00
0.00,0.87,21.80,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,10.72,2.68,0.25,6.45,1.49,0.50,8.57,3.95,0.00
0.00,0.86,22.02,0.00,0.00,0.00,0.00,0.25,7.67,1.77,0.25,6.00,1.50,0.25,7.70,1.77,0.50,8.35,3.85,0.00
0.00,0.85,19.50,0.00,0.00,0.00,0.00,0.25,6.67,1.54,0.25,5.11,1.28,0.25,6.10,1.39,0.50,7.13,3.29,0.00
0.00,0.85,18.38,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,5.00,1.25,0.24,0.72,0.16,0.50,4.94,2.28,0.00
0.00,0.84,17.93,0.00,0.00,0.00,0.00,0.25,3.65,0.84,0.25,6.00,1.50,0.24,0.73,0.16,0.50,5.85,2.70,0.00
0.00,0.84,17.52,0.00,0.00,0.00,0.00,0.25,3.25,0.75,0.25,2.00,0.50,0.24,0.50,0.11,0.50,3.15,1.45,0.00
-0.09,0.83,17.12,-1.54,0.00,0.00,0.00,0.25,3.37,0.78,0.25,2.00,0.50,0.24,0.72,0.16,0.50,3.17,1.46,0.00
0.00,0.87,17.31,0.00,0.00,0.00,0.00,0.25,3.70,0.85,0.25,2.00,0.50,0.25,0.67,0.15,0.50,3.50,1.61,0.00
-0.32,0.86,17.07,-5.41,0.00,0.00,0.00,0.25,3.43,0.79,0.25,1.85,0.46,0.25,0.70,0.16,0.50,3.23,1.49,0.00
-0.01,1.00,17.52,-0.23,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.50,0.12,0.50,3.80,1.75,0.00
0.00,1.00,20.41,0.00,0.00,0.00,0.00,0.25,9.67,2.23,0.25,2.89,0.72,0.25,0.74,0.17,0.50,8.67,4.00,0.00
0.25,0.99,35.89,8.27,0.00,0.00,0.00,0.25,28.45,6.56,0.25,3.50,0.88,0.00,6.08,0.00,0.50,22.12,10.20,0.00
0.25,0.87,31.31,7.22,0.00,0.00,0.00,0.25,13.72,3.16,0.25,10.00,2.50,0.00,3.85,0.00,0.50,16.55,7.63,0.00
0.06,0.74,20.32,1.15,0.00,0.00,0.00,0.25,8.21,1.89,0.25,10.00,2.50,0.19,3.55,0.62,0.50,8.90,4.10,0.00
0.08,0.70,19.80,1.45,0.00,0.00,0.00,0.25,7.86,1.81,0.25,10.00,2.50,0.17,2.15,0.34,0.50,8.35,3.85,0.00
0.00,0.66,18.92,0.00,0.00,0.00,0.00,0.25,8.23,1.90,0.25,17.96,4.49,0.15,0.95,0.13,0.50,8.96,4.13,0.00
0.00,0.65,16.84,0.00,0.00,0.00,0.00,0.25,5.91,1.36,0.25,10.00,2.50,0.15,0.95,0.13,0.50,6.44,2.97,0.00
0.00,0.65,16.82,0.00,0.00,0.00,0.00,0.25,4.58,1.06,0.25,10.00,2.50,0.14,0.95,0.13,0.50,6.85,3.16,0.00
0.00,0.64,16.36,0.00,0.00,0.00,0.00,0.25,5.37,1.24,0.25,10.00,2.50,0.14,0.95,0.12,0.50,6.85,3.16,0.00
0.00,0.64,15.81,0.00,0.00,0.00,0.00,0.25,6.74,1.55,0.25,10.00,2.50,0.14,0.95,0.12,0.50,6.85,3.16,0.00
-0.38,0.63,15.49,-5.86,0.00,0.00,0.00,0.25,10.00,2.30,0.25,10.00,2.50,0.14,0.95,0.12,0.50,9.85,4.54,0.00
0.00,0.80,17.42,0.00,0.00,0.00,0.00,0.25,10.15,2.34,0.25,5.04,1.26,0.22,0.95,0.19,0.50,9.95,4.59,0.00
0.25,0.80,25.64,5.91,0.00,0.00,0.00,0.25,27.27,6.29,0.25,12.35,3.09,0.00,0.97,0.00,0.50,24.27,11.19,0.00
0.10,0.67,20.02,1.78,0.00,0.00,0.00,0.25,11.48,2.65,0.25,10.35,2.59,0.15,5.00,0.71,0.50,13.85,6.38,0.00
0.12,0.61,18.90,2.14,0.00,0.00,0.00,0.25,8.00,1.84,0.25,6.00,1.50,0.13,4.55,0.53,0.50,12.00,5.53,0.00
0.16,0.55,18.90,2.72,0.00,0.00,0.00,0.25,6.37,1.47,0.25,6.00,1.50,0.09,3.55,0.31,0.50,11.96,5.51,0.00
0.20,0.47,17.38,3.16,0.00,0.00,0.00,0.25,5.73,1.32,0.25,10.14,2.54,0.05,4.31,0.21,0.50,13.85,6.38,0.00
0.25,0.36,16.49,3.78,0.00,0.00,0.00,0.25,3.35,0.77,0.25,45.00,11.25,0.00,0.71,0.00,0.50,15.00,6.91,0.00
0.00,0.23,11.46,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.25,45.00,11.25,0.00,0.72,0.00,0.50,15.00,6.91,0.00
-0.23,0.24,6.58,-1.54,0.00,0.00,0.00,0.02,4.00,0.07,0.25,11.97,2.99,0.00,0.48,0.00,0.50,15.00,6.91,0.00
-0.75,0.36,5.77,-4.33,0.00,0.00,0.00,0.25,4.00,0.92,0.25,10.37,2.59,0.00,0.48,0.00,0.50,15.00,6.91,0.00
-0.66,0.70,5.68,-3.74,0.00,0.00,0.00,0.25,4.00,0.92,0.25,8.00,2.00,0.17,0.48,0.08,0.50,15.00,6.91,0.00
-0.01,1.00,6.63,-0.09,0.00,0.00,0.00,0.25,4.23,0.97,0.25,8.00,2.00,0.25,0.48,0.11,0.50,15.00,6.91,0.00
-0.01,1.00,7.33,-0.10,0.00,0.00,0.00,0.25,9.35,2.16,0.25,9.36,2.34,0.25,0.48,0.11,0.50,15.00,6.91,0.00
-0.01,1.00,11.82,-0.15,0.00,0.00,0.00,0.25,120.00,27.66,0.25,23.93,5.98,0.25,0.48,0.11,0.50,17.00,7.84,0.00
0.25,1.00,18.41,4.24,0.00,0.00,0.00,0.25,22.85,5.27,0.25,8.00,2.00,0.00,1.01,0.00,0.50,11.35,5.23,0.00
0.00,0.87,18.51,0.00,0.00,0.00,0.00,0.25,8.00,1.84,0.25,8.00,2.00,0.25,1.99,0.46,0.50,8.35,3.85,0.00
0.00,0.87,17.70,0.00,0.00,0.00,0.00,0.25,5.44,1.25,0.25,23.25,5.81,0.25,1.01,0.23,0.50,5.69,2.62,0.00
0.00,0.86,17.43,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,21.33,5.33,0.25,1.23,0.28,0.50,8.66,3.99,0.00
0.00,0.85,16.53,0.00,0.00,0.00,0.00,0.25,8.27,1.91,0.25,59.00,14.75,0.25,0.90,0.20,0.50,20.00,9.22,0.00
-0.05,0.85,13.96,-0.73,0.00,0.00,0.00,0.25,6.10,1.41,0.25,15.00,3.75,0.24,0.85,0.19,0.50,6.00,2.77,0.00
0.00,0.87,13.99,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,9.46,2.37,0.25,0.85,0.20,0.50,12.00,5.53,0.00
0.00,0.86,14.55,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,8.46,2.12,0.25,0.85,0.20,0.50,12.00,5.53,0.00
0.00,0.85,14.10,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,15.00,3.75,0.25,0.75,0.17,0.50,12.00,5.53,0.00
-0.34,0.85,13.66,-4.68,0.00,0.00,0.00,0.25,10.15,2.34,0.25,8.00,2.00,0.24,0.75,0.17,0.50,12.00,5.53,0.00
0.00,1.00,17.87,0.00,0.00,0.00,0.00,0.25,12.66,2.92,0.25,3.50,0.88,0.25,0.75,0.17,0.50,12.61,5.81,0.00
0.25,0.99,27.88,6.43,0.00,0.00,0.00,0.25,24.95,5.75,0.25,6.15,1.54,0.00,0.75,0.00,0.50,22.26,10.26,0.00
0.25,0.87,28.27,6.52,0.00,0.00,0.00,0.25,16.81,3.87,0.25,13.81,3.45,0.00,1.99,0.00,0.50,17.30,7.97,0.00
0.25,0.74,22.95,5.29,0.00,0.00,0.00,0.25,10.85,2.50,0.25,6.11,1.53,0.00,1.99,0.00,0.50,15.00,6.91,0.00
0.25,0.61,24.74,5.70,0.00,0.00,0.00,0.25,10.11,2.33,0.25,7.31,1.83,0.00,1.99,0.00,0.50,13.85,6.38,0.00
0.23,0.48,21.84,4.70,0.00,0.00,0.00,0.25,6.14,1.42,0.25,6.00,1.50,0.02,1.55,0.02,0.50,13.44,6.20,0.00
0.00,0.36,17.41,0.00,0.00,0.00,0.00,0.25,3.70,0.85,0.25,8.00,2.00,0.00,0.50,0.00,0.50,9.85,4.54,0.00
0.26,0.36,17.70,4.19,0.00,0.00,0.00,0.24,3.00,0.67,0.25,8.32,2.08,0.00,0.50,0.00,0.50,12.61,5.81,0.00
-0.27,0.22,9.30,-2.54,0.00,0.00,0.00,0.00,2.30,0.00,0.25,8.00,2.00,0.00,0.49,0.00,0.48,5.35,2.37,0.00
-0.75,0.36,7.84,-5.88,0.00,0.00,0.00,0.25,3.51,0.81,0.25,7.65,1.91,0.00,0.50,0.00,0.50,5.35,2.47,0.00
-0.66,0.70,8.71,-5.73,0.00,0.00,0.00,0.25,4.00,0.92,0.25,6.00,1.50,0.17,0.49,0.08,0.50,5.35,2.47,0.00
-0.01,1.00,11.65,-0.15,0.00,0.00,0.00,0.25,4.00,0.92,0.25,6.00,1.50,0.25,0.49,0.11,0.50,5.35,2.47,0.00
-0.01,1.00,15.38,-0.20,0.00,0.00,0.00,0.25,4.84,1.12,0.25,4.70,1.18,0.25,0.49,0.11,0.50,5.35,2.47,0.00
0.00,1.00,18.95,0.00,0.00,0.00,0.00,0.25,25.00,5.76,0.25,5.82,1.46,0.25,0.61,0.14,0.50,9.13,4.21,0.00
0.25,0.99,25.97,5.99,0.00,0.00,0.00,0.25,17.95,4.14,0.25,8.00,2.00,0.00,1.00,0.00,0.50,17.35,8.00,0.00
0.25,0.87,26.83,6.18,0.00,0.00,0.00,0.25,13.70,3.16,0.25,8.00,2.00,0.00,1.55,0.00,0.50,14.79,6.82,0.00
0.25,0.74,24.71,5.70,0.00,0.00,0.00,0.25,6.85,1.58,0.25,11.80,2.95,0.00,1.02,0.00,0.50,10.23,4.72,0.00
0.00,0.61,20.10,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,22.76,5.69,0.12,1.20,0.14,0.50,8.31,3.83,0.00
0.00,0.60,19.36,0.00,0.00,0.00,0.00,0.25,4.73,1.09,0.25,21.41,5.35,0.12,0.95,0.11,0.50,5.48,2.53,0.00
0.00,0.60,18.08,0.00,0.00,0.00,0.00,0.25,4.44,1.02,0.25,10.71,2.68,0.12,0.94,0.10,0.50,5.03,2.32,0.00
-0.59,0.59,17.53,-10.26,0.00,0.00,0.00,0.25,3.51,0.81,0.25,8.00,2.00,0.12,0.92,0.10,0.50,4.01,1.85,0.00
-0.01,0.86,17.44,-0.23,0.00,0.00,0.00,0.25,3.48,0.80,0.25,6.00,1.50,0.25,0.94,0.22,0.50,3.85,1.77,0.00
-0.32,0.86,17.34,-5.50,0.00,0.00,0.00,0.25,3.57,0.82,0.25,8.00,2.00,0.25,0.75,0.17,0.50,3.85,1.77,0.00
-0.01,1.00,17.56,-0.23,0.00,0.00,0.00,0.25,3.85,0.89,0.25,5.61,1.40,0.25,0.75,0.17,0.50,3.85,1.77,0.00
-0.01,1.00,19.40,-0.25,0.00,0.00,0.00,0.25,6.96,1.60,0.25,3.50,0.88,0.25,0.90,0.21,0.50,6.85,3.16,0.00
0.25,1.00,42.20,9.73,0.00,0.00,0.00,0.25,35.60,8.21,0.25,3.50,0.88,0.00,0.97,0.00,0.50,34.80,16.04,0.00
0.25,0.87,41.35,9.53,0.00,0.00,0.00,0.25,29.66,6.84,0.25,8.00,2.00,0.00,8.00,0.00,0.50,30.21,13.93,0.00
0.06,0.74,26.53,1.43,0.00,0.00,0.00,0.25,5.71,1.32,0.25,6.00,1.50,0.19,5.00,0.88,0.50,12.21,5.63,0.00
0.08,0.71,24.05,1.68,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.17,3.23,0.52,0.50,9.73,4.49,0.00
0.00,0.67,20.69,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,8.00,2.00,0.15,1.99,0.28,0.50,6.37,2.94,0.00
0.00,0.66,19.35,0.00,0.00,0.00,0.00,0.25,3.32,0.77,0.25,6.54,1.64,0.15,0.67,0.09,0.50,5.32,2.45,0.00
0.00,0.66,19.59,0.00,0.00,0.00,0.00,0.25,3.35,0.77,0.25,8.00,2.00,0.15,0.72,0.10,0.50,5.35,2.47,0.00
