BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
0.00,1.00,18.57,0.00,0.00,0.00,0.00,0.18,3.00,0.50,0.25,15.00,3.75,0.00,1.35,0.00,0.50,6.72,3.10,0.00
0.00,1.00,18.27,0.00,0.00,0.00,0.00,0.18,4.41,0.73,0.25,20.61,5.15,0.00,1.15,0.00,0.50,5.00,2.30,0.00
0.00,1.00,17.50,0.00,0.00,0.00,0.00,0.18,4.01,0.67,0.25,15.00,3.75,0.00,1.00,0.00,0.50,4.86,2.24,0.00
0.00,1.00,16.42,0.00,0.00,0.00,0.00,0.18,3.50,0.58,0.25,15.00,3.75,0.00,1.01,0.00,0.50,4.01,1.85,0.00
0.00,1.00,16.21,0.00,0.00,0.00,0.00,0.18,3.80,0.63,0.25,15.00,3.75,0.00,0.99,0.00,0.50,4.01,1.85,0.00
0.00,1.00,16.09,0.00,0.00,0.00,0.00,0.18,3.05,0.51,0.25,3.42,0.85,0.00,1.00,0.00,0.50,3.00,1.38,0.00
0.00,1.00,18.42,0.00,0.00,0.00,0.00,0.18,5.81,0.97,0.25,1.17,0.29,0.00,1.20,0.00,0.50,5.61,2.59,0.00
0.00,1.00,33.75,0.00,0.00,0.00,0.00,0.18,31.56,5.25,0.25,2.23,0.56,0.00,6.15,0.00,0.50,31.16,14.36,0.00
0.00,1.00,34.30,0.00,0.00,0.00,0.00,0.18,25.17,4.19,0.25,15.00,3.75,0.00,13.78,0.00,0.50,26.08,12.02,0.00
-0.00,1.00,26.77,0.00,0.00,0.00,0.00,0.18,8.35,1.39,0.25,6.13,1.53,0.00,8.94,0.00,0.50,13.83,6.38,0.00
-0.00,1.00,26.66,0.00,0.00,0.00,0.00,0.18,8.35,1.39,0.25,4.53,1.13,0.00,12.67,0.00,0.50,13.14,6.06,0.00
0.00,1.00,22.65,0.00,0.00,0.00,0.00,0.18,8.35,1.39,0.25,5.95,1.49,0.00,9.84,0.00,0.50,10.24,4.72,0.00
0.00,1.00,19.44,0.00,0.00,0.00,0.00,0.18,3.80,0.63,0.25,6.00,1.50,0.00,0.75,0.00,0.50,6.35,2.93,0.00
0.00,1.00,19.35,0.00,0.00,0.00,0.00,0.18,3.35,0.56,0.25,6.00,1.50,0.00,0.75,0.00,0.50,7.26,3.35,0.00
0.00,1.00,22.05,0.00,0.00,0.00,0.00,0.18,2.57,0.43,0.25,3.50,0.88,0.00,0.48,0.00,0.50,7.06,3.25,0.00
0.00,1.00,19.64,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,1.10,0.28,0.00,0.57,0.00,0.50,4.71,2.17,0.00
0.00,1.00,20.12,0.00,0.00,0.00,0.00,0.18,4.07,0.68,0.25,0.27,0.07,0.00,0.70,0.00,0.50,4.70,2.17,0.00
0.00,1.00,21.04,0.00,0.00,0.00,0.00,0.18,4.02,0.67,0.25,0.19,0.05,0.00,0.73,0.00,0.50,4.89,2.25,0.00
0.00,1.00,22.28,0.00,0.00,0.00,0.00,0.18,4.85,0.81,0.25,2.26,0.56,0.00,0.74,0.00,0.50,5.63,2.60,0.00
0.00,1.00,26.57,0.00,0.00,0.00,0.00,0.18,8.80,1.46,0.25,7.70,1.93,0.00,0.92,0.00,0.50,8.70,4.01,0.00
-0.01,1.00,37.11,-0.25,0.00,0.00,0.00,0.25,25.72,5.93,0.25,1.09,0.27,0.00,4.46,0.00,0.43,25.12,9.97,0.00
0.00,1.00,43.14,0.00,0.00,0.00,0.00,0.18,20.00,3.33,0.25,5.04,1.26,0.00,5.33,0.00,0.50,21.43,9.88,0.00
0.00,1.00,35.12,0.00,0.00,0.00,0.00,0.18,10.85,1.81,0.25,16.07,4.02,0.00,6.60,0.00,0.50,19.84,9.15,0.00
0.00,1.00,26.39,0.00,0.00,0.00,0.00,0.18,5.45,0.91,0.25,24.80,6.20,0.00,5.00,0.00,0.50,11.35,5.23,0.00
0.00,1.00,22.81,0.00,0.00,0.00,0.00,0.18,10.97,1.83,0.25,21.08,5.27,0.00,1.02,0.00,0.50,12.08,5.57,0.00
0.00,1.00,19.22,0.00,0.00,0.00,0.00,0.18,8.11,1.35,0.25,15.61,3.90,0.00,1.10,0.00,0.50,9.02,4.16,0.00
0.00,1.00,18.10,0.00,0.00,0.00,0.00,0.18,8.60,1.43,0.25,17.29,4.32,0.00,1.00,0.00,0.50,9.52,4.39,0.00
0.00,1.00,16.29,0.00,0.00,0.00,0.00,0.18,6.15,1.02,0.25,15.74,3.94,0.00,1.00,0.00,0.50,9.85,4.54,0.00
0.00,1.00,15.07,0.00,0.00,0.00,0.00,0.18,6.79,1.13,0.25,55.00,13.75,0.00,0.99,0.00,0.50,6.85,3.16,0.00
0.00,1.00,14.29,0.00,0.00,0.00,0.00,0.18,8.45,1.41,0.25,15.00,3.75,0.00,1.00,0.00,0.50,8.31,3.83,0.00
-0.01,1.00,15.46,-0.10,0.00,0.00,0.00,0.25,10.87,2.51,0.25,3.50,0.88,0.00,1.02,0.00,0.43,10.56,4.19,0.00
0.00,1.00,19.75,0.00,0.00,0.00,0.00,0.18,23.80,3.96,0.25,3.50,0.88,0.00,1.20,0.00,0.50,23.60,10.88,0.00
0.00,1.00,19.00,0.00,0.00,0.00,0.00,0.18,12.89,2.14,0.25,13.91,3.48,0.00,10.00,0.00,0.50,13.37,6.16,0.00
0.00,1.00,18.03,0.00,0.00,0.00,0.00,0.18,5.96,0.99,0.25,8.19,2.05,0.00,5.25,0.00,0.50,11.15,5.14,0.00
0.00,1.00,17.33,0.00,0.00,0.00,0.00,0.18,9.73,1.62,0.25,6.00,1.50,0.00,9.16,0.00,0.50,10.05,4.63,0.00
-0.00,1.00,17.40,0.00,0.00,0.00,0.00,0.18,9.04,1.50,0.25,6.00,1.50,0.00,8.47,0.00,0.50,10.11,4.66,0.00
0.00,1.00,17.47,0.00,0.00,0.00,0.00,0.18,4.02,0.67,0.25,6.27,1.57,0.00,0.74,0.00,0.50,7.35,3.39,0.00
0.00,1.00,16.30,0.00,0.00,0.00,0.00,0.18,3.80,0.63,0.25,6.00,1.50,0.00,0.74,0.00,0.50,7.35,3.39,0.00
0.00,1.00,15.34,0.00,0.00,0.00,0.00,0.18,3.77,0.63,0.25,3.50,0.88,0.00,0.47,0.00,0.50,4.36,2.01,0.00
0.00,1.00,15.25,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.56,0.00,0.50,4.21,1.94,0.00
0.00,1.00,15.06,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.69,0.00,0.50,4.01,1.85,0.00
0.00,1.00,15.18,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.72,0.00,0.50,4.11,1.89,0.00
0.00,1.00,15.42,0.00,0.00,0.00,0.00,0.18,4.98,0.83,0.25,2.98,0.74,0.00,0.73,0.00,0.50,4.98,2.30,0.00
-0.01,1.00,17.02,-0.12,0.00,0.00,0.00,0.25,12.30,2.84,0.25,6.26,1.56,0.00,0.91,0.00,0.43,11.70,4.64,0.00
-0.01,1.00,18.20,-0.12,0.00,0.00,0.00,0.25,21.02,4.84,0.25,15.00,3.75,0.00,4.78,0.00,0.43,17.13,6.80,0.00
0.00,1.00,20.09,0.00,0.00,0.00,0.00,0.18,13.82,2.30,0.25,15.00,3.75,0.00,3.60,0.00,0.50,14.09,6.50,0.00
0.00,1.00,20.50,0.00,0.00,0.00,0.00,0.18,6.85,1.14,0.25,40.00,10.00,0.00,4.42,0.00,0.50,11.28,5.20,0.00
0.00,1.00,19.65,0.00,0.00,0.00,0.00,0.18,8.15,1.36,0.25,40.00,10.00,0.00,2.60,0.00,0.50,8.37,3.86,0.00
0.00,1.00,18.62,0.00,0.00,0.00,0.00,0.18,8.61,1.43,0.25,18.51,4.63,0.00,1.00,0.00,0.50,9.51,4.38,0.00
0.00,1.00,17.40,0.00,0.00,0.00,0.00,0.18,6.54,1.09,0.25,16.10,4.03,0.00,0.99,0.00,0.50,7.10,3.27,0.00
0.00,1.00,17.24,0.00,0.00,0.00,0.00,0.18,7.12,1.18,0.25,15.00,3.75,0.00,0.99,0.00,0.50,7.63,3.52,0.00
0.00,1.00,16.61,0.00,0.00,0.00,0.00,0.18,6.19,1.03,0.25,15.00,3.75,0.00,0.99,0.00,0.50,6.85,3.16,0.00
0.00,1.00,15.77,0.00,0.00,0.00,0.00,0.18,6.74,1.12,0.25,15.00,3.75,0.00,1.00,0.00,0.50,6.85,3.16,0.00
0.00,1.00,15.76,0.00,0.00,0.00,0.00,0.18,7.10,1.18,0.25,5.00,1.25,0.00,1.00,0.00,0.50,7.02,3.24,0.00
0.00,1.00,18.12,0.00,0.00,0.00,0.00,0.18,8.57,1.43,0.25,3.20,0.80,0.00,0.99,0.00,0.50,8.39,3.87,0.00
-0.01,1.00,26.08,-0.18,0.00,0.00,0.00,0.25,26.52,6.11,0.25,5.19,1.30,0.00,0.99,0.00,0.43,25.06,9.95,0.00
0.00,1.00,22.68,0.00,0.00,0.00,0.00,0.18,14.04,2.34,0.25,11.04,2.76,0.00,10.00,0.00,0.50,14.85,6.85,0.00
0.00,1.00,20.08,0.00,0.00,0.00,0.00,0.18,6.85,1.14,0.25,5.11,1.28,0.00,6.45,0.00,0.50,10.44,4.81,0.00
0.00,1.00,18.89,0.00,0.00,0.00,0.00,0.18,10.78,1.79,0.25,6.00,1.50,0.00,8.15,0.00,0.50,11.57,5.33,0.00
-0.00,1.00,18.79,0.00,0.00,0.00,0.00,0.18,7.85,1.31,0.25,6.00,1.50,0.00,7.28,0.00,0.50,10.95,5.05,0.00
0.00,1.00,17.48,0.00,0.00,0.00,0.00,0.18,3.80,0.63,0.25,6.00,1.50,0.00,0.73,0.00,0.50,6.35,2.93,0.00
0.00,1.00,16.00,0.00,0.00,0.00,0.00,0.18,3.80,0.63,0.25,6.00,1.50,0.00,0.74,0.00,0.50,6.31,2.91,0.00
0.00,1.00,16.18,0.00,0.00,0.00,0.00,0.18,3.59,0.60,0.25,3.50,0.88,0.00,0.50,0.00,0.50,5.85,2.70,0.00
0.00,1.00,15.49,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.55,0.00,0.50,5.85,2.70,0.00
0.00,1.00,15.51,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.68,0.00,0.50,5.85,2.70,0.00
0.00,1.00,15.50,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.71,0.00,0.50,5.85,2.70,0.00
0.00,1.00,16.08,0.00,0.00,0.00,0.00,0.18,4.50,0.75,0.25,2.00,0.50,0.00,0.50,0.00,0.50,4.68,2.16,0.00
-0.01,1.00,17.55,-0.12,0.00,0.00,0.00,0.25,10.25,2.36,0.25,3.63,0.91,0.00,0.90,0.00,0.43,9.85,3.91,0.00
-0.01,1.00,29.34,-0.20,0.00,0.00,0.00,0.25,19.52,4.50,0.25,3.50,0.88,0.00,6.15,0.00,0.43,17.37,6.89,0.00
-0.00,1.00,28.00,0.00,0.00,0.00,0.00,0.18,12.83,2.13,0.25,12.11,3.03,0.00,3.52,0.00,0.50,15.60,7.19,0.00
0.00,1.00,21.64,0.00,0.00,0.00,0.00,0.18,4.70,0.78,0.25,22.39,5.60,0.00,4.25,0.00,0.50,10.39,4.79,0.00
0.00,1.00,17.97,0.00,0.00,0.00,0.00,0.18,6.62,1.10,0.25,21.95,5.49,0.00,2.60,0.00,0.50,7.90,3.64,0.00
0.00,1.00,17.85,0.00,0.00,0.00,0.00,0.18,4.76,0.79,0.25,20.81,5.20,0.00,0.99,0.00,0.50,5.26,2.42,0.00
0.00,1.00,16.81,0.00,0.00,0.00,0.00,0.18,6.71,1.12,0.25,18.45,4.61,0.00,0.99,0.00,0.50,6.85,3.16,0.00
0.00,1.00,16.73,0.00,0.00,0.00,0.00,0.18,5.00,0.83,0.25,15.00,3.75,0.00,0.99,0.00,0.50,5.00,2.30,0.00
0.00,1.00,16.67,0.00,0.00,0.00,0.00,0.18,5.02,0.84,0.25,15.00,3.75,0.00,0.99,0.00,0.50,5.00,2.30,0.00
0.00,1.00,16.54,0.00,0.00,0.00,0.00,0.18,5.20,0.87,0.25,15.00,3.75,0.00,0.99,0.00,0.50,5.00,2.30,0.00
0.00,1.00,16.21,0.00,0.00,0.00,0.00,0.18,4.15,0.69,0.25,3.50,0.88,0.00,0.99,0.00,0.50,3.95,1.82,0.00
0.00,1.00,18.61,0.00,0.00,0.00,0.00,0.18,6.78,1.13,0.25,3.50,0.88,0.00,0.99,0.00,0.50,6.59,3.04,0.00
0.00,1.00,32.50,0.00,0.00,0.00,0.00,0.18,26.04,4.33,0.25,3.50,0.88,0.00,0.99,0.00,0.50,25.84,11.91,0.00
0.00,1.00,31.60,0.00,0.00,0.00,0.00,0.18,17.04,2.84,0.25,14.04,3.51,0.00,11.32,0.00,0.50,17.74,8.18,0.00
0.00,1.00,21.80,0.00,0.00,0.00,0.00,0.18,6.85,1.14,0.25,10.72,2.68,0.00,6.45,0.00,0.50,8.57,3.95,0.00
-0.00,1.00,22.02,0.00,0.00,0.00,0.00,0.18,7.67,1.28,0.25,6.00,1.50,0.00,7.70,0.00,0.50,8.35,3.85,0.00
0.00,1.00,19.50,0.00,0.00,0.00,0.00,0.18,6.67,1.11,0.25,5.11,1.28,0.00,6.10,0.00,0.50,7.13,3.29,0.00
0.00,1.00,18.38,0.00,0.00,0.00,0.00,0.18,3.80,0.63,0.25,5.00,1.25,0.00,0.72,0.00,0.50,4.94,2.28,0.00
0.00,1.00,17.93,0.00,0.00,0.00,0.00,0.18,3.65,0.61,0.25,6.00,1.50,0.00,0.73,0.00,0.50,5.85,2.70,0.00
0.00,1.00,17.52,0.00,0.00,0.00,0.00,0.18,3.25,0.54,0.25,2.00,0.50,0.00,0.50,0.00,0.50,3.15,1.45,0.00
0.00,1.00,17.12,0.00,0.00,0.00,0.00,0.18,3.37,0.56,0.25,2.00,0.50,0.00,0.72,0.00,0.50,3.17,1.46,0.00
0.00,1.00,17.31,0.00,0.00,0.00,0.00,0.18,3.70,0.62,0.25,2.00,0.50,0.00,0.67,0.00,0.50,3.50,1.61,0.00
0.00,1.00,17.07,0.00,0.00,0.00,0.00,0.18,3.43,0.57,0.25,1.85,0.46,0.00,0.70,0.00,0.50,3.23,1.49,0.00
0.00,1.00,17.52,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,2.00,0.50,0.00,0.50,0.00,0.50,3.80,1.75,0.00
-0.01,1.00,20.41,-0.14,0.00,0.00,0.00,0.25,9.67,2.23,0.25,2.89,0.72,0.00,0.74,0.00,0.43,8.67,3.44,0.00
-0.01,1.00,35.89,-0.24,0.00,0.00,0.00,0.25,28.45,6.56,0.25,3.50,0.88,0.00,6.08,0.00,0.43,22.12,8.78,0.00
-0.00,1.00,31.31,0.00,0.00,0.00,0.00,0.18,13.72,2.28,0.25,10.00,2.50,0.00,3.85,0.00,0.50,16.55,7.63,0.00
0.00,1.00,20.32,0.00,0.00,0.00,0.00,0.18,8.21,1.37,0.25,10.00,2.50,0.00,3.55,0.00,0.50,8.90,4.10,0.00
0.00,1.00,19.80,0.00,0.00,0.00,0.00,0.18,7.86,1.31,0.25,10.00,2.50,0.00,2.15,0.00,0.50,8.35,3.85,0.00
0.00,1.00,18.92,0.00,0.00,0.00,0.00,0.18,8.23,1.37,0.25,17.96,4.49,0.00,0.95,0.00,0.50,8.96,4.13,0.00
0.00,1.00,16.84,0.00,0.00,0.00,0.00,0.18,5.91,0.98,0.25,10.00,2.50,0.00,0.95,0.00,0.50,6.44,2.97,0.00
0.00,1.00,16.82,0.00,0.00,0.00,0.00,0.18,4.58,0.76,0.25,10.00,2.50,0.00,0.95,0.00,0.50,6.85,3.16,0.00
0.00,1.00,16.36,0.00,0.00,0.00,0.00,0.18,5.37,0.89,0.25,10.00,2.50,0.00,0.95,0.00,0.50,6.85,3.16,0.00
0.00,1.00,15.81,0.00,0.00,0.00,0.00,0.18,6.74,1.12,0.25,10.00,2.50,0.00,0.95,0.00,0.50,6.85,3.16,0.00
0.00,1.00,15.49,0.00,0.00,0.00,0.00,0.18,10.00,1.66,0.25,10.00,2.50,0.00,0.95,0.00,0.50,9.85,4.54,0.00
0.00,1.00,17.42,0.00,0.00,0.00,0.00,0.18,10.15,1.69,0.25,5.04,1.26,0.00,0.95,0.00,0.50,9.95,4.59,0.00
-0.01,1.00,25.64,-0.17,0.00,0.00,0.00,0.25,27.27,6.29,0.25,12.35,3.09,0.00,0.97,0.00,0.43,24.27,9.63,0.00
0.00,1.00,20.02,0.00,0.00,0.00,0.00,0.18,11.48,1.91,0.25,10.35,2.59,0.00,5.00,0.00,0.50,13.85,6.38,0.00
-0.00,1.00,18.90,0.00,0.00,0.00,0.00,0.18,8.00,1.33,0.25,6.00,1.50,0.00,4.55,0.00,0.50,12.00,5.53,0.00
-0.00,1.00,18.90,0.00,0.00,0.00,0.00,0.18,6.37,1.06,0.25,6.00,1.50,0.00,3.55,0.00,0.50,11.96,5.51,0.00
0.00,1.00,17.38,0.00,0.00,0.00,0.00,0.18,5.73,0.95,0.25,10.14,2.54,0.00,4.31,0.00,0.50,13.85,6.38,0.00
0.18,1.00,16.49,2.74,0.00,0.00,0.00,0.18,3.35,0.56,0.25,45.00,11.25,0.00,0.71,0.00,0.50,15.00,6.91,0.00
0.00,0.64,11.46,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.25,45.00,11.25,0.00,0.72,0.00,0.50,15.00,6.91,0.00
-0.16,0.68,6.58,-1.04,0.00,0.00,0.00,0.02,4.00,0.07,0.25,11.97,2.99,0.00,0.48,0.00,0.50,15.00,6.91,0.00
0.00,1.00,5.77,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,10.37,2.59,0.00,0.48,0.00,0.50,15.00,6.91,0.00
0.00,1.00,5.68,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,8.00,2.00,0.00,0.48,0.00,0.50,15.00,6.91,0.00
0.00,1.00,6.63,0.00,0.00,0.00,0.00,0.18,4.23,0.70,0.25,8.00,2.00,0.00,0.48,0.00,0.50,15.00,6.91,0.00
0.00,1.00,7.33,0.00,0.00,0.00,0.00,0.18,9.35,1.56,0.25,9.36,2.34,0.00,0.48,0.00,0.50,15.00,6.91,0.00
-0.01,1.00,11.82,-0.08,0.00,0.00,0.00,0.25,120.00,27.66,0.25,23.93,5.98,0.00,0.48,0.00,0.43,17.00,6.75,0.00
-0.01,1.00,18.41,-0.12,0.00,0.00,0.00,0.25,22.85,5.27,0.25,8.00,2.00,0.00,1.01,0.00,0.43,11.35,4.50,0.00
0.00,1.00,18.51,0.00,0.00,0.00,0.00,0.18,8.00,1.33,0.25,8.00,2.00,0.00,1.99,0.00,0.50,8.35,3.85,0.00
0.00,1.00,17.70,0.00,0.00,0.00,0.00,0.18,5.44,0.91,0.25,23.25,5.81,0.00,1.01,0.00,0.50,5.69,2.62,0.00
0.00,1.00,17.43,0.00,0.00,0.00,0.00,0.18,6.85,1.14,0.25,21.33,5.33,0.00,1.23,0.00,0.50,8.66,3.99,0.00
0.00,1.00,16.53,0.00,0.00,0.00,0.00,0.18,8.27,1.38,0.25,59.00,14.75,0.00,0.90,0.00,0.50,20.00,9.22,0.00
0.00,1.00,13.96,0.00,0.00,0.00,0.00,0.18,6.10,1.02,0.25,15.00,3.75,0.00,0.85,0.00,0.50,6.00,2.77,0.00
0.00,1.00,13.99,0.00,0.00,0.00,0.00,0.18,10.00,1.66,0.25,9.46,2.37,0.00,0.85,0.00,0.50,12.00,5.53,0.00
0.00,1.00,14.55,0.00,0.00,0.00,0.00,0.18,10.00,1.66,0.25,8.46,2.12,0.00,0.85,0.00,0.50,12.00,5.53,0.00
0.00,1.00,14.10,0.00,0.00,0.00,0.00,0.18,10.00,1.66,0.25,15.00,3.75,0.00,0.75,0.00,0.50,12.00,5.53,0.00
0.00,1.00,13.66,0.00,0.00,0.00,0.00,0.18,10.15,1.69,0.25,8.00,2.00,0.00,0.75,0.00,0.50,12.00,5.53,0.00
0.00,1.00,17.87,0.00,0.00,0.00,0.00,0.18,12.66,2.11,0.25,3.50,0.88,0.00,0.75,0.00,0.50,12.61,5.81,0.00
-0.01,1.00,27.88,-0.19,0.00,0.00,0.00,0.25,24.95,5.75,0.25,6.15,1.54,0.00,0.75,0.00,0.43,22.26,8.83,0.00
0.00,1.00,28.27,0.00,0.00,0.00,0.00,0.18,16.81,2.80,0.25,13.81,3.45,0.00,1.99,0.00,0.50,17.30,7.97,0.00
-0.00,1.00,22.95,0.00,0.00,0.00,0.00,0.18,10.85,1.81,0.25,6.11,1.53,0.00,1.99,0.00,0.50,15.00,6.91,0.00
0.00,1.00,24.74,0.00,0.00,0.00,0.00,0.18,10.11,1.68,0.25,7.31,1.83,0.00,1.99,0.00,0.50,13.85,6.38,0.00
0.08,1.00,21.84,1.54,0.00,0.00,0.00,0.18,6.14,1.02,0.25,6.00,1.50,0.00,1.55,0.00,0.50,13.44,6.20,0.00
0.00,0.85,17.41,0.00,0.00,0.00,0.00,0.10,3.70,0.36,0.25,8.00,2.00,0.00,0.50,0.00,0.50,9.85,4.54,0.00
0.39,0.86,17.70,6.33,0.00,0.00,0.00,0.11,3.00,0.31,0.25,8.32,2.08,0.00,0.50,0.00,0.50,12.61,5.81,0.00
-0.47,0.10,9.30,-4.33,0.00,0.00,0.00,0.00,2.30,0.00,0.25,8.00,2.00,0.00,0.49,0.00,0.23,5.35,1.14,0.00
0.00,1.00,7.84,0.00,0.00,0.00,0.00,0.18,3.51,0.58,0.25,7.65,1.91,0.00,0.50,0.00,0.50,5.35,2.47,0.00
0.00,1.00,8.71,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,6.00,1.50,0.00,0.49,0.00,0.50,5.35,2.47,0.00
0.00,1.00,11.65,0.00,0.00,0.00,0.00,0.18,4.00,0.67,0.25,6.00,1.50,0.00,0.49,0.00,0.50,5.35,2.47,0.00
0.00,1.00,15.38,0.00,0.00,0.00,0.00,0.18,4.84,0.81,0.25,4.70,1.18,0.00,0.49,0.00,0.50,5.35,2.47,0.00
-0.01,1.00,18.95,-0.13,0.00,0.00,0.00,0.25,25.00,5.76,0.25,5.82,1.46,0.00,0.61,0.00,0.43,9.13,3.62,0.00
-0.01,1.00,25.97,-0.18,0.00,0.00,0.00,0.25,17.95,4.14,0.25,8.00,2.00,0.00,1.00,0.00,0.43,17.35,6.89,0.00
0.00,1.00,26.83,0.00,0.00,0.00,0.00,0.18,13.70,2.28,0.25,8.00,2.00,0.00,1.55,0.00,0.50,14.79,6.82,0.00
0.00,1.00,24.71,0.00,0.00,0.00,0.00,0.18,6.85,1.14,0.25,11.80,2.95,0.00,1.02,0.00,0.50,10.23,4.72,0.00
0.00,1.00,20.10,0.00,0.00,0.00,0.00,0.18,6.85,1.14,0.25,22.76,5.69,0.00,1.20,0.00,0.50,8.31,3.83,0.00
0.00,1.00,19.36,0.00,0.00,0.00,0.00,0.18,4.73,0.79,0.25,21.41,5.35,0.00,0.95,0.00,0.50,5.48,2.53,0.00
0.00,1.00,18.08,0.00,0.00,0.00,0.00,0.18,4.44,0.74,0.25,10.71,2.68,0.00,0.94,0.00,0.50,5.03,2.32,0.00
0.00,1.00,17.53,0.00,0.00,0.00,0.00,0.18,3.51,0.58,0.25,8.00,2.00,0.00,0.92,0.00,0.50,4.01,1.85,0.00
0.00,1.00,17.44,0.00,0.00,0.00,0.00,0.18,3.48,0.58,0.25,6.00,1.50,0.00,0.94,0.00,0.50,3.85,1.77,0.00
0.00,1.00,17.34,0.00,0.00,0.00,0.00,0.18,3.57,0.59,0.25,8.00,2.00,0.00,0.75,0.00,0.50,3.85,1.77,0.00
0.00,1.00,17.56,0.00,0.00,0.00,0.00,0.18,3.85,0.64,0.25,5.61,1.40,0.00,0.75,0.00,0.50,3.85,1.77,0.00
0.00,1.00,19.40,0.00,0.00,0.00,0.00,0.18,6.96,1.16,0.25,3.50,0.88,0.00,0.90,0.00,0.50,6.85,3.16,0.00
-0.01,1.00,42.20,-0.29,0.00,0.00,0.00,0.25,35.60,8.21,0.25,3.50,0.88,0.00,0.97,0.00,0.43,34.80,13.81,0.00
0.18,1.00,41.35,6.88,0.00,0.00,0.00,0.18,29.66,4.94,0.25,8.00,2.00,0.00,8.00,0.00,0.50,30.21,13.93,0.00
0.00,0.64,26.53,0.00,0.00,0.00,0.00,0.00,5.71,0.00,0.25,6.00,1.50,0.00,5.00,0.00,0.50,12.21,5.63,0.00
0.00,0.68,24.05,0.00,0.00,0.00,0.00,0.02,3.80,0.06,0.25,6.00,1.50,0.00,3.23,0.00,0.50,9.73,4.49,0.00
-0.14,0.71,20.69,-2.95,0.00,0.00,0.00,0.03,3.80,0.12,0.25,8.00,2.00,0.00,1.99,0.00,0.50,6.37,2.94,0.00
0.00,1.00,19.35,0.00,0.00,0.00,0.00,0.18,3.32,0.55,0.25,6.54,1.64,0.00,0.67,0.00,0.50,5.32,2.45,0.00
0.02,1.00,19.59,0.31,0.00,0.00,0.00,0.18,3.35,0.56,0.25,8.00,2.00,0.00,0.72,0.00,0.50,5.35,2.47,0.00
