BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
-0.75,0.10,8.77,-6.58,0.00,0.00,0.00,0.00,1.00,0.00,0.25,4.49,1.12,0.00,1.40,0.00,0.23,1.50,0.32,0.00
0.20,0.46,11.06,2.06,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.98,0.74,0.05,1.05,0.05,0.50,1.50,0.69,0.00
-0.45,0.35,8.00,-3.57,0.00,0.00,0.00,0.23,1.05,0.23,0.25,1.49,0.37,0.00,1.09,0.00,0.50,1.47,0.68,0.00
-1.00,0.55,4.20,-4.20,0.00,0.00,0.00,0.25,1.97,0.45,-0.00,1.49,-0.00,0.04,1.13,0.04,0.50,1.47,0.68,0.00
-0.01,1.00,9.23,-0.12,0.00,0.00,0.00,0.25,1.99,0.46,0.25,2.49,0.62,0.25,1.13,0.26,0.50,1.49,0.69,0.00
-0.01,1.00,11.17,-0.14,0.00,0.00,0.00,0.25,3.89,0.90,0.25,1.91,0.48,0.25,1.05,0.24,0.50,1.89,0.87,0.00
-0.01,1.00,16.05,-0.21,0.00,0.00,0.00,0.25,4.69,1.08,0.25,4.49,1.12,0.25,1.04,0.24,0.50,2.30,1.06,0.00
0.22,1.00,20.38,4.19,0.00,0.00,0.00,0.25,4.69,1.08,0.25,4.69,1.17,0.03,1.25,0.03,0.50,3.75,1.73,0.00
1.00,0.88,28.11,25.92,0.00,0.00,0.00,0.00,3.69,0.00,0.25,3.69,0.92,0.00,1.42,0.00,0.00,3.69,0.00,0.00
0.23,0.40,20.40,4.36,0.00,0.00,0.00,0.25,3.00,0.69,0.25,18.25,4.56,0.02,1.62,0.03,0.50,2.00,0.92,0.00
0.00,0.28,16.13,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.50,1.88,0.00,1.15,0.00,0.33,1.95,0.60,0.00
-0.75,0.27,13.78,-10.33,0.00,0.00,0.00,0.25,2.29,0.53,0.25,7.01,1.75,0.00,1.05,0.00,0.33,1.65,0.50,0.00
-0.75,0.62,12.91,-9.68,0.00,0.00,0.00,0.25,1.95,0.45,0.25,6.03,1.51,0.13,1.04,0.12,0.50,1.50,0.69,0.00
-0.10,0.96,13.74,-1.42,0.00,0.00,0.00,0.25,2.25,0.52,0.25,4.75,1.19,0.25,1.09,0.25,0.50,1.65,0.76,0.00
-0.01,1.00,14.64,-0.19,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.96,0.99,0.25,1.11,0.26,0.50,1.65,0.76,0.00
-0.01,1.00,14.92,-0.21,0.00,0.00,0.00,0.25,2.29,0.53,0.25,4.79,1.20,0.34,3.00,0.95,0.41,1.89,0.71,0.00
-0.01,1.00,15.87,-0.22,0.00,0.00,0.00,0.25,3.19,0.74,0.25,4.69,1.17,0.34,3.01,0.95,0.41,1.95,0.73,0.00
-0.01,1.00,18.51,-0.26,0.00,0.00,0.00,0.25,4.98,1.15,0.25,5.49,1.37,0.34,3.00,0.95,0.41,2.00,0.75,0.00
0.30,1.00,52.84,14.85,0.00,0.00,0.00,0.25,22.36,5.15,0.25,10.39,2.60,0.45,35.30,14.49,0.00,18.75,0.00,0.00
0.57,0.84,40.12,21.13,0.00,0.00,0.00,0.00,5.02,0.00,0.25,3.04,0.76,0.43,17.44,6.89,0.00,5.52,0.00,0.00
0.53,0.56,31.32,15.44,0.00,0.00,0.00,0.23,2.50,0.54,0.25,1.94,0.48,0.23,9.36,1.99,0.00,2.00,0.00,0.00
0.38,0.29,29.19,10.28,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.02,0.51,0.00,1.85,0.00,0.37,2.00,0.68,0.00
0.02,0.10,22.48,0.43,0.00,0.00,0.00,0.00,1.99,0.00,0.25,3.17,0.79,0.00,1.85,0.00,0.23,2.00,0.43,0.00
0.00,0.10,18.53,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.25,4.49,1.12,0.00,1.11,0.00,0.23,1.95,0.41,0.00
0.02,0.11,17.18,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.25,3.49,0.87,0.00,1.15,0.00,0.25,1.50,0.35,0.00
0.02,0.11,15.23,0.25,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.98,0.74,0.00,0.99,0.00,0.00,1.50,0.00,0.00
-0.56,0.10,10.51,-5.92,0.00,0.00,0.00,0.23,2.00,0.43,0.25,1.52,0.38,0.00,0.99,0.00,0.00,1.50,0.00,0.00
-0.75,0.36,9.84,-7.38,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.52,0.38,0.00,0.99,0.00,0.50,1.50,0.69,0.00
-0.66,0.70,9.86,-6.48,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.49,0.62,0.17,0.99,0.16,0.50,1.50,0.69,0.00
-0.01,1.00,11.95,-0.15,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.02,0.51,0.25,0.97,0.22,0.50,2.00,0.92,0.00
-0.01,1.00,17.61,-0.23,0.00,0.00,0.00,0.25,4.69,1.08,0.25,5.69,1.42,0.25,0.99,0.23,0.50,2.39,1.10,0.00
0.25,1.00,28.00,6.45,0.00,0.00,0.00,0.25,7.30,1.68,0.25,5.69,1.42,0.00,2.72,0.00,0.50,5.30,2.44,0.00
1.00,0.87,33.87,31.23,0.00,0.00,0.00,0.00,4.69,0.00,0.25,4.69,1.17,0.00,4.60,0.00,0.00,4.69,0.00,0.00
0.04,0.38,22.16,0.81,0.00,0.00,0.00,0.25,3.29,0.76,0.25,29.49,7.37,0.01,2.72,0.03,0.50,3.00,1.38,0.00
0.00,0.36,18.99,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.50,1.88,0.00,1.15,0.00,0.50,1.89,0.87,0.00
-0.02,0.36,16.55,-0.25,0.00,0.00,0.00,0.25,2.35,0.54,0.25,7.50,1.88,0.00,1.09,0.00,0.49,1.65,0.75,0.00
-0.75,0.36,15.78,-11.83,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.69,1.42,0.00,1.11,0.00,0.50,1.65,0.76,0.00
-0.66,0.70,15.95,-10.49,0.00,0.00,0.00,0.25,2.25,0.52,0.25,4.75,1.19,0.17,1.14,0.18,0.50,1.65,0.76,0.00
-0.01,1.00,16.15,-0.21,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.69,0.92,0.25,1.22,0.28,0.50,1.50,0.69,0.00
-0.01,1.00,17.04,-0.24,0.00,0.00,0.00,0.25,2.10,0.48,0.25,5.00,1.25,0.34,4.60,1.46,0.41,1.65,0.62,0.00
-0.01,1.00,18.87,-0.26,0.00,0.00,0.00,0.25,2.39,0.55,0.25,5.69,1.42,0.34,4.60,1.46,0.41,1.98,0.74,0.00
-0.01,1.00,28.34,-0.40,0.00,0.00,0.00,0.25,12.49,2.88,0.25,7.69,1.92,0.34,3.14,0.99,0.41,2.69,1.01,0.00
0.00,1.00,39.44,0.00,0.00,0.00,0.00,0.25,37.39,8.62,0.25,3.97,0.99,0.34,25.45,8.06,0.41,15.16,5.68,0.00
0.50,0.99,40.10,18.49,0.00,0.00,0.00,0.00,5.00,0.00,0.25,2.71,0.68,0.50,12.89,5.94,0.00,3.69,0.00,0.00
0.43,0.75,34.20,13.55,0.00,0.00,0.00,0.25,3.29,0.76,0.25,1.93,0.48,0.32,6.42,1.90,0.00,2.49,0.00,0.00
0.33,0.53,32.90,10.16,0.00,0.00,0.00,0.25,4.04,0.93,0.25,2.06,0.52,0.14,4.31,0.57,0.27,2.00,0.50,0.00
0.00,0.36,28.92,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.98,0.49,0.00,2.01,0.00,0.50,2.00,0.92,0.00
0.00,0.36,25.76,0.00,0.00,0.00,0.00,0.24,1.89,0.42,0.25,2.49,0.62,0.00,1.15,0.00,0.50,2.39,1.10,0.00
-0.68,0.35,24.07,-16.39,0.00,0.00,0.00,0.24,1.45,0.32,0.25,3.49,0.87,0.00,1.40,0.00,0.50,1.95,0.90,0.00
0.00,0.66,26.66,0.00,0.00,0.00,0.00,0.25,2.15,0.50,0.25,1.99,0.50,0.15,0.98,0.14,0.50,1.65,0.76,0.00
-0.75,0.66,23.48,-17.61,0.00,0.00,0.00,0.25,1.85,0.43,0.25,1.49,0.37,0.15,0.98,0.14,0.50,1.50,0.69,0.00
-0.01,1.00,23.84,-0.31,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.25,0.98,0.23,0.50,1.50,0.69,0.00
-0.01,1.00,25.99,-0.34,0.00,0.00,0.00,0.25,1.94,0.45,0.25,1.49,0.37,0.25,0.98,0.23,0.50,1.50,0.69,0.00
-0.01,1.00,26.80,-0.35,0.00,0.00,0.00,0.25,2.39,0.55,0.25,1.02,0.26,0.25,0.96,0.22,0.50,1.89,0.87,0.00
0.00,1.00,32.99,0.00,0.00,0.00,0.00,0.25,5.51,1.27,0.25,1.49,0.37,0.25,1.42,0.33,0.50,3.00,1.38,0.00
0.55,0.99,72.12,36.77,0.00,0.00,0.00,0.00,26.95,0.00,0.00,3.37,0.00,0.45,36.95,15.23,0.00,24.95,0.00,0.00
0.69,0.71,79.48,50.82,0.00,0.00,0.00,0.00,15.26,0.00,0.00,1.76,0.00,0.31,44.30,12.52,0.00,15.26,0.00,0.00
0.00,0.36,33.59,0.00,0.00,0.00,0.00,0.25,7.44,1.71,0.25,10.44,2.61,0.00,7.75,0.01,0.50,5.44,2.51,0.00
0.00,0.36,27.78,0.00,0.00,0.00,0.00,0.25,2.29,0.53,0.25,2.29,0.57,0.00,1.82,0.00,0.50,1.89,0.87,0.00
0.00,0.36,27.13,0.00,0.00,0.00,0.00,0.25,2.03,0.47,0.25,1.98,0.49,0.00,1.00,0.00,0.49,1.65,0.75,0.00
0.00,0.35,25.10,0.00,0.00,0.00,0.00,0.25,1.95,0.45,0.25,2.49,0.62,0.00,1.04,0.00,0.49,1.53,0.69,0.00
0.00,0.35,24.59,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,2.49,0.62,0.00,1.05,0.00,0.48,1.53,0.68,0.00
-0.69,0.35,21.91,-15.04,0.00,0.00,0.00,0.25,1.95,0.45,0.25,2.49,0.62,0.00,1.05,0.00,0.47,1.53,0.67,0.00
-0.75,0.66,21.22,-15.91,0.00,0.00,0.00,0.25,1.99,0.46,0.25,3.49,0.87,0.15,2.72,0.38,0.50,1.95,0.90,0.00
-0.00,1.00,21.22,-0.10,0.00,0.00,0.00,0.16,2.29,0.33,0.25,2.49,0.62,0.34,2.72,0.86,0.50,1.98,0.91,0.00
0.00,1.00,25.87,0.00,0.00,0.00,0.00,0.25,6.48,1.49,0.25,2.49,0.62,0.34,2.74,0.87,0.41,2.47,0.93,0.00
0.75,0.99,54.81,37.90,0.00,0.00,0.00,0.25,29.94,6.90,0.25,15.15,3.79,0.00,25.90,0.00,0.00,25.93,0.00,0.00
0.75,0.62,31.89,22.05,0.00,0.00,0.00,0.25,4.39,1.01,0.25,2.41,0.60,0.00,1.42,0.00,0.00,4.69,0.00,0.00
0.00,0.24,23.91,0.00,0.00,0.00,0.00,0.25,3.52,0.81,0.25,1.54,0.39,0.00,1.30,0.00,0.26,1.95,0.47,0.00
0.00,0.24,21.92,0.00,0.00,0.00,0.00,0.25,3.95,0.91,0.25,2.98,0.74,0.00,1.13,0.00,0.26,1.95,0.47,0.00
0.00,0.24,20.52,0.00,0.00,0.00,0.00,0.00,2.00,0.01,0.25,3.50,0.88,0.00,1.13,0.00,0.50,1.98,0.91,0.00
0.29,0.25,19.25,5.09,0.00,0.00,0.00,0.25,2.95,0.68,0.25,9.49,2.37,0.00,1.13,0.00,0.27,2.00,0.50,0.00
0.02,0.10,14.32,0.27,0.00,0.00,0.00,0.00,1.30,0.00,0.25,4.49,1.12,0.00,1.13,0.00,0.23,1.80,0.38,0.00
-0.75,0.10,8.81,-6.61,0.00,0.00,0.00,0.23,2.00,0.43,0.25,2.50,0.62,0.00,1.04,0.00,0.00,1.50,0.00,0.00
-0.94,0.45,7.42,-6.95,0.00,0.00,0.00,0.25,1.99,0.46,0.06,1.49,0.09,0.00,1.04,0.00,0.50,1.49,0.69,0.00
-0.31,0.87,9.38,-2.86,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.25,1.05,0.24,0.50,1.50,0.69,0.00
-0.01,1.00,9.85,-0.13,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.52,0.38,0.25,1.05,0.24,0.50,1.50,0.69,0.00
-0.01,1.00,13.94,-0.18,0.00,0.00,0.00,0.25,2.15,0.50,0.25,1.49,0.37,0.25,1.05,0.24,0.50,1.50,0.69,0.00
0.00,1.00,21.72,0.00,0.00,0.00,0.00,0.25,4.39,1.01,0.25,4.89,1.22,0.25,1.15,0.27,0.50,2.00,0.92,0.00
0.25,0.99,34.43,7.94,0.00,0.00,0.00,0.25,9.20,2.12,0.25,10.00,2.50,0.00,2.00,0.00,0.50,9.20,4.24,0.00
0.75,0.87,31.36,21.68,0.00,0.00,0.00,0.25,5.48,1.26,0.25,3.50,0.88,0.00,1.82,0.00,0.00,5.48,0.00,0.00
0.76,0.49,30.96,21.65,0.00,0.00,0.00,0.24,5.00,1.11,0.25,33.00,8.25,0.00,2.01,0.00,0.00,3.00,0.00,0.00
0.02,0.11,22.44,0.36,0.00,0.00,0.00,0.25,9.33,2.15,0.25,12.04,3.01,0.00,2.00,0.00,0.00,2.00,0.00,0.00
-0.56,0.10,15.84,-8.93,0.00,0.00,0.00,0.23,2.80,0.59,0.25,7.50,1.88,0.00,1.05,0.00,0.00,2.00,0.00,0.00
-0.01,0.36,14.69,-0.11,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.00,1.13,0.00,0.50,1.95,0.90,0.00
-0.01,0.36,13.34,-0.10,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.00,1.15,0.00,0.50,1.95,0.90,0.00
-0.66,0.36,12.80,-8.41,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.69,0.92,0.00,1.15,0.00,0.50,1.65,0.76,0.00
-0.75,0.66,10.81,-8.11,0.00,0.00,0.00,0.25,2.39,0.55,0.25,5.40,1.35,0.15,4.80,0.66,0.50,2.00,0.92,0.00
-0.01,1.00,12.68,-0.18,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.77,1.44,0.34,4.45,1.41,0.41,2.00,0.75,0.00
-0.01,1.00,19.48,-0.27,0.00,0.00,0.00,0.25,5.67,1.31,0.25,3.69,0.92,0.34,5.00,1.58,0.41,3.00,1.12,0.00
0.25,1.00,44.83,10.33,0.00,0.00,0.00,0.25,29.37,6.77,0.25,27.39,6.85,0.00,17.20,0.00,0.50,24.74,11.40,0.00
1.00,0.87,32.23,29.71,0.00,0.00,0.00,0.00,6.27,0.00,0.25,5.00,1.25,0.00,2.72,0.00,0.00,6.77,0.00,0.00
0.00,0.38,20.65,0.00,0.00,0.00,0.00,0.25,2.60,0.60,0.25,2.98,0.74,0.01,1.82,0.02,0.50,2.00,0.92,0.00
-0.64,0.38,18.98,-12.08,0.00,0.00,0.00,0.25,2.48,0.57,0.25,3.50,0.88,0.01,1.98,0.02,0.50,1.98,0.91,0.00
0.00,0.67,19.44,0.00,0.00,0.00,0.00,0.25,1.48,0.34,0.25,3.49,0.87,0.15,1.98,0.28,0.50,1.98,0.91,0.00
0.00,0.66,18.35,0.00,0.00,0.00,0.00,0.25,1.50,0.35,0.25,5.69,1.42,0.15,1.15,0.16,0.50,2.00,0.92,0.00
-0.75,0.66,17.80,-13.35,0.00,0.00,0.00,0.25,1.48,0.34,0.25,4.02,1.00,0.15,1.13,0.16,0.50,1.98,0.91,0.00
0.65,1.00,24.63,14.72,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.50,0.62,0.00,0.99,0.00,0.10,1.50,0.14,0.00
0.00,0.67,21.49,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.49,0.37,0.16,0.99,0.14,0.50,1.49,0.69,0.00
0.00,0.67,20.20,0.00,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.15,0.99,0.14,0.50,1.50,0.69,0.00
0.00,0.66,19.67,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.51,0.38,0.15,0.99,0.14,0.50,1.49,0.69,0.00
-0.75,0.66,18.74,-14.05,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.48,0.37,0.15,0.99,0.14,0.50,1.46,0.67,0.00
-0.01,1.00,18.96,-0.25,0.00,0.00,0.00,0.25,3.39,0.78,0.25,3.50,0.88,0.25,0.99,0.23,0.50,1.68,0.77,0.00
0.00,1.00,21.92,0.00,0.00,0.00,0.00,0.25,4.39,1.01,0.25,5.00,1.25,0.25,1.65,0.38,0.50,2.39,1.10,0.00
0.25,0.99,25.60,5.90,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.69,0.67,0.00,1.59,0.00,0.50,3.00,1.38,0.00
0.00,0.87,21.95,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,20.69,5.17,0.25,1.15,0.27,0.50,2.00,0.92,0.00
-0.32,0.86,19.94,-6.33,0.00,0.00,0.00,0.25,3.95,0.91,0.25,6.65,1.66,0.25,1.11,0.26,0.50,1.95,0.90,0.00
-0.01,1.00,21.63,-0.28,0.00,0.00,0.00,0.25,2.29,0.53,0.25,3.79,0.95,0.25,1.05,0.24,0.50,1.65,0.76,0.00
-0.01,1.00,23.18,-0.30,0.00,0.00,0.00,0.25,2.29,0.53,0.25,3.50,0.88,0.25,1.09,0.25,0.50,1.95,0.90,0.00
0.00,1.00,23.78,0.00,0.00,0.00,0.00,0.25,2.15,0.50,0.25,3.29,0.82,0.25,1.14,0.26,0.50,1.95,0.90,0.00
0.00,0.99,24.42,0.00,0.00,0.00,0.00,0.25,1.83,0.42,0.25,2.69,0.67,0.25,1.15,0.27,0.50,1.65,0.76,0.00
-0.03,0.99,22.69,-0.71,0.00,0.00,0.00,0.16,1.99,0.30,0.25,3.49,0.87,0.34,4.19,1.30,0.50,1.99,0.92,0.00
-0.00,1.00,24.45,-0.12,0.00,0.00,0.00,0.16,2.12,0.31,0.25,2.69,0.67,0.34,4.60,1.46,0.50,2.00,0.92,0.00
-0.01,1.00,25.06,-0.35,0.00,0.00,0.00,0.25,5.50,1.27,0.25,2.49,0.62,0.34,5.00,1.58,0.41,4.60,1.72,0.00
0.30,1.00,54.55,15.33,0.00,0.00,0.00,0.25,39.22,9.04,0.25,3.69,0.92,0.45,25.15,10.32,0.00,18.15,0.00,0.00
0.74,0.84,39.43,26.98,0.00,0.00,0.00,0.00,3.97,0.00,0.25,1.99,0.50,0.26,9.20,2.19,0.00,3.98,0.00,0.00
0.19,0.48,30.74,5.38,0.00,0.00,0.00,0.25,3.47,0.80,0.25,1.49,0.37,0.06,2.65,0.15,0.50,2.00,0.92,0.00
0.00,0.38,28.58,0.00,0.00,0.00,0.00,0.25,3.47,0.80,0.25,1.49,0.37,0.01,2.00,0.02,0.50,2.00,0.92,0.00
0.00,0.38,27.52,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.98,0.49,0.01,1.15,0.01,0.50,1.99,0.92,0.00
0.00,0.37,25.73,0.00,0.00,0.00,0.00,0.25,1.50,0.35,0.25,3.49,0.87,0.01,1.13,0.01,0.50,2.00,0.92,0.00
