BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
-0.02,0.99,19.96,-0.38,0.00,0.00,0.00,0.25,10.35,2.39,0.25,10.35,2.59,0.09,3.00,0.26,0.50,7.50,3.46,0.00
0.00,1.00,26.60,0.00,0.00,0.00,0.00,0.25,11.15,2.57,0.25,10.65,2.66,0.10,4.02,0.35,0.50,9.15,4.22,0.00
0.25,0.99,39.80,9.17,0.00,0.00,0.00,0.25,30.35,7.00,0.25,15.00,3.75,0.00,4.45,0.00,0.50,20.15,9.29,0.00
0.10,0.73,27.37,2.53,0.00,0.00,0.00,0.25,10.15,2.34,0.25,9.15,2.29,0.03,2.70,0.07,0.50,10.15,4.68,0.00
0.00,0.63,24.03,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,7.93,1.98,0.00,3.00,0.00,0.50,6.63,3.06,0.00
-0.01,0.62,21.11,-0.16,0.00,0.00,0.00,0.25,4.25,0.98,0.25,6.45,1.61,0.00,2.70,0.00,0.50,3.95,1.82,0.00
-0.42,0.62,20.49,-8.61,0.00,0.00,0.00,0.25,3.95,0.91,0.25,6.00,1.50,0.00,2.28,0.00,0.50,3.75,1.73,0.00
0.00,1.00,22.41,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,5.56,1.39,0.10,1.58,0.14,0.50,2.65,1.22,0.00
-0.02,0.99,21.98,-0.42,0.00,0.00,0.00,0.25,3.02,0.70,0.25,5.00,1.25,0.09,1.35,0.12,0.50,2.65,1.22,0.00
0.00,1.00,25.90,0.00,0.00,0.00,0.00,0.25,3.21,0.74,0.25,3.50,0.88,0.10,1.05,0.09,0.50,3.12,1.44,0.00
0.00,0.99,24.14,0.00,0.00,0.00,0.00,0.25,3.14,0.72,0.25,3.50,0.88,0.09,1.00,0.09,0.50,3.00,1.38,0.00
0.00,0.98,23.40,0.00,0.00,0.00,0.00,0.25,2.87,0.66,0.25,3.01,0.75,0.09,1.00,0.08,0.50,2.47,1.14,0.00
-0.04,0.97,21.84,-0.83,0.00,0.00,0.00,0.25,2.71,0.62,0.25,2.25,0.56,0.09,1.00,0.08,0.50,2.15,0.99,0.00
-0.01,1.00,21.89,-0.21,0.00,0.00,0.00,0.25,3.50,0.81,0.25,1.50,0.38,0.10,1.00,0.09,0.50,2.82,1.30,0.00
-0.01,1.00,24.19,-0.23,0.00,0.00,0.00,0.25,5.50,1.27,0.25,5.00,1.25,0.10,1.00,0.09,0.50,5.00,2.30,0.00
-0.01,1.00,28.51,-0.27,0.00,0.00,0.00,0.25,11.61,2.68,0.25,4.02,1.00,0.10,2.10,0.18,0.50,8.86,4.08,0.00
0.00,1.00,35.53,0.00,0.00,0.00,0.00,0.25,12.89,2.97,0.25,2.74,0.69,0.10,2.35,0.21,0.50,12.50,5.76,0.00
0.25,0.99,43.00,9.91,0.00,0.00,0.00,0.25,12.50,2.88,0.25,8.00,2.00,0.00,2.95,0.00,0.50,12.50,5.76,0.00
0.09,0.73,35.58,2.82,0.00,0.00,0.00,0.25,11.59,2.67,0.25,8.00,2.00,0.03,2.42,0.06,0.50,11.49,5.30,0.00
0.00,0.64,33.85,0.00,0.00,0.00,0.00,0.25,11.35,2.62,0.25,8.00,2.00,0.01,2.00,0.01,0.50,11.35,5.23,0.00
0.00,0.63,32.78,0.00,0.00,0.00,0.00,0.25,9.82,2.26,0.25,5.00,1.25,0.00,2.00,0.01,0.50,9.72,4.48,0.00
0.00,0.63,29.71,0.00,0.00,0.00,0.00,0.25,6.41,1.48,0.25,4.91,1.23,0.00,2.80,0.00,0.50,6.31,2.91,0.00
-0.01,0.62,26.43,-0.20,0.00,0.00,0.00,0.25,4.60,1.06,0.25,3.50,0.88,0.00,2.80,0.00,0.50,4.50,2.07,0.00
-0.42,0.62,25.50,-10.72,0.00,0.00,0.00,0.25,4.89,1.13,0.25,4.39,1.10,0.00,4.42,0.00,0.50,4.50,2.07,0.00
-0.01,1.00,25.05,-0.24,0.00,0.00,0.00,0.25,7.98,1.84,0.25,3.50,0.88,0.10,5.33,0.47,0.50,4.50,2.07,0.00
-0.01,1.00,30.23,-0.29,0.00,0.00,0.00,0.25,10.97,2.53,0.25,1.93,0.48,0.10,9.97,0.87,0.50,7.97,3.67,0.00
0.00,1.00,80.14,0.00,0.00,0.00,0.00,0.25,62.95,14.51,0.25,5.37,1.34,0.10,59.73,5.24,0.50,55.42,25.55,0.00
0.16,0.99,93.66,13.56,0.00,0.00,0.00,0.25,60.15,13.86,0.25,5.06,1.26,0.09,61.79,5.29,0.50,60.15,27.73,0.00
0.19,0.83,71.32,12.54,0.00,0.00,0.00,0.25,31.20,7.19,0.25,4.19,1.05,0.05,39.99,1.90,0.50,35.20,16.23,0.00
0.00,0.63,61.81,0.00,0.00,0.00,0.00,0.25,28.15,6.49,0.25,3.63,0.91,0.00,33.37,0.05,0.50,28.58,13.17,0.00
0.00,0.62,48.16,0.00,0.00,0.00,0.00,0.25,15.27,3.52,0.25,5.00,1.25,0.00,18.30,0.00,0.50,16.47,7.59,0.00
0.00,0.61,39.20,0.00,0.00,0.00,0.00,0.24,5.04,1.13,0.25,4.04,1.01,0.00,4.99,0.00,0.50,5.04,2.32,0.00
0.00,0.61,36.78,0.00,0.00,0.00,0.00,0.24,5.19,1.13,0.25,4.19,1.05,0.00,3.14,0.00,0.50,5.19,2.39,0.00
-0.03,0.60,31.00,-0.80,0.00,0.00,0.00,0.23,3.15,0.67,0.25,1.36,0.34,0.00,1.85,0.00,0.50,3.18,1.47,0.00
-0.01,0.62,30.47,-0.23,0.00,0.00,0.00,0.25,3.15,0.73,0.25,0.01,0.00,0.00,1.55,0.00,0.50,3.11,1.43,0.00
-0.01,0.62,30.05,-0.23,0.00,0.00,0.00,0.25,3.15,0.73,0.25,0.01,0.00,0.00,1.70,0.00,0.50,2.79,1.29,0.00
-0.42,0.62,29.67,-12.47,0.00,0.00,0.00,0.25,3.11,0.72,0.25,0.01,0.00,0.00,1.70,0.00,0.50,2.20,1.01,0.00
-0.01,1.00,30.89,-0.30,0.00,0.00,0.00,0.25,4.22,0.97,0.25,0.01,0.00,0.10,1.70,0.15,0.50,3.72,1.71,0.00
-0.01,1.00,39.28,-0.38,0.00,0.00,0.00,0.25,10.39,2.39,0.25,3.50,0.88,0.10,9.19,0.81,0.50,10.00,4.61,0.00
0.15,1.00,94.32,13.47,0.00,0.00,0.00,0.25,83.50,19.25,0.25,6.93,1.73,0.10,86.15,7.56,0.50,67.44,31.09,0.00
0.20,0.84,100.12,18.07,0.00,0.00,0.00,0.25,78.32,18.05,0.25,3.69,0.92,0.05,91.39,4.57,0.50,74.15,34.18,0.00
0.01,0.63,47.26,0.26,0.00,0.00,0.00,0.25,22.07,5.09,0.25,5.00,1.25,0.00,26.82,0.08,0.50,21.67,9.99,0.00
0.00,0.62,33.75,0.00,0.00,0.00,0.00,0.25,11.00,2.54,0.25,7.11,1.78,0.00,11.21,0.00,0.50,10.00,4.61,0.00
-0.02,0.61,28.85,-0.43,0.00,0.00,0.00,0.25,6.01,1.39,0.25,5.00,1.25,0.00,5.00,0.00,0.49,5.01,2.28,0.00
-0.01,0.62,26.92,-0.20,0.00,0.00,0.00,0.25,5.71,1.32,0.25,5.00,1.25,0.00,2.80,0.00,0.50,4.31,1.99,0.00
-0.01,0.62,26.42,-0.20,0.00,0.00,0.00,0.25,4.86,1.12,0.25,6.36,1.59,0.00,2.00,0.00,0.50,4.50,2.07,0.00
-0.01,0.62,24.84,-0.19,0.00,0.00,0.00,0.25,4.15,0.96,0.25,5.00,1.25,0.00,2.00,0.00,0.50,4.21,1.94,0.00
-0.01,0.62,23.95,-0.18,0.00,0.00,0.00,0.25,4.81,1.11,0.25,5.00,1.25,0.00,2.50,0.00,0.50,4.15,1.91,0.00
-0.42,0.62,22.89,-9.62,0.00,0.00,0.00,0.25,5.74,1.32,0.25,5.21,1.30,0.00,2.50,0.00,0.50,4.21,1.94,0.00
-0.01,1.00,26.45,-0.25,0.00,0.00,0.00,0.25,7.51,1.73,0.25,5.00,1.25,0.10,3.95,0.35,0.50,5.95,2.74,0.00
0.15,1.00,47.00,6.71,0.00,0.00,0.00,0.25,28.97,6.68,0.25,4.05,1.01,0.10,18.95,1.66,0.50,22.72,10.47,0.00
0.20,0.84,34.74,6.27,0.00,0.00,0.00,0.25,7.50,1.73,0.25,5.00,1.25,0.05,4.45,0.22,0.50,9.50,4.38,0.00
0.00,0.63,30.19,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,3.50,0.88,0.00,3.45,0.01,0.50,6.50,3.00,0.00
0.00,0.63,28.32,0.00,0.00,0.00,0.00,0.25,4.25,0.98,0.25,5.00,1.25,0.00,2.70,0.00,0.50,6.39,2.95,0.00
0.00,0.62,25.46,0.00,0.00,0.00,0.00,0.25,4.25,0.98,0.25,5.00,1.25,0.00,2.10,0.00,0.50,5.00,2.30,0.00
0.12,0.61,24.08,2.62,0.00,0.00,0.00,0.24,3.63,0.81,0.25,5.00,1.25,0.00,1.00,0.00,0.50,3.73,1.72,0.00
0.38,0.49,21.96,7.73,0.00,0.00,0.00,0.25,3.00,0.69,0.25,5.00,1.25,0.00,1.10,0.00,0.37,3.00,1.02,0.00
-0.56,0.10,14.56,-8.20,0.00,0.00,0.00,0.23,2.17,0.46,0.25,5.00,1.25,0.00,0.99,0.00,0.00,1.67,0.00,0.00
-0.42,0.62,13.66,-5.74,0.00,0.00,0.00,0.25,2.14,0.49,0.25,5.00,1.25,0.00,0.99,0.00,0.50,1.74,0.80,0.00
-0.01,1.00,14.55,-0.14,0.00,0.00,0.00,0.25,2.14,0.49,0.25,5.00,1.25,0.10,0.99,0.09,0.50,1.74,0.80,0.00
-0.01,1.00,15.61,-0.15,0.00,0.00,0.00,0.25,2.14,0.49,0.25,4.74,1.19,0.10,1.00,0.09,0.50,1.74,0.80,0.00
-0.01,1.00,19.30,-0.19,0.00,0.00,0.00,0.25,4.25,0.98,0.25,4.25,1.06,0.10,0.99,0.09,0.50,2.25,1.04,0.00
-0.01,1.00,22.02,-0.21,0.00,0.00,0.00,0.25,8.93,2.06,0.25,7.93,1.98,0.10,1.00,0.09,0.50,3.93,1.81,0.00
0.15,1.00,32.37,4.62,0.00,0.00,0.00,0.25,19.29,4.45,0.25,12.00,3.00,0.10,5.35,0.47,0.50,17.29,7.97,0.00
0.20,0.84,33.17,5.99,0.00,0.00,0.00,0.25,15.01,3.46,0.25,10.01,2.50,0.05,5.56,0.28,0.50,15.01,6.92,0.00
0.01,0.63,26.92,0.15,0.00,0.00,0.00,0.25,12.15,2.80,0.25,13.50,3.38,0.00,2.80,0.01,0.50,9.65,4.45,0.00
-0.01,0.62,20.68,-0.16,0.00,0.00,0.00,0.25,5.65,1.30,0.25,10.00,2.50,0.00,1.70,0.00,0.50,3.65,1.68,0.00
-0.01,0.62,17.88,-0.13,0.00,0.00,0.00,0.25,6.15,1.42,0.25,8.00,2.00,0.00,1.35,0.00,0.50,3.65,1.68,0.00
-0.01,0.62,17.10,-0.13,0.00,0.00,0.00,0.25,9.75,2.25,0.25,20.00,5.00,0.00,1.35,0.00,0.50,3.56,1.64,0.00
-0.01,0.62,15.23,-0.11,0.00,0.00,0.00,0.25,5.15,1.19,0.25,18.01,4.50,0.00,1.35,0.00,0.50,3.15,1.45,0.00
-0.01,0.62,14.35,-0.11,0.00,0.00,0.00,0.25,5.15,1.19,0.25,15.00,3.75,0.00,1.35,0.00,0.50,2.21,1.02,0.00
-0.42,0.62,13.80,-5.80,0.00,0.00,0.00,0.25,6.80,1.57,0.25,21.37,5.34,0.00,2.20,0.00,0.50,2.21,1.02,0.00
-0.01,1.00,13.73,-0.13,0.00,0.00,0.00,0.25,6.51,1.50,0.25,7.51,1.88,0.10,2.20,0.19,0.50,2.21,1.02,0.00
-0.01,1.00,19.84,-0.19,0.00,0.00,0.00,0.25,5.04,1.16,0.25,5.00,1.25,0.10,3.60,0.32,0.50,4.24,1.95,0.00
0.25,1.00,43.77,10.09,0.00,0.00,0.00,0.25,25.40,5.85,0.25,8.00,2.00,0.00,5.35,0.00,0.50,19.15,8.83,0.00
0.11,0.74,33.92,3.41,0.00,0.00,0.00,0.25,7.15,1.65,0.25,7.15,1.79,0.03,3.95,0.11,0.50,7.15,3.30,0.00
0.00,0.63,29.05,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,5.20,1.30,0.00,3.35,0.01,0.50,4.70,2.17,0.00
0.00,0.62,25.93,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,6.00,1.50,0.00,2.37,0.00,0.50,3.90,1.80,0.00
-0.03,0.61,24.43,-0.72,0.00,0.00,0.00,0.24,2.15,0.48,0.25,5.00,1.25,0.00,1.42,0.00,0.50,2.15,0.99,0.00
0.00,0.63,25.63,0.00,0.00,0.00,0.00,0.25,2.10,0.48,0.25,5.00,1.25,0.00,1.02,0.00,0.50,2.00,0.92,0.00
0.00,0.63,24.10,0.00,0.00,0.00,0.00,0.25,2.11,0.49,0.25,5.00,1.25,0.00,1.00,0.00,0.50,2.01,0.93,0.00
-0.01,0.62,22.65,-0.17,0.00,0.00,0.00,0.25,3.50,0.81,0.25,5.00,1.25,0.00,0.97,0.00,0.50,2.50,1.15,0.00
-0.42,0.62,21.81,-9.17,0.00,0.00,0.00,0.25,2.50,0.58,0.25,4.00,1.00,0.00,0.97,0.00,0.50,2.00,0.92,0.00
-0.01,1.00,21.99,-0.21,0.00,0.00,0.00,0.25,2.60,0.60,0.25,4.10,1.02,0.10,0.98,0.09,0.50,2.00,0.92,0.00
-0.01,1.00,22.29,-0.21,0.00,0.00,0.00,0.25,3.85,0.89,0.25,3.85,0.96,0.10,0.99,0.09,0.50,2.01,0.93,0.00
-0.01,1.00,24.56,-0.24,0.00,0.00,0.00,0.25,5.00,1.15,0.25,5.00,1.25,0.10,0.98,0.09,0.50,3.21,1.48,0.00
0.00,1.00,29.21,0.00,0.00,0.00,0.00,0.25,9.00,2.07,0.25,8.00,2.00,0.10,0.99,0.09,0.50,5.00,2.30,0.00
0.15,0.99,32.73,4.55,0.00,0.00,0.00,0.25,15.21,3.51,0.25,12.00,3.00,0.09,1.95,0.17,0.50,13.21,6.09,0.00
0.20,0.83,34.62,6.29,0.00,0.00,0.00,0.25,11.42,2.63,0.25,9.22,2.31,0.05,2.40,0.12,0.50,11.32,5.22,0.00
0.00,0.63,27.58,0.00,0.00,0.00,0.00,0.25,7.38,1.70,0.25,13.50,3.38,0.00,1.70,0.00,0.50,7.28,3.36,0.00
-0.01,0.62,23.85,-0.18,0.00,0.00,0.00,0.25,7.00,1.61,0.25,12.11,3.03,0.00,1.70,0.00,0.50,6.20,2.86,0.00
-0.42,0.62,23.28,-9.78,0.00,0.00,0.00,0.25,7.00,1.61,0.25,10.00,2.50,0.00,1.20,0.00,0.50,6.45,2.97,0.00
-0.01,1.00,23.57,-0.23,0.00,0.00,0.00,0.25,6.93,1.60,0.25,6.93,1.73,0.10,1.20,0.11,0.50,6.33,2.92,0.00
0.00,1.00,23.56,0.00,0.00,0.00,0.00,0.25,4.50,1.04,0.25,8.00,2.00,0.10,1.42,0.12,0.50,3.50,1.61,0.00
-0.02,0.99,23.21,-0.44,0.00,0.00,0.00,0.25,4.05,0.93,0.25,6.75,1.69,0.09,1.42,0.12,0.50,3.25,1.50,0.00
-0.01,1.00,22.89,-0.22,0.00,0.00,0.00,0.25,3.95,0.91,0.25,7.11,1.78,0.10,2.60,0.23,0.50,3.15,1.45,0.00
-0.01,1.00,22.64,-0.22,0.00,0.00,0.00,0.25,5.00,1.15,0.25,5.00,1.25,0.10,2.70,0.24,0.50,3.15,1.45,0.00
-0.01,1.00,24.83,-0.24,0.00,0.00,0.00,0.25,8.00,1.84,0.25,3.50,0.88,0.10,3.70,0.32,0.50,4.50,2.07,0.00
0.15,1.00,60.05,8.57,0.00,0.00,0.00,0.25,41.42,9.55,0.25,3.50,0.88,0.10,21.65,1.90,0.50,36.82,16.97,0.00
0.25,0.84,47.12,10.86,0.00,0.00,0.00,0.25,21.83,5.03,0.25,5.00,1.25,0.00,5.00,0.00,0.50,22.60,10.42,0.00
0.00,0.58,34.34,0.00,0.00,0.00,0.00,0.21,4.00,0.77,0.25,3.30,0.82,0.00,2.70,0.00,0.50,6.80,3.13,0.00
0.00,0.58,31.14,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,4.00,1.00,0.00,1.42,0.00,0.46,3.90,1.64,0.00
-0.07,0.57,25.19,-1.79,0.00,0.00,0.00,0.20,2.23,0.41,0.25,3.50,0.88,0.00,1.25,0.00,0.50,2.24,1.03,0.00
0.00,0.63,26.82,0.00,0.00,0.00,0.00,0.25,3.45,0.80,0.25,5.00,1.25,0.00,1.00,0.00,0.50,3.35,1.54,0.00
0.00,0.63,25.10,0.00,0.00,0.00,0.00,0.25,2.28,0.53,0.25,4.65,1.16,0.00,1.00,0.00,0.50,2.15,0.99,0.00
0.00,0.62,25.08,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,4.00,1.00,0.00,0.96,0.00,0.50,3.40,1.57,0.00
-0.02,0.61,23.04,-0.35,0.00,0.00,0.00,0.25,2.47,0.57,0.25,3.50,0.88,0.00,0.96,0.00,0.49,1.87,0.85,0.00
-0.01,0.62,22.66,-0.17,0.00,0.00,0.00,0.25,2.80,0.65,0.25,3.50,0.88,0.00,0.97,0.00,0.50,2.00,0.92,0.00
-0.42,0.62,21.51,-9.04,0.00,0.00,0.00,0.25,3.50,0.81,0.25,3.50,0.88,0.00,0.98,0.00,0.50,2.00,0.92,0.00
-0.01,1.00,22.19,-0.21,0.00,0.00,0.00,0.25,5.00,1.15,0.25,4.04,1.01,0.10,0.97,0.09,0.50,2.15,0.99,0.00
0.00,1.00,23.83,0.00,0.00,0.00,0.00,0.25,5.00,1.15,0.25,5.00,1.25,0.10,0.98,0.09,0.50,3.75,1.73,0.00
0.16,0.99,26.45,3.83,0.00,0.00,0.00,0.25,9.00,2.07,0.25,6.60,1.65,0.09,2.40,0.21,0.50,6.50,3.00,0.00
0.20,0.83,25.60,4.67,0.00,0.00,0.00,0.25,7.01,1.62,0.25,7.01,1.75,0.05,2.40,0.11,0.50,6.50,3.00,0.00
0.00,0.62,20.03,0.00,0.00,0.00,0.00,0.25,4.86,1.12,0.25,13.50,3.38,0.00,2.40,0.00,0.50,4.67,2.15,0.00
-0.43,0.61,17.29,-7.39,0.00,0.00,0.00,0.25,4.50,1.04,0.25,8.00,2.00,0.00,1.95,0.00,0.49,2.00,0.91,0.00
-0.01,1.00,17.12,-0.16,0.00,0.00,0.00,0.25,4.20,0.97,0.25,8.00,2.00,0.10,1.22,0.11,0.50,2.00,0.92,0.00
-0.01,1.00,19.14,-0.18,0.00,0.00,0.00,0.25,5.00,1.15,0.25,8.00,2.00,0.10,1.25,0.11,0.50,2.00,0.92,0.00
-0.01,1.00,22.41,-0.22,0.00,0.00,0.00,0.25,3.61,0.83,0.25,9.00,2.25,0.10,1.62,0.14,0.50,2.00,0.92,0.00
-0.01,1.00,24.96,-0.24,0.00,0.00,0.00,0.25,5.11,1.18,0.25,8.00,2.00,0.10,1.36,0.12,0.50,4.11,1.89,0.00
-0.01,1.00,24.88,-0.24,0.00,0.00,0.00,0.25,4.03,0.93,0.25,8.00,2.00,0.10,2.60,0.23,0.50,3.23,1.49,0.00
-0.01,1.00,25.57,-0.25,0.00,0.00,0.00,0.25,5.65,1.30,0.25,5.65,1.41,0.10,2.70,0.24,0.50,3.15,1.45,0.00
-0.01,1.00,28.75,-0.28,0.00,0.00,0.00,0.25,5.51,1.27,0.25,2.00,0.50,0.10,4.22,0.37,0.50,4.31,1.99,0.00
0.15,1.00,61.37,8.76,0.00,0.00,0.00,0.25,49.67,11.45,0.25,2.21,0.55,0.10,24.77,2.17,0.50,42.15,19.43,0.00
0.20,0.84,54.36,9.81,0.00,0.00,0.00,0.25,29.14,6.72,0.25,1.70,0.42,0.05,10.00,0.50,0.50,30.13,13.89,0.00
0.01,0.63,46.33,0.25,0.00,0.00,0.00,0.25,12.87,2.97,0.25,1.20,0.30,0.00,4.45,0.01,0.50,16.87,7.78,0.00
0.25,0.62,42.71,9.84,0.00,0.00,0.00,0.25,13.35,3.08,0.25,1.12,0.28,0.00,4.42,0.00,0.50,13.34,6.15,0.00
-0.26,0.36,30.65,-7.94,0.00,0.00,0.00,0.00,4.25,0.00,0.25,3.50,0.88,0.00,1.42,0.00,0.49,5.00,2.27,0.00
-0.02,0.62,29.68,-0.45,0.00,0.00,0.00,0.25,3.68,0.85,0.25,3.68,0.92,0.00,1.00,0.00,0.50,3.75,1.73,0.00
0.00,0.63,30.07,0.00,0.00,0.00,0.00,0.25,4.10,0.95,0.25,4.00,1.00,0.00,1.00,0.00,0.50,4.00,1.84,0.00
-0.01,0.62,29.09,-0.22,0.00,0.00,0.00,0.25,2.76,0.64,0.25,2.00,0.50,0.00,0.95,0.00,0.50,3.14,1.45,0.00
-0.01,0.62,28.37,-0.21,0.00,0.00,0.00,0.25,2.01,0.46,0.25,0.27,0.07,0.00,0.95,0.00,0.50,2.15,0.99,0.00
-0.42,0.62,28.13,-11.82,0.00,0.00,0.00,0.25,2.95,0.68,0.25,0.14,0.04,0.00,0.96,0.00,0.50,3.00,1.38,0.00
-0.01,1.00,28.71,-0.28,0.00,0.00,0.00,0.25,3.00,0.69,0.25,0.09,0.02,0.10,0.97,0.09,0.50,3.00,1.38,0.00
-0.01,1.00,31.25,-0.30,0.00,0.00,0.00,0.25,3.84,0.89,0.25,0.17,0.04,0.10,0.96,0.08,0.50,3.75,1.73,0.00
-0.01,1.00,34.50,-0.33,0.00,0.00,0.00,0.25,8.61,1.98,0.25,0.92,0.23,0.10,1.00,0.09,0.50,8.11,3.74,0.00
0.25,1.00,79.09,18.23,0.00,0.00,0.00,0.25,49.38,11.38,0.00,3.15,0.00,0.00,20.95,0.00,0.50,41.58,19.17,0.00
0.25,0.72,66.48,15.32,0.00,0.00,0.00,0.25,21.45,4.94,0.14,1.52,0.21,0.00,14.95,0.00,0.50,21.35,9.84,0.00
0.00,0.45,40.73,0.00,0.00,0.00,0.00,0.25,10.15,2.34,0.25,7.11,1.78,0.00,5.42,0.00,0.33,9.99,3.07,0.00
-0.18,0.45,29.64,-5.19,0.00,0.00,0.00,0.08,6.91,0.50,0.25,6.60,1.65,0.00,1.45,0.00,0.50,6.50,3.00,0.00
-0.02,0.62,26.67,-0.40,0.00,0.00,0.00,0.25,4.60,1.06,0.25,5.00,1.25,0.00,1.22,0.00,0.50,4.50,2.07,0.00
0.00,0.63,26.73,0.00,0.00,0.00,0.00,0.25,7.00,1.61,0.25,8.00,2.00,0.00,1.20,0.00,0.50,6.50,3.00,0.00
-0.01,0.62,24.14,-0.18,0.00,0.00,0.00,0.25,6.00,1.38,0.25,12.00,3.00,0.00,1.42,0.00,0.50,3.41,1.57,0.00
0.00,0.62,23.49,0.00,0.00,0.00,0.00,0.25,6.00,1.38,0.25,12.00,3.00,0.00,1.39,0.00,0.50,4.71,2.17,0.00
-0.02,0.61,18.44,-0.28,0.00,0.00,0.00,0.25,6.95,1.60,0.25,11.01,2.75,0.00,2.45,0.00,0.49,4.01,1.82,0.00
-0.42,0.62,16.62,-6.98,0.00,0.00,0.00,0.25,8.40,1.94,0.25,10.40,2.60,0.00,2.45,0.00,0.50,4.01,1.85,0.00
-0.01,1.00,18.46,-0.18,0.00,0.00,0.00,0.25,9.50,2.19,0.25,7.50,1.88,0.10,4.20,0.37,0.50,6.50,3.00,0.00
0.15,1.00,25.31,3.61,0.00,0.00,0.00,0.25,40.00,9.22,0.25,17.81,4.45,0.10,8.00,0.70,0.50,30.00,13.83,0.00
0.20,0.84,24.20,4.37,0.00,0.00,0.00,0.25,16.00,3.69,0.25,15.00,3.75,0.05,3.01,0.15,0.50,16.39,7.56,0.00
0.00,0.63,19.82,0.00,0.00,0.00,0.00,0.25,6.00,1.38,0.25,10.10,2.52,0.00,2.95,0.01,0.50,10.00,4.61,0.00
-0.41,0.63,18.68,-7.73,0.00,0.00,0.00,0.25,7.60,1.75,0.25,12.00,3.00,0.00,2.20,0.00,0.50,11.60,5.35,0.00
-0.01,1.00,18.50,-0.18,0.00,0.00,0.00,0.25,7.01,1.62,0.25,7.01,1.75,0.10,1.55,0.14,0.50,7.01,3.23,0.00
0.00,1.00,19.40,0.00,0.00,0.00,0.00,0.25,6.03,1.39,0.25,10.00,2.50,0.10,1.00,0.09,0.50,10.00,4.61,0.00
