BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
-0.01,1.00,21.98,-0.15,0.00,0.00,0.00,0.25,3.02,0.70,0.25,5.00,1.25,0.00,1.35,0.00,0.43,2.65,1.05,0.00
0.00,1.00,25.90,0.00,0.00,0.00,0.00,0.18,3.21,0.53,0.25,3.50,0.88,0.00,1.05,0.00,0.50,3.12,1.44,0.00
0.00,1.00,24.14,0.00,0.00,0.00,0.00,0.18,3.14,0.52,0.25,3.50,0.88,0.00,1.00,0.00,0.50,3.00,1.38,0.00
-0.01,1.00,23.40,-0.16,0.00,0.00,0.00,0.25,2.87,0.66,0.25,3.01,0.75,0.00,1.00,0.00,0.43,2.47,0.98,0.00
-0.01,1.00,21.84,-0.15,0.00,0.00,0.00,0.25,2.71,0.62,0.25,2.25,0.56,0.00,1.00,0.00,0.43,2.15,0.85,0.00
-0.01,1.00,21.89,-0.15,0.00,0.00,0.00,0.25,3.50,0.81,0.25,1.50,0.38,0.00,1.00,0.00,0.43,2.82,1.12,0.00
-0.01,1.00,24.19,-0.16,0.00,0.00,0.00,0.25,5.50,1.27,0.25,5.00,1.25,0.00,1.00,0.00,0.43,5.00,1.98,0.00
-0.01,1.00,28.51,-0.19,0.00,0.00,0.00,0.25,11.61,2.68,0.25,4.02,1.00,0.00,2.10,0.00,0.43,8.86,3.52,0.00
0.00,1.00,35.53,0.00,0.00,0.00,0.00,0.18,12.89,2.14,0.25,2.74,0.69,0.00,2.35,0.00,0.50,12.50,5.76,0.00
0.00,1.00,43.00,0.00,0.00,0.00,0.00,0.18,12.50,2.08,0.25,8.00,2.00,0.00,2.95,0.00,0.50,12.50,5.76,0.00
0.00,1.00,35.58,0.00,0.00,0.00,0.00,0.18,11.59,1.93,0.25,8.00,2.00,0.00,2.42,0.00,0.50,11.49,5.30,0.00
0.00,1.00,33.85,0.00,0.00,0.00,0.00,0.18,11.35,1.89,0.25,8.00,2.00,0.00,2.00,0.00,0.50,11.35,5.23,0.00
0.00,1.00,32.78,0.00,0.00,0.00,0.00,0.18,9.82,1.63,0.25,5.00,1.25,0.00,2.00,0.00,0.50,9.72,4.48,0.00
0.00,1.00,29.71,0.00,0.00,0.00,0.00,0.18,6.41,1.07,0.25,4.91,1.23,0.00,2.80,0.00,0.50,6.31,2.91,0.00
0.00,1.00,26.43,0.00,0.00,0.00,0.00,0.18,4.60,0.77,0.25,3.50,0.88,0.00,2.80,0.00,0.50,4.50,2.07,0.00
0.00,1.00,25.50,0.00,0.00,0.00,0.00,0.18,4.89,0.81,0.25,4.39,1.10,0.00,4.42,0.00,0.50,4.50,2.07,0.00
-0.01,1.00,25.05,-0.17,0.00,0.00,0.00,0.25,7.98,1.84,0.25,3.50,0.88,0.00,5.33,0.00,0.43,4.50,1.79,0.00
-0.01,1.00,30.23,-0.21,0.00,0.00,0.00,0.25,10.97,2.53,0.25,1.93,0.48,0.00,9.97,0.00,0.43,7.97,3.16,0.00
-0.01,1.00,80.14,-0.54,0.00,0.00,0.00,0.25,62.95,14.51,0.25,5.37,1.34,0.00,59.73,0.00,0.43,55.42,22.00,0.00
0.00,1.00,93.66,0.00,0.00,0.00,0.00,0.18,60.15,10.01,0.25,5.06,1.26,0.00,61.79,0.00,0.50,60.15,27.73,0.00
0.00,1.00,71.32,0.00,0.00,0.00,0.00,0.18,31.20,5.19,0.25,4.19,1.05,0.00,39.99,0.00,0.50,35.20,16.23,0.00
-0.00,1.00,61.81,0.00,0.00,0.00,0.00,0.18,28.15,4.68,0.25,3.63,0.91,0.00,33.37,0.00,0.50,28.58,13.17,0.00
-0.00,1.00,48.16,0.00,0.00,0.00,0.00,0.18,15.27,2.54,0.25,5.00,1.25,0.00,18.30,0.00,0.50,16.47,7.59,0.00
0.00,1.00,39.20,0.00,0.00,0.00,0.00,0.18,5.04,0.84,0.25,4.04,1.01,0.00,4.99,0.00,0.50,5.04,2.32,0.00
0.00,1.00,36.78,0.00,0.00,0.00,0.00,0.18,5.19,0.86,0.25,4.19,1.05,0.00,3.14,0.00,0.50,5.19,2.39,0.00
0.00,1.00,31.00,0.00,0.00,0.00,0.00,0.18,3.15,0.52,0.25,1.36,0.34,0.00,1.85,0.00,0.50,3.18,1.47,0.00
0.00,1.00,30.47,0.00,0.00,0.00,0.00,0.18,3.15,0.52,0.25,0.01,0.00,0.00,1.55,0.00,0.50,3.11,1.43,0.00
0.00,1.00,30.05,0.00,0.00,0.00,0.00,0.18,3.15,0.52,0.25,0.01,0.00,0.00,1.70,0.00,0.50,2.79,1.29,0.00
-0.01,1.00,29.67,-0.20,0.00,0.00,0.00,0.25,3.11,0.72,0.25,0.01,0.00,0.00,1.70,0.00,0.43,2.20,0.87,0.00
-0.01,1.00,30.89,-0.21,0.00,0.00,0.00,0.25,4.22,0.97,0.25,0.01,0.00,0.00,1.70,0.00,0.43,3.72,1.48,0.00
0.00,1.00,39.28,0.00,0.00,0.00,0.00,0.18,10.39,1.73,0.25,3.50,0.88,0.00,9.19,0.00,0.50,10.00,4.61,0.00
-0.01,1.00,94.32,-0.64,0.00,0.00,0.00,0.25,83.50,19.25,0.25,6.93,1.73,0.00,86.15,0.00,0.43,67.44,26.77,0.00
0.32,1.00,100.12,29.49,0.00,0.00,0.00,0.25,78.32,18.05,0.25,3.69,0.92,0.00,91.39,0.00,0.43,74.15,29.43,0.00
0.00,0.35,47.26,0.00,0.00,0.00,0.00,0.25,22.07,5.09,0.25,5.00,1.25,0.00,26.82,0.00,0.10,21.67,2.09,0.00
0.00,0.34,33.75,0.00,0.00,0.00,0.00,0.25,11.00,2.54,0.25,7.11,1.78,0.00,11.21,0.00,0.10,10.00,0.94,0.00
-0.36,0.34,28.85,-10.47,0.00,0.00,0.00,0.25,6.01,1.39,0.25,5.00,1.25,0.00,5.00,0.00,0.10,5.01,0.46,0.00
-0.01,1.00,26.92,-0.18,0.00,0.00,0.00,0.25,5.71,1.32,0.25,5.00,1.25,0.00,2.80,0.00,0.43,4.31,1.71,0.00
0.00,1.00,26.42,0.00,0.00,0.00,0.00,0.18,4.86,0.81,0.25,6.36,1.59,0.00,2.00,0.00,0.50,4.50,2.07,0.00
0.00,1.00,24.84,0.00,0.00,0.00,0.00,0.18,4.15,0.69,0.25,5.00,1.25,0.00,2.00,0.00,0.50,4.21,1.94,0.00
-0.01,1.00,23.95,-0.16,0.00,0.00,0.00,0.25,4.81,1.11,0.25,5.00,1.25,0.00,2.50,0.00,0.43,4.15,1.65,0.00
-0.01,1.00,22.89,-0.16,0.00,0.00,0.00,0.25,5.74,1.32,0.25,5.21,1.30,0.00,2.50,0.00,0.43,4.21,1.67,0.00
-0.01,1.00,26.45,-0.18,0.00,0.00,0.00,0.25,7.51,1.73,0.25,5.00,1.25,0.00,3.95,0.00,0.43,5.95,2.36,0.00
0.08,1.00,47.00,3.48,0.00,0.00,0.00,0.25,28.97,6.68,0.25,4.05,1.01,0.00,18.95,0.00,0.43,22.72,9.02,0.00
0.00,0.83,34.74,0.00,0.00,0.00,0.00,0.09,7.50,0.65,0.25,5.00,1.25,0.00,4.45,0.00,0.50,9.50,4.38,0.00
0.00,0.84,30.19,0.00,0.00,0.00,0.00,0.10,4.00,0.38,0.25,3.50,0.88,0.00,3.45,0.00,0.50,6.50,3.00,0.00
0.00,0.86,28.32,0.00,0.00,0.00,0.00,0.11,4.25,0.43,0.25,5.00,1.25,0.00,2.70,0.00,0.50,6.39,2.95,0.00
0.00,0.87,25.46,0.00,0.00,0.00,0.00,0.12,4.25,0.46,0.25,5.00,1.25,0.00,2.10,0.00,0.50,5.00,2.30,0.00
0.00,0.89,24.08,0.00,0.00,0.00,0.00,0.25,3.63,0.84,0.25,5.00,1.25,0.00,1.00,0.00,0.37,3.73,1.29,0.00
0.38,0.88,21.96,7.73,0.00,0.00,0.00,0.25,3.00,0.69,0.25,5.00,1.25,0.00,1.10,0.00,0.37,3.00,1.02,0.00
-0.49,0.10,14.56,-7.11,0.00,0.00,0.00,0.23,2.17,0.46,0.25,5.00,1.25,0.00,0.99,0.00,0.00,1.67,0.00,0.00
-0.01,1.00,13.66,-0.09,0.00,0.00,0.00,0.25,2.14,0.49,0.25,5.00,1.25,0.00,0.99,0.00,0.43,1.74,0.69,0.00
-0.01,1.00,14.55,-0.10,0.00,0.00,0.00,0.25,2.14,0.49,0.25,5.00,1.25,0.00,0.99,0.00,0.43,1.74,0.69,0.00
-0.01,1.00,15.61,-0.11,0.00,0.00,0.00,0.25,2.14,0.49,0.25,4.74,1.19,0.00,1.00,0.00,0.43,1.74,0.69,0.00
-0.01,1.00,19.30,-0.13,0.00,0.00,0.00,0.25,4.25,0.98,0.25,4.25,1.06,0.00,0.99,0.00,0.43,2.25,0.89,0.00
-0.01,1.00,22.02,-0.15,0.00,0.00,0.00,0.25,8.93,2.06,0.25,7.93,1.98,0.00,1.00,0.00,0.43,3.93,1.56,0.00
-0.01,1.00,32.37,-0.22,0.00,0.00,0.00,0.25,19.29,4.45,0.25,12.00,3.00,0.00,5.35,0.00,0.43,17.29,6.86,0.00
0.00,1.00,33.17,0.00,0.00,0.00,0.00,0.18,15.01,2.50,0.25,10.01,2.50,0.00,5.56,0.00,0.50,15.01,6.92,0.00
0.00,1.00,26.92,0.00,0.00,0.00,0.00,0.25,12.15,2.80,0.25,13.50,3.38,0.00,2.80,0.00,0.43,9.65,3.83,0.00
-0.01,0.99,20.68,-0.28,0.00,0.00,0.00,0.25,5.65,1.30,0.25,10.00,2.50,0.00,1.70,0.00,0.42,3.65,1.43,0.00
-0.01,1.00,17.88,-0.12,0.00,0.00,0.00,0.25,6.15,1.42,0.25,8.00,2.00,0.00,1.35,0.00,0.43,3.65,1.45,0.00
-0.01,1.00,17.10,-0.12,0.00,0.00,0.00,0.25,9.75,2.25,0.25,20.00,5.00,0.00,1.35,0.00,0.43,3.56,1.41,0.00
-0.01,1.00,15.23,-0.10,0.00,0.00,0.00,0.25,5.15,1.19,0.25,18.01,4.50,0.00,1.35,0.00,0.43,3.15,1.25,0.00
-0.01,1.00,14.35,-0.10,0.00,0.00,0.00,0.25,5.15,1.19,0.25,15.00,3.75,0.00,1.35,0.00,0.43,2.21,0.88,0.00
-0.01,1.00,13.80,-0.09,0.00,0.00,0.00,0.25,6.80,1.57,0.25,21.37,5.34,0.00,2.20,0.00,0.43,2.21,0.88,0.00
-0.01,1.00,13.73,-0.09,0.00,0.00,0.00,0.25,6.51,1.50,0.25,7.51,1.88,0.00,2.20,0.00,0.43,2.21,0.88,0.00
-0.01,1.00,19.84,-0.13,0.00,0.00,0.00,0.25,5.04,1.16,0.25,5.00,1.25,0.00,3.60,0.00,0.43,4.24,1.68,0.00
0.00,1.00,43.77,0.00,0.00,0.00,0.00,0.25,25.40,5.85,0.25,8.00,2.00,0.00,5.35,0.00,0.43,19.15,7.60,0.00
0.00,0.99,33.92,0.00,0.00,0.00,0.00,0.17,7.15,1.15,0.25,7.15,1.79,0.00,3.95,0.00,0.50,7.15,3.30,0.00
0.00,0.99,29.05,0.00,0.00,0.00,0.00,0.17,4.00,0.64,0.25,5.20,1.30,0.00,3.35,0.00,0.50,4.70,2.17,0.00
0.00,0.99,25.93,0.00,0.00,0.00,0.00,0.18,4.00,0.65,0.25,6.00,1.50,0.00,2.37,0.00,0.50,3.90,1.80,0.00
-0.00,0.99,24.43,-0.11,0.00,0.00,0.00,0.18,2.15,0.35,0.25,5.00,1.25,0.00,1.42,0.00,0.50,2.15,0.99,0.00
0.00,1.00,25.63,0.00,0.00,0.00,0.00,0.18,2.10,0.35,0.25,5.00,1.25,0.00,1.02,0.00,0.50,2.00,0.92,0.00
0.00,1.00,24.10,0.00,0.00,0.00,0.00,0.18,2.11,0.35,0.25,5.00,1.25,0.00,1.00,0.00,0.50,2.01,0.93,0.00
-0.01,1.00,22.65,-0.15,0.00,0.00,0.00,0.25,3.50,0.81,0.25,5.00,1.25,0.00,0.97,0.00,0.43,2.50,0.99,0.00
-0.01,1.00,21.81,-0.15,0.00,0.00,0.00,0.25,2.50,0.58,0.25,4.00,1.00,0.00,0.97,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,21.99,-0.15,0.00,0.00,0.00,0.25,2.60,0.60,0.25,4.10,1.02,0.00,0.98,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,22.29,-0.15,0.00,0.00,0.00,0.25,3.85,0.89,0.25,3.85,0.96,0.00,0.99,0.00,0.43,2.01,0.80,0.00
-0.01,1.00,24.56,-0.17,0.00,0.00,0.00,0.25,5.00,1.15,0.25,5.00,1.25,0.00,0.98,0.00,0.43,3.21,1.27,0.00
-0.01,1.00,29.21,-0.20,0.00,0.00,0.00,0.25,9.00,2.07,0.25,8.00,2.00,0.00,0.99,0.00,0.43,5.00,1.98,0.00
-0.01,1.00,32.73,-0.22,0.00,0.00,0.00,0.25,15.21,3.51,0.25,12.00,3.00,0.00,1.95,0.00,0.43,13.21,5.24,0.00
0.00,1.00,34.62,0.00,0.00,0.00,0.00,0.18,11.42,1.90,0.25,9.22,2.31,0.00,2.40,0.00,0.50,11.32,5.22,0.00
0.00,1.00,27.58,0.00,0.00,0.00,0.00,0.18,7.38,1.23,0.25,13.50,3.38,0.00,1.70,0.00,0.50,7.28,3.36,0.00
-0.01,1.00,23.85,-0.16,0.00,0.00,0.00,0.25,7.00,1.61,0.25,12.11,3.03,0.00,1.70,0.00,0.43,6.20,2.46,0.00
-0.01,1.00,23.28,-0.16,0.00,0.00,0.00,0.25,7.00,1.61,0.25,10.00,2.50,0.00,1.20,0.00,0.43,6.45,2.56,0.00
-0.01,1.00,23.57,-0.16,0.00,0.00,0.00,0.25,6.93,1.60,0.25,6.93,1.73,0.00,1.20,0.00,0.43,6.33,2.51,0.00
-0.01,1.00,23.56,-0.16,0.00,0.00,0.00,0.25,4.50,1.04,0.25,8.00,2.00,0.00,1.42,0.00,0.43,3.50,1.39,0.00
-0.01,1.00,23.21,-0.16,0.00,0.00,0.00,0.25,4.05,0.93,0.25,6.75,1.69,0.00,1.42,0.00,0.43,3.25,1.29,0.00
-0.01,1.00,22.89,-0.16,0.00,0.00,0.00,0.25,3.95,0.91,0.25,7.11,1.78,0.00,2.60,0.00,0.43,3.15,1.25,0.00
-0.01,1.00,22.64,-0.15,0.00,0.00,0.00,0.25,5.00,1.15,0.25,5.00,1.25,0.00,2.70,0.00,0.43,3.15,1.25,0.00
-0.01,1.00,24.83,-0.17,0.00,0.00,0.00,0.25,8.00,1.84,0.25,3.50,0.88,0.00,3.70,0.00,0.43,4.50,1.79,0.00
0.00,1.00,60.05,0.00,0.00,0.00,0.00,0.25,41.42,9.55,0.25,3.50,0.88,0.00,21.65,0.00,0.43,36.82,14.61,0.00
0.33,0.99,47.12,14.15,0.00,0.00,0.00,0.17,21.83,3.51,0.25,5.00,1.25,0.00,5.00,0.00,0.50,22.60,10.42,0.00
0.00,0.34,34.34,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.25,3.30,0.82,0.00,2.70,0.00,0.35,6.80,2.19,0.00
0.00,0.38,31.14,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,4.00,1.00,0.00,1.42,0.00,0.12,3.90,0.43,0.00
-0.32,0.37,25.19,-8.08,0.00,0.00,0.00,0.00,2.23,0.00,0.25,3.50,0.88,0.00,1.25,0.00,0.37,2.24,0.75,0.00
0.00,1.00,26.82,0.00,0.00,0.00,0.00,0.18,3.45,0.57,0.25,5.00,1.25,0.00,1.00,0.00,0.50,3.35,1.54,0.00
0.00,1.00,25.10,0.00,0.00,0.00,0.00,0.18,2.28,0.38,0.25,4.65,1.16,0.00,1.00,0.00,0.50,2.15,0.99,0.00
0.00,1.00,25.08,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,4.00,1.00,0.00,0.96,0.00,0.43,3.40,1.35,0.00
-0.01,0.99,23.04,-0.31,0.00,0.00,0.00,0.25,2.47,0.57,0.25,3.50,0.88,0.00,0.96,0.00,0.42,1.87,0.73,0.00
-0.01,1.00,22.66,-0.15,0.00,0.00,0.00,0.25,2.80,0.65,0.25,3.50,0.88,0.00,0.97,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,21.51,-0.15,0.00,0.00,0.00,0.25,3.50,0.81,0.25,3.50,0.88,0.00,0.98,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,22.19,-0.15,0.00,0.00,0.00,0.25,5.00,1.15,0.25,4.04,1.01,0.00,0.97,0.00,0.43,2.15,0.85,0.00
-0.01,1.00,23.83,-0.16,0.00,0.00,0.00,0.25,5.00,1.15,0.25,5.00,1.25,0.00,0.98,0.00,0.43,3.75,1.49,0.00
-0.01,1.00,26.45,-0.18,0.00,0.00,0.00,0.25,9.00,2.07,0.25,6.60,1.65,0.00,2.40,0.00,0.43,6.50,2.58,0.00
0.00,1.00,25.60,0.00,0.00,0.00,0.00,0.25,7.01,1.62,0.25,7.01,1.75,0.00,2.40,0.00,0.43,6.50,2.58,0.00
0.00,0.99,20.03,0.00,0.00,0.00,0.00,0.17,4.86,0.78,0.25,13.50,3.38,0.00,2.40,0.00,0.50,4.67,2.15,0.00
-0.01,0.99,17.29,-0.22,0.00,0.00,0.00,0.25,4.50,1.04,0.25,8.00,2.00,0.00,1.95,0.00,0.42,2.00,0.78,0.00
-0.01,1.00,17.12,-0.12,0.00,0.00,0.00,0.25,4.20,0.97,0.25,8.00,2.00,0.00,1.22,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,19.14,-0.13,0.00,0.00,0.00,0.25,5.00,1.15,0.25,8.00,2.00,0.00,1.25,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,22.41,-0.15,0.00,0.00,0.00,0.25,3.61,0.83,0.25,9.00,2.25,0.00,1.62,0.00,0.43,2.00,0.79,0.00
-0.01,1.00,24.96,-0.17,0.00,0.00,0.00,0.25,5.11,1.18,0.25,8.00,2.00,0.00,1.36,0.00,0.43,4.11,1.63,0.00
-0.01,1.00,24.88,-0.17,0.00,0.00,0.00,0.25,4.03,0.93,0.25,8.00,2.00,0.00,2.60,0.00,0.43,3.23,1.28,0.00
-0.01,1.00,25.57,-0.17,0.00,0.00,0.00,0.25,5.65,1.30,0.25,5.65,1.41,0.00,2.70,0.00,0.43,3.15,1.25,0.00
-0.01,1.00,28.75,-0.20,0.00,0.00,0.00,0.25,5.51,1.27,0.25,2.00,0.50,0.00,4.22,0.00,0.43,4.31,1.71,0.00
-0.01,1.00,61.37,-0.42,0.00,0.00,0.00,0.25,49.67,11.45,0.25,2.21,0.55,0.00,24.77,0.00,0.43,42.15,16.73,0.00
-0.00,1.00,54.36,0.00,0.00,0.00,0.00,0.18,29.14,4.85,0.25,1.70,0.42,0.00,10.00,0.00,0.50,30.13,13.89,0.00
0.00,1.00,46.33,0.00,0.00,0.00,0.00,0.18,12.87,2.14,0.25,1.20,0.30,0.00,4.45,0.00,0.50,16.87,7.78,0.00
0.17,1.00,42.71,6.86,0.00,0.00,0.00,0.25,13.35,3.08,0.25,1.12,0.28,0.00,4.42,0.00,0.43,13.34,5.29,0.00
-0.18,0.64,30.65,-5.40,0.00,0.00,0.00,0.00,4.25,0.00,0.25,3.50,0.88,0.00,1.42,0.00,0.50,5.00,2.30,0.00
0.00,1.00,29.68,0.00,0.00,0.00,0.00,0.18,3.68,0.61,0.25,3.68,0.92,0.00,1.00,0.00,0.50,3.75,1.73,0.00
0.00,1.00,30.07,0.00,0.00,0.00,0.00,0.18,4.10,0.68,0.25,4.00,1.00,0.00,1.00,0.00,0.50,4.00,1.84,0.00
0.00,1.00,29.09,0.00,0.00,0.00,0.00,0.18,2.76,0.46,0.25,2.00,0.50,0.00,0.95,0.00,0.50,3.14,1.45,0.00
0.00,1.00,28.37,0.00,0.00,0.00,0.00,0.18,2.01,0.33,0.25,0.27,0.07,0.00,0.95,0.00,0.50,2.15,0.99,0.00
0.00,1.00,28.13,0.00,0.00,0.00,0.00,0.18,2.95,0.49,0.25,0.14,0.04,0.00,0.96,0.00,0.50,3.00,1.38,0.00
0.00,1.00,28.71,0.00,0.00,0.00,0.00,0.18,3.00,0.50,0.25,0.09,0.02,0.00,0.97,0.00,0.50,3.00,1.38,0.00
0.00,1.00,31.25,0.00,0.00,0.00,0.00,0.18,3.84,0.64,0.25,0.17,0.04,0.00,0.96,0.00,0.50,3.75,1.73,0.00
0.00,1.00,34.50,0.00,0.00,0.00,0.00,0.18,8.61,1.43,0.25,0.92,0.23,0.00,1.00,0.00,0.50,8.11,3.74,0.00
0.06,1.00,79.09,4.10,0.00,0.00,0.00,0.25,49.38,11.38,0.25,3.15,0.79,0.00,20.95,0.00,0.43,41.58,16.50,0.00
0.38,0.88,66.48,23.41,0.00,0.00,0.00,0.25,21.45,4.94,0.25,1.52,0.38,0.00,14.95,0.00,0.37,21.35,7.24,0.00
0.00,0.10,40.73,0.00,0.00,0.00,0.00,0.23,10.15,2.16,0.25,7.11,1.78,0.00,5.42,0.00,-0.00,9.99,-0.00,0.00
-0.47,0.10,29.64,-13.80,0.00,0.00,0.00,0.00,6.91,0.00,0.25,6.60,1.65,0.00,1.45,0.00,0.23,6.50,1.38,0.00
0.00,1.00,26.67,0.00,0.00,0.00,0.00,0.18,4.60,0.77,0.25,5.00,1.25,0.00,1.22,0.00,0.50,4.50,2.07,0.00
-0.01,1.00,26.73,-0.18,0.00,0.00,0.00,0.25,7.00,1.61,0.25,8.00,2.00,0.00,1.20,0.00,0.43,6.50,2.58,0.00
-0.01,1.00,24.14,-0.16,0.00,0.00,0.00,0.25,6.00,1.38,0.25,12.00,3.00,0.00,1.42,0.00,0.43,3.41,1.35,0.00
0.00,1.00,23.49,0.00,0.00,0.00,0.00,0.25,6.00,1.38,0.25,12.00,3.00,0.00,1.39,0.00,0.43,4.71,1.87,0.00
-0.01,0.99,18.44,-0.25,0.00,0.00,0.00,0.25,6.95,1.60,0.25,11.01,2.75,0.00,2.45,0.00,0.42,4.01,1.57,0.00
-0.01,1.00,16.62,-0.11,0.00,0.00,0.00,0.25,8.40,1.94,0.25,10.40,2.60,0.00,2.45,0.00,0.43,4.01,1.59,0.00
-0.01,1.00,18.46,-0.13,0.00,0.00,0.00,0.25,9.50,2.19,0.25,7.50,1.88,0.00,4.20,0.00,0.43,6.50,2.58,0.00
-0.01,1.00,25.31,-0.17,0.00,0.00,0.00,0.25,40.00,9.22,0.25,17.81,4.45,0.00,8.00,0.00,0.43,30.00,11.91,0.00
-0.00,1.00,24.20,0.00,0.00,0.00,0.00,0.18,16.00,2.66,0.25,15.00,3.75,0.00,3.01,0.00,0.50,16.39,7.56,0.00
0.00,1.00,19.82,0.00,0.00,0.00,0.00,0.18,6.00,1.00,0.25,10.10,2.52,0.00,2.95,0.00,0.50,10.00,4.61,0.00
0.00,1.00,18.68,0.00,0.00,0.00,0.00,0.18,7.60,1.26,0.25,12.00,3.00,0.00,2.20,0.00,0.50,11.60,5.35,0.00
0.00,1.00,18.50,0.00,0.00,0.00,0.00,0.18,7.01,1.17,0.25,7.01,1.75,0.00,1.55,0.00,0.50,7.01,3.23,0.00
0.00,1.00,19.40,0.00,0.00,0.00,0.00,0.18,6.03,1.00,0.25,10.00,2.50,0.00,1.00,0.00,0.50,10.00,4.61,0.00
