BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
-0.00,0.10,21.07,-0.00,0.00,0.96,0.00,0.00,1.01,0.00,0.00,1.00,0.00,0.05,1.34,0.06,0.05,1.19,0.06,0.00
0.00,0.10,20.84,0.00,0.00,0.99,0.00,0.00,1.00,0.00,0.00,0.77,0.00,0.05,1.33,0.06,0.05,0.80,0.04,0.00
-0.00,0.10,18.89,-0.00,0.00,0.85,0.00,0.00,1.00,0.00,0.00,0.77,0.00,0.05,1.33,0.06,0.05,0.71,0.04,0.00
-0.49,0.10,17.61,-8.55,0.00,1.01,0.00,0.00,1.01,0.00,0.00,0.99,0.00,0.05,1.30,0.06,0.05,0.49,0.02,0.00
-0.00,1.00,17.02,-0.08,0.00,0.99,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.05,1.30,0.06,0.05,0.49,0.02,0.00
-0.00,1.00,17.57,-0.09,0.00,1.15,0.00,0.45,1.15,0.47,0.00,0.99,0.00,0.05,1.80,0.08,0.05,0.85,0.04,0.00
-0.00,1.00,22.21,-0.11,0.00,2.00,0.00,0.45,2.00,0.83,0.00,2.20,0.00,0.05,3.00,0.14,0.05,1.60,0.08,0.00
0.00,1.00,34.27,0.00,0.00,4.98,0.00,0.45,3.98,1.64,0.00,2.15,0.00,0.05,3.98,0.18,0.05,2.00,0.10,0.00
0.00,0.99,26.33,0.00,0.00,8.71,0.00,0.44,7.71,3.15,0.00,2.46,0.00,0.05,6.71,0.31,0.05,4.73,0.24,0.00
0.00,0.98,16.91,0.00,0.00,10.91,0.00,0.44,6.63,2.68,0.00,2.09,0.00,0.05,3.98,0.18,0.05,5.97,0.30,0.00
0.00,0.97,12.47,0.00,0.00,6.22,0.00,0.44,3.98,1.59,0.00,1.00,0.00,0.05,3.98,0.18,0.05,2.00,0.10,0.00
0.00,0.96,12.31,0.00,0.00,2.71,0.00,0.43,1.71,0.68,0.00,0.96,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,0.96,10.92,0.00,0.00,2.00,0.00,0.43,1.50,0.59,0.00,0.92,0.00,0.05,2.01,0.09,0.05,2.00,0.10,0.00
0.00,0.95,8.91,0.00,0.00,2.00,0.00,0.42,1.50,0.58,0.00,1.04,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
0.00,0.94,7.36,0.00,0.00,1.75,0.00,0.42,1.50,0.58,0.00,1.04,0.00,0.05,2.51,0.12,0.05,1.98,0.10,0.00
-0.04,0.93,5.46,-0.23,0.00,1.89,0.00,0.41,1.50,0.57,0.00,1.48,0.00,0.05,2.14,0.10,0.05,1.98,0.10,0.00
-0.00,1.00,5.27,-0.03,0.00,1.75,0.00,0.45,1.50,0.62,0.00,1.50,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,9.87,-0.05,0.00,1.35,0.00,0.45,1.35,0.56,0.00,1.50,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,1.00,19.96,0.00,0.00,3.00,0.00,0.45,2.00,0.83,0.00,2.72,0.00,0.05,6.85,0.31,0.05,2.74,0.14,0.00
0.44,0.99,24.35,9.84,0.00,5.00,0.00,0.44,4.00,1.63,0.00,1.15,0.00,0.05,4.83,0.22,0.05,1.47,0.07,0.00
0.00,0.10,16.66,0.00,0.00,2.00,0.00,0.00,1.50,0.00,0.00,1.00,0.00,0.05,1.83,0.08,0.05,1.48,0.07,0.00
0.00,0.10,14.95,0.00,0.00,1.15,0.00,0.00,1.15,0.00,0.00,0.97,0.00,0.05,1.49,0.07,0.05,1.25,0.06,0.00
0.00,0.10,11.57,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.88,0.00,0.05,1.50,0.07,0.05,1.25,0.06,0.00
-0.00,0.10,8.59,-0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.95,0.00,0.05,1.33,0.06,0.05,1.98,0.10,0.00
0.00,0.10,8.06,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,0.95,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
-0.00,0.10,5.57,-0.00,0.00,0.85,0.00,0.00,1.00,0.00,0.00,0.75,0.00,0.05,1.25,0.06,0.05,2.00,0.10,0.00
-0.49,0.10,4.06,-1.97,0.00,0.85,0.00,0.00,1.00,0.00,0.00,0.75,0.00,0.05,1.32,0.06,0.05,1.49,0.07,0.00
-0.00,1.00,4.20,-0.02,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.96,0.00,0.05,1.25,0.06,0.05,1.47,0.07,0.00
-0.00,1.00,5.38,-0.03,0.00,0.85,0.00,0.45,1.00,0.41,0.00,0.96,0.00,0.05,1.25,0.06,0.05,1.48,0.07,0.00
-0.00,1.00,7.75,-0.04,0.00,1.15,0.00,0.45,1.01,0.42,0.00,0.96,0.00,0.05,1.48,0.07,0.05,1.99,0.10,0.00
-0.00,1.00,12.59,-0.06,0.00,1.15,0.00,0.45,1.15,0.47,0.00,1.01,0.00,0.05,2.00,0.09,0.05,1.68,0.08,0.00
0.00,1.00,19.86,0.00,0.00,2.00,0.00,0.45,2.00,0.83,0.00,1.00,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,0.99,19.26,0.00,0.00,3.00,0.00,0.44,2.00,0.82,0.00,1.04,0.00,0.05,2.00,0.09,0.05,5.41,0.27,0.00
0.00,0.98,11.86,0.00,0.00,5.00,0.00,0.44,2.75,1.11,0.00,1.01,0.00,0.05,2.00,0.09,0.05,8.68,0.43,0.00
0.00,0.97,7.15,0.00,0.00,4.75,0.00,0.44,2.50,1.00,0.00,0.99,0.00,0.05,2.50,0.11,0.05,2.00,0.10,0.00
0.00,0.96,3.88,0.00,0.00,2.65,0.00,0.43,1.65,0.65,0.00,0.95,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
-0.03,0.96,2.52,-0.07,0.00,1.98,0.00,0.43,1.50,0.59,0.00,0.91,0.00,0.05,1.98,0.09,0.05,1.98,0.10,0.00
-0.00,1.00,1.92,-0.01,0.00,1.34,0.00,0.45,1.01,0.42,0.00,0.99,0.00,0.05,1.34,0.06,0.05,1.98,0.10,0.00
-0.00,1.00,1.78,-0.01,0.00,1.30,0.00,0.45,1.01,0.42,0.00,0.99,0.00,0.05,1.34,0.06,0.05,1.99,0.10,0.00
-0.00,1.00,1.96,-0.01,0.00,1.30,0.00,0.45,1.01,0.42,0.00,1.25,0.00,0.05,1.34,0.06,0.05,1.54,0.08,0.00
-0.00,1.00,2.90,-0.01,0.00,2.00,0.00,0.45,1.50,0.62,0.00,1.23,0.00,0.05,2.00,0.09,0.05,1.98,0.10,0.00
-0.00,1.00,8.58,-0.04,0.00,1.67,0.00,0.45,1.50,0.62,0.00,1.35,0.00,0.05,2.00,0.09,0.05,1.98,0.10,0.00
0.00,1.00,16.05,0.00,0.00,2.00,0.00,0.45,2.00,0.83,0.00,2.04,0.00,0.05,5.00,0.23,0.05,3.00,0.15,0.00
0.00,0.99,21.58,0.00,0.00,2.98,0.00,0.44,2.00,0.82,0.00,0.99,0.00,0.05,2.98,0.14,0.05,1.33,0.07,0.00
0.00,0.98,15.54,0.00,0.00,1.49,0.00,0.44,1.49,0.60,0.00,0.94,0.00,0.05,1.49,0.07,0.05,1.48,0.07,0.00
0.00,0.97,13.83,0.00,0.00,1.01,0.00,0.44,1.01,0.40,0.00,0.85,0.00,0.05,1.34,0.06,0.05,1.25,0.06,0.00
-0.02,0.96,10.17,-0.25,0.00,1.00,0.00,0.43,1.00,0.40,0.00,0.83,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
-0.00,1.00,9.37,-0.05,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.85,0.00,0.05,1.00,0.05,0.05,1.25,0.06,0.00
-0.00,1.00,11.68,-0.06,0.00,0.83,0.00,0.45,1.00,0.41,0.00,0.93,0.00,0.05,1.00,0.05,0.05,2.98,0.15,0.00
-0.00,1.00,11.10,-0.06,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.76,0.00,0.05,1.45,0.07,0.05,2.00,0.10,0.00
-0.00,1.00,11.02,-0.05,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.76,0.00,0.05,1.47,0.07,0.05,1.49,0.07,0.00
-0.00,1.00,12.03,-0.06,0.00,1.15,0.00,0.45,1.01,0.42,0.00,0.96,0.00,0.05,1.34,0.06,0.05,1.47,0.07,0.00
-0.00,1.00,13.60,-0.07,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.96,0.00,0.05,1.46,0.07,0.05,1.48,0.07,0.00
-0.00,1.00,15.19,-0.08,0.00,1.15,0.00,0.45,1.15,0.47,0.00,0.97,0.00,0.05,1.87,0.09,0.05,1.49,0.07,0.00
-0.00,1.00,15.21,-0.08,0.00,1.38,0.00,0.45,1.43,0.59,0.00,1.11,0.00,0.05,2.00,0.09,0.05,1.68,0.08,0.00
0.00,1.00,27.49,0.00,0.00,2.01,0.00,0.45,2.00,0.83,0.00,1.12,0.00,0.05,2.33,0.11,0.05,2.00,0.10,0.00
0.00,0.99,31.04,0.00,0.00,3.00,0.00,0.44,2.00,0.82,0.00,1.48,0.00,0.05,2.00,0.09,0.05,2.26,0.11,0.00
0.00,0.98,19.40,0.00,0.22,9.21,1.86,0.00,4.50,0.00,0.00,1.48,0.00,0.05,3.00,0.14,0.05,4.01,0.20,0.00
-0.02,0.97,14.04,-0.27,0.22,7.25,1.45,0.00,2.65,0.00,0.00,1.48,0.00,0.05,3.51,0.16,0.05,2.00,0.10,0.00
0.00,1.00,14.22,0.00,0.22,5.64,1.16,0.00,1.65,0.00,0.00,1.12,0.00,0.05,2.00,0.09,0.05,1.23,0.06,0.00
0.00,0.99,12.95,0.00,0.22,2.99,0.61,0.00,1.48,0.00,0.00,1.20,0.00,0.05,1.99,0.09,0.05,1.23,0.06,0.00
-0.01,0.98,11.92,-0.18,0.22,2.00,0.40,0.00,1.00,0.00,0.00,1.48,0.00,0.05,1.86,0.09,0.05,1.25,0.06,0.00
-0.00,1.00,11.12,-0.06,0.22,2.00,0.41,0.00,1.00,0.00,0.00,1.48,0.00,0.05,1.98,0.09,0.05,1.23,0.06,0.00
-0.00,1.00,11.04,-0.05,0.22,2.00,0.41,0.00,1.00,0.00,0.00,2.00,0.00,0.05,1.97,0.09,0.05,1.23,0.06,0.00
-0.00,1.00,14.08,-0.07,0.00,2.07,0.00,0.45,1.07,0.44,0.00,2.07,0.00,0.05,2.00,0.09,0.05,1.25,0.06,0.00
-0.00,1.00,16.82,-0.08,0.00,2.00,0.00,0.45,1.01,0.42,0.00,1.95,0.00,0.05,2.29,0.11,0.05,1.23,0.06,0.00
0.00,1.00,24.80,0.00,0.00,2.97,0.00,0.45,2.00,0.83,0.00,4.25,0.00,0.05,4.99,0.23,0.05,2.00,0.10,0.00
0.44,0.99,24.11,9.74,0.00,5.17,0.00,0.44,4.17,1.70,0.00,1.20,0.00,0.05,4.50,0.21,0.05,1.47,0.07,0.00
0.00,0.10,14.34,0.00,0.00,2.00,0.00,0.00,1.59,0.00,0.00,1.01,0.00,0.05,1.92,0.09,0.05,1.11,0.06,0.00
0.00,0.10,10.72,0.00,0.00,1.60,0.00,0.00,1.50,0.00,0.00,1.00,0.00,0.05,1.83,0.08,0.05,0.99,0.05,0.00
0.00,0.10,10.82,0.00,0.00,1.50,0.00,0.00,1.50,0.00,0.00,1.00,0.00,0.05,1.83,0.08,0.05,1.05,0.05,0.00
0.00,0.10,9.75,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.94,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
0.00,0.10,7.76,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,0.92,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
-0.49,0.10,4.45,-2.16,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.75,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
-0.00,1.00,3.74,-0.02,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.75,0.00,0.05,1.33,0.06,0.05,1.99,0.10,0.00
-0.00,1.00,3.90,-0.02,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.95,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-0.00,1.00,5.16,-0.03,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.95,0.00,0.05,1.33,0.06,0.05,1.48,0.07,0.00
-0.00,1.00,7.35,-0.04,0.00,1.15,0.00,0.45,1.01,0.42,0.00,0.96,0.00,0.05,1.80,0.08,0.05,1.82,0.09,0.00
-0.00,1.00,9.39,-0.05,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.04,0.00,0.05,2.00,0.09,0.05,1.68,0.08,0.00
0.00,1.00,15.78,0.00,0.00,2.00,0.00,0.45,1.97,0.81,0.00,0.99,0.00,0.05,2.15,0.10,0.05,2.00,0.10,0.00
0.00,0.99,15.84,0.00,0.00,2.01,0.00,0.44,2.00,0.82,0.00,1.00,0.00,0.05,2.00,0.09,0.05,3.33,0.17,0.00
0.00,0.98,13.05,0.00,0.22,4.25,0.86,0.00,2.00,0.00,0.00,0.99,0.00,0.05,2.00,0.09,0.05,4.30,0.21,0.00
0.00,0.97,11.28,0.00,0.00,3.98,0.00,0.44,2.00,0.80,0.00,0.99,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.02,0.96,8.75,-0.21,0.00,2.50,0.00,0.43,1.50,0.59,0.00,0.99,0.00,0.05,1.96,0.09,0.05,1.98,0.10,0.00
0.00,1.00,8.75,0.00,0.00,2.00,0.00,0.45,1.00,0.41,0.00,0.97,0.00,0.05,1.50,0.07,0.05,1.98,0.10,0.00
-0.01,0.99,7.83,-0.08,0.22,2.00,0.41,0.00,0.99,0.00,0.00,1.00,0.00,0.05,1.50,0.07,0.05,1.98,0.10,0.00
-0.00,1.00,7.35,-0.04,0.22,2.00,0.41,0.00,1.00,0.00,0.00,1.00,0.00,0.05,1.78,0.08,0.05,1.98,0.10,0.00
-0.00,1.00,7.20,-0.04,0.22,2.00,0.41,0.00,1.00,0.00,0.00,1.50,0.00,0.05,1.52,0.07,0.05,1.54,0.08,0.00
-0.00,1.00,7.22,-0.04,0.22,2.00,0.41,0.00,1.00,0.00,0.00,1.60,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,8.21,-0.04,0.00,1.49,0.00,0.45,1.15,0.47,0.00,1.48,0.00,0.05,2.00,0.09,0.05,2.44,0.12,0.00
0.00,1.00,16.52,0.00,0.00,2.00,0.00,0.45,1.98,0.82,0.00,3.00,0.00,0.05,2.65,0.12,0.05,2.00,0.10,0.00
0.00,0.99,18.08,0.00,0.00,2.86,0.00,0.44,1.97,0.81,0.00,0.96,0.00,0.05,2.30,0.11,0.05,1.47,0.07,0.00
0.00,0.98,14.48,0.00,0.00,1.15,0.00,0.44,1.20,0.49,0.00,0.96,0.00,0.05,1.50,0.07,0.05,1.54,0.08,0.00
0.00,0.97,13.11,0.00,0.00,1.01,0.00,0.44,1.01,0.40,0.00,0.94,0.00,0.05,1.34,0.06,0.05,1.29,0.06,0.00
0.00,0.96,12.05,0.00,0.00,1.00,0.00,0.43,1.01,0.40,0.00,0.85,0.00,0.05,1.43,0.07,0.05,1.57,0.08,0.00
0.00,0.96,9.94,0.00,0.00,0.99,0.00,0.43,1.00,0.39,0.00,0.92,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
-0.03,0.95,8.79,-0.30,0.00,0.82,0.00,0.42,1.00,0.39,0.00,0.85,0.00,0.05,1.33,0.06,0.05,2.00,0.10,0.00
0.00,1.00,11.87,0.00,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.74,0.00,0.05,1.33,0.06,0.05,1.99,0.10,0.00
-0.01,0.99,9.60,-0.09,0.00,0.99,0.00,0.44,1.00,0.41,0.00,0.74,0.00,0.05,1.43,0.07,0.05,1.49,0.07,0.00
-0.00,1.00,9.32,-0.05,0.00,1.01,0.00,0.45,1.01,0.42,0.00,0.96,0.00,0.05,1.34,0.06,0.05,1.47,0.07,0.00
-0.00,1.00,9.98,-0.05,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.96,0.00,0.05,1.33,0.06,0.05,1.48,0.07,0.00
-0.00,1.00,10.49,-0.05,0.00,1.50,0.00,0.45,1.50,0.62,0.00,0.96,0.00,0.05,2.15,0.10,0.05,2.00,0.10,0.00
-0.00,1.00,10.83,-0.05,0.00,1.15,0.00,0.45,1.20,0.50,0.00,1.50,0.00,0.05,2.00,0.09,0.05,1.68,0.08,0.00
-0.00,1.00,14.12,-0.07,0.00,2.01,0.00,0.45,1.97,0.81,0.00,1.01,0.00,0.05,2.30,0.11,0.05,1.48,0.07,0.00
-0.00,1.00,17.33,-0.09,0.00,3.00,0.00,0.45,2.00,0.83,0.00,1.01,0.00,0.05,2.00,0.09,0.05,2.22,0.11,0.00
0.00,1.00,14.27,0.00,0.00,5.95,0.00,0.45,3.71,1.53,0.00,1.01,0.00,0.05,2.96,0.14,0.05,3.97,0.20,0.00
0.00,0.99,12.25,0.00,0.22,5.47,1.12,0.00,2.00,0.00,0.00,1.01,0.00,0.05,2.97,0.14,0.05,2.71,0.14,0.00
-0.01,0.98,10.65,-0.16,0.00,2.82,0.00,0.44,1.50,0.61,0.00,1.00,0.00,0.05,2.00,0.09,0.05,1.80,0.09,0.00
-0.00,1.00,10.09,-0.05,0.00,1.50,0.00,0.45,1.00,0.41,0.00,0.96,0.00,0.05,1.50,0.07,0.05,1.98,0.10,0.00
0.00,1.00,11.23,0.00,0.00,1.49,0.00,0.45,1.00,0.41,0.00,1.01,0.00,0.05,1.49,0.07,0.05,1.98,0.10,0.00
-0.01,0.99,9.29,-0.09,0.00,1.15,0.00,0.44,1.00,0.41,0.00,1.01,0.00,0.05,1.99,0.09,0.05,1.98,0.10,0.00
-0.00,1.00,9.08,-0.05,0.00,1.15,0.00,0.45,1.00,0.41,0.00,1.50,0.00,0.05,1.70,0.08,0.05,1.72,0.09,0.00
-0.00,1.00,10.54,-0.05,0.00,1.56,0.00,0.45,1.00,0.41,0.00,1.50,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,10.49,-0.05,0.00,1.49,0.00,0.45,1.01,0.42,0.00,1.75,0.00,0.05,2.56,0.12,0.05,2.58,0.13,0.00
-0.00,1.00,23.35,-0.12,0.00,3.00,0.00,0.45,2.00,0.83,0.00,6.00,0.00,0.05,6.59,0.30,0.05,2.22,0.11,0.00
0.00,1.00,51.22,0.00,0.00,25.60,0.00,0.45,22.22,9.17,0.00,2.72,0.00,0.05,22.55,1.04,0.05,6.22,0.31,0.00
0.00,0.99,41.74,0.00,0.22,15.71,3.21,0.00,3.48,0.00,0.00,2.72,0.00,0.05,3.00,0.14,0.05,2.50,0.12,0.00
0.44,0.98,45.96,18.39,0.22,8.34,1.69,0.00,3.55,0.00,0.00,3.00,0.00,0.05,3.43,0.16,0.05,3.81,0.19,0.00
0.00,0.10,42.66,0.00,0.00,5.00,0.00,0.00,2.53,0.00,0.00,2.72,0.00,0.05,2.86,0.13,0.05,2.03,0.10,0.00
0.00,0.10,29.44,0.00,0.00,6.00,0.00,0.00,3.51,0.00,0.00,3.14,0.00,0.05,3.84,0.18,0.05,2.00,0.10,0.00
-0.49,0.10,23.69,-11.51,0.00,3.49,0.00,0.00,2.49,0.00,0.00,2.72,0.00,0.05,2.82,0.13,0.05,1.73,0.09,0.00
0.00,1.00,26.62,0.00,0.00,0.95,0.00,0.45,1.00,0.41,0.00,0.83,0.00,0.05,1.49,0.07,0.05,0.94,0.05,0.00
-0.01,0.99,24.52,-0.24,0.00,0.94,0.00,0.44,1.00,0.41,0.00,0.83,0.00,0.05,1.47,0.07,0.05,0.86,0.04,0.00
-0.00,1.00,23.98,-0.12,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.17,0.00,0.05,1.33,0.06,0.05,0.57,0.03,0.00
-0.00,1.00,25.29,-0.13,0.00,0.94,0.00,0.45,1.00,0.41,0.00,1.17,0.00,0.05,1.33,0.06,0.05,0.49,0.02,0.00
-0.00,1.00,26.83,-0.13,0.00,1.50,0.00,0.45,1.50,0.62,0.00,3.14,0.00,0.05,2.56,0.12,0.05,0.68,0.03,0.00
-0.00,1.00,29.26,-0.07,0.00,1.99,0.00,0.00,1.99,0.00,0.11,8.60,0.89,0.05,2.68,0.12,0.05,1.37,0.07,0.00
0.00,1.00,37.98,0.00,0.00,3.76,0.00,0.45,2.76,1.14,0.00,3.14,0.00,0.05,2.99,0.14,0.05,2.00,0.10,0.00
0.00,0.99,36.77,0.00,0.00,10.00,0.00,0.44,8.00,3.27,0.00,8.38,0.00,0.05,7.48,0.34,0.05,4.36,0.22,0.00
0.00,0.98,19.61,0.00,0.22,16.23,3.28,0.00,2.00,0.00,0.00,3.14,0.00,0.05,2.48,0.11,0.05,2.48,0.12,0.00
0.00,0.97,15.49,0.00,0.22,8.51,1.70,0.00,2.00,0.00,0.00,1.23,0.00,0.05,2.29,0.11,0.05,2.00,0.10,0.00
0.00,0.96,13.71,0.00,0.22,3.75,0.74,0.00,1.50,0.00,0.00,1.00,0.00,0.05,2.00,0.09,0.05,1.99,0.10,0.00
0.00,0.96,13.80,0.00,0.00,1.38,0.00,0.43,1.00,0.39,0.00,0.96,0.00,0.05,1.99,0.09,0.05,2.00,0.10,0.00
0.00,0.95,12.26,0.00,0.00,1.01,0.00,0.42,1.00,0.39,0.00,1.01,0.00,0.05,2.29,0.11,0.05,2.00,0.10,0.00
0.00,0.94,9.85,0.00,0.00,1.00,0.00,0.42,1.00,0.38,0.00,1.01,0.00,0.05,2.00,0.09,0.05,1.98,0.10,0.00
-0.04,0.93,8.94,-0.38,0.00,1.00,0.00,0.41,1.00,0.38,0.00,1.68,0.00,0.05,1.80,0.08,0.05,1.25,0.06,0.00
-0.00,1.00,8.65,-0.04,0.00,1.35,0.00,0.45,1.00,0.41,0.00,1.68,0.00,0.05,2.00,0.09,0.05,1.52,0.08,0.00
-0.00,1.00,8.98,-0.04,0.00,1.01,0.00,0.45,1.01,0.42,0.00,1.75,0.00,0.05,2.00,0.09,0.05,2.02,0.10,0.00
-0.00,1.00,19.74,-0.10,0.00,2.80,0.00,0.45,1.80,0.74,0.00,3.45,0.00,0.05,4.01,0.18,0.05,2.70,0.13,0.00
0.44,1.00,36.84,15.05,0.00,9.11,0.00,0.45,7.89,3.26,0.00,1.94,0.00,0.05,8.41,0.39,0.05,2.22,0.11,0.00
-0.00,0.10,18.82,-0.00,0.00,1.65,0.00,0.00,1.65,0.00,0.00,1.23,0.00,0.05,1.98,0.09,0.05,1.48,0.07,0.00
-0.00,0.10,14.77,-0.00,0.00,1.45,0.00,0.00,1.50,0.00,0.00,1.20,0.00,0.05,1.50,0.07,0.05,1.25,0.06,0.00
-0.00,0.10,12.25,-0.00,0.00,0.99,0.00,0.00,1.29,0.00,0.00,0.94,0.00,0.05,1.62,0.07,0.05,1.25,0.06,0.00
-0.49,0.10,9.77,-4.75,0.00,0.99,0.00,0.00,1.00,0.00,0.00,0.97,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-0.00,1.00,9.55,-0.05,0.00,0.19,0.00,0.45,1.00,0.41,0.00,0.96,0.00,0.05,1.33,0.06,0.05,1.80,0.09,0.00
-0.00,1.00,9.15,-0.05,0.00,0.85,0.00,0.45,1.00,0.41,0.00,0.76,0.00,0.05,1.33,0.06,0.05,1.99,0.10,0.00
-0.00,1.00,9.58,-0.05,0.00,0.82,0.00,0.45,1.00,0.41,0.00,0.76,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-0.00,1.00,10.69,-0.05,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.05,1.33,0.06,0.05,1.47,0.07,0.00
-0.00,1.00,10.80,-0.05,0.00,0.99,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.05,1.33,0.06,0.05,1.48,0.07,0.00
-0.00,1.00,11.32,-0.06,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.05,1.79,0.08,0.05,1.31,0.07,0.00
-0.00,1.00,15.12,-0.08,0.00,1.31,0.00,0.45,1.31,0.54,0.00,1.01,0.00,0.05,2.00,0.09,0.05,1.68,0.08,0.00
0.00,1.00,23.41,0.00,0.00,2.00,0.00,0.45,1.97,0.81,0.00,0.99,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,0.99,21.87,0.00,0.00,2.50,0.00,0.44,1.97,0.81,0.00,1.04,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,0.98,12.30,0.00,0.00,3.10,0.00,0.44,2.00,0.81,0.00,1.20,0.00,0.05,2.00,0.09,0.05,2.48,0.12,0.00
-0.02,0.97,9.67,-0.19,0.00,2.67,0.00,0.44,1.67,0.67,0.00,1.17,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,10.31,-0.05,0.00,2.00,0.00,0.45,1.00,0.41,0.00,1.10,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,9.69,-0.05,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.00,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
0.00,1.00,9.23,0.00,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.04,0.00,0.05,1.80,0.08,0.05,2.00,0.10,0.00
-0.01,0.99,8.12,-0.08,0.00,1.00,0.00,0.44,0.99,0.40,0.00,1.04,0.00,0.05,1.99,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,7.80,-0.04,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.50,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,7.99,-0.04,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.60,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,9.24,-0.05,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.90,0.00,0.05,2.00,0.09,0.05,2.99,0.15,0.00
-0.00,1.00,26.51,-0.07,0.00,2.00,0.00,0.00,1.50,0.00,0.11,7.88,0.81,0.05,2.88,0.13,0.05,2.00,0.10,0.00
0.45,1.00,46.75,19.15,0.00,12.00,0.00,0.45,8.67,3.58,0.00,2.00,0.00,0.05,9.00,0.41,0.05,2.00,0.10,0.00
-0.00,0.10,26.05,-0.03,0.00,2.99,0.00,0.00,1.99,0.00,0.00,1.99,0.00,0.05,1.99,0.08,0.05,1.98,0.10,0.00
0.00,0.10,20.54,0.00,0.00,2.17,0.00,0.00,1.50,0.00,0.00,1.95,0.00,0.05,1.83,0.08,0.05,1.56,0.08,0.00
-0.00,0.10,15.07,-0.00,0.00,1.29,0.00,0.00,1.29,0.00,0.00,1.23,0.00,0.05,1.62,0.07,0.05,1.37,0.07,0.00
-0.49,0.10,11.98,-5.82,0.00,0.83,0.00,0.00,1.00,0.00,0.00,0.96,0.00,0.05,1.33,0.06,0.05,1.39,0.07,0.00
-0.00,1.00,12.08,-0.06,0.00,0.19,0.00,0.45,1.00,0.41,0.00,0.95,0.00,0.05,1.33,0.06,0.05,1.53,0.08,0.00
0.00,1.00,11.54,0.00,0.00,0.85,0.00,0.45,1.00,0.41,0.00,0.82,0.00,0.05,1.28,0.06,0.05,1.51,0.08,0.00
