BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
0.07,0.98,18.74,1.18,0.00,0.00,0.00,0.25,2.68,0.62,0.25,5.69,1.42,0.50,4.79,2.21,0.18,1.65,0.28,0.00
0.00,0.96,16.44,0.00,0.00,0.00,0.00,0.25,3.03,0.70,0.25,5.69,1.42,0.50,3.41,1.57,0.25,1.50,0.35,0.00
0.75,0.96,24.14,16.69,0.00,0.00,0.00,0.25,6.74,1.55,0.25,7.01,1.75,0.00,4.79,0.00,0.00,2.00,0.00,0.00
1.00,0.77,32.44,29.91,0.00,0.00,0.00,0.00,13.36,0.00,0.25,10.15,2.54,0.00,8.95,0.00,0.00,10.13,0.00,0.00
1.00,0.53,23.37,21.55,0.00,0.00,0.00,-0.00,3.29,-0.00,0.25,3.35,0.84,0.00,1.11,0.00,0.00,3.33,0.00,0.00
0.20,0.28,17.92,3.28,0.00,0.00,0.00,0.25,2.45,0.56,0.25,1.78,0.45,0.05,1.09,0.05,0.50,1.95,0.90,0.00
0.13,0.23,15.71,1.90,0.00,0.00,0.00,0.25,2.45,0.56,0.25,1.97,0.49,0.00,1.04,0.00,0.50,1.95,0.90,0.00
0.39,0.20,16.36,5.86,0.00,0.00,0.00,0.11,1.00,0.10,0.25,3.49,0.87,0.00,1.11,0.00,0.50,1.50,0.69,0.00
0.02,0.10,12.69,0.24,0.00,0.00,0.00,0.00,1.45,0.00,0.25,6.89,1.72,0.00,1.13,0.00,0.23,1.95,0.41,0.00
-0.54,0.10,8.14,-4.40,0.00,0.00,0.00,0.00,1.43,0.00,0.25,4.49,1.12,0.00,1.11,0.00,0.23,1.93,0.41,0.00
0.00,0.23,8.26,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,2.98,0.74,0.00,1.05,0.00,0.50,1.49,0.69,0.00
-0.75,0.23,3.97,-2.98,0.00,0.00,0.00,0.25,1.77,0.41,0.25,1.49,0.37,0.00,1.04,0.00,0.49,1.30,0.59,0.00
-1.00,0.40,3.06,-3.06,0.00,0.00,0.00,0.25,1.97,0.45,-0.00,1.49,-0.00,0.11,1.09,0.11,0.50,1.47,0.68,0.00
-1.00,0.62,3.03,-3.03,0.00,0.00,0.00,0.25,1.99,0.46,-0.00,2.49,-0.00,0.25,1.09,0.25,0.50,1.49,0.69,0.00
-0.69,0.84,6.33,-4.38,0.00,0.00,0.00,0.25,2.10,0.48,0.25,1.49,0.37,0.25,1.09,0.25,0.50,1.50,0.69,0.00
-0.01,1.00,8.55,-0.11,0.00,0.00,0.00,0.25,3.75,0.86,0.25,7.01,1.75,0.25,1.09,0.25,0.50,1.75,0.81,0.00
-0.01,1.00,12.53,-0.16,0.00,0.00,0.00,0.25,3.69,0.85,0.25,5.01,1.25,0.25,1.40,0.32,0.50,2.00,0.92,0.00
0.00,1.00,15.49,0.00,0.00,0.00,0.00,0.25,3.30,0.76,0.25,3.30,0.82,0.25,1.25,0.29,0.50,3.00,1.38,0.00
0.03,1.00,17.39,0.44,0.00,0.00,0.00,0.25,3.00,0.69,0.25,18.69,4.67,0.22,1.15,0.24,0.50,1.99,0.92,0.00
0.25,0.99,18.14,4.18,0.00,0.00,0.00,0.25,6.43,1.48,0.25,7.69,1.92,0.00,1.15,0.00,0.50,1.95,0.90,0.00
0.75,0.92,18.09,12.51,0.00,0.00,0.00,0.25,3.69,0.85,0.25,7.50,1.88,0.00,1.09,0.00,0.00,1.69,0.00,0.00
0.75,0.74,18.72,12.94,0.00,0.00,0.00,0.25,3.29,0.76,0.25,6.30,1.57,0.00,1.11,0.00,0.00,1.85,0.00,0.00
0.25,0.55,17.74,4.09,0.00,0.00,0.00,0.25,3.19,0.74,0.25,5.69,1.42,0.00,1.13,0.00,0.50,1.65,0.76,0.00
0.00,0.48,13.81,0.00,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.25,1.14,0.26,0.50,1.50,0.69,0.00
-0.75,0.48,11.29,-8.47,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.00,1.75,0.25,4.79,1.10,0.50,1.65,0.76,0.00
-0.75,0.65,11.35,-8.51,0.00,0.00,0.00,0.25,2.80,0.65,0.25,7.50,1.88,0.48,4.79,2.10,0.27,1.89,0.48,0.00
0.00,0.82,15.17,0.00,0.00,0.00,0.00,0.25,5.98,1.38,0.25,7.98,2.00,0.50,6.75,3.11,0.25,1.95,0.45,0.00
1.00,0.82,31.65,29.18,0.00,0.00,0.00,-0.00,10.40,-0.00,0.25,8.89,2.22,0.00,6.75,0.00,0.00,4.45,0.00,0.00
1.00,0.57,21.89,20.18,0.00,0.00,0.00,-0.00,2.29,-0.00,0.25,5.01,1.25,0.00,1.40,0.00,0.00,2.00,0.00,0.00
0.15,0.33,15.22,2.15,0.00,0.00,0.00,0.25,2.45,0.56,0.25,3.20,0.80,0.10,1.13,0.10,0.50,1.95,0.90,0.00
0.00,0.29,13.62,0.00,0.00,0.00,0.00,0.25,2.45,0.56,0.25,3.50,0.88,0.06,1.11,0.06,0.50,1.95,0.90,0.00
0.21,0.28,15.01,2.92,0.00,0.00,0.00,0.25,1.48,0.34,0.25,3.50,0.88,0.04,1.13,0.04,0.50,1.95,0.90,0.00
0.05,0.23,13.37,0.60,0.00,0.00,0.00,0.25,1.00,0.23,0.25,5.01,1.25,0.00,1.42,0.00,0.50,1.50,0.69,0.00
-0.75,0.22,8.77,-6.58,0.00,0.00,0.00,0.19,1.00,0.18,0.25,4.49,1.12,0.00,1.40,0.00,0.50,1.50,0.69,0.00
0.00,0.39,11.06,0.00,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.98,0.74,0.16,1.05,0.15,0.50,1.50,0.69,0.00
-1.00,0.39,8.00,-8.00,0.00,0.00,0.00,0.25,1.05,0.24,0.00,1.49,0.00,0.10,1.09,0.10,0.50,1.47,0.68,0.00
-1.00,0.61,4.20,-4.20,0.00,0.00,0.00,0.25,1.97,0.45,-0.00,1.49,-0.00,0.25,1.13,0.26,0.50,1.47,0.68,0.00
-0.75,0.83,9.23,-6.92,0.00,0.00,0.00,0.25,1.99,0.46,0.25,2.49,0.62,0.25,1.13,0.26,0.50,1.49,0.69,0.00
-0.01,1.00,11.17,-0.14,0.00,0.00,0.00,0.25,3.89,0.90,0.25,1.91,0.48,0.25,1.05,0.24,0.50,1.89,0.87,0.00
0.00,1.00,16.05,0.00,0.00,0.00,0.00,0.25,4.69,1.08,0.25,4.49,1.12,0.25,1.04,0.24,0.50,2.30,1.06,0.00
0.25,1.00,20.38,4.70,0.00,0.00,0.00,0.25,4.69,1.08,0.25,4.69,1.17,0.00,1.25,0.00,0.50,3.75,1.73,0.00
1.00,0.93,28.11,25.92,0.00,0.00,0.00,-0.00,3.69,-0.00,0.25,3.69,0.92,0.00,1.42,0.00,0.00,3.69,0.00,0.00
0.78,0.69,20.40,14.71,0.00,0.00,0.00,0.22,3.00,0.60,0.25,18.25,4.56,0.00,1.62,0.00,0.00,2.00,0.00,0.00
0.00,0.49,16.13,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.50,1.88,0.25,1.15,0.27,0.50,1.95,0.90,0.00
-0.75,0.49,13.78,-10.33,0.00,0.00,0.00,0.25,2.29,0.53,0.25,7.01,1.75,0.25,1.05,0.24,0.50,1.65,0.76,0.00
-0.75,0.66,12.91,-9.68,0.00,0.00,0.00,0.25,1.95,0.45,0.25,6.03,1.51,0.25,1.04,0.24,0.50,1.50,0.69,0.00
-0.75,0.83,13.74,-10.30,0.00,0.00,0.00,0.25,2.25,0.52,0.25,4.75,1.19,0.25,1.09,0.25,0.50,1.65,0.76,0.00
-0.01,1.00,14.64,-0.19,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.96,0.99,0.25,1.11,0.26,0.50,1.65,0.76,0.00
-0.02,1.00,14.92,-0.23,0.00,0.00,0.00,0.25,2.29,0.53,0.25,4.79,1.20,0.50,3.00,1.38,0.25,1.89,0.44,0.00
-0.02,1.00,15.87,-0.25,0.00,0.00,0.00,0.25,3.19,0.74,0.25,4.69,1.17,0.50,3.01,1.39,0.25,1.95,0.45,0.00
0.00,1.00,18.51,0.00,0.00,0.00,0.00,0.25,4.98,1.15,0.25,5.49,1.37,0.50,3.00,1.38,0.25,2.00,0.46,0.00
0.50,1.00,52.84,24.36,0.00,0.00,0.00,0.00,22.36,0.00,0.25,10.39,2.60,0.50,35.30,16.27,0.00,18.75,0.00,0.00
1.00,0.87,40.12,36.99,0.00,0.00,0.00,0.00,5.02,0.00,0.25,3.04,0.76,0.00,17.44,0.00,0.00,5.52,0.00,0.00
0.64,0.63,31.32,18.35,0.00,0.00,0.00,0.00,2.50,0.00,0.25,1.94,0.48,0.36,9.36,3.15,0.00,2.00,0.00,0.00
1.00,0.48,29.19,26.91,0.00,0.00,0.00,-0.00,4.00,-0.00,0.25,2.02,0.51,0.00,1.85,0.00,0.00,2.00,0.00,0.00
0.25,0.23,22.48,5.15,0.00,0.00,0.00,0.25,1.99,0.46,0.25,3.17,0.79,0.00,1.85,0.00,0.50,2.00,0.92,0.00
0.00,0.17,18.53,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.25,4.49,1.12,0.00,1.11,0.00,0.50,1.95,0.90,0.00
0.00,0.17,17.18,0.00,0.00,0.00,0.00,0.02,1.00,0.02,0.25,3.49,0.87,0.00,1.15,0.00,0.50,1.50,0.69,0.00
0.00,0.18,15.23,0.00,0.00,0.00,0.00,0.25,2.00,0.46,0.25,2.98,0.74,0.00,0.99,0.00,0.28,1.50,0.39,0.00
-0.94,0.17,10.51,-9.86,0.00,0.00,0.00,0.25,2.00,0.46,0.06,1.52,0.09,0.00,0.99,0.00,0.11,1.50,0.15,0.00
-1.00,0.39,9.84,-9.84,0.00,0.00,0.00,0.25,2.00,0.46,-0.00,1.52,-0.00,0.10,0.99,0.09,0.50,1.50,0.69,0.00
-1.00,0.61,9.86,-9.86,0.00,0.00,0.00,0.25,2.00,0.46,-0.00,2.49,-0.00,0.25,0.99,0.23,0.50,1.50,0.69,0.00
-0.75,0.83,11.95,-8.96,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.02,0.51,0.25,0.97,0.22,0.50,2.00,0.92,0.00
0.00,1.00,17.61,0.00,0.00,0.00,0.00,0.25,4.69,1.08,0.25,5.69,1.42,0.25,0.99,0.23,0.50,2.39,1.10,0.00
0.78,1.00,28.00,20.17,0.00,0.00,0.00,0.22,7.30,1.47,0.25,5.69,1.42,0.00,2.72,0.00,0.00,5.30,0.00,0.00
1.00,0.80,33.87,31.23,0.00,0.00,0.00,-0.00,4.69,-0.00,0.25,4.69,1.17,0.00,4.60,0.00,0.00,4.69,0.00,0.00
0.24,0.56,22.16,4.87,0.00,0.00,0.00,0.25,3.29,0.76,0.25,29.49,7.37,0.01,2.72,0.03,0.50,3.00,1.38,0.00
0.00,0.50,18.99,0.00,0.00,0.00,0.00,0.25,3.29,0.76,0.25,7.50,1.88,0.25,1.15,0.27,0.50,1.89,0.87,0.00
0.00,0.49,16.55,0.00,0.00,0.00,0.00,0.25,2.35,0.54,0.25,7.50,1.88,0.25,1.09,0.25,0.50,1.65,0.76,0.00
-0.75,0.49,15.78,-11.83,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.69,1.42,0.25,1.11,0.26,0.50,1.65,0.76,0.00
-0.75,0.66,15.95,-11.96,0.00,0.00,0.00,0.25,2.25,0.52,0.25,4.75,1.19,0.25,1.14,0.26,0.50,1.65,0.76,0.00
-0.75,0.83,16.15,-12.11,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.69,0.92,0.25,1.22,0.28,0.50,1.50,0.69,0.00
-0.02,1.00,17.04,-0.27,0.00,0.00,0.00,0.25,2.10,0.48,0.25,5.00,1.25,0.50,4.60,2.12,0.25,1.65,0.38,0.00
-0.02,1.00,18.87,-0.30,0.00,0.00,0.00,0.25,2.39,0.55,0.25,5.69,1.42,0.50,4.60,2.12,0.25,1.98,0.46,0.00
0.00,1.00,28.34,0.00,0.00,0.00,0.00,0.25,12.49,2.88,0.25,7.69,1.92,0.50,3.14,1.45,0.25,2.69,0.62,0.00
0.00,1.00,39.44,0.00,0.00,0.00,0.00,0.25,37.39,8.62,0.25,3.97,0.99,0.50,25.45,11.73,0.25,15.16,3.49,0.00
0.50,0.99,40.10,18.49,0.00,0.00,0.00,0.00,5.00,0.00,0.25,2.71,0.68,0.50,12.89,5.94,0.00,3.69,0.00,0.00
0.50,0.87,34.20,15.77,0.00,0.00,0.00,0.00,3.29,0.00,0.25,1.93,0.48,0.50,6.42,2.96,0.00,2.49,0.00,0.00
0.75,0.75,32.90,22.75,0.00,0.00,0.00,0.25,4.04,0.93,0.25,2.06,0.52,0.00,4.31,0.00,0.00,2.00,0.00,0.00
0.00,0.56,28.92,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.98,0.49,0.36,2.01,0.66,0.39,2.00,0.72,0.00
0.00,0.56,25.76,0.00,0.00,0.00,0.00,0.25,1.89,0.44,0.25,2.49,0.62,0.25,1.15,0.27,0.50,2.39,1.10,0.00
-0.47,0.56,24.07,-11.40,0.00,0.00,0.00,0.15,1.45,0.20,0.25,3.49,0.87,0.35,1.40,0.45,0.50,1.95,0.90,0.00
0.00,0.66,26.66,0.00,0.00,0.00,0.00,0.25,2.15,0.50,0.25,1.99,0.50,0.25,0.98,0.23,0.50,1.65,0.76,0.00
-0.75,0.66,23.48,-17.61,0.00,0.00,0.00,0.25,1.85,0.43,0.25,1.49,0.37,0.25,0.98,0.23,0.50,1.50,0.69,0.00
-0.75,0.83,23.84,-17.88,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.25,0.98,0.23,0.50,1.50,0.69,0.00
0.00,1.00,25.99,0.00,0.00,0.00,0.00,0.25,1.94,0.45,0.25,1.49,0.37,0.25,0.98,0.23,0.50,1.50,0.69,0.00
0.00,1.00,26.80,0.00,0.00,0.00,0.00,0.25,2.39,0.55,0.25,1.02,0.26,0.25,0.96,0.22,0.50,1.89,0.87,0.00
0.75,0.99,32.99,22.81,0.00,0.00,0.00,0.25,5.51,1.27,0.25,1.49,0.37,0.00,1.42,0.00,0.00,3.00,0.00,0.00
1.00,0.81,72.12,66.49,0.00,0.00,0.00,0.00,26.95,0.00,0.00,3.37,0.00,0.00,36.95,0.00,0.00,24.95,0.00,0.00
1.00,0.56,79.48,73.28,0.00,0.00,0.00,0.00,15.26,0.00,0.00,1.76,0.00,0.00,44.30,0.00,0.00,15.26,0.00,0.00
0.28,0.31,33.59,8.54,0.00,0.00,0.00,0.25,7.44,1.71,0.25,10.44,2.61,0.11,7.75,0.79,0.36,5.44,1.83,0.00
0.00,0.24,27.78,0.00,0.00,0.00,0.00,0.25,2.29,0.53,0.25,2.29,0.57,0.01,1.82,0.01,0.50,1.89,0.87,0.00
0.00,0.23,27.13,0.00,0.00,0.00,0.00,0.25,2.03,0.47,0.25,1.98,0.49,0.00,1.00,0.00,0.50,1.65,0.76,0.00
0.00,0.23,25.10,0.00,0.00,0.00,0.00,0.25,1.95,0.45,0.25,2.49,0.62,0.00,1.04,0.00,0.50,1.53,0.71,0.00
0.00,0.23,24.59,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,2.49,0.62,0.00,1.05,0.00,0.50,1.53,0.71,0.00
-0.75,0.23,21.91,-16.43,0.00,0.00,0.00,0.25,1.95,0.45,0.25,2.49,0.62,0.00,1.05,0.00,0.49,1.53,0.70,0.00
-0.75,0.40,21.22,-15.91,0.00,0.00,0.00,0.25,1.99,0.46,0.25,3.49,0.87,0.17,2.72,0.42,0.50,1.95,0.90,0.00
-0.42,0.57,21.22,-8.91,0.00,0.00,0.00,0.13,2.29,0.28,0.25,2.49,0.62,0.37,2.72,0.93,0.50,1.98,0.91,0.00
0.00,0.67,25.87,0.00,0.00,0.00,0.00,0.25,6.48,1.49,0.25,2.49,0.62,0.50,2.74,1.26,0.25,2.47,0.57,0.00
0.75,0.66,54.81,37.90,0.00,0.00,0.00,0.25,29.94,6.90,0.25,15.15,3.79,0.00,25.90,0.00,0.00,25.93,0.00,0.00
1.00,0.47,31.89,29.40,0.00,0.00,0.00,-0.00,4.39,-0.00,0.25,2.41,0.60,0.00,1.42,0.00,0.00,4.69,0.00,0.00
0.00,0.23,23.91,0.00,0.00,0.00,0.00,0.25,3.52,0.81,0.25,1.54,0.39,0.00,1.30,0.00,0.50,1.95,0.90,0.00
0.00,0.23,21.92,0.00,0.00,0.00,0.00,0.25,3.95,0.91,0.25,2.98,0.74,0.00,1.13,0.00,0.49,1.95,0.89,0.00
0.11,0.23,20.52,2.11,0.00,0.00,0.00,0.25,2.00,0.46,0.25,3.50,0.88,0.00,1.13,0.00,0.49,1.98,0.89,0.00
0.38,0.20,19.25,6.78,0.00,0.00,0.00,0.25,2.95,0.68,0.25,9.49,2.37,0.00,1.13,0.00,0.37,2.00,0.68,0.00
0.00,0.10,14.32,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.25,4.49,1.12,0.00,1.13,0.00,0.23,1.80,0.38,0.00
-0.99,0.11,8.81,-8.73,0.00,0.00,0.00,0.00,2.00,0.00,0.01,2.50,0.02,0.00,1.04,0.00,0.03,1.50,0.04,0.00
-1.00,0.33,7.42,-7.42,0.00,0.00,0.00,0.25,1.99,0.46,-0.00,1.49,-0.00,0.05,1.04,0.04,0.50,1.49,0.69,0.00
-1.00,0.56,9.38,-9.38,0.00,0.00,0.00,0.25,2.00,0.46,-0.00,1.49,-0.00,0.25,1.05,0.24,0.50,1.50,0.69,0.00
-1.00,0.78,9.85,-9.85,0.00,0.00,0.00,0.25,2.00,0.46,-0.00,1.52,-0.00,0.25,1.05,0.24,0.50,1.50,0.69,0.00
-0.01,1.00,13.94,-0.18,0.00,0.00,0.00,0.25,2.15,0.50,0.25,1.49,0.37,0.25,1.05,0.24,0.50,1.50,0.69,0.00
0.22,1.00,21.72,4.47,0.00,0.00,0.00,0.25,4.39,1.01,0.25,4.89,1.22,0.03,1.15,0.03,0.50,2.00,0.92,0.00
1.00,0.94,34.43,31.74,0.00,0.00,0.00,-0.00,9.20,-0.00,0.25,10.00,2.50,0.00,2.00,0.00,0.00,9.20,0.00,0.00
1.00,0.70,31.36,28.91,0.00,0.00,0.00,-0.00,5.48,-0.00,0.25,3.50,0.88,0.00,1.82,0.00,0.00,5.48,0.00,0.00
1.00,0.45,30.96,28.54,0.00,0.00,0.00,-0.00,5.00,-0.00,0.25,33.00,8.25,0.00,2.01,0.00,0.00,3.00,0.00,0.00
0.33,0.21,22.44,6.84,0.00,0.00,0.00,0.25,9.33,2.15,0.25,12.04,3.01,0.00,2.00,0.00,0.42,2.00,0.77,0.00
-0.46,0.13,15.84,-7.23,0.00,0.00,0.00,0.25,2.80,0.65,0.25,7.50,1.88,0.00,1.05,0.00,0.08,2.00,0.15,0.00
-0.36,0.23,14.69,-5.22,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.00,1.13,0.00,0.50,1.95,0.90,0.00
-0.75,0.31,13.34,-10.00,0.00,0.00,0.00,0.25,2.29,0.53,0.25,5.30,1.32,0.08,1.15,0.09,0.50,1.95,0.90,0.00
-0.75,0.48,12.80,-9.60,0.00,0.00,0.00,0.25,1.95,0.45,0.25,3.69,0.92,0.25,1.15,0.27,0.50,1.65,0.76,0.00
-0.75,0.65,10.81,-8.11,0.00,0.00,0.00,0.02,2.39,0.05,0.25,5.40,1.35,0.48,4.80,2.11,0.50,2.00,0.92,0.00
-0.75,0.83,12.68,-9.51,0.00,0.00,0.00,0.00,2.29,0.00,0.25,5.77,1.44,0.50,4.45,2.05,0.50,2.00,0.92,0.00
0.00,1.00,19.48,0.00,0.00,0.00,0.00,0.25,5.67,1.31,0.25,3.69,0.92,0.50,5.00,2.30,0.25,3.00,0.69,0.00
0.25,1.00,44.83,10.33,0.00,0.00,0.00,0.25,29.37,6.77,0.25,27.39,6.85,0.00,17.20,0.00,0.50,24.74,11.40,0.00
1.00,0.93,32.23,29.71,0.00,0.00,0.00,-0.00,6.27,-0.00,0.25,5.00,1.25,0.00,2.72,0.00,0.00,6.77,0.00,0.00
0.00,0.69,20.65,0.00,0.00,0.00,0.00,0.25,2.60,0.60,0.25,2.98,0.74,0.25,1.82,0.42,0.50,2.00,0.92,0.00
0.00,0.68,18.98,0.00,0.00,0.00,0.00,0.25,2.48,0.57,0.25,3.50,0.88,0.25,1.98,0.46,0.50,1.98,0.91,0.00
0.00,0.68,19.44,0.00,0.00,0.00,0.00,-0.00,1.48,-0.00,0.25,3.49,0.87,0.50,1.98,0.91,0.50,1.98,0.91,0.00
-0.65,0.68,18.35,-11.88,0.00,0.00,0.00,0.25,1.50,0.35,0.25,5.69,1.42,0.25,1.15,0.27,0.50,2.00,0.92,0.00
-0.75,0.83,17.80,-13.35,0.00,0.00,0.00,0.25,1.48,0.34,0.25,4.02,1.00,0.25,1.13,0.26,0.50,1.98,0.91,0.00
0.77,1.00,24.63,17.47,0.00,0.00,0.00,0.23,2.00,0.42,0.25,2.50,0.62,0.00,0.99,0.00,0.00,1.50,0.00,0.00
0.00,0.81,21.49,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.49,0.37,0.25,0.99,0.23,0.50,1.49,0.69,0.00
0.00,0.80,20.20,0.00,0.00,0.00,0.00,0.25,2.00,0.46,0.25,1.49,0.37,0.25,0.99,0.23,0.50,1.50,0.69,0.00
0.00,0.80,19.67,0.00,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.51,0.38,0.25,0.99,0.23,0.50,1.49,0.69,0.00
-0.75,0.80,18.74,-14.05,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.48,0.37,0.25,0.99,0.23,0.50,1.46,0.67,0.00
-0.15,0.97,18.96,-2.83,0.00,0.00,0.00,0.25,3.39,0.78,0.25,3.50,0.88,0.25,0.99,0.23,0.50,1.68,0.77,0.00
0.00,1.00,21.92,0.00,0.00,0.00,0.00,0.25,4.39,1.01,0.25,5.00,1.25,0.25,1.65,0.38,0.50,2.39,1.10,0.00
0.25,1.00,25.60,5.90,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.69,0.67,0.00,1.59,0.00,0.50,3.00,1.38,0.00
0.00,0.93,21.95,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,20.69,5.17,0.25,1.15,0.27,0.50,2.00,0.92,0.00
-0.32,0.93,19.94,-6.33,0.00,0.00,0.00,0.25,3.95,0.91,0.25,6.65,1.66,0.25,1.11,0.26,0.50,1.95,0.90,0.00
-0.01,1.00,21.63,-0.28,0.00,0.00,0.00,0.25,2.29,0.53,0.25,3.79,0.95,0.25,1.05,0.24,0.50,1.65,0.76,0.00
0.00,1.00,23.18,0.00,0.00,0.00,0.00,0.25,2.29,0.53,0.25,3.50,0.88,0.25,1.09,0.25,0.50,1.95,0.90,0.00
0.00,1.00,23.78,0.00,0.00,0.00,0.00,0.25,2.15,0.50,0.25,3.29,0.82,0.25,1.14,0.26,0.50,1.95,0.90,0.00
0.00,0.99,24.42,0.00,0.00,0.00,0.00,0.25,1.83,0.42,0.25,2.69,0.67,0.25,1.15,0.27,0.50,1.65,0.76,0.00
-0.02,0.99,22.69,-0.49,0.00,0.00,0.00,-0.00,1.99,-0.00,0.25,3.49,0.87,0.50,4.19,1.93,0.50,1.99,0.92,0.00
0.00,1.00,24.45,0.00,0.00,0.00,0.00,-0.00,2.12,-0.00,0.25,2.69,0.67,0.50,4.60,2.12,0.50,2.00,0.92,0.00
0.00,1.00,25.06,0.00,0.00,0.00,0.00,0.25,5.50,1.27,0.25,2.49,0.62,0.50,5.00,2.30,0.25,4.60,1.06,0.00
0.75,1.00,54.55,37.72,0.00,0.00,0.00,0.25,39.22,9.04,0.25,3.69,0.92,0.00,25.15,0.00,0.00,18.15,0.00,0.00
1.00,0.81,39.43,36.35,0.00,0.00,0.00,0.00,3.97,0.00,0.25,1.99,0.50,-0.00,9.20,-0.00,0.00,3.98,0.00,0.00
0.45,0.56,30.74,12.86,0.00,0.00,0.00,0.25,3.47,0.80,0.25,1.49,0.37,0.30,2.65,0.72,0.00,2.00,0.00,0.00
0.03,0.45,28.58,0.82,0.00,0.00,0.00,0.25,3.47,0.80,0.25,1.49,0.37,0.22,2.00,0.40,0.50,2.00,0.92,0.00
0.04,0.44,27.52,1.06,0.00,0.00,0.00,0.25,1.99,0.46,0.25,1.98,0.49,0.21,1.15,0.22,0.50,1.99,0.92,0.00
0.00,0.42,25.73,0.00,0.00,0.00,0.00,0.25,1.50,0.35,0.25,3.49,0.87,0.20,1.13,0.20,0.50,2.00,0.92,0.00
