BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
0.00,1.00,18.20,0.00,0.00,0.00,0.00,0.25,21.02,4.84,0.25,15.00,3.75,0.25,4.78,1.10,0.50,17.13,7.90,0.00
0.00,0.99,20.09,0.00,0.00,0.00,0.00,0.25,13.82,3.19,0.25,15.00,3.75,0.25,3.60,0.83,0.50,14.09,6.50,0.00
0.00,0.99,20.50,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,40.00,10.00,0.25,4.42,1.02,0.50,11.28,5.20,0.00
0.00,0.99,19.65,0.00,0.00,0.00,0.00,0.25,8.15,1.88,0.25,40.00,10.00,0.25,2.60,0.60,0.50,8.37,3.86,0.00
0.00,0.99,18.62,0.00,0.00,0.00,0.00,0.25,8.61,1.98,0.25,18.51,4.63,0.25,1.00,0.23,0.50,9.51,4.38,0.00
0.00,0.98,17.40,0.00,0.00,0.00,0.00,0.25,6.54,1.51,0.25,16.10,4.03,0.25,0.99,0.23,0.50,7.10,3.27,0.00
0.00,0.98,17.24,0.00,0.00,0.00,0.00,0.25,7.12,1.64,0.25,15.00,3.75,0.25,0.99,0.23,0.50,7.63,3.52,0.00
0.00,0.98,16.61,0.00,0.00,0.00,0.00,0.25,6.19,1.43,0.25,15.00,3.75,0.25,0.99,0.23,0.50,6.85,3.16,0.00
0.00,0.97,15.77,0.00,0.00,0.00,0.00,0.25,6.74,1.55,0.25,15.00,3.75,0.25,1.00,0.23,0.50,6.85,3.16,0.00
0.00,0.97,15.76,0.00,0.00,0.00,0.00,0.25,7.10,1.64,0.25,5.00,1.25,0.25,1.00,0.23,0.50,7.02,3.24,0.00
0.00,0.97,18.12,0.00,0.00,0.00,0.00,0.25,8.57,1.98,0.25,3.20,0.80,0.25,0.99,0.23,0.50,8.39,3.87,0.00
0.25,0.96,26.08,6.01,0.00,0.00,0.00,0.25,26.52,6.11,0.25,5.19,1.30,0.00,0.99,0.00,0.50,25.06,11.55,0.00
0.00,0.90,22.68,0.00,0.00,0.00,0.00,0.25,14.04,3.24,0.25,11.04,2.76,0.25,10.00,2.30,0.50,14.85,6.85,0.00
0.00,0.90,20.08,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,5.11,1.28,0.25,6.45,1.49,0.50,10.44,4.81,0.00
0.00,0.89,18.89,0.00,0.00,0.00,0.00,0.25,10.78,2.48,0.25,6.00,1.50,0.25,8.15,1.88,0.50,11.57,5.33,0.00
0.00,0.89,18.79,0.00,0.00,0.00,0.00,0.25,7.85,1.81,0.25,6.00,1.50,0.25,7.28,1.68,0.50,10.95,5.05,0.00
0.00,0.89,17.48,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.25,0.73,0.17,0.50,6.35,2.93,0.00
0.00,0.88,16.00,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.25,0.74,0.17,0.50,6.31,2.91,0.00
0.00,0.88,16.18,0.00,0.00,0.00,0.00,0.25,3.59,0.83,0.25,3.50,0.88,0.25,0.50,0.12,0.50,5.85,2.70,0.00
-0.54,0.88,15.49,-8.33,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.55,0.13,0.50,5.85,2.70,0.00
0.00,1.00,15.51,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.68,0.16,0.50,5.85,2.70,0.00
-0.03,1.00,15.50,-0.40,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.71,0.16,0.50,5.85,2.70,0.00
0.00,1.00,16.08,0.00,0.00,0.00,0.00,0.25,4.50,1.04,0.25,2.00,0.50,0.25,0.50,0.12,0.50,4.68,2.16,0.00
0.00,1.00,17.55,0.00,0.00,0.00,0.00,0.25,10.25,2.36,0.25,3.63,0.91,0.25,0.90,0.21,0.50,9.85,4.54,0.00
0.25,0.99,29.34,6.76,0.00,0.00,0.00,0.25,19.52,4.50,0.25,3.50,0.88,0.00,6.15,0.00,0.50,17.37,8.01,0.00
0.25,0.93,28.00,6.45,0.00,0.00,0.00,0.25,12.83,2.96,0.25,12.11,3.03,0.00,3.52,0.00,0.50,15.60,7.19,0.00
0.00,0.87,21.64,0.00,0.00,0.00,0.00,0.25,4.70,1.08,0.25,22.39,5.60,0.25,4.25,0.98,0.50,10.39,4.79,0.00
0.00,0.86,17.97,0.00,0.00,0.00,0.00,0.25,6.62,1.53,0.25,21.95,5.49,0.25,2.60,0.60,0.50,7.90,3.64,0.00
0.00,0.86,17.85,0.00,0.00,0.00,0.00,0.25,4.76,1.10,0.25,20.81,5.20,0.25,0.99,0.23,0.50,5.26,2.42,0.00
0.00,0.86,16.81,0.00,0.00,0.00,0.00,0.25,6.71,1.55,0.25,18.45,4.61,0.25,0.99,0.23,0.50,6.85,3.16,0.00
0.00,0.85,16.73,0.00,0.00,0.00,0.00,0.25,5.00,1.15,0.25,15.00,3.75,0.25,0.99,0.23,0.50,5.00,2.30,0.00
0.00,0.85,16.67,0.00,0.00,0.00,0.00,0.25,5.02,1.16,0.25,15.00,3.75,0.25,0.99,0.23,0.50,5.00,2.30,0.00
0.00,0.85,16.54,0.00,0.00,0.00,0.00,0.25,5.20,1.20,0.25,15.00,3.75,0.25,0.99,0.23,0.50,5.00,2.30,0.00
0.00,0.84,16.21,0.00,0.00,0.00,0.00,0.25,4.15,0.96,0.25,3.50,0.88,0.25,0.99,0.23,0.50,3.95,1.82,0.00
0.00,0.84,18.61,0.00,0.00,0.00,0.00,0.25,6.78,1.56,0.25,3.50,0.88,0.25,0.99,0.23,0.50,6.59,3.04,0.00
0.25,0.84,32.50,7.49,0.00,0.00,0.00,0.25,26.04,6.00,0.25,3.50,0.88,0.00,0.99,0.00,0.50,25.84,11.91,0.00
0.25,0.77,31.60,7.28,0.00,0.00,0.00,0.25,17.04,3.93,0.25,14.04,3.51,0.00,11.32,0.00,0.50,17.74,8.18,0.00
0.00,0.71,21.80,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,10.72,2.68,0.25,6.45,1.49,0.50,8.57,3.95,0.00
0.00,0.71,22.02,0.00,0.00,0.00,0.00,0.25,7.67,1.77,0.25,6.00,1.50,0.25,7.70,1.77,0.50,8.35,3.85,0.00
0.00,0.70,19.50,0.00,0.00,0.00,0.00,0.25,6.67,1.54,0.25,5.11,1.28,0.25,6.10,1.41,0.50,7.13,3.29,0.00
0.00,0.70,18.38,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,5.00,1.25,0.25,0.72,0.17,0.50,4.94,2.28,0.00
0.00,0.70,17.93,0.00,0.00,0.00,0.00,0.25,3.65,0.84,0.25,6.00,1.50,0.25,0.73,0.17,0.50,5.85,2.70,0.00
0.00,0.70,17.52,0.00,0.00,0.00,0.00,0.25,3.25,0.75,0.25,2.00,0.50,0.25,0.50,0.12,0.50,3.15,1.45,0.00
0.00,0.69,17.12,0.00,0.00,0.00,0.00,0.25,3.37,0.78,0.25,2.00,0.50,0.25,0.72,0.17,0.50,3.17,1.46,0.00
0.00,0.69,17.31,0.00,0.00,0.00,0.00,0.25,3.70,0.85,0.25,2.00,0.50,0.25,0.67,0.15,0.50,3.50,1.61,0.00
0.00,0.69,17.07,0.00,0.00,0.00,0.00,0.25,3.43,0.79,0.25,1.85,0.46,0.25,0.70,0.16,0.50,3.23,1.49,0.00
0.00,0.68,17.52,0.00,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.25,0.50,0.12,0.50,3.80,1.75,0.00
0.25,0.68,20.41,4.70,0.00,0.00,0.00,0.25,9.67,2.23,0.25,2.89,0.72,0.00,0.74,0.00,0.50,8.67,4.00,0.00
0.25,0.62,35.89,8.27,0.00,0.00,0.00,0.25,28.45,6.56,0.25,3.50,0.88,0.00,6.08,0.00,0.50,22.12,10.20,0.00
0.25,0.55,31.31,7.22,0.00,0.00,0.00,0.25,13.72,3.16,0.25,10.00,2.50,0.00,3.85,0.00,0.50,16.55,7.63,0.00
0.00,0.49,20.32,0.00,0.00,0.00,0.00,0.25,8.21,1.89,0.25,10.00,2.50,0.25,3.55,0.82,0.50,8.90,4.10,0.00
0.00,0.48,19.80,0.00,0.00,0.00,0.00,0.25,7.86,1.81,0.25,10.00,2.50,0.25,2.15,0.50,0.50,8.35,3.85,0.00
0.00,0.48,18.92,0.00,0.00,0.00,0.00,0.25,8.23,1.90,0.25,17.96,4.49,0.25,0.95,0.22,0.50,8.96,4.13,0.00
0.00,0.48,16.84,0.00,0.00,0.00,0.00,0.25,5.91,1.36,0.25,10.00,2.50,0.25,0.95,0.22,0.50,6.44,2.97,0.00
0.00,0.48,16.82,0.00,0.00,0.00,0.00,0.25,4.58,1.06,0.25,10.00,2.50,0.25,0.95,0.22,0.50,6.85,3.16,0.00
0.00,0.47,16.36,0.00,0.00,0.00,0.00,0.25,5.37,1.24,0.25,10.00,2.50,0.24,0.95,0.21,0.50,6.85,3.16,0.00
0.00,0.47,15.81,0.00,0.00,0.00,0.00,0.25,6.74,1.55,0.25,10.00,2.50,0.24,0.95,0.21,0.50,6.85,3.16,0.00
0.00,0.47,15.49,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,10.00,2.50,0.24,0.95,0.21,0.50,9.85,4.54,0.00
0.02,0.46,17.42,0.26,0.00,0.00,0.00,0.25,10.15,2.34,0.25,5.04,1.26,0.23,0.95,0.20,0.50,9.95,4.59,0.00
0.25,0.46,25.64,5.91,0.00,0.00,0.00,0.25,27.27,6.29,0.25,12.35,3.09,0.00,0.97,0.00,0.50,24.27,11.19,0.00
0.09,0.39,20.02,1.61,0.00,0.00,0.00,0.25,11.48,2.65,0.25,10.35,2.59,0.16,5.00,0.75,0.50,13.85,6.38,0.00
0.11,0.37,18.90,1.94,0.00,0.00,0.00,0.25,8.00,1.84,0.25,6.00,1.50,0.14,4.55,0.58,0.50,12.00,5.53,0.00
0.14,0.34,18.90,2.47,0.00,0.00,0.00,0.25,6.37,1.47,0.25,6.00,1.50,0.11,3.55,0.35,0.50,11.96,5.51,0.00
0.18,0.30,17.38,2.88,0.00,0.00,0.00,0.25,5.73,1.32,0.25,10.14,2.54,0.07,4.31,0.28,0.50,13.85,6.38,0.00
0.25,0.25,16.49,3.80,0.00,0.00,0.00,0.25,3.35,0.77,0.25,45.00,11.25,0.00,0.71,0.00,0.50,15.00,6.91,0.00
0.00,0.19,11.46,0.00,0.00,0.00,0.00,0.09,3.00,0.24,0.25,45.00,11.25,0.00,0.72,0.00,0.50,15.00,6.91,0.00
-0.75,0.19,6.58,-4.94,0.00,0.00,0.00,0.10,4.00,0.36,0.25,11.97,2.99,0.00,0.48,0.00,0.50,15.00,6.91,0.00
-0.75,0.37,5.77,-4.33,0.00,0.00,0.00,0.25,4.00,0.92,0.25,10.37,2.59,0.14,0.48,0.06,0.50,15.00,6.91,0.00
-0.75,0.54,5.68,-4.26,0.00,0.00,0.00,0.25,4.00,0.92,0.25,8.00,2.00,0.25,0.48,0.11,0.50,15.00,6.91,0.00
-0.75,0.71,6.63,-4.97,0.00,0.00,0.00,0.25,4.23,0.97,0.25,8.00,2.00,0.25,0.48,0.11,0.50,15.00,6.91,0.00
-0.55,0.88,7.33,-4.02,0.00,0.00,0.00,0.25,9.35,2.16,0.25,9.36,2.34,0.25,0.48,0.11,0.50,15.00,6.91,0.00
-0.01,1.00,11.82,-0.15,0.00,0.00,0.00,0.25,120.00,27.66,0.25,23.93,5.98,0.25,0.48,0.11,0.50,17.00,7.84,0.00
0.25,1.00,18.41,4.24,0.00,0.00,0.00,0.25,22.85,5.27,0.25,8.00,2.00,0.00,1.01,0.00,0.50,11.35,5.23,0.00
0.25,0.94,18.51,4.27,0.00,0.00,0.00,0.25,8.00,1.84,0.25,8.00,2.00,0.00,1.99,0.00,0.50,8.35,3.85,0.00
0.25,0.87,17.70,4.08,0.00,0.00,0.00,0.25,5.44,1.25,0.25,23.25,5.81,0.00,1.01,0.00,0.50,5.69,2.62,0.00
0.25,0.81,17.43,4.02,0.00,0.00,0.00,0.25,6.85,1.58,0.25,21.33,5.33,0.00,1.23,0.00,0.50,8.66,3.99,0.00
0.00,0.74,16.53,0.00,0.00,0.00,0.00,0.25,8.27,1.91,0.25,59.00,14.75,0.25,0.90,0.21,0.50,20.00,9.22,0.00
0.00,0.74,13.96,0.00,0.00,0.00,0.00,0.25,6.10,1.41,0.25,15.00,3.75,0.25,0.85,0.20,0.50,6.00,2.77,0.00
0.00,0.74,13.99,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,9.46,2.37,0.25,0.85,0.20,0.50,12.00,5.53,0.00
0.00,0.73,14.55,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,8.46,2.12,0.25,0.85,0.20,0.50,12.00,5.53,0.00
0.00,0.73,14.10,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,15.00,3.75,0.25,0.75,0.17,0.50,12.00,5.53,0.00
-0.47,0.73,13.66,-6.43,0.00,0.00,0.00,0.25,10.15,2.34,0.25,8.00,2.00,0.25,0.75,0.17,0.50,12.00,5.53,0.00
0.25,0.83,17.87,4.12,0.00,0.00,0.00,0.25,12.66,2.92,0.25,3.50,0.88,0.00,0.75,0.00,0.50,12.61,5.81,0.00
0.25,0.77,27.88,6.43,0.00,0.00,0.00,0.25,24.95,5.75,0.25,6.15,1.54,0.00,0.75,0.00,0.50,22.26,10.26,0.00
0.25,0.71,28.27,6.52,0.00,0.00,0.00,0.25,16.81,3.87,0.25,13.81,3.45,0.00,1.99,0.00,0.50,17.30,7.97,0.00
0.25,0.64,22.95,5.29,0.00,0.00,0.00,0.25,10.85,2.50,0.25,6.11,1.53,0.00,1.99,0.00,0.50,15.00,6.91,0.00
0.25,0.58,24.74,5.70,0.00,0.00,0.00,0.25,10.11,2.33,0.25,7.31,1.83,0.00,1.99,0.00,0.50,13.85,6.38,0.00
0.25,0.51,21.84,5.03,0.00,0.00,0.00,0.25,6.14,1.42,0.25,6.00,1.50,0.00,1.55,0.00,0.50,13.44,6.20,0.00
0.25,0.45,17.41,4.01,0.00,0.00,0.00,0.25,3.70,0.85,0.25,8.00,2.00,0.00,0.50,0.00,0.50,9.85,4.54,0.00
0.25,0.38,17.70,4.08,0.00,0.00,0.00,0.25,3.00,0.69,0.25,8.32,2.08,0.00,0.50,0.00,0.50,12.61,5.81,0.00
-0.75,0.32,9.30,-6.98,0.00,0.00,0.00,0.25,2.30,0.53,0.25,8.00,2.00,0.09,0.49,0.04,0.50,5.35,2.47,0.00
-0.75,0.49,7.84,-5.88,0.00,0.00,0.00,0.25,3.51,0.81,0.25,7.65,1.91,0.25,0.50,0.12,0.50,5.35,2.47,0.00
-0.75,0.66,8.71,-6.53,0.00,0.00,0.00,0.25,4.00,0.92,0.25,6.00,1.50,0.25,0.49,0.11,0.50,5.35,2.47,0.00
-0.75,0.83,11.65,-8.74,0.00,0.00,0.00,0.25,4.00,0.92,0.25,6.00,1.50,0.25,0.49,0.11,0.50,5.35,2.47,0.00
-0.01,1.00,15.38,-0.20,0.00,0.00,0.00,0.25,4.84,1.12,0.25,4.70,1.18,0.25,0.49,0.11,0.50,5.35,2.47,0.00
0.00,1.00,18.95,0.00,0.00,0.00,0.00,0.25,25.00,5.76,0.25,5.82,1.46,0.25,0.61,0.14,0.50,9.13,4.21,0.00
0.25,1.00,25.97,5.99,0.00,0.00,0.00,0.25,17.95,4.14,0.25,8.00,2.00,0.00,1.00,0.00,0.50,17.35,8.00,0.00
0.25,0.93,26.83,6.18,0.00,0.00,0.00,0.25,13.70,3.16,0.25,8.00,2.00,0.00,1.55,0.00,0.50,14.79,6.82,0.00
0.25,0.87,24.71,5.70,0.00,0.00,0.00,0.25,6.85,1.58,0.25,11.80,2.95,0.00,1.02,0.00,0.50,10.23,4.72,0.00
0.00,0.80,20.10,0.00,0.00,0.00,0.00,0.25,6.85,1.58,0.25,22.76,5.69,0.25,1.20,0.28,0.50,8.31,3.83,0.00
0.00,0.80,19.36,0.00,0.00,0.00,0.00,0.25,4.73,1.09,0.25,21.41,5.35,0.25,0.95,0.22,0.50,5.48,2.53,0.00
0.00,0.80,18.08,0.00,0.00,0.00,0.00,0.25,4.44,1.02,0.25,10.71,2.68,0.25,0.94,0.22,0.50,5.03,2.32,0.00
0.00,0.80,17.53,0.00,0.00,0.00,0.00,0.25,3.51,0.81,0.25,8.00,2.00,0.25,0.92,0.21,0.50,4.01,1.85,0.00
-0.18,0.79,17.44,-3.08,0.00,0.00,0.00,0.25,3.48,0.80,0.25,6.00,1.50,0.25,0.94,0.22,0.50,3.85,1.77,0.00
-0.75,0.83,17.34,-13.00,0.00,0.00,0.00,0.25,3.57,0.82,0.25,8.00,2.00,0.25,0.75,0.17,0.50,3.85,1.77,0.00
-0.01,1.00,17.56,-0.23,0.00,0.00,0.00,0.25,3.85,0.89,0.25,5.61,1.40,0.25,0.75,0.17,0.50,3.85,1.77,0.00
0.00,1.00,19.40,0.00,0.00,0.00,0.00,0.25,6.96,1.60,0.25,3.50,0.88,0.25,0.90,0.21,0.50,6.85,3.16,0.00
0.25,1.00,42.20,9.73,0.00,0.00,0.00,0.25,35.60,8.21,0.25,3.50,0.88,0.00,0.97,0.00,0.50,34.80,16.04,0.00
0.25,0.93,41.35,9.53,0.00,0.00,0.00,0.25,29.66,6.84,0.25,8.00,2.00,0.00,8.00,0.00,0.50,30.21,13.93,0.00
0.25,0.87,26.53,6.11,0.00,0.00,0.00,0.25,5.71,1.32,0.25,6.00,1.50,0.00,5.00,0.00,0.50,12.21,5.63,0.00
0.00,0.80,24.05,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,6.00,1.50,0.25,3.23,0.74,0.50,9.73,4.49,0.00
0.00,0.80,20.69,0.00,0.00,0.00,0.00,0.25,3.80,0.88,0.25,8.00,2.00,0.25,1.99,0.46,0.50,6.37,2.94,0.00
0.00,0.80,19.35,0.00,0.00,0.00,0.00,0.25,3.32,0.77,0.25,6.54,1.64,0.25,0.67,0.15,0.50,5.32,2.45,0.00
0.00,0.80,19.59,0.00,0.00,0.00,0.00,0.25,3.35,0.77,0.25,8.00,2.00,0.25,0.72,0.17,0.50,5.35,2.47,0.00
