BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,ecrsCapacity,ecrsPrice_USDperMW,ecrsRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,rrsCapacity,rrsPrice_USDperMW,rrsRev_USD,CapacityObligation
0.00,1.00,21.80,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,6.23,1.56,0.10,0.36,0.03,0.50,6.73,3.10,0.00
0.00,0.99,20.73,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,3.50,0.88,0.09,0.36,0.03,0.50,5.60,2.58,0.00
-0.03,0.98,20.32,-0.58,0.00,0.00,0.00,0.25,3.00,0.69,0.25,3.50,0.88,0.09,0.49,0.04,0.50,5.22,2.41,0.00
-0.01,1.00,20.29,-0.19,0.00,0.00,0.00,0.25,3.01,0.69,0.25,3.32,0.83,0.10,0.37,0.03,0.50,5.16,2.38,0.00
-0.01,1.00,20.71,-0.20,0.00,0.00,0.00,0.25,4.00,0.92,0.25,2.00,0.50,0.10,0.40,0.04,0.50,5.57,2.57,0.00
0.00,1.00,23.97,0.00,0.00,0.00,0.00,0.25,13.85,3.19,0.25,8.00,2.00,0.10,0.49,0.04,0.50,13.25,6.11,0.00
0.00,0.99,22.54,0.00,0.00,0.00,0.00,0.25,130.00,29.96,0.25,9.62,2.40,0.09,1.25,0.11,0.50,17.85,8.23,0.00
0.16,0.98,23.88,3.51,0.00,0.00,0.00,0.25,9.21,2.12,0.25,8.43,2.11,0.09,1.02,0.09,0.50,14.85,6.85,0.00
0.00,0.81,22.82,0.00,0.00,0.00,0.00,0.25,10.38,2.39,0.25,15.38,3.85,0.05,1.01,0.05,0.50,19.85,9.15,0.00
0.18,0.81,23.31,3.85,0.00,0.00,0.00,0.25,3.08,0.71,0.25,15.00,3.75,0.05,1.01,0.04,0.50,8.30,3.83,0.00
-0.01,0.62,19.37,-0.15,0.00,0.00,0.00,0.25,6.00,1.38,0.25,8.00,2.00,0.00,0.75,0.00,0.50,6.00,2.77,0.00
-0.01,0.62,18.37,-0.14,0.00,0.00,0.00,0.25,6.00,1.38,0.25,8.00,2.00,0.00,0.74,0.00,0.50,6.00,2.77,0.00
-0.01,0.62,17.19,-0.13,0.00,0.00,0.00,0.25,10.00,2.30,0.25,9.60,2.40,0.00,0.75,0.00,0.50,10.00,4.61,0.00
-0.42,0.62,16.60,-6.98,0.00,0.00,0.00,0.25,10.00,2.30,0.25,10.09,2.52,0.00,0.75,0.00,0.50,9.40,4.33,0.00
-0.01,1.00,17.37,-0.17,0.00,0.00,0.00,0.25,10.00,2.30,0.25,9.65,2.41,0.10,0.74,0.06,0.50,9.40,4.33,0.00
-0.01,1.00,18.62,-0.18,0.00,0.00,0.00,0.25,10.00,2.30,0.25,8.41,2.10,0.10,0.74,0.06,0.50,9.09,4.19,0.00
-0.01,1.00,19.61,-0.19,0.00,0.00,0.00,0.25,10.00,2.30,0.25,7.40,1.85,0.10,0.92,0.08,0.50,9.60,4.43,0.00
0.11,1.00,34.84,3.46,0.00,0.00,0.00,0.25,24.47,5.64,0.25,16.95,4.24,0.10,1.00,0.09,0.50,24.07,11.10,0.00
0.25,0.88,58.70,13.53,0.00,0.00,0.00,0.25,44.14,10.17,0.25,11.90,2.98,0.00,6.39,0.00,0.50,44.39,20.46,0.00
0.00,0.63,33.58,0.00,0.00,0.00,0.00,0.25,7.61,1.75,0.25,4.26,1.06,0.00,1.35,0.00,0.50,13.85,6.38,0.00
-0.01,0.62,25.90,-0.20,0.00,0.00,0.00,0.25,6.00,1.38,0.25,5.61,1.40,0.00,1.00,0.00,0.50,9.14,4.21,0.00
-0.02,0.62,22.99,-0.35,0.00,0.00,0.00,0.25,4.85,1.12,0.25,6.00,1.50,0.00,1.00,0.00,0.50,6.32,2.91,0.00
0.00,0.63,24.92,0.00,0.00,0.00,0.00,0.25,3.65,0.84,0.25,8.00,2.00,0.00,0.48,0.00,0.50,10.58,4.88,0.00
-0.02,0.62,22.06,-0.33,0.00,0.00,0.00,0.25,3.00,0.69,0.25,6.00,1.50,0.00,0.41,0.00,0.50,7.54,3.48,0.00
0.00,0.63,23.72,0.00,0.00,0.00,0.00,0.25,4.61,1.06,0.25,8.00,2.00,0.00,0.35,0.00,0.50,7.81,3.60,0.00
-0.01,0.62,20.18,-0.15,0.00,0.00,0.00,0.25,3.00,0.69,0.25,8.00,2.00,0.00,0.35,0.00,0.50,4.76,2.19,0.00
-0.42,0.62,18.70,-7.86,0.00,0.00,0.00,0.25,3.00,0.69,0.25,8.00,2.00,0.00,0.48,0.00,0.50,4.25,1.96,0.00
-0.01,1.00,18.91,-0.18,0.00,0.00,0.00,0.25,3.00,0.69,0.25,5.00,1.25,0.10,0.36,0.03,0.50,4.25,1.96,0.00
-0.01,1.00,19.14,-0.18,0.00,0.00,0.00,0.25,4.00,0.92,0.25,3.50,0.88,0.10,0.39,0.03,0.50,4.25,1.96,0.00
-0.01,1.00,21.98,-0.21,0.00,0.00,0.00,0.25,8.89,2.05,0.25,10.00,2.50,0.10,0.48,0.04,0.50,8.69,4.01,0.00
0.00,1.00,23.40,0.00,0.00,0.00,0.00,0.25,77.90,17.96,0.25,7.35,1.84,0.10,1.02,0.09,0.50,12.90,5.95,0.00
0.15,0.99,25.43,3.54,0.00,0.00,0.00,0.25,8.85,2.04,0.25,10.00,2.50,0.09,1.01,0.09,0.50,13.31,6.14,0.00
0.20,0.83,26.02,4.73,0.00,0.00,0.00,0.25,6.85,1.58,0.25,17.98,4.50,0.05,1.01,0.05,0.50,14.85,6.85,0.00
0.00,0.63,24.24,0.00,0.00,0.00,0.00,0.25,6.58,1.52,0.25,15.36,3.84,0.00,0.99,0.00,0.50,13.58,6.26,0.00
-0.01,0.62,19.39,-0.15,0.00,0.00,0.00,0.25,6.00,1.38,0.25,8.00,2.00,0.00,0.74,0.00,0.50,7.55,3.48,0.00
-0.02,0.62,17.71,-0.40,0.00,0.00,0.00,0.25,6.00,1.38,0.25,9.23,2.31,0.00,0.74,0.00,0.50,6.00,2.77,0.00
0.00,0.63,17.61,0.00,0.00,0.00,0.00,0.25,10.00,2.30,0.25,9.51,2.38,0.00,0.74,0.00,0.50,9.40,4.33,0.00
0.00,0.63,17.84,0.00,0.00,0.00,0.00,0.25,8.99,2.07,0.25,9.35,2.34,0.00,0.74,0.00,0.50,8.35,3.85,0.00
-0.01,0.62,17.10,-0.13,0.00,0.00,0.00,0.25,7.91,1.82,0.25,9.94,2.48,0.00,0.74,0.00,0.50,7.11,3.28,0.00
-0.42,0.62,16.83,-7.07,0.00,0.00,0.00,0.25,10.00,2.30,0.25,10.18,2.54,0.00,0.74,0.00,0.50,7.11,3.28,0.00
-0.01,1.00,18.68,-0.18,0.00,0.00,0.00,0.25,10.00,2.30,0.25,8.24,2.06,0.10,0.75,0.07,0.50,9.40,4.33,0.00
0.25,1.00,32.04,7.38,0.00,0.00,0.00,0.25,41.78,9.63,0.25,14.28,3.57,0.00,0.92,0.00,0.50,31.95,14.73,0.00
0.12,0.74,27.50,2.94,0.00,0.00,0.00,0.25,25.72,5.93,0.25,13.13,3.28,0.03,1.25,0.04,0.50,25.85,11.92,0.00
-0.01,0.62,19.81,-0.15,0.00,0.00,0.00,0.25,4.75,1.09,0.25,8.00,2.00,0.00,1.01,0.00,0.50,13.85,6.38,0.00
0.00,0.62,19.93,0.00,0.00,0.00,0.00,0.25,3.51,0.81,0.25,6.75,1.69,0.00,0.99,0.00,0.50,7.11,3.28,0.00
0.00,0.61,18.42,0.00,0.00,0.00,0.00,0.24,3.51,0.79,0.25,8.27,2.07,0.00,0.75,0.00,0.50,7.11,3.28,0.00
0.23,0.61,15.55,3.31,0.00,0.00,0.00,0.24,3.00,0.65,0.25,8.96,2.24,0.00,0.47,0.00,0.50,11.85,5.46,0.00
0.29,0.37,12.11,3.21,0.00,0.00,0.00,0.00,3.00,0.00,0.25,11.17,2.79,0.00,0.40,0.00,0.50,15.85,7.31,0.00
-0.75,0.10,5.89,-4.42,0.00,0.00,0.00,0.00,3.00,0.00,0.25,13.94,3.48,0.00,0.35,0.00,0.23,4.25,0.90,0.00
-0.21,0.81,6.38,-1.35,0.00,0.00,0.00,0.25,3.00,0.69,0.25,10.27,2.57,0.05,0.35,0.02,0.50,4.25,1.96,0.00
-0.01,1.00,9.28,-0.09,0.00,0.00,0.00,0.25,3.00,0.69,0.25,10.00,2.50,0.10,0.47,0.04,0.50,4.25,1.96,0.00
-0.01,1.00,12.04,-0.12,0.00,0.00,0.00,0.25,3.00,0.69,0.25,8.61,2.15,0.10,0.35,0.03,0.50,4.25,1.96,0.00
-0.01,1.00,15.86,-0.15,0.00,0.00,0.00,0.25,4.00,0.92,0.25,6.45,1.61,0.10,0.49,0.04,0.50,4.25,1.96,0.00
-0.01,1.00,20.38,-0.20,0.00,0.00,0.00,0.25,15.46,3.56,0.25,10.44,2.61,0.10,0.47,0.04,0.50,7.61,3.51,0.00
0.00,1.00,24.90,0.00,0.00,0.00,0.00,0.25,12.65,2.92,0.25,3.00,0.75,0.10,1.48,0.13,0.50,10.00,4.61,0.00
0.00,0.99,27.91,0.00,0.00,0.00,0.00,0.25,8.00,1.84,0.25,3.87,0.97,0.09,1.46,0.13,0.50,10.28,4.74,0.00
0.16,0.98,30.26,4.44,0.00,0.00,0.00,0.25,7.76,1.79,0.25,5.00,1.25,0.09,3.00,0.25,0.50,12.50,5.76,0.00
0.00,0.81,24.78,0.00,0.00,0.00,0.00,0.25,4.48,1.03,0.25,5.00,1.25,0.05,1.50,0.07,0.50,5.08,2.34,0.00
0.00,0.81,24.56,0.00,0.00,0.00,0.00,0.25,6.00,1.38,0.25,3.50,0.88,0.05,1.00,0.04,0.50,6.00,2.77,0.00
-0.23,0.80,22.92,-5.21,0.00,0.00,0.00,0.25,5.75,1.33,0.25,4.54,1.14,0.04,1.01,0.04,0.50,5.35,2.47,0.00
0.00,1.00,23.86,0.00,0.00,0.00,0.00,0.25,6.01,1.39,0.25,3.70,0.93,0.10,0.97,0.09,0.50,5.95,2.74,0.00
0.00,0.99,24.62,0.00,0.00,0.00,0.00,0.25,6.00,1.38,0.25,3.50,0.88,0.09,1.00,0.09,0.50,5.81,2.68,0.00
0.00,0.98,23.61,0.00,0.00,0.00,0.00,0.25,5.81,1.34,0.25,3.00,0.75,0.09,0.97,0.08,0.50,5.35,2.47,0.00
-0.04,0.97,22.84,-0.87,0.00,0.00,0.00,0.25,5.77,1.33,0.25,3.00,0.75,0.09,1.00,0.08,0.50,5.35,2.47,0.00
-0.01,1.00,25.96,-0.25,0.00,0.00,0.00,0.25,7.05,1.62,0.25,3.00,0.75,0.10,1.00,0.09,0.50,6.85,3.16,0.00
0.11,1.00,42.17,4.46,0.00,0.00,0.00,0.25,22.30,5.14,0.25,8.00,2.00,0.10,3.35,0.29,0.50,22.30,10.28,0.00
0.25,0.88,60.90,14.04,0.00,0.00,0.00,0.25,43.46,10.02,0.25,8.00,2.00,0.00,8.00,0.00,0.50,43.92,20.25,0.00
-0.01,0.62,29.50,-0.22,0.00,0.00,0.00,0.25,9.89,2.28,0.25,6.89,1.72,0.00,1.35,0.00,0.50,12.99,5.99,0.00
-0.01,0.62,25.31,-0.19,0.00,0.00,0.00,0.25,7.11,1.64,0.25,5.19,1.30,0.00,1.68,0.00,0.50,7.60,3.50,0.00
0.00,0.62,25.16,0.00,0.00,0.00,0.00,0.25,6.00,1.38,0.25,3.50,0.88,0.00,1.01,0.00,0.50,6.00,2.77,0.00
-0.01,0.61,21.27,-0.30,0.00,0.00,0.00,0.24,3.00,0.67,0.25,6.00,1.50,0.00,0.46,0.00,0.50,5.32,2.45,0.00
-0.01,0.62,20.73,-0.16,0.00,0.00,0.00,0.25,3.00,0.69,0.25,6.00,1.50,0.00,0.40,0.00,0.50,4.44,2.05,0.00
-0.01,0.62,19.26,-0.15,0.00,0.00,0.00,0.25,3.00,0.69,0.25,3.18,0.80,0.00,0.38,0.00,0.50,3.00,1.38,0.00
-0.42,0.62,18.89,-7.94,0.00,0.00,0.00,0.25,3.00,0.69,0.25,3.35,0.84,0.00,0.38,0.00,0.50,3.00,1.38,0.00
-0.01,1.00,19.26,-0.18,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.95,0.74,0.10,0.50,0.04,0.50,3.00,1.38,0.00
-0.01,1.00,19.68,-0.19,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.36,0.59,0.10,0.50,0.04,0.50,3.00,1.38,0.00
-0.01,1.00,19.71,-0.19,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.05,0.51,0.10,0.50,0.04,0.50,3.00,1.38,0.00
-0.01,1.00,22.94,-0.22,0.00,0.00,0.00,0.25,6.98,1.61,0.25,2.16,0.54,0.10,0.52,0.05,0.50,6.78,3.13,0.00
0.00,1.00,35.50,0.00,0.00,0.00,0.00,0.25,27.31,6.29,0.25,8.00,2.00,0.10,3.91,0.34,0.50,19.29,8.89,0.00
0.16,0.99,42.05,6.09,0.00,0.00,0.00,0.25,20.05,4.62,0.25,16.14,4.04,0.09,4.82,0.41,0.50,21.86,10.08,0.00
0.00,0.83,34.69,0.00,0.00,0.00,0.00,0.25,11.88,2.74,0.25,9.90,2.48,0.05,3.35,0.16,0.50,15.33,7.07,0.00
0.00,0.82,34.47,0.00,0.00,0.00,0.00,0.25,13.63,3.14,0.25,9.02,2.25,0.05,3.35,0.15,0.50,13.85,6.38,0.00
0.17,0.81,35.43,5.71,0.00,0.00,0.00,0.25,11.42,2.63,0.25,7.05,1.76,0.05,1.02,0.04,0.50,11.22,5.17,0.00
0.00,0.63,30.84,0.00,0.00,0.00,0.00,0.25,8.49,1.96,0.25,5.41,1.35,0.00,1.02,0.00,0.50,8.35,3.85,0.00
-0.01,0.62,26.89,-0.20,0.00,0.00,0.00,0.25,8.03,1.85,0.25,4.74,1.19,0.00,1.01,0.00,0.50,7.63,3.52,0.00
-0.01,0.62,24.78,-0.19,0.00,0.00,0.00,0.25,6.47,1.49,0.25,4.77,1.19,0.00,0.99,0.00,0.50,5.87,2.71,0.00
-0.01,0.62,23.41,-0.18,0.00,0.00,0.00,0.25,5.79,1.33,0.25,3.71,0.93,0.00,0.97,0.00,0.50,5.35,2.47,0.00
-0.42,0.62,22.33,-9.38,0.00,0.00,0.00,0.25,6.00,1.38,0.25,3.00,0.75,0.00,0.99,0.00,0.50,5.00,2.30,0.00
-0.01,1.00,23.89,-0.23,0.00,0.00,0.00,0.25,7.05,1.62,0.25,3.00,0.75,0.10,0.99,0.09,0.50,6.85,3.16,0.00
0.15,1.00,33.11,4.73,0.00,0.00,0.00,0.25,19.82,4.57,0.25,8.00,2.00,0.10,1.91,0.17,0.50,19.82,9.14,0.00
0.19,0.84,30.51,5.48,0.00,0.00,0.00,0.25,16.06,3.70,0.25,8.00,2.00,0.05,4.50,0.22,0.50,16.10,7.42,0.00
0.00,0.63,26.02,0.00,0.00,0.00,0.00,0.25,7.13,1.64,0.25,4.13,1.03,0.00,1.51,0.00,0.50,7.47,3.44,0.00
0.00,0.63,25.44,0.00,0.00,0.00,0.00,0.25,5.99,1.38,0.25,3.00,0.75,0.00,1.47,0.00,0.50,5.99,2.76,0.00
-0.01,0.62,24.56,-0.19,0.00,0.00,0.00,0.25,6.00,1.38,0.25,3.50,0.88,0.00,1.18,0.00,0.50,5.81,2.68,0.00
-0.01,0.62,22.84,-0.17,0.00,0.00,0.00,0.25,3.00,0.69,0.25,6.00,1.50,0.00,0.45,0.00,0.50,4.00,1.84,0.00
-0.42,0.62,21.42,-9.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,6.00,1.50,0.00,0.45,0.00,0.50,3.51,1.62,0.00
0.00,1.00,25.90,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.00,0.50,0.10,0.43,0.04,0.50,3.00,1.38,0.00
0.00,0.99,25.58,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.00,0.50,0.09,0.43,0.04,0.50,3.00,1.38,0.00
0.00,0.98,25.05,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.00,0.50,0.09,0.50,0.04,0.50,3.00,1.38,0.00
0.00,0.97,26.82,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.00,0.50,0.09,0.50,0.04,0.50,3.00,1.38,0.00
-0.05,0.96,23.12,-1.10,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.00,0.50,0.09,0.50,0.04,0.50,2.80,1.29,0.00
-0.01,1.00,26.93,-0.26,0.00,0.00,0.00,0.25,5.00,1.15,0.25,2.68,0.67,0.10,0.51,0.04,0.50,4.00,1.84,0.00
0.15,1.00,49.86,7.08,0.00,0.00,0.00,0.25,33.81,7.79,0.25,3.50,0.88,0.10,6.35,0.56,0.50,32.94,15.18,0.00
0.20,0.84,49.84,8.99,0.00,0.00,0.00,0.25,23.80,5.49,0.25,13.91,3.48,0.05,6.35,0.32,0.50,23.80,10.97,0.00
0.00,0.63,46.65,0.00,0.00,0.00,0.00,0.25,15.35,3.54,0.25,8.15,2.04,0.00,3.69,0.01,0.50,18.30,8.44,0.00
0.00,0.63,41.80,0.00,0.00,0.00,0.00,0.25,10.65,2.45,0.25,6.41,1.60,0.00,3.68,0.01,0.50,14.30,6.59,0.00
0.00,0.62,37.16,0.00,0.00,0.00,0.00,0.25,9.00,2.07,0.25,4.99,1.25,0.00,1.01,0.00,0.50,10.12,4.67,0.00
-0.01,0.61,31.41,-0.45,0.00,0.00,0.00,0.24,6.29,1.41,0.25,3.29,0.82,0.00,1.00,0.00,0.50,6.29,2.90,0.00
-0.01,0.62,31.00,-0.23,0.00,0.00,0.00,0.25,6.35,1.46,0.25,3.35,0.84,0.00,1.01,0.00,0.50,6.35,2.93,0.00
-0.01,0.62,28.07,-0.21,0.00,0.00,0.00,0.25,4.73,1.09,0.25,3.40,0.85,0.00,0.98,0.00,0.50,4.14,1.91,0.00
-0.42,0.62,27.43,-11.53,0.00,0.00,0.00,0.25,4.14,0.95,0.25,3.00,0.75,0.00,0.97,0.00,0.50,3.69,1.70,0.00
-0.01,1.00,27.55,-0.26,0.00,0.00,0.00,0.25,4.80,1.11,0.25,3.00,0.75,0.10,0.98,0.09,0.50,4.00,1.84,0.00
-0.01,1.00,30.66,-0.29,0.00,0.00,0.00,0.25,6.00,1.38,0.25,3.00,0.75,0.10,0.98,0.09,0.50,5.93,2.73,0.00
0.15,1.00,39.02,5.57,0.00,0.00,0.00,0.25,17.24,3.97,0.25,3.68,0.92,0.10,1.02,0.09,0.50,19.50,8.99,0.00
0.20,0.84,42.41,7.66,0.00,0.00,0.00,0.25,17.74,4.09,0.25,3.50,0.88,0.05,4.45,0.22,0.50,18.46,8.51,0.00
0.00,0.63,36.75,0.00,0.00,0.00,0.00,0.25,8.28,1.91,0.25,5.28,1.32,0.00,1.50,0.00,0.50,11.99,5.53,0.00
0.00,0.63,32.47,0.00,0.00,0.00,0.00,0.25,7.14,1.65,0.25,4.73,1.18,0.00,1.50,0.00,0.50,7.48,3.45,0.00
0.00,0.62,29.47,0.00,0.00,0.00,0.00,0.25,5.02,1.15,0.25,3.00,0.75,0.00,1.35,0.00,0.50,5.26,2.42,0.00
-0.02,0.61,25.83,-0.39,0.00,0.00,0.00,0.24,3.00,0.67,0.25,5.71,1.43,0.00,0.48,0.00,0.50,3.92,1.81,0.00
-0.42,0.62,25.15,-10.57,0.00,0.00,0.00,0.25,3.00,0.69,0.25,6.00,1.50,0.00,0.48,0.00,0.50,3.78,1.74,0.00
0.00,1.00,35.44,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.12,0.53,0.10,0.75,0.07,0.50,3.00,1.38,0.00
0.00,0.99,34.27,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.35,0.59,0.09,0.75,0.06,0.50,3.00,1.38,0.00
0.00,0.98,33.58,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,2.00,0.50,0.09,0.94,0.08,0.50,3.00,1.38,0.00
0.00,0.97,33.99,0.00,0.00,0.00,0.00,0.25,3.15,0.73,0.25,2.00,0.50,0.09,0.94,0.08,0.50,3.00,1.38,0.00
-0.05,0.96,32.94,-1.57,0.00,0.00,0.00,0.25,3.74,0.86,0.25,0.83,0.21,0.09,0.94,0.07,0.50,3.00,1.38,0.00
-0.01,1.00,42.25,-0.41,0.00,0.00,0.00,0.25,17.76,4.09,0.25,2.00,0.50,0.10,2.44,0.21,0.50,16.85,7.77,0.00
-0.01,1.00,67.14,-0.64,0.00,0.00,0.00,0.25,60.42,13.93,0.25,1.60,0.40,0.10,28.47,2.50,0.50,53.75,24.78,0.00
0.00,1.00,69.96,0.00,0.00,0.00,0.00,0.25,41.95,9.67,0.25,5.11,1.28,0.10,31.69,2.78,0.50,41.85,19.29,0.00
0.00,0.99,67.38,0.00,0.00,0.00,0.00,0.25,30.35,7.00,0.25,8.72,2.18,0.09,27.99,2.40,0.50,37.38,17.23,0.00
0.16,0.98,68.85,10.11,0.00,0.00,0.00,0.25,31.13,7.18,0.25,7.04,1.76,0.09,29.13,2.44,0.50,32.59,15.02,0.00
0.18,0.81,63.89,10.59,0.00,0.00,0.00,0.25,28.97,6.68,0.25,6.53,1.63,0.05,10.00,0.45,0.50,28.85,13.30,0.00
0.00,0.63,54.04,0.00,0.00,0.00,0.00,0.25,20.95,4.83,0.25,4.39,1.10,0.00,7.70,0.01,0.50,20.35,9.38,0.00
-0.01,0.62,48.41,-0.36,0.00,0.00,0.00,0.25,15.04,3.47,0.25,3.29,0.82,0.00,7.70,0.00,0.50,14.64,6.75,0.00
-0.01,0.62,45.72,-0.34,0.00,0.00,0.00,0.25,12.68,2.92,0.25,5.36,1.34,0.00,10.00,0.00,0.50,12.29,5.67,0.00
-0.42,0.62,43.07,-18.10,0.00,0.00,0.00,0.25,10.68,2.46,0.25,3.00,0.75,0.00,8.68,0.00,0.50,10.28,4.74,0.00
-0.01,1.00,41.30,-0.40,0.00,0.00,0.00,0.25,11.38,2.62,0.25,3.00,0.75,0.10,9.38,0.82,0.50,10.00,4.61,0.00
-0.01,1.00,48.43,-0.47,0.00,0.00,0.00,0.25,18.39,4.24,0.25,3.50,0.88,0.10,10.00,0.88,0.50,17.31,7.98,0.00
-0.01,1.00,61.49,-0.34,0.00,0.00,0.00,0.25,48.37,11.15,0.25,1.46,0.36,0.10,18.04,1.58,0.50,47.77,22.02,0.00
0.16,1.00,89.13,12.81,0.00,0.00,0.00,0.25,68.60,15.81,0.25,2.88,0.72,0.09,53.00,4.60,0.50,68.00,31.35,0.00
0.20,0.83,61.49,11.17,0.00,0.00,0.00,0.25,29.08,6.70,0.25,2.32,0.58,0.05,23.71,1.16,0.50,32.98,15.20,0.00
0.00,0.63,54.10,0.00,0.00,0.00,0.00,0.25,16.15,3.72,0.25,2.32,0.58,0.00,16.15,0.03,0.50,21.63,9.97,0.00
0.24,0.62,48.39,10.84,0.00,0.00,0.00,0.25,14.15,3.26,0.25,3.50,0.88,0.00,14.15,0.00,0.50,14.55,6.71,0.00
-0.66,0.37,37.88,-25.16,0.00,0.00,0.00,0.00,4.00,0.00,0.25,3.00,0.75,0.00,0.94,0.00,0.50,4.00,1.84,0.00
-0.01,1.00,38.10,-0.37,0.00,0.00,0.00,0.25,3.90,0.90,0.25,3.00,0.75,0.10,0.94,0.08,0.50,3.90,1.80,0.00
0.00,1.00,79.62,0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.25,8.55,2.14,0.10,2.32,0.20,0.50,14.21,6.55,0.00
-0.02,0.99,77.44,-1.48,0.00,0.00,0.00,0.25,6.85,1.58,0.25,8.15,2.04,0.09,2.32,0.20,0.50,14.21,6.55,0.00
-0.01,1.00,77.84,-0.75,0.00,0.00,0.00,0.25,6.85,1.58,0.25,8.04,2.01,0.10,3.64,0.32,0.50,14.21,6.55,0.00
-0.01,1.00,81.55,-0.78,0.00,0.00,0.00,0.25,10.00,2.30,0.25,5.36,1.34,0.10,3.64,0.32,0.50,14.88,6.86,0.00
-0.01,1.00,81.96,-0.79,0.00,0.00,0.00,0.25,31.08,7.16,0.25,3.77,0.94,0.10,3.32,0.29,0.50,30.67,14.14,0.00
-0.01,1.00,98.52,-0.95,0.00,0.00,0.00,0.25,52.71,12.15,0.25,3.25,0.81,0.10,2.45,0.21,0.50,51.05,23.53,0.00
-0.01,1.00,205.50,-1.97,0.00,0.00,0.00,0.25,178.85,41.22,0.25,0.01,0.00,0.10,92.86,8.14,0.50,131.87,60.79,0.00
0.15,1.00,274.89,39.25,0.00,0.00,0.00,0.25,174.77,40.28,0.25,5.11,1.28,0.10,150.00,13.15,0.50,174.78,80.57,0.00
0.00,0.84,242.49,0.52,0.00,0.00,0.00,0.25,139.67,32.19,0.25,25.00,6.25,0.05,126.79,6.33,0.50,159.96,73.74,0.00
0.20,0.83,261.63,47.86,0.00,0.00,0.00,0.25,153.42,35.36,0.25,25.00,6.25,0.05,126.79,6.03,0.50,153.42,70.72,0.00
0.00,0.62,191.82,0.00,0.00,0.00,0.00,0.25,86.57,19.95,0.25,12.12,3.03,0.00,20.71,0.00,0.50,86.17,39.72,0.00
0.00,0.61,148.24,0.00,0.00,0.00,0.00,0.25,45.75,10.54,0.25,3.00,0.75,0.00,9.04,0.00,0.49,44.75,20.34,0.00
-0.02,0.61,116.32,-2.45,0.00,0.00,0.00,0.24,18.63,4.06,0.25,15.00,3.75,0.00,11.79,0.00,0.50,18.23,8.40,0.00
-0.01,0.62,110.42,-0.83,0.00,0.00,0.00,0.25,13.38,3.08,0.25,10.85,2.71,0.00,11.38,0.00,0.50,12.99,5.99,0.00
-0.42,0.62,104.43,-43.89,0.00,0.00,0.00,0.25,12.25,2.82,0.25,3.50,0.88,0.00,10.25,0.00,0.50,11.85,5.46,0.00
-0.01,1.00,102.54,-0.98,0.00,0.00,0.00,0.25,13.85,3.19,0.25,3.00,0.75,0.10,11.85,1.04,0.50,12.15,5.60,0.00
-0.01,1.00,118.66,-1.14,0.00,0.00,0.00,0.25,34.06,7.85,0.25,3.00,0.75,0.10,7.42,0.65,0.50,31.55,14.54,0.00
-0.01,1.00,155.31,-1.49,0.00,0.00,0.00,0.25,76.44,17.62,0.25,0.57,0.14,0.10,16.37,1.44,0.50,75.57,34.84,0.00
0.16,1.00,266.83,39.95,0.00,0.00,0.00,0.25,178.00,41.03,0.22,3.01,0.65,0.09,134.85,10.89,0.50,177.97,82.04,0.00
0.20,0.83,168.41,30.81,0.00,0.00,0.00,0.25,60.00,13.83,0.25,0.02,0.01,0.05,29.73,1.41,0.50,69.83,32.19,0.00
0.00,0.62,144.75,0.00,0.00,0.00,0.00,0.25,43.68,10.07,0.25,0.01,0.00,0.00,15.86,0.00,0.50,49.00,22.59,0.00
0.26,0.61,123.91,29.35,0.00,0.00,0.00,0.25,35.00,8.07,0.25,1.00,0.25,0.00,14.85,0.00,0.49,35.00,15.91,0.00
0.00,0.35,96.42,0.00,0.00,0.00,0.00,0.00,14.43,0.00,0.25,4.89,1.22,0.00,1.25,0.00,0.48,14.03,6.20,0.00
-0.67,0.37,90.15,-60.13,0.00,0.00,0.00,0.00,3.00,0.00,0.25,6.00,1.50,0.00,2.32,0.00,0.50,4.00,1.83,0.00
-0.01,1.00,441.68,-4.24,0.00,0.00,0.00,0.25,50.00,11.52,0.25,18.93,4.73,0.10,5.00,0.44,0.50,319.89,147.46,0.00
-0.01,1.00,462.72,-4.44,0.00,0.00,0.00,0.25,65.00,14.98,0.25,12.75,3.19,0.10,5.00,0.44,0.50,323.74,149.24,0.00
