BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.50,0.50,85.06,9.80,0.00,0.68,0.00,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.25,36.13,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.24,-3.42,-0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
-0.12,0.24,-31.94,1.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.29,28.25,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.28,9.82,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.27,2.08,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.27,1.99,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.26,13.86,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.25,0.82,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.25,9.91,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.24,12.44,0.00,0.50,0.68,0.08,0.50,47.00,5.42,0.50,36.52,4.57,0.00
0.00,0.23,-9.39,-0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.23,4.59,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.22,2.84,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.21,16.38,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.21,10.18,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.20,61.94,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.19,17.92,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.19,-26.40,-0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.18,-29.94,-0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.17,7.42,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.17,10.25,0.00,0.47,1.32,0.14,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.16,10.20,0.00,0.45,1.32,0.14,0.50,42.00,4.84,0.50,31.96,4.00,0.00
-0.50,0.15,-68.55,8.57,0.42,1.32,0.13,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.38,-35.64,-0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.00,0.37,48.82,0.00,0.50,1.32,0.15,0.50,42.00,4.84,0.50,31.96,4.00,0.00
0.45,0.36,60.55,6.22,0.05,1.32,0.02,0.50,42.00,4.84,0.50,31.96,4.00,0.00
-0.90,0.14,-149.99,33.87,0.00,3.56,0.00,0.50,24.76,2.85,0.10,4.32,0.10,0.00
-1.00,0.55,-149.99,37.50,0.50,3.56,0.41,0.50,24.76,2.85,-0.00,4.32,-0.00,0.00
0.00,1.00,13.56,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
1.00,0.99,528.79,121.88,0.00,3.56,0.00,-0.00,24.76,-0.00,0.00,4.32,0.00,0.00
-1.00,0.49,-24.55,6.14,0.50,3.56,0.41,0.50,24.76,2.85,-0.00,4.32,-0.00,0.00
0.00,0.94,57.42,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.00,0.94,107.38,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.50,0.93,133.77,15.42,0.00,3.56,0.00,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.00,0.68,3.47,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.00,0.67,72.12,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.20,0.66,120.75,5.67,0.30,3.56,0.24,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.00,0.56,77.30,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
-1.00,0.55,-8.23,2.06,0.50,3.56,0.41,0.50,24.76,2.85,-0.00,4.32,-0.00,0.00
0.00,1.00,67.44,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.44,0.99,126.17,12.85,0.06,3.56,0.05,0.50,24.76,2.85,0.36,4.32,0.39,0.00
0.00,0.77,78.35,0.00,0.50,3.56,0.41,0.50,24.76,2.85,0.50,4.32,0.54,0.00
0.50,0.76,131.95,15.21,0.00,2.88,0.00,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.51,104.81,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.51,67.49,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
-1.00,0.50,-17.50,4.38,0.50,2.88,0.33,0.50,24.12,2.78,-0.00,4.32,-0.00,0.00
0.50,0.95,127.09,14.65,0.00,2.88,0.00,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.70,109.22,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.69,68.09,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.68,7.56,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.68,102.75,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.67,71.56,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.66,69.24,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.66,46.58,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.65,55.64,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.64,108.20,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.64,103.46,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
0.00,0.63,77.90,0.00,0.50,2.88,0.33,0.50,24.12,2.78,0.50,4.32,0.54,0.00
-0.01,0.62,6.64,-0.01,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.62,63.45,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.61,98.52,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.00,2.08,0.00,0.00
1.00,0.60,269.87,62.20,0.00,9.52,0.00,-0.00,12.12,-0.00,0.00,2.08,0.00,0.00
-1.00,0.10,-144.94,36.23,0.00,9.52,0.00,0.00,12.12,0.00,-0.00,2.08,-0.00,0.00
-0.98,0.56,-99.94,24.46,0.50,9.52,1.10,0.50,12.12,1.40,0.02,2.08,0.01,0.00
-0.01,1.00,75.26,-0.28,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
1.00,1.00,679.53,156.62,0.00,9.52,0.00,-0.00,12.12,-0.00,0.00,2.08,0.00,0.00
0.00,0.50,82.66,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.49,129.66,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.49,181.06,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.00,2.08,0.00,0.00
0.00,0.47,121.52,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.47,95.86,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.46,127.01,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
0.00,0.45,114.57,0.00,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
-0.35,0.45,75.51,-6.54,0.50,9.52,1.10,0.50,12.12,1.40,0.50,2.08,0.26,0.00
1.00,0.60,692.19,159.54,0.00,2.08,0.00,-0.00,28.80,-0.00,0.00,4.28,0.00,0.00
-0.01,0.10,70.84,-0.12,0.21,2.08,0.10,0.50,28.80,3.32,0.50,4.28,0.54,0.00
-0.98,0.10,-149.99,36.75,0.00,2.08,0.00,0.04,28.80,0.24,0.02,4.28,0.02,0.00
-1.00,0.55,-144.93,36.23,0.50,2.08,0.24,0.50,28.80,3.32,-0.00,4.28,-0.00,0.00
0.00,1.00,115.10,0.00,0.50,2.08,0.24,0.50,28.80,3.32,0.50,4.28,0.54,0.00
1.00,0.99,172.86,39.84,0.00,2.08,0.00,-0.00,28.80,-0.00,0.03,4.28,0.03,0.00
0.00,0.49,67.18,0.00,0.50,2.08,0.24,0.50,28.80,3.32,0.50,4.28,0.54,0.00
-0.41,0.49,7.29,-0.75,0.50,2.08,0.24,0.50,28.80,3.32,0.50,4.28,0.54,0.00
1.00,0.67,360.84,83.17,0.00,2.08,0.00,-0.00,28.80,-0.00,0.00,4.28,0.00,0.00
0.00,0.17,63.96,0.00,0.49,2.08,0.23,0.50,28.80,3.32,0.50,4.28,0.54,0.00
-1.00,0.16,-36.13,9.03,0.00,2.08,0.00,0.50,28.80,3.32,-0.00,4.28,-0.00,0.00
-0.08,0.62,-18.94,0.36,0.50,2.08,0.24,0.50,28.80,3.32,0.50,4.28,0.54,0.00
1.00,0.65,488.32,112.55,0.00,2.08,0.00,-0.00,28.80,-0.00,0.00,4.28,0.00,0.00
0.00,0.15,60.36,0.00,0.39,2.08,0.19,0.50,28.80,3.32,0.50,4.28,0.54,0.00
-0.90,0.14,-108.20,24.44,0.00,2.08,0.00,0.50,28.80,3.32,0.10,4.28,0.10,0.00
-1.00,0.55,-144.98,36.24,0.50,2.08,0.24,0.50,28.80,3.32,-0.00,4.28,-0.00,0.00
1.00,1.00,164.36,37.88,0.00,0.44,0.00,-0.00,30.56,-0.00,-0.00,33.68,-0.00,0.00
0.50,0.50,117.55,13.55,0.00,0.44,0.00,0.50,30.56,3.52,0.50,33.68,4.21,0.00
-1.00,0.25,-110.82,27.70,0.00,0.44,0.00,0.50,30.56,3.52,-0.00,33.68,-0.00,0.00
0.00,0.70,44.91,0.00,0.50,0.44,0.05,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.46,0.70,100.90,10.72,0.04,0.44,0.00,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.50,0.47,110.66,12.75,0.00,0.44,0.00,0.50,30.56,3.52,0.50,33.68,4.21,0.00
-1.00,0.22,-65.83,16.46,0.00,0.44,0.00,0.50,30.56,3.52,-0.00,33.68,-0.00,0.00
0.00,0.67,18.27,0.00,0.50,0.44,0.05,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.50,0.66,128.12,14.77,0.00,0.44,0.00,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.50,0.41,111.21,12.82,0.00,0.44,0.00,0.50,30.56,3.52,0.50,33.68,4.21,0.00
-1.00,0.16,-99.96,24.99,0.00,0.44,0.00,0.50,30.56,3.52,-0.00,33.68,-0.00,0.00
0.00,0.62,47.43,0.00,0.50,0.44,0.05,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.29,0.61,85.31,5.72,0.21,0.44,0.02,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.00,0.46,37.95,0.00,0.50,0.44,0.05,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.00,0.46,-20.15,-0.00,0.50,0.44,0.05,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.00,0.45,33.33,0.00,0.50,0.44,0.05,0.50,30.56,3.52,0.50,33.68,4.21,0.00
0.00,0.44,11.98,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.43,0.13,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.43,54.91,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.42,37.40,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.41,62.65,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.41,64.97,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.40,47.54,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
-1.00,0.39,-93.63,23.41,0.00,0.84,0.00,0.50,34.36,3.96,-0.00,29.24,-0.00,0.00
0.00,0.85,38.87,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.84,56.27,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.84,12.29,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.83,35.01,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.82,-1.29,-0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.82,40.17,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.00,0.81,47.39,0.00,0.50,0.84,0.10,0.50,34.36,3.96,0.50,29.24,3.65,0.00
0.50,0.80,93.82,10.81,0.00,0.84,0.00,0.50,34.36,3.96,0.50,29.24,3.65,0.00
-1.00,0.55,-99.91,24.98,0.50,3.20,0.37,0.50,27.68,3.19,-0.00,4.76,-0.00,0.00
0.00,1.00,64.17,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.71,0.99,117.06,19.28,0.00,3.20,0.00,0.29,27.68,1.82,0.18,4.76,0.22,0.00
1.00,0.63,156.25,36.01,0.00,3.20,0.00,-0.00,27.68,-0.00,0.50,4.76,0.59,0.00
-0.90,0.14,-65.59,14.81,0.00,3.20,0.00,0.50,27.68,3.19,0.10,4.76,0.11,0.00
-1.00,0.55,-61.59,15.40,0.50,3.20,0.37,0.50,27.68,3.19,0.00,4.76,0.00,0.00
0.50,1.00,162.18,18.69,0.00,3.20,0.00,0.50,27.68,3.19,0.27,4.76,0.32,0.00
1.00,0.75,178.38,41.11,0.00,3.20,0.00,-0.00,27.68,-0.00,0.50,4.76,0.59,0.00
0.00,0.25,66.27,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.00,0.25,57.16,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
-0.50,0.24,13.27,-1.66,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.00,0.46,123.31,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.00,0.46,27.79,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.00,0.45,77.25,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.41,0.44,138.11,12.90,0.09,3.20,0.07,0.50,27.68,3.19,0.50,4.76,0.59,0.00
0.00,0.24,117.35,0.00,0.50,3.20,0.37,0.50,27.68,3.19,0.50,4.76,0.59,0.00
-0.00,0.23,134.92,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
0.00,0.22,109.48,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
0.00,0.22,121.61,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
-1.00,0.21,-50.00,12.50,0.20,2.36,0.11,0.50,27.52,3.17,-0.00,5.08,-0.00,0.00
1.00,0.66,429.10,98.90,0.00,2.36,0.00,-0.00,27.52,-0.00,0.00,5.08,0.00,0.00
0.03,0.16,124.71,0.99,0.47,2.36,0.25,0.50,27.52,3.17,0.50,5.08,0.64,0.00
-0.90,0.14,-99.99,22.58,0.00,2.36,0.00,0.50,27.52,3.17,0.10,5.08,0.12,0.00
-1.00,0.55,-99.94,24.98,0.50,2.36,0.27,0.50,27.52,3.17,0.00,5.08,0.00,0.00
0.66,1.00,131.71,20.12,0.00,2.36,0.00,0.34,27.52,2.14,0.18,5.08,0.23,0.00
1.00,0.67,138.53,31.93,0.00,2.36,0.00,0.00,27.52,0.00,0.50,5.08,0.64,0.00
0.00,0.17,89.13,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
-1.00,0.17,-80.18,20.05,0.01,2.36,0.01,0.50,27.52,3.17,-0.00,5.08,-0.00,0.00
0.00,0.62,55.84,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
0.00,0.61,83.46,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
-0.00,0.61,96.18,0.00,0.50,2.36,0.27,0.50,27.52,3.17,0.50,5.08,0.64,0.00
0.07,0.60,100.19,1.65,0.43,2.36,0.23,0.50,27.52,3.17,0.50,5.08,0.64,0.00
0.00,0.56,48.41,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.50,2.40,0.30,0.00
-1.00,0.55,-144.94,36.23,0.50,8.84,1.02,0.50,20.52,2.36,-0.00,2.40,-0.00,0.00
0.79,1.00,120.66,22.11,0.00,8.84,0.00,0.21,20.52,0.97,0.00,2.40,0.00,0.00
1.00,0.60,344.94,79.50,0.00,8.84,0.00,-0.00,20.52,-0.00,0.00,2.40,0.00,0.00
-0.98,0.10,-144.95,35.51,0.00,8.84,0.00,0.04,20.52,0.17,0.02,2.40,0.01,0.00
-1.00,0.55,-149.99,37.50,0.50,8.84,1.02,0.50,20.52,2.36,-0.00,2.40,-0.00,0.00
0.00,1.00,50.23,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.50,2.40,0.30,0.00
1.00,0.99,702.80,161.99,0.00,8.84,0.00,-0.00,20.52,-0.00,0.00,2.40,0.00,0.00
0.00,0.49,121.33,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.50,2.40,0.30,0.00
0.00,0.49,49.57,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.50,2.40,0.30,0.00
0.50,0.48,160.70,18.52,0.00,8.84,0.00,0.50,20.52,2.36,0.00,2.40,0.00,0.00
0.00,0.22,74.80,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.50,2.40,0.30,0.00
0.00,0.22,152.32,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.31,2.40,0.18,0.00
0.07,0.21,152.32,2.59,0.43,8.84,0.87,0.50,20.52,2.36,0.27,2.40,0.16,0.00
-1.00,0.16,-63.40,15.85,0.00,8.84,0.00,0.50,20.52,2.36,-0.00,2.40,-0.00,0.00
0.00,0.62,74.75,0.00,0.50,8.84,1.02,0.50,20.52,2.36,0.50,2.40,0.30,0.00
1.00,0.61,595.00,137.14,0.00,1.72,0.00,-0.00,23.32,-0.00,0.00,5.16,0.00,0.00
0.01,0.11,114.56,0.36,0.25,1.72,0.10,0.50,23.32,2.69,0.50,5.16,0.65,0.00
-0.98,0.10,-149.99,36.75,0.00,1.72,0.00,0.04,23.32,0.20,0.02,5.16,0.03,0.00
-1.00,0.55,-149.99,37.50,0.50,1.72,0.20,0.50,23.32,2.69,0.00,5.16,0.00,0.00
0.87,1.00,156.61,31.34,0.00,1.72,0.00,0.13,23.32,0.71,0.07,5.16,0.09,0.00
0.00,0.56,112.94,0.00,0.50,1.72,0.20,0.50,23.32,2.69,0.50,5.16,0.65,0.00
0.00,0.56,65.71,0.00,0.50,1.72,0.20,0.50,23.32,2.69,0.50,5.16,0.65,0.00
-1.00,0.55,7.75,-1.94,0.50,1.72,0.20,0.50,23.32,2.69,-0.00,5.16,-0.00,0.00
0.50,1.00,184.92,21.31,0.00,1.72,0.00,0.50,23.32,2.69,0.27,5.16,0.35,0.00
0.40,0.75,163.97,15.11,0.10,1.72,0.04,0.50,23.32,2.69,0.50,5.16,0.65,0.00
-1.00,0.55,-50.00,12.50,0.00,1.72,0.00,0.50,23.32,2.69,-0.00,5.16,-0.00,0.00
-0.01,1.00,43.16,-0.16,0.50,1.72,0.20,0.50,23.32,2.69,0.50,5.16,0.65,0.00
0.81,1.00,260.69,48.62,0.00,1.72,0.00,0.19,23.32,1.03,0.10,5.16,0.13,0.00
1.00,0.59,303.22,69.89,0.00,1.72,0.00,-0.00,23.32,-0.00,0.50,5.16,0.65,0.00
-0.73,0.10,-99.90,18.20,0.00,1.72,0.00,0.50,23.32,2.69,0.27,5.16,0.35,0.00
-1.00,0.43,-149.99,37.50,0.23,1.72,0.09,0.50,23.32,2.69,-0.00,5.16,-0.00,0.00
1.00,0.88,192.99,44.48,0.00,0.56,0.00,-0.00,22.36,-0.00,0.50,39.96,5.00,0.00
-0.50,0.39,-99.94,12.49,0.00,0.56,0.00,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.93,0.62,60.73,12.96,0.00,0.56,0.00,0.07,22.36,0.38,0.50,39.96,5.00,0.00
-1.00,0.16,-149.99,37.50,0.00,0.56,0.00,0.50,22.36,2.58,-0.00,39.96,-0.00,0.00
-0.00,0.62,34.89,0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.00,0.61,-48.60,-0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.50,0.60,56.51,6.51,0.00,0.56,0.00,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.00,0.35,-25.86,-0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.36,0.35,35.86,3.01,0.14,0.56,0.02,0.50,22.36,2.58,0.50,39.96,5.00,0.00
-1.00,0.16,-149.99,37.50,0.00,0.56,0.00,0.50,22.36,2.58,-0.00,39.96,-0.00,0.00
0.00,0.62,10.78,0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.50,0.61,54.70,6.30,0.00,0.56,0.00,0.50,22.36,2.58,0.50,39.96,5.00,0.00
-0.02,0.36,-67.04,0.32,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
-0.00,0.36,32.86,0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.00,0.36,2.01,0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.00,0.35,16.16,0.00,0.50,0.56,0.06,0.50,22.36,2.58,0.50,39.96,5.00,0.00
0.00,0.34,-13.87,-0.00,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
0.00,0.33,10.44,0.00,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
-0.50,0.33,-99.97,12.50,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
-0.00,0.55,36.38,0.00,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
-1.00,0.55,-149.99,37.50,0.00,1.44,0.00,0.50,24.76,2.85,-0.00,33.32,-0.00,0.00
-0.01,1.00,-9.87,0.04,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
0.00,1.00,72.94,0.00,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
0.00,0.99,77.87,0.00,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
0.00,0.99,10.42,0.00,0.50,1.44,0.17,0.50,24.76,2.85,0.50,33.32,4.17,0.00
0.08,0.98,122.40,2.25,0.42,1.44,0.14,0.50,24.76,2.85,0.50,33.32,4.17,0.00
0.61,0.93,174.36,24.32,0.00,1.44,0.00,0.39,24.76,2.25,0.50,33.32,4.17,0.00
1.00,0.63,173.12,39.90,0.00,1.44,0.00,0.00,24.76,0.00,0.50,33.32,4.17,0.00
-0.89,0.14,-99.94,22.34,0.00,1.44,0.00,0.50,24.76,2.85,0.11,33.32,0.88,0.00
-1.00,0.55,-149.99,37.50,0.00,1.44,0.00,0.50,24.76,2.85,-0.00,33.32,-0.00,0.00
1.00,1.00,499.92,115.23,0.00,1.44,0.00,-0.00,24.76,-0.00,-0.00,33.32,-0.00,0.00
0.81,0.50,334.08,62.12,0.00,1.44,0.00,0.19,24.76,1.10,0.50,33.32,4.17,0.00
-0.16,0.10,143.92,-5.88,0.21,4.92,0.24,0.50,13.12,1.51,0.50,4.60,0.57,0.00
-0.10,0.17,143.06,-3.66,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.21,196.27,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.21,188.60,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.20,155.52,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.19,199.74,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.19,171.59,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.18,155.22,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.17,176.53,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.17,168.68,0.00,0.47,4.92,0.54,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.16,167.38,0.00,0.45,4.92,0.51,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.15,148.88,0.00,0.42,4.92,0.48,0.50,13.12,1.51,0.50,4.60,0.57,0.00
-0.50,0.15,96.47,-12.06,0.40,4.92,0.45,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.37,148.46,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.37,175.45,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.36,151.62,0.00,0.50,4.92,0.57,0.50,13.12,1.51,0.50,4.60,0.57,0.00
0.00,0.35,162.81,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
0.00,0.35,124.20,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
0.00,0.34,148.21,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
0.00,0.33,134.36,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
0.00,0.33,153.08,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
0.00,0.32,153.03,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
0.00,0.31,100.80,0.00,0.50,3.64,0.42,0.50,14.16,1.63,0.50,4.08,0.51,0.00
