BattSchedule_MW,SOC_percent,EnergyPriceDA_JPYperMWh,EnergyProfit_JPY,primaryCapacity,primaryPrice_JPYperMW,primaryRev_JPY,secondary_1Capacity,secondary_1Price_JPYperMW,secondary_1Rev_JPY,tertiary_1Capacity,tertiary_1Price_JPYperMW,tertiary_1Rev_JPY,tertiary_2Capacity,tertiary_2Price_JPYperMW,tertiary_2Rev_JPY,secondary_2Capacity,secondary_2Price_JPYperMW,secondary_2Rev_JPY,CapacityObligation
-0.50,0.90,10.00,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,5040.00,0.00,0.00,0.00,0.00,0.00
-0.16,0.97,970.00,-79.75,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.34,5040.00,779.61,0.00,0.00,0.00,0.00
0.00,1.00,8000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7500.00,1728.66,0.00,0.00,0.00,0.00
-0.00,1.00,13350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7500.00,1728.66,0.00,0.00,0.00,0.00
0.00,1.00,17410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7500.00,1728.66,0.00,0.00,0.00,0.00
0.00,1.00,20380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7500.00,1728.66,0.00,0.00,0.00,0.00
0.40,1.00,23030.00,4246.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7500.00,1728.66,0.00,0.00,0.00,0.00
0.50,0.93,23080.00,5319.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7500.00,1728.66,0.00,0.00,0.00,0.00
0.00,0.85,23030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.00,0.00,0.00,0.00
1.00,0.85,24100.00,11109.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,300.00,-0.00,0.00,0.00,0.00,0.00
0.50,0.68,23090.00,5321.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.00,0.00,0.00,0.00
0.00,0.60,22670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.00,0.00,0.00,0.00
0.00,0.60,22480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.00,0.00,0.00,0.00
0.00,0.60,22310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.00,0.00,0.00,0.00
-0.00,0.60,23000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,1580.00,364.17,0.00,0.00,0.00,0.00
0.00,0.60,22860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,1580.00,364.17,0.00,0.00,0.00,0.00
0.00,0.60,22770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,1580.00,364.17,0.00,0.00,0.00,0.00
-0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,1580.00,364.17,0.00,0.00,0.00,0.00
0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,1580.00,364.17,0.00,0.00,0.00,0.00
0.00,0.60,21350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,1580.00,364.17,0.00,0.00,0.00,0.00
0.00,0.60,21790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10140.00,2337.15,0.00,0.00,0.00,0.00
0.00,0.60,20670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10140.00,2337.15,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10140.00,2337.15,0.00,0.00,0.00,0.00
0.00,0.60,21330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10140.00,2337.15,0.00,0.00,0.00,0.00
0.00,0.60,21300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10140.00,2337.15,0.00,0.00,0.00,0.00
0.00,0.60,21300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10140.00,2337.15,0.00,0.00,0.00,0.00
0.00,0.60,21350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,21300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,21350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,21290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,21290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4080.00,940.39,0.00,0.00,0.00,0.00
0.00,0.60,21300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4080.00,940.39,0.00,0.00,0.00,0.00
0.00,0.60,21350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4080.00,940.39,0.00,0.00,0.00,0.00
-0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4080.00,940.39,0.00,0.00,0.00,0.00
0.00,0.60,21790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4080.00,940.39,0.00,0.00,0.00,0.00
0.00,0.60,21290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4080.00,940.39,0.00,0.00,0.00,0.00
0.00,0.60,17270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.50,4700.00,1083.30,0.00,0.00,0.00,0.00
0.00,0.60,16450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.50,4700.00,1083.30,0.00,0.00,0.00,0.00
0.00,0.60,17650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.50,4700.00,1083.30,0.00,0.00,0.00,0.00
0.00,0.60,17140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.50,4700.00,1083.30,0.00,0.00,0.00,0.00
0.00,0.60,16990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.50,4700.00,1083.30,0.00,0.00,0.00,0.00
0.00,0.60,15640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.50,4700.00,1083.30,0.00,0.00,0.00,0.00
-0.50,0.60,13590.00,-3397.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,3100.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.68,12190.00,-3047.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,3100.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.75,9490.00,-2372.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,3100.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.83,11730.00,-2932.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,3100.00,0.00,0.00,0.00,0.00,0.00
0.00,0.91,16990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.50,3100.00,714.51,0.00,0.00,0.00,0.00
0.00,0.91,17800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.50,3100.00,714.51,0.00,0.00,0.00,0.00
-0.50,0.91,17660.00,-4415.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,4280.00,986.49,0.00,0.00,0.00,0.00
-0.10,0.98,18320.00,-945.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,4280.00,986.49,0.00,0.00,0.00,0.00
0.00,1.00,20010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,4280.00,986.49,0.00,0.00,0.00,0.00
0.00,1.00,21950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,4280.00,986.49,0.00,0.00,0.00,0.00
0.40,1.00,22910.00,4224.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,4280.00,986.49,0.00,0.00,0.00,0.00
0.00,0.93,22000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,4280.00,986.49,0.00,0.00,0.00,0.00
0.00,0.93,22800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,880.00,202.83,0.00,0.00,0.00,0.00
0.00,0.93,22910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,880.00,202.83,0.00,0.00,0.00,0.00
0.00,0.93,22910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,880.00,202.83,0.00,0.00,0.00,0.00
0.50,0.93,23070.00,5317.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,880.00,202.83,0.00,0.00,0.00,0.00
0.50,0.85,23010.00,5303.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,880.00,202.83,0.00,0.00,0.00,0.00
0.50,0.77,23010.00,5303.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,880.00,202.83,0.00,0.00,0.00,0.00
-0.00,0.68,23000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9720.00,2240.35,0.00,0.00,0.00,0.00
-0.00,0.68,23090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9720.00,2240.35,0.00,0.00,0.00,0.00
-0.00,0.68,23080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9720.00,2240.35,0.00,0.00,0.00,0.00
-0.00,0.68,23090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9720.00,2240.35,0.00,0.00,0.00,0.00
-0.00,0.68,23070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9720.00,2240.35,0.00,0.00,0.00,0.00
0.00,0.68,22450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9720.00,2240.35,0.00,0.00,0.00,0.00
0.50,0.68,22970.00,5294.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17620.00,4061.21,0.00,0.00,0.00,0.00
0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17620.00,4061.21,0.00,0.00,0.00,0.00
0.00,0.60,21950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17620.00,4061.21,0.00,0.00,0.00,0.00
0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17620.00,4061.21,0.00,0.00,0.00,0.00
0.00,0.60,21590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17620.00,4061.21,0.00,0.00,0.00,0.00
0.00,0.60,21790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17620.00,4061.21,0.00,0.00,0.00,0.00
0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
-0.00,0.60,21570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
-0.00,0.60,21790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
-0.00,0.60,21290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
-0.00,0.60,21790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
-0.00,0.60,21500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
-0.00,0.60,21300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4260.00,981.88,0.00,0.00,0.00,0.00
0.00,0.60,21790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,4260.00,981.88,0.00,0.00,0.00,0.00
0.12,0.60,22540.00,1298.80,0.00,0.00,0.00,0.00,0.00,0.00,0.38,3020.00,522.06,0.50,4260.00,981.88,0.00,0.00,0.00,0.00
0.50,0.58,23280.00,5365.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3020.00,0.00,0.50,4260.00,981.88,0.00,0.00,0.00,0.00
0.50,0.50,23000.00,5301.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3020.00,0.00,0.50,4260.00,981.88,0.00,0.00,0.00,0.00
0.38,0.41,21350.00,3690.70,0.00,0.00,0.00,0.00,0.00,0.00,0.12,3020.00,174.02,0.50,4260.00,981.88,0.00,0.00,0.00,0.00
0.19,0.35,17660.00,1526.41,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9140.00,2106.67,0.00,3560.00,0.00,0.00,0.00,0.00,0.00
0.56,0.32,16000.00,4148.80,0.00,0.00,0.00,0.00,0.00,0.00,0.44,9140.00,1843.33,0.00,3560.00,0.00,0.00,0.00,0.00,0.00
0.75,0.23,12190.00,4214.48,0.00,0.00,0.00,0.00,0.00,0.00,0.25,9140.00,1053.33,0.00,3560.00,0.00,0.00,0.00,0.00,0.00
-1.00,0.10,5000.00,-2500.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,9140.00,-0.00,0.00,3560.00,0.00,0.00,0.00,0.00,0.00
-0.86,0.25,20.00,-8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.14,9140.00,601.99,0.00,3560.00,0.00,0.00,0.00,0.00,0.00
-1.00,0.39,10.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9140.00,0.00,0.00,3560.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.54,10.00,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,2380.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.62,10.00,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,2380.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.69,10.00,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,2380.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.77,20.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,2380.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.85,20.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,2380.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.92,4460.00,-1115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14000.00,3226.84,0.00,2380.00,0.00,0.00,0.00,0.00,0.00
-0.00,1.00,13350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3920.00,903.52,0.00,0.00,0.00,0.00
0.00,1.00,17500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3920.00,903.52,0.00,0.00,0.00,0.00
0.00,1.00,19600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3920.00,903.52,0.00,0.00,0.00,0.00
0.00,1.00,22730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3920.00,903.52,0.00,0.00,0.00,0.00
0.50,1.00,23510.00,5418.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3920.00,903.52,0.00,0.00,0.00,0.00
0.00,0.92,23010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3920.00,903.52,0.00,0.00,0.00,0.00
0.00,0.92,23450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1520.00,350.34,0.00,0.00,0.00,0.00
0.50,0.92,23770.00,5478.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1520.00,350.34,0.00,0.00,0.00,0.00
0.50,0.83,24130.00,5561.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1520.00,350.34,0.00,0.00,0.00,0.00
0.40,0.75,23500.00,4333.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1520.00,350.34,0.00,0.00,0.00,0.00
0.50,0.68,23710.00,5464.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1520.00,350.34,0.00,0.00,0.00,0.00
0.00,0.60,23260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1520.00,350.34,0.00,0.00,0.00,0.00
-0.00,0.60,23000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,8800.00,2028.30,0.00,0.00,0.00,0.00
0.00,0.60,21950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,8800.00,2028.30,0.00,0.00,0.00,0.00
0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,8800.00,2028.30,0.00,0.00,0.00,0.00
0.00,0.60,21290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,8800.00,2028.30,0.00,0.00,0.00,0.00
0.00,0.60,21310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,8800.00,2028.30,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,8800.00,2028.30,0.00,0.00,0.00,0.00
0.00,0.60,21310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14460.00,3332.87,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14460.00,3332.87,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14460.00,3332.87,0.00,0.00,0.00,0.00
0.00,0.60,19970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14460.00,3332.87,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14460.00,3332.87,0.00,0.00,0.00,0.00
0.00,0.60,20730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14460.00,3332.87,0.00,0.00,0.00,0.00
0.00,0.60,20000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,19970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,21290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,19830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,9220.00,2125.10,0.00,0.00,0.00,0.00
0.00,0.60,21300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,3820.00,880.47,0.00,0.00,0.00,0.00
0.00,0.60,21860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,3820.00,880.47,0.00,0.00,0.00,0.00
0.00,0.60,23750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,3820.00,880.47,0.00,0.00,0.00,0.00
-0.00,0.60,25110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,3820.00,880.47,0.00,0.00,0.00,0.00
-0.00,0.60,23580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,3020.00,696.08,0.50,3820.00,880.47,0.00,0.00,0.00,0.00
