BattSchedule_MW,SOC_percent,EnergyPriceDA_JPYperMWh,EnergyProfit_JPY,primaryCapacity,primaryPrice_JPYperMW,primaryRev_JPY,secondary_1Capacity,secondary_1Price_JPYperMW,secondary_1Rev_JPY,tertiary_1Capacity,tertiary_1Price_JPYperMW,tertiary_1Rev_JPY,tertiary_2Capacity,tertiary_2Price_JPYperMW,tertiary_2Rev_JPY,secondary_2Capacity,secondary_2Price_JPYperMW,secondary_2Rev_JPY,CapacityObligation
-0.50,0.92,10.00,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7100.00,1636.47,0.00,960.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7100.00,1636.47,0.50,960.00,221.27,0.00,0.00,0.00,0.00
-0.00,1.00,5000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15560.00,3586.40,0.50,2120.00,488.64,0.00,0.00,0.00,0.00
-0.00,1.00,7250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15560.00,3586.40,0.50,2120.00,488.64,0.00,0.00,0.00,0.00
-0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15560.00,3586.40,0.50,2120.00,488.64,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15560.00,3586.40,0.50,2120.00,488.64,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15560.00,3586.40,0.50,2120.00,488.64,0.00,0.00,0.00,0.00
-0.00,1.00,11600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,15560.00,3586.40,0.50,2120.00,488.64,0.00,0.00,0.00,0.00
-0.00,1.00,11810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.50,800.00,184.39,0.00,0.00,0.00,0.00
0.50,1.00,11850.00,2731.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,0.00,0.50,800.00,184.39,0.00,0.00,0.00,0.00
-0.00,0.92,11820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.50,800.00,184.39,0.00,0.00,0.00,0.00
0.47,0.92,11830.00,2588.75,0.00,0.00,0.00,0.00,0.00,0.00,0.03,260.00,3.03,0.50,800.00,184.39,0.00,0.00,0.00,0.00
-0.00,0.84,11820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.50,800.00,184.39,0.00,0.00,0.00,0.00
-0.00,0.84,11730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.50,800.00,184.39,0.00,0.00,0.00,0.00
0.50,0.84,11710.00,2699.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,180.00,41.49,0.00,0.00,0.00,0.00
0.50,0.75,11720.00,2701.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,180.00,41.49,0.00,0.00,0.00,0.00
0.50,0.67,11700.00,2696.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,180.00,41.49,0.00,0.00,0.00,0.00
0.00,0.59,10980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,180.00,41.49,0.00,0.00,0.00,0.00
0.00,0.59,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,180.00,41.49,0.00,0.00,0.00,0.00
0.00,0.59,10910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,180.00,41.49,0.00,0.00,0.00,0.00
0.00,0.59,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.48,120.00,26.28,0.00,0.00,0.00,0.00
0.00,0.59,10560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.48,120.00,26.28,0.00,0.00,0.00,0.00
0.00,0.59,10770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.48,120.00,26.28,0.00,0.00,0.00,0.00
0.00,0.59,10230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.48,120.00,26.28,0.00,0.00,0.00,0.00
0.00,0.59,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.48,120.00,26.28,0.00,0.00,0.00,0.00
0.00,0.59,10550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.48,120.00,26.28,0.00,0.00,0.00,0.00
0.00,0.59,10710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,300.00,65.70,0.50,1460.00,336.51,0.00,0.00,0.00,0.00
0.00,0.59,10500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,300.00,65.70,0.50,1460.00,336.51,0.00,0.00,0.00,0.00
0.00,0.59,10660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,300.00,65.70,0.50,1460.00,336.51,0.00,0.00,0.00,0.00
0.00,0.59,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,300.00,65.70,0.50,1460.00,336.51,0.00,0.00,0.00,0.00
0.00,0.59,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,300.00,65.70,0.50,1460.00,336.51,0.00,0.00,0.00,0.00
0.00,0.59,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,300.00,65.70,0.50,1460.00,336.51,0.00,0.00,0.00,0.00
0.00,0.59,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11620.00,2678.28,0.48,900.00,197.11,0.00,0.00,0.00,0.00
0.02,0.59,10460.00,120.07,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11620.00,2678.28,0.48,900.00,197.11,0.00,0.00,0.00,0.00
0.03,0.58,11060.00,169.28,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11620.00,2678.28,0.47,900.00,193.66,0.00,0.00,0.00,0.00
0.50,0.58,11290.00,2602.22,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11620.00,2678.28,0.00,900.00,0.00,0.00,0.00,0.00,0.00
0.21,0.49,11090.00,1078.36,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11620.00,2678.28,0.29,900.00,119.93,0.00,0.00,0.00,0.00
0.28,0.46,10430.00,1352.25,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11620.00,2678.28,0.22,900.00,90.75,0.00,0.00,0.00,0.00
0.38,0.41,10000.00,1728.66,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14640.00,3374.35,0.12,1320.00,76.06,0.00,0.00,0.00,0.00
-0.50,0.35,6000.00,-1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14640.00,3374.35,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
0.35,0.43,7920.00,1264.47,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14640.00,3374.35,0.15,1320.00,93.50,0.00,0.00,0.00,0.00
-0.46,0.37,5010.00,-1156.78,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14640.00,3374.35,0.04,1320.00,23.25,0.00,0.00,0.00,0.00
-0.50,0.44,3120.00,-780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14640.00,3374.35,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.52,2120.00,-530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14640.00,3374.35,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.59,1000.00,-250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,21200.00,4886.36,0.00,800.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.67,90.00,-22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,21200.00,4886.36,0.00,800.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.75,2120.00,-530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,21200.00,4886.36,0.00,800.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.82,3000.00,-750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,21200.00,4886.36,0.00,800.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.90,5010.00,-1252.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,21200.00,4886.36,0.00,800.00,0.00,0.00,0.00,0.00,0.00
-0.14,0.98,5120.00,-368.68,0.00,0.00,0.00,0.00,0.00,0.00,0.50,21200.00,4886.36,0.36,800.00,131.28,0.00,0.00,0.00,0.00
-0.00,1.00,7920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13460.00,3102.38,0.50,2680.00,617.71,0.00,0.00,0.00,0.00
-0.00,1.00,9780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13460.00,3102.38,0.50,2680.00,617.71,0.00,0.00,0.00,0.00
-0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13460.00,3102.38,0.50,2680.00,617.71,0.00,0.00,0.00,0.00
-0.00,1.00,10970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13460.00,3102.38,0.50,2680.00,617.71,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13460.00,3102.38,0.50,2680.00,617.71,0.00,0.00,0.00,0.00
-0.00,1.00,11600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13460.00,3102.38,0.50,2680.00,617.71,0.00,0.00,0.00,0.00
-0.00,1.00,11810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,1260.00,290.42,0.00,0.00,0.00,0.00
-0.00,1.00,11550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,1260.00,290.42,0.00,0.00,0.00,0.00
-0.00,1.00,11500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,1260.00,290.42,0.00,0.00,0.00,0.00
0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,1260.00,290.42,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,1260.00,290.42,0.00,0.00,0.00,0.00
-0.00,1.00,11000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,1260.00,290.42,0.00,0.00,0.00,0.00
0.50,1.00,11000.00,2535.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.92,10570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.92,10500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.92,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.92,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,240.00,55.32,0.00,0.00,0.00,0.00
-0.50,0.92,9300.00,-2325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.50,0.99,11300.00,2604.52,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,240.00,0.00,0.00,0.00,0.00,0.00
-0.50,0.91,9120.00,-2280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,240.00,0.00,0.00,0.00,0.00,0.00
0.00,0.99,9530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.99,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.99,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.99,10640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,240.00,55.32,0.00,0.00,0.00,0.00
0.00,0.99,10650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.50,1480.00,341.12,0.00,0.00,0.00,0.00
0.00,0.99,10640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.50,1480.00,341.12,0.00,0.00,0.00,0.00
0.00,0.99,10660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.50,1480.00,341.12,0.00,0.00,0.00,0.00
0.00,0.99,10510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.50,1480.00,341.12,0.00,0.00,0.00,0.00
0.00,0.99,10450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.50,1480.00,341.12,0.00,0.00,0.00,0.00
0.00,0.99,10450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,300.00,69.15,0.50,1480.00,341.12,0.00,0.00,0.00,0.00
0.00,0.99,10600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9660.00,2226.52,0.50,740.00,170.56,0.00,0.00,0.00,0.00
0.00,0.99,10900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9660.00,2226.52,0.50,740.00,170.56,0.00,0.00,0.00,0.00
-0.00,0.99,11030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9660.00,2226.52,0.50,740.00,170.56,0.00,0.00,0.00,0.00
-0.00,0.99,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9660.00,2226.52,0.50,740.00,170.56,0.00,0.00,0.00,0.00
0.00,0.99,10150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9660.00,2226.52,0.50,740.00,170.56,0.00,0.00,0.00,0.00
-0.00,0.99,11070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9660.00,2226.52,0.50,740.00,170.56,0.00,0.00,0.00,0.00
0.00,0.99,10740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11980.00,2761.25,0.50,5580.00,1286.13,0.00,0.00,0.00,0.00
0.00,0.99,9790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11980.00,2761.25,0.50,5580.00,1286.13,0.00,0.00,0.00,0.00
0.00,0.99,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11980.00,2761.25,0.50,5580.00,1286.13,0.00,0.00,0.00,0.00
0.00,0.99,8840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11980.00,2761.25,0.50,5580.00,1286.13,0.00,0.00,0.00,0.00
0.00,0.99,8860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11980.00,2761.25,0.50,5580.00,1286.13,0.00,0.00,0.00,0.00
0.00,0.99,8600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11980.00,2761.25,0.50,5580.00,1286.13,0.00,0.00,0.00,0.00
0.00,0.99,8960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17040.00,3927.53,0.50,5220.00,1203.15,0.00,0.00,0.00,0.00
0.00,0.99,8980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17040.00,3927.53,0.50,5220.00,1203.15,0.00,0.00,0.00,0.00
0.00,0.99,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17040.00,3927.53,0.50,5220.00,1203.15,0.00,0.00,0.00,0.00
0.00,0.99,9350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17040.00,3927.53,0.50,5220.00,1203.15,0.00,0.00,0.00,0.00
0.00,0.99,9590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17040.00,3927.53,0.50,5220.00,1203.15,0.00,0.00,0.00,0.00
0.00,0.99,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,17040.00,3927.53,0.50,5220.00,1203.15,0.00,0.00,0.00,0.00
0.00,0.99,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9960.00,2295.67,0.50,320.00,73.76,0.00,0.00,0.00,0.00
0.00,0.99,10090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9960.00,2295.67,0.50,320.00,73.76,0.00,0.00,0.00,0.00
0.00,0.99,10610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9960.00,2295.67,0.50,320.00,73.76,0.00,0.00,0.00,0.00
-0.00,0.99,11070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9960.00,2295.67,0.50,320.00,73.76,0.00,0.00,0.00,0.00
-0.00,0.99,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9960.00,2295.67,0.50,320.00,73.76,0.00,0.00,0.00,0.00
0.50,0.99,11620.00,2678.28,0.00,0.00,0.00,0.00,0.00,0.00,0.50,9960.00,2295.67,0.00,320.00,0.00,0.00,0.00,0.00,0.00
0.50,0.90,11710.00,2699.02,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,580.00,0.00,0.00,0.00,0.00,0.00
0.50,0.82,11930.00,2749.73,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,580.00,0.00,0.00,0.00,0.00,0.00
0.50,0.74,11930.00,2749.73,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,580.00,0.00,0.00,0.00,0.00,0.00
0.50,0.65,11660.00,2687.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,580.00,0.00,0.00,0.00,0.00,0.00
0.11,0.57,11580.00,582.67,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.39,580.00,104.50,0.00,0.00,0.00,0.00
0.10,0.55,11520.00,508.39,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.40,580.00,108.09,0.00,0.00,0.00,0.00
1.00,0.54,11500.00,5301.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,260.00,-0.00,0.00,0.00,0.00,0.00
0.00,0.37,10970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.00,0.00,0.00,0.00
0.00,0.37,10490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.00,0.00,0.00,0.00
0.00,0.37,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.00,0.00,0.00,0.00
0.00,0.37,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,260.00,59.93,0.00,0.00,0.00,0.00
-1.00,0.37,8600.00,-4300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,260.00,-0.00,0.00,0.00,0.00,0.00
0.00,0.52,9390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.35,120.00,19.16,0.00,0.00,0.00,0.00
-0.50,0.52,8630.00,-2157.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.00,120.00,0.00,0.00,0.00,0.00,0.00
0.00,0.60,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,9500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,9800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,9920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8220.00,1894.62,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,9760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10000.00,2304.89,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10000.00,2304.89,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,10160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10000.00,2304.89,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10000.00,2304.89,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,9570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10000.00,2304.89,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,10000.00,2304.89,0.50,120.00,27.66,0.00,0.00,0.00,0.00
0.00,0.60,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13040.00,3005.57,0.50,380.00,87.59,0.00,0.00,0.00,0.00
-0.00,0.60,10860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13040.00,3005.57,0.50,380.00,87.59,0.00,0.00,0.00,0.00
-0.00,0.60,10950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13040.00,3005.57,0.50,380.00,87.59,0.00,0.00,0.00,0.00
0.50,0.60,11280.00,2599.91,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13040.00,3005.57,0.00,380.00,0.00,0.00,0.00,0.00,0.00
0.34,0.52,11080.00,1755.75,0.00,0.00,0.00,0.00,0.00,0.00,0.50,13040.00,3005.57,0.16,380.00,27.37,0.00,0.00,0.00,0.00
