BattSchedule_MW,SOC_percent,EnergyPriceDA_JPYperMWh,EnergyProfit_JPY,primaryCapacity,primaryPrice_JPYperMW,primaryRev_JPY,secondary_1Capacity,secondary_1Price_JPYperMW,secondary_1Rev_JPY,tertiary_1Capacity,tertiary_1Price_JPYperMW,tertiary_1Rev_JPY,tertiary_2Capacity,tertiary_2Price_JPYperMW,tertiary_2Rev_JPY,secondary_2Capacity,secondary_2Price_JPYperMW,secondary_2Rev_JPY,CapacityObligation
0.50,0.85,10820.00,2493.89,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8160.00,1253.86,0.17,760.00,58.39,0.00,0.00,0.00,0.00
-0.00,0.60,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8160.00,1253.86,0.00,760.00,0.00,0.00,0.00,0.00,0.00
0.17,0.60,8870.00,676.69,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8160.00,1253.86,0.00,760.00,0.00,0.00,0.00,0.00,0.00
0.72,0.52,5670.00,1886.68,0.00,0.00,0.00,0.00,0.00,0.00,0.28,9920.00,1272.03,0.00,1220.00,0.00,0.00,0.00,0.00,0.00
-0.96,0.16,1000.00,-481.22,0.00,0.00,0.00,0.00,0.00,0.00,0.04,9920.00,171.75,0.00,1220.00,0.00,0.00,0.00,0.00,0.00
0.00,0.60,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9920.00,1524.30,0.00,1220.00,0.00,0.00,0.00,0.00,0.00
-0.67,0.60,40.00,-13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9920.00,1524.30,0.00,1220.00,0.00,0.00,0.00,0.00,0.00
-0.20,0.91,10.00,-1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9920.00,1524.30,0.20,1220.00,115.22,0.00,0.00,0.00,0.00
0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9920.00,1524.30,0.27,1220.00,149.97,0.00,0.00,0.00,0.00
0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7100.00,1090.98,0.27,960.00,118.01,0.00,0.00,0.00,0.00
-0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7100.00,1090.98,0.27,960.00,118.01,0.00,0.00,0.00,0.00
-0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7100.00,1090.98,0.27,960.00,118.01,0.00,0.00,0.00,0.00
-0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7100.00,1090.98,0.27,960.00,118.01,0.00,0.00,0.00,0.00
-0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7100.00,1090.98,0.27,960.00,118.01,0.00,0.00,0.00,0.00
-0.00,1.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,7100.00,1090.98,0.27,960.00,118.01,0.00,0.00,0.00,0.00
-0.00,1.00,5000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,15560.00,2390.94,0.27,2120.00,260.61,0.00,0.00,0.00,0.00
0.00,1.00,7250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,15560.00,2390.94,0.27,2120.00,260.61,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,15560.00,2390.94,0.27,2120.00,260.61,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,15560.00,2390.94,0.27,2120.00,260.61,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,15560.00,2390.94,0.27,2120.00,260.61,0.00,0.00,0.00,0.00
-0.00,1.00,11600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,15560.00,2390.94,0.27,2120.00,260.61,0.00,0.00,0.00,0.00
0.00,1.00,11810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,260.00,31.96,0.33,800.00,122.93,0.00,0.00,0.00,0.00
-0.00,1.00,11850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,260.00,31.96,0.33,800.00,122.93,0.00,0.00,0.00,0.00
-0.00,1.00,11820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,260.00,31.96,0.33,800.00,122.93,0.00,0.00,0.00,0.00
-0.00,1.00,11830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,260.00,31.96,0.33,800.00,122.93,0.00,0.00,0.00,0.00
-0.00,1.00,11820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,260.00,31.96,0.33,800.00,122.93,0.00,0.00,0.00,0.00
0.00,1.00,11730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,260.00,31.96,0.33,800.00,122.93,0.00,0.00,0.00,0.00
0.00,1.00,11710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,180.00,27.66,0.00,0.00,0.00,0.00
0.00,1.00,11720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,180.00,27.66,0.00,0.00,0.00,0.00
0.00,1.00,11700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,180.00,27.66,0.00,0.00,0.00,0.00
0.00,1.00,10980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,180.00,27.66,0.00,0.00,0.00,0.00
0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,180.00,27.66,0.00,0.00,0.00,0.00
0.00,1.00,10910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,180.00,27.66,0.00,0.00,0.00,0.00
0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1460.00,224.34,0.00,0.00,0.00,0.00
0.00,1.00,10500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1460.00,224.34,0.00,0.00,0.00,0.00
0.00,1.00,10660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1460.00,224.34,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1460.00,224.34,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1460.00,224.34,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1460.00,224.34,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11620.00,1785.52,0.27,900.00,110.63,0.00,0.00,0.00,0.00
0.00,1.00,10460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11620.00,1785.52,0.27,900.00,110.63,0.00,0.00,0.00,0.00
0.00,1.00,11060.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11620.00,1785.52,0.27,900.00,110.63,0.00,0.00,0.00,0.00
0.30,1.00,11290.00,1561.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11620.00,1785.52,0.27,900.00,110.63,0.00,0.00,0.00,0.00
0.50,0.85,11090.00,2556.12,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11620.00,1785.52,0.17,900.00,69.15,0.00,0.00,0.00,0.00
0.00,0.60,10430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11620.00,1785.52,-0.00,900.00,-0.00,0.00,0.00,0.00,0.00
0.00,0.60,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,14640.00,2249.57,-0.00,1320.00,-0.00,0.00,0.00,0.00,0.00
-0.54,0.60,6000.00,-1626.98,0.00,0.00,0.00,0.00,0.00,0.00,0.33,14640.00,2249.57,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
0.50,0.85,7920.00,1825.47,0.00,0.00,0.00,0.00,0.00,0.00,0.33,14640.00,2249.57,0.17,1320.00,101.41,0.00,0.00,0.00,0.00
-0.00,0.60,5010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,14640.00,2249.57,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
0.00,0.60,3120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,14640.00,2249.57,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
-0.00,0.60,2120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,14640.00,2249.57,0.00,1320.00,0.00,0.00,0.00,0.00,0.00
-0.20,0.60,1000.00,-100.53,0.00,0.00,0.00,0.00,0.00,0.00,0.33,21200.00,3257.57,0.00,800.00,0.00,0.00,0.00,0.00,0.00
-0.67,0.69,90.00,-30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,21200.00,3257.57,0.00,800.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,2120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,21200.00,3257.57,0.27,800.00,98.34,0.00,0.00,0.00,0.00
-0.00,1.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,21200.00,3257.57,0.27,800.00,98.34,0.00,0.00,0.00,0.00
-0.00,1.00,5010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,21200.00,3257.57,0.27,800.00,98.34,0.00,0.00,0.00,0.00
-0.00,1.00,5120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,21200.00,3257.57,0.27,800.00,98.34,0.00,0.00,0.00,0.00
-0.00,1.00,7920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13460.00,2068.25,0.27,2680.00,329.45,0.00,0.00,0.00,0.00
0.00,1.00,9780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13460.00,2068.25,0.27,2680.00,329.45,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13460.00,2068.25,0.27,2680.00,329.45,0.00,0.00,0.00,0.00
0.00,1.00,10970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13460.00,2068.25,0.27,2680.00,329.45,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13460.00,2068.25,0.27,2680.00,329.45,0.00,0.00,0.00,0.00
0.00,1.00,11600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13460.00,2068.25,0.27,2680.00,329.45,0.00,0.00,0.00,0.00
0.00,1.00,11810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,1260.00,154.89,0.00,0.00,0.00,0.00
-0.00,1.00,11550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,1260.00,154.89,0.00,0.00,0.00,0.00
-0.00,1.00,11500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,1260.00,154.89,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,1260.00,154.89,0.00,0.00,0.00,0.00
0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,1260.00,154.89,0.00,0.00,0.00,0.00
-0.00,1.00,11000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,1260.00,154.89,0.00,0.00,0.00,0.00
0.61,1.00,11000.00,3116.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,240.00,36.88,0.00,0.00,0.00,0.00
0.00,0.69,10570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,240.00,36.88,0.00,0.00,0.00,0.00
0.00,0.69,10500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,240.00,36.88,0.00,0.00,0.00,0.00
0.00,0.69,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,240.00,36.88,0.00,0.00,0.00,0.00
0.00,0.69,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,240.00,36.88,0.00,0.00,0.00,0.00
-0.67,0.69,9300.00,-3100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,240.00,36.88,0.00,0.00,0.00,0.00
0.61,1.00,11300.00,3201.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.05,240.00,5.76,0.00,0.00,0.00,0.00
-0.67,0.69,9120.00,-3040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.00,240.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,9530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,240.00,29.50,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,240.00,29.50,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,240.00,29.50,0.00,0.00,0.00,0.00
0.00,1.00,10640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,240.00,29.50,0.00,0.00,0.00,0.00
-0.00,1.00,10650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1480.00,227.42,0.00,0.00,0.00,0.00
-0.00,1.00,10640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1480.00,227.42,0.00,0.00,0.00,0.00
0.00,1.00,10660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1480.00,227.42,0.00,0.00,0.00,0.00
0.00,1.00,10510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1480.00,227.42,0.00,0.00,0.00,0.00
0.00,1.00,10450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1480.00,227.42,0.00,0.00,0.00,0.00
0.00,1.00,10450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,300.00,36.88,0.33,1480.00,227.42,0.00,0.00,0.00,0.00
-0.00,1.00,10600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9660.00,1484.35,0.27,740.00,90.97,0.00,0.00,0.00,0.00
0.00,1.00,10900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9660.00,1484.35,0.27,740.00,90.97,0.00,0.00,0.00,0.00
0.00,1.00,11030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9660.00,1484.35,0.27,740.00,90.97,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9660.00,1484.35,0.27,740.00,90.97,0.00,0.00,0.00,0.00
0.00,1.00,10150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9660.00,1484.35,0.27,740.00,90.97,0.00,0.00,0.00,0.00
-0.00,1.00,11070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9660.00,1484.35,0.27,740.00,90.97,0.00,0.00,0.00,0.00
-0.00,1.00,10740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11980.00,1840.84,0.27,5580.00,685.93,0.00,0.00,0.00,0.00
0.00,1.00,9790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11980.00,1840.84,0.27,5580.00,685.93,0.00,0.00,0.00,0.00
-0.00,1.00,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11980.00,1840.84,0.27,5580.00,685.93,0.00,0.00,0.00,0.00
-0.00,1.00,8840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11980.00,1840.84,0.27,5580.00,685.93,0.00,0.00,0.00,0.00
-0.00,1.00,8860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11980.00,1840.84,0.27,5580.00,685.93,0.00,0.00,0.00,0.00
-0.00,1.00,8600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,11980.00,1840.84,0.27,5580.00,685.93,0.00,0.00,0.00,0.00
0.00,1.00,8960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,17040.00,2618.35,0.27,5220.00,641.68,0.00,0.00,0.00,0.00
0.00,1.00,8980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,17040.00,2618.35,0.27,5220.00,641.68,0.00,0.00,0.00,0.00
0.00,1.00,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,17040.00,2618.35,0.27,5220.00,641.68,0.00,0.00,0.00,0.00
-0.00,1.00,9350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,17040.00,2618.35,0.27,5220.00,641.68,0.00,0.00,0.00,0.00
0.00,1.00,9590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,17040.00,2618.35,0.27,5220.00,641.68,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,17040.00,2618.35,0.27,5220.00,641.68,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9960.00,1530.44,0.27,320.00,39.34,0.00,0.00,0.00,0.00
-0.00,1.00,10090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9960.00,1530.44,0.27,320.00,39.34,0.00,0.00,0.00,0.00
-0.00,1.00,10610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9960.00,1530.44,0.27,320.00,39.34,0.00,0.00,0.00,0.00
-0.00,1.00,11070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9960.00,1530.44,0.27,320.00,39.34,0.00,0.00,0.00,0.00
-0.00,1.00,11290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9960.00,1530.44,0.27,320.00,39.34,0.00,0.00,0.00,0.00
-0.00,1.00,11620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,9960.00,1530.44,0.27,320.00,39.34,0.00,0.00,0.00,0.00
-0.00,1.00,11710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,580.00,71.30,0.00,0.00,0.00,0.00
-0.00,1.00,11930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,580.00,71.30,0.00,0.00,0.00,0.00
-0.00,1.00,11930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,580.00,71.30,0.00,0.00,0.00,0.00
0.00,1.00,11660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,580.00,71.30,0.00,0.00,0.00,0.00
0.34,1.00,11580.00,1811.40,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,580.00,71.30,0.00,0.00,0.00,0.00
0.51,0.83,11520.00,2724.85,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.15,580.00,41.06,0.00,0.00,0.00,0.00
0.68,0.57,11500.00,3626.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,260.00,37.86,0.00,0.00,0.00,0.00
0.00,0.23,10970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,260.00,10.52,0.00,0.00,0.00,0.00
0.00,0.23,10490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,260.00,10.52,0.00,0.00,0.00,0.00
0.00,0.23,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,260.00,10.52,0.00,0.00,0.00,0.00
0.00,0.23,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,260.00,10.52,0.00,0.00,0.00,0.00
-1.00,0.23,8600.00,-4300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,260.00,-0.00,0.00,0.00,0.00,0.00
0.00,0.69,9390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.06,120.00,3.42,0.00,0.00,0.00,0.00
-0.67,0.69,8630.00,-2876.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.00,120.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,9500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,9800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,9920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,8220.00,1263.08,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,9760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,10000.00,1536.59,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,10000.00,1536.59,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,10000.00,1536.59,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,10000.00,1536.59,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,9570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,10000.00,1536.59,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,10000.00,1536.59,0.27,120.00,14.75,0.00,0.00,0.00,0.00
0.00,1.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13040.00,2003.71,0.27,380.00,46.71,0.00,0.00,0.00,0.00
-0.00,1.00,10860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13040.00,2003.71,0.27,380.00,46.71,0.00,0.00,0.00,0.00
0.00,1.00,10950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13040.00,2003.71,0.27,380.00,46.71,0.00,0.00,0.00,0.00
0.30,1.00,11280.00,1559.95,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13040.00,2003.71,0.27,380.00,46.71,0.00,0.00,0.00,0.00
0.00,0.85,11080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,13040.00,2003.71,0.17,380.00,29.20,0.00,0.00,0.00,0.00
