BattSchedule_MW,SOC_percent,EnergyPriceDA_AUDperMWh,EnergyProfit_AUD,L1SCapacity,L1SPrice_AUDperMW,L1SRev_AUD,R6SCapacity,R6SPrice_AUDperMW,R6SRev_AUD,R1SCapacity,R1SPrice_AUDperMW,R1SRev_AUD,R60SCapacity,R60SPrice_AUDperMW,R60SRev_AUD,L60SCapacity,L60SPrice_AUDperMW,L60SRev_AUD,RREGCapacity,RREGPrice_AUDperMW,RREGRev_AUD,LREGCapacity,LREGPrice_AUDperMW,LREGRev_AUD,R5MCapacity,R5MPrice_AUDperMW,R5MRev_AUD,L6SCapacity,L6SPrice_AUDperMW,L6SRev_AUD,CapacityObligation
0.07,1.00,58.48,3.55,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.11,0.00,0.43,1.71,0.69,0.50,2.70,1.35,0.50,0.38,0.17,0.00,0.01,0.00,0.00
1.00,0.97,62.36,57.49,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.07,0.00,0.00,1.82,0.00,0.50,1.87,0.93,-0.00,0.39,-0.00,0.00,0.01,0.00,0.00
0.00,0.72,56.52,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,-0.00,0.43,-0.00,0.00,0.15,0.00,0.50,2.68,1.24,0.50,2.17,1.09,0.50,0.39,0.18,0.00,0.08,0.00,0.00
0.02,0.71,60.11,1.27,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.20,0.00,0.50,3.44,1.58,0.50,2.24,1.12,0.48,0.39,0.17,0.00,0.01,0.00,0.00
1.00,0.69,60.45,55.73,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.23,0.00,0.00,3.38,0.00,0.50,1.52,0.76,0.00,0.38,0.00,0.00,0.01,0.00,0.00
1.00,0.45,60.95,56.20,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.18,0.00,0.00,3.48,0.00,0.50,2.16,1.08,0.00,0.38,0.00,0.00,0.01,0.00,0.00
0.11,0.20,57.52,5.99,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.39,0.00,0.50,3.32,1.53,0.50,4.03,2.02,0.39,0.39,0.14,0.00,0.25,0.00,0.00
0.22,0.16,53.50,10.83,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.41,0.00,0.50,3.45,1.59,0.50,3.76,1.88,0.28,0.39,0.10,0.50,0.39,0.19,0.00
0.00,0.10,41.11,0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.38,0.00,0.50,0.83,0.41,0.50,7.82,3.60,0.50,3.59,1.79,0.19,0.38,0.07,-0.00,0.40,-0.00,0.00
0.00,0.10,32.89,0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.39,0.00,0.50,1.64,0.82,0.50,5.08,2.34,0.50,3.52,1.76,0.19,0.38,0.07,-0.00,0.39,-0.00,0.00
0.00,0.10,33.75,0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.39,0.15,0.50,0.70,0.35,0.50,7.41,3.42,0.50,3.18,1.59,0.00,0.38,0.00,-0.00,0.39,-0.00,0.00
0.00,0.10,37.07,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.04,0.41,0.01,0.50,4.02,1.85,0.50,2.46,1.23,0.00,0.39,0.00,0.46,0.29,0.14,0.00
