BattSchedule_MW,SOC_percent,EnergyPriceDA_AUDperMWh,EnergyProfit_AUD,L1SCapacity,L1SPrice_AUDperMW,L1SRev_AUD,R6SCapacity,R6SPrice_AUDperMW,R6SRev_AUD,R1SCapacity,R1SPrice_AUDperMW,R1SRev_AUD,R60SCapacity,R60SPrice_AUDperMW,R60SRev_AUD,L60SCapacity,L60SPrice_AUDperMW,L60SRev_AUD,RREGCapacity,RREGPrice_AUDperMW,RREGRev_AUD,LREGCapacity,LREGPrice_AUDperMW,LREGRev_AUD,R5MCapacity,R5MPrice_AUDperMW,R5MRev_AUD,L6SCapacity,L6SPrice_AUDperMW,L6SRev_AUD,CapacityObligation
0.00,0.10,67.16,0.00,0.00,0.00,0.00,0.07,0.38,0.03,0.00,0.00,0.00,0.43,0.71,0.28,0.50,0.77,0.39,0.50,7.05,3.25,0.50,5.84,2.92,0.00,0.39,0.00,-0.00,0.58,-0.00,0.00
0.00,0.10,62.74,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.69,-0.00,0.04,0.39,0.01,0.50,9.85,4.54,0.50,4.28,2.14,0.00,0.39,0.00,0.46,0.39,0.18,0.00
-0.37,0.10,43.33,-16.05,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.13,1.75,0.23,0.50,11.40,5.26,0.50,5.85,2.93,0.00,0.38,0.00,0.00,0.65,0.00,0.00
-1.00,0.19,39.28,-39.28,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.00,1.72,0.00,0.50,8.20,3.78,-0.00,5.63,-0.00,0.00,0.38,0.00,0.00,0.62,0.00,0.00
-1.00,0.41,26.99,-26.99,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.00,2.46,0.00,0.50,7.13,3.28,-0.00,5.00,-0.00,0.00,0.37,0.00,0.00,0.91,0.00,0.00
-1.00,0.64,30.97,-30.97,0.00,0.00,0.00,0.50,0.62,0.29,0.00,0.00,0.00,0.00,0.86,0.00,0.00,1.31,0.00,0.50,6.39,2.95,-0.00,6.24,-0.00,0.00,0.48,0.00,0.00,0.58,0.00,0.00
0.00,0.86,61.15,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,-0.00,0.97,-0.00,0.50,1.19,0.60,0.50,17.16,7.91,0.50,5.48,2.74,0.50,0.66,0.30,0.00,0.56,0.00,0.00
0.00,0.86,70.15,0.00,0.00,0.00,0.00,-0.00,3.55,-0.00,0.00,0.00,0.00,0.50,5.58,2.57,0.50,2.71,1.36,0.50,50.24,23.16,0.50,18.32,9.16,0.00,0.45,0.00,-0.00,0.44,-0.00,0.00
0.50,0.86,99.33,45.79,0.00,0.00,0.00,0.00,12.25,0.00,0.00,0.00,0.00,0.00,8.03,0.00,0.00,1.82,0.00,0.50,36.17,16.67,0.50,8.86,4.43,0.00,0.47,0.00,0.00,0.39,0.00,0.00
0.50,0.73,119.41,55.05,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,20.23,0.00,0.00,1.04,0.00,0.50,46.03,21.22,0.50,6.05,3.03,0.00,0.58,0.00,0.00,0.29,0.00,0.00
0.39,0.61,93.20,33.34,0.00,0.00,0.00,0.11,14.20,1.47,0.00,0.00,0.00,0.00,10.13,0.00,0.00,0.76,0.00,0.50,22.12,10.20,0.50,5.01,2.51,0.00,0.51,0.00,0.00,0.27,0.00,0.00
0.00,0.51,81.88,0.00,0.00,0.00,0.00,0.50,8.09,3.73,0.00,0.00,0.00,-0.00,2.70,-0.00,0.00,0.72,0.00,0.50,14.42,6.65,0.50,4.25,2.12,0.00,0.51,0.00,0.00,0.29,0.00,0.00
0.00,0.51,76.29,0.00,0.00,0.00,0.00,0.50,3.98,1.84,0.00,0.00,0.00,0.00,1.53,0.00,0.00,0.79,0.00,0.50,12.34,5.69,0.50,4.89,2.45,-0.00,0.49,-0.00,0.50,0.36,0.18,0.00
0.00,0.51,67.60,0.00,0.00,0.00,0.00,0.50,2.44,1.12,0.00,0.00,0.00,-0.00,1.25,-0.00,0.00,0.81,0.00,0.50,10.98,5.06,0.50,4.16,2.08,0.00,0.49,0.00,0.50,0.41,0.20,0.00
0.00,0.51,72.84,0.00,0.00,0.00,0.00,0.50,2.27,1.05,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.85,0.00,0.50,11.31,5.21,0.50,4.24,2.12,-0.00,0.48,-0.00,0.50,0.41,0.21,0.00
0.50,0.51,84.46,38.93,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,1.00,0.00,0.50,8.53,3.93,0.50,4.05,2.02,0.00,0.44,0.00,0.50,0.48,0.24,0.00
0.00,0.38,77.87,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,-0.00,1.30,-0.00,-0.00,1.77,-0.00,0.50,8.04,3.71,0.50,4.27,2.14,0.50,0.47,0.22,0.50,0.76,0.38,0.00
0.00,0.37,73.60,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.50,1.88,0.87,0.50,2.32,1.16,0.50,7.63,3.52,0.50,4.72,2.36,-0.00,0.56,-0.00,-0.00,0.78,-0.00,0.00
0.00,0.37,69.97,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00,-0.00,1.18,-0.00,0.50,2.65,1.32,0.50,6.39,2.95,0.50,4.86,2.43,0.50,0.49,0.23,-0.00,0.76,-0.00,0.00
0.00,0.36,78.05,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00,1.67,0.00,-0.00,1.92,-0.00,0.50,10.73,4.95,0.50,5.80,2.90,0.50,0.52,0.24,0.50,0.69,0.35,0.00
0.50,0.35,86.97,40.09,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,2.90,0.00,0.00,0.39,0.00,0.50,14.21,6.55,0.50,5.67,2.83,0.00,0.47,0.00,0.00,0.39,0.00,0.00
0.50,0.23,84.39,38.90,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.38,0.00,0.50,11.64,5.36,0.50,5.67,2.83,0.00,0.48,0.00,0.00,0.38,0.00,0.00
0.00,0.10,50.39,0.00,0.00,0.00,0.00,0.50,0.62,0.29,0.00,0.00,0.00,-0.00,0.56,-0.00,0.04,0.38,0.01,0.50,6.48,2.99,0.50,12.29,6.14,0.00,0.40,0.00,0.46,0.38,0.18,0.00
-0.37,0.10,-1.36,0.50,0.00,0.00,0.00,0.50,0.38,0.17,0.00,0.00,0.00,0.00,0.39,0.00,0.13,0.39,0.05,0.50,5.91,2.73,0.50,9.66,4.83,0.00,0.39,0.00,0.00,0.39,0.00,0.00
0.00,0.19,6.08,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,-0.00,0.39,-0.00,0.50,1.50,0.75,0.50,5.06,2.33,0.50,5.30,2.65,0.50,0.38,0.18,-0.00,0.64,-0.00,0.00
-1.00,0.18,-22.22,22.22,0.00,0.00,0.00,0.50,0.32,0.15,0.00,0.00,0.00,0.00,0.39,0.00,0.00,9.15,0.00,0.50,8.15,3.76,-0.00,9.78,-0.00,0.00,0.38,0.00,0.00,2.27,0.00,0.00
-1.00,0.40,-16.92,16.92,0.00,0.00,0.00,0.50,0.17,0.08,0.00,0.00,0.00,0.00,0.38,0.00,0.00,3.50,0.00,0.50,8.31,3.83,-0.00,8.17,-0.00,0.00,0.37,0.00,0.00,0.75,0.00,0.00
-1.00,0.63,-20.68,20.68,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,4.67,0.00,0.50,8.58,3.96,-0.00,7.96,-0.00,0.00,0.38,0.00,0.00,1.52,0.00,0.00
-0.63,0.86,-9.65,6.04,0.00,0.00,0.00,0.50,0.14,0.06,0.00,0.00,0.00,0.00,0.38,0.00,0.00,5.08,0.00,0.50,12.88,5.94,0.37,9.38,3.51,0.00,0.38,0.00,0.00,1.48,0.00,0.00
-0.00,1.00,2.10,-0.01,0.00,0.00,0.00,-0.00,0.23,-0.00,0.00,0.00,0.00,0.50,0.41,0.19,0.50,3.11,1.55,0.50,15.69,7.23,0.50,9.93,4.96,0.00,0.38,0.00,0.00,2.22,0.00,0.00
0.00,1.00,19.45,0.00,0.00,0.00,0.00,0.07,0.47,0.03,0.00,0.00,0.00,0.43,0.46,0.18,0.50,3.30,1.65,0.50,15.30,7.05,0.50,9.11,4.56,0.00,0.39,0.00,-0.00,0.94,-0.00,0.00
0.00,1.00,88.63,0.00,0.00,0.00,0.00,-0.00,3.45,-0.00,0.00,0.00,0.00,0.50,5.74,2.65,0.00,0.65,0.00,0.50,33.87,15.61,0.50,6.05,3.03,0.00,0.61,0.00,0.50,0.39,0.19,0.00
1.00,0.99,221.36,204.09,0.00,0.00,0.00,0.00,41.97,0.00,0.00,0.00,0.00,0.00,33.53,0.00,0.00,0.31,0.00,-0.00,58.85,-0.00,0.00,3.03,0.00,0.00,0.97,0.00,0.00,0.21,0.00,0.00
1.00,0.74,205.45,189.41,0.00,0.00,0.00,0.00,43.92,0.00,0.00,0.00,0.00,0.00,48.58,0.00,0.00,0.21,0.00,-0.00,52.33,-0.00,0.50,5.05,2.52,0.00,0.91,0.00,0.00,0.12,0.00,0.00
0.86,0.50,110.25,87.47,0.00,0.00,0.00,0.14,17.48,2.25,0.00,0.00,0.00,0.00,9.87,0.00,0.00,0.38,0.00,0.00,9.03,0.00,0.50,5.52,2.76,0.00,0.69,0.00,0.00,0.32,0.00,0.00
0.50,0.28,98.57,45.44,0.00,0.00,0.00,0.00,5.08,0.00,0.00,0.00,0.00,0.00,4.39,0.00,0.00,0.38,0.00,0.50,9.51,4.39,0.50,3.90,1.95,0.00,0.54,0.00,0.00,0.26,0.00,0.00
0.00,0.16,89.91,0.00,0.00,0.00,0.00,0.50,4.73,2.18,0.00,0.00,0.00,-0.00,1.57,-0.00,0.00,0.38,0.00,0.50,9.85,4.54,0.50,3.78,1.89,0.00,0.41,0.00,0.50,0.33,0.17,0.00
0.00,0.16,82.58,0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.38,0.00,0.50,7.41,3.42,0.50,3.33,1.67,0.25,0.58,0.13,0.50,0.36,0.18,0.00
0.00,0.15,82.24,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.50,0.90,0.41,0.00,0.38,0.00,0.50,13.11,6.04,0.50,3.32,1.66,0.00,0.59,0.00,0.50,0.30,0.15,0.00
0.00,0.15,80.51,0.00,0.00,0.00,0.00,0.05,1.05,0.05,0.00,0.00,0.00,0.45,0.89,0.37,0.00,0.39,0.00,0.50,8.24,3.80,0.50,3.06,1.53,0.00,0.57,0.00,0.50,0.38,0.19,0.00
0.00,0.14,73.34,0.00,0.00,0.00,0.00,0.10,1.60,0.15,0.00,0.00,0.00,0.40,1.49,0.55,-0.00,0.83,-0.00,0.50,8.49,3.91,0.50,2.94,1.47,0.00,0.48,0.00,0.50,0.59,0.30,0.00
0.00,0.14,62.05,0.00,0.00,0.00,0.00,-0.00,3.57,-0.00,0.00,0.00,0.00,0.50,4.98,2.29,0.50,2.49,1.24,0.50,10.10,4.66,0.50,4.82,2.41,0.00,0.78,0.00,-0.00,1.12,-0.00,0.00
0.00,0.14,62.42,0.00,0.00,0.00,0.00,-0.00,1.48,-0.00,0.00,0.00,0.00,0.50,5.24,2.42,0.16,0.51,0.08,0.50,8.19,3.77,0.50,3.68,1.84,0.00,0.72,0.00,0.34,0.48,0.16,0.00
-0.04,0.13,52.91,-2.29,0.00,0.00,0.00,-0.00,1.62,-0.00,0.00,0.00,0.00,0.50,6.12,2.82,0.22,0.39,0.08,0.50,7.22,3.33,0.50,3.98,1.99,0.00,0.66,0.00,0.24,0.47,0.11,0.00
0.00,0.14,66.82,0.00,0.00,0.00,0.00,-0.00,1.49,-0.00,0.00,0.00,0.00,0.50,4.26,1.96,0.14,0.43,0.06,0.50,9.02,4.16,0.50,3.94,1.97,0.00,0.81,0.00,0.36,0.39,0.14,0.00
0.13,0.14,86.12,10.53,0.00,0.00,0.00,0.00,1.55,0.00,0.00,0.00,0.00,0.37,1.78,0.60,0.00,0.37,0.00,0.50,5.55,2.56,0.50,4.39,2.20,0.00,0.57,0.00,0.50,0.22,0.11,0.00
-0.00,0.10,70.57,0.00,0.00,0.00,0.00,0.07,1.21,0.08,0.00,0.00,0.00,0.43,3.75,1.48,0.50,0.24,0.12,0.50,5.43,2.50,0.50,6.71,3.35,0.00,0.53,0.00,-0.00,0.12,-0.00,0.00
0.00,0.10,33.07,0.00,0.00,0.00,0.00,0.07,0.98,0.07,0.00,0.00,0.00,0.43,0.87,0.34,0.50,2.07,1.04,0.50,5.99,2.76,0.50,8.49,4.25,0.00,0.39,0.00,0.00,1.19,0.00,0.00
-0.12,0.10,10.50,-1.29,0.00,0.00,0.00,0.50,0.50,0.23,0.00,0.00,0.00,0.00,0.55,0.00,0.38,7.42,2.80,0.50,10.92,5.03,0.50,13.65,6.83,0.00,0.42,0.00,0.00,3.10,0.00,0.00
-1.00,0.13,-14.64,14.64,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,2.26,0.00,0.50,10.16,4.68,-0.00,13.18,-0.00,0.00,0.39,0.00,0.00,0.78,0.00,0.00
-1.00,0.36,-33.72,33.72,0.00,0.00,0.00,0.50,0.70,0.32,0.00,0.00,0.00,0.00,0.43,0.00,0.00,3.76,0.00,0.50,23.49,10.83,-0.00,24.78,-0.00,0.00,0.39,0.00,0.00,1.02,0.00,0.00
-1.00,0.58,-23.82,23.82,0.00,0.00,0.00,0.50,0.42,0.20,0.00,0.00,0.00,0.00,0.44,0.00,0.00,2.96,0.00,0.50,19.28,8.89,-0.00,11.80,-0.00,0.00,0.39,0.00,0.00,1.80,0.00,0.00
-0.84,0.81,1.99,-1.67,0.00,0.00,0.00,0.50,0.55,0.25,0.00,0.00,0.00,0.00,0.42,0.00,0.00,3.43,0.00,0.50,16.20,7.47,0.16,7.99,1.31,0.00,0.40,0.00,0.00,1.82,0.00,0.00
0.00,1.00,25.05,0.00,0.00,0.00,0.00,0.31,0.82,0.23,0.00,0.00,0.00,0.00,0.59,0.00,0.50,2.05,1.03,0.50,13.65,6.29,0.50,7.16,3.58,0.19,0.41,0.07,0.00,1.02,0.00,0.00
0.00,1.00,73.21,0.00,0.00,0.00,0.00,0.50,0.75,0.34,0.00,0.00,0.00,-0.00,0.68,-0.00,0.04,0.56,0.02,0.50,21.75,10.03,0.50,5.82,2.91,0.00,0.46,0.00,0.46,0.42,0.20,0.00
0.50,1.00,138.16,63.69,0.00,0.00,0.00,0.00,8.73,0.00,0.00,0.00,0.00,0.00,6.35,0.00,0.00,0.36,0.00,0.50,41.60,19.18,0.50,5.15,2.58,0.00,0.74,0.00,0.00,0.30,0.00,0.00
1.00,0.87,305.18,281.37,0.00,0.00,0.00,0.00,52.26,0.00,0.00,0.00,0.00,0.00,37.84,0.00,0.00,0.26,0.00,-0.00,80.25,-0.00,0.00,3.22,0.00,0.00,0.83,0.00,0.00,0.12,0.00,0.00
1.00,0.62,242.82,223.87,0.00,0.00,0.00,0.00,56.57,0.00,0.00,0.00,0.00,0.00,61.95,0.00,0.00,0.15,0.00,-0.00,83.53,-0.00,0.00,4.17,0.00,0.00,0.87,0.00,0.00,0.08,0.00,0.00
1.00,0.37,151.34,139.53,0.00,0.00,0.00,0.00,30.06,0.00,0.00,0.00,0.00,0.00,15.28,0.00,0.00,0.20,0.00,0.00,22.86,0.00,0.50,2.93,1.47,0.00,0.86,0.00,0.00,0.14,0.00,0.00
0.00,0.13,111.90,0.00,0.00,0.00,0.00,0.50,13.11,6.04,0.00,0.00,0.00,0.39,11.84,4.23,0.00,0.34,0.00,0.11,11.83,1.23,0.50,2.64,1.32,0.00,0.76,0.00,0.50,0.22,0.11,0.00
0.00,0.12,110.58,0.00,0.00,0.00,0.00,0.50,9.29,4.28,0.00,0.00,0.00,-0.00,6.18,-0.00,0.00,0.35,0.00,0.50,14.34,6.61,0.50,2.52,1.26,0.00,0.46,0.00,0.00,0.19,0.00,0.00
0.00,0.12,98.65,0.00,0.00,0.00,0.00,0.30,1.85,0.51,0.00,0.00,0.00,0.20,1.78,0.33,0.00,0.38,0.00,0.50,14.05,6.48,0.50,2.10,1.05,0.00,0.48,0.00,0.50,0.37,0.18,0.00
0.08,0.12,100.79,7.04,0.00,0.00,0.00,0.34,1.20,0.37,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.38,0.00,0.50,12.33,5.68,0.50,2.53,1.26,0.09,0.76,0.06,0.50,0.38,0.19,0.00
0.00,0.10,82.98,0.00,0.00,0.00,0.00,0.50,1.35,0.62,0.00,0.00,0.00,-0.00,1.17,-0.00,0.04,0.44,0.02,0.50,6.87,3.16,0.50,3.44,1.72,0.00,0.81,0.00,0.46,0.46,0.21,0.00
0.00,0.10,57.86,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00,0.44,6.01,2.45,0.50,0.61,0.30,0.50,6.60,3.04,0.50,3.59,1.79,0.00,0.79,0.00,-0.00,0.64,-0.00,0.00
0.00,0.10,23.62,0.00,0.00,0.00,0.00,0.07,1.01,0.07,0.00,0.00,0.00,0.43,2.19,0.86,0.50,1.22,0.61,0.50,7.17,3.31,0.50,5.00,2.50,0.00,0.40,0.00,-0.00,0.89,-0.00,0.00
-0.10,0.10,16.69,-1.70,0.00,0.00,0.00,0.50,0.88,0.41,0.00,0.00,0.00,0.00,0.87,0.00,0.40,2.21,0.88,0.50,5.62,2.59,0.50,5.35,2.67,0.00,0.41,0.00,0.00,0.92,0.00,0.00
0.00,0.13,19.00,0.00,0.00,0.00,0.00,0.50,1.40,0.64,0.00,0.00,0.00,-0.00,0.95,-0.00,0.50,1.77,0.89,0.50,6.51,3.00,0.50,4.56,2.28,0.00,0.64,0.00,-0.00,1.58,-0.00,0.00
0.00,0.13,19.90,0.00,0.00,0.00,0.00,0.50,1.03,0.47,0.00,0.00,0.00,-0.00,0.99,-0.00,0.50,2.01,1.01,0.50,5.80,2.67,0.50,4.49,2.24,0.00,0.59,0.00,-0.00,0.85,-0.00,0.00
0.00,0.14,33.77,0.00,0.00,0.00,0.00,-0.00,1.36,-0.00,0.00,0.00,0.00,0.50,1.04,0.48,0.20,0.89,0.18,0.50,4.99,2.30,0.50,7.80,3.90,0.00,0.42,0.00,0.30,0.39,0.12,0.00
0.00,0.13,27.26,0.00,0.00,0.00,0.00,0.50,1.41,0.65,0.00,0.00,0.00,-0.00,1.09,-0.00,0.00,0.63,0.00,0.50,5.16,2.38,0.50,8.95,4.48,0.00,0.41,0.00,0.50,0.43,0.21,0.00
-1.00,0.13,-12.28,12.28,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,3.77,0.00,0.50,6.67,3.07,0.00,13.60,0.00,0.00,0.42,0.00,0.00,1.55,0.00,0.00
-1.00,0.36,-13.32,13.32,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,0.00,0.49,0.00,0.00,2.57,0.00,0.50,9.32,4.30,-0.00,9.06,-0.00,0.00,0.39,0.00,0.00,1.20,0.00,0.00
-1.00,0.58,-29.78,29.78,0.00,0.00,0.00,0.50,0.50,0.23,0.00,0.00,0.00,0.00,0.47,0.00,0.00,5.13,0.00,0.50,8.64,3.98,-0.00,14.40,-0.00,0.00,0.48,0.00,0.00,2.93,0.00,0.00
-0.84,0.81,-5.21,4.36,0.00,0.00,0.00,0.50,0.38,0.17,0.00,0.00,0.00,0.00,0.39,0.00,0.00,5.13,0.00,0.50,7.83,3.61,0.16,13.70,2.25,0.00,0.39,0.00,0.00,1.86,0.00,0.00
0.00,1.00,25.18,0.00,0.00,0.00,0.00,0.07,0.64,0.04,0.00,0.00,0.00,0.43,0.62,0.24,0.50,2.88,1.44,0.50,10.33,4.76,0.50,7.50,3.75,0.00,0.50,0.00,-0.00,1.40,-0.00,0.00
0.00,1.00,60.11,0.00,0.00,0.00,0.00,0.31,0.68,0.19,0.00,0.00,0.00,0.00,0.49,0.00,0.50,1.73,0.86,0.50,12.07,5.56,0.50,4.82,2.41,0.19,0.41,0.07,-0.00,0.59,-0.00,0.00
0.00,1.00,49.02,0.00,0.00,0.00,0.00,0.07,0.46,0.03,0.00,0.00,0.00,0.43,0.54,0.21,0.50,1.32,0.66,0.50,8.77,4.04,0.50,4.44,2.22,0.00,0.49,0.00,-0.00,0.43,-0.00,0.00
0.00,1.00,83.87,0.00,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.00,0.00,0.50,1.04,0.48,0.00,0.39,0.00,0.50,22.09,10.18,0.50,3.43,1.71,0.00,0.49,0.00,0.50,0.38,0.19,0.00
0.50,0.99,130.58,60.19,0.00,0.00,0.00,0.00,12.56,0.00,0.00,0.00,0.00,0.00,7.85,0.00,0.00,0.47,0.00,0.50,39.53,18.22,0.50,4.37,2.18,0.00,0.75,0.00,0.00,0.38,0.00,0.00
1.00,0.87,280.95,259.03,0.00,0.00,0.00,0.00,67.48,0.00,0.00,0.00,0.00,0.00,62.36,0.00,0.00,0.38,0.00,-0.00,114.27,-0.00,0.00,3.35,0.00,0.00,1.49,0.00,0.00,0.28,0.00,0.00
1.00,0.62,213.00,196.38,0.00,0.00,0.00,0.00,35.13,0.00,0.00,0.00,0.00,0.00,49.93,0.00,0.00,0.29,0.00,-0.00,62.17,-0.00,0.50,4.58,2.29,0.00,0.88,0.00,0.00,0.19,0.00,0.00
1.00,0.37,129.40,119.30,0.00,0.00,0.00,0.00,16.06,0.00,0.00,0.00,0.00,0.00,14.63,0.00,0.00,0.38,0.00,0.00,14.64,0.00,0.50,3.92,1.96,0.00,0.70,0.00,0.00,0.33,0.00,0.00
0.07,0.13,114.89,7.01,0.00,0.00,0.00,0.50,9.38,4.33,0.00,0.00,0.00,0.00,5.90,0.00,0.00,0.38,0.00,0.43,7.83,3.13,0.50,3.59,1.79,0.00,0.52,0.00,0.00,0.27,0.00,0.00
0.00,0.11,117.53,0.00,0.00,0.00,0.00,0.50,16.93,7.80,0.00,0.00,0.00,-0.00,15.03,-0.00,0.00,0.39,0.00,0.50,16.76,7.73,0.50,3.80,1.90,0.00,0.62,0.00,0.32,0.34,0.11,0.00
0.00,0.11,95.72,0.37,0.00,0.00,0.00,0.00,2.81,0.00,0.00,0.00,0.00,0.50,7.44,3.40,0.50,0.39,0.19,0.50,11.04,5.09,0.50,3.37,1.69,0.00,0.64,0.00,-0.00,0.36,-0.00,0.00
0.02,0.11,85.90,1.44,0.00,0.00,0.00,0.00,2.12,0.00,0.00,0.00,0.00,0.48,4.63,2.06,0.50,0.38,0.19,0.50,11.01,5.08,0.50,2.52,1.26,0.00,0.78,0.00,0.00,0.38,0.00,0.00
-0.00,0.10,79.79,0.00,0.00,0.00,0.00,0.07,1.06,0.07,0.00,0.00,0.00,0.43,1.98,0.78,0.50,0.56,0.28,0.50,6.50,2.99,0.50,3.62,1.81,0.00,0.59,0.00,-0.00,0.58,-0.00,0.00
0.00,0.10,32.44,0.00,0.00,0.00,0.00,0.07,0.97,0.07,0.00,0.00,0.00,0.43,1.27,0.50,0.50,1.49,0.74,0.50,8.94,4.12,0.50,4.35,2.18,0.00,0.61,0.00,-0.00,0.80,-0.00,0.00
-0.12,0.10,7.28,-0.91,0.00,0.00,0.00,0.50,0.99,0.46,0.00,0.00,0.00,-0.00,0.97,-0.00,0.38,1.44,0.54,0.50,6.58,3.03,0.50,4.40,2.20,0.00,0.41,0.00,0.00,0.88,0.00,0.00
0.00,0.13,8.20,0.00,0.00,0.00,0.00,0.50,0.96,0.44,0.00,0.00,0.00,-0.00,0.86,-0.00,0.50,1.93,0.97,0.50,7.55,3.48,0.50,4.38,2.19,0.00,0.39,0.00,-0.00,0.88,-0.00,0.00
0.00,0.14,7.67,0.00,0.00,0.00,0.00,0.50,0.92,0.42,0.00,0.00,0.00,-0.00,0.90,-0.00,0.50,3.28,1.64,0.50,9.22,4.25,0.50,5.42,2.71,0.00,0.39,0.00,-0.00,2.26,-0.00,0.00
0.00,0.14,8.59,0.00,0.00,0.00,0.00,0.50,0.89,0.41,0.00,0.00,0.00,-0.00,0.68,-0.00,0.50,1.01,0.51,0.50,6.77,3.12,0.50,4.18,2.09,0.00,0.39,0.00,-0.00,0.83,-0.00,0.00
0.00,0.14,17.59,0.00,0.00,0.00,0.00,0.50,1.82,0.84,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.43,0.00,0.50,5.54,2.55,0.50,4.78,2.39,-0.00,0.52,-0.00,0.50,0.32,0.16,0.00
0.00,0.14,20.65,0.00,0.00,0.00,0.00,0.50,2.09,0.96,0.00,0.00,0.00,-0.00,1.53,-0.00,0.00,0.39,0.00,0.50,5.00,2.30,0.50,8.82,4.41,0.00,0.60,0.00,0.50,0.37,0.19,0.00
-1.00,0.14,-17.96,17.96,0.00,0.00,0.00,0.50,1.04,0.48,0.00,0.00,0.00,0.00,1.61,0.00,0.00,2.78,0.00,0.50,5.24,2.41,-0.00,10.85,-0.00,0.00,0.66,0.00,0.00,1.18,0.00,0.00
0.00,0.37,0.05,0.00,0.00,0.00,0.00,-0.00,0.97,-0.00,0.00,0.00,0.00,0.50,1.24,0.57,0.50,13.49,6.74,0.50,8.79,4.05,0.50,22.35,11.18,0.00,0.58,0.00,-0.00,7.67,-0.00,0.00
-0.50,0.37,-32.87,16.43,0.00,0.00,0.00,0.50,0.37,0.17,0.00,0.00,0.00,0.00,0.38,0.00,0.00,17.47,0.00,0.50,12.70,5.85,0.50,37.03,18.51,0.00,0.36,0.00,0.00,9.14,0.00,0.00
-0.50,0.48,-51.23,25.62,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,27.02,0.00,0.50,17.51,8.07,0.50,54.63,27.32,0.00,0.35,0.00,0.00,16.91,0.00,0.00
-0.79,0.60,-53.64,42.54,0.00,0.00,0.00,0.50,1.36,0.63,0.00,0.00,0.00,0.00,1.91,0.00,0.00,24.94,0.00,0.50,23.74,10.94,0.21,54.83,11.34,0.00,0.71,0.00,0.00,19.98,0.00,0.00
-0.50,0.78,-50.51,25.25,0.00,0.00,0.00,0.50,1.71,0.79,0.00,0.00,0.00,-0.00,3.16,-0.00,0.00,33.78,0.00,0.50,42.80,19.73,0.50,63.11,31.55,0.00,0.69,0.00,0.00,19.98,0.00,0.00
-0.50,0.89,-49.20,24.60,0.00,0.00,0.00,-0.00,2.11,-0.00,0.00,0.00,0.00,0.50,4.89,2.25,0.00,31.44,0.00,0.50,61.05,28.14,0.50,55.44,27.72,0.00,0.65,0.00,0.00,20.00,0.00,0.00
0.00,1.00,13.30,0.00,0.00,0.00,0.00,-0.00,2.86,-0.00,0.00,0.00,0.00,0.50,3.89,1.79,0.50,16.58,8.29,0.50,70.16,32.34,0.50,25.75,12.88,0.00,0.57,0.00,-0.00,14.30,-0.00,0.00
0.50,1.00,115.34,53.17,0.00,0.00,0.00,0.00,21.04,0.00,0.00,0.00,0.00,0.00,10.66,0.00,0.00,2.31,0.00,0.50,83.65,38.56,0.50,11.04,5.52,0.00,0.42,0.00,0.14,1.36,0.19,0.00
