BattSchedule_MW,SOC_percent,EnergyPriceDA_AUDperMWh,EnergyProfit_AUD,L1SCapacity,L1SPrice_AUDperMW,L1SRev_AUD,R6SCapacity,R6SPrice_AUDperMW,R6SRev_AUD,R1SCapacity,R1SPrice_AUDperMW,R1SRev_AUD,R60SCapacity,R60SPrice_AUDperMW,R60SRev_AUD,L60SCapacity,L60SPrice_AUDperMW,L60SRev_AUD,RREGCapacity,RREGPrice_AUDperMW,RREGRev_AUD,LREGCapacity,LREGPrice_AUDperMW,LREGRev_AUD,R5MCapacity,R5MPrice_AUDperMW,R5MRev_AUD,L6SCapacity,L6SPrice_AUDperMW,L6SRev_AUD,CapacityObligation
-0.03,0.94,40.14,-1.09,0.00,0.00,0.00,0.36,0.38,0.13,0.00,0.00,0.00,0.00,0.37,0.00,0.47,2.27,1.08,0.50,5.23,2.41,0.50,2.56,1.28,0.14,0.37,0.05,0.00,0.49,0.00,0.00
0.00,1.00,55.65,0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.38,0.15,0.50,1.32,0.66,0.50,4.87,2.24,0.50,2.77,1.38,0.00,0.37,0.00,-0.00,0.41,-0.00,0.00
0.00,1.00,107.81,0.00,0.00,0.00,0.00,0.02,0.48,0.01,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.84,0.00,0.50,3.29,1.52,0.50,3.04,1.52,0.48,0.39,0.17,0.50,0.27,0.13,0.00
0.00,0.91,111.31,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.21,0.45,0.09,0.00,0.45,0.00,0.50,6.29,2.90,0.50,3.29,1.65,0.29,0.39,0.10,0.00,0.15,0.00,0.00
0.00,0.83,102.62,0.00,0.00,0.00,0.00,0.50,0.47,0.22,0.00,0.00,0.00,-0.00,0.46,-0.00,0.00,0.40,0.00,0.50,5.95,2.74,0.50,3.43,1.72,0.00,0.39,0.00,0.50,0.28,0.14,0.00
0.18,0.83,156.23,26.14,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.25,0.00,0.50,11.49,5.30,0.50,1.98,0.99,0.32,0.38,0.11,0.00,0.06,0.00,0.00
0.00,0.40,117.59,0.00,0.00,0.00,0.00,0.50,2.25,1.04,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.05,0.00,0.50,8.63,3.98,0.50,1.84,0.92,-0.00,0.38,-0.00,0.00,0.01,0.00,0.00
0.13,0.39,156.23,18.52,0.00,0.00,0.00,0.50,9.07,4.18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.02,0.00,0.37,5.41,1.85,0.00,0.48,0.00,0.00,0.51,0.00,0.00,0.01,0.00,0.00
0.00,0.10,104.50,0.00,0.00,0.00,0.00,0.50,0.66,0.30,0.00,0.00,0.00,0.00,0.53,0.00,0.04,0.01,0.00,0.50,5.16,2.38,0.50,0.77,0.38,0.00,0.39,0.00,0.46,0.01,0.00,0.00
0.00,0.10,89.80,0.00,0.00,0.00,0.00,0.50,0.46,0.21,0.00,0.00,0.00,0.00,0.45,0.00,0.04,0.07,0.00,0.50,7.55,3.48,0.50,0.87,0.44,0.00,0.41,0.00,0.46,0.02,0.01,0.00
0.00,0.10,78.21,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.04,0.12,0.00,0.50,1.50,0.69,0.50,1.38,0.69,0.00,0.38,0.00,0.46,0.03,0.01,0.00
0.00,0.10,82.75,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.32,0.00,0.13,0.25,0.03,0.50,1.73,0.80,0.50,1.69,0.84,0.00,0.38,0.00,0.00,0.02,0.00,0.00
0.00,0.10,66.15,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.38,-0.00,0.04,0.41,0.01,0.50,4.53,2.09,0.50,1.13,0.57,0.00,0.38,0.00,0.46,0.24,0.11,0.00
0.00,0.10,57.09,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.38,-0.00,0.04,0.45,0.02,0.50,4.57,2.11,0.50,1.56,0.78,0.00,0.38,0.00,0.46,0.27,0.13,0.00
0.00,0.10,55.21,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.04,0.45,0.02,0.50,3.08,1.42,0.50,1.29,0.65,0.00,0.38,0.00,0.46,0.36,0.16,0.00
0.00,0.10,51.74,0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.39,0.00,0.50,1.42,0.71,0.50,2.76,1.27,0.50,1.60,0.80,0.19,0.38,0.07,-0.00,0.37,-0.00,0.00
0.00,0.10,51.52,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.38,-0.00,0.04,0.54,0.02,0.50,3.17,1.46,0.50,1.56,0.78,0.00,0.39,0.00,0.46,0.27,0.12,0.00
0.00,0.10,59.03,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.37,-0.00,0.04,0.29,0.01,0.50,1.93,0.89,0.50,2.96,1.48,0.00,0.38,0.00,0.46,0.15,0.07,0.00
-0.00,0.10,71.05,0.00,0.00,0.00,0.00,0.50,0.43,0.20,0.00,0.00,0.00,0.00,0.38,0.00,0.13,0.07,0.01,0.50,1.57,0.72,0.50,1.77,0.89,0.00,0.39,0.00,0.00,0.01,0.00,0.00
0.00,0.10,39.86,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,-0.00,0.37,-0.00,0.04,0.28,0.01,0.50,1.83,0.84,0.50,4.48,2.24,0.00,0.39,0.00,0.46,0.10,0.05,0.00
0.00,0.10,14.22,0.00,0.00,0.00,0.00,0.31,0.38,0.11,0.00,0.00,0.00,0.00,0.33,0.00,0.50,1.38,0.69,0.50,2.22,1.02,0.50,3.23,1.61,0.19,0.37,0.07,-0.00,0.43,-0.00,0.00
0.00,0.10,6.39,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.34,0.00,0.50,1.49,0.74,0.50,5.06,2.33,0.50,2.78,1.39,0.00,0.29,0.00,-0.00,0.29,-0.00,0.00
-0.47,0.13,0.05,-0.02,0.00,0.00,0.00,0.20,0.38,0.07,0.00,0.00,0.00,0.00,0.33,0.00,0.03,1.48,0.04,0.50,3.06,1.41,0.50,2.63,1.31,0.00,0.32,0.00,0.00,0.47,0.00,0.00
0.00,1.00,2.67,0.00,0.00,0.00,0.00,0.31,0.38,0.11,0.00,0.00,0.00,0.00,0.35,0.00,0.50,3.48,1.74,0.50,2.75,1.27,0.50,5.66,2.83,0.19,0.34,0.06,0.00,0.51,0.00,0.00
0.00,1.00,29.75,0.00,0.00,0.00,0.00,0.07,0.30,0.02,0.00,0.00,0.00,0.43,0.37,0.15,0.50,2.04,1.02,0.50,4.69,2.16,0.50,4.11,2.06,0.00,0.37,0.00,-0.00,0.43,-0.00,0.00
0.00,1.00,61.41,0.00,0.00,0.00,0.00,0.07,0.37,0.02,0.00,0.00,0.00,0.43,0.38,0.15,0.50,0.96,0.48,0.50,7.17,3.31,0.50,2.27,1.13,0.00,0.35,0.00,-0.00,0.38,-0.00,0.00
0.00,1.00,87.85,0.00,0.00,0.00,0.00,0.50,0.48,0.22,0.00,0.00,0.00,0.00,0.42,0.00,0.04,0.41,0.01,0.50,6.67,3.08,0.50,1.96,0.98,0.00,0.33,0.00,0.46,0.23,0.10,0.00
0.00,1.00,145.20,0.00,0.00,0.00,0.00,0.50,0.42,0.19,0.00,0.00,0.00,0.00,0.39,0.00,0.04,0.38,0.01,0.50,9.18,4.23,0.50,1.42,0.71,0.00,0.36,0.00,0.46,0.16,0.07,0.00
0.00,1.00,209.35,0.00,0.00,0.00,0.00,0.50,1.43,0.66,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.12,0.00,0.50,10.76,4.96,0.50,2.67,1.33,-0.00,0.38,-0.00,0.00,0.00,0.00,0.00
0.42,0.99,251.78,98.40,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.01,0.00,0.50,11.27,5.20,0.00,0.25,0.00,0.08,0.41,0.03,0.00,0.00,0.00,0.00
0.00,0.10,118.95,0.00,0.00,0.00,0.00,0.50,32.45,14.96,0.00,0.00,0.00,-0.00,1.46,-0.00,0.04,0.11,0.00,0.50,13.51,6.23,0.50,1.45,0.73,0.00,0.58,0.00,0.46,0.09,0.04,0.00
0.00,0.10,175.31,0.00,0.00,0.00,0.00,0.50,20.52,9.46,0.00,0.00,0.00,-0.00,6.85,-0.00,0.04,0.00,0.00,0.50,15.25,7.03,0.50,1.84,0.92,0.00,0.64,0.00,0.46,0.04,0.02,0.00
0.00,0.10,108.02,0.00,0.00,0.00,0.00,0.50,0.85,0.39,0.00,0.00,0.00,0.00,0.59,0.00,0.04,0.03,0.00,0.50,3.12,1.44,0.50,0.68,0.34,0.00,0.41,0.00,0.46,0.01,0.00,0.00
0.00,0.10,67.08,0.00,0.00,0.00,0.00,0.50,0.49,0.23,0.00,0.00,0.00,0.00,0.41,0.00,0.13,0.08,0.01,0.50,3.64,1.68,0.50,1.44,0.72,0.00,0.40,0.00,0.00,0.01,0.00,0.00
0.00,0.10,67.42,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.13,0.04,0.01,0.50,3.70,1.71,0.50,0.95,0.47,0.00,0.38,0.00,0.00,0.01,0.00,0.00
-0.00,0.10,77.23,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,0.00,0.42,0.00,0.13,0.08,0.01,0.50,3.85,1.78,0.50,1.25,0.63,0.00,0.39,0.00,0.00,0.01,0.00,0.00
0.00,0.10,27.60,0.00,0.00,0.00,0.00,0.07,0.41,0.03,0.00,0.00,0.00,0.43,0.43,0.17,0.50,0.49,0.24,0.50,3.43,1.58,0.50,2.19,1.09,0.00,0.40,0.00,0.00,0.30,0.00,0.00
0.00,0.10,22.19,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.40,-0.00,0.04,0.39,0.01,0.50,3.74,1.72,0.50,1.53,0.77,0.00,0.39,0.00,0.46,0.37,0.17,0.00
-0.02,0.10,19.14,-0.44,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.48,0.39,0.18,0.50,4.02,1.85,0.50,1.50,0.75,0.00,0.39,0.00,0.00,0.35,0.00,0.00
-0.45,0.17,19.13,-8.64,0.00,0.00,0.00,0.50,0.41,0.19,0.00,0.00,0.00,-0.00,0.39,-0.00,0.05,0.39,0.02,0.50,6.10,2.81,0.50,1.55,0.77,0.00,0.39,0.00,0.00,0.38,0.00,0.00
0.00,1.00,21.88,0.00,0.00,0.00,0.00,0.07,0.41,0.03,0.00,0.00,0.00,0.43,0.49,0.19,0.50,0.49,0.24,0.50,3.53,1.63,0.50,2.00,1.00,0.00,0.40,0.00,0.00,0.37,0.00,0.00
0.00,1.00,71.60,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.12,0.51,0.06,0.00,0.33,0.00,0.50,4.57,2.11,0.50,2.12,1.06,0.38,0.42,0.15,0.00,0.11,0.00,0.00
0.36,0.91,115.16,38.70,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.19,0.00,0.15,2.88,0.41,0.50,2.78,1.39,0.48,0.44,0.20,0.00,0.05,0.00,0.00
0.00,0.10,78.74,0.00,0.00,0.00,0.00,0.50,0.42,0.20,0.00,0.00,0.00,0.00,0.36,0.00,0.13,0.25,0.03,0.50,7.08,3.26,0.50,4.85,2.43,0.00,0.39,0.00,0.00,0.01,0.00,0.00
0.00,0.10,56.03,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,-0.00,0.36,-0.00,0.04,0.53,0.02,0.50,7.93,3.65,0.50,3.20,1.60,0.00,0.38,0.00,0.46,0.32,0.15,0.00
-0.48,0.10,19.57,-9.43,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,0.00,0.37,0.00,0.50,4.29,2.14,0.50,4.62,2.13,0.02,3.94,0.07,0.00,0.38,0.00,0.00,0.54,0.00,0.00
0.00,1.00,70.21,0.00,0.00,0.00,0.00,0.07,0.31,0.02,0.00,0.00,0.00,0.43,0.42,0.17,0.50,1.67,0.84,0.50,4.01,1.85,0.50,3.46,1.73,0.00,0.36,0.00,0.00,0.39,0.00,0.00
0.00,1.00,109.01,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,-0.00,0.43,-0.00,0.50,2.35,1.17,0.50,8.94,4.12,0.50,5.02,2.51,0.50,0.37,0.17,-0.00,0.40,-0.00,0.00
-0.03,0.94,86.46,-2.36,0.00,0.00,0.00,0.17,0.23,0.04,0.00,0.00,0.00,0.33,0.38,0.11,0.47,1.30,0.61,0.50,8.98,4.14,0.50,3.09,1.54,0.00,0.38,0.00,0.00,0.35,0.00,0.00
0.00,1.00,99.76,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.04,0.39,0.01,0.50,8.17,3.77,0.50,4.25,2.13,0.00,0.37,0.00,0.46,0.29,0.13,0.00
0.00,1.00,153.60,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,0.00,0.38,0.00,0.04,0.38,0.01,0.50,12.04,5.55,0.50,4.32,2.16,0.00,0.35,0.00,0.46,0.28,0.13,0.00
0.43,1.00,380.58,151.07,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.23,0.00,0.50,9.95,4.58,0.00,2.09,0.00,0.07,0.34,0.02,0.00,0.05,0.00,0.00
0.00,0.10,81.26,0.00,0.00,0.00,0.00,0.50,0.41,0.19,0.00,0.00,0.00,0.00,0.39,0.00,0.04,0.11,0.00,0.50,6.94,3.20,0.50,3.89,1.95,0.00,0.36,0.00,0.46,0.11,0.05,0.00
0.00,0.10,62.62,0.00,0.00,0.00,0.00,0.50,0.89,0.41,0.00,0.00,0.00,-0.00,0.93,-0.00,0.13,0.13,0.02,0.50,5.08,2.34,0.50,1.98,0.99,0.00,0.38,0.00,0.00,0.01,0.00,0.00
-0.06,0.10,48.23,-2.72,0.00,0.00,0.00,0.50,8.82,4.07,0.00,0.00,0.00,-0.00,1.16,-0.00,0.44,0.05,0.02,0.50,3.20,1.48,0.50,2.99,1.49,0.00,0.43,0.00,0.00,0.01,0.00,0.00
0.00,0.23,94.09,0.00,0.00,0.00,0.00,0.49,1.94,0.88,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.01,0.00,0.50,2.92,1.34,0.50,1.37,0.69,0.01,0.46,0.00,0.00,0.01,0.00,0.00
0.00,0.22,87.93,0.00,0.00,0.00,0.00,0.50,2.14,0.99,0.00,0.00,0.00,-0.00,0.64,-0.00,0.00,0.01,0.00,0.50,3.29,1.51,0.50,0.18,0.09,0.00,0.43,0.00,0.00,0.01,0.00,0.00
0.00,0.21,90.05,0.00,0.00,0.00,0.00,0.50,0.61,0.28,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.03,0.00,0.50,3.19,1.47,0.50,0.81,0.40,0.00,0.38,0.00,0.06,0.01,0.00,0.00
0.00,0.20,78.62,0.00,0.00,0.00,0.00,0.50,1.00,0.46,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.05,0.00,0.50,4.88,2.25,0.50,0.62,0.31,0.00,0.39,0.00,0.12,0.01,0.00,0.00
0.04,0.19,80.37,2.91,0.00,0.00,0.00,0.46,0.43,0.18,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.02,0.00,0.50,3.21,1.48,0.50,0.54,0.27,0.00,0.39,0.00,0.13,0.01,0.00,0.00
0.00,0.10,22.36,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.50,0.58,0.29,0.50,7.57,3.49,0.50,1.17,0.58,0.00,0.40,0.00,-0.00,0.23,-0.00,0.00
0.00,0.13,18.28,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.50,1.70,0.85,0.50,6.24,2.88,0.50,1.17,0.58,0.00,0.39,0.00,0.00,0.43,0.00,0.00
-0.30,0.17,17.43,-5.16,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.20,1.79,0.36,0.50,5.95,2.74,0.50,2.28,1.14,0.00,0.39,0.00,0.00,0.39,0.00,0.00
-0.14,0.72,18.28,-2.49,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.39,-0.00,0.50,2.48,1.24,0.50,5.57,2.57,0.36,1.28,0.47,0.00,0.38,0.00,0.00,0.62,0.00,0.00
0.00,1.00,56.60,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,-0.00,0.39,-0.00,0.50,2.38,1.19,0.50,8.49,3.91,0.50,1.33,0.67,0.50,0.38,0.18,-0.00,0.40,-0.00,0.00
0.00,0.94,84.19,0.00,0.00,0.00,0.00,0.10,0.40,0.04,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.13,0.00,0.50,4.09,1.89,0.50,1.39,0.69,0.40,0.39,0.15,0.00,0.09,0.00,0.00
0.34,0.86,90.34,28.47,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.12,0.00,0.22,3.54,0.71,0.50,1.62,0.81,0.44,0.39,0.16,0.00,0.01,0.00,0.00
0.00,0.10,25.14,0.00,0.00,0.00,0.00,0.31,0.33,0.09,0.00,0.00,0.00,0.00,0.25,0.00,0.50,0.37,0.18,0.50,2.13,0.98,0.50,4.75,2.38,0.19,0.38,0.07,0.00,0.15,0.00,0.00
0.00,0.10,6.71,0.00,0.00,0.00,0.00,0.31,0.28,0.08,0.00,0.00,0.00,0.00,0.15,0.00,0.50,1.11,0.55,0.50,2.76,1.27,0.50,3.00,1.50,0.19,0.34,0.06,-0.00,0.37,-0.00,0.00
0.00,0.10,-43.70,-0.00,0.00,0.00,0.00,0.31,0.07,0.02,0.00,0.00,0.00,0.00,0.12,0.00,0.50,0.99,0.49,0.50,4.31,1.99,0.50,3.14,1.57,0.19,0.21,0.04,0.00,0.34,0.00,0.00
0.00,0.10,-59.02,-0.00,0.00,0.00,0.00,0.31,0.11,0.03,0.00,0.00,0.00,0.00,0.11,0.00,0.50,1.60,0.80,0.50,6.41,2.96,0.50,4.68,2.34,0.19,0.18,0.03,0.00,0.36,0.00,0.00
0.00,0.10,-62.23,-0.00,0.00,0.00,0.00,0.07,0.10,0.01,0.00,0.00,0.00,0.43,0.16,0.06,0.50,1.54,0.77,0.50,5.17,2.38,0.50,4.82,2.41,0.00,0.22,0.00,-0.00,0.23,-0.00,0.00
0.00,0.10,-51.99,-0.00,0.00,0.00,0.00,0.31,0.14,0.04,0.00,0.00,0.00,0.00,0.08,0.00,0.50,0.78,0.39,0.50,10.03,4.63,0.50,3.10,1.55,0.19,0.14,0.03,-0.00,0.24,-0.00,0.00
-0.33,0.10,-72.44,23.56,0.00,0.00,0.00,0.48,0.30,0.13,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.39,0.07,0.50,7.21,3.32,0.50,3.10,1.55,0.02,0.24,0.01,0.00,0.08,0.00,0.00
0.00,0.70,-60.21,-0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,-0.00,0.16,-0.00,0.46,0.38,0.17,0.50,8.48,3.91,0.50,3.11,1.56,0.50,0.26,0.12,0.00,0.05,0.00,0.00
0.24,0.64,-32.28,-7.14,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.39,0.00,0.50,9.22,4.25,0.50,5.35,2.68,0.26,0.27,0.06,0.00,0.09,0.00,0.00
-0.49,0.11,-85.43,41.45,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.01,0.41,0.01,0.50,5.06,2.33,0.50,5.22,2.61,0.00,0.31,0.00,0.00,0.14,0.00,0.00
0.00,1.00,0.48,0.00,0.00,0.00,0.00,0.31,0.40,0.11,0.00,0.00,0.00,0.00,0.35,0.00,0.50,0.05,0.03,0.50,6.41,2.95,0.50,2.57,1.29,0.19,0.35,0.06,-0.00,0.01,-0.00,0.00
-0.00,1.00,10.59,-0.04,0.00,0.00,0.00,-0.00,0.41,-0.00,0.00,0.00,0.00,0.50,0.50,0.23,0.50,0.05,0.03,0.50,5.91,2.72,0.50,1.97,0.98,0.00,0.40,0.00,0.00,0.01,0.00,0.00
0.00,1.00,42.96,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.12,0.48,0.05,0.00,0.02,0.00,0.50,3.99,1.84,0.50,3.27,1.63,0.38,0.42,0.15,0.00,0.01,0.00,0.00
0.36,0.91,72.68,24.43,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.01,0.00,0.31,2.38,0.67,0.00,0.71,0.00,0.33,0.41,0.12,0.00,0.01,0.00,0.00
0.00,0.10,56.72,0.00,0.00,0.00,0.00,0.50,0.54,0.25,0.00,0.00,0.00,-0.00,0.55,-0.00,0.04,0.01,0.00,0.50,2.63,1.21,0.50,1.25,0.62,0.00,0.39,0.00,0.46,0.01,0.00,0.00
0.00,0.10,27.96,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.33,-0.00,0.04,0.02,0.00,0.50,3.62,1.67,0.50,0.81,0.40,0.00,0.38,0.00,0.46,0.01,0.01,0.00
0.00,0.10,19.47,0.00,0.00,0.00,0.00,0.50,0.38,0.18,0.00,0.00,0.00,0.00,0.27,0.00,0.13,0.09,0.01,0.50,3.87,1.79,0.50,1.71,0.85,-0.00,0.38,-0.00,0.00,0.01,0.00,0.00
0.00,0.10,17.92,0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.38,0.00,0.50,0.40,0.20,0.50,5.53,2.55,0.50,1.61,0.81,0.19,0.38,0.07,-0.00,0.18,-0.00,0.00
0.00,0.10,19.12,0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.38,0.00,0.50,0.52,0.26,0.50,5.23,2.41,0.50,1.96,0.98,0.19,0.38,0.07,-0.00,0.21,-0.00,0.00
0.00,0.10,15.58,0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.39,0.15,0.50,0.75,0.37,0.50,5.40,2.49,0.50,2.16,1.08,0.00,0.38,0.00,-0.00,0.37,-0.00,0.00
0.00,0.10,9.00,0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.39,0.15,0.50,1.12,0.56,0.50,4.98,2.30,0.50,1.95,0.97,0.00,0.38,0.00,0.00,0.45,0.00,0.00
0.00,0.10,19.17,0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.39,0.15,0.50,0.58,0.29,0.50,4.22,1.94,0.50,2.43,1.22,0.00,0.38,0.00,-0.00,0.23,-0.00,0.00
0.00,0.10,29.27,0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.37,0.00,0.50,0.39,0.19,0.50,4.43,2.04,0.50,1.66,0.83,0.19,0.37,0.07,-0.00,0.09,-0.00,0.00
-0.00,0.10,26.72,0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,-0.00,0.33,-0.00,0.13,0.13,0.02,0.50,1.45,0.67,0.50,2.51,1.25,0.00,0.38,0.00,0.00,0.01,0.00,0.00
0.00,0.10,-34.48,-0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.39,0.15,0.50,0.24,0.12,0.50,3.06,1.41,0.50,1.86,0.93,0.00,0.38,0.00,-0.00,0.02,-0.00,0.00
0.00,0.10,-56.87,-0.00,0.00,0.00,0.00,0.07,0.40,0.03,0.00,0.00,0.00,0.43,0.41,0.16,0.50,0.37,0.19,0.50,5.70,2.63,0.50,1.17,0.58,0.00,0.39,0.00,0.00,0.07,0.00,0.00
0.00,0.10,-58.72,-0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.39,0.15,0.50,0.44,0.22,0.50,6.63,3.06,0.50,0.86,0.43,0.00,0.38,0.00,0.00,0.18,0.00,0.00
0.00,0.10,-58.21,-0.00,0.00,0.00,0.00,0.31,0.39,0.11,0.00,0.00,0.00,0.00,0.38,0.00,0.50,0.84,0.42,0.50,9.71,4.47,0.50,3.06,1.53,0.19,0.38,0.07,-0.00,0.39,-0.00,0.00
0.00,0.10,-75.29,-0.00,0.00,0.00,0.00,0.07,0.39,0.03,0.00,0.00,0.00,0.43,0.38,0.15,0.50,3.31,1.66,0.50,7.34,3.38,0.50,3.48,1.74,0.00,0.33,0.00,-0.00,0.93,-0.00,0.00
0.00,0.10,-102.97,-0.00,0.00,0.00,0.00,0.07,0.38,0.03,0.00,0.00,0.00,0.43,0.35,0.14,0.50,2.68,1.34,0.50,3.77,1.74,0.50,3.12,1.56,0.00,0.27,0.00,-0.00,0.42,-0.00,0.00
-0.49,0.10,-269.75,131.66,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.03,10.10,0.31,0.50,2.95,1.36,0.48,13.43,6.46,0.00,0.36,0.00,0.00,1.52,0.00,0.00
-0.03,1.00,-205.47,6.55,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.47,6.53,3.06,0.50,6.99,3.22,0.50,6.78,3.39,0.50,0.35,0.16,0.00,0.47,0.00,0.00
-0.03,1.00,-64.28,2.05,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,-0.00,0.35,-0.00,0.47,3.94,1.84,0.50,7.92,3.65,0.50,8.41,4.21,0.50,0.32,0.15,0.00,0.54,0.00,0.00
-0.03,1.00,-45.83,1.46,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,-0.00,0.28,-0.00,0.47,1.99,0.93,0.50,6.20,2.86,0.50,4.45,2.22,0.50,0.27,0.13,0.00,0.39,0.00,0.00
0.00,1.00,14.87,0.00,0.00,0.00,0.00,0.31,0.23,0.07,0.00,0.00,0.00,0.00,0.17,0.00,0.50,0.24,0.12,0.50,3.70,1.71,0.50,0.66,0.33,0.19,0.31,0.05,-0.00,0.02,-0.00,0.00
0.00,1.00,56.58,0.00,0.00,0.00,0.00,0.07,0.37,0.02,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.09,0.00,0.50,2.11,0.97,0.50,0.63,0.32,0.43,0.36,0.14,0.00,0.01,0.00,0.00
0.00,0.91,50.33,0.00,0.00,0.00,0.00,0.12,0.39,0.04,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.05,0.00,0.50,1.57,0.72,0.50,3.58,1.79,0.38,0.38,0.13,0.00,0.01,0.00,0.00
0.00,0.83,54.23,0.00,0.00,0.00,0.00,0.16,0.39,0.06,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.06,0.00,0.50,3.01,1.39,0.50,1.01,0.51,0.34,0.38,0.12,0.00,0.01,0.00,0.00
