BattSchedule_MW,SOC_percent,EnergyPriceDA_AUDperMWh,EnergyProfit_AUD,L1SCapacity,L1SPrice_AUDperMW,L1SRev_AUD,R6SCapacity,R6SPrice_AUDperMW,R6SRev_AUD,R1SCapacity,R1SPrice_AUDperMW,R1SRev_AUD,R60SCapacity,R60SPrice_AUDperMW,R60SRev_AUD,L60SCapacity,L60SPrice_AUDperMW,L60SRev_AUD,RREGCapacity,RREGPrice_AUDperMW,RREGRev_AUD,LREGCapacity,LREGPrice_AUDperMW,LREGRev_AUD,R5MCapacity,R5MPrice_AUDperMW,R5MRev_AUD,L6SCapacity,L6SPrice_AUDperMW,L6SRev_AUD,CapacityObligation
0.00,0.49,99.79,0.00,0.00,0.00,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.17,1.97,0.30,0.50,7.93,3.96,0.50,6.00,2.77,0.50,6.52,3.26,0.33,0.66,0.20,-0.00,1.85,-0.00,0.00
0.18,0.45,107.18,17.45,0.00,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.21,3.19,0.62,0.50,8.33,4.16,0.50,10.15,4.68,0.50,14.93,7.47,0.11,0.72,0.08,-0.00,1.83,-0.00,0.00
0.00,0.10,44.29,0.00,0.00,0.00,0.00,0.07,1.71,0.12,0.00,0.00,0.00,0.43,2.61,1.03,0.50,9.55,4.78,0.50,7.89,3.64,0.50,39.53,19.77,0.00,0.68,0.00,0.00,1.84,0.00,0.00
0.00,0.10,-44.54,-0.00,0.00,0.00,0.00,0.50,0.50,0.23,0.00,0.00,0.00,0.00,0.87,0.00,0.50,28.17,14.09,0.50,7.97,3.67,0.50,61.50,30.75,0.00,0.39,0.00,0.00,8.09,0.00,0.00
0.00,0.13,-46.69,-0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.50,37.13,18.57,0.50,25.57,11.79,0.50,76.17,38.09,0.00,0.31,0.00,0.00,11.63,0.00,0.00
0.00,0.18,-46.27,-0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.50,37.18,18.59,0.50,14.43,6.65,0.50,68.61,34.30,0.00,0.26,0.00,0.00,13.39,0.00,0.00
0.00,0.22,-52.08,-0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.50,30.09,15.04,0.50,15.50,7.15,0.50,70.87,35.44,0.00,0.26,0.00,0.00,17.74,0.00,0.00
0.00,0.27,-34.99,-0.00,0.00,0.00,0.00,0.50,0.12,0.06,0.00,0.00,0.00,0.00,0.28,0.00,0.50,37.81,18.90,0.50,14.49,6.68,0.50,71.14,35.57,0.00,0.27,0.00,0.00,9.52,0.00,0.00
-0.37,0.30,-46.75,17.48,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.13,24.62,3.10,0.50,12.09,5.57,0.50,55.76,27.88,0.00,0.27,0.00,0.00,5.50,0.00,0.00
0.00,1.00,-34.16,-0.00,0.00,0.00,0.00,0.07,0.86,0.06,0.00,0.00,0.00,0.43,0.93,0.36,0.50,22.68,11.34,0.50,13.27,6.12,0.50,50.75,25.37,0.00,0.39,0.00,0.00,6.22,0.00,0.00
0.00,1.00,-11.90,-0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,0.88,0.35,0.50,15.49,7.75,0.50,18.54,8.54,0.50,42.34,21.17,0.00,0.39,0.00,-0.00,5.50,-0.00,0.00
0.00,1.00,4.40,0.00,0.00,0.00,0.00,0.07,0.96,0.06,0.00,0.00,0.00,0.43,0.97,0.38,0.50,8.06,4.03,0.50,22.66,10.45,0.50,26.63,13.32,0.00,0.41,0.00,-0.00,1.29,-0.00,0.00
0.00,1.00,7.09,0.00,0.00,0.00,0.00,-0.00,1.76,-0.00,0.00,0.00,0.00,0.50,2.54,1.17,0.50,5.86,2.93,0.50,10.77,4.96,0.50,15.41,7.70,0.00,0.49,0.00,-0.00,1.08,-0.00,0.00
-0.00,0.99,2.67,-0.01,0.00,0.00,0.00,0.08,2.97,0.23,0.00,0.00,0.00,0.42,2.68,1.03,0.50,2.53,1.26,0.50,7.05,3.25,0.50,23.32,11.66,0.00,0.43,0.00,0.00,1.24,0.00,0.00
-0.00,1.00,21.23,-0.07,0.00,0.00,0.00,-0.00,2.54,-0.00,0.00,0.00,0.00,0.50,3.28,1.51,0.50,3.26,1.62,0.50,12.11,5.58,0.50,13.76,6.88,0.00,0.43,0.00,0.00,1.45,0.00,0.00
0.00,1.00,68.30,0.00,0.00,0.00,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.50,4.06,1.87,-0.00,2.09,-0.00,0.50,14.57,6.72,0.50,6.45,3.23,0.00,0.53,0.00,0.50,0.94,0.47,0.00
0.00,0.96,83.45,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.50,2.69,1.24,0.00,2.03,0.00,0.50,9.01,4.15,0.50,5.98,2.99,-0.00,0.56,-0.00,0.50,0.89,0.45,0.00
0.00,0.91,79.73,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,-0.00,1.19,-0.00,0.15,2.02,0.31,0.50,9.21,4.25,0.50,4.58,2.29,0.50,0.58,0.27,0.35,0.94,0.33,0.00
0.32,0.83,93.45,27.38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,1.93,0.00,0.50,7.85,3.62,0.50,4.83,2.41,0.18,0.44,0.07,0.50,0.95,0.48,0.00
0.00,0.17,84.18,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.49,0.86,0.39,0.50,3.15,1.58,0.50,9.16,4.22,0.50,5.31,2.65,0.01,0.41,0.00,-0.00,1.32,-0.00,0.00
0.00,0.16,78.12,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.50,0.86,0.39,0.50,4.92,2.46,0.50,10.51,4.84,0.50,5.94,2.97,0.00,0.43,0.00,-0.00,1.84,-0.00,0.00
0.00,0.16,66.21,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.50,0.93,0.43,0.50,4.91,2.45,0.50,7.95,3.67,0.50,6.70,3.35,0.00,0.44,0.00,-0.00,1.84,-0.00,0.00
0.00,0.15,51.06,0.00,0.00,0.00,0.00,0.01,0.97,0.01,0.00,0.00,0.00,0.49,0.92,0.41,0.50,5.93,2.96,0.50,5.09,2.34,0.50,7.24,3.62,0.00,0.42,0.00,-0.00,4.64,-0.00,0.00
0.00,0.14,66.90,0.00,0.00,0.00,0.00,0.02,0.95,0.01,0.00,0.00,0.00,0.48,1.28,0.57,0.50,8.47,4.23,0.50,6.08,2.80,0.50,7.50,3.75,0.00,0.51,0.00,-0.00,4.89,-0.00,0.00
0.02,0.14,70.85,1.19,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.48,1.95,0.87,0.50,4.89,2.45,0.50,5.48,2.53,0.50,7.46,3.73,0.00,0.67,0.00,-0.00,4.06,-0.00,0.00
0.00,0.10,54.75,0.00,0.00,0.00,0.00,0.07,1.25,0.08,0.00,0.00,0.00,0.43,1.78,0.70,0.50,6.81,3.41,0.50,5.08,2.34,0.50,18.71,9.35,0.00,0.69,0.00,-0.00,1.47,-0.00,0.00
0.00,0.10,-23.59,-0.00,0.00,0.00,0.00,0.50,0.99,0.46,0.00,0.00,0.00,0.00,0.95,0.00,0.50,15.64,7.82,0.50,6.68,3.08,0.50,42.82,21.41,0.00,0.57,0.00,-0.00,3.25,-0.00,0.00
0.00,0.13,-39.97,-0.00,0.00,0.00,0.00,0.50,0.46,0.21,0.00,0.00,0.00,0.00,0.47,0.00,0.50,21.67,10.83,0.50,8.76,4.04,0.50,60.60,30.30,0.00,0.39,0.00,0.00,15.40,0.00,0.00
0.00,0.17,-40.23,-0.00,0.00,0.00,0.00,0.50,0.39,0.18,0.00,0.00,0.00,0.00,0.40,0.00,0.50,24.58,12.29,0.50,12.72,5.86,0.50,52.76,26.38,0.00,0.39,0.00,-0.00,19.69,-0.00,0.00
0.00,0.20,-40.36,-0.00,0.00,0.00,0.00,0.50,0.71,0.33,0.00,0.00,0.00,0.00,0.73,0.00,0.50,25.81,12.91,0.50,14.75,6.80,0.50,53.24,26.62,0.00,0.39,0.00,-0.00,19.95,-0.00,0.00
-0.28,0.24,-44.36,12.50,0.00,0.00,0.00,0.50,0.95,0.44,0.00,0.00,0.00,0.00,0.86,0.00,0.22,22.50,4.91,0.50,13.66,6.30,0.50,53.38,26.69,0.00,0.39,0.00,0.00,13.18,0.00,0.00
-0.11,0.76,-45.54,5.23,0.00,0.00,0.00,0.50,0.95,0.44,0.00,0.00,0.00,0.00,1.00,0.00,0.39,24.62,9.48,0.50,13.50,6.22,0.50,56.04,28.02,0.00,0.39,0.00,0.00,17.61,0.00,0.00
0.00,1.00,-35.66,-0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,0.98,0.39,0.50,21.63,10.81,0.50,13.35,6.15,0.50,50.63,25.32,0.00,0.39,0.00,0.00,14.44,0.00,0.00
0.00,1.00,-19.56,-0.00,0.00,0.00,0.00,-0.00,0.95,-0.00,0.00,0.00,0.00,0.50,0.96,0.44,0.50,19.98,9.99,0.50,11.02,5.08,0.50,29.51,14.76,0.00,0.39,0.00,-0.00,7.82,-0.00,0.00
-0.00,0.99,-33.60,0.10,0.00,0.00,0.00,0.08,0.95,0.07,0.00,0.00,0.00,0.42,0.96,0.37,0.50,15.81,7.86,0.50,13.25,6.11,0.50,29.59,14.79,0.00,0.39,0.00,0.00,5.38,0.00,0.00
0.00,1.00,-12.91,-0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,1.02,0.40,0.50,6.20,3.10,0.50,12.56,5.79,0.50,27.52,13.76,0.00,0.40,0.00,0.00,0.98,0.00,0.00
-0.00,1.00,35.56,-0.12,0.00,0.00,0.00,-0.00,0.96,-0.00,0.00,0.00,0.00,0.50,1.38,0.64,0.50,2.15,1.07,0.50,13.81,6.36,0.50,11.13,5.57,0.00,0.39,0.00,0.00,0.76,0.00,0.00
0.00,1.00,89.81,0.00,0.00,0.00,0.00,-0.00,1.94,-0.00,0.00,0.00,0.00,0.50,2.76,1.27,0.50,2.75,1.37,0.50,7.15,3.30,0.50,6.35,3.17,0.00,0.51,0.00,-0.00,0.43,-0.00,0.00
0.00,0.99,126.35,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.50,4.64,2.14,0.00,1.83,0.00,0.50,6.36,2.93,0.50,6.61,3.30,-0.00,0.64,-0.00,0.00,0.33,0.00,0.00
0.00,0.94,115.21,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.50,2.20,1.01,0.00,0.99,0.00,0.50,7.53,3.47,0.50,3.93,1.96,-0.00,0.53,-0.00,0.00,0.31,0.00,0.00
0.00,0.89,110.22,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,0.14,1.50,0.19,0.00,1.00,0.00,0.50,9.85,4.54,0.50,3.99,2.00,0.36,0.53,0.18,0.50,0.36,0.18,0.00
0.00,0.81,100.26,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.22,1.04,0.21,-0.00,1.72,-0.00,0.50,10.15,4.68,0.50,4.16,2.08,0.28,0.50,0.13,0.50,0.96,0.48,0.00
0.00,0.74,100.59,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.50,1.14,0.53,0.00,1.07,0.00,0.50,6.44,2.97,0.50,3.97,1.99,0.00,0.42,0.00,0.50,0.91,0.46,0.00
0.00,0.70,99.08,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.33,1.00,0.30,-0.00,1.86,-0.00,0.50,7.51,3.46,0.50,4.31,2.15,0.17,0.41,0.07,0.50,1.02,0.51,0.00
0.00,0.64,104.47,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.02,1.15,0.02,0.50,3.28,1.64,0.50,8.99,4.14,0.50,4.64,2.32,0.48,0.39,0.17,-0.00,1.24,-0.00,0.00
0.00,0.58,98.82,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.50,1.51,0.70,0.00,2.10,0.00,0.50,8.58,3.96,0.50,4.83,2.41,-0.00,0.42,-0.00,0.50,1.21,0.61,0.00
0.00,0.54,99.38,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.50,1.46,0.67,0.50,2.67,1.33,0.50,7.31,3.37,0.50,4.66,2.33,-0.00,0.47,-0.00,-0.00,1.48,-0.00,0.00
0.00,0.54,117.57,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,0.49,1.42,0.64,-0.00,2.02,-0.00,0.50,8.10,3.73,0.50,4.85,2.42,0.01,0.57,0.00,0.50,1.09,0.54,0.00
0.18,0.49,130.80,21.26,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.28,2.13,0.54,0.00,0.87,0.00,0.50,9.07,4.18,0.50,4.47,2.24,0.05,0.57,0.03,0.00,0.44,0.00,0.00
-0.00,0.10,124.95,0.00,0.00,0.00,0.00,0.50,4.74,2.18,0.00,0.00,0.00,0.00,2.89,0.00,0.04,0.90,0.03,0.50,10.52,4.85,0.50,7.56,3.78,0.00,0.62,0.00,0.46,0.36,0.17,0.00
0.00,0.10,92.37,0.00,0.00,0.00,0.00,0.07,1.67,0.11,0.00,0.00,0.00,0.43,2.59,1.02,0.50,7.94,3.97,0.50,7.72,3.56,0.50,15.67,7.84,0.00,0.65,0.00,-0.00,0.89,-0.00,0.00
0.00,0.10,76.63,0.00,0.00,0.00,0.00,0.07,0.96,0.06,0.00,0.00,0.00,0.43,1.50,0.59,0.50,9.97,4.98,0.50,8.27,3.81,0.50,17.43,8.72,0.00,0.68,0.00,-0.00,0.87,-0.00,0.00
0.00,0.10,33.97,0.00,0.00,0.00,0.00,0.07,0.73,0.05,0.00,0.00,0.00,0.43,0.92,0.36,0.50,18.01,9.00,0.50,11.60,5.35,0.50,40.66,20.33,0.00,0.40,0.00,-0.00,3.59,-0.00,0.00
0.00,0.10,10.95,0.00,0.00,0.00,0.00,0.15,0.93,0.13,0.00,0.00,0.00,0.35,1.10,0.36,0.50,19.61,9.81,0.50,13.09,6.03,0.50,25.81,12.91,0.00,0.39,0.00,0.00,1.30,0.00,0.00
-0.49,0.11,-14.68,7.12,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.01,16.62,0.25,0.50,9.98,4.60,0.50,22.29,11.14,0.00,0.39,0.00,0.00,0.84,0.00,0.00
0.00,1.00,3.04,0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,1.10,0.43,0.50,18.52,9.26,0.50,8.08,3.72,0.50,21.24,10.62,0.00,0.39,0.00,0.00,0.97,0.00,0.00
0.00,1.00,11.34,0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,0.99,0.39,0.50,18.55,9.27,0.50,10.02,4.62,0.50,25.29,12.65,0.00,0.39,0.00,-0.00,0.90,-0.00,0.00
0.00,1.00,74.57,0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,0.98,0.39,0.50,8.55,4.28,0.50,14.30,6.59,0.50,14.91,7.45,0.00,0.39,0.00,-0.00,0.63,-0.00,0.00
0.00,1.00,99.85,0.00,0.00,0.00,0.00,0.07,0.96,0.06,0.00,0.00,0.00,0.43,1.04,0.41,0.50,1.14,0.57,0.50,15.59,7.19,0.50,6.95,3.48,0.00,0.39,0.00,0.00,0.25,0.00,0.00
0.00,1.00,139.64,0.00,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.12,1.80,0.20,0.00,0.44,0.00,0.50,29.81,13.74,0.50,5.10,2.55,0.38,0.56,0.19,0.00,0.15,0.00,0.00
0.00,0.91,119.30,0.00,0.00,0.00,0.00,0.50,2.77,1.28,0.00,0.00,0.00,0.00,2.21,0.00,0.00,0.48,0.00,0.50,10.98,5.06,0.50,4.18,2.09,0.00,0.50,0.00,0.00,0.15,0.00,0.00
0.34,0.90,161.35,51.21,0.00,0.00,0.00,0.16,7.38,1.06,0.00,0.00,0.00,0.00,4.02,0.00,0.00,0.63,0.00,0.50,11.07,5.10,0.50,3.99,2.00,0.00,0.67,0.00,0.00,0.14,0.00,0.00
0.03,0.20,159.62,4.44,0.00,0.00,0.00,0.50,16.73,7.71,0.00,0.00,0.00,0.00,6.91,0.00,0.00,0.80,0.00,0.47,12.88,5.58,0.50,3.99,2.00,0.00,0.77,0.00,0.00,0.12,0.00,0.00
0.00,0.13,128.01,0.00,0.00,0.00,0.00,0.50,5.93,2.73,0.00,0.00,0.00,-0.00,4.18,-0.00,0.00,0.79,0.00,0.50,9.70,4.47,0.50,3.78,1.89,0.00,0.67,0.00,0.47,0.23,0.11,0.00
0.00,0.13,127.38,0.00,0.00,0.00,0.00,0.04,1.01,0.03,0.00,0.00,0.00,0.46,1.28,0.55,0.50,0.94,0.47,0.50,8.89,4.10,0.50,3.75,1.88,0.00,0.47,0.00,0.00,0.39,0.00,0.00
0.00,0.13,127.05,0.00,0.00,0.00,0.00,0.50,3.86,1.78,0.00,0.00,0.00,-0.00,1.97,-0.00,0.00,0.98,0.00,0.50,12.71,5.86,0.50,3.80,1.90,0.00,0.52,0.00,0.50,0.39,0.19,0.00
0.00,0.12,120.29,0.00,0.00,0.00,0.00,0.50,1.73,0.80,0.00,0.00,0.00,-0.00,1.52,-0.00,0.00,0.78,0.00,0.50,11.42,5.27,0.50,3.79,1.90,0.00,0.53,0.00,0.50,0.31,0.15,0.00
0.00,0.12,122.36,0.00,0.00,0.00,0.00,0.50,0.96,0.44,0.00,0.00,0.00,-0.00,1.08,-0.00,0.01,1.08,0.01,0.50,9.00,4.15,0.50,3.83,1.91,0.00,0.52,0.00,0.49,0.62,0.31,0.00
0.00,0.12,102.25,0.00,0.00,0.00,0.00,0.05,0.95,0.04,0.00,0.00,0.00,0.45,1.00,0.41,0.50,2.42,1.21,0.50,9.72,4.48,0.50,4.62,2.31,0.00,0.45,0.00,-0.00,1.32,-0.00,0.00
0.00,0.12,90.90,0.00,0.00,0.00,0.00,0.05,0.95,0.04,0.00,0.00,0.00,0.45,1.00,0.41,0.50,4.84,2.42,0.50,8.85,4.08,0.50,5.66,2.83,0.00,0.45,0.00,-0.00,2.41,-0.00,0.00
0.00,0.12,83.25,0.00,0.00,0.00,0.00,0.05,0.95,0.05,0.00,0.00,0.00,0.45,1.00,0.41,0.50,7.45,3.73,0.50,7.23,3.33,0.50,7.97,3.99,0.00,0.43,0.00,-0.00,2.38,-0.00,0.00
0.00,0.11,107.45,0.00,0.00,0.00,0.00,0.06,0.95,0.05,0.00,0.00,0.00,0.44,1.12,0.46,0.50,2.99,1.50,0.50,8.68,4.00,0.50,4.60,2.30,0.00,0.41,0.00,-0.00,1.09,-0.00,0.00
0.01,0.11,119.45,0.65,0.00,0.00,0.00,0.05,0.95,0.04,0.00,0.00,0.00,0.44,1.48,0.61,0.50,1.07,0.54,0.50,7.94,3.66,0.50,3.81,1.90,0.00,0.47,0.00,-0.00,0.43,-0.00,0.00
0.00,0.10,111.82,0.00,0.00,0.00,0.00,0.50,1.80,0.83,0.00,0.00,0.00,0.00,1.59,0.00,0.04,1.03,0.04,0.50,6.24,2.88,0.50,10.05,5.03,0.00,0.48,0.00,0.46,0.36,0.17,0.00
0.00,0.10,94.11,0.00,0.00,0.00,0.00,0.07,1.02,0.07,0.00,0.00,0.00,0.43,1.60,0.63,0.50,5.36,2.68,0.50,5.49,2.53,0.50,12.95,6.47,0.00,0.50,0.00,-0.00,2.49,-0.00,0.00
-0.00,0.10,102.26,0.00,0.00,0.00,0.00,0.07,0.97,0.07,0.00,0.00,0.00,0.43,1.11,0.44,0.50,4.25,2.13,0.50,9.60,4.43,0.50,10.51,5.26,0.00,0.61,0.00,0.00,3.32,0.00,0.00
0.00,0.10,89.67,0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,1.03,0.41,0.50,5.27,2.63,0.50,11.06,5.10,0.50,12.22,6.11,0.00,0.51,0.00,0.00,4.13,0.00,0.00
0.00,0.10,64.11,0.00,0.00,0.00,0.00,0.07,0.81,0.05,0.00,0.00,0.00,0.43,0.93,0.37,0.50,6.59,3.30,0.50,8.08,3.72,0.50,16.76,8.38,0.00,0.39,0.00,-0.00,4.56,-0.00,0.00
0.00,0.10,42.25,0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,0.98,0.39,0.50,7.62,3.81,0.50,10.50,4.84,0.50,21.67,10.84,0.00,0.39,0.00,-0.00,7.26,-0.00,0.00
0.00,0.10,14.46,0.00,0.00,0.00,0.00,0.50,0.91,0.42,0.00,0.00,0.00,0.00,0.94,0.00,0.50,6.15,3.07,0.50,12.85,5.92,0.50,17.32,8.66,0.00,0.39,0.00,-0.00,5.75,-0.00,0.00
-0.47,0.13,2.89,-1.36,0.00,0.00,0.00,0.20,0.95,0.18,0.00,0.00,0.00,0.00,0.92,0.00,0.03,5.37,0.15,0.50,8.71,4.01,0.50,13.79,6.90,0.00,0.39,0.00,0.00,4.40,0.00,0.00
0.00,1.00,113.80,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,-0.00,0.94,-0.00,0.50,5.29,2.64,0.50,30.45,14.04,0.50,11.54,5.77,0.50,0.44,0.20,-0.00,4.07,-0.00,0.00
0.41,0.94,152.05,57.80,0.00,0.00,0.00,0.00,0.92,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.83,0.00,0.50,25.61,11.81,0.50,5.48,2.74,0.09,0.50,0.04,0.00,0.49,0.00,0.00
0.00,0.10,68.00,0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,1.51,0.60,0.50,2.66,1.33,0.50,10.17,4.69,0.50,9.87,4.94,0.00,0.45,0.00,0.00,0.48,0.00,0.00
-0.49,0.10,-5.53,2.70,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.01,0.98,0.01,0.48,8.44,3.76,0.50,15.85,7.92,0.00,0.42,0.00,0.00,0.27,0.00,0.00
0.00,1.00,56.69,0.00,0.00,0.00,0.00,0.07,1.33,0.09,0.00,0.00,0.00,0.43,1.71,0.67,0.50,0.85,0.43,0.50,10.81,4.98,0.50,7.73,3.87,0.00,0.47,0.00,0.00,0.27,0.00,0.00
0.00,1.00,128.45,0.00,0.00,0.00,0.00,0.07,2.79,0.17,0.00,0.00,0.00,0.00,1.74,0.00,0.00,0.47,0.00,0.50,6.38,2.94,0.50,4.16,2.08,0.43,0.57,0.23,0.00,0.08,0.00,0.00
0.00,0.91,118.23,0.00,0.00,0.00,0.00,0.12,1.76,0.19,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.69,0.00,0.50,7.64,3.52,0.50,3.85,1.92,0.38,0.41,0.15,0.00,0.19,0.00,0.00
0.00,0.83,111.57,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.29,0.98,0.26,0.00,0.57,0.00,0.50,8.56,3.94,0.50,3.79,1.89,0.21,0.46,0.09,0.00,0.21,0.00,0.00
0.00,0.76,114.19,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.36,0.98,0.33,0.00,0.44,0.00,0.50,9.43,4.35,0.50,3.92,1.96,0.14,0.45,0.06,0.00,0.16,0.00,0.00
0.00,0.69,118.55,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.43,1.07,0.42,0.00,0.41,0.00,0.50,9.46,4.36,0.50,3.97,1.99,0.07,0.49,0.03,0.00,0.15,0.00,0.00
0.00,0.63,126.91,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.40,0.99,0.36,0.00,0.81,0.00,0.50,7.21,3.32,0.50,3.97,1.98,0.10,0.49,0.05,0.50,0.46,0.23,0.00
0.00,0.58,114.19,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.50,7.48,3.45,0.50,3.99,2.00,0.05,0.47,0.02,0.50,0.66,0.33,0.00
0.00,0.53,104.13,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.50,1.00,0.46,0.00,1.15,0.00,0.50,6.64,3.06,0.50,4.16,2.08,0.00,0.47,0.00,0.50,0.87,0.43,0.00
0.00,0.49,113.60,0.00,0.00,0.00,0.00,0.05,0.98,0.04,0.00,0.00,0.00,0.45,1.00,0.42,-0.00,1.29,-0.00,0.50,5.77,2.66,0.50,4.33,2.16,0.00,0.50,0.00,0.50,0.94,0.47,0.00
0.00,0.45,116.97,0.00,0.00,0.00,0.00,0.10,0.95,0.09,0.00,0.00,0.00,0.40,0.95,0.35,-0.00,1.09,-0.00,0.50,6.76,3.12,0.50,4.16,2.08,0.00,0.46,0.00,0.50,0.67,0.33,0.00
0.14,0.41,131.63,17.15,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.33,0.99,0.30,0.00,0.53,0.00,0.50,6.74,3.11,0.50,4.41,2.21,0.03,0.54,0.01,0.50,0.36,0.18,0.00
0.00,0.10,101.60,0.00,0.00,0.00,0.00,0.07,2.25,0.15,0.00,0.00,0.00,0.43,1.89,0.74,0.50,2.06,1.03,0.50,5.73,2.64,0.50,21.09,10.55,0.00,0.60,0.00,-0.00,0.41,-0.00,0.00
0.00,0.10,55.69,0.00,0.00,0.00,0.00,0.07,1.30,0.09,0.00,0.00,0.00,0.43,1.35,0.53,0.50,8.43,4.21,0.50,4.94,2.28,0.50,21.09,10.55,0.00,0.74,0.00,0.00,0.74,0.00,0.00
0.00,0.10,10.33,0.00,0.00,0.00,0.00,0.07,0.97,0.07,0.00,0.00,0.00,0.43,0.99,0.39,0.50,6.02,3.01,0.50,5.65,2.61,0.50,10.96,5.48,0.00,0.72,0.00,-0.00,0.88,-0.00,0.00
0.00,0.10,-35.27,-0.00,0.00,0.00,0.00,0.07,0.95,0.06,0.00,0.00,0.00,0.43,0.89,0.35,0.50,9.76,4.88,0.50,9.44,4.35,0.50,15.68,7.84,0.00,0.43,0.00,-0.00,0.93,-0.00,0.00
0.00,0.10,-51.29,-0.00,0.00,0.00,0.00,0.50,0.95,0.44,0.00,0.00,0.00,0.00,0.91,0.00,0.50,16.99,8.49,0.50,7.92,3.65,0.50,24.46,12.23,0.00,0.39,0.00,0.00,0.91,0.00,0.00
0.00,0.13,-48.45,-0.00,0.00,0.00,0.00,0.50,0.89,0.41,0.00,0.00,0.00,-0.00,0.86,-0.00,0.50,19.98,9.99,0.50,12.87,5.93,0.50,31.91,15.95,0.00,0.39,0.00,0.00,1.31,0.00,0.00
0.00,0.17,-54.33,-0.00,0.00,0.00,0.00,0.50,0.94,0.43,0.00,0.00,0.00,0.00,0.94,0.00,0.50,18.52,9.26,0.50,12.49,5.76,0.50,25.75,12.88,0.00,0.40,0.00,0.00,1.35,0.00,0.00
-0.44,0.20,-47.34,20.63,0.00,0.00,0.00,0.50,0.95,0.44,0.00,0.00,0.00,-0.00,0.90,-0.00,0.06,10.33,0.66,0.50,11.53,5.32,0.50,15.99,7.99,0.00,0.40,0.00,0.00,1.22,0.00,0.00
