BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
1.00,0.94,54.89,50.61,0.00,0.10,0.00,0.00,12.38,0.00,0.25,10.55,2.64,-0.00,12.57,-0.00,0.00
0.25,0.70,47.31,10.90,0.00,0.10,0.00,0.50,8.20,3.78,0.25,13.42,3.35,0.25,12.72,2.93,0.00
0.75,0.63,45.17,31.23,0.00,0.10,0.00,0.00,3.10,0.00,0.25,8.26,2.07,0.25,4.86,1.12,0.00
0.25,0.45,43.92,10.12,0.00,0.10,0.00,0.50,4.63,2.13,0.25,8.14,2.03,0.25,7.80,1.80,0.00
0.55,0.38,41.17,20.74,0.00,0.10,0.00,0.20,1.25,0.23,0.25,5.00,1.25,0.25,4.99,1.15,0.00
0.00,0.24,37.02,0.00,0.01,0.10,0.00,0.50,1.33,0.61,0.25,11.59,2.90,0.25,4.81,1.11,0.00
0.00,0.24,35.03,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,9.82,2.46,0.25,4.45,1.03,0.00
0.00,0.24,32.90,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,3.00,0.75,0.25,2.66,0.61,0.00
0.00,0.24,31.52,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,4.32,1.08,0.25,1.26,0.29,0.00
0.00,0.24,32.05,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,3.90,0.97,0.25,1.26,0.29,0.00
0.00,0.24,31.71,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,3.90,0.97,0.25,1.26,0.29,0.00
0.00,0.23,32.04,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,3.30,0.82,0.25,1.26,0.29,0.00
0.00,0.23,34.49,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,7.00,1.75,0.25,2.00,0.46,0.00
0.25,0.23,38.00,8.76,0.00,0.10,0.00,0.50,2.54,1.17,0.25,8.44,2.11,0.25,3.26,0.75,0.00
0.24,0.17,34.05,7.49,0.00,0.10,0.00,0.24,3.50,0.78,0.25,13.00,3.25,0.25,9.16,2.11,0.00
0.00,0.10,26.19,0.00,0.00,0.10,0.00,0.00,0.25,0.00,0.25,46.27,11.57,0.25,5.00,1.15,0.00
-0.17,0.10,19.18,-3.29,0.00,0.10,0.00,0.00,0.25,0.00,0.25,71.01,17.75,0.25,5.99,1.37,0.00
-0.75,0.14,16.13,-12.10,0.00,0.10,0.00,0.15,0.25,0.04,0.25,26.68,6.67,0.25,5.00,1.15,0.00
-0.75,0.32,13.92,-10.44,0.00,0.10,0.00,0.50,0.25,0.12,0.25,73.22,18.31,0.25,5.00,1.15,0.00
-0.75,0.49,11.49,-8.62,0.00,0.10,0.00,0.50,0.25,0.12,0.25,78.15,19.54,0.25,5.00,1.15,0.00
-0.75,0.66,12.25,-9.19,0.00,0.10,0.00,0.50,0.25,0.12,0.25,74.80,18.70,0.25,5.91,1.36,0.00
-0.75,0.83,14.88,-11.16,0.00,0.10,0.00,0.50,0.25,0.12,0.25,47.20,11.80,0.25,5.00,1.15,0.00
-0.01,1.00,27.38,-0.35,0.25,0.10,0.02,0.50,1.25,0.58,0.25,16.40,4.10,0.25,6.99,1.61,0.00
0.25,1.00,40.00,9.22,0.00,0.10,0.00,0.50,8.00,3.69,0.25,11.00,2.75,0.25,12.00,2.77,0.00
1.00,0.94,53.41,49.24,0.00,0.10,0.00,0.00,10.00,0.00,0.25,11.59,2.90,-0.00,10.01,-0.00,0.00
0.29,0.69,47.06,12.68,0.00,0.10,0.00,0.46,10.10,4.26,0.25,7.99,2.00,0.25,10.11,2.33,0.00
1.00,0.62,44.20,40.75,0.00,0.10,0.00,0.00,4.15,0.00,0.25,7.04,1.76,-0.00,4.16,-0.00,0.00
0.25,0.37,43.33,9.99,0.00,0.10,0.00,0.50,7.00,3.23,0.25,16.92,4.23,0.25,7.72,1.78,0.00
0.25,0.31,39.93,9.20,0.00,0.10,0.00,0.50,3.66,1.69,0.25,8.07,2.02,0.25,5.21,1.20,0.00
0.00,0.24,36.71,0.00,0.01,0.10,0.00,0.50,3.92,1.81,0.25,11.14,2.78,0.25,5.00,1.15,0.00
0.00,0.24,34.34,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,9.00,2.25,0.25,4.73,1.09,0.00
0.00,0.24,30.13,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,3.00,0.75,0.25,4.61,1.06,0.00
0.00,0.24,30.06,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,5.07,1.27,0.25,1.26,0.29,0.00
0.00,0.24,29.95,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,23.35,5.84,0.25,1.26,0.29,0.00
0.00,0.24,29.74,0.00,0.01,0.10,0.00,0.50,1.25,0.58,0.25,23.95,5.99,0.25,1.26,0.29,0.00
0.00,0.23,30.12,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,9.41,2.35,0.25,1.26,0.29,0.00
0.00,0.23,32.96,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,16.13,4.03,0.25,2.00,0.46,0.00
0.25,0.23,36.39,8.39,0.00,0.10,0.00,0.50,1.25,0.58,0.25,15.00,3.75,0.25,5.00,1.15,0.00
0.24,0.17,32.51,7.15,0.00,0.10,0.00,0.24,3.50,0.78,0.25,27.45,6.86,0.25,7.25,1.67,0.00
0.00,0.10,25.65,0.00,0.00,0.10,0.00,0.00,0.25,0.00,0.25,27.08,6.77,0.25,4.00,0.92,0.00
-0.17,0.10,19.00,-3.26,0.00,0.10,0.00,0.00,0.25,0.00,0.25,38.18,9.55,0.25,5.00,1.14,0.00
-0.75,0.14,15.18,-11.38,0.00,0.10,0.00,0.15,0.25,0.04,0.25,32.05,8.01,0.25,5.00,1.15,0.00
-0.75,0.32,14.07,-10.55,0.00,0.10,0.00,0.50,0.25,0.12,0.25,33.56,8.39,0.25,4.00,0.92,0.00
-0.75,0.49,13.88,-10.41,0.00,0.10,0.00,0.50,0.25,0.12,0.25,63.10,15.77,0.25,5.00,1.15,0.00
-0.75,0.66,13.27,-9.95,0.00,0.10,0.00,0.50,0.25,0.12,0.25,69.58,17.39,0.25,5.99,1.38,0.00
-0.75,0.83,16.87,-12.65,0.00,0.10,0.00,0.50,0.25,0.12,0.25,47.19,11.80,0.25,7.00,1.61,0.00
-0.01,1.00,29.42,-0.22,0.00,0.10,0.00,0.50,0.25,0.12,0.25,17.82,4.45,0.25,5.02,1.16,0.00
0.25,1.00,39.94,9.21,0.00,0.10,0.00,0.50,4.11,1.89,0.25,11.00,2.75,0.25,7.00,1.61,0.00
1.00,0.94,58.85,54.26,0.00,0.10,0.00,0.00,11.14,0.00,0.25,7.46,1.86,-0.00,11.14,-0.00,0.00
1.00,0.69,51.33,47.32,0.00,0.10,0.00,0.00,9.98,0.00,0.25,7.99,2.00,0.00,9.99,0.00,0.00
0.25,0.45,45.42,10.47,0.00,0.10,0.00,0.50,6.42,2.96,0.25,7.04,1.76,0.25,6.43,1.48,0.00
0.25,0.38,42.71,9.84,0.00,0.10,0.00,0.50,5.51,2.54,0.25,7.99,2.00,0.25,5.52,1.27,0.00
0.00,0.32,38.79,0.00,0.09,0.10,0.01,0.50,3.45,1.59,0.25,7.99,2.00,0.25,5.00,1.15,0.00
0.00,0.32,36.52,0.00,0.09,0.10,0.01,0.50,3.44,1.59,0.25,10.00,2.50,0.25,4.99,1.15,0.00
0.00,0.31,33.77,0.00,0.08,0.10,0.01,0.50,1.35,0.62,0.25,9.00,2.25,0.25,4.99,1.15,0.00
0.00,0.31,30.18,0.00,0.08,0.10,0.01,0.50,1.25,0.58,0.25,14.34,3.58,0.25,4.99,1.15,0.00
0.00,0.31,30.01,0.00,0.08,0.10,0.01,0.50,1.25,0.58,0.25,5.50,1.37,0.25,1.26,0.29,0.00
-0.75,0.31,29.56,-22.17,0.00,0.10,0.00,0.50,1.25,0.58,0.25,17.72,4.43,0.25,1.26,0.29,0.00
-0.06,0.48,29.69,-1.77,0.00,0.10,0.00,0.50,1.25,0.58,0.25,17.92,4.48,0.25,1.26,0.29,0.00
0.00,0.49,30.86,0.00,0.25,0.10,0.02,0.50,1.25,0.58,0.25,8.16,2.04,0.25,1.26,0.29,0.00
0.00,0.49,36.66,0.00,0.25,0.10,0.02,0.50,2.61,1.20,0.25,16.27,4.07,0.25,2.62,0.60,0.00
0.75,0.49,47.48,32.83,0.00,0.10,0.00,0.00,3.50,0.00,0.25,7.99,2.00,0.25,7.17,1.65,0.00
0.25,0.30,51.43,11.85,0.00,0.10,0.00,0.50,22.50,10.37,0.25,20.00,5.00,0.25,28.24,6.51,0.00
0.00,0.23,35.04,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,9.30,2.33,0.25,8.62,1.99,0.00
0.00,0.23,30.36,0.00,0.00,0.10,0.00,0.50,0.25,0.12,0.25,11.90,2.97,0.25,5.00,1.15,0.00
0.00,0.23,30.37,0.00,0.00,0.10,0.00,0.50,0.25,0.11,0.25,15.80,3.95,0.25,7.00,1.61,0.00
-0.75,0.23,28.46,-21.34,0.00,0.10,0.00,0.49,0.25,0.11,0.25,18.74,4.68,0.25,5.00,1.15,0.00
-0.75,0.40,25.91,-19.43,0.00,0.10,0.00,0.50,0.25,0.12,0.25,15.91,3.98,0.25,5.00,1.15,0.00
-0.75,0.57,25.26,-18.95,0.00,0.10,0.00,0.50,0.25,0.12,0.25,16.85,4.21,0.25,5.99,1.38,0.00
-0.75,0.74,27.56,-20.67,0.00,0.10,0.00,0.50,1.25,0.58,0.25,15.68,3.92,0.25,6.99,1.61,0.00
0.00,0.91,31.73,0.00,0.25,0.10,0.02,0.50,1.25,0.58,0.25,11.71,2.93,0.25,6.99,1.61,0.00
0.25,0.91,40.02,9.22,0.00,0.10,0.00,0.50,8.00,3.69,0.25,17.00,4.25,0.25,12.74,2.94,0.00
1.00,0.84,59.54,54.89,0.00,0.10,0.00,0.00,8.00,0.00,0.25,9.96,2.49,-0.00,11.67,-0.00,0.00
0.25,0.60,59.98,13.82,0.00,0.10,0.00,0.50,24.98,11.52,0.25,12.76,3.19,0.25,24.99,5.76,0.00
0.75,0.54,48.36,33.44,0.00,0.10,0.00,0.00,8.00,0.00,0.25,12.04,3.01,0.25,9.00,2.07,0.00
0.25,0.35,44.65,10.29,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.99,2.00,0.25,7.01,1.62,0.00
0.20,0.28,38.70,6.98,0.05,0.10,0.01,0.50,5.00,2.30,0.25,7.99,2.00,0.25,8.67,2.00,0.00
0.00,0.23,33.88,0.00,0.00,0.10,0.00,0.50,4.00,1.84,0.25,14.00,3.50,0.25,5.05,1.16,0.00
0.00,0.23,31.78,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,9.00,2.25,0.25,4.77,1.10,0.00
-0.01,0.23,27.84,-0.21,0.00,0.10,0.00,0.50,1.99,0.92,0.25,7.58,1.90,0.25,3.00,0.69,0.00
-0.01,0.23,27.02,-0.20,0.00,0.10,0.00,0.50,1.25,0.58,0.25,6.95,1.74,0.25,2.78,0.64,0.00
-0.75,0.23,26.00,-19.50,0.00,0.10,0.00,0.50,1.25,0.58,0.25,7.85,1.96,0.25,2.00,0.46,0.00
-0.40,0.40,26.18,-10.58,0.17,0.10,0.02,0.50,0.25,0.12,0.25,7.71,1.93,0.25,2.00,0.46,0.00
0.00,0.49,27.01,0.00,0.25,0.10,0.02,0.50,0.72,0.33,0.25,7.72,1.93,0.25,2.90,0.67,0.00
0.00,0.49,30.73,0.00,0.25,0.10,0.02,0.50,2.20,1.01,0.25,10.04,2.51,0.25,3.22,0.74,0.00
0.75,0.49,40.37,27.91,0.00,0.10,0.00,0.00,3.50,0.00,0.25,11.00,2.75,0.25,7.56,1.74,0.00
0.25,0.30,47.95,11.05,0.00,0.10,0.00,0.50,20.08,9.26,0.25,24.20,6.05,0.25,29.21,6.73,0.00
0.00,0.23,31.76,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,23.77,5.94,0.25,8.62,1.99,0.00
0.00,0.23,26.78,0.00,0.00,0.10,0.00,0.50,2.35,1.08,0.25,7.99,2.00,0.25,3.52,0.81,0.00
-0.75,0.23,24.18,-18.13,0.00,0.10,0.00,0.50,2.88,1.33,0.25,11.96,2.99,0.25,4.92,1.13,0.00
-0.75,0.40,23.01,-17.26,0.00,0.10,0.00,0.50,1.25,0.58,0.25,30.55,7.64,0.25,4.23,0.97,0.00
-0.75,0.57,21.88,-16.41,0.00,0.10,0.00,0.50,1.25,0.58,0.25,32.75,8.19,0.25,4.99,1.15,0.00
-0.75,0.74,22.48,-16.86,0.00,0.10,0.00,0.50,1.25,0.58,0.25,30.75,7.69,0.25,3.65,0.84,0.00
-0.38,0.91,25.69,-9.87,0.25,0.10,0.02,0.50,1.25,0.58,0.25,22.95,5.74,0.25,5.00,1.15,0.00
0.00,1.00,35.48,0.00,0.25,0.10,0.02,0.50,1.25,0.58,0.25,18.24,4.56,0.25,6.99,1.61,0.00
0.25,1.00,45.17,10.41,0.00,0.10,0.00,0.50,10.00,4.61,0.25,13.69,3.42,0.25,12.01,2.77,0.00
0.75,0.93,61.34,42.41,0.00,0.10,0.00,0.00,20.17,0.00,0.25,8.08,2.02,0.25,25.91,5.97,0.00
0.75,0.74,56.50,39.07,0.00,0.10,0.00,0.00,15.86,0.00,0.00,2.77,0.00,0.25,19.99,4.61,0.00
0.75,0.55,50.00,34.57,0.00,0.10,0.00,0.00,8.00,0.00,0.25,8.09,2.02,0.25,11.71,2.70,0.00
0.25,0.36,43.13,9.94,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.04,1.76,0.25,7.01,1.62,0.00
0.25,0.30,38.17,8.80,0.00,0.10,0.00,0.50,3.03,1.40,0.25,7.99,2.00,0.25,3.04,0.70,0.00
0.00,0.23,34.47,0.00,0.00,0.10,0.00,0.50,3.95,1.82,0.25,7.99,2.00,0.25,3.96,0.91,0.00
0.00,0.23,32.49,0.00,0.00,0.10,0.00,0.50,1.52,0.70,0.25,12.00,3.00,0.25,4.99,1.15,0.00
-0.00,0.23,28.64,-0.07,0.00,0.10,0.00,0.50,2.88,1.33,0.25,18.06,4.51,0.25,4.41,1.02,0.00
-0.01,0.23,27.83,-0.21,0.00,0.10,0.00,0.50,2.53,1.17,0.25,7.55,1.89,0.25,2.54,0.59,0.00
-0.60,0.23,27.59,-16.66,0.00,0.10,0.00,0.50,2.88,1.33,0.25,8.17,2.04,0.25,2.89,0.67,0.00
0.00,0.37,27.99,0.00,0.14,0.10,0.01,0.50,2.88,1.33,0.25,7.85,1.96,0.25,2.89,0.67,0.00
0.00,0.36,29.29,0.00,0.14,0.10,0.01,0.50,1.25,0.58,0.25,7.99,2.00,0.25,2.00,0.46,0.00
0.00,0.36,34.82,0.00,0.13,0.10,0.01,0.50,2.09,0.96,0.25,2.60,0.65,0.25,2.10,0.48,0.00
0.25,0.36,41.50,9.57,0.00,0.10,0.00,0.50,5.98,2.76,0.25,9.79,2.45,0.25,9.99,2.30,0.00
0.25,0.30,47.65,10.98,0.00,0.10,0.00,0.50,23.15,10.67,0.25,23.00,5.75,0.25,32.15,7.41,0.00
0.00,0.23,32.99,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,21.89,5.47,0.25,10.93,2.52,0.00
-0.01,0.23,27.52,-0.21,0.00,0.10,0.00,0.50,2.88,1.33,0.25,27.68,6.92,0.25,7.62,1.76,0.00
-0.75,0.23,25.23,-18.92,0.00,0.10,0.00,0.50,2.88,1.33,0.25,21.25,5.31,0.25,5.00,1.15,0.00
-0.75,0.40,23.77,-17.83,0.00,0.10,0.00,0.50,1.25,0.58,0.25,21.44,5.36,0.25,4.41,1.02,0.00
-0.75,0.57,22.51,-16.88,0.00,0.10,0.00,0.50,1.25,0.58,0.25,30.81,7.70,0.25,5.00,1.15,0.00
-0.75,0.74,22.70,-17.02,0.00,0.10,0.00,0.50,2.88,1.33,0.25,32.44,8.11,0.25,5.00,1.15,0.00
-0.38,0.91,25.67,-9.87,0.25,0.10,0.02,0.50,5.00,2.30,0.25,31.53,7.88,0.25,13.05,3.01,0.00
0.00,1.00,31.37,0.00,0.25,0.10,0.02,0.50,5.00,2.30,0.25,12.94,3.23,0.25,6.55,1.51,0.00
0.25,1.00,44.02,10.15,0.00,0.10,0.00,0.50,16.13,7.44,0.25,25.30,6.33,0.25,24.18,5.57,0.00
1.00,0.93,57.98,53.45,0.00,0.10,0.00,0.00,17.90,0.00,0.25,9.79,2.45,0.00,18.00,0.00,0.00
0.25,0.69,50.58,11.66,0.00,0.10,0.00,0.50,19.36,8.93,0.25,9.79,2.45,0.25,19.37,4.47,0.00
1.00,0.62,45.14,41.62,0.00,0.10,0.00,0.00,7.04,0.00,0.25,7.99,2.00,0.00,7.05,0.00,0.00
0.25,0.38,39.89,9.19,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.04,1.76,0.25,7.01,1.62,0.00
0.25,0.32,37.02,8.53,0.00,0.10,0.00,0.50,3.89,1.79,0.25,9.79,2.45,0.25,7.19,1.66,0.00
0.00,0.25,33.65,0.00,0.02,0.10,0.00,0.50,1.15,0.53,0.25,6.00,1.50,0.25,4.41,1.02,0.00
0.00,0.25,31.20,0.00,0.02,0.10,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.25,5.00,1.15,0.00
0.00,0.25,28.28,0.00,0.02,0.15,0.00,0.50,1.25,0.58,0.25,4.51,1.13,0.25,3.00,0.69,0.00
0.00,0.25,27.58,0.00,0.02,0.15,0.00,0.50,0.25,0.12,0.25,3.00,0.75,0.25,0.58,0.13,0.00
-0.75,0.24,26.68,-20.01,0.01,0.15,0.00,0.50,0.25,0.12,0.25,2.41,0.60,0.25,0.58,0.13,0.00
-0.75,0.42,27.19,-20.39,0.19,0.15,0.03,0.50,0.25,0.12,0.25,1.90,0.48,0.25,0.58,0.13,0.00
0.00,0.59,29.41,0.00,0.25,0.15,0.03,0.50,0.25,0.12,0.25,3.00,0.75,0.25,0.58,0.13,0.00
0.00,0.58,34.50,0.00,0.25,0.15,0.03,0.50,1.25,0.58,0.25,3.00,0.75,0.25,1.26,0.29,0.00
0.75,0.58,43.60,30.15,0.00,0.15,0.00,0.00,3.50,0.00,0.25,2.26,0.56,0.25,10.01,2.31,0.00
0.64,0.39,44.26,26.27,0.00,0.15,0.00,0.11,8.00,0.78,0.25,5.00,1.25,0.25,17.12,3.95,0.00
0.00,0.23,32.80,0.00,0.00,0.15,0.00,0.50,2.88,1.33,0.25,7.99,2.00,0.25,8.58,1.98,0.00
0.00,0.23,28.24,0.00,0.00,0.12,0.00,0.49,0.25,0.11,0.25,7.01,1.75,0.25,6.05,1.39,0.00
-0.75,0.23,26.08,-19.56,0.00,0.12,0.00,0.49,0.25,0.11,0.25,10.50,2.63,0.25,5.94,1.37,0.00
-0.75,0.40,24.24,-18.18,0.00,0.12,0.00,0.50,0.25,0.12,0.25,9.16,2.29,0.25,2.62,0.60,0.00
-0.75,0.57,22.77,-17.08,0.00,0.12,0.00,0.50,0.25,0.12,0.25,17.42,4.36,0.25,5.99,1.38,0.00
-0.75,0.74,23.17,-17.38,0.00,0.12,0.00,0.50,0.25,0.12,0.25,15.35,3.84,0.25,5.94,1.37,0.00
-0.40,0.91,26.35,-10.52,0.25,0.12,0.03,0.50,0.25,0.12,0.25,12.08,3.02,0.25,7.02,1.62,0.00
0.00,1.00,31.07,0.00,0.25,0.15,0.03,0.50,1.25,0.58,0.25,17.74,4.44,0.25,2.00,0.46,0.00
0.25,1.00,41.71,9.61,0.00,0.15,0.00,0.50,8.00,3.69,0.25,2.26,0.56,0.25,10.01,2.31,0.00
0.75,0.93,55.26,38.21,0.00,0.15,0.00,0.00,9.95,0.00,0.00,2.26,0.00,0.25,17.49,4.03,0.00
0.25,0.74,50.19,11.57,0.00,0.15,0.00,0.50,13.60,6.27,0.25,2.26,0.56,0.25,13.92,3.21,0.00
0.75,0.67,44.61,30.85,0.00,0.15,0.00,0.00,5.00,0.00,0.25,2.26,0.56,0.25,7.28,1.68,0.00
0.69,0.49,39.90,25.46,0.00,0.15,0.00,0.06,2.85,0.15,0.25,2.26,0.56,0.25,2.86,0.66,0.00
0.00,0.31,36.28,0.00,0.08,0.15,0.01,0.50,1.25,0.58,0.25,2.26,0.56,0.25,3.61,0.83,0.00
0.00,0.31,33.87,0.00,0.08,0.15,0.01,0.50,1.25,0.58,0.25,2.78,0.70,0.25,1.26,0.29,0.00
0.00,0.31,31.12,0.00,0.08,0.10,0.01,0.50,1.00,0.46,0.25,4.04,1.01,0.25,5.00,1.15,0.00
0.00,0.31,30.69,0.00,0.08,0.15,0.01,0.50,1.25,0.58,0.25,1.02,0.26,0.25,1.55,0.36,0.00
0.00,0.30,29.58,0.00,0.07,0.15,0.01,0.50,0.25,0.12,0.25,1.02,0.26,0.25,0.55,0.13,0.00
0.00,0.30,29.28,0.00,0.07,0.15,0.01,0.50,0.25,0.12,0.25,1.02,0.26,0.25,0.55,0.13,0.00
0.00,0.30,29.37,0.00,0.07,0.15,0.01,0.50,0.25,0.12,0.25,1.02,0.26,0.25,0.55,0.13,0.00
0.00,0.30,29.98,0.00,0.07,0.15,0.01,0.50,1.25,0.58,0.25,1.02,0.26,0.25,1.55,0.36,0.00
0.00,0.30,35.26,0.00,0.07,0.15,0.01,0.50,1.25,0.58,0.25,1.02,0.26,0.25,1.26,0.29,0.00
0.25,0.29,43.34,9.99,0.00,0.15,0.00,0.50,7.26,3.34,0.25,5.00,1.25,0.25,10.79,2.49,0.00
0.25,0.23,43.92,10.12,0.00,0.15,0.00,0.50,11.82,5.45,0.25,5.00,1.25,0.25,15.35,3.54,0.00
0.00,0.17,32.80,0.00,0.00,0.15,0.00,0.24,2.88,0.65,0.25,9.22,2.30,0.25,6.00,1.38,0.00
0.00,0.16,28.29,0.00,0.00,0.12,0.00,0.24,0.25,0.06,0.25,12.17,3.04,0.25,5.94,1.37,0.00
-0.66,0.16,24.27,-16.12,0.00,0.12,0.00,0.23,0.25,0.05,0.25,10.68,2.67,0.25,3.78,0.87,0.00
-0.75,0.32,22.02,-16.52,0.00,0.11,0.00,0.50,0.25,0.12,0.25,12.18,3.04,0.25,3.00,0.69,0.00
-0.75,0.49,19.79,-14.84,0.00,0.11,0.00,0.50,0.25,0.12,0.25,18.93,4.73,0.25,5.94,1.37,0.00
-0.75,0.66,18.02,-13.52,0.00,0.11,0.00,0.50,0.25,0.12,0.25,22.81,5.70,0.25,5.33,1.23,0.00
-0.75,0.83,20.32,-15.24,0.00,0.11,0.00,0.50,0.25,0.12,0.25,13.79,3.45,0.25,3.78,0.87,0.00
0.00,1.00,26.78,0.00,0.25,0.15,0.03,0.50,1.28,0.59,0.25,10.21,2.55,0.25,4.81,1.11,0.00
0.25,1.00,37.91,8.74,0.00,0.15,0.00,0.50,6.86,3.16,0.25,6.52,1.63,0.25,10.39,2.39,0.00
0.25,0.93,46.68,10.76,0.00,0.15,0.00,0.50,14.15,6.52,0.00,2.21,0.00,0.25,14.16,3.26,0.00
0.25,0.86,41.96,9.67,0.00,0.15,0.00,0.50,9.96,4.59,0.25,8.34,2.08,0.25,10.00,2.30,0.00
0.25,0.80,38.10,8.78,0.00,0.15,0.00,0.50,5.30,2.44,0.25,2.21,0.55,0.25,5.40,1.25,0.00
0.25,0.73,35.77,8.24,0.00,0.15,0.00,0.50,3.05,1.41,0.25,5.58,1.40,0.25,4.78,1.10,0.00
0.27,0.67,34.24,8.64,0.00,0.15,0.00,0.48,1.25,0.55,0.25,2.21,0.55,0.25,2.37,0.55,0.00
0.00,0.60,31.25,0.00,0.25,0.15,0.03,0.50,1.25,0.58,0.25,8.04,2.01,0.25,3.90,0.90,0.00
0.00,0.60,30.29,0.00,0.25,0.15,0.03,0.50,1.25,0.58,0.25,4.04,1.01,0.25,4.99,1.15,0.00
0.00,0.59,30.79,0.00,0.25,0.15,0.03,0.50,1.25,0.58,0.25,2.64,0.66,0.25,1.26,0.29,0.00
0.00,0.59,29.51,0.00,0.25,0.15,0.03,0.50,0.49,0.23,0.25,2.11,0.53,0.25,0.50,0.12,0.00
0.00,0.59,28.32,0.00,0.25,0.15,0.03,0.50,0.25,0.12,0.25,2.11,0.53,0.25,0.25,0.06,0.00
0.00,0.59,28.39,0.00,0.25,0.15,0.03,0.50,0.49,0.23,0.25,2.10,0.53,0.25,0.50,0.12,0.00
0.00,0.58,29.54,0.00,0.25,0.15,0.03,0.50,1.25,0.58,0.25,2.14,0.53,0.25,1.26,0.29,0.00
0.25,0.58,33.64,7.75,0.00,0.15,0.00,0.50,1.25,0.58,0.25,2.11,0.53,0.25,2.89,0.67,0.00
