BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
0.00,0.10,41.22,0.00,0.00,0.14,0.00,0.05,5.00,0.25,0.00,0.14,0.00,0.05,0.14,0.01,0.00
0.00,0.10,40.57,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.35,0.02,0.00
0.00,0.10,42.01,0.00,0.00,0.35,0.00,0.05,5.04,0.25,0.00,0.35,0.00,0.05,0.35,0.02,0.00
0.00,0.10,43.28,0.00,0.00,0.35,0.00,0.05,5.72,0.29,0.00,0.35,0.00,0.05,0.83,0.04,0.00
0.00,0.10,38.33,0.00,0.00,0.35,0.00,0.05,5.27,0.26,0.00,0.35,0.00,0.05,0.95,0.04,0.00
0.00,0.10,34.96,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,1.43,0.07,0.00
0.00,0.10,29.40,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,1.33,0.00,0.05,4.37,0.20,0.00
0.00,0.10,28.67,0.00,0.00,0.35,0.00,0.05,5.07,0.25,0.00,0.35,0.00,0.05,0.85,0.04,0.00
0.00,0.10,27.60,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.36,0.02,0.00
0.00,0.10,26.13,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.37,0.02,0.00
-0.49,0.10,24.31,-11.82,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.35,0.02,0.00
-0.00,1.00,28.07,-0.14,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,35.08,-0.17,0.00,0.35,0.00,0.05,5.59,0.28,0.45,0.35,0.14,0.05,0.35,0.02,0.00
0.00,1.00,51.08,0.00,0.00,0.35,0.00,0.05,4.99,0.25,0.45,0.61,0.25,0.05,0.61,0.03,0.00
0.00,0.99,51.29,0.00,0.00,1.00,0.00,0.05,9.54,0.48,0.44,1.13,0.46,0.05,1.13,0.05,0.00
0.00,0.98,51.63,0.00,0.00,1.00,0.00,0.05,7.80,0.39,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.97,51.58,0.00,0.00,1.00,0.00,0.05,3.70,0.18,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.96,51.51,0.00,0.00,0.80,0.00,0.05,3.70,0.18,0.43,0.80,0.32,0.05,0.80,0.04,0.00
0.00,0.96,50.64,0.00,0.00,0.68,0.00,0.05,5.61,0.28,0.43,0.77,0.30,0.05,0.77,0.04,0.00
0.00,0.95,46.46,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.42,1.25,0.49,0.05,3.93,0.18,0.00
-0.04,0.94,43.95,-1.68,0.00,0.35,0.00,0.05,5.13,0.26,0.42,0.35,0.13,0.05,5.00,0.23,0.00
0.00,1.00,46.94,0.00,0.00,0.35,0.00,0.05,4.53,0.23,0.45,0.35,0.14,0.05,1.09,0.05,0.00
0.00,0.99,46.55,0.00,0.00,0.35,0.00,0.05,4.85,0.24,0.44,0.71,0.29,0.05,0.92,0.04,0.00
-0.01,0.98,44.59,-0.66,0.00,0.35,0.00,0.05,4.97,0.25,0.44,0.35,0.14,0.05,0.95,0.04,0.00
-0.00,1.00,44.96,-0.22,0.00,0.35,0.00,0.05,4.93,0.25,0.45,0.35,0.14,0.05,0.91,0.04,0.00
-0.00,1.00,46.21,-0.23,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,3.28,0.15,0.00
0.00,1.00,48.48,0.00,0.00,0.35,0.00,0.05,4.58,0.23,0.45,0.64,0.26,0.05,2.38,0.11,0.00
0.00,0.99,54.11,0.00,0.00,0.35,0.00,0.05,5.58,0.28,0.44,0.64,0.26,0.05,3.17,0.15,0.00
0.00,0.98,56.00,0.00,0.00,0.35,0.00,0.05,6.08,0.30,0.44,1.11,0.45,0.05,2.81,0.13,0.00
0.00,0.97,52.05,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.44,0.67,0.27,0.05,1.00,0.05,0.00
0.00,0.96,51.60,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.43,0.35,0.14,0.05,1.13,0.05,0.00
0.00,0.96,44.20,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.43,0.35,0.14,0.05,0.73,0.03,0.00
0.00,0.95,43.32,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.42,0.35,0.14,0.05,0.46,0.02,0.00
-0.04,0.94,42.95,-1.65,0.00,0.35,0.00,0.05,5.00,0.25,0.42,0.35,0.13,0.05,0.46,0.02,0.00
-0.00,1.00,43.42,-0.22,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.75,0.03,0.00
-0.00,1.00,44.22,-0.22,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,1.09,0.05,0.00
0.00,1.00,54.16,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,1.25,0.06,0.00
0.00,0.99,61.82,0.00,0.00,0.40,0.00,0.05,7.99,0.40,0.44,0.45,0.18,0.05,2.62,0.12,0.00
0.00,0.98,63.36,0.00,0.00,0.50,0.00,0.05,6.39,0.32,0.44,0.50,0.20,0.05,2.81,0.13,0.00
0.00,0.97,62.02,0.00,0.00,1.00,0.00,0.05,6.91,0.34,0.44,1.00,0.40,0.05,2.40,0.11,0.00
0.00,0.96,59.30,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.43,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.96,58.70,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.43,1.00,0.39,0.05,1.00,0.05,0.00
0.00,0.95,57.94,0.00,0.00,0.99,0.00,0.05,5.00,0.25,0.42,0.99,0.38,0.05,0.99,0.05,0.00
0.00,0.94,49.73,0.00,0.00,0.35,0.00,0.05,5.02,0.25,0.42,0.91,0.35,0.05,3.59,0.17,0.00
0.00,0.93,48.77,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.41,0.62,0.23,0.05,3.65,0.17,0.00
0.00,0.92,48.19,0.00,0.00,0.40,0.00,0.05,4.22,0.21,0.41,0.40,0.15,0.05,1.27,0.06,0.00
-0.05,0.91,43.64,-2.27,0.00,0.35,0.00,0.05,4.21,0.21,0.41,0.35,0.13,0.05,1.07,0.05,0.00
-0.00,1.00,43.41,-0.22,0.00,0.35,0.00,0.05,4.31,0.21,0.45,0.35,0.14,0.05,1.07,0.05,0.00
-0.00,1.00,43.31,-0.21,0.00,0.98,0.00,0.05,4.20,0.21,0.45,0.98,0.40,0.05,0.98,0.04,0.00
-0.00,1.00,43.79,-0.22,0.00,0.35,0.00,0.05,4.59,0.23,0.45,0.35,0.14,0.05,1.07,0.05,0.00
0.00,1.00,52.04,0.00,0.00,0.35,0.00,0.05,4.36,0.22,0.45,0.45,0.19,0.05,0.96,0.04,0.00
0.00,0.99,55.08,0.00,0.00,0.35,0.00,0.05,4.51,0.22,0.44,0.45,0.18,0.05,1.35,0.06,0.00
0.00,0.98,55.45,0.00,0.00,0.35,0.00,0.05,4.57,0.23,0.44,0.45,0.18,0.05,3.44,0.16,0.00
0.00,0.97,52.10,0.00,0.00,0.35,0.00,0.05,4.76,0.24,0.44,0.82,0.33,0.05,3.34,0.15,0.00
0.00,0.96,48.33,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.43,0.45,0.18,0.05,3.29,0.15,0.00
0.00,0.96,45.75,0.00,0.00,0.35,0.00,0.05,4.60,0.23,0.43,0.53,0.21,0.05,2.95,0.14,0.00
-0.03,0.95,41.66,-1.40,0.00,0.35,0.00,0.05,4.26,0.21,0.42,0.35,0.14,0.05,1.35,0.06,0.00
-0.00,1.00,41.52,-0.21,0.00,0.35,0.00,0.05,4.79,0.24,0.45,0.35,0.14,0.05,1.98,0.09,0.00
-0.00,1.00,41.48,-0.21,0.00,1.00,0.00,0.05,5.00,0.25,0.45,1.00,0.41,0.05,2.99,0.14,0.00
-0.00,1.00,41.62,-0.21,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,2.71,0.12,0.00
0.00,1.00,45.51,0.00,0.00,0.88,0.00,0.05,5.00,0.25,0.45,0.88,0.36,0.05,3.29,0.15,0.00
0.00,0.99,51.99,0.00,0.00,0.58,0.00,0.05,9.96,0.50,0.44,0.58,0.24,0.05,0.58,0.03,0.00
0.00,0.98,52.13,0.00,0.00,0.54,0.00,0.05,7.11,0.35,0.44,0.54,0.22,0.05,0.54,0.02,0.00
0.00,0.97,51.86,0.00,0.00,1.00,0.00,0.05,6.11,0.30,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.96,51.02,0.00,0.00,0.52,0.00,0.05,5.00,0.25,0.43,0.52,0.20,0.05,0.52,0.02,0.00
0.00,0.96,50.91,0.00,0.00,1.00,0.00,0.05,4.87,0.24,0.43,1.00,0.39,0.05,1.00,0.05,0.00
0.00,0.95,50.60,0.00,0.00,0.79,0.00,0.05,5.00,0.25,0.42,0.79,0.31,0.05,0.79,0.04,0.00
0.00,0.94,48.69,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.42,1.00,0.38,0.05,1.43,0.07,0.00
0.00,0.93,47.04,0.00,0.00,0.35,0.00,0.05,4.64,0.23,0.41,0.91,0.35,0.05,3.59,0.17,0.00
0.00,0.92,43.27,0.00,0.00,0.35,0.00,0.05,4.01,0.20,0.41,1.00,0.38,0.05,1.07,0.05,0.00
0.00,0.91,39.75,0.00,0.00,0.35,0.00,0.05,4.19,0.21,0.41,0.35,0.13,0.05,0.35,0.02,0.00
0.00,0.90,39.43,0.00,0.00,0.35,0.00,0.05,4.06,0.20,0.40,0.35,0.13,0.05,1.01,0.05,0.00
-0.06,0.90,38.49,-2.34,0.00,0.35,0.00,0.05,4.01,0.20,0.40,0.35,0.13,0.05,0.98,0.05,0.00
0.00,1.00,41.02,0.00,0.00,0.35,0.00,0.05,4.62,0.23,0.45,0.35,0.14,0.05,1.06,0.05,0.00
0.00,0.99,44.46,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.44,0.45,0.18,0.05,0.97,0.04,0.00
0.44,0.98,53.68,21.48,0.00,0.35,0.00,0.05,6.11,0.30,0.44,1.00,0.40,0.05,1.40,0.06,0.00
0.00,0.10,48.58,0.00,0.00,0.35,0.00,0.05,6.11,0.30,0.00,1.33,0.00,0.05,5.33,0.25,0.00
0.00,0.10,37.92,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,22.19,-0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,5.56,0.26,0.00
0.00,0.10,18.25,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.88,0.00,0.05,4.11,0.19,0.00
-0.49,0.10,8.09,-3.93,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.35,0.02,0.00
-0.00,1.00,9.27,-0.05,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,12.75,-0.06,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,18.25,-0.09,0.00,0.35,0.00,0.05,5.13,0.26,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,31.58,-0.16,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
0.00,1.00,46.97,0.00,0.00,0.35,0.00,0.05,12.16,0.61,0.45,0.54,0.22,0.05,0.54,0.02,0.00
0.00,0.99,53.36,0.00,0.00,1.00,0.00,0.05,9.87,0.49,0.44,1.00,0.41,0.05,4.43,0.20,0.00
0.00,0.98,52.37,0.00,0.00,1.00,0.00,0.05,7.55,0.38,0.44,1.00,0.40,0.05,5.00,0.23,0.00
0.00,0.97,51.67,0.00,0.00,1.00,0.00,0.05,7.00,0.35,0.44,1.00,0.40,0.05,4.20,0.19,0.00
0.00,0.96,48.73,0.00,0.00,1.00,0.00,0.05,4.72,0.24,0.43,1.00,0.40,0.05,1.20,0.06,0.00
0.00,0.96,47.02,0.00,0.00,0.35,0.00,0.05,4.84,0.24,0.43,0.59,0.23,0.05,0.59,0.03,0.00
0.00,0.95,46.70,0.00,0.00,0.35,0.00,0.05,4.50,0.22,0.42,1.00,0.39,0.05,4.13,0.19,0.00
0.00,0.94,43.17,0.00,0.00,0.35,0.00,0.05,4.92,0.25,0.42,0.35,0.13,0.05,2.04,0.09,0.00
-0.04,0.93,37.40,-1.61,0.00,0.35,0.00,0.05,4.21,0.21,0.41,0.35,0.13,0.05,0.56,0.03,0.00
-0.00,1.00,37.81,-0.19,0.00,0.35,0.00,0.05,4.22,0.21,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,37.53,-0.19,0.00,0.35,0.00,0.05,4.01,0.20,0.45,0.51,0.21,0.05,0.51,0.02,0.00
-0.00,1.00,37.50,-0.19,0.00,0.35,0.00,0.05,4.01,0.20,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,38.11,-0.19,0.00,0.35,0.00,0.05,4.46,0.22,0.45,0.53,0.22,0.05,0.53,0.02,0.00
0.00,1.00,46.04,0.00,0.00,0.35,0.00,0.05,4.60,0.23,0.45,0.52,0.21,0.05,0.52,0.02,0.00
0.44,0.99,55.65,22.50,0.00,0.35,0.00,0.05,9.97,0.50,0.44,2.82,1.15,0.05,5.78,0.27,0.00
0.00,0.10,47.52,0.00,0.00,0.35,0.00,0.05,7.00,0.35,0.00,4.92,0.00,0.05,4.92,0.23,0.00
-0.00,0.10,18.61,-0.00,0.00,0.35,0.00,0.05,5.57,0.28,0.00,3.98,0.00,0.05,9.63,0.44,0.00
-0.00,0.10,3.41,-0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,3.22,0.00,0.05,7.27,0.33,0.00
0.00,0.10,1.00,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.41,0.11,0.00
-0.49,0.10,-1.17,0.57,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.35,0.02,0.00
0.00,1.00,-1.00,-0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.01,0.99,-1.45,0.01,0.00,0.35,0.00,0.05,5.00,0.25,0.44,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,0.72,-0.00,0.00,0.53,0.00,0.05,5.00,0.25,0.45,0.53,0.22,0.05,0.53,0.02,0.00
-0.00,1.00,4.94,-0.02,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,44.09,-0.22,0.00,0.35,0.00,0.05,5.49,0.27,0.45,1.00,0.41,0.05,2.57,0.12,0.00
0.00,1.00,58.17,0.00,0.00,1.00,0.00,0.05,7.99,0.40,0.45,2.83,1.17,0.05,4.28,0.20,0.00
0.00,0.99,57.43,0.00,0.00,1.00,0.00,0.05,7.50,0.37,0.44,2.22,0.91,0.05,3.54,0.16,0.00
0.00,0.98,57.47,0.00,0.00,1.00,0.00,0.05,6.63,0.33,0.44,1.99,0.80,0.05,1.99,0.09,0.00
0.00,0.97,56.88,0.00,0.00,1.00,0.00,0.05,5.09,0.25,0.44,1.36,0.54,0.05,2.78,0.13,0.00
0.00,0.96,56.19,0.00,0.00,0.53,0.00,0.05,5.00,0.25,0.43,1.22,0.48,0.05,1.22,0.06,0.00
0.00,0.96,47.05,0.00,0.00,0.35,0.00,0.05,4.84,0.24,0.43,1.00,0.39,0.05,1.50,0.07,0.00
0.00,0.95,45.45,0.00,0.00,0.35,0.00,0.05,4.28,0.21,0.42,0.45,0.17,0.05,3.94,0.18,0.00
0.00,0.94,44.64,0.00,0.00,0.35,0.00,0.05,4.24,0.21,0.42,0.56,0.21,0.05,0.56,0.03,0.00
-0.04,0.93,44.21,-1.90,0.00,0.35,0.00,0.05,4.22,0.21,0.41,0.35,0.13,0.05,0.35,0.02,0.00
-0.00,1.00,44.14,-0.22,0.00,0.35,0.00,0.05,4.23,0.21,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,44.26,-0.22,0.00,0.35,0.00,0.05,4.22,0.21,0.45,0.53,0.22,0.05,0.53,0.02,0.00
-0.00,1.00,46.05,-0.23,0.00,0.35,0.00,0.05,4.46,0.22,0.45,0.45,0.19,0.05,0.45,0.02,0.00
0.00,1.00,60.97,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.47,0.20,0.05,0.47,0.02,0.00
0.44,0.99,67.56,27.33,0.00,0.35,0.00,0.05,7.11,0.35,0.44,1.00,0.41,0.05,5.00,0.23,0.00
0.00,0.10,59.36,0.00,0.00,0.35,0.00,0.05,9.00,0.45,0.00,1.00,0.00,0.05,2.90,0.13,0.00
-0.00,0.10,32.11,-0.01,0.00,0.35,0.00,0.05,5.18,0.26,0.00,0.45,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,12.70,-0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,6.96,0.32,0.00
0.00,0.10,8.09,0.00,0.00,0.35,0.00,0.05,5.28,0.26,0.00,0.35,0.00,0.05,4.42,0.20,0.00
-0.49,0.10,4.03,-1.96,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.35,0.02,0.00
-0.00,1.00,3.93,-0.02,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,4.23,-0.02,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,4.34,-0.02,0.00,0.35,0.00,0.05,5.00,0.25,0.45,0.35,0.14,0.05,0.35,0.02,0.00
-0.00,1.00,18.26,-0.09,0.00,0.14,0.00,0.05,5.00,0.25,0.45,0.14,0.06,0.05,0.14,0.01,0.00
-0.00,1.00,50.28,-0.25,0.00,0.35,0.00,0.05,6.24,0.31,0.45,1.00,0.41,0.05,2.51,0.12,0.00
0.00,1.00,59.21,0.00,0.00,1.00,0.00,0.05,11.45,0.57,0.45,2.47,1.02,0.05,2.81,0.13,0.00
0.00,0.99,59.17,0.00,0.00,1.00,0.00,0.05,6.29,0.31,0.44,1.00,0.41,0.05,2.28,0.10,0.00
0.00,0.98,58.82,0.00,0.00,1.00,0.00,0.05,6.11,0.30,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.97,58.59,0.00,0.00,1.00,0.00,0.05,4.05,0.20,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.96,56.83,0.00,0.00,0.56,0.00,0.05,4.34,0.22,0.43,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.96,54.62,0.00,0.00,0.40,0.00,0.05,4.22,0.21,0.43,1.00,0.39,0.05,2.15,0.10,0.00
0.00,0.95,47.11,0.00,0.00,0.35,0.00,0.05,4.58,0.23,0.42,1.00,0.39,0.05,3.52,0.16,0.00
0.00,0.94,48.18,0.00,0.00,0.35,0.00,0.05,3.58,0.18,0.42,0.45,0.17,0.05,0.45,0.02,0.00
0.00,0.93,47.51,0.00,0.00,0.35,0.00,0.05,3.82,0.19,0.41,0.69,0.26,0.05,0.69,0.03,0.00
0.00,0.92,46.92,0.00,0.00,0.35,0.00,0.05,3.75,0.19,0.41,0.35,0.13,0.05,0.35,0.02,0.00
0.00,0.91,46.33,0.00,0.00,0.35,0.00,0.05,4.22,0.21,0.41,0.35,0.13,0.05,0.35,0.02,0.00
0.00,0.90,47.20,0.00,0.00,0.35,0.00,0.05,3.98,0.20,0.40,0.55,0.20,0.05,0.55,0.03,0.00
0.00,0.90,48.77,0.00,0.00,0.35,0.00,0.05,5.29,0.26,0.40,0.77,0.28,0.05,0.77,0.04,0.00
0.39,0.89,56.81,20.31,0.00,0.35,0.00,0.05,5.96,0.30,0.39,0.35,0.13,0.05,1.06,0.05,0.00
0.00,0.10,46.43,0.04,0.00,0.35,0.00,0.05,6.49,0.32,0.00,0.68,0.00,0.05,3.93,0.18,0.00
-0.00,0.10,9.48,-0.01,0.00,0.35,0.00,0.05,5.15,0.26,0.00,0.45,0.00,0.05,3.00,0.13,0.00
-0.00,0.10,-5.00,0.00,0.00,1.50,0.00,0.05,5.14,0.26,0.00,1.50,0.00,0.05,4.58,0.21,0.00
-0.00,0.10,-8.00,0.00,0.00,0.35,0.00,0.05,5.15,0.26,0.00,0.45,0.00,0.05,2.33,0.11,0.00
-0.00,0.10,-11.07,0.00,0.00,0.35,0.00,0.05,5.14,0.26,0.00,0.35,0.00,0.05,2.23,0.10,0.00
-0.49,0.10,-12.34,5.99,0.00,0.35,0.00,0.05,5.15,0.26,0.00,0.35,0.00,0.05,2.17,0.10,0.00
-0.00,1.00,-12.20,0.06,0.00,0.35,0.00,0.05,6.53,0.33,0.45,0.35,0.14,0.05,2.22,0.10,0.00
-0.00,1.00,-9.90,0.05,0.00,0.35,0.00,0.05,8.11,0.40,0.45,0.35,0.14,0.05,2.23,0.10,0.00
-0.00,1.00,-4.01,0.02,0.00,0.35,0.00,0.05,5.19,0.26,0.45,0.35,0.14,0.05,2.21,0.10,0.00
-0.00,1.00,43.63,-0.22,0.00,0.35,0.00,0.05,5.15,0.26,0.45,0.35,0.14,0.05,4.66,0.21,0.00
0.00,1.00,57.40,0.00,0.00,0.40,0.00,0.05,5.22,0.26,0.45,1.47,0.61,0.05,2.04,0.09,0.00
0.00,0.99,57.67,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.44,1.00,0.41,0.05,2.48,0.11,0.00
0.00,0.98,57.90,0.00,0.00,1.00,0.00,0.05,4.42,0.22,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.00,0.97,57.76,0.00,0.00,1.00,0.00,0.05,3.59,0.18,0.44,1.00,0.40,0.05,1.00,0.05,0.00
0.43,0.96,57.68,22.57,0.00,0.80,0.00,0.05,4.40,0.22,0.43,1.36,0.54,0.05,1.36,0.06,0.00
0.00,0.10,54.83,0.00,0.00,0.35,0.00,0.05,4.12,0.21,0.00,0.35,0.00,0.05,1.50,0.07,0.00
0.00,0.10,50.72,0.00,0.00,0.35,0.00,0.05,4.59,0.23,0.00,1.00,0.00,0.05,5.00,0.23,0.00
0.00,0.10,49.86,0.00,0.00,0.35,0.00,0.05,3.97,0.20,0.00,0.40,0.00,0.05,0.40,0.02,0.00
0.00,0.10,49.31,0.00,0.00,0.37,0.00,0.05,4.04,0.20,0.00,0.37,0.00,0.05,0.37,0.02,0.00
0.00,0.10,49.11,0.00,0.00,0.35,0.00,0.05,4.09,0.20,0.00,0.35,0.00,0.05,0.35,0.02,0.00
0.00,0.10,48.97,0.00,0.00,0.35,0.00,0.05,4.27,0.21,0.00,0.35,0.00,0.05,0.35,0.02,0.00
0.00,0.10,47.70,0.00,0.00,0.35,0.00,0.05,4.46,0.22,0.00,0.35,0.00,0.05,0.35,0.02,0.00
0.00,0.10,49.33,0.00,0.00,0.35,0.00,0.05,4.58,0.23,0.00,0.40,0.00,0.05,0.40,0.02,0.00
0.00,0.10,49.65,0.00,0.00,0.35,0.00,0.05,6.16,0.31,0.00,0.70,0.00,0.05,0.83,0.04,0.00
0.00,0.10,41.89,0.03,0.00,0.35,0.00,0.05,5.14,0.26,0.00,0.45,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-1.59,0.00,0.00,1.50,0.00,0.05,5.10,0.25,0.00,1.50,0.00,0.05,6.17,0.26,0.00
-0.00,0.10,-17.71,0.00,0.00,2.80,0.00,0.05,5.10,0.25,0.00,2.80,0.00,0.05,6.33,0.29,0.00
-0.49,0.10,-18.38,8.93,0.00,0.40,0.00,0.05,5.11,0.25,0.00,0.40,0.00,0.05,2.55,0.12,0.00
-0.00,1.00,-18.43,0.09,0.00,0.35,0.00,0.05,5.10,0.25,0.45,0.35,0.14,0.05,2.41,0.11,0.00
-0.00,1.00,-18.32,0.09,0.00,0.35,0.00,0.05,5.10,0.25,0.45,0.35,0.14,0.05,2.36,0.11,0.00
-0.00,1.00,-18.29,0.09,0.00,0.35,0.00,0.05,5.10,0.25,0.45,0.35,0.14,0.05,2.00,0.09,0.00
-0.00,1.00,-18.21,0.09,0.00,0.35,0.00,0.05,7.57,0.38,0.45,0.35,0.14,0.05,1.98,0.09,0.00
-0.00,1.00,-12.68,0.06,0.00,0.41,0.00,0.05,6.04,0.30,0.45,0.41,0.17,0.05,1.95,0.09,0.00
-0.00,1.00,40.84,-0.20,0.00,0.52,0.00,0.05,5.10,0.25,0.45,0.52,0.21,0.05,3.14,0.14,0.00
0.00,1.00,52.95,0.00,0.00,0.40,0.00,0.05,5.15,0.26,0.45,0.70,0.29,0.05,1.15,0.05,0.00
0.00,0.99,53.41,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.44,1.00,0.41,0.05,1.74,0.08,0.00
0.00,0.98,53.32,0.00,0.00,1.17,0.00,0.05,3.85,0.19,0.44,1.17,0.47,0.05,1.17,0.05,0.00
0.00,0.97,53.27,0.00,0.00,0.90,0.00,0.05,3.85,0.19,0.44,0.90,0.36,0.05,1.09,0.05,0.00
0.00,0.96,53.23,0.00,0.00,0.87,0.00,0.05,3.85,0.19,0.43,0.98,0.39,0.05,4.26,0.20,0.00
0.00,0.96,53.19,0.00,0.00,0.35,0.00,0.05,4.04,0.20,0.43,0.45,0.18,0.05,1.44,0.07,0.00
0.00,0.95,52.22,0.00,0.00,0.35,0.00,0.05,4.62,0.23,0.42,0.45,0.17,0.05,4.31,0.20,0.00
0.00,0.94,49.30,0.00,0.00,0.35,0.00,0.05,3.80,0.19,0.42,0.58,0.22,0.05,0.58,0.03,0.00
0.00,0.93,48.11,0.00,0.00,0.35,0.00,0.05,3.83,0.19,0.41,0.35,0.13,0.05,0.35,0.02,0.00
0.00,0.92,47.61,0.00,0.00,0.35,0.00,0.05,3.96,0.20,0.41,0.35,0.13,0.05,0.35,0.02,0.00
-0.05,0.91,47.13,-2.45,0.00,0.35,0.00,0.05,3.90,0.19,0.41,0.35,0.13,0.05,0.35,0.02,0.00
0.00,1.00,52.29,0.00,0.00,0.35,0.00,0.05,4.46,0.22,0.45,0.44,0.18,0.05,0.44,0.02,0.00
0.00,0.99,56.89,0.00,0.00,0.35,0.00,0.05,5.66,0.28,0.44,0.52,0.21,0.05,0.52,0.02,0.00
0.44,0.98,63.69,25.50,0.00,0.35,0.00,0.05,6.11,0.30,0.44,3.05,1.24,0.05,6.55,0.30,0.00
0.00,0.10,52.19,0.04,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.69,0.00,0.05,4.15,0.19,0.00
0.00,0.10,20.12,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,5.00,0.21,0.00
-0.00,0.10,2.64,-0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.21,0.00
-0.00,0.10,0.43,-0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.12,0.05,0.00
0.00,0.10,0.56,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,0.36,0.02,0.00
