BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
-0.01,1.00,16.87,-0.22,0.25,0.10,0.02,0.50,0.25,0.12,0.25,47.19,11.80,0.25,7.00,1.61,0.00
-0.01,1.00,29.42,-0.22,0.00,0.10,0.00,0.50,0.25,0.12,0.25,17.82,4.45,0.25,5.02,1.16,0.00
0.00,1.00,39.94,0.00,0.25,0.10,0.02,0.50,4.11,1.89,0.25,11.00,2.75,0.25,7.00,1.61,0.00
0.78,0.99,58.85,42.40,0.00,0.10,0.00,0.00,11.14,0.00,0.25,7.46,1.86,0.22,11.14,2.24,0.00
0.25,0.60,51.33,11.83,0.00,0.10,0.00,0.50,9.98,4.60,0.25,7.99,2.00,0.25,9.99,2.30,0.00
0.20,0.48,45.42,8.47,0.05,0.10,0.00,0.50,6.42,2.96,0.25,7.04,1.76,0.25,6.43,1.48,0.00
0.00,0.37,42.71,0.00,0.01,0.10,0.00,0.50,5.51,2.54,0.25,7.99,2.00,0.25,5.52,1.27,0.00
0.00,0.37,38.79,0.00,0.00,0.10,0.00,0.50,3.45,1.59,0.25,7.99,2.00,0.25,5.00,1.15,0.00
0.00,0.36,36.52,0.00,0.00,0.10,0.00,0.50,3.44,1.59,0.25,10.00,2.50,0.25,4.99,1.15,0.00
0.00,0.36,33.77,0.00,0.00,0.10,0.00,0.50,1.35,0.62,0.25,9.00,2.25,0.25,4.99,1.15,0.00
-0.02,0.36,30.18,-0.45,0.00,0.10,0.00,0.49,1.25,0.57,0.25,14.34,3.58,0.25,4.99,1.15,0.00
-0.01,0.36,30.01,-0.23,0.00,0.10,0.00,0.50,1.25,0.58,0.25,5.50,1.37,0.25,1.26,0.29,0.00
-0.75,0.36,29.56,-22.17,0.00,0.10,0.00,0.50,1.25,0.58,0.25,17.72,4.43,0.25,1.26,0.29,0.00
-0.31,0.70,29.69,-9.35,0.00,0.10,0.00,0.50,1.25,0.58,0.25,17.92,4.48,0.25,1.26,0.29,0.00
0.00,0.84,30.86,0.00,0.24,0.10,0.02,0.50,1.25,0.58,0.25,8.16,2.04,0.25,1.26,0.29,0.00
0.00,0.84,36.66,0.00,0.24,0.10,0.02,0.50,2.61,1.20,0.25,16.27,4.07,0.25,2.62,0.60,0.00
0.75,0.83,47.48,32.83,0.00,0.10,0.00,0.00,3.50,0.00,0.25,7.99,2.00,0.25,7.17,1.65,0.00
0.25,0.46,51.43,11.85,0.00,0.10,0.00,0.50,22.50,10.37,0.25,20.00,5.00,0.25,28.24,6.51,0.00
0.00,0.33,35.04,0.00,0.00,0.10,0.00,0.44,2.88,1.16,0.25,9.30,2.33,0.25,8.62,1.99,0.00
0.00,0.32,30.36,0.00,0.00,0.10,0.00,0.43,0.25,0.10,0.25,11.90,2.97,0.25,5.00,1.15,0.00
0.00,0.32,30.37,0.00,0.00,0.10,0.00,0.42,0.25,0.10,0.25,15.80,3.95,0.25,7.00,1.61,0.00
0.00,0.32,28.46,0.00,0.00,0.10,0.00,0.42,0.25,0.10,0.25,18.74,4.68,0.25,5.00,1.15,0.00
-0.75,0.32,25.91,-19.43,0.00,0.10,0.00,0.41,0.25,0.09,0.25,15.91,3.98,0.25,5.00,1.15,0.00
-0.75,0.66,25.26,-18.95,0.00,0.10,0.00,0.50,0.25,0.12,0.25,16.85,4.21,0.25,5.99,1.38,0.00
-0.01,1.00,27.56,-0.36,0.25,0.10,0.02,0.50,1.25,0.58,0.25,15.68,3.92,0.25,6.99,1.61,0.00
-0.01,1.00,31.73,-0.24,0.00,0.10,0.00,0.50,1.25,0.58,0.25,11.71,2.93,0.25,6.99,1.61,0.00
0.00,1.00,40.02,0.00,0.25,0.10,0.02,0.50,8.00,3.69,0.25,17.00,4.25,0.25,12.74,2.94,0.00
0.75,0.99,59.54,41.17,0.00,0.10,0.00,0.00,8.00,0.00,0.25,9.96,2.49,0.25,11.67,2.69,0.00
0.25,0.62,59.98,13.82,0.00,0.10,0.00,0.50,24.98,11.52,0.25,12.76,3.19,0.25,24.99,5.76,0.00
0.25,0.49,48.36,10.95,0.00,0.10,0.00,0.50,8.00,3.69,0.25,12.04,3.01,0.25,9.00,2.07,0.00
0.00,0.36,44.65,0.00,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.99,2.00,0.25,7.01,1.62,0.00
0.00,0.36,38.70,0.00,0.00,0.10,0.00,0.50,5.00,2.30,0.25,7.99,2.00,0.25,8.67,2.00,0.00
0.00,0.36,33.88,0.00,0.00,0.10,0.00,0.49,4.00,1.82,0.25,14.00,3.50,0.25,5.05,1.16,0.00
0.00,0.35,31.78,0.00,0.00,0.10,0.00,0.49,1.25,0.56,0.25,9.00,2.25,0.25,4.77,1.10,0.00
-0.03,0.35,27.84,-0.83,0.00,0.10,0.00,0.48,1.99,0.88,0.25,7.58,1.90,0.25,3.00,0.69,0.00
-0.01,0.36,27.02,-0.20,0.00,0.10,0.00,0.50,1.25,0.58,0.25,6.95,1.74,0.25,2.78,0.64,0.00
-0.61,0.36,26.00,-15.90,0.00,0.10,0.00,0.50,1.25,0.58,0.25,7.85,1.96,0.25,2.00,0.46,0.00
0.00,0.64,26.18,0.00,0.14,0.10,0.01,0.50,0.25,0.12,0.25,7.71,1.93,0.25,2.00,0.46,0.00
0.00,0.63,27.01,0.00,0.14,0.10,0.01,0.50,0.72,0.33,0.25,7.72,1.93,0.25,2.90,0.67,0.00
0.00,0.63,30.73,0.00,0.13,0.10,0.01,0.50,2.20,1.01,0.25,10.04,2.51,0.25,3.22,0.74,0.00
0.25,0.62,40.37,9.30,0.00,0.10,0.00,0.50,3.50,1.61,0.25,11.00,2.75,0.25,7.56,1.74,0.00
0.25,0.50,47.95,11.05,0.00,0.10,0.00,0.50,20.08,9.26,0.25,24.20,6.05,0.25,29.21,6.73,0.00
0.00,0.37,31.76,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,23.77,5.94,0.25,8.62,1.99,0.00
0.00,0.36,26.78,0.00,0.00,0.10,0.00,0.50,2.35,1.08,0.25,7.99,2.00,0.25,3.52,0.81,0.00
0.00,0.36,24.18,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,11.96,2.99,0.25,4.92,1.13,0.00
-0.02,0.36,23.01,-0.35,0.00,0.10,0.00,0.49,1.25,0.57,0.25,30.55,7.64,0.25,4.23,0.97,0.00
-0.75,0.36,21.88,-16.41,0.00,0.10,0.00,0.50,1.25,0.58,0.25,32.75,8.19,0.25,4.99,1.15,0.00
-0.66,0.70,22.48,-14.78,0.17,0.10,0.02,0.50,1.25,0.58,0.25,30.75,7.69,0.25,3.65,0.84,0.00
-0.01,1.00,25.69,-0.33,0.25,0.10,0.02,0.50,1.25,0.58,0.25,22.95,5.74,0.25,5.00,1.15,0.00
0.00,1.00,35.48,0.00,0.25,0.10,0.02,0.50,1.25,0.58,0.25,18.24,4.56,0.25,6.99,1.61,0.00
0.25,0.99,45.17,10.41,0.00,0.10,0.00,0.50,10.00,4.61,0.25,13.69,3.42,0.25,12.01,2.77,0.00
0.25,0.87,61.34,14.14,0.00,0.10,0.00,0.50,20.17,9.30,0.25,8.08,2.02,0.25,25.91,5.97,0.00
0.25,0.74,56.50,13.02,0.00,0.10,0.00,0.50,15.86,7.31,0.25,2.77,0.69,0.25,19.99,4.61,0.00
0.25,0.61,50.00,11.52,0.00,0.10,0.00,0.50,8.00,3.69,0.25,8.09,2.02,0.25,11.71,2.70,0.00
0.21,0.48,43.13,8.43,0.04,0.10,0.00,0.50,7.00,3.23,0.25,7.04,1.76,0.25,7.01,1.62,0.00
0.00,0.37,38.17,0.00,0.01,0.10,0.00,0.50,3.03,1.40,0.25,7.99,2.00,0.25,3.04,0.70,0.00
0.00,0.37,34.47,0.00,0.00,0.10,0.00,0.50,3.95,1.82,0.25,7.99,2.00,0.25,3.96,0.91,0.00
0.00,0.36,32.49,0.00,0.00,0.10,0.00,0.50,1.52,0.70,0.25,12.00,3.00,0.25,4.99,1.15,0.00
-0.01,0.36,28.64,-0.22,0.00,0.10,0.00,0.50,2.88,1.33,0.25,18.06,4.51,0.25,4.41,1.02,0.00
-0.01,0.36,27.83,-0.21,0.00,0.10,0.00,0.50,2.53,1.17,0.25,7.55,1.89,0.25,2.54,0.59,0.00
-0.60,0.36,27.59,-16.66,0.00,0.10,0.00,0.50,2.88,1.33,0.25,8.17,2.04,0.25,2.89,0.67,0.00
0.00,0.63,27.99,0.00,0.14,0.10,0.01,0.50,2.88,1.33,0.25,7.85,1.96,0.25,2.89,0.67,0.00
0.00,0.63,29.29,0.00,0.14,0.10,0.01,0.50,1.25,0.58,0.25,7.99,2.00,0.25,2.00,0.46,0.00
0.00,0.63,34.82,0.00,0.13,0.10,0.01,0.50,2.09,0.96,0.25,2.60,0.65,0.25,2.10,0.48,0.00
0.25,0.62,41.50,9.57,0.00,0.10,0.00,0.50,5.98,2.76,0.25,9.79,2.45,0.25,9.99,2.30,0.00
0.25,0.49,47.65,10.98,0.00,0.10,0.00,0.50,23.15,10.67,0.25,23.00,5.75,0.25,32.15,7.41,0.00
0.00,0.36,32.99,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,21.89,5.47,0.25,10.93,2.52,0.00
0.00,0.36,27.52,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,27.68,6.92,0.25,7.62,1.76,0.00
0.00,0.36,25.23,0.00,0.00,0.10,0.00,0.49,2.88,1.31,0.25,21.25,5.31,0.25,5.00,1.15,0.00
0.00,0.35,23.77,0.00,0.00,0.10,0.00,0.49,1.25,0.56,0.25,21.44,5.36,0.25,4.41,1.02,0.00
-0.75,0.35,22.51,-16.88,0.00,0.10,0.00,0.48,1.25,0.55,0.25,30.81,7.70,0.25,5.00,1.15,0.00
-0.68,0.69,22.70,-15.43,0.17,0.10,0.02,0.50,2.88,1.33,0.25,32.44,8.11,0.25,5.00,1.15,0.00
-0.01,1.00,25.67,-0.33,0.25,0.10,0.02,0.50,5.00,2.30,0.25,31.53,7.88,0.25,13.05,3.01,0.00
0.00,1.00,31.37,0.00,0.25,0.10,0.02,0.50,5.00,2.30,0.25,12.94,3.23,0.25,6.55,1.51,0.00
0.25,0.99,44.02,10.15,0.00,0.10,0.00,0.50,16.13,7.44,0.25,25.30,6.33,0.25,24.18,5.57,0.00
0.26,0.87,57.98,13.69,0.00,0.10,0.00,0.49,17.90,8.15,0.25,9.79,2.45,0.25,18.00,4.15,0.00
0.25,0.73,50.58,11.66,0.00,0.10,0.00,0.50,19.36,8.93,0.25,9.79,2.45,0.25,19.37,4.47,0.00
0.25,0.61,45.14,10.40,0.00,0.10,0.00,0.50,7.04,3.25,0.25,7.99,2.00,0.25,7.05,1.63,0.00
0.19,0.48,39.89,7.04,0.06,0.10,0.01,0.50,7.00,3.23,0.25,7.04,1.76,0.25,7.01,1.62,0.00
0.00,0.38,37.02,0.00,0.01,0.10,0.00,0.50,3.89,1.79,0.25,9.79,2.45,0.25,7.19,1.66,0.00
0.00,0.37,33.65,0.00,0.01,0.10,0.00,0.50,1.15,0.53,0.25,6.00,1.50,0.25,4.41,1.02,0.00
0.00,0.37,31.20,0.00,0.01,0.10,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.25,5.00,1.15,0.00
0.00,0.37,28.28,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,4.51,1.13,0.25,3.00,0.69,0.00
0.00,0.36,27.58,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,3.00,0.75,0.25,0.58,0.13,0.00
-0.75,0.36,26.68,-20.01,0.00,0.15,0.00,0.50,0.25,0.12,0.25,2.41,0.60,0.25,0.58,0.13,0.00
-0.32,0.70,27.19,-8.76,0.17,0.15,0.02,0.50,0.25,0.12,0.25,1.90,0.48,0.25,0.58,0.13,0.00
0.00,0.85,29.41,0.00,0.24,0.15,0.03,0.50,0.25,0.12,0.25,3.00,0.75,0.25,0.58,0.13,0.00
0.00,0.84,34.50,0.00,0.24,0.15,0.03,0.50,1.25,0.58,0.25,3.00,0.75,0.25,1.26,0.29,0.00
0.75,0.83,43.60,30.15,0.00,0.15,0.00,0.00,3.50,0.00,0.25,2.26,0.56,0.25,10.01,2.31,0.00
0.25,0.46,44.26,10.20,0.00,0.15,0.00,0.50,8.00,3.69,0.25,5.00,1.25,0.25,17.12,3.95,0.00
0.00,0.33,32.80,0.00,0.00,0.15,0.00,0.44,2.88,1.16,0.25,7.99,2.00,0.25,8.58,1.98,0.00
0.00,0.33,28.24,0.00,0.00,0.12,0.00,0.43,0.25,0.10,0.25,7.01,1.75,0.25,6.05,1.39,0.00
0.00,0.32,26.08,0.00,0.00,0.12,0.00,0.43,0.25,0.10,0.25,10.50,2.63,0.25,5.94,1.37,0.00
0.00,0.32,24.24,0.00,0.00,0.12,0.00,0.42,0.25,0.10,0.25,9.16,2.29,0.25,2.62,0.60,0.00
-0.75,0.32,22.77,-17.08,0.00,0.12,0.00,0.41,0.25,0.10,0.25,17.42,4.36,0.25,5.99,1.38,0.00
-0.75,0.66,23.17,-17.38,0.15,0.12,0.02,0.50,0.25,0.12,0.25,15.35,3.84,0.25,5.94,1.37,0.00
-0.01,1.00,26.35,-0.34,0.25,0.12,0.03,0.50,0.25,0.12,0.25,12.08,3.02,0.25,7.02,1.62,0.00
-0.01,1.00,31.07,-0.40,0.25,0.15,0.03,0.50,1.25,0.58,0.25,17.74,4.44,0.25,2.00,0.46,0.00
0.00,1.00,41.71,0.00,0.25,0.15,0.03,0.50,8.00,3.69,0.25,2.26,0.56,0.25,10.01,2.31,0.00
0.75,0.99,55.26,38.21,0.00,0.15,0.00,0.00,9.95,0.00,0.00,2.26,0.00,0.25,17.49,4.03,0.00
0.25,0.61,50.19,11.57,0.00,0.15,0.00,0.50,13.60,6.27,0.25,2.26,0.56,0.25,13.92,3.21,0.00
0.21,0.48,44.61,8.54,0.04,0.15,0.01,0.50,5.00,2.31,0.25,2.26,0.56,0.25,7.28,1.68,0.00
0.00,0.37,39.90,0.00,0.01,0.15,0.00,0.50,2.85,1.31,0.25,2.26,0.56,0.25,2.86,0.66,0.00
0.00,0.37,36.28,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,2.26,0.56,0.25,3.61,0.83,0.00
0.00,0.36,33.87,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,2.78,0.70,0.25,1.26,0.29,0.00
0.00,0.36,31.12,0.00,0.00,0.10,0.00,0.50,1.00,0.46,0.25,4.04,1.01,0.25,5.00,1.15,0.00
0.00,0.36,30.69,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,1.02,0.26,0.24,1.55,0.35,0.00
0.00,0.35,29.58,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,1.02,0.26,0.24,0.55,0.12,0.00
-0.20,0.35,29.28,-5.90,0.00,0.15,0.00,0.50,0.25,0.12,0.25,1.02,0.26,0.23,0.55,0.12,0.00
0.00,0.44,29.37,0.00,0.04,0.15,0.01,0.50,0.25,0.12,0.25,1.02,0.26,0.25,0.55,0.13,0.00
0.00,0.44,29.98,0.00,0.04,0.15,0.01,0.50,1.25,0.58,0.25,1.02,0.26,0.25,1.55,0.36,0.00
0.00,0.43,35.26,0.00,0.04,0.15,0.01,0.50,1.25,0.58,0.25,1.02,0.26,0.25,1.26,0.29,0.00
0.25,0.43,43.34,9.99,0.00,0.15,0.00,0.50,7.26,3.34,0.25,5.00,1.25,0.25,10.79,2.49,0.00
0.37,0.30,43.92,14.91,0.00,0.15,0.00,0.38,11.82,4.16,0.25,5.00,1.25,0.25,15.35,3.54,0.00
0.00,0.11,32.80,0.00,0.00,0.15,0.00,0.01,2.88,0.02,0.25,9.22,2.30,0.25,6.00,1.38,0.00
0.00,0.11,28.29,0.00,0.00,0.12,0.00,0.01,0.25,0.00,0.25,12.17,3.04,0.25,5.94,1.37,0.00
0.00,0.11,24.27,0.00,0.00,0.12,0.00,0.00,0.25,0.00,0.25,10.68,2.67,0.25,3.78,0.87,0.00
0.00,0.11,22.02,0.00,0.00,0.11,0.00,0.00,0.25,0.00,0.25,12.18,3.04,0.25,3.00,0.69,0.00
-0.75,0.11,19.79,-14.84,0.00,0.11,0.00,0.00,0.25,0.00,0.25,18.93,4.73,0.25,5.94,1.37,0.00
-0.75,0.45,18.02,-13.52,0.00,0.11,0.00,0.50,0.25,0.12,0.25,22.81,5.70,0.25,5.33,1.23,0.00
-0.45,0.80,20.32,-9.21,0.22,0.11,0.02,0.50,0.25,0.12,0.25,13.79,3.45,0.25,3.78,0.87,0.00
0.00,1.00,26.78,0.00,0.25,0.15,0.03,0.50,1.28,0.59,0.25,10.21,2.55,0.25,4.81,1.11,0.00
0.25,0.99,37.91,8.74,0.00,0.15,0.00,0.50,6.86,3.16,0.25,6.52,1.63,0.25,10.39,2.39,0.00
0.25,0.87,46.68,10.76,0.00,0.15,0.00,0.50,14.15,6.52,0.00,2.21,0.00,0.25,14.16,3.26,0.00
0.25,0.73,41.96,9.67,0.00,0.15,0.00,0.50,9.96,4.59,0.25,8.34,2.08,0.25,10.00,2.30,0.00
0.25,0.60,38.10,8.78,0.00,0.15,0.00,0.50,5.30,2.44,0.25,2.21,0.55,0.25,5.40,1.25,0.00
0.00,0.47,35.77,0.11,0.05,0.15,0.01,0.50,3.05,1.41,0.25,5.58,1.40,0.25,4.78,1.10,0.00
0.00,0.46,34.24,0.00,0.05,0.15,0.01,0.50,1.25,0.58,0.25,2.21,0.55,0.25,2.37,0.55,0.00
0.00,0.46,31.25,0.00,0.05,0.15,0.01,0.50,1.25,0.58,0.25,8.04,2.01,0.25,3.90,0.90,0.00
0.00,0.45,30.29,0.00,0.05,0.15,0.01,0.50,1.25,0.58,0.25,4.04,1.01,0.25,4.99,1.15,0.00
0.00,0.45,30.79,0.00,0.05,0.15,0.01,0.50,1.25,0.58,0.25,2.64,0.66,0.25,1.26,0.29,0.00
0.00,0.45,29.51,0.00,0.04,0.15,0.01,0.50,0.49,0.23,0.25,2.11,0.53,0.25,0.50,0.12,0.00
0.00,0.44,28.32,0.00,0.04,0.15,0.01,0.50,0.25,0.12,0.25,2.11,0.53,0.25,0.25,0.06,0.00
0.00,0.44,28.39,0.00,0.04,0.15,0.01,0.50,0.49,0.23,0.25,2.10,0.53,0.25,0.50,0.12,0.00
0.00,0.44,29.54,0.00,0.04,0.15,0.01,0.50,1.25,0.58,0.25,2.14,0.53,0.25,1.26,0.29,0.00
0.00,0.43,33.64,0.00,0.04,0.15,0.00,0.50,1.25,0.58,0.25,2.11,0.53,0.25,2.89,0.67,0.00
0.25,0.43,38.30,8.83,0.00,0.15,0.00,0.50,3.50,1.61,0.25,4.05,1.01,0.25,7.47,1.72,0.00
