BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
0.00,0.34,47.88,0.00,0.11,0.35,0.04,0.05,4.96,0.25,0.50,0.53,0.24,0.05,0.53,0.02,0.00
0.95,0.34,54.56,47.66,0.00,0.35,0.00,0.05,7.00,0.35,0.00,0.35,0.00,0.05,9.55,0.44,0.00
0.00,0.10,40.90,0.00,0.00,0.35,0.00,0.05,6.18,0.31,0.00,1.00,0.00,0.05,1.50,0.06,0.00
-0.00,0.10,11.49,-0.01,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,1.50,0.06,0.00
-0.00,0.10,1.00,-0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.61,0.10,-0.35,0.22,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,1.79,0.08,0.00
-0.95,0.24,-2.66,2.52,0.02,0.14,0.00,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.71,0.03,0.00
-0.95,0.46,-3.02,2.86,0.23,0.18,0.04,0.05,5.00,0.25,0.50,0.18,0.08,0.05,1.34,0.06,0.00
-0.95,0.68,-3.43,3.25,0.45,0.35,0.14,0.05,5.00,0.25,0.50,0.35,0.16,0.05,1.51,0.07,0.00
-0.49,0.89,-0.42,0.20,0.50,0.40,0.18,0.05,5.00,0.25,0.45,0.40,0.17,0.05,1.55,0.07,0.00
-0.02,1.00,15.02,-0.23,0.45,0.18,0.07,0.05,5.00,0.25,0.50,0.18,0.08,0.05,1.42,0.07,0.00
0.00,1.00,41.70,0.00,0.45,0.35,0.14,0.05,4.91,0.25,0.50,0.35,0.16,0.05,1.52,0.07,0.00
0.95,1.00,52.68,46.02,0.00,0.45,0.00,0.05,7.00,0.35,0.00,0.45,0.00,0.05,2.47,0.11,0.00
0.95,0.76,52.45,45.82,0.00,1.00,0.00,0.05,7.00,0.35,0.00,1.00,0.00,0.05,1.50,0.07,0.00
0.25,0.52,52.00,11.78,0.33,1.00,0.30,0.05,4.34,0.22,0.38,1.00,0.35,0.05,1.71,0.08,0.00
0.95,0.46,51.86,45.29,0.00,0.78,0.00,0.05,4.34,0.22,0.00,0.78,0.00,0.05,0.78,0.04,0.00
0.47,0.22,51.39,22.31,0.00,0.52,0.00,0.05,4.34,0.22,0.48,0.52,0.23,0.05,1.51,0.07,0.00
0.00,0.10,48.34,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,2.30,0.11,0.00
0.00,0.10,44.59,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,4.07,0.19,0.00
0.00,0.10,45.16,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.37,0.06,0.00
0.00,0.10,44.52,0.00,0.00,0.35,0.00,0.05,4.24,0.21,0.00,0.53,0.00,0.05,0.53,0.02,0.00
0.00,0.10,44.08,0.00,0.00,0.35,0.00,0.05,3.95,0.20,0.00,0.51,0.00,0.05,0.51,0.02,0.00
0.00,0.10,44.67,0.00,0.00,0.35,0.00,0.05,3.68,0.18,0.00,0.43,0.00,0.05,0.53,0.02,0.00
0.00,0.10,44.51,0.00,0.00,0.35,0.00,0.05,4.52,0.23,0.00,0.82,0.00,0.05,0.96,0.04,0.00
0.00,0.10,45.01,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.73,0.00,0.05,0.98,0.05,0.00
0.00,0.10,45.16,0.04,0.00,0.35,0.00,0.05,4.99,0.25,0.00,0.35,0.00,0.05,1.18,0.05,0.00
0.00,0.10,32.16,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,1.50,0.06,0.00
-0.00,0.10,7.97,-0.01,0.00,0.35,0.00,0.05,7.00,0.35,0.00,0.35,0.00,0.05,5.00,0.21,0.00
-0.00,0.10,-6.18,0.00,0.00,0.35,0.00,0.05,5.28,0.26,0.00,0.35,0.00,0.05,5.29,0.24,0.00
-0.95,0.10,-7.18,6.80,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,4.57,0.21,0.00
-0.15,0.32,-7.24,1.07,0.09,0.35,0.03,0.05,5.00,0.25,0.50,0.35,0.16,0.05,1.50,0.07,0.00
-0.95,0.35,-10.00,9.47,0.13,0.35,0.04,0.05,5.00,0.25,0.50,0.35,0.16,0.05,4.17,0.19,0.00
-0.95,0.57,-9.91,9.39,0.34,0.35,0.11,0.05,5.00,0.25,0.50,0.35,0.16,0.05,7.70,0.35,0.00
-0.95,0.78,-8.63,8.17,0.50,0.35,0.16,0.05,5.05,0.25,0.45,0.35,0.14,0.05,5.00,0.23,0.00
-0.02,1.00,-1.93,0.03,0.50,0.35,0.16,0.05,5.00,0.25,0.45,0.35,0.14,0.05,4.73,0.22,0.00
0.00,1.00,43.56,0.00,0.45,0.35,0.14,0.05,5.00,0.25,0.50,0.50,0.23,0.05,0.50,0.02,0.00
1.00,1.00,50.14,46.10,0.00,1.00,0.00,0.05,8.83,0.44,0.00,1.00,0.00,-0.00,2.81,-0.00,0.00
0.95,0.75,46.98,40.87,0.00,1.00,0.00,0.05,6.11,0.30,0.00,1.00,0.00,0.05,1.50,0.07,0.00
0.17,0.51,45.87,6.96,0.28,1.00,0.26,0.05,6.11,0.30,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.21,0.47,45.67,8.78,0.24,1.00,0.22,0.05,6.11,0.30,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.26,0.41,45.47,11.03,0.19,0.81,0.14,0.05,6.11,0.30,0.50,0.81,0.37,0.05,0.81,0.04,0.00
0.00,0.34,44.66,0.00,0.12,0.35,0.04,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.34,41.66,0.00,0.12,0.80,0.09,0.05,5.00,0.25,0.50,0.80,0.37,0.05,4.11,0.19,0.00
0.45,0.34,45.61,18.87,0.00,0.35,0.00,0.05,4.19,0.21,0.50,1.00,0.46,0.05,2.81,0.13,0.00
0.00,0.23,42.86,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.22,42.36,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.22,42.35,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.49,0.35,0.16,0.05,0.36,0.02,0.00
0.00,0.22,42.29,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.49,0.35,0.16,0.05,0.47,0.02,0.00
0.00,0.22,42.32,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.48,0.35,0.16,0.05,0.39,0.02,0.00
0.47,0.22,43.71,18.99,0.00,0.35,0.00,0.05,5.03,0.25,0.48,0.75,0.33,0.05,2.81,0.13,0.00
0.00,0.10,32.41,0.03,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.35,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-1.80,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.21,0.00
-0.00,0.10,-15.58,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.95,0.10,-17.64,16.71,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,4.84,0.22,0.00
-0.95,0.32,-18.80,17.81,0.09,0.35,0.03,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.85,0.04,0.00
-0.95,0.54,-18.88,17.89,0.31,0.35,0.10,0.05,5.00,0.25,0.50,0.35,0.16,0.05,3.90,0.18,0.00
-0.95,0.75,-19.00,18.00,0.50,1.00,0.46,0.05,5.00,0.25,0.45,1.00,0.41,0.05,4.34,0.20,0.00
-0.16,0.97,-17.16,2.66,0.50,0.67,0.31,0.05,5.66,0.28,0.45,0.67,0.28,0.05,4.00,0.18,0.00
-0.02,1.00,-4.93,0.08,0.50,0.35,0.16,0.05,5.60,0.28,0.45,0.35,0.14,0.05,4.31,0.20,0.00
0.00,1.00,40.49,0.00,0.45,0.38,0.16,0.05,5.24,0.26,0.50,0.38,0.17,0.05,2.61,0.12,0.00
0.00,1.00,52.65,0.00,0.50,1.00,0.46,0.05,8.30,0.41,0.45,1.00,0.41,0.05,2.81,0.13,0.00
0.73,0.99,52.75,35.23,0.22,1.00,0.21,0.05,7.10,0.35,0.00,1.00,0.00,0.05,2.32,0.11,0.00
1.00,0.81,52.97,48.71,0.00,1.18,0.00,0.05,5.11,0.25,0.00,1.18,0.00,0.00,1.18,0.00,0.00
0.95,0.56,52.84,46.15,0.00,1.00,0.00,0.05,5.15,0.26,0.00,1.00,0.00,0.05,1.62,0.07,0.00
0.35,0.32,52.43,16.99,0.10,0.78,0.07,0.05,7.00,0.35,0.50,0.78,0.36,0.05,2.82,0.13,0.00
0.00,0.23,47.43,0.00,0.01,0.35,0.00,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.84,0.08,0.00
0.00,0.23,43.11,0.00,0.01,0.35,0.00,0.05,5.00,0.25,0.50,0.35,0.16,0.05,3.14,0.14,0.00
0.00,0.23,45.28,0.00,0.01,0.35,0.00,0.05,3.88,0.19,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.23,43.32,0.00,0.00,0.35,0.00,0.05,4.18,0.21,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.23,43.08,0.00,0.00,0.14,0.00,0.05,4.59,0.23,0.50,0.14,0.06,0.05,0.14,0.01,0.00
0.00,0.23,43.37,0.00,0.00,0.46,0.00,0.05,3.97,0.20,0.50,0.46,0.21,0.05,0.46,0.02,0.00
0.00,0.23,44.76,0.00,0.00,0.35,0.00,0.05,3.84,0.19,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.01,0.22,50.00,0.57,0.00,0.35,0.00,0.05,4.58,0.23,0.49,1.00,0.46,0.05,1.93,0.09,0.00
0.47,0.22,51.80,22.51,0.00,0.35,0.00,0.05,7.00,0.35,0.48,2.41,1.06,0.05,2.41,0.11,0.00
0.00,0.10,44.00,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,3.41,0.16,0.00
-0.00,0.10,34.90,-0.00,0.00,0.35,0.00,0.05,5.16,0.26,0.00,1.00,0.00,0.05,2.60,0.12,0.00
-0.00,0.10,32.46,-0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,3.12,0.14,0.00
-0.14,0.10,32.12,-4.54,0.00,0.35,0.00,0.05,5.03,0.25,0.00,0.35,0.00,0.05,0.61,0.03,0.00
-0.95,0.13,31.74,-30.07,0.00,0.13,0.00,0.05,5.00,0.25,0.13,0.13,0.02,0.05,0.28,0.01,0.00
-0.95,0.35,30.82,-29.19,0.13,0.18,0.02,0.05,5.00,0.25,0.50,0.18,0.08,0.05,0.30,0.01,0.00
-0.95,0.57,30.89,-29.27,0.34,0.35,0.11,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.95,0.78,31.92,-30.24,0.50,0.37,0.17,0.05,5.17,0.26,0.50,0.37,0.17,-0.00,0.37,-0.00,0.00
-0.02,1.00,35.22,-0.53,0.50,0.35,0.16,0.05,5.00,0.25,0.50,0.35,0.16,-0.00,0.35,-0.00,0.00
0.00,1.00,49.53,0.00,0.50,0.39,0.18,0.05,5.00,0.25,0.50,0.39,0.18,-0.00,0.39,-0.00,0.00
0.45,1.00,56.78,23.49,0.00,1.00,0.00,0.05,10.78,0.54,0.50,2.36,1.08,0.05,3.33,0.15,0.00
0.75,0.88,57.10,39.39,0.00,1.00,0.00,0.05,9.11,0.45,0.20,2.47,0.45,0.05,2.59,0.12,0.00
0.95,0.69,56.48,49.34,0.00,1.00,0.00,0.05,7.00,0.35,0.00,1.00,0.00,0.05,1.93,0.09,0.00
0.95,0.46,55.79,48.73,0.00,1.00,0.00,0.05,5.12,0.26,0.00,1.00,0.00,0.05,1.39,0.06,0.00
0.47,0.22,54.40,23.64,0.00,1.00,0.00,0.05,5.00,0.25,0.48,1.00,0.44,0.05,1.98,0.09,0.00
0.00,0.10,45.32,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,1.50,0.07,0.00
0.00,0.10,41.90,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,1.95,0.09,0.00
0.00,0.10,38.72,0.00,0.00,0.35,0.00,0.05,4.52,0.23,0.00,0.35,0.00,0.05,0.35,0.02,0.00
-0.95,0.10,38.09,-36.09,0.00,0.14,0.00,0.05,4.58,0.23,0.01,0.14,0.00,0.00,0.14,0.00,0.00
-0.95,0.32,38.10,-36.10,0.10,0.14,0.01,0.05,4.71,0.23,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.20,0.54,38.13,-7.71,0.31,0.14,0.04,0.05,5.03,0.25,0.50,0.14,0.06,0.00,0.14,0.00,0.00
0.00,0.58,38.26,0.00,0.36,0.14,0.05,0.05,5.98,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
0.00,0.58,44.75,0.00,0.35,0.35,0.11,0.05,7.59,0.38,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.95,0.58,51.99,45.41,0.00,0.35,0.00,0.05,7.89,0.39,0.00,0.45,0.00,0.05,8.85,0.41,0.00
0.95,0.34,50.85,44.42,0.00,0.35,0.00,0.05,9.78,0.49,0.00,1.00,0.00,0.05,1.50,0.07,0.00
0.00,0.10,40.19,0.00,0.00,0.35,0.00,0.05,7.59,0.38,0.00,0.35,0.00,0.05,1.48,0.07,0.00
0.00,0.10,38.04,0.00,0.00,0.35,0.00,0.05,7.27,0.36,0.00,0.35,0.00,0.05,2.22,0.10,0.00
-0.14,0.10,35.17,-4.79,0.00,0.35,0.00,0.05,7.75,0.39,0.00,0.35,0.00,0.05,0.73,0.03,0.00
-0.95,0.13,33.66,-31.89,0.00,0.14,0.00,0.05,7.17,0.36,0.14,0.14,0.02,0.00,0.18,0.00,0.00
-0.95,0.35,32.27,-30.57,0.00,0.14,0.00,0.05,9.45,0.47,0.50,0.14,0.06,0.00,0.15,0.00,0.00
-0.95,0.57,33.43,-31.68,0.34,0.47,0.15,0.05,8.72,0.43,0.50,0.47,0.22,0.05,0.58,0.03,0.00
-0.95,0.78,34.85,-33.02,0.45,0.35,0.14,0.05,9.00,0.45,0.50,0.35,0.16,0.05,1.41,0.06,0.00
-0.02,1.00,39.44,-0.60,0.45,0.35,0.14,0.05,5.52,0.28,0.50,0.35,0.16,0.05,0.69,0.03,0.00
0.00,1.00,53.91,0.00,0.50,0.47,0.22,0.05,9.17,0.46,0.45,0.47,0.20,0.05,0.47,0.02,0.00
1.00,1.00,60.06,55.22,0.00,1.00,0.00,0.05,7.31,0.36,0.00,4.05,0.00,0.00,4.05,0.00,0.00
0.74,0.75,59.81,40.53,0.00,1.00,0.00,0.05,11.18,0.56,0.21,4.35,0.85,0.05,4.35,0.20,0.00
1.00,0.56,56.64,52.07,0.00,1.00,0.00,0.05,8.42,0.42,0.00,1.00,0.00,-0.00,1.00,-0.00,0.00
0.36,0.31,56.27,18.79,0.09,1.00,0.08,0.05,6.42,0.32,0.50,1.84,0.85,0.05,2.81,0.13,0.00
0.47,0.22,55.85,24.26,0.00,1.00,0.00,0.05,7.00,0.35,0.48,1.59,0.70,0.05,1.59,0.07,0.00
0.00,0.10,46.66,0.00,0.00,1.00,0.00,0.05,5.94,0.30,0.00,1.00,0.00,0.05,7.84,0.36,0.00
0.00,0.10,42.02,0.00,0.00,0.35,0.00,0.05,4.64,0.23,0.00,0.35,0.00,0.05,1.98,0.09,0.00
0.00,0.10,42.09,0.00,0.00,0.53,0.00,0.05,4.18,0.21,0.00,0.53,0.00,0.05,0.53,0.02,0.00
0.00,0.10,38.43,0.00,0.00,0.35,0.00,0.05,4.20,0.21,0.00,0.35,0.00,0.05,0.35,0.02,0.00
-0.10,0.10,36.98,-3.53,0.00,0.16,0.00,0.05,3.93,0.20,0.01,0.16,0.00,0.00,0.16,0.00,0.00
-0.95,0.12,36.82,-34.89,0.00,0.16,0.00,0.05,4.01,0.20,0.10,0.16,0.02,0.00,0.16,0.00,0.00
0.00,0.34,37.79,0.00,0.12,0.35,0.04,0.05,4.60,0.23,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.34,43.71,0.00,0.11,0.35,0.04,0.05,5.00,0.25,0.50,1.50,0.69,0.05,1.50,0.07,0.00
0.95,0.34,54.75,47.82,0.00,0.35,0.00,0.05,5.52,0.28,0.00,5.04,0.00,0.05,11.16,0.51,0.00
0.00,0.10,42.17,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.72,0.00,0.05,0.72,0.03,0.00
0.00,0.10,26.02,0.00,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,3.68,-0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.14,0.10,-1.56,0.22,0.00,0.35,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.81,0.13,0.00
-0.95,0.13,-2.92,2.77,0.00,0.35,0.00,0.05,5.00,0.25,0.13,0.35,0.04,0.05,0.35,0.02,0.00
-0.95,0.35,-4.37,4.14,0.13,0.35,0.04,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.95,0.57,-4.10,3.88,0.34,0.35,0.11,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.95,0.78,-3.66,3.47,0.45,0.35,0.14,0.05,10.68,0.53,0.50,0.35,0.16,0.05,0.81,0.04,0.00
-0.02,1.00,2.20,-0.03,0.50,0.35,0.16,0.05,10.72,0.53,0.50,0.35,0.16,-0.00,0.35,-0.00,0.00
0.00,1.00,38.44,0.00,0.45,0.35,0.14,0.05,5.24,0.26,0.50,0.78,0.36,0.05,2.59,0.12,0.00
0.45,1.00,49.71,20.57,0.00,1.00,0.00,0.05,11.44,0.57,0.50,3.47,1.59,0.05,3.89,0.18,0.00
0.45,0.88,49.85,20.62,0.00,1.00,0.00,0.05,10.00,0.50,0.50,4.64,2.14,0.05,4.64,0.21,0.00
0.45,0.77,49.62,20.53,0.00,1.00,0.00,0.05,5.00,0.25,0.50,2.76,1.27,0.05,2.76,0.13,0.00
0.76,0.66,49.68,34.83,0.00,1.00,0.00,0.05,7.00,0.35,0.19,1.93,0.33,0.05,1.98,0.09,0.00
0.95,0.46,48.90,42.71,0.00,0.52,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.69,0.08,0.00
0.00,0.23,43.54,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.50,1.00,0.46,0.05,5.32,0.24,0.00
0.00,0.23,41.52,0.00,0.00,0.35,0.00,0.05,5.45,0.27,0.50,2.74,1.26,0.05,4.74,0.22,0.00
-0.95,0.22,34.23,-32.43,0.00,0.45,0.00,0.05,4.69,0.23,0.49,0.45,0.20,0.05,0.66,0.03,0.00
0.00,0.44,34.41,0.00,0.22,0.35,0.07,0.05,4.69,0.23,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.95,0.44,33.97,-32.18,0.21,0.35,0.07,0.05,4.69,0.23,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.25,0.66,34.27,-8.60,0.43,0.35,0.14,0.05,4.69,0.23,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,0.71,40.67,0.00,0.50,0.87,0.40,0.05,4.94,0.25,0.45,0.87,0.36,0.05,0.87,0.04,0.00
0.95,0.71,47.41,41.41,0.00,0.35,0.00,0.05,6.88,0.34,0.00,1.00,0.00,0.05,2.81,0.13,0.00
1.00,0.47,63.33,58.22,0.00,0.35,0.00,0.05,9.58,0.48,0.00,10.92,0.00,-0.00,14.80,-0.00,0.00
0.47,0.22,43.56,18.93,0.00,1.00,0.00,0.05,6.82,0.34,0.48,6.14,2.69,0.05,6.14,0.28,0.00
-0.00,0.10,11.96,-0.00,0.00,3.27,0.00,0.05,5.53,0.28,0.00,3.27,0.00,0.05,7.32,0.34,0.00
-0.00,0.10,1.43,-0.00,0.00,0.35,0.00,0.05,5.35,0.27,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.14,0.10,-5.33,0.75,0.00,0.45,0.00,0.05,5.44,0.27,0.00,0.45,0.00,0.05,4.62,0.21,0.00
-0.95,0.13,-7.31,6.92,0.00,0.35,0.00,0.05,5.40,0.27,0.13,0.35,0.04,0.05,0.35,0.02,0.00
-0.95,0.35,-8.44,8.00,0.13,0.35,0.04,0.05,5.42,0.27,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.95,0.57,-8.00,7.58,0.34,0.35,0.11,0.05,5.40,0.27,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.95,0.78,-7.47,7.07,0.50,0.35,0.16,0.05,6.48,0.32,0.50,0.35,0.16,-0.00,0.35,-0.00,0.00
-0.02,1.00,0.18,-0.00,0.50,0.35,0.16,0.05,5.41,0.27,0.50,0.35,0.16,-0.00,0.35,-0.00,0.00
-0.02,1.00,39.26,-0.60,0.45,0.35,0.14,0.05,6.42,0.32,0.50,1.00,0.46,0.05,3.83,0.18,0.00
0.76,1.00,59.92,42.11,0.00,1.00,0.00,0.05,10.50,0.52,0.19,2.87,0.49,0.05,7.20,0.33,0.00
0.45,0.81,61.44,25.42,0.00,1.00,0.00,0.05,11.27,0.56,0.50,4.54,2.08,0.05,4.54,0.21,0.00
0.95,0.69,58.41,51.02,0.00,1.00,0.00,0.05,4.29,0.21,0.00,1.13,0.00,0.05,1.63,0.08,0.00
0.95,0.46,58.53,51.12,0.00,1.00,0.00,0.05,4.29,0.21,0.00,1.07,0.00,0.05,4.95,0.23,0.00
0.47,0.22,57.67,25.05,0.00,0.52,0.00,0.05,5.05,0.25,0.48,1.00,0.44,0.05,4.68,0.21,0.00
0.00,0.10,47.96,0.00,0.00,1.00,0.00,0.05,5.51,0.27,0.00,1.00,0.00,0.05,1.69,0.08,0.00
0.00,0.10,42.80,0.00,0.00,0.35,0.00,0.05,4.64,0.23,0.00,1.00,0.00,0.05,3.58,0.16,0.00
-0.00,0.10,39.40,-0.01,0.00,1.00,0.00,0.05,4.22,0.21,0.00,1.00,0.00,0.05,1.00,0.05,0.00
-0.00,0.10,37.41,-0.00,0.00,1.00,0.00,0.05,4.20,0.21,0.00,1.00,0.00,0.05,1.12,0.05,0.00
-0.95,0.10,34.99,-33.15,0.00,1.00,0.00,0.05,3.97,0.20,0.00,1.00,0.00,0.05,1.14,0.05,0.00
-0.63,0.32,35.14,-21.99,0.09,1.00,0.09,0.05,3.97,0.20,0.50,1.00,0.46,0.05,1.12,0.05,0.00
0.00,0.46,38.69,0.00,0.24,1.00,0.22,0.05,4.58,0.23,0.50,1.00,0.46,0.05,1.06,0.05,0.00
0.00,0.46,44.45,0.00,0.23,1.00,0.22,0.05,6.41,0.32,0.50,1.00,0.46,0.05,1.26,0.06,0.00
0.95,0.46,53.91,47.09,0.00,1.00,0.00,0.05,8.67,0.43,0.00,7.63,0.00,0.05,10.19,0.47,0.00
0.47,0.22,45.09,19.59,0.00,1.00,0.00,0.05,7.00,0.35,0.48,1.00,0.44,0.05,4.24,0.19,0.00
-0.00,0.10,26.48,-0.00,0.00,1.00,0.00,0.05,5.57,0.28,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,12.18,-0.00,0.00,1.00,0.00,0.05,5.41,0.27,0.00,1.00,0.00,0.05,6.00,0.28,0.00
-0.14,0.10,3.50,-0.50,0.00,0.45,0.00,0.05,5.49,0.27,0.00,0.45,0.00,0.05,3.45,0.16,0.00
-0.95,0.13,0.69,-0.66,0.00,0.38,0.00,0.05,5.45,0.27,0.13,0.38,0.05,0.05,1.17,0.05,0.00
-0.95,0.35,-0.91,0.86,0.13,0.30,0.03,0.05,5.47,0.27,0.50,0.30,0.14,0.05,0.94,0.04,0.00
-0.95,0.57,-1.97,1.86,0.34,0.31,0.10,0.05,5.44,0.27,0.50,0.31,0.14,0.05,0.86,0.04,0.00
-0.95,0.78,-0.67,0.64,0.45,0.30,0.12,0.05,5.43,0.27,0.50,0.30,0.14,0.05,0.91,0.04,0.00
-0.02,1.00,10.73,-0.16,0.45,0.45,0.19,0.05,5.46,0.27,0.50,0.45,0.21,0.05,1.13,0.05,0.00
0.00,1.00,38.92,0.00,0.45,1.00,0.41,0.05,5.47,0.27,0.50,1.00,0.46,0.05,2.42,0.11,0.00
0.45,1.00,53.74,22.23,0.00,1.00,0.00,0.05,12.85,0.64,0.50,5.09,2.34,0.05,5.55,0.26,0.00
0.45,0.88,53.26,22.04,0.00,1.00,0.00,0.05,12.94,0.65,0.50,5.03,2.31,0.05,5.33,0.24,0.00
0.45,0.77,50.46,20.88,0.00,1.00,0.00,0.05,5.00,0.25,0.50,1.52,0.70,0.05,3.19,0.15,0.00
1.00,0.66,51.84,47.67,0.00,1.00,0.00,0.05,6.71,0.33,0.00,1.83,0.00,-0.00,1.83,-0.00,0.00
0.72,0.41,50.29,33.11,0.23,1.00,0.22,0.05,6.92,0.35,0.00,1.00,0.00,0.05,2.17,0.10,0.00
0.00,0.23,41.33,0.00,0.00,1.00,0.00,0.05,5.58,0.28,0.50,1.00,0.46,0.05,2.05,0.09,0.00
0.00,0.22,41.00,0.00,0.00,1.00,0.00,0.05,5.04,0.25,0.49,1.00,0.46,0.05,1.69,0.08,0.00
-0.02,0.22,35.95,-0.69,0.00,1.00,0.00,0.05,5.37,0.27,0.49,1.00,0.45,0.05,1.00,0.05,0.00
0.00,0.23,35.71,0.00,0.00,1.50,0.00,0.05,4.20,0.21,0.50,1.50,0.69,0.05,1.50,0.07,0.00
0.00,0.22,35.57,0.00,0.00,0.86,0.00,0.05,4.23,0.21,0.50,0.86,0.39,0.05,0.86,0.04,0.00
0.00,0.22,35.28,0.00,0.00,0.62,0.00,0.05,4.18,0.21,0.49,0.62,0.28,0.05,0.62,0.03,0.00
0.00,0.22,35.65,0.00,0.00,0.60,0.00,0.05,5.32,0.27,0.49,0.60,0.27,0.05,0.60,0.03,0.00
0.00,0.22,36.34,0.00,0.00,1.02,0.00,0.05,4.96,0.25,0.48,1.02,0.45,0.05,1.02,0.05,0.00
0.47,0.22,40.98,17.80,0.00,1.00,0.00,0.05,7.69,0.38,0.48,2.80,1.23,0.05,5.57,0.26,0.00
0.00,0.10,31.68,0.00,0.00,1.00,0.00,0.05,8.35,0.42,0.00,1.00,0.00,0.05,2.79,0.13,0.00
-0.00,0.10,23.01,-0.00,0.00,1.00,0.00,0.05,7.51,0.37,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,10.38,-0.00,0.00,0.45,0.00,0.05,7.39,0.37,0.00,0.45,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,3.88,-0.00,0.00,1.00,0.00,0.05,7.56,0.38,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.95,0.10,-0.68,0.64,0.00,1.00,0.00,0.05,7.35,0.37,0.00,1.00,0.00,0.05,2.36,0.11,0.00
-0.95,0.32,-4.85,4.60,0.09,0.30,0.03,0.05,7.91,0.39,0.50,0.30,0.14,0.05,1.62,0.07,0.00
