BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
0.00,1.00,47.06,0.00,0.00,0.10,0.00,0.50,10.10,4.66,0.25,7.99,2.00,0.18,10.11,1.68,0.00
0.00,1.00,44.20,0.00,0.00,0.10,0.00,0.50,4.15,1.91,0.25,7.04,1.76,0.18,4.16,0.69,0.00
0.00,1.00,43.33,0.00,0.00,0.10,0.00,0.43,7.00,2.78,0.25,16.92,4.23,0.25,7.72,1.78,0.00
0.00,0.99,39.93,0.00,0.00,0.10,0.00,0.42,3.66,1.43,0.25,8.07,2.02,0.25,5.21,1.20,0.00
0.00,0.98,36.71,0.00,0.00,0.10,0.00,0.42,3.92,1.51,0.25,11.14,2.78,0.25,5.00,1.15,0.00
0.00,0.96,34.34,0.00,0.00,0.10,0.00,0.41,1.25,0.47,0.25,9.00,2.25,0.25,4.73,1.09,0.00
0.00,0.95,30.13,0.00,0.00,0.10,0.00,0.41,1.25,0.47,0.25,3.00,0.75,0.25,4.61,1.06,0.00
0.00,0.94,30.06,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,5.07,1.27,0.15,1.26,0.17,0.00
0.00,0.94,29.95,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,23.35,5.84,0.15,1.26,0.18,0.00
0.00,0.95,29.74,0.00,0.00,0.10,0.00,0.41,1.25,0.47,0.25,23.95,5.99,0.25,1.26,0.29,0.00
0.00,0.94,30.12,0.00,0.00,0.10,0.00,0.40,1.25,0.46,0.25,9.41,2.35,0.25,1.26,0.29,0.00
0.00,0.93,32.96,0.00,0.00,0.10,0.00,0.39,1.25,0.45,0.25,16.13,4.03,0.25,2.00,0.46,0.00
0.36,0.91,36.39,12.15,0.00,0.10,0.00,0.39,1.25,0.45,0.25,15.00,3.75,0.25,5.00,1.15,0.00
0.01,0.18,32.51,0.41,0.00,0.10,0.00,0.02,3.50,0.06,0.25,27.45,6.86,0.25,7.25,1.67,0.00
0.00,0.15,25.65,0.00,0.00,0.10,0.00,0.00,0.25,0.00,0.25,27.08,6.77,0.25,4.00,0.92,0.00
0.00,0.14,19.00,0.00,0.00,0.10,0.00,0.00,0.25,0.00,0.25,38.18,9.55,0.25,5.00,1.15,0.00
-0.00,0.14,15.18,-0.03,0.00,0.10,0.00,0.00,0.25,0.00,0.25,32.05,8.01,0.25,5.00,1.15,0.00
-0.00,0.14,14.07,-0.06,0.00,0.10,0.00,0.00,0.25,0.00,0.25,33.56,8.39,0.25,4.00,0.92,0.00
0.00,0.14,13.88,0.00,0.00,0.10,0.00,0.00,0.25,0.00,0.25,63.10,15.77,0.25,5.00,1.15,0.00
-0.47,0.14,13.27,-6.22,0.00,0.10,0.00,0.00,0.25,0.00,0.25,69.58,17.39,0.25,5.99,1.38,0.00
-0.01,1.00,16.87,-0.11,0.00,0.10,0.00,0.43,0.25,0.10,0.25,47.19,11.80,0.25,7.00,1.61,0.00
-0.01,1.00,29.42,-0.20,0.00,0.10,0.00,0.43,0.25,0.10,0.25,17.82,4.45,0.25,5.02,1.16,0.00
-0.01,1.00,39.94,-0.27,0.00,0.10,0.00,0.43,4.11,1.63,0.25,11.00,2.75,0.25,7.00,1.61,0.00
0.00,1.00,58.85,0.00,0.00,0.10,0.00,0.50,11.14,5.14,0.25,7.46,1.86,0.18,11.14,1.85,0.00
0.00,1.00,51.33,0.00,0.00,0.10,0.00,0.50,9.98,4.60,0.25,7.99,2.00,0.18,9.99,1.66,0.00
0.00,1.00,45.42,0.00,0.00,0.10,0.00,0.50,6.42,2.96,0.25,7.04,1.76,0.18,6.43,1.07,0.00
0.00,1.00,42.71,0.00,0.00,0.10,0.00,0.50,5.51,2.54,0.25,7.99,2.00,0.18,5.52,0.92,0.00
0.00,1.00,38.79,0.00,0.00,0.10,0.00,0.43,3.45,1.37,0.25,7.99,2.00,0.25,5.00,1.15,0.00
0.00,0.99,36.52,0.00,0.00,0.10,0.00,0.42,3.44,1.35,0.25,10.00,2.50,0.25,4.99,1.15,0.00
0.00,0.98,33.77,0.00,0.00,0.10,0.00,0.42,1.35,0.52,0.25,9.00,2.25,0.25,4.99,1.15,0.00
-0.03,0.96,30.18,-0.81,0.00,0.10,0.00,0.41,1.25,0.47,0.25,14.34,3.58,0.25,4.99,1.15,0.00
0.00,1.00,30.01,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,5.50,1.37,0.18,1.26,0.21,0.00
0.00,1.00,29.56,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,17.72,4.43,0.18,1.26,0.21,0.00
0.00,1.00,29.69,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,17.92,4.48,0.18,1.26,0.21,0.00
0.00,1.00,30.86,0.00,0.00,0.10,0.00,0.50,1.25,0.58,0.25,8.16,2.04,0.18,1.26,0.21,0.00
0.00,1.00,36.66,0.00,0.00,0.10,0.00,0.50,2.61,1.20,0.25,16.27,4.07,0.18,2.62,0.44,0.00
0.00,1.00,47.48,0.00,0.00,0.10,0.00,0.43,3.50,1.39,0.25,7.99,2.00,0.25,7.17,1.65,0.00
0.33,0.99,51.43,15.45,0.00,0.10,0.00,0.42,22.50,8.80,0.25,20.00,5.00,0.25,28.24,6.51,0.00
0.00,0.32,35.04,0.00,0.00,0.10,0.00,0.09,2.88,0.25,0.25,9.30,2.33,0.25,8.62,1.99,0.00
0.00,0.32,30.36,0.00,0.00,0.10,0.00,0.09,0.25,0.02,0.25,11.90,2.97,0.25,5.00,1.15,0.00
0.00,0.31,30.37,0.00,0.00,0.10,0.00,0.09,0.25,0.02,0.25,15.80,3.95,0.25,7.00,1.61,0.00
0.00,0.31,28.46,0.00,0.00,0.10,0.00,0.08,0.25,0.02,0.25,18.74,4.68,0.25,5.00,1.15,0.00
0.00,0.30,25.91,0.00,0.00,0.10,0.00,0.08,0.25,0.02,0.25,15.91,3.98,0.25,5.00,1.15,0.00
-0.39,0.30,25.26,-9.73,0.00,0.10,0.00,0.08,0.25,0.02,0.25,16.85,4.21,0.25,5.99,1.38,0.00
-0.01,1.00,27.56,-0.19,0.00,0.10,0.00,0.43,1.25,0.50,0.25,15.68,3.92,0.25,6.99,1.61,0.00
-0.01,1.00,31.73,-0.22,0.00,0.10,0.00,0.43,1.25,0.50,0.25,11.71,2.93,0.25,6.99,1.61,0.00
-0.01,1.00,40.02,-0.27,0.00,0.10,0.00,0.43,8.00,3.18,0.25,17.00,4.25,0.25,12.74,2.94,0.00
-0.01,1.00,59.54,-0.40,0.00,0.10,0.00,0.43,8.00,3.18,0.25,9.96,2.49,0.25,11.67,2.69,0.00
0.00,1.00,59.98,0.00,0.00,0.10,0.00,0.43,24.98,9.91,0.25,12.76,3.19,0.25,24.99,5.76,0.00
0.00,0.99,48.36,0.00,0.00,0.10,0.00,0.42,8.00,3.13,0.25,12.04,3.01,0.25,9.00,2.07,0.00
0.00,0.98,44.65,0.00,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.99,2.00,0.17,7.01,1.09,0.00
0.00,0.98,38.70,0.00,0.00,0.10,0.00,0.42,5.00,1.93,0.25,7.99,2.00,0.25,8.67,2.00,0.00
0.00,0.97,33.88,0.00,0.00,0.10,0.00,0.41,4.00,1.52,0.25,14.00,3.50,0.25,5.05,1.16,0.00
0.00,0.95,31.78,0.00,0.00,0.10,0.00,0.41,1.25,0.47,0.25,9.00,2.25,0.25,4.77,1.10,0.00
-0.04,0.94,27.84,-1.07,0.00,0.10,0.00,0.40,1.99,0.74,0.25,7.58,1.90,0.25,3.00,0.69,0.00
-0.01,1.00,27.02,-0.18,0.00,0.10,0.00,0.43,1.25,0.50,0.25,6.95,1.74,0.25,2.78,0.64,0.00
-0.01,1.00,26.00,-0.18,0.00,0.10,0.00,0.43,1.25,0.50,0.25,7.85,1.96,0.25,2.00,0.46,0.00
-0.01,1.00,26.18,-0.18,0.00,0.10,0.00,0.43,0.25,0.10,0.25,7.71,1.93,0.25,2.00,0.46,0.00
-0.01,1.00,27.01,-0.18,0.00,0.10,0.00,0.43,0.72,0.28,0.25,7.72,1.93,0.25,2.90,0.67,0.00
-0.01,1.00,30.73,-0.21,0.00,0.10,0.00,0.43,2.20,0.87,0.25,10.04,2.51,0.25,3.22,0.74,0.00
-0.01,1.00,40.37,-0.27,0.00,0.10,0.00,0.43,3.50,1.39,0.25,11.00,2.75,0.25,7.56,1.74,0.00
0.32,1.00,47.95,14.12,0.00,0.10,0.00,0.43,20.08,7.97,0.25,24.20,6.05,0.25,29.21,6.73,0.00
0.00,0.35,31.76,0.00,0.00,0.10,0.00,0.10,2.88,0.28,0.25,23.77,5.94,0.25,8.62,1.99,0.00
0.00,0.34,26.78,0.00,0.00,0.10,0.00,0.10,2.35,0.22,0.25,7.99,2.00,0.25,3.52,0.81,0.00
0.00,0.34,24.18,0.00,0.00,0.10,0.00,0.10,2.88,0.26,0.25,11.96,2.99,0.25,4.92,1.13,0.00
0.00,0.33,23.01,0.00,0.00,0.10,0.00,0.10,1.25,0.11,0.25,30.55,7.64,0.25,4.23,0.97,0.00
-0.37,0.32,21.88,-8.08,0.00,0.10,0.00,0.09,1.25,0.11,0.25,32.75,8.19,0.25,4.99,1.15,0.00
-0.01,1.00,22.48,-0.15,0.00,0.10,0.00,0.43,1.25,0.50,0.25,30.75,7.69,0.25,3.65,0.84,0.00
-0.01,1.00,25.69,-0.17,0.00,0.10,0.00,0.43,1.25,0.50,0.25,22.95,5.74,0.25,5.00,1.15,0.00
-0.01,1.00,35.48,-0.24,0.00,0.10,0.00,0.43,1.25,0.50,0.25,18.24,4.56,0.25,6.99,1.61,0.00
-0.01,1.00,45.17,-0.31,0.00,0.10,0.00,0.43,10.00,3.97,0.25,13.69,3.42,0.25,12.01,2.77,0.00
-0.01,1.00,61.34,-0.42,0.00,0.10,0.00,0.43,20.17,8.01,0.25,8.08,2.02,0.25,25.91,5.97,0.00
0.00,1.00,56.50,0.00,0.00,0.10,0.00,0.43,15.86,6.29,0.25,2.77,0.69,0.25,19.99,4.61,0.00
0.00,0.99,50.00,0.00,0.00,0.10,0.00,0.42,8.00,3.13,0.25,8.09,2.02,0.25,11.71,2.70,0.00
0.00,0.98,43.13,0.00,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.04,1.76,0.17,7.01,1.09,0.00
0.00,0.98,38.17,0.00,0.00,0.10,0.00,0.50,3.03,1.40,0.25,7.99,2.00,0.17,3.04,0.47,0.00
0.00,0.98,34.47,0.00,0.00,0.10,0.00,0.50,3.95,1.82,0.25,7.99,2.00,0.17,3.96,0.62,0.00
0.00,0.98,32.49,0.00,0.00,0.10,0.00,0.42,1.52,0.59,0.25,12.00,3.00,0.25,4.99,1.15,0.00
-0.02,0.97,28.64,-0.66,0.00,0.10,0.00,0.42,2.88,1.10,0.25,18.06,4.51,0.25,4.41,1.02,0.00
0.00,1.00,27.83,0.00,0.00,0.10,0.00,0.50,2.53,1.17,0.25,7.55,1.89,0.18,2.54,0.42,0.00
0.00,1.00,27.59,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,8.17,2.04,0.18,2.89,0.48,0.00
0.00,1.00,27.99,0.00,0.00,0.10,0.00,0.50,2.88,1.33,0.25,7.85,1.96,0.18,2.89,0.48,0.00
-0.01,1.00,29.29,-0.20,0.00,0.10,0.00,0.43,1.25,0.50,0.25,7.99,2.00,0.25,2.00,0.46,0.00
0.00,1.00,34.82,0.00,0.00,0.10,0.00,0.50,2.09,0.96,0.25,2.60,0.65,0.18,2.10,0.35,0.00
-0.01,1.00,41.50,-0.28,0.00,0.10,0.00,0.43,5.98,2.37,0.25,9.79,2.45,0.25,9.99,2.30,0.00
0.00,1.00,47.65,0.00,0.00,0.10,0.00,0.43,23.15,9.19,0.25,23.00,5.75,0.25,32.15,7.41,0.00
0.00,0.99,32.99,0.00,0.00,0.10,0.00,0.42,2.88,1.13,0.25,21.89,5.47,0.25,10.93,2.52,0.00
0.00,0.98,27.52,0.00,0.00,0.10,0.00,0.42,2.88,1.11,0.25,27.68,6.92,0.25,7.62,1.76,0.00
0.00,0.96,25.23,0.00,0.00,0.10,0.00,0.41,2.88,1.09,0.25,21.25,5.31,0.25,5.00,1.15,0.00
0.00,0.95,23.77,0.00,0.00,0.10,0.00,0.41,1.25,0.47,0.25,21.44,5.36,0.25,4.41,1.02,0.00
-0.04,0.94,22.51,-0.89,0.00,0.10,0.00,0.40,1.25,0.46,0.25,30.81,7.70,0.25,5.00,1.15,0.00
-0.01,1.00,22.70,-0.15,0.00,0.10,0.00,0.43,2.88,1.14,0.25,32.44,8.11,0.25,5.00,1.15,0.00
-0.01,1.00,25.67,-0.17,0.00,0.10,0.00,0.43,5.00,1.98,0.25,31.53,7.88,0.25,13.05,3.01,0.00
-0.01,1.00,31.37,-0.21,0.00,0.10,0.00,0.43,5.00,1.98,0.25,12.94,3.23,0.25,6.55,1.51,0.00
-0.01,1.00,44.02,-0.30,0.00,0.10,0.00,0.43,16.13,6.40,0.25,25.30,6.33,0.25,24.18,5.57,0.00
0.00,1.00,57.98,0.00,0.00,0.10,0.00,0.50,17.90,8.25,0.25,9.79,2.45,0.18,18.00,2.99,0.00
0.00,1.00,50.58,0.00,0.00,0.10,0.00,0.50,19.36,8.93,0.25,9.79,2.45,0.18,19.37,3.22,0.00
0.00,1.00,45.14,0.00,0.00,0.10,0.00,0.50,7.04,3.25,0.25,7.99,2.00,0.18,7.05,1.17,0.00
0.00,1.00,39.89,0.00,0.00,0.10,0.00,0.50,7.00,3.23,0.25,7.04,1.76,0.18,7.01,1.17,0.00
0.00,1.00,37.02,0.00,0.00,0.10,0.00,0.43,3.89,1.54,0.25,9.79,2.45,0.25,7.19,1.66,0.00
0.00,0.99,33.65,0.00,0.00,0.10,0.00,0.42,1.15,0.45,0.25,6.00,1.50,0.25,4.41,1.02,0.00
0.00,0.98,31.20,0.00,0.00,0.10,0.00,0.42,3.00,1.16,0.25,5.00,1.25,0.25,5.00,1.15,0.00
0.00,0.96,28.28,0.00,0.00,0.15,0.00,0.41,1.25,0.47,0.25,4.51,1.13,0.25,3.00,0.69,0.00
0.00,0.95,27.58,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,3.00,0.75,0.16,0.58,0.08,0.00
-0.02,0.96,26.68,-0.58,0.00,0.15,0.00,0.50,0.25,0.12,0.25,2.41,0.60,0.16,0.58,0.08,0.00
0.00,1.00,27.19,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,1.90,0.48,0.18,0.58,0.10,0.00
0.00,1.00,29.41,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,3.00,0.75,0.18,0.58,0.10,0.00
0.00,1.00,34.50,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,3.00,0.75,0.18,1.26,0.21,0.00
0.00,1.00,43.60,0.00,0.00,0.15,0.00,0.43,3.50,1.39,0.25,2.26,0.56,0.25,10.01,2.31,0.00
0.33,0.99,44.26,13.29,0.00,0.15,0.00,0.42,8.00,3.13,0.25,5.00,1.25,0.25,17.12,3.95,0.00
0.00,0.32,32.80,0.00,0.00,0.15,0.00,0.09,2.88,0.25,0.25,7.99,2.00,0.25,8.58,1.98,0.00
0.00,0.32,28.24,0.00,0.00,0.12,0.00,0.09,0.25,0.02,0.25,7.01,1.75,0.25,6.05,1.39,0.00
0.00,0.31,26.08,0.00,0.00,0.12,0.00,0.09,0.25,0.02,0.25,10.50,2.63,0.25,5.94,1.37,0.00
0.00,0.31,24.24,0.00,0.00,0.12,0.00,0.08,0.25,0.02,0.25,9.16,2.29,0.25,2.62,0.60,0.00
-0.38,0.30,22.77,-8.70,0.00,0.12,0.00,0.08,0.25,0.02,0.25,17.42,4.36,0.25,5.99,1.38,0.00
-0.01,1.00,23.17,-0.16,0.00,0.12,0.00,0.43,0.25,0.10,0.25,15.35,3.84,0.25,5.94,1.37,0.00
-0.01,1.00,26.35,-0.18,0.00,0.12,0.00,0.43,0.25,0.10,0.25,12.08,3.02,0.25,7.02,1.62,0.00
-0.01,1.00,31.07,-0.21,0.00,0.15,0.00,0.43,1.25,0.50,0.25,17.74,4.44,0.25,2.00,0.46,0.00
-0.01,1.00,41.71,-0.28,0.00,0.15,0.00,0.43,8.00,3.18,0.25,2.26,0.56,0.25,10.01,2.31,0.00
0.00,1.00,55.26,0.00,0.00,0.15,0.00,0.43,9.95,3.95,0.25,2.26,0.56,0.25,17.49,4.03,0.00
0.00,0.99,50.19,0.00,0.00,0.15,0.00,0.42,13.60,5.32,0.25,2.26,0.56,0.25,13.92,3.21,0.00
0.00,0.98,44.61,0.00,0.00,0.15,0.00,0.42,5.00,1.93,0.25,2.26,0.56,0.25,7.28,1.68,0.00
0.00,0.96,39.90,0.00,0.00,0.15,0.00,0.41,2.85,1.08,0.25,2.26,0.56,0.25,2.86,0.66,0.00
0.00,0.95,36.28,0.00,0.00,0.15,0.00,0.41,1.25,0.47,0.25,2.26,0.56,0.25,3.61,0.83,0.00
0.00,0.94,33.87,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,2.78,0.70,0.15,1.26,0.17,0.00
0.00,0.94,31.12,0.00,0.00,0.10,0.00,0.40,1.00,0.37,0.25,4.04,1.01,0.25,5.00,1.15,0.00
0.00,0.93,30.69,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,1.02,0.26,0.15,1.55,0.21,0.00
0.00,0.94,29.58,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,1.02,0.26,0.15,0.55,0.08,0.00
-0.03,0.95,29.28,-0.78,0.00,0.15,0.00,0.50,0.25,0.12,0.25,1.02,0.26,0.15,0.55,0.08,0.00
0.00,1.00,29.37,0.00,0.00,0.15,0.00,0.50,0.25,0.12,0.25,1.02,0.26,0.18,0.55,0.09,0.00
0.00,1.00,29.98,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,1.02,0.26,0.18,1.55,0.26,0.00
0.00,1.00,35.26,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,1.02,0.26,0.18,1.26,0.21,0.00
0.04,1.00,43.34,1.65,0.00,0.15,0.00,0.43,7.26,2.88,0.25,5.00,1.25,0.25,10.79,2.49,0.00
0.37,0.90,43.92,14.86,0.00,0.15,0.00,0.38,11.82,4.17,0.25,5.00,1.25,0.25,15.35,3.54,0.00
0.00,0.16,32.80,0.00,0.00,0.15,0.00,0.01,2.88,0.03,0.25,9.22,2.30,0.25,6.00,1.38,0.00
0.00,0.16,28.29,0.00,0.00,0.12,0.00,0.01,0.25,0.00,0.25,12.17,3.04,0.25,5.94,1.37,0.00
0.00,0.15,24.27,0.00,0.00,0.12,0.00,0.01,0.25,0.00,0.25,10.68,2.67,0.25,3.78,0.87,0.00
0.00,0.15,22.02,0.00,0.00,0.11,0.00,0.00,0.25,0.00,0.25,12.18,3.04,0.25,3.00,0.69,0.00
0.00,0.14,19.79,0.00,0.00,0.11,0.00,0.00,0.25,0.00,0.25,18.93,4.73,0.25,5.94,1.37,0.00
-0.47,0.14,18.02,-8.45,0.00,0.11,0.00,0.00,0.25,0.00,0.25,22.81,5.70,0.25,5.33,1.23,0.00
-0.01,1.00,20.32,-0.14,0.00,0.11,0.00,0.43,0.25,0.10,0.25,13.79,3.45,0.25,3.78,0.87,0.00
-0.01,1.00,26.78,-0.18,0.00,0.15,0.00,0.43,1.28,0.51,0.25,10.21,2.55,0.25,4.81,1.11,0.00
-0.01,1.00,37.91,-0.26,0.00,0.15,0.00,0.43,6.86,2.72,0.25,6.52,1.63,0.25,10.39,2.39,0.00
0.00,1.00,46.68,0.00,0.00,0.15,0.00,0.50,14.15,6.52,0.25,2.21,0.55,0.18,14.16,2.36,0.00
0.00,1.00,41.96,0.00,0.00,0.15,0.00,0.50,9.96,4.59,0.25,8.34,2.08,0.18,10.00,1.66,0.00
0.00,1.00,38.10,0.00,0.00,0.15,0.00,0.50,5.30,2.44,0.25,2.21,0.55,0.18,5.40,0.90,0.00
0.00,1.00,35.77,0.00,0.00,0.15,0.00,0.43,3.05,1.21,0.25,5.58,1.40,0.25,4.78,1.10,0.00
0.00,0.99,34.24,0.00,0.00,0.15,0.00,0.42,1.25,0.49,0.25,2.21,0.55,0.25,2.37,0.55,0.00
0.00,0.98,31.25,0.00,0.00,0.15,0.00,0.42,1.25,0.48,0.25,8.04,2.01,0.25,3.90,0.90,0.00
0.00,0.96,30.29,0.00,0.00,0.15,0.00,0.41,1.25,0.47,0.25,4.04,1.01,0.25,4.99,1.15,0.00
0.00,0.95,30.79,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,2.64,0.66,0.16,1.26,0.18,0.00
0.00,0.96,29.51,0.00,0.00,0.15,0.00,0.50,0.49,0.23,0.25,2.11,0.53,0.16,0.50,0.07,0.00
0.00,0.96,28.32,0.00,0.04,0.15,0.01,0.50,0.25,0.12,0.25,2.11,0.53,0.00,0.25,0.00,0.00
0.00,0.99,28.39,0.00,0.01,0.15,0.00,0.50,0.49,0.23,0.25,2.10,0.53,0.15,0.50,0.07,0.00
0.00,1.00,29.54,0.00,0.00,0.15,0.00,0.50,1.25,0.58,0.25,2.14,0.53,0.18,1.26,0.21,0.00
0.00,1.00,33.64,0.00,0.00,0.15,0.00,0.43,1.25,0.50,0.25,2.11,0.53,0.25,2.89,0.67,0.00
