BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
0.00,0.10,32.11,0.00,0.00,0.15,0.00,0.00,1.50,0.00,0.25,7.83,1.96,0.23,4.94,1.05,0.00
0.00,0.10,26.07,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,8.10,2.02,0.23,2.61,0.55,0.00
-0.49,0.10,16.39,-8.00,0.00,0.15,0.00,0.00,1.39,0.00,0.25,13.29,3.32,0.23,3.00,0.64,0.00
-0.01,1.00,15.92,-0.11,0.00,0.15,0.00,0.43,1.00,0.40,0.25,12.16,3.04,0.25,3.00,0.69,0.00
-0.01,1.00,16.40,-0.11,0.00,0.15,0.00,0.43,1.00,0.40,0.25,24.00,6.00,0.25,2.61,0.60,0.00
-0.01,1.00,37.06,-0.25,0.00,0.15,0.00,0.43,1.30,0.52,0.25,26.68,6.67,0.25,2.91,0.67,0.00
0.00,1.00,59.50,0.00,0.00,0.15,0.00,0.50,4.82,2.22,0.25,7.83,1.96,0.18,4.82,0.80,0.00
0.00,1.00,83.40,0.00,0.00,0.25,0.00,0.50,8.18,3.77,0.25,3.09,0.77,0.18,8.18,1.36,0.00
0.00,1.00,96.90,0.00,0.00,1.00,0.00,0.43,21.29,8.45,0.25,5.44,1.36,0.25,21.29,4.91,0.00
0.00,0.99,85.71,0.00,0.00,1.00,0.00,0.42,10.50,4.10,0.25,2.00,0.50,0.25,10.50,2.42,0.00
0.00,0.98,80.33,0.00,0.00,0.25,0.00,0.42,6.10,2.35,0.25,4.98,1.25,0.25,6.10,1.41,0.00
0.00,0.96,77.18,0.00,0.00,1.00,0.00,0.41,5.40,2.05,0.25,7.33,1.83,0.25,5.40,1.24,0.00
0.00,0.95,72.00,0.00,0.00,0.20,0.00,0.41,1.20,0.45,0.25,4.01,1.00,0.25,2.78,0.64,0.00
0.00,0.94,66.77,0.00,0.00,0.12,0.00,0.40,1.50,0.55,0.25,6.67,1.67,0.25,4.00,0.92,0.00
0.00,0.93,60.26,0.00,0.00,0.15,0.00,0.39,1.00,0.36,0.25,5.05,1.26,0.25,6.23,1.44,0.00
0.00,0.91,57.54,0.00,0.00,0.15,0.00,0.39,1.00,0.36,0.25,3.27,0.82,0.25,2.50,0.58,0.00
-0.06,0.90,55.50,-3.26,0.00,0.15,0.00,0.38,1.00,0.35,0.25,4.65,1.16,0.25,2.01,0.46,0.00
-0.01,1.00,55.85,-0.38,0.00,0.15,0.00,0.43,1.00,0.40,0.25,4.13,1.03,0.25,2.00,0.46,0.00
0.00,1.00,60.11,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.00,0.75,0.18,1.96,0.33,0.00
0.00,1.00,72.15,0.00,0.00,0.20,0.00,0.50,5.27,2.43,0.25,3.01,0.75,0.18,5.27,0.88,0.00
0.32,1.00,98.88,29.13,0.00,0.25,0.00,0.43,29.31,11.63,0.25,2.00,0.50,0.25,29.31,6.75,0.00
0.12,0.35,71.56,8.00,0.00,0.20,0.00,0.10,9.04,0.87,0.25,5.56,1.39,0.25,9.04,2.08,0.00
0.00,0.10,52.06,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,4.61,1.15,0.23,5.54,1.18,0.00
0.00,0.10,30.63,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,8.01,2.00,0.23,3.00,0.64,0.00
0.00,0.10,17.97,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,19.56,4.89,0.23,3.00,0.64,0.00
0.00,0.10,11.00,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,26.89,6.72,0.23,3.00,0.64,0.00
-0.02,0.10,8.86,-0.19,0.00,0.12,0.00,0.00,0.38,0.00,0.25,28.58,7.14,0.23,2.50,0.53,0.00
-0.47,0.14,8.26,-3.87,0.00,0.12,0.00,0.00,0.38,0.00,0.25,27.18,6.79,0.25,2.66,0.61,0.00
-0.01,1.00,11.41,-0.08,0.00,0.12,0.00,0.43,0.38,0.15,0.25,28.22,7.05,0.25,3.70,0.85,0.00
-0.01,1.00,32.17,-0.22,0.00,0.12,0.00,0.43,1.00,0.40,0.25,18.62,4.65,0.25,4.81,1.11,0.00
-0.01,1.00,54.03,-0.37,0.00,0.15,0.00,0.43,2.28,0.91,0.25,7.12,1.78,0.25,4.90,1.13,0.00
0.00,1.00,77.11,0.00,0.00,0.20,0.00,0.50,9.04,4.17,0.25,5.56,1.39,0.18,9.04,1.50,0.00
0.00,1.00,86.52,0.00,0.00,1.00,0.00,0.50,18.02,8.31,0.25,4.58,1.14,0.18,18.02,3.00,0.00
0.00,1.00,80.26,0.00,0.00,1.00,0.00,0.43,9.00,3.57,0.25,2.50,0.62,0.25,9.00,2.07,0.00
0.00,0.99,76.72,0.00,0.00,1.00,0.00,0.42,8.39,3.28,0.25,0.00,0.00,0.25,8.39,1.93,0.00
0.00,0.98,74.89,0.00,0.00,0.27,0.00,0.42,8.04,3.10,0.25,5.16,1.29,0.25,8.04,1.85,0.00
0.00,0.96,67.26,0.00,0.00,0.15,0.00,0.41,5.00,1.90,0.25,5.05,1.26,0.25,5.00,1.15,0.00
0.00,0.95,61.39,0.00,0.00,0.12,0.00,0.41,1.00,0.37,0.25,7.87,1.97,0.25,4.00,0.92,0.00
0.00,0.94,51.22,0.00,0.00,0.15,0.00,0.40,3.00,1.11,0.25,4.00,1.00,0.25,3.44,0.79,0.00
0.00,0.93,48.88,0.00,0.00,0.15,0.00,0.50,2.00,0.92,0.25,4.00,1.00,0.14,2.00,0.27,0.00
0.00,0.93,47.29,0.00,0.00,0.15,0.00,0.50,2.00,0.92,0.25,4.00,1.00,0.15,2.00,0.27,0.00
0.00,0.94,46.73,0.00,0.00,0.15,0.00,0.50,2.00,0.92,0.25,4.00,1.00,0.15,2.00,0.28,0.00
0.00,0.95,49.86,0.00,0.00,0.15,0.00,0.40,2.00,0.74,0.25,4.00,1.00,0.25,2.00,0.46,0.00
0.00,0.93,55.89,0.00,0.00,0.15,0.00,0.40,3.00,1.10,0.25,4.00,1.00,0.25,3.00,0.69,0.00
0.41,0.92,61.88,23.16,0.00,0.15,0.00,0.34,5.67,1.80,0.25,2.57,0.64,0.25,9.54,2.20,0.00
0.00,0.10,46.62,0.00,0.00,0.15,0.00,0.00,2.91,0.00,0.25,1.76,0.44,0.23,4.00,0.85,0.00
0.00,0.10,15.97,0.00,0.00,0.15,0.00,0.00,1.17,0.00,0.25,22.03,5.51,0.23,3.01,0.64,0.00
0.00,0.10,5.64,0.00,0.00,0.15,0.00,0.00,0.95,0.00,0.25,35.38,8.84,0.23,2.79,0.59,0.00
-0.02,0.10,1.68,-0.04,0.00,0.15,0.00,0.00,1.50,0.00,0.25,37.00,9.25,0.23,2.67,0.57,0.00
-0.47,0.14,-0.07,0.03,0.00,0.15,0.00,0.00,1.50,0.00,0.25,49.47,12.37,0.25,2.50,0.58,0.00
-0.01,1.00,0.17,-0.00,0.00,0.15,0.00,0.43,1.16,0.46,0.25,37.98,9.50,0.25,3.00,0.69,0.00
-0.01,1.00,-0.11,0.00,0.00,0.15,0.00,0.43,1.00,0.40,0.25,37.77,9.44,0.25,2.84,0.66,0.00
-0.01,1.00,0.76,-0.01,0.00,0.15,0.00,0.43,1.42,0.56,0.25,37.28,9.32,0.25,3.26,0.75,0.00
-0.01,1.00,6.65,-0.05,0.00,0.15,0.00,0.43,1.16,0.46,0.25,40.83,10.21,0.25,3.00,0.69,0.00
-0.01,1.00,46.23,-0.31,0.00,0.15,0.00,0.43,1.50,0.60,0.25,3.98,1.00,0.25,3.09,0.71,0.00
0.00,1.00,64.42,0.00,0.00,0.15,0.00,0.50,7.55,3.48,0.25,3.13,0.78,0.18,7.55,1.26,0.00
0.00,1.00,75.23,0.00,0.00,0.20,0.00,0.46,12.00,5.14,0.25,1.73,0.43,0.22,12.00,2.39,0.00
0.00,0.99,64.96,0.00,0.00,0.20,0.00,0.50,6.95,3.20,0.25,2.00,0.50,0.18,7.05,1.15,0.00
0.00,0.99,65.33,0.00,0.00,0.20,0.00,0.43,8.44,3.33,0.25,2.00,0.50,0.25,8.44,1.94,0.00
0.00,0.98,61.15,0.00,0.00,0.15,0.00,0.42,4.77,1.85,0.25,2.50,0.62,0.25,5.58,1.29,0.00
0.00,0.97,56.06,0.00,0.00,0.15,0.00,0.42,2.09,0.80,0.25,4.00,1.00,0.25,5.00,1.15,0.00
0.00,0.96,53.22,0.00,0.00,0.15,0.00,0.41,2.00,0.75,0.25,5.80,1.45,0.25,2.00,0.46,0.00
0.00,0.95,46.41,0.00,0.00,0.15,0.00,0.40,2.91,1.08,0.25,3.97,0.99,0.25,3.98,0.92,0.00
0.00,0.93,46.25,0.00,0.00,0.15,0.00,0.40,1.81,0.66,0.25,3.75,0.94,0.25,2.01,0.46,0.00
0.00,0.92,46.29,0.00,0.00,0.15,0.00,0.39,1.50,0.54,0.25,4.06,1.01,0.25,2.00,0.46,0.00
0.00,0.91,46.12,0.00,0.00,0.15,0.00,0.39,1.50,0.53,0.25,4.05,1.01,0.25,2.00,0.46,0.00
0.00,0.90,46.38,0.00,0.00,0.15,0.00,0.38,2.00,0.70,0.25,4.71,1.18,0.25,2.00,0.46,0.00
0.00,0.89,48.29,0.00,0.00,0.15,0.00,0.37,3.94,1.36,0.25,5.00,1.25,0.25,3.94,0.91,0.00
0.38,0.88,53.27,18.76,0.00,0.15,0.00,0.37,6.41,2.18,0.25,2.50,0.62,0.25,6.41,1.48,0.00
0.00,0.10,42.65,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.25,2.06,0.52,0.23,3.00,0.64,0.00
0.00,0.10,17.49,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,45.52,11.38,0.23,5.74,1.22,0.00
-0.02,0.10,4.11,-0.09,0.00,0.15,0.00,0.00,1.37,0.00,0.25,39.63,9.91,0.23,3.29,0.70,0.00
-0.47,0.14,1.93,-0.91,0.00,0.15,0.00,0.00,1.09,0.00,0.25,41.88,10.47,0.25,3.01,0.69,0.00
-0.01,1.00,1.19,-0.01,0.00,0.15,0.00,0.43,1.30,0.52,0.25,42.90,10.73,0.25,3.22,0.74,0.00
-0.01,1.00,0.97,-0.01,0.00,0.15,0.00,0.43,1.50,0.60,0.25,42.56,10.64,0.25,3.42,0.79,0.00
-0.01,1.00,2.26,-0.02,0.00,0.15,0.00,0.43,1.50,0.60,0.25,41.01,10.25,0.25,3.42,0.79,0.00
-0.01,1.00,5.05,-0.03,0.00,0.15,0.00,0.43,0.15,0.06,0.25,49.89,12.47,0.25,4.01,0.92,0.00
-0.01,1.00,22.67,-0.15,0.00,0.15,0.00,0.43,1.00,0.40,0.25,25.47,6.37,0.25,7.04,1.62,0.00
-0.01,1.00,44.89,-0.30,0.00,0.15,0.00,0.43,2.91,1.15,0.25,4.00,1.00,0.25,4.40,1.01,0.00
0.00,1.00,60.99,0.00,0.00,0.15,0.00,0.50,9.23,4.26,0.25,3.00,0.75,0.18,9.23,1.54,0.00
0.00,1.00,71.49,0.00,0.00,0.15,0.00,0.50,19.41,8.95,0.25,4.05,1.01,0.18,19.41,3.23,0.00
0.00,1.00,60.66,0.00,0.00,0.15,0.00,0.50,9.00,4.15,0.25,3.22,0.80,0.18,9.10,1.51,0.00
0.00,1.00,60.11,0.00,0.00,0.15,0.00,0.50,9.04,4.17,0.25,3.62,0.91,0.18,9.04,1.50,0.00
0.00,1.00,56.08,0.00,0.00,0.15,0.00,0.50,7.04,3.25,0.25,3.00,0.75,0.18,7.04,1.17,0.00
-0.01,1.00,50.18,-0.34,0.00,0.15,0.00,0.43,4.21,1.67,0.25,3.50,0.88,0.25,5.99,1.38,0.00
-0.01,1.00,46.36,-0.31,0.00,0.15,0.00,0.43,5.00,1.98,0.25,4.03,1.01,0.25,6.14,1.42,0.00
0.00,1.00,46.30,0.00,0.00,0.15,0.00,0.43,1.50,0.60,0.25,3.29,0.82,0.25,2.50,0.58,0.00
-0.01,0.99,45.26,-0.28,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.29,0.82,0.17,2.00,0.32,0.00
0.00,1.00,45.26,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.29,0.82,0.18,2.00,0.33,0.00
0.00,1.00,44.89,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.00,0.75,0.18,2.00,0.33,0.00
0.00,1.00,46.58,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.90,0.97,0.18,2.00,0.33,0.00
0.00,1.00,55.24,0.00,0.00,0.15,0.00,0.43,4.00,1.59,0.25,3.90,0.97,0.25,4.00,0.92,0.00
0.43,0.99,72.35,28.57,0.00,0.15,0.00,0.32,12.01,3.56,0.14,2.00,0.28,0.25,12.01,2.77,0.00
0.00,0.10,48.00,0.00,0.00,0.12,0.00,0.00,3.98,0.00,0.25,3.95,0.99,0.23,6.76,1.44,0.00
0.00,0.10,25.52,0.00,0.00,0.12,0.00,0.00,1.50,0.00,0.25,10.00,2.50,0.23,4.74,1.01,0.00
0.00,0.10,14.15,0.00,0.00,0.15,0.00,0.00,2.84,0.00,0.25,19.83,4.96,0.23,4.04,0.86,0.00
-0.49,0.10,7.37,-3.60,0.00,0.15,0.00,0.00,1.50,0.00,0.25,24.05,6.01,0.23,3.01,0.64,0.00
-0.01,1.00,6.53,-0.04,0.00,0.15,0.00,0.43,2.91,1.15,0.25,26.81,6.70,0.25,3.04,0.70,0.00
-0.01,1.00,6.19,-0.04,0.00,0.15,0.00,0.43,1.50,0.60,0.25,12.94,3.23,0.25,3.21,0.74,0.00
-0.01,1.00,7.03,-0.05,0.00,0.15,0.00,0.43,1.50,0.60,0.25,24.60,6.15,0.25,3.21,0.74,0.00
-0.01,1.00,12.03,-0.08,0.00,0.15,0.00,0.43,2.91,1.15,0.25,20.79,5.20,0.25,4.62,1.06,0.00
-0.01,1.00,23.38,-0.16,0.00,0.12,0.00,0.43,1.50,0.60,0.25,21.72,5.43,0.25,3.21,0.74,0.00
0.00,1.00,46.61,0.00,0.00,0.15,0.00,0.50,5.00,2.30,0.25,9.04,2.26,0.18,5.00,0.83,0.00
0.00,1.00,72.19,0.00,0.00,0.15,0.00,0.50,12.14,5.60,0.25,4.43,1.11,0.18,12.14,2.02,0.00
0.00,1.00,79.72,0.00,0.00,0.15,0.00,0.50,21.18,9.77,0.25,3.98,1.00,0.18,21.28,3.54,0.00
0.00,1.00,68.36,0.00,0.00,0.15,0.00,0.50,13.40,6.18,0.25,2.00,0.50,0.18,13.50,2.25,0.00
0.00,1.00,63.71,0.00,0.00,0.15,0.00,0.50,9.00,4.15,0.25,2.16,0.54,0.18,9.00,1.50,0.00
0.00,1.00,59.31,0.00,0.00,0.15,0.00,0.50,6.00,2.77,0.25,2.20,0.55,0.18,6.00,1.00,0.00
0.00,1.00,53.08,0.00,0.00,0.15,0.00,0.43,5.00,1.98,0.25,2.50,0.62,0.25,6.02,1.39,0.00
0.00,0.99,49.30,0.00,0.00,0.15,0.00,0.42,3.48,1.36,0.25,4.20,1.05,0.25,5.80,1.34,0.00
0.00,0.98,48.59,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.65,0.91,0.17,3.00,0.46,0.00
-0.01,0.98,45.18,-0.49,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.65,0.91,0.17,3.00,0.47,0.00
0.00,1.00,44.61,0.00,0.00,0.15,0.00,0.50,2.91,1.34,0.25,3.00,0.75,0.18,3.00,0.50,0.00
0.00,1.00,45.04,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.65,0.91,0.18,3.00,0.50,0.00
0.00,1.00,47.19,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.18,3.00,0.50,0.00
0.06,1.00,55.38,2.87,0.00,0.15,0.00,0.43,5.00,1.98,0.25,3.65,0.91,0.25,5.00,1.15,0.00
0.38,0.88,65.67,23.12,0.00,0.15,0.00,0.37,15.16,5.14,0.25,2.56,0.64,0.25,17.32,3.99,0.00
0.00,0.10,42.25,0.00,0.00,0.15,0.00,0.00,4.23,0.00,0.25,3.50,0.88,0.23,4.61,0.98,0.00
0.00,0.10,22.94,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,11.46,2.87,0.23,5.04,1.07,0.00
-0.02,0.10,12.12,-0.26,0.00,0.15,0.00,0.00,1.50,0.00,0.25,18.62,4.66,0.23,3.54,0.75,0.00
-0.47,0.14,9.02,-4.23,0.00,0.15,0.00,0.00,1.41,0.00,0.25,24.85,6.21,0.25,3.98,0.92,0.00
0.00,1.00,8.66,0.00,0.00,0.15,0.00,0.50,2.91,1.34,0.25,24.92,6.23,0.18,3.00,0.50,0.00
-0.01,1.00,9.07,-0.06,0.00,0.15,0.00,0.43,2.00,0.79,0.25,24.53,6.13,0.25,3.00,0.69,0.00
-0.01,1.00,11.02,-0.07,0.00,0.15,0.00,0.43,2.47,0.98,0.25,21.72,5.43,0.25,4.51,1.04,0.00
-0.01,1.00,15.73,-0.11,0.00,0.15,0.00,0.43,1.50,0.60,0.25,15.42,3.85,0.25,3.54,0.82,0.00
0.00,1.00,37.55,0.00,0.00,0.15,0.00,0.50,3.56,1.64,0.25,13.17,3.29,0.18,3.85,0.64,0.00
0.00,1.00,47.66,0.00,0.00,0.15,0.00,0.50,8.70,4.01,0.25,3.23,0.81,0.18,8.70,1.45,0.00
0.00,1.00,76.30,0.00,0.00,1.00,0.00,0.50,25.53,11.77,0.25,3.06,0.77,0.18,25.63,4.26,0.00
0.00,1.00,82.28,0.00,0.00,1.00,0.00,0.43,29.88,11.86,0.25,4.12,1.03,0.25,29.98,6.91,0.00
-0.01,0.99,64.17,-0.39,0.00,1.00,0.00,0.50,9.00,4.15,0.25,2.50,0.62,0.17,9.00,1.45,0.00
0.00,1.00,59.48,0.00,0.00,0.25,0.00,0.50,9.00,4.15,0.25,2.50,0.62,0.18,9.00,1.50,0.00
0.00,1.00,58.74,0.00,0.00,0.15,0.00,0.50,9.11,4.20,0.25,4.12,1.03,0.18,9.11,1.52,0.00
0.00,1.00,51.00,0.00,0.00,0.15,0.00,0.50,5.40,2.49,0.25,3.00,0.75,0.18,5.40,0.90,0.00
0.00,1.00,46.69,0.00,0.00,0.15,0.00,0.43,5.00,1.98,0.25,3.90,0.97,0.25,6.02,1.39,0.00
-0.01,0.99,43.61,-0.59,0.00,0.15,0.00,0.42,1.00,0.39,0.25,5.00,1.25,0.25,2.50,0.58,0.00
0.00,1.00,43.11,0.00,0.00,0.15,0.00,0.50,1.85,0.85,0.25,5.00,1.25,0.18,2.04,0.34,0.00
0.00,1.00,43.01,0.00,0.00,0.15,0.00,0.50,1.81,0.83,0.25,3.73,0.93,0.18,2.01,0.33,0.00
-0.01,1.00,43.00,-0.29,0.00,0.15,0.00,0.43,1.76,0.70,0.25,3.28,0.82,0.25,2.50,0.58,0.00
0.00,1.00,45.28,0.00,0.00,0.15,0.00,0.43,2.19,0.87,0.25,5.00,1.25,0.25,3.00,0.69,0.00
0.00,0.99,52.96,0.00,0.00,0.15,0.00,0.42,4.94,1.93,0.25,3.73,0.93,0.25,4.94,1.14,0.00
0.33,0.98,66.14,20.24,0.00,0.15,0.00,0.42,22.82,8.80,0.25,7.14,1.78,0.25,22.82,5.26,0.00
0.10,0.30,45.10,4.02,0.00,0.15,0.00,0.08,6.00,0.44,0.25,4.66,1.17,0.25,6.00,1.38,0.00
0.00,0.10,31.81,0.00,0.00,0.15,0.00,0.00,1.50,0.00,0.25,14.85,3.71,0.23,3.70,0.79,0.00
-0.49,0.10,19.13,-9.34,0.00,0.15,0.00,0.00,1.50,0.00,0.25,12.00,3.00,0.23,3.70,0.79,0.00
-0.01,1.00,17.93,-0.12,0.00,0.15,0.00,0.43,1.50,0.60,0.25,19.65,4.91,0.25,3.01,0.69,0.00
-0.01,1.00,17.66,-0.12,0.00,0.15,0.00,0.43,1.58,0.63,0.25,20.00,5.00,0.25,3.00,0.69,0.00
0.00,1.00,19.25,0.00,0.00,0.15,0.00,0.43,1.50,0.60,0.25,18.21,4.55,0.25,3.00,0.69,0.00
-0.01,0.99,17.39,-0.23,0.00,0.15,0.00,0.42,1.50,0.59,0.25,20.00,5.00,0.25,3.70,0.85,0.00
-0.01,1.00,24.30,-0.16,0.00,0.15,0.00,0.43,1.80,0.71,0.25,15.34,3.84,0.25,4.00,0.92,0.00
-0.01,1.00,42.15,-0.29,0.00,0.15,0.00,0.43,1.50,0.60,0.25,4.80,1.20,0.25,3.70,0.85,0.00
0.00,1.00,48.49,0.00,0.00,0.15,0.00,0.50,8.54,3.94,0.25,3.60,0.90,0.18,8.54,1.42,0.00
0.00,1.00,72.46,0.00,0.00,1.00,0.00,0.50,23.24,10.71,0.25,4.66,1.17,0.18,23.24,3.87,0.00
0.00,1.00,84.50,0.00,0.00,2.90,0.00,0.43,31.86,12.65,0.25,4.65,1.16,0.25,33.23,7.66,0.00
-0.01,0.99,66.35,-0.41,0.00,1.00,0.00,0.50,16.16,7.45,0.25,3.85,0.96,0.17,17.15,2.75,0.00
0.00,1.00,60.06,0.00,0.00,1.00,0.00,0.50,11.08,5.11,0.25,2.50,0.62,0.18,11.08,1.84,0.00
0.00,1.00,55.85,0.00,0.00,0.15,0.00,0.50,9.04,4.17,0.25,3.44,0.86,0.18,9.04,1.50,0.00
0.00,1.00,48.07,0.00,0.00,0.15,0.00,0.50,5.00,2.30,0.25,3.69,0.92,0.18,5.00,0.83,0.00
-0.01,1.00,45.43,-0.31,0.00,0.15,0.00,0.43,5.00,1.98,0.25,3.00,0.75,0.25,5.84,1.35,0.00
0.00,1.00,49.89,0.00,0.00,0.15,0.00,0.43,3.00,1.19,0.25,4.00,1.00,0.25,4.00,0.92,0.00
0.00,0.99,45.32,0.00,0.00,0.15,0.00,0.42,1.50,0.59,0.25,3.13,0.78,0.25,2.50,0.58,0.00
-0.02,0.98,44.29,-0.89,0.00,0.12,0.00,0.42,1.00,0.39,0.25,3.14,0.79,0.25,2.01,0.46,0.00
-0.01,1.00,44.22,-0.30,0.00,0.12,0.00,0.43,1.00,0.40,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.00,1.00,46.80,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.74,0.94,0.18,3.00,0.50,0.00
0.00,1.00,53.25,0.00,0.00,0.15,0.00,0.50,4.00,1.84,0.25,3.94,0.98,0.18,4.00,0.67,0.00
0.32,1.00,62.03,18.27,0.00,0.15,0.00,0.43,18.37,7.29,0.25,3.36,0.84,0.25,18.37,4.23,0.00
0.00,0.35,46.62,0.00,0.00,0.15,0.00,0.10,6.00,0.58,0.25,3.50,0.88,0.25,6.00,1.38,0.00
0.00,0.34,40.35,0.00,0.00,0.15,0.00,0.10,2.91,0.27,0.25,6.49,1.62,0.25,5.01,1.15,0.00
0.00,0.34,31.72,0.00,0.00,0.15,0.00,0.10,1.91,0.17,0.25,13.90,3.47,0.25,4.01,0.92,0.00
0.00,0.33,27.73,0.00,0.00,0.12,0.00,0.10,1.50,0.13,0.25,18.84,4.71,0.25,3.00,0.69,0.00
-0.37,0.32,26.80,-9.90,0.00,0.12,0.00,0.09,1.00,0.09,0.25,19.43,4.86,0.25,3.00,0.69,0.00
-0.01,1.00,26.42,-0.18,0.00,0.12,0.00,0.43,1.00,0.40,0.25,19.71,4.93,0.25,2.50,0.58,0.00
-0.01,1.00,25.62,-0.17,0.00,0.12,0.00,0.43,1.50,0.60,0.25,20.59,5.15,0.25,3.60,0.83,0.00
-0.01,1.00,31.62,-0.21,0.00,0.12,0.00,0.43,1.50,0.60,0.25,14.37,3.59,0.25,3.60,0.83,0.00
-0.01,1.00,42.33,-0.29,0.00,0.15,0.00,0.43,1.01,0.40,0.25,5.14,1.28,0.25,3.11,0.72,0.00
-0.01,1.00,50.59,-0.34,0.00,0.15,0.00,0.43,10.00,3.97,0.25,3.51,0.88,0.25,11.98,2.76,0.00
-0.01,1.00,63.45,-0.43,0.00,0.15,0.00,0.43,12.00,4.76,0.25,4.27,1.07,0.25,17.68,4.08,0.00
0.00,1.00,74.80,0.00,0.00,0.15,0.00,0.43,22.63,8.98,0.25,6.00,1.50,0.25,28.12,6.48,0.00
-0.01,0.99,61.66,-0.83,0.00,0.15,0.00,0.42,11.57,4.52,0.25,4.79,1.20,0.25,16.81,3.87,0.00
0.00,1.00,59.40,0.00,0.00,0.15,0.00,0.50,10.97,5.06,0.25,3.00,0.75,0.18,10.97,1.83,0.00
0.00,1.00,55.60,0.00,0.00,0.15,0.00,0.50,7.29,3.36,0.25,3.12,0.78,0.18,7.29,1.21,0.00
0.00,1.00,49.50,0.00,0.00,0.15,0.00,0.50,5.00,2.30,0.25,3.43,0.86,0.18,5.00,0.83,0.00
0.00,1.00,48.69,0.00,0.00,0.15,0.00,0.43,4.56,1.81,0.25,5.00,1.25,0.25,5.84,1.35,0.00
0.00,0.99,44.95,0.00,0.00,0.15,0.00,0.42,1.50,0.59,0.25,2.61,0.65,0.25,2.23,0.51,0.00
0.00,0.98,42.52,0.00,0.00,0.15,0.00,0.42,1.01,0.39,0.25,2.61,0.65,0.25,1.73,0.40,0.00
-0.03,0.96,41.23,-1.10,0.00,0.15,0.00,0.41,1.00,0.38,0.25,2.61,0.65,0.25,1.72,0.40,0.00
-0.01,1.00,41.72,-0.28,0.00,0.15,0.00,0.43,1.00,0.40,0.25,2.61,0.65,0.25,2.00,0.46,0.00
-0.01,1.00,43.46,-0.29,0.00,0.15,0.00,0.43,1.50,0.60,0.25,2.50,0.62,0.25,2.50,0.58,0.00
0.00,1.00,48.15,0.00,0.00,0.15,0.00,0.50,2.70,1.25,0.25,3.62,0.91,0.18,2.98,0.50,0.00
0.32,1.00,58.56,17.25,0.00,0.15,0.00,0.43,13.79,5.47,0.25,4.39,1.10,0.25,13.79,3.18,0.00
0.00,0.35,47.85,0.00,0.00,0.15,0.00,0.10,6.00,0.58,0.25,2.91,0.73,0.25,6.04,1.39,0.00
0.00,0.34,43.38,0.00,0.00,0.15,0.00,0.10,2.07,0.19,0.25,4.07,1.02,0.25,3.82,0.88,0.00
0.00,0.34,40.77,0.00,0.00,0.15,0.00,0.10,1.50,0.14,0.25,4.16,1.04,0.25,4.24,0.98,0.00
0.00,0.33,37.73,0.00,0.00,0.12,0.00,0.10,1.50,0.13,0.25,4.53,1.13,0.25,3.94,0.91,0.00
0.00,0.32,32.77,0.00,0.00,0.12,0.00,0.09,1.50,0.13,0.25,11.70,2.92,0.25,3.82,0.88,0.00
0.00,0.32,27.59,0.00,0.00,0.12,0.00,0.09,1.00,0.08,0.25,12.64,3.16,0.25,3.00,0.69,0.00
-0.38,0.31,22.79,-8.56,0.00,0.12,0.00,0.09,1.00,0.08,0.25,16.26,4.07,0.25,3.00,0.69,0.00
-0.01,1.00,25.96,-0.18,0.00,0.12,0.00,0.43,1.00,0.40,0.25,13.24,3.31,0.25,3.16,0.73,0.00
-0.01,1.00,29.59,-0.20,0.00,0.12,0.00,0.43,1.50,0.60,0.25,23.80,5.95,0.25,5.44,1.25,0.00
-0.01,1.00,43.04,-0.29,0.00,0.15,0.00,0.43,10.00,3.97,0.25,6.97,1.74,0.25,11.10,2.56,0.00
0.00,1.00,54.04,0.00,0.00,0.15,0.00,0.50,13.81,6.37,0.25,3.00,0.75,0.18,13.81,2.30,0.00
0.00,1.00,65.45,0.00,0.00,0.15,0.00,0.43,18.00,7.14,0.25,4.38,1.09,0.25,20.01,4.61,0.00
