BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
-0.00,0.10,-31.00,0.03,0.00,1.00,0.00,0.05,5.74,0.29,0.00,1.00,0.00,0.05,2.98,0.13,0.00
-0.54,0.10,-34.00,18.39,0.00,1.00,0.00,0.05,8.83,0.44,0.00,1.00,0.00,0.05,2.88,0.13,0.00
-0.44,0.60,-34.71,15.17,0.00,1.00,0.00,0.05,10.28,0.51,0.50,1.00,0.46,0.05,2.49,0.11,0.00
-0.01,1.00,-33.40,0.26,0.10,1.00,0.09,0.05,9.26,0.46,0.50,1.00,0.46,0.05,2.44,0.11,0.00
-0.01,1.00,-33.22,0.25,0.10,1.00,0.09,0.05,5.85,0.29,0.50,1.00,0.46,0.05,2.00,0.09,0.00
-0.01,1.00,-32.05,0.25,0.10,1.00,0.09,0.05,10.27,0.51,0.50,1.00,0.46,0.05,2.29,0.11,0.00
-0.01,1.00,-20.38,0.16,0.10,0.45,0.04,0.05,8.69,0.43,0.50,0.45,0.21,0.05,2.41,0.11,0.00
-0.01,1.00,10.73,-0.08,0.10,1.00,0.09,0.05,14.14,0.70,0.50,1.00,0.46,0.05,3.27,0.15,0.00
0.00,1.00,49.08,0.00,0.10,1.00,0.09,0.05,8.00,0.40,0.50,1.12,0.51,0.05,1.91,0.09,0.00
0.35,0.99,55.69,18.02,0.10,1.00,0.09,0.05,13.16,0.66,0.50,8.05,3.70,0.05,8.41,0.39,0.00
0.00,0.63,54.73,0.00,0.01,1.00,0.01,0.05,13.00,0.65,0.50,7.27,3.34,0.05,7.27,0.33,0.00
0.00,0.63,53.17,0.00,0.01,1.00,0.01,0.05,6.88,0.34,0.50,2.74,1.26,0.05,4.98,0.23,0.00
0.00,0.62,49.88,0.00,0.01,1.00,0.01,0.05,6.09,0.30,0.50,1.42,0.65,0.05,1.83,0.08,0.00
0.00,0.62,48.43,0.00,0.00,1.00,0.00,0.05,5.94,0.30,0.50,1.00,0.46,0.05,1.32,0.06,0.00
0.00,0.61,45.47,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.50,1.00,0.46,0.05,2.43,0.11,0.00
0.00,0.61,39.91,0.00,0.00,0.68,0.00,0.05,5.00,0.25,0.50,0.68,0.31,0.05,0.68,0.03,0.00
-0.44,0.60,38.62,-16.81,0.00,0.35,0.00,0.05,5.25,0.26,0.50,0.35,0.16,0.05,0.35,0.02,0.00
-0.01,1.00,38.55,-0.30,0.10,0.52,0.05,0.05,5.31,0.26,0.50,0.52,0.24,0.05,0.52,0.02,0.00
-0.01,1.00,38.65,-0.30,0.10,0.35,0.03,0.05,5.00,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,1.00,40.81,0.00,0.10,0.82,0.07,0.05,5.00,0.25,0.50,0.82,0.38,0.05,0.82,0.04,0.00
0.00,0.99,49.62,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,3.31,0.15,0.00
0.88,0.99,56.28,45.76,0.07,1.00,0.06,0.05,5.27,0.26,0.00,1.00,0.00,0.05,5.00,0.23,0.00
0.00,0.10,18.89,0.00,0.00,1.00,0.00,0.05,15.47,0.77,0.00,1.00,0.00,0.05,5.32,0.23,0.00
0.00,0.10,-14.48,-0.00,0.00,1.00,0.00,0.05,11.96,0.60,0.00,1.00,0.00,0.05,8.26,0.35,0.00
-0.00,0.10,-23.66,0.02,0.00,1.00,0.00,0.05,11.07,0.55,0.00,1.00,0.00,0.05,1.70,0.07,0.00
-0.00,0.10,-25.22,0.00,0.00,1.00,0.00,0.05,12.21,0.61,0.00,1.00,0.00,0.05,1.22,0.06,0.00
-0.95,0.10,-26.74,25.33,0.00,1.00,0.00,0.05,12.72,0.63,0.00,1.00,0.00,0.05,1.23,0.06,0.00
-0.03,0.98,-26.67,0.87,0.09,0.60,0.05,0.05,11.74,0.59,0.50,0.60,0.28,0.05,0.60,0.03,0.00
-0.01,1.00,-25.09,0.19,0.10,1.00,0.09,0.05,12.38,0.62,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,-25.15,0.19,0.10,1.00,0.09,0.05,12.63,0.63,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,-18.23,0.14,0.10,0.60,0.06,0.05,17.56,0.88,0.50,0.60,0.28,0.05,0.60,0.03,0.00
-0.01,1.00,8.48,-0.07,0.10,1.00,0.09,0.05,25.68,1.28,0.50,1.00,0.46,0.05,1.01,0.05,0.00
0.00,1.00,52.51,0.00,0.10,1.00,0.09,0.05,8.66,0.43,0.50,1.00,0.46,0.05,3.31,0.15,0.00
0.37,0.99,57.27,19.73,0.11,1.00,0.10,0.05,7.00,0.35,0.47,1.07,0.46,0.05,4.32,0.20,0.00
0.00,0.61,55.04,0.00,0.00,1.00,0.00,0.05,7.00,0.35,0.50,1.00,0.46,0.05,3.81,0.17,0.00
0.00,0.61,53.76,0.00,0.00,1.00,0.00,0.05,5.83,0.29,0.50,1.00,0.46,0.05,1.90,0.09,0.00
0.00,0.60,53.18,0.00,0.00,1.00,0.00,0.05,5.27,0.26,0.50,1.00,0.46,0.05,3.76,0.17,0.00
0.00,0.60,48.92,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.49,1.00,0.46,0.05,3.31,0.15,0.00
0.00,0.59,42.08,0.00,0.00,1.00,0.00,0.05,5.85,0.29,0.49,1.00,0.45,0.05,3.90,0.18,0.00
0.00,0.59,40.94,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.48,1.00,0.45,0.05,1.00,0.05,0.00
0.00,0.58,36.87,0.00,0.00,0.61,0.00,0.05,5.00,0.25,0.48,0.61,0.27,0.05,0.61,0.03,0.00
-0.47,0.58,36.15,-16.77,0.00,0.59,0.00,0.05,5.00,0.25,0.48,0.59,0.26,0.05,0.59,0.03,0.00
-0.01,1.00,39.16,-0.30,0.10,0.61,0.06,0.05,5.00,0.25,0.50,0.61,0.28,0.05,0.61,0.03,0.00
0.00,1.00,44.34,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.99,51.76,0.00,0.10,1.00,0.09,0.05,5.94,0.30,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.88,0.99,57.38,46.64,0.00,1.00,0.00,0.05,7.03,0.35,0.07,3.01,0.18,0.05,3.21,0.15,0.00
-0.00,0.10,28.59,-0.00,0.00,1.00,0.00,0.05,27.15,1.35,0.00,1.00,0.00,0.05,4.94,0.23,0.00
-0.00,0.10,5.47,-0.00,0.00,1.00,0.00,0.05,7.13,0.36,0.00,1.00,0.00,0.05,8.44,0.39,0.00
-0.00,0.10,-2.58,0.00,0.00,1.00,0.00,0.05,9.18,0.46,0.00,1.00,0.00,0.05,4.58,0.21,0.00
-0.00,0.10,-4.32,0.00,0.00,1.00,0.00,0.05,10.18,0.51,0.00,1.00,0.00,0.05,1.85,0.09,0.00
-0.03,0.10,-5.99,0.16,0.00,1.00,0.00,0.05,10.88,0.54,0.00,1.00,0.00,0.05,1.33,0.06,0.00
0.00,0.12,-5.73,-0.00,0.00,0.45,0.00,0.05,11.76,0.59,0.02,0.45,0.01,0.05,0.75,0.03,0.00
-0.95,0.12,-6.94,6.58,0.00,0.30,0.00,0.05,10.04,0.50,0.02,0.30,0.01,0.05,3.60,0.17,0.00
-0.01,1.00,-0.86,0.01,0.10,0.59,0.05,0.05,10.00,0.50,0.50,0.59,0.27,0.05,3.89,0.18,0.00
-0.01,1.00,14.36,-0.11,0.10,0.59,0.05,0.05,21.54,1.07,0.50,0.59,0.27,0.05,3.89,0.18,0.00
-0.01,1.00,34.78,-0.27,0.10,1.00,0.09,0.05,27.44,1.37,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,1.00,50.94,0.00,0.10,1.00,0.09,0.05,13.56,0.68,0.50,2.35,1.08,0.05,3.04,0.14,0.00
0.02,0.99,51.81,0.72,0.10,1.00,0.09,0.05,11.27,0.56,0.50,1.00,0.46,0.05,2.99,0.14,0.00
0.36,0.97,51.67,16.99,0.09,1.00,0.08,0.05,9.81,0.49,0.50,2.27,1.04,0.05,2.27,0.10,0.00
0.00,0.61,50.91,0.00,0.00,1.00,0.00,0.05,7.00,0.35,0.50,2.42,1.11,0.05,2.54,0.12,0.00
0.00,0.60,50.36,0.00,0.00,1.00,0.00,0.05,6.64,0.33,0.50,1.00,0.46,0.05,2.04,0.09,0.00
0.00,0.60,41.00,0.00,0.00,1.00,0.00,0.05,5.08,0.25,0.49,1.00,0.46,0.05,4.03,0.19,0.00
0.00,0.59,38.52,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.49,1.00,0.45,0.05,5.00,0.23,0.00
0.00,0.59,36.03,0.00,0.00,0.78,0.00,0.05,5.00,0.25,0.48,0.78,0.35,0.05,0.78,0.04,0.00
0.00,0.58,35.66,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.48,0.45,0.20,0.05,0.45,0.02,0.00
-0.03,0.58,33.50,-1.08,0.00,0.39,0.00,0.05,5.89,0.29,0.48,0.39,0.17,0.05,0.39,0.02,0.00
-0.01,0.60,33.20,-0.37,0.00,0.45,0.00,0.05,4.84,0.24,0.50,0.45,0.20,0.05,0.45,0.02,0.00
0.00,0.61,35.76,0.00,0.00,0.56,0.00,0.05,5.00,0.25,0.50,0.56,0.26,0.05,0.56,0.03,0.00
0.00,0.60,37.35,0.00,0.00,1.00,0.00,0.05,5.50,0.27,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.49,0.60,48.31,21.78,0.00,1.00,0.00,0.05,7.00,0.35,0.46,2.18,0.92,0.05,2.29,0.11,0.00
-0.00,0.10,20.02,-0.00,0.00,1.00,0.00,0.05,10.05,0.50,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-10.00,0.00,0.00,1.00,0.00,0.05,8.50,0.42,0.00,1.00,0.00,0.05,10.00,0.46,0.00
-0.00,0.10,-20.69,0.00,0.00,1.00,0.00,0.05,8.22,0.41,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-25.24,0.00,0.00,1.00,0.00,0.05,8.58,0.43,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-26.70,0.00,0.00,1.00,0.00,0.05,8.19,0.41,0.00,1.00,0.00,0.05,1.69,0.08,0.00
-0.03,0.10,-27.77,0.71,0.00,0.59,0.00,0.05,8.58,0.43,0.00,0.59,0.00,0.05,0.59,0.03,0.00
-0.95,0.12,-29.93,28.36,0.00,0.45,0.00,0.05,8.58,0.43,0.02,0.45,0.01,0.05,0.70,0.03,0.00
-0.01,1.00,-28.01,0.21,0.10,1.00,0.09,0.05,11.80,0.59,0.50,1.00,0.46,0.05,1.23,0.06,0.00
-0.01,1.00,-25.08,0.19,0.10,1.00,0.09,0.05,11.60,0.58,0.50,1.00,0.46,0.05,2.47,0.11,0.00
-0.01,1.00,-3.51,0.03,0.10,0.64,0.06,0.05,34.00,1.70,0.50,0.64,0.29,0.05,0.64,0.03,0.00
0.00,1.00,44.41,0.00,0.10,1.00,0.09,0.05,5.89,0.29,0.50,1.00,0.46,0.05,3.64,0.17,0.00
0.00,0.99,45.36,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,3.43,0.16,0.00
0.00,0.99,45.80,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.50,0.69,0.05,1.56,0.07,0.00
0.00,0.98,45.00,0.00,0.09,1.00,0.09,0.05,5.89,0.29,0.50,1.65,0.76,0.05,1.71,0.08,0.00
0.00,0.97,44.51,0.00,0.09,1.00,0.09,0.05,5.23,0.26,0.50,1.00,0.46,0.05,2.16,0.10,0.00
0.00,0.96,35.22,0.00,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,3.31,0.15,0.00
-0.05,0.96,31.69,-1.68,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,4.44,0.20,0.00
0.00,1.00,37.91,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.99,37.69,0.00,0.10,0.76,0.07,0.05,5.00,0.25,0.50,0.76,0.35,0.05,0.76,0.03,0.00
-0.02,0.99,37.34,-0.86,0.10,0.71,0.06,0.05,5.00,0.25,0.50,0.71,0.32,0.05,0.71,0.03,0.00
-0.01,1.00,39.07,-0.30,0.10,0.76,0.07,0.05,5.00,0.25,0.50,0.76,0.35,0.05,0.76,0.03,0.00
0.00,1.00,48.94,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.41,0.99,55.75,20.93,0.12,1.00,0.11,0.05,5.02,0.25,0.42,1.00,0.39,0.05,1.00,0.05,0.00
0.47,0.58,55.19,24.00,0.00,1.00,0.00,0.05,6.35,0.32,0.48,1.00,0.44,0.05,2.07,0.10,0.00
0.00,0.10,22.77,0.00,0.00,1.20,0.00,0.05,10.00,0.50,0.00,1.20,0.00,0.05,4.02,0.17,0.00
0.00,0.10,-16.33,-0.00,0.00,1.00,0.00,0.05,9.00,0.45,0.00,1.00,0.00,0.05,5.78,0.25,0.00
-0.00,0.10,-29.12,0.03,0.00,1.00,0.00,0.05,8.71,0.43,0.00,1.00,0.00,0.05,3.28,0.14,0.00
-0.00,0.10,-34.14,0.00,0.00,1.00,0.00,0.05,9.12,0.45,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.54,0.10,-35.81,19.37,0.00,1.00,0.00,0.05,10.88,0.54,0.00,1.00,0.00,0.05,1.05,0.05,0.00
-0.44,0.60,-36.45,15.94,0.00,1.00,0.00,0.05,10.00,0.50,0.50,1.00,0.46,0.05,1.02,0.05,0.00
-0.01,1.00,-36.08,0.28,0.10,1.00,0.09,0.05,10.00,0.50,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,-35.18,0.27,0.10,1.00,0.09,0.05,10.00,0.50,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,-29.16,0.22,0.10,1.00,0.09,0.05,15.79,0.79,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,-1.15,0.01,0.10,0.45,0.04,0.05,31.93,1.59,0.50,0.45,0.21,0.05,1.82,0.08,0.00
0.00,1.00,52.14,0.00,0.10,1.00,0.09,0.05,9.75,0.49,0.50,1.43,0.66,0.05,4.11,0.19,0.00
0.37,0.99,56.99,19.38,0.08,1.00,0.07,0.05,7.00,0.35,0.50,1.54,0.71,0.05,4.32,0.20,0.00
0.00,0.62,52.67,0.00,0.00,1.00,0.00,0.05,7.52,0.37,0.50,2.27,1.04,0.05,2.27,0.10,0.00
0.00,0.61,52.04,0.00,0.00,1.00,0.00,0.05,6.35,0.32,0.50,1.30,0.60,0.05,1.30,0.06,0.00
0.00,0.61,51.47,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.50,1.32,0.61,0.05,1.32,0.06,0.00
0.00,0.60,49.29,0.00,0.00,2.29,0.00,0.05,5.96,0.30,0.50,2.29,1.05,0.05,2.56,0.12,0.00
0.00,0.60,42.61,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.49,1.00,0.46,0.05,5.00,0.23,0.00
0.00,0.59,41.84,0.00,0.00,0.90,0.00,0.05,4.76,0.24,0.49,0.90,0.41,0.05,0.90,0.04,0.00
0.00,0.59,40.02,0.00,0.00,0.62,0.00,0.05,4.54,0.23,0.48,0.62,0.27,0.05,0.62,0.03,0.00
0.00,0.58,39.71,0.00,0.00,0.54,0.00,0.05,5.00,0.25,0.48,0.54,0.24,0.05,0.54,0.02,0.00
0.00,0.58,37.76,0.00,0.00,0.62,0.00,0.05,4.79,0.24,0.48,0.62,0.27,0.05,0.62,0.03,0.00
0.00,0.57,39.34,0.00,0.00,0.65,0.00,0.05,5.00,0.25,0.47,0.65,0.28,0.05,0.65,0.03,0.00
0.00,0.57,44.29,0.00,0.00,0.79,0.00,0.05,7.11,0.35,0.47,0.79,0.34,0.05,0.79,0.04,0.00
0.46,0.56,47.48,19.95,0.00,1.37,0.00,0.05,7.36,0.37,0.46,1.37,0.58,0.05,1.43,0.07,0.00
0.00,0.10,17.23,0.00,0.00,1.00,0.00,0.05,10.00,0.50,0.00,1.00,0.00,0.05,1.26,0.05,0.00
0.00,0.10,-15.97,-0.00,0.00,1.00,0.00,0.05,8.89,0.44,0.00,1.00,0.00,0.05,5.00,0.21,0.00
-0.00,0.10,-27.97,0.03,0.00,1.00,0.00,0.05,8.65,0.43,0.00,1.00,0.00,0.05,2.72,0.12,0.00
-0.00,0.10,-34.03,0.00,0.00,1.00,0.00,0.05,8.91,0.44,0.00,1.00,0.00,0.05,2.17,0.10,0.00
-0.95,0.10,-34.61,32.79,0.00,0.50,0.00,0.05,8.65,0.43,0.00,0.50,0.00,0.05,4.20,0.19,0.00
-0.03,0.98,-34.72,1.14,0.09,0.50,0.04,0.05,12.55,0.63,0.50,0.50,0.23,0.05,4.23,0.19,0.00
-0.01,1.00,-34.21,0.26,0.10,0.45,0.04,0.05,11.51,0.57,0.50,0.45,0.21,0.05,3.93,0.18,0.00
-0.01,1.00,-34.08,0.26,0.10,0.50,0.05,0.05,12.20,0.61,0.50,0.50,0.23,0.05,3.92,0.18,0.00
-0.01,1.00,-24.02,0.18,0.10,0.50,0.05,0.05,9.99,0.50,0.50,0.50,0.23,0.05,4.49,0.21,0.00
-0.01,1.00,16.84,-0.13,0.10,0.45,0.04,0.05,11.80,0.59,0.50,0.45,0.21,0.05,5.00,0.23,0.00
0.00,1.00,46.30,0.00,0.10,1.00,0.09,0.05,5.02,0.25,0.50,1.00,0.46,0.05,5.00,0.23,0.00
0.00,0.99,47.15,0.00,0.10,1.00,0.09,0.05,9.53,0.47,0.50,1.00,0.46,0.05,3.66,0.17,0.00
0.00,0.99,47.11,0.00,0.10,1.00,0.09,0.05,5.42,0.27,0.50,1.00,0.46,0.05,1.50,0.07,0.00
0.00,0.98,46.26,0.00,0.09,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.50,0.07,0.00
0.00,0.97,45.90,0.00,0.09,1.61,0.14,0.05,5.00,0.25,0.50,1.61,0.74,0.05,1.62,0.07,0.00
0.00,0.96,41.54,0.00,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.50,0.07,0.00
0.00,0.96,39.32,0.00,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,3.31,0.15,0.00
0.33,0.95,46.29,14.17,0.09,1.00,0.08,0.05,7.07,0.35,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.61,45.83,0.00,0.00,0.83,0.00,0.05,6.84,0.34,0.50,0.83,0.38,0.05,0.83,0.04,0.00
0.00,0.61,41.84,0.00,0.00,0.50,0.00,0.05,7.04,0.35,0.50,0.50,0.23,0.05,0.50,0.02,0.00
0.00,0.60,41.44,0.00,0.00,1.00,0.00,0.05,8.13,0.41,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.60,39.42,0.00,0.00,0.83,0.00,0.05,8.77,0.44,0.49,0.83,0.38,0.05,0.83,0.04,0.00
0.46,0.59,43.71,18.49,0.00,1.00,0.00,0.05,8.97,0.45,0.49,1.00,0.45,0.05,1.00,0.05,0.00
0.02,0.13,42.48,0.95,0.00,1.00,0.00,0.05,10.05,0.50,0.02,1.00,0.02,0.05,1.00,0.05,0.00
0.00,0.10,12.03,0.00,0.00,1.00,0.00,0.05,8.15,0.41,0.00,1.00,0.00,0.05,8.61,0.40,0.00
-0.00,0.10,-12.08,0.00,0.00,1.00,0.00,0.05,7.87,0.39,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-19.00,0.00,0.00,1.00,0.00,0.05,8.23,0.41,0.00,1.00,0.00,0.05,4.17,0.19,0.00
-0.95,0.10,-22.62,21.43,0.00,1.00,0.00,0.05,8.22,0.41,0.00,1.00,0.00,0.05,4.08,0.19,0.00
-0.03,0.98,-22.46,0.73,0.09,0.50,0.04,0.05,10.00,0.50,0.50,0.50,0.23,0.05,3.54,0.16,0.00
-0.01,1.00,-20.75,0.16,0.10,0.50,0.05,0.05,8.22,0.41,0.50,0.50,0.23,0.05,3.18,0.15,0.00
-0.01,1.00,-19.31,0.15,0.10,1.00,0.09,0.05,8.89,0.44,0.50,1.00,0.46,0.05,3.66,0.17,0.00
-0.01,1.00,-16.80,0.13,0.10,1.00,0.09,0.05,11.19,0.56,0.50,1.00,0.46,0.05,4.39,0.20,0.00
-0.01,1.00,-0.39,0.00,0.10,1.00,0.09,0.05,15.57,0.78,0.50,1.00,0.46,0.05,2.60,0.12,0.00
-0.01,1.00,18.72,-0.14,0.10,0.30,0.03,0.05,0.00,0.00,0.50,0.30,0.14,0.05,0.30,0.01,0.00
0.00,1.00,42.49,0.00,0.10,1.00,0.09,0.05,5.41,0.27,0.50,1.52,0.70,0.05,1.53,0.07,0.00
0.00,0.99,45.69,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.99,45.54,0.00,0.09,1.00,0.09,0.00,0.00,0.00,0.50,1.00,0.46,0.05,4.86,0.22,0.00
0.00,0.98,43.20,0.00,0.09,1.00,0.09,0.05,5.00,0.25,0.50,1.98,0.91,0.05,2.25,0.10,0.00
0.00,0.97,42.42,0.00,0.09,1.00,0.08,0.05,6.91,0.34,0.50,1.42,0.65,0.05,2.13,0.10,0.00
0.00,0.96,41.23,0.00,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,2.30,0.11,0.00
0.00,0.96,33.73,0.00,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,3.31,0.15,0.00
0.00,0.95,32.98,0.00,0.09,1.00,0.08,0.05,6.65,0.33,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.94,30.97,0.00,0.09,0.99,0.08,0.05,7.11,0.35,0.50,0.99,0.46,0.05,0.99,0.05,0.00
-0.08,0.94,30.56,-2.33,0.08,1.00,0.08,0.05,7.28,0.36,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,31.09,-0.24,0.10,1.00,0.09,0.05,6.97,0.35,0.50,1.00,0.46,0.05,1.02,0.05,0.00
-0.01,1.00,35.75,-0.27,0.10,1.01,0.09,0.05,7.99,0.40,0.50,1.01,0.46,0.05,1.01,0.05,0.00
0.00,1.00,53.19,0.00,0.10,1.00,0.09,0.05,6.67,0.33,0.50,1.05,0.48,0.05,1.05,0.05,0.00
0.89,0.99,55.32,45.35,0.06,1.00,0.05,0.05,13.64,0.68,0.00,1.00,0.00,0.05,3.32,0.15,0.00
0.00,0.10,23.47,0.00,0.00,1.00,0.00,0.05,8.17,0.41,0.00,1.00,0.00,0.05,5.87,0.25,0.00
0.00,0.10,-5.35,-0.00,0.00,1.00,0.00,0.05,7.77,0.39,0.00,1.00,0.00,0.05,4.17,0.18,0.00
-0.00,0.10,-18.65,0.02,0.00,1.00,0.00,0.05,7.97,0.40,0.00,1.00,0.00,0.05,3.80,0.16,0.00
-0.00,0.10,-30.00,0.01,0.00,1.00,0.00,0.05,8.22,0.41,0.00,1.00,0.00,0.05,5.04,0.23,0.00
0.00,0.10,-30.42,-0.00,0.00,1.00,0.00,0.05,8.34,0.42,0.00,1.00,0.00,0.05,3.13,0.14,0.00
-0.54,0.10,-34.06,18.42,0.00,1.00,0.00,0.05,8.19,0.41,0.00,1.00,0.00,0.05,4.02,0.18,0.00
-0.44,0.60,-34.57,15.11,0.00,1.00,0.00,0.05,10.79,0.54,0.50,1.00,0.46,0.05,4.02,0.18,0.00
-0.01,1.00,-32.65,0.25,0.10,1.00,0.09,0.05,13.36,0.67,0.50,1.00,0.46,0.05,4.03,0.19,0.00
-0.01,1.00,-19.41,0.15,0.10,1.00,0.09,0.05,17.31,0.86,0.50,1.00,0.46,0.05,2.60,0.12,0.00
-0.01,1.00,5.26,-0.04,0.10,1.00,0.09,0.05,10.87,0.54,0.50,1.00,0.46,0.05,3.03,0.14,0.00
0.00,1.00,42.63,0.00,0.10,1.00,0.09,0.05,14.92,0.74,0.50,1.00,0.46,0.05,5.00,0.23,0.00
0.39,0.99,46.82,16.60,0.06,1.00,0.06,0.05,8.41,0.42,0.50,4.34,2.00,0.05,4.34,0.20,0.00
0.45,0.60,45.01,18.62,0.00,1.00,0.00,0.05,6.07,0.30,0.50,5.46,2.51,0.05,5.46,0.25,0.00
0.04,0.15,43.62,1.77,0.00,1.00,0.00,0.05,6.07,0.30,0.04,1.00,0.04,0.05,1.00,0.05,0.00
0.00,0.10,40.16,0.00,0.00,1.00,0.00,0.05,6.09,0.30,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,37.11,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.00,1.00,0.00,0.05,1.87,0.09,0.00
-0.95,0.10,27.20,-25.77,0.00,1.00,0.00,0.05,6.40,0.32,0.00,1.00,0.00,0.05,1.07,0.05,0.00
0.00,0.98,27.58,0.00,0.09,0.75,0.06,0.05,4.91,0.24,0.50,0.75,0.34,0.05,0.75,0.03,0.00
-0.04,0.97,27.19,-1.09,0.09,0.64,0.05,0.05,4.41,0.22,0.50,0.64,0.30,0.05,0.64,0.03,0.00
-0.01,1.00,27.19,-0.21,0.10,0.75,0.07,0.05,4.66,0.23,0.50,0.75,0.34,0.05,0.75,0.03,0.00
-0.01,1.00,28.31,-0.22,0.10,1.00,0.09,0.05,4.69,0.23,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,1.00,31.46,0.00,0.10,0.83,0.08,0.05,4.87,0.24,0.50,0.83,0.38,0.05,0.83,0.04,0.00
0.41,0.99,43.61,16.37,0.12,1.00,0.11,0.05,7.99,0.40,0.42,1.03,0.40,0.05,4.33,0.20,0.00
0.47,0.58,43.26,18.82,0.00,1.00,0.00,0.05,6.45,0.32,0.48,1.00,0.44,0.05,4.30,0.20,0.00
0.00,0.10,19.65,0.00,0.00,1.00,0.00,0.05,5.33,0.27,0.00,1.00,0.00,0.05,3.14,0.13,0.00
-0.00,0.10,3.38,-0.00,0.00,1.00,0.00,0.05,5.80,0.29,0.00,1.00,0.00,0.05,4.49,0.19,0.00
-0.00,0.10,-9.40,0.00,0.00,1.00,0.00,0.05,6.11,0.30,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-14.62,0.00,0.00,1.00,0.00,0.05,6.02,0.30,0.00,1.00,0.00,0.05,5.62,0.26,0.00
0.00,0.10,-16.51,-0.00,0.00,1.00,0.00,0.05,7.53,0.38,0.00,1.00,0.00,0.05,1.00,0.05,0.00
-0.03,0.10,-20.61,0.53,0.00,1.00,0.00,0.05,6.01,0.30,0.00,1.00,0.00,0.05,1.00,0.05,0.00
-0.95,0.12,-22.46,21.28,0.00,1.00,0.00,0.05,10.91,0.54,0.02,1.00,0.02,0.05,1.06,0.05,0.00
-0.01,1.00,-20.67,0.16,0.10,1.00,0.09,0.05,10.96,0.55,0.50,1.00,0.46,0.05,1.00,0.05,0.00
-0.01,1.00,-11.46,0.09,0.10,1.00,0.09,0.05,11.04,0.55,0.50,1.00,0.46,0.05,3.21,0.15,0.00
-0.01,1.00,13.21,-0.10,0.10,1.00,0.09,0.05,7.00,0.35,0.50,1.00,0.46,0.05,4.22,0.19,0.00
