BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
-0.01,1.00,53.52,-0.40,0.00,0.12,0.00,0.50,0.64,0.30,0.25,11.76,2.94,0.25,2.65,0.61,0.00
0.00,1.00,80.73,0.00,0.25,0.15,0.03,0.50,1.00,0.46,0.25,4.66,1.17,0.25,1.44,0.33,0.00
0.75,0.99,90.33,62.46,0.00,0.15,0.00,0.00,2.84,0.00,0.25,2.83,0.71,0.25,2.94,0.68,0.00
0.25,0.62,90.25,20.80,0.00,0.15,0.00,0.50,6.91,3.19,0.25,6.90,1.73,0.25,9.38,2.16,0.00
0.24,0.49,86.64,19.05,0.01,0.15,0.00,0.50,1.90,0.88,0.25,5.45,1.36,0.25,2.00,0.46,0.00
0.00,0.37,81.37,0.00,0.00,0.15,0.00,0.50,5.09,2.35,0.25,1.72,0.43,0.25,5.09,1.17,0.00
0.00,0.36,78.14,0.00,0.00,0.15,0.00,0.50,2.16,1.00,0.25,2.95,0.74,0.25,2.27,0.52,0.00
0.00,0.36,74.70,0.00,0.00,0.15,0.00,0.50,2.91,1.34,0.25,1.44,0.36,0.25,6.66,1.54,0.00
0.00,0.36,64.95,0.00,0.00,0.15,0.00,0.49,4.42,2.01,0.25,5.00,1.25,0.25,7.85,1.81,0.00
0.00,0.35,64.66,0.00,0.00,0.15,0.00,0.50,1.40,0.65,0.25,3.00,0.75,0.24,1.40,0.30,0.00
0.00,0.35,62.46,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,1.97,0.49,0.23,1.00,0.21,0.00
0.00,0.35,62.35,0.00,0.00,0.15,0.00,0.50,0.73,0.34,0.25,4.26,1.06,0.00,0.73,0.00,0.00
0.00,0.36,62.00,0.00,0.00,0.15,0.00,0.50,0.73,0.34,0.25,1.95,0.49,0.00,0.73,0.00,0.00
0.00,0.37,63.92,0.00,0.01,0.15,0.00,0.50,0.73,0.34,0.25,1.99,0.50,0.23,0.73,0.15,0.00
0.00,0.36,72.56,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.25,3.00,0.69,0.00
0.12,0.36,74.64,8.60,0.00,0.15,0.00,0.50,5.00,2.30,0.25,4.00,1.00,0.25,5.00,1.15,0.00
0.38,0.29,70.22,24.73,0.00,0.15,0.00,0.37,4.59,1.56,0.25,5.05,1.26,0.25,8.00,1.84,0.00
0.00,0.10,51.39,0.00,0.00,0.15,0.00,0.00,1.37,0.00,0.25,14.00,3.50,0.23,5.38,1.14,0.00
0.00,0.10,38.26,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,17.00,4.25,0.23,5.00,1.06,0.00
0.00,0.10,31.32,0.00,0.00,0.15,0.00,0.00,1.06,0.00,0.25,25.05,6.26,0.23,6.30,1.34,0.00
-0.56,0.10,26.53,-14.95,0.00,0.15,0.00,0.00,1.00,0.00,0.25,31.43,7.86,0.23,5.00,1.06,0.00
-0.75,0.36,24.97,-18.73,0.00,0.15,0.00,0.50,1.50,0.69,0.25,30.72,7.68,0.25,5.51,1.27,0.00
-0.66,0.70,25.69,-16.90,0.17,0.15,0.02,0.50,1.00,0.46,0.25,28.45,7.11,0.25,4.79,1.10,0.00
-0.01,1.00,29.82,-0.39,0.25,0.15,0.03,0.50,0.75,0.35,0.25,27.40,6.85,0.25,5.99,1.38,0.00
-0.01,1.00,51.49,-0.39,0.00,0.15,0.00,0.50,0.50,0.23,0.25,13.96,3.49,0.25,5.00,1.15,0.00
0.00,1.00,75.19,0.00,0.25,0.15,0.03,0.50,1.00,0.46,0.25,5.05,1.26,0.25,1.21,0.28,0.00
0.75,0.99,89.97,62.21,0.00,0.15,0.00,0.00,2.93,0.00,0.25,5.05,1.26,0.25,7.65,1.76,0.00
0.25,0.62,87.34,20.13,0.00,0.15,0.00,0.50,1.90,0.88,0.25,5.05,1.26,0.25,2.00,0.46,0.00
0.22,0.49,85.99,17.77,0.03,0.15,0.00,0.50,2.91,1.34,0.25,5.06,1.27,0.25,7.63,1.76,0.00
0.00,0.37,82.11,0.00,0.01,0.15,0.00,0.50,1.90,0.88,0.25,2.36,0.59,0.25,2.00,0.46,0.00
0.00,0.37,75.45,0.00,0.01,0.15,0.00,0.50,4.49,2.07,0.25,2.93,0.73,0.25,6.49,1.50,0.00
0.00,0.37,69.92,0.00,0.00,0.15,0.00,0.50,1.90,0.88,0.25,2.70,0.67,0.25,2.00,0.46,0.00
0.00,0.36,67.54,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,1.40,0.35,0.25,2.00,0.46,0.00
-0.01,0.36,65.65,-0.49,0.00,0.15,0.00,0.50,1.00,0.46,0.25,4.38,1.09,0.25,2.53,0.58,0.00
-0.01,0.36,65.04,-0.49,0.00,0.15,0.00,0.50,2.44,1.12,0.25,3.78,0.95,0.25,3.97,0.92,0.00
-0.64,0.36,64.68,-41.62,0.00,0.15,0.00,0.50,1.48,0.68,0.25,3.00,0.75,0.25,3.01,0.69,0.00
-0.75,0.65,64.12,-48.09,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.55,0.89,0.25,2.53,0.58,0.00
0.00,1.00,66.18,0.00,0.00,0.15,0.00,0.50,1.47,0.68,0.25,4.47,1.12,0.25,3.00,0.69,0.00
0.00,0.99,76.78,0.00,0.25,0.15,0.03,0.50,3.99,1.84,0.25,1.98,0.49,0.25,3.99,0.92,0.00
1.00,0.99,102.15,94.18,0.00,0.15,0.00,0.00,13.00,0.00,0.00,2.00,0.00,0.00,13.00,0.00,0.00
0.75,0.49,97.89,67.69,0.00,0.15,0.00,0.00,13.10,0.00,0.25,6.09,1.52,0.25,17.36,4.00,0.00
0.00,0.11,73.09,0.00,0.00,0.15,0.00,0.00,4.00,0.00,0.25,6.09,1.52,0.25,5.97,1.38,0.00
0.00,0.11,59.01,0.00,0.00,0.15,0.00,0.00,6.00,0.00,0.25,6.00,1.50,0.25,7.97,1.82,0.00
-0.01,0.11,48.59,-0.28,0.00,0.15,0.00,0.00,2.95,0.00,0.25,9.07,2.27,0.25,6.99,1.59,0.00
-0.54,0.11,47.47,-25.84,0.00,0.15,0.00,0.00,1.00,0.00,0.25,20.13,5.03,0.25,5.00,1.15,0.00
-0.65,0.36,47.04,-30.76,0.00,0.15,0.00,0.50,1.00,0.46,0.25,12.63,3.16,0.25,5.00,1.15,0.00
-0.75,0.66,45.51,-34.13,0.00,0.15,0.00,0.50,1.00,0.46,0.25,9.85,2.46,0.25,4.61,1.06,0.00
-0.01,1.00,47.96,-0.36,0.00,0.15,0.00,0.50,1.68,0.78,0.25,12.53,3.13,0.25,5.70,1.31,0.00
-0.01,1.00,59.41,-0.45,0.00,0.15,0.00,0.50,1.42,0.65,0.25,14.87,3.72,0.25,2.80,0.65,0.00
0.25,1.00,88.84,20.48,0.00,0.15,0.00,0.50,12.00,5.53,0.25,11.97,2.99,0.25,12.00,2.77,0.00
0.25,0.87,118.39,27.29,0.00,0.15,0.00,0.50,40.71,18.77,0.25,11.97,2.99,0.25,40.91,9.43,0.00
0.25,0.74,106.01,24.43,0.00,0.15,0.00,0.50,29.17,13.45,0.25,10.00,2.50,0.25,29.17,6.72,0.00
0.51,0.61,96.58,44.99,0.00,0.15,0.00,0.24,13.26,2.99,0.25,6.48,1.62,0.25,13.46,3.10,0.00
0.25,0.36,87.57,20.18,0.00,0.15,0.00,0.50,9.00,4.15,0.25,3.61,0.90,0.25,10.90,2.51,0.00
0.00,0.23,77.02,0.00,0.00,0.15,0.00,0.24,2.89,0.65,0.25,3.60,0.90,0.25,2.89,0.67,0.00
0.00,0.23,73.82,0.00,0.00,0.15,0.00,0.24,4.00,0.88,0.25,5.99,1.50,0.25,4.71,1.09,0.00
0.00,0.23,66.46,0.00,0.00,0.15,0.00,0.23,2.10,0.45,0.25,3.00,0.75,0.25,6.12,1.41,0.00
-0.00,0.22,53.85,-0.10,0.00,0.15,0.00,0.48,3.00,1.33,0.25,5.00,1.25,0.00,3.02,0.00,0.00
-0.25,0.23,51.57,-12.97,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.00,3.00,0.00,0.00
-0.24,0.36,51.07,-12.17,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.37,1.34,0.25,3.00,0.69,0.00
-0.75,0.47,50.49,-37.87,0.00,0.15,0.00,0.50,1.50,0.69,0.25,5.00,1.25,0.25,2.60,0.60,0.00
0.00,0.81,51.31,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,5.00,1.25,0.25,2.26,0.52,0.00
0.00,0.80,59.33,0.00,0.22,0.15,0.03,0.50,4.00,1.84,0.25,5.00,1.25,0.25,4.00,0.92,0.00
1.00,0.80,82.71,76.25,0.00,0.15,0.00,0.00,10.32,0.00,0.00,3.00,0.00,0.00,10.32,0.00,0.00
0.37,0.30,78.40,26.83,0.00,0.15,0.00,0.38,13.00,4.54,0.25,6.63,1.66,0.25,16.89,3.89,0.00
0.00,0.11,58.36,0.00,0.00,0.15,0.00,0.00,4.00,0.01,0.25,4.46,1.12,0.25,6.40,1.48,0.00
0.00,0.11,48.77,0.00,0.00,0.15,0.00,0.00,2.91,0.00,0.25,4.99,1.25,0.25,6.06,1.40,0.00
0.00,0.11,40.11,0.00,0.00,0.15,0.00,0.00,1.50,0.00,0.25,6.00,1.50,0.25,8.01,1.83,0.00
-0.75,0.11,34.53,-25.90,0.00,0.15,0.00,0.00,1.24,0.00,0.25,8.07,2.02,0.25,3.00,0.68,0.00
-0.75,0.45,33.88,-25.41,0.00,0.15,0.00,0.50,1.15,0.53,0.25,6.00,1.50,0.25,2.90,0.67,0.00
-0.46,0.80,35.34,-16.14,0.22,0.15,0.03,0.50,1.17,0.54,0.25,6.00,1.50,0.25,2.93,0.68,0.00
-0.01,1.00,40.06,-0.52,0.25,0.15,0.03,0.50,1.00,0.46,0.25,10.99,2.75,0.25,4.48,1.03,0.00
-0.01,1.00,56.46,-0.43,0.00,0.15,0.00,0.50,4.10,1.89,0.25,5.71,1.43,0.25,5.86,1.35,0.00
0.25,1.00,78.70,18.14,0.00,0.15,0.00,0.50,12.00,5.53,0.25,4.16,1.04,0.25,12.00,2.77,0.00
0.25,0.87,92.40,21.30,0.00,0.15,0.00,0.50,22.02,10.15,0.25,10.00,2.50,0.25,22.27,5.13,0.00
0.25,0.74,86.46,19.93,0.00,0.20,0.00,0.50,16.86,7.77,0.25,3.07,0.77,0.25,16.86,3.89,0.00
0.25,0.61,80.07,18.46,0.00,0.20,0.00,0.50,10.00,4.61,0.25,5.23,1.31,0.25,10.24,2.36,0.00
0.25,0.49,78.34,17.74,0.00,0.15,0.00,0.50,9.00,4.15,0.25,5.99,1.50,0.25,9.00,2.07,0.00
0.00,0.36,69.76,0.00,0.00,0.15,0.00,0.50,4.00,1.84,0.25,9.36,2.34,0.25,4.00,0.92,0.00
0.00,0.36,60.92,0.00,0.00,0.15,0.00,0.50,2.91,1.34,0.25,3.90,0.98,0.24,2.91,0.65,0.00
0.00,0.35,58.24,0.00,0.00,0.15,0.00,0.49,4.00,1.80,0.25,5.99,1.50,0.25,6.00,1.38,0.00
0.00,0.35,51.95,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.23,3.00,0.64,0.00
-0.03,0.35,49.39,-1.58,0.00,0.15,0.00,0.50,2.25,1.04,0.25,5.00,1.25,0.23,2.75,0.57,0.00
-0.01,0.36,48.36,-0.36,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.25,3.00,0.69,0.00
-0.75,0.36,47.68,-35.76,0.00,0.15,0.00,0.50,2.75,1.27,0.25,3.00,0.75,0.25,2.75,0.63,0.00
-0.52,0.70,48.14,-25.12,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.25,3.00,0.69,0.00
0.00,0.94,55.82,0.00,0.25,0.15,0.03,0.50,3.08,1.42,0.25,5.99,1.50,0.25,3.08,0.71,0.00
0.90,0.93,77.44,64.49,0.00,0.15,0.00,0.00,8.00,0.00,0.25,4.35,1.09,0.10,8.00,0.71,0.00
0.25,0.49,77.41,17.84,0.00,0.15,0.00,0.50,13.99,6.45,0.25,6.65,1.66,0.25,15.74,3.63,0.00
0.00,0.36,56.36,0.00,0.00,0.15,0.00,0.50,4.00,1.84,0.25,4.68,1.17,0.25,6.04,1.39,0.00
0.00,0.36,47.02,0.00,0.00,0.12,0.00,0.49,2.67,1.21,0.25,4.99,1.25,0.25,3.76,0.87,0.00
0.00,0.35,41.66,0.00,0.00,0.12,0.00,0.49,5.00,2.24,0.25,8.47,2.12,0.25,6.42,1.48,0.00
-0.03,0.35,37.63,-1.12,0.00,0.12,0.00,0.48,2.46,1.09,0.25,12.26,3.06,0.25,4.00,0.92,0.00
-0.75,0.36,36.32,-27.24,0.00,0.12,0.00,0.50,1.06,0.49,0.25,6.00,1.50,0.25,3.76,0.87,0.00
-0.65,0.70,37.15,-24.29,0.00,0.12,0.00,0.50,1.91,0.88,0.25,5.00,1.25,0.25,3.76,0.87,0.00
-0.01,1.00,41.65,-0.31,0.00,0.12,0.00,0.50,1.00,0.46,0.25,5.00,1.25,0.25,5.00,1.15,0.00
-0.01,1.00,56.82,-0.43,0.00,0.15,0.00,0.50,6.63,3.06,0.25,9.45,2.36,0.25,8.94,2.06,0.00
0.25,1.00,79.54,18.33,0.00,0.20,0.00,0.50,12.00,5.53,0.25,5.80,1.45,0.25,12.00,2.77,0.00
0.25,0.87,90.52,20.86,0.00,1.00,0.00,0.50,22.04,10.16,0.25,9.89,2.47,0.25,22.04,5.08,0.00
0.25,0.74,84.08,19.38,0.00,0.25,0.00,0.50,15.74,7.26,0.25,5.13,1.28,0.25,15.74,3.63,0.00
0.25,0.61,78.52,18.10,0.00,0.25,0.00,0.50,10.11,4.66,0.25,5.00,1.25,0.25,10.11,2.33,0.00
0.25,0.49,75.54,17.11,0.00,0.15,0.00,0.50,7.85,3.62,0.25,5.81,1.45,0.25,7.85,1.81,0.00
0.00,0.36,70.28,0.00,0.00,0.15,0.00,0.50,6.00,2.77,0.25,3.70,0.93,0.25,6.00,1.38,0.00
0.00,0.36,61.97,0.00,0.00,0.15,0.00,0.50,4.23,1.95,0.25,2.96,0.74,0.24,4.23,0.95,0.00
0.00,0.35,55.13,0.00,0.00,0.15,0.00,0.50,3.77,1.74,0.25,3.94,0.99,0.24,3.77,0.82,0.00
-0.03,0.35,47.46,-1.32,0.00,0.15,0.00,0.48,3.00,1.33,0.25,7.18,1.80,0.25,4.00,0.92,0.00
-0.65,0.36,46.21,-30.22,0.00,0.15,0.00,0.50,2.11,0.97,0.25,5.00,1.25,0.25,3.99,0.92,0.00
-0.75,0.66,46.11,-34.58,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.25,3.99,0.92,0.00
-0.00,1.00,46.25,-0.07,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.25,3.99,0.92,0.00
0.00,1.00,47.68,0.00,0.25,0.15,0.03,0.50,3.00,1.38,0.25,3.33,0.83,0.25,3.68,0.85,0.00
0.00,0.99,56.13,0.00,0.25,0.15,0.03,0.50,2.91,1.34,0.25,3.00,0.75,0.25,4.00,0.92,0.00
1.00,0.99,72.55,66.89,0.00,0.15,0.00,0.00,5.00,0.00,0.03,3.53,0.11,0.00,5.09,0.00,0.00
0.75,0.49,73.76,51.00,0.00,0.15,0.00,0.00,5.00,0.00,0.25,3.99,1.00,0.25,10.23,2.36,0.00
0.00,0.11,54.40,0.00,0.00,0.15,0.00,0.00,2.91,0.01,0.25,4.28,1.07,0.25,5.28,1.22,0.00
0.00,0.11,47.48,0.00,0.00,0.15,0.00,0.00,2.65,0.00,0.25,6.00,1.50,0.25,4.02,0.93,0.00
0.00,0.11,38.82,0.00,0.00,0.15,0.00,0.00,3.30,0.00,0.25,6.00,1.50,0.25,6.42,1.47,0.00
-0.55,0.11,34.61,-18.97,0.00,0.15,0.00,0.00,1.75,0.00,0.25,16.73,4.18,0.25,3.61,0.82,0.00
-0.75,0.36,34.08,-25.56,0.00,0.15,0.00,0.50,1.00,0.46,0.25,8.38,2.09,0.25,4.94,1.14,0.00
-0.66,0.70,34.15,-22.46,0.17,0.15,0.02,0.50,1.07,0.49,0.25,7.31,1.83,0.25,2.94,0.68,0.00
-0.01,1.00,37.39,-0.48,0.25,0.15,0.03,0.50,3.13,1.44,0.25,14.20,3.55,0.25,5.00,1.15,0.00
-0.01,1.00,51.79,-0.39,0.00,0.15,0.00,0.50,4.84,2.23,0.25,14.42,3.60,0.25,6.21,1.43,0.00
0.00,1.00,70.23,0.00,0.25,0.15,0.03,0.50,7.69,3.54,0.25,5.04,1.26,0.25,7.69,1.77,0.00
0.75,0.99,83.41,57.68,0.00,0.15,0.00,0.00,12.77,0.00,0.25,6.94,1.74,0.25,12.77,2.94,0.00
0.25,0.62,74.41,17.15,0.00,0.15,0.00,0.50,10.44,4.81,0.25,5.99,1.50,0.25,10.44,2.41,0.00
0.23,0.49,70.26,14.98,0.02,0.15,0.00,0.50,7.69,3.54,0.25,3.99,1.00,0.25,7.69,1.77,0.00
0.00,0.37,65.45,0.00,0.01,0.15,0.00,0.50,7.84,3.61,0.25,4.02,1.00,0.25,7.84,1.81,0.00
0.00,0.37,60.79,0.00,0.00,0.15,0.00,0.50,5.14,2.37,0.25,3.99,1.00,0.25,5.94,1.37,0.00
0.00,0.36,57.38,0.00,0.00,0.15,0.00,0.50,4.19,1.93,0.25,2.87,0.72,0.25,4.21,0.97,0.00
0.00,0.36,53.27,0.00,0.00,0.15,0.00,0.50,4.23,1.95,0.25,2.64,0.66,0.25,4.23,0.97,0.00
-0.02,0.36,49.63,-0.74,0.00,0.15,0.00,0.49,3.00,1.36,0.25,5.00,1.25,0.25,4.00,0.92,0.00
-0.01,0.36,47.87,-0.36,0.00,0.15,0.00,0.50,2.91,1.34,0.25,4.22,1.05,0.25,4.00,0.92,0.00
-0.01,0.36,45.56,-0.34,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.25,4.00,0.92,0.00
-0.01,0.36,44.90,-0.34,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.25,4.00,0.92,0.00
-0.16,0.36,44.71,-7.34,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.25,3.99,0.92,0.00
0.00,0.43,52.29,0.00,0.04,0.15,0.00,0.50,4.00,1.84,0.25,2.00,0.50,0.25,4.00,0.92,0.00
0.25,0.43,65.00,14.98,0.00,0.15,0.00,0.50,5.00,2.30,0.25,3.00,0.75,0.25,5.04,1.16,0.00
0.37,0.30,60.62,20.69,0.00,0.15,0.00,0.38,5.00,1.75,0.25,4.93,1.23,0.25,9.59,2.21,0.00
0.00,0.11,50.18,0.00,0.00,0.15,0.00,0.00,4.00,0.01,0.25,8.00,2.00,0.25,5.04,1.16,0.00
0.00,0.11,45.06,0.00,0.00,0.15,0.00,0.00,1.50,0.00,0.25,4.99,1.25,0.25,3.10,0.71,0.00
0.00,0.11,38.36,0.00,0.00,0.12,0.00,0.00,2.99,0.00,0.25,9.58,2.39,0.25,5.34,1.23,0.00
-0.75,0.11,31.95,-23.96,0.00,0.12,0.00,0.00,1.50,0.00,0.25,17.33,4.33,0.25,4.14,0.95,0.00
-0.45,0.45,32.08,-14.48,0.05,0.12,0.01,0.50,1.00,0.46,0.25,12.44,3.11,0.25,4.44,1.02,0.00
-0.75,0.66,30.40,-22.80,0.00,0.12,0.00,0.50,1.37,0.63,0.25,10.17,2.54,0.25,2.90,0.67,0.00
-0.01,1.00,37.77,-0.28,0.00,0.12,0.00,0.50,1.50,0.69,0.25,13.07,3.27,0.25,7.09,1.63,0.00
0.00,1.00,47.00,0.00,0.25,0.12,0.03,0.50,1.50,0.69,0.25,6.49,1.62,0.25,3.54,0.82,0.00
0.25,0.99,59.08,13.62,0.00,0.15,0.00,0.50,7.44,3.43,0.25,6.04,1.51,0.25,7.44,1.71,0.00
0.25,0.87,69.57,16.04,0.00,0.15,0.00,0.50,12.44,5.73,0.00,2.43,0.00,0.25,12.44,2.87,0.00
0.25,0.73,65.12,15.01,0.00,0.15,0.00,0.50,10.44,4.81,0.25,2.44,0.61,0.25,10.44,2.41,0.00
0.25,0.60,60.36,13.91,0.00,0.15,0.00,0.50,5.13,2.36,0.25,2.46,0.61,0.25,5.13,1.18,0.00
0.18,0.47,58.39,9.77,0.05,0.15,0.01,0.50,6.52,3.00,0.25,2.45,0.61,0.25,6.52,1.50,0.00
0.00,0.37,55.65,0.00,0.01,0.15,0.00,0.50,4.73,2.18,0.25,3.85,0.96,0.25,5.74,1.32,0.00
0.00,0.37,52.74,0.00,0.01,0.15,0.00,0.50,4.00,1.84,0.25,2.88,0.72,0.25,4.21,0.97,0.00
0.00,0.37,51.30,0.00,0.00,0.15,0.00,0.50,2.91,1.34,0.25,5.87,1.47,0.25,4.21,0.97,0.00
0.00,0.36,43.59,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.99,1.50,0.25,4.90,1.13,0.00
-0.02,0.36,41.83,-0.63,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.25,3.12,0.72,0.00
0.00,0.36,42.09,0.00,0.00,0.15,0.00,0.50,3.18,1.47,0.25,3.26,0.81,0.25,3.66,0.84,0.00
-0.01,0.36,41.76,-0.31,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.10,0.78,0.25,3.01,0.69,0.00
-0.17,0.36,41.72,-6.90,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.10,0.78,0.25,3.01,0.69,0.00
0.00,0.43,44.01,0.00,0.04,0.15,0.01,0.50,3.99,1.84,0.25,4.00,1.00,0.25,3.99,0.92,0.00
0.25,0.43,57.75,13.31,0.00,0.15,0.00,0.50,8.00,3.69,0.25,4.77,1.19,0.25,8.00,1.84,0.00
0.37,0.30,59.02,20.09,0.00,0.15,0.00,0.38,5.00,1.76,0.25,4.77,1.19,0.25,9.54,2.20,0.00
0.00,0.11,46.10,0.00,0.00,0.15,0.00,0.01,4.00,0.02,0.25,17.89,4.47,0.25,10.57,2.44,0.00
0.00,0.11,39.36,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,10.64,2.66,0.25,3.99,0.92,0.00
0.00,0.11,36.09,0.00,0.00,0.12,0.00,0.00,4.20,0.01,0.25,15.12,3.78,0.25,9.65,2.22,0.00
-0.00,0.11,29.88,-0.06,0.00,0.12,0.00,0.00,1.50,0.00,0.25,25.21,6.30,0.25,8.01,1.85,0.00
-0.54,0.11,25.87,-14.08,0.00,0.12,0.00,0.00,1.50,0.00,0.25,23.83,5.96,0.25,8.01,1.85,0.00
-0.75,0.36,23.30,-17.48,0.00,0.12,0.00,0.50,1.00,0.46,0.25,26.15,6.54,0.25,7.50,1.73,0.00
-0.66,0.70,25.68,-16.89,0.17,0.12,0.02,0.50,1.50,0.69,0.25,28.08,7.02,0.25,11.69,2.69,0.00
-0.01,1.00,40.29,-0.52,0.25,0.15,0.03,0.50,2.71,1.25,0.25,21.38,5.34,0.25,4.99,1.15,0.00
0.00,1.00,60.75,0.00,0.25,0.15,0.03,0.50,7.01,3.23,0.25,3.05,0.76,0.25,7.01,1.62,0.00
0.46,0.99,73.67,31.08,0.00,0.20,0.00,0.29,12.66,3.41,0.25,10.00,2.50,0.25,12.66,2.92,0.00
0.25,0.76,73.94,17.04,0.00,0.20,0.00,0.50,13.04,6.01,0.25,3.07,0.77,0.25,13.04,3.01,0.00
0.25,0.63,64.98,14.98,0.00,0.20,0.00,0.50,4.21,1.94,0.25,10.00,2.50,0.25,4.21,0.97,0.00
0.25,0.51,62.49,14.40,0.00,0.15,0.00,0.50,6.44,2.97,0.25,8.12,2.03,0.25,6.44,1.48,0.00
0.00,0.38,58.01,0.00,0.01,0.15,0.00,0.50,2.83,1.30,0.25,4.00,1.00,0.25,2.83,0.65,0.00
0.00,0.37,53.11,0.00,0.01,0.15,0.00,0.50,7.80,3.60,0.25,3.83,0.96,0.25,8.45,1.95,0.00
0.00,0.37,47.09,0.00,0.01,0.15,0.00,0.50,5.00,2.30,0.25,4.21,1.05,0.25,5.00,1.15,0.00
0.00,0.37,45.27,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.48,0.87,0.25,3.76,0.87,0.00
0.00,0.36,45.93,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.45,0.86,0.25,3.99,0.92,0.00
-0.03,0.36,44.78,-1.36,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.45,0.86,0.25,3.99,0.92,0.00
0.00,0.37,45.61,0.00,0.01,0.15,0.00,0.50,1.84,0.85,0.25,4.14,1.03,0.25,3.99,0.92,0.00
0.00,0.37,45.87,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,4.39,1.10,0.25,3.01,0.69,0.00
0.00,0.36,49.44,0.00,0.00,0.15,0.00,0.50,4.00,1.84,0.25,5.99,1.50,0.25,4.00,0.92,0.00
