BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
0.25,0.74,67.99,15.67,0.00,0.15,0.00,0.50,12.03,5.54,0.25,2.50,0.62,0.25,12.03,2.77,0.00
0.38,0.49,61.67,21.72,0.00,0.15,0.00,0.37,9.71,3.29,0.25,3.40,0.85,0.25,9.71,2.24,0.00
0.00,0.10,40.41,0.00,0.00,0.15,0.00,0.00,2.01,0.00,0.25,3.82,0.95,0.23,3.00,0.64,0.00
-0.23,0.10,19.02,-4.46,0.00,0.15,0.00,0.00,2.59,0.00,0.25,9.00,2.25,0.23,3.59,0.76,0.00
0.00,0.32,17.62,0.00,0.00,0.15,0.00,0.20,1.90,0.34,0.25,9.00,2.25,0.25,2.90,0.67,0.00
-0.75,0.31,15.76,-11.82,0.00,0.15,0.00,0.19,1.96,0.35,0.25,9.07,2.27,0.25,3.00,0.69,0.00
-0.01,1.00,19.45,-0.19,0.10,0.15,0.01,0.50,1.90,0.88,0.25,8.15,2.04,0.25,2.50,0.58,0.00
-0.01,1.00,21.52,-0.21,0.10,0.15,0.01,0.50,2.23,1.03,0.25,6.99,1.75,0.25,3.00,0.69,0.00
-0.01,1.00,22.98,-0.22,0.10,0.15,0.01,0.50,2.20,1.02,0.25,6.14,1.53,0.25,3.00,0.69,0.00
-0.01,1.00,28.09,-0.27,0.10,0.15,0.01,0.50,2.20,1.02,0.25,6.61,1.65,0.25,2.40,0.55,0.00
-0.01,1.00,32.28,-0.31,0.10,0.15,0.01,0.50,2.78,1.28,0.25,11.07,2.77,0.25,2.98,0.69,0.00
-0.01,1.00,46.20,-0.44,0.10,0.20,0.02,0.50,5.40,2.49,0.25,3.82,0.95,0.25,7.00,1.61,0.00
0.15,1.00,79.38,11.33,0.10,5.00,0.44,0.50,27.41,12.64,0.25,5.95,1.49,0.25,27.41,6.32,0.00
0.20,0.84,94.86,17.65,0.05,17.26,0.77,0.50,42.79,19.73,0.25,5.55,1.39,0.25,42.79,9.86,0.00
0.00,0.63,74.99,0.00,0.00,6.00,0.01,0.50,16.46,7.59,0.25,5.00,1.25,0.25,16.46,3.79,0.00
0.00,0.62,64.56,0.00,0.00,1.00,0.00,0.50,11.65,5.37,0.25,2.50,0.62,0.25,11.65,2.68,0.00
0.00,0.61,57.48,0.00,0.00,0.15,0.00,0.49,5.00,2.27,0.25,1.50,0.38,0.25,5.00,1.15,0.00
0.00,0.61,50.67,0.00,0.00,0.12,0.00,0.50,1.50,0.69,0.25,3.00,0.75,0.24,1.70,0.37,0.00
0.00,0.60,46.97,0.00,0.00,0.15,0.00,0.50,2.50,1.15,0.25,3.00,0.75,0.23,2.50,0.53,0.00
-0.03,0.60,45.32,-1.42,0.00,0.12,0.00,0.50,1.20,0.55,0.25,5.00,1.25,0.23,1.50,0.31,0.00
-0.01,0.62,45.00,-0.34,0.00,0.15,0.00,0.50,1.20,0.55,0.25,3.00,0.75,0.25,1.50,0.35,0.00
-0.16,0.62,44.94,-7.14,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.00,0.75,0.25,1.50,0.35,0.00
0.00,0.76,45.22,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.00,0.75,0.25,1.50,0.35,0.00
0.00,0.75,50.56,0.00,0.03,0.15,0.00,0.50,2.91,1.34,0.25,3.00,0.75,0.25,3.00,0.69,0.00
0.25,0.74,67.31,15.51,0.00,0.15,0.00,0.50,8.12,3.74,0.25,2.50,0.62,0.25,8.12,1.87,0.00
0.38,0.49,62.85,22.13,0.00,0.15,0.00,0.37,9.11,3.09,0.25,2.50,0.62,0.25,9.11,2.10,0.00
0.00,0.10,42.01,0.00,0.00,0.15,0.00,0.00,2.91,0.00,0.25,6.46,1.61,0.23,3.21,0.68,0.00
0.00,0.10,26.62,0.00,0.00,0.15,0.00,-0.00,2.70,-0.00,0.25,8.01,2.00,0.23,3.00,0.64,0.00
-0.02,0.10,20.01,-0.42,0.00,0.15,0.00,0.00,2.12,0.00,0.25,8.01,2.00,0.23,3.29,0.70,0.00
-0.75,0.12,16.62,-12.46,0.00,0.15,0.00,0.00,1.96,0.00,0.25,6.63,1.66,0.25,3.00,0.69,0.00
-0.22,0.81,18.10,-3.90,0.05,0.15,0.01,0.50,1.90,0.88,0.25,12.24,3.06,0.25,2.90,0.67,0.00
-0.01,1.00,29.06,-0.28,0.10,0.15,0.01,0.50,1.96,0.90,0.25,6.46,1.61,0.25,3.00,0.69,0.00
-0.01,1.00,34.86,-0.33,0.10,0.15,0.01,0.50,2.70,1.24,0.25,6.46,1.61,0.25,3.00,0.69,0.00
-0.01,1.00,37.25,-0.36,0.10,0.15,0.01,0.50,2.24,1.03,0.25,6.46,1.61,0.25,2.54,0.59,0.00
-0.01,1.00,38.47,-0.37,0.10,0.15,0.01,0.50,2.28,1.05,0.25,8.98,2.24,0.25,3.00,0.69,0.00
-0.01,1.00,47.84,-0.36,0.00,0.15,0.00,0.50,9.53,4.39,0.25,3.41,0.85,0.25,9.83,2.27,0.00
0.10,1.00,76.56,7.11,0.10,1.00,0.09,0.50,23.17,10.68,0.25,3.75,0.94,0.25,23.17,5.34,0.00
0.25,0.89,93.16,21.47,0.00,7.09,0.00,0.50,34.71,16.00,0.25,5.44,1.36,0.25,34.71,8.00,0.00
0.00,0.63,73.90,0.00,0.00,1.00,0.00,0.50,16.45,7.58,0.25,3.76,0.94,0.25,16.45,3.79,0.00
0.00,0.63,65.35,0.00,0.00,1.00,0.00,0.50,11.45,5.28,0.25,2.41,0.60,0.25,11.45,2.64,0.00
0.00,0.62,57.76,0.00,0.00,0.15,0.00,0.50,5.00,2.30,0.25,2.50,0.62,0.25,5.04,1.16,0.00
-0.01,0.61,50.40,-0.72,0.00,0.15,0.00,0.50,4.24,1.95,0.25,3.00,0.75,0.24,4.24,0.95,0.00
0.00,0.62,50.17,0.00,0.00,0.15,0.00,0.50,2.16,1.00,0.25,4.82,1.21,0.25,2.46,0.57,0.00
0.00,0.61,48.56,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,3.43,0.86,0.24,3.17,0.71,0.00
0.00,0.61,47.43,0.00,0.00,0.15,0.00,0.50,1.83,0.84,0.25,6.90,1.73,0.24,2.00,0.44,0.00
-0.18,0.60,45.99,-8.19,0.00,0.15,0.00,0.50,1.83,0.84,0.25,5.19,1.30,0.23,2.00,0.43,0.00
0.00,0.76,48.38,0.00,0.04,0.15,0.00,0.50,1.83,0.84,0.25,3.00,0.75,0.25,2.00,0.46,0.00
0.00,0.75,50.64,0.00,0.03,0.15,0.00,0.50,3.14,1.45,0.25,2.77,0.69,0.25,3.31,0.76,0.00
0.25,0.74,70.78,16.31,0.00,0.15,0.00,0.50,8.04,3.71,0.25,3.00,0.75,0.25,8.04,1.85,0.00
0.38,0.49,64.36,22.66,0.00,0.15,0.00,0.37,6.59,2.24,0.25,6.83,1.71,0.25,6.59,1.52,0.00
0.00,0.10,44.54,0.00,0.00,0.15,0.00,-0.00,2.83,-0.00,0.25,6.83,1.71,0.23,3.00,0.64,0.00
0.00,0.10,36.63,0.00,0.00,0.15,0.00,0.00,1.42,0.00,0.25,7.00,1.75,0.23,5.00,1.06,0.00
-0.75,0.10,28.14,-21.11,0.00,0.15,0.00,0.00,0.75,0.00,0.25,11.28,2.82,0.23,4.00,0.85,0.00
-0.23,0.79,32.89,-7.72,0.04,0.15,0.01,0.50,1.50,0.69,0.25,7.00,1.75,0.25,4.00,0.92,0.00
-0.01,1.00,35.15,-0.34,0.10,0.15,0.01,0.50,0.75,0.35,0.25,8.85,2.21,0.25,3.14,0.72,0.00
-0.01,1.00,39.01,-0.37,0.10,0.15,0.01,0.50,1.50,0.69,0.25,5.13,1.28,0.25,4.00,0.92,0.00
0.00,1.00,51.22,0.00,0.10,0.15,0.01,0.50,1.50,0.69,0.25,4.70,1.18,0.25,6.10,1.41,0.00
-0.02,0.99,44.77,-0.77,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.67,0.92,0.25,3.00,0.69,0.00
-0.01,1.00,46.94,-0.35,0.00,0.15,0.00,0.50,0.75,0.35,0.25,6.20,1.55,0.25,7.25,1.67,0.00
-0.01,1.00,58.01,-0.44,0.00,0.15,0.00,0.50,6.00,2.77,0.25,6.00,1.50,0.25,15.01,3.46,0.00
0.15,1.00,84.70,12.09,0.10,5.00,0.44,0.50,31.44,14.49,0.25,6.83,1.71,0.25,31.44,7.25,0.00
0.20,0.84,100.22,18.09,0.05,26.06,1.30,0.50,46.26,21.32,0.25,4.96,1.24,0.25,46.26,10.66,0.00
0.01,0.63,80.23,0.44,0.00,7.03,0.02,0.50,26.84,12.37,0.25,4.26,1.06,0.25,26.84,6.19,0.00
0.00,0.62,68.56,0.00,0.00,1.00,0.00,0.50,13.52,6.23,0.25,2.50,0.62,0.25,13.52,3.12,0.00
0.00,0.61,59.06,0.00,0.00,1.00,0.00,0.50,5.04,2.32,0.25,3.00,0.75,0.24,5.04,1.13,0.00
0.00,0.61,51.39,0.00,0.00,0.15,0.00,0.50,4.24,1.95,0.25,3.40,0.85,0.24,4.41,0.96,0.00
-0.03,0.60,49.25,-1.28,0.00,0.15,0.00,0.50,2.91,1.34,0.25,3.00,0.75,0.23,2.91,0.62,0.00
-0.01,0.62,48.47,-0.37,0.00,0.20,0.00,0.50,3.00,1.38,0.25,3.00,0.75,0.25,3.00,0.69,0.00
0.00,0.62,47.74,0.00,0.00,0.15,0.00,0.50,2.31,1.06,0.25,3.28,0.82,0.25,2.31,0.53,0.00
-0.01,0.61,46.49,-0.67,0.00,0.15,0.00,0.50,2.00,0.92,0.25,3.28,0.82,0.24,2.00,0.45,0.00
0.00,0.62,46.48,0.00,0.00,0.15,0.00,0.50,1.90,0.88,0.25,3.51,0.88,0.25,2.00,0.46,0.00
0.00,0.61,47.70,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,5.00,1.25,0.24,3.00,0.67,0.00
0.10,0.61,56.88,5.35,0.00,0.15,0.00,0.49,6.00,2.69,0.25,6.75,1.69,0.25,6.10,1.41,0.00
0.37,0.50,61.77,21.19,0.00,0.15,0.00,0.38,6.90,2.40,0.25,6.75,1.69,0.25,7.00,1.61,0.00
0.00,0.12,49.61,0.00,0.00,0.12,0.00,0.00,0.50,0.00,0.25,6.00,1.50,0.25,5.00,1.15,0.00
0.00,0.12,42.43,0.00,0.00,0.15,0.00,0.00,1.29,0.00,0.25,4.29,1.07,0.25,4.01,0.92,0.00
0.00,0.12,32.10,0.00,0.00,0.15,0.00,0.00,1.45,0.00,0.25,6.75,1.69,0.25,3.80,0.86,0.00
0.00,0.11,25.78,0.00,0.00,0.15,0.00,0.00,1.65,0.00,0.25,7.00,1.75,0.24,4.00,0.90,0.00
-0.22,0.11,20.80,-4.53,0.00,0.15,0.00,0.00,0.65,0.00,0.25,16.09,4.02,0.24,3.00,0.67,0.00
-0.75,0.31,19.86,-14.89,0.00,0.15,0.00,0.19,0.65,0.12,0.25,9.00,2.25,0.25,3.00,0.69,0.00
-0.01,1.00,23.54,-0.23,0.10,0.15,0.01,0.50,0.75,0.35,0.25,7.00,1.75,0.25,3.10,0.71,0.00
-0.01,1.00,31.11,-0.30,0.10,0.15,0.01,0.50,1.50,0.69,0.25,10.59,2.65,0.25,3.00,0.69,0.00
-0.01,1.00,40.72,-0.39,0.10,0.15,0.01,0.50,1.17,0.54,0.25,8.06,2.02,0.25,3.52,0.81,0.00
-0.01,1.00,48.97,-0.37,0.00,0.15,0.00,0.50,2.91,1.34,0.25,6.30,1.57,0.25,11.34,2.61,0.00
-0.00,1.00,74.70,-0.04,0.10,1.00,0.09,0.50,17.80,8.21,0.25,6.75,1.69,0.25,17.80,4.10,0.00
0.16,0.99,101.66,14.71,0.09,42.96,3.68,0.50,44.02,20.29,0.25,6.74,1.69,0.25,44.02,10.15,0.00
0.20,0.83,88.26,16.14,0.05,15.76,0.75,0.50,29.10,13.42,0.25,4.74,1.18,0.25,29.10,6.71,0.00
0.00,0.62,74.41,0.00,0.00,11.22,0.00,0.50,13.54,6.24,0.25,3.94,0.99,0.25,13.54,3.12,0.00
0.00,0.61,67.01,0.00,0.00,1.00,0.00,0.49,5.54,2.52,0.25,2.37,0.59,0.25,5.54,1.28,0.00
0.00,0.61,63.37,0.00,0.00,0.15,0.00,0.49,4.84,2.17,0.25,3.00,0.75,0.25,4.84,1.12,0.00
0.00,0.60,50.71,0.00,0.00,0.15,0.00,0.50,3.00,1.38,0.25,6.00,1.50,0.23,3.00,0.63,0.00
0.00,0.59,48.70,0.00,0.00,0.30,0.00,0.50,2.91,1.34,0.25,5.00,1.25,0.22,2.91,0.60,0.00
-0.05,0.59,47.31,-2.45,0.00,0.15,0.00,0.50,2.00,0.92,0.25,5.00,1.25,0.22,2.00,0.41,0.00
0.00,0.63,47.95,0.00,0.00,0.15,0.00,0.50,2.00,0.92,0.25,3.41,0.85,0.25,2.00,0.46,0.00
0.00,0.63,47.92,0.00,0.00,0.15,0.00,0.50,2.00,0.92,0.25,3.41,0.85,0.25,2.00,0.46,0.00
0.00,0.62,50.95,0.00,0.00,0.15,0.00,0.50,3.68,1.70,0.25,3.41,0.85,0.25,3.68,0.85,0.00
0.12,0.61,55.49,6.04,0.00,0.15,0.00,0.49,7.64,3.48,0.25,5.70,1.43,0.25,7.64,1.76,0.00
0.38,0.49,52.62,18.53,0.00,0.15,0.00,0.37,6.00,2.04,0.25,3.00,0.75,0.25,7.00,1.61,0.00
0.00,0.10,43.05,0.00,0.00,0.15,0.00,0.00,0.25,0.00,0.25,2.86,0.72,0.23,6.04,1.28,0.00
0.00,0.10,34.48,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,5.44,1.36,0.23,6.54,1.39,0.00
0.00,0.10,20.70,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,5.41,1.35,0.23,4.00,0.85,0.00
0.00,0.10,16.17,0.00,0.00,0.15,0.00,0.00,0.94,0.00,0.25,7.94,1.99,0.23,1.39,0.30,0.00
0.00,0.10,10.49,0.00,0.00,0.15,0.00,0.00,0.18,0.00,0.25,12.66,3.16,0.23,0.19,0.04,0.00
-0.18,0.10,7.82,-1.43,0.00,0.15,0.00,0.23,0.15,0.03,0.25,15.26,3.81,0.00,0.16,0.00,0.00
-0.75,0.29,3.48,-2.61,0.00,0.15,0.00,0.42,0.35,0.14,0.25,20.00,5.00,0.00,0.68,0.00,0.00
-0.01,1.00,11.17,-0.11,0.10,0.15,0.01,0.50,0.75,0.35,0.25,12.90,3.23,0.25,2.50,0.58,0.00
-0.01,1.00,16.82,-0.16,0.10,0.15,0.01,0.50,0.35,0.16,0.25,24.34,6.08,0.25,5.51,1.27,0.00
-0.01,1.00,37.87,-0.36,0.10,0.15,0.01,0.50,2.92,1.35,0.25,13.77,3.44,0.25,12.94,2.98,0.00
-0.01,1.00,62.10,-0.34,0.10,1.00,0.09,0.50,13.00,5.99,0.25,5.70,1.43,0.25,13.00,3.00,0.00
0.16,1.00,87.76,12.61,0.09,6.00,0.52,0.50,33.90,15.63,0.25,5.69,1.42,0.25,33.90,7.81,0.00
0.20,0.83,84.42,15.33,0.05,6.00,0.29,0.50,29.99,13.82,0.25,1.99,0.50,0.25,29.99,6.91,0.00
0.00,0.63,67.96,0.00,0.00,5.00,0.01,0.50,14.04,6.47,0.25,1.98,0.49,0.25,14.04,3.24,0.00
0.00,0.62,61.26,0.00,0.00,1.00,0.00,0.50,7.14,3.29,0.25,2.50,0.62,0.25,7.14,1.65,0.00
0.00,0.61,58.00,0.00,0.00,0.15,0.00,0.50,5.00,2.30,0.25,3.00,0.75,0.24,5.00,1.12,0.00
-0.02,0.61,48.86,-1.06,0.00,0.15,0.00,0.49,3.00,1.35,0.25,5.00,1.25,0.25,3.96,0.91,0.00
-0.01,0.62,48.04,-0.36,0.00,0.15,0.00,0.50,1.94,0.89,0.25,2.49,0.62,0.25,2.70,0.62,0.00
-0.34,0.62,47.66,-16.40,0.00,0.15,0.00,0.50,1.94,0.89,0.25,2.49,0.62,0.25,2.70,0.62,0.00
0.00,0.93,48.16,0.00,0.00,0.15,0.00,0.50,2.70,1.24,0.25,3.00,0.75,0.25,2.70,0.62,0.00
0.00,0.92,48.89,0.00,0.08,0.15,0.01,0.50,2.39,1.10,0.25,2.48,0.62,0.25,2.70,0.62,0.00
0.00,0.91,52.25,0.00,0.07,0.15,0.01,0.50,3.00,1.38,0.25,3.79,0.95,0.25,3.00,0.69,0.00
0.00,0.91,64.74,0.00,0.07,0.15,0.01,0.50,8.40,3.87,0.25,5.87,1.47,0.25,8.40,1.94,0.00
0.25,0.90,70.72,16.30,0.00,0.15,0.00,0.50,10.00,4.61,0.25,5.58,1.40,0.25,10.00,2.30,0.00
0.00,0.64,54.62,0.00,0.01,0.15,0.00,0.50,1.28,0.59,0.25,3.00,0.75,0.25,5.00,1.15,0.00
0.00,0.63,55.92,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.13,0.78,0.25,5.01,1.15,0.00
0.00,0.63,52.68,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,4.12,1.03,0.25,4.00,0.92,0.00
0.00,0.62,50.60,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,4.12,1.03,0.25,4.00,0.92,0.00
-0.43,0.61,46.46,-19.87,0.00,0.15,0.00,0.49,1.00,0.45,0.25,5.87,1.47,0.25,4.00,0.92,0.00
-0.01,1.00,46.63,-0.35,0.00,0.15,0.00,0.50,0.75,0.35,0.25,5.87,1.47,0.25,4.00,0.92,0.00
-0.01,1.00,46.64,-0.35,0.00,0.15,0.00,0.50,0.75,0.35,0.25,7.00,1.75,0.25,4.37,1.01,0.00
-0.01,1.00,47.82,-0.36,0.00,0.15,0.00,0.50,0.75,0.35,0.25,7.00,1.75,0.25,3.00,0.69,0.00
-0.01,1.00,49.36,-0.37,0.00,0.15,0.00,0.50,1.80,0.83,0.25,6.12,1.53,0.25,5.83,1.34,0.00
0.00,1.00,58.89,0.00,0.00,0.15,0.00,0.50,11.83,5.45,0.25,3.98,1.00,0.25,14.65,3.38,0.00
0.00,0.99,76.46,0.00,0.09,0.15,0.01,0.50,14.02,6.46,0.25,5.87,1.47,0.25,14.02,3.23,0.00
0.25,0.98,93.47,21.54,0.00,3.03,0.00,0.50,30.24,13.94,0.25,5.86,1.47,0.25,30.24,6.97,0.00
0.09,0.73,77.70,6.68,0.03,6.00,0.15,0.50,14.48,6.67,0.25,3.00,0.75,0.25,14.69,3.39,0.00
0.00,0.63,70.60,0.00,0.00,5.00,0.01,0.50,11.91,5.49,0.25,5.87,1.47,0.25,11.91,2.75,0.00
0.00,0.62,63.18,0.00,0.00,0.15,0.00,0.50,5.54,2.55,0.25,3.00,0.75,0.25,5.54,1.28,0.00
0.00,0.61,57.44,0.00,0.00,0.15,0.00,0.50,5.00,2.30,0.25,3.98,1.00,0.24,5.00,1.12,0.00
0.00,0.61,49.68,0.00,0.00,0.15,0.00,0.50,2.70,1.25,0.25,3.00,0.75,0.24,2.70,0.59,0.00
0.00,0.60,46.18,0.00,0.00,0.15,0.00,0.48,1.76,0.78,0.25,3.00,0.75,0.25,2.50,0.58,0.00
-0.19,0.59,44.56,-8.60,0.00,0.15,0.00,0.50,1.98,0.91,0.25,2.47,0.62,0.22,2.00,0.41,0.00
0.00,0.77,45.43,0.00,0.04,0.15,0.01,0.50,1.00,0.46,0.25,2.47,0.62,0.25,1.74,0.40,0.00
0.00,0.76,46.55,0.00,0.04,0.15,0.00,0.50,2.47,1.14,0.25,2.50,0.62,0.25,2.75,0.63,0.00
0.00,0.75,51.64,0.00,0.03,0.15,0.00,0.50,3.12,1.44,0.25,3.86,0.96,0.25,3.12,0.72,0.00
0.25,0.74,69.05,15.92,0.00,0.15,0.00,0.50,15.04,6.93,0.25,4.50,1.12,0.25,15.04,3.47,0.00
0.38,0.49,64.16,22.59,0.00,0.15,0.00,0.37,9.82,3.33,0.25,4.49,1.12,0.25,9.82,2.26,0.00
0.00,0.10,46.55,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,3.13,0.78,0.23,5.33,1.13,0.00
0.00,0.10,41.49,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,4.29,1.07,0.23,6.34,1.35,0.00
0.00,0.10,28.35,0.00,0.00,0.12,0.00,0.00,0.38,0.00,0.25,4.29,1.07,0.23,6.74,1.43,0.00
0.00,0.10,21.31,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,7.00,1.75,0.23,6.24,1.33,0.00
-0.02,0.10,15.35,-0.32,0.00,0.15,0.00,0.00,1.00,0.00,0.25,12.00,3.00,0.23,4.00,0.85,0.00
-0.21,0.12,13.09,-2.77,0.00,0.15,0.00,0.00,1.50,0.00,0.25,9.93,2.48,0.25,4.00,0.92,0.00
-0.75,0.31,10.87,-8.15,0.00,0.15,0.00,0.19,1.50,0.27,0.25,9.00,2.25,0.25,6.23,1.44,0.00
-0.01,1.00,13.49,-0.13,0.10,0.15,0.01,0.50,0.86,0.40,0.25,14.10,3.53,0.25,3.00,0.69,0.00
-0.01,1.00,18.14,-0.17,0.10,0.15,0.01,0.50,1.50,0.69,0.25,21.68,5.42,0.25,7.84,1.81,0.00
-0.01,1.00,37.73,-0.36,0.10,0.15,0.01,0.50,18.54,8.55,0.25,21.59,5.40,0.25,23.93,5.52,0.00
0.00,1.00,61.19,0.00,0.10,0.20,0.02,0.50,15.29,7.05,0.25,3.12,0.78,0.25,15.29,3.52,0.00
0.25,0.99,80.60,18.58,0.00,1.00,0.00,0.50,26.78,12.34,0.25,4.50,1.12,0.25,26.78,6.17,0.00
0.11,0.73,69.44,6.86,0.03,1.00,0.03,0.50,18.60,8.58,0.25,3.90,0.97,0.25,18.60,4.29,0.00
0.00,0.62,63.02,0.00,0.00,1.00,0.00,0.50,12.18,5.61,0.25,4.50,1.12,0.25,12.18,2.81,0.00
0.00,0.61,52.06,0.00,0.00,0.15,0.00,0.49,5.00,2.27,0.25,3.00,0.75,0.25,5.00,1.15,0.00
0.00,0.61,49.02,0.00,0.00,0.15,0.00,0.49,2.77,1.24,0.25,3.00,0.75,0.25,4.81,1.11,0.00
-0.03,0.60,38.91,-1.16,0.00,0.15,0.00,0.48,1.98,0.88,0.25,2.50,0.62,0.25,3.00,0.69,0.00
0.00,0.62,38.76,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.08,0.77,0.25,1.57,0.36,0.00
-0.17,0.61,38.23,-6.68,0.00,0.15,0.00,0.50,0.99,0.45,0.25,3.08,0.77,0.24,1.00,0.22,0.00
0.00,0.77,39.55,0.00,0.04,0.15,0.01,0.50,1.00,0.46,0.25,3.08,0.77,0.25,1.01,0.23,0.00
0.00,0.76,41.57,0.00,0.04,0.15,0.00,0.50,1.00,0.46,0.25,3.08,0.77,0.25,1.57,0.36,0.00
0.00,0.75,52.73,0.00,0.03,0.15,0.00,0.50,2.43,1.12,0.25,2.50,0.62,0.25,3.00,0.69,0.00
0.25,0.74,74.87,17.26,0.00,0.15,0.00,0.50,19.51,9.00,0.25,5.44,1.36,0.25,19.51,4.50,0.00
0.38,0.49,62.23,21.91,0.00,0.15,0.00,0.37,9.17,3.11,0.25,2.50,0.62,0.25,9.74,2.24,0.00
0.00,0.10,37.17,0.00,0.00,0.12,0.00,0.00,2.40,0.00,0.25,11.99,3.00,0.23,2.97,0.63,0.00
0.00,0.10,27.38,0.00,0.00,0.15,0.00,0.00,2.05,0.00,0.25,5.19,1.30,0.23,4.22,0.90,0.00
0.00,0.10,14.61,0.00,0.00,0.12,0.00,0.00,1.80,0.00,0.25,4.80,1.20,0.23,3.97,0.84,0.00
0.00,0.10,12.56,0.00,0.00,0.15,0.00,0.00,1.83,0.00,0.25,6.59,1.65,0.23,4.00,0.85,0.00
-0.56,0.10,8.66,-4.88,0.00,0.15,0.00,0.00,1.00,0.00,0.25,10.47,2.62,0.23,3.00,0.64,0.00
0.00,0.62,7.74,0.00,0.00,0.15,0.00,0.50,1.93,0.89,0.25,11.47,2.87,0.25,2.50,0.58,0.00
-0.43,0.61,6.50,-2.78,0.00,0.15,0.00,0.49,1.00,0.45,0.25,12.56,3.14,0.25,3.00,0.69,0.00
-0.01,1.00,9.19,-0.09,0.10,0.15,0.01,0.50,2.43,1.12,0.25,9.83,2.46,0.25,3.00,0.69,0.00
-0.01,1.00,14.37,-0.14,0.10,0.15,0.01,0.50,4.43,2.04,0.25,20.00,5.00,0.25,5.00,1.15,0.00
-0.01,1.00,33.81,-0.32,0.10,0.15,0.01,0.50,20.01,9.22,0.25,25.01,6.25,0.25,22.78,5.25,0.00
0.00,1.00,61.05,0.00,0.10,0.15,0.01,0.50,14.36,6.62,0.25,5.44,1.36,0.25,14.36,3.31,0.00
0.25,0.99,80.68,18.60,0.00,1.00,0.00,0.50,26.78,12.34,0.25,5.44,1.36,0.25,27.35,6.30,0.00
0.11,0.73,65.70,6.49,0.03,0.20,0.01,0.50,13.00,5.99,0.25,2.52,0.63,0.25,13.34,3.07,0.00
0.00,0.62,58.44,0.00,0.00,0.15,0.00,0.50,10.33,4.76,0.25,3.00,0.75,0.25,10.33,2.38,0.00
0.00,0.61,47.27,0.00,0.00,0.15,0.00,0.49,2.91,1.32,0.25,3.00,0.75,0.25,3.48,0.80,0.00
0.00,0.61,44.90,0.00,0.00,0.15,0.00,0.49,2.91,1.30,0.25,3.04,0.76,0.25,3.44,0.79,0.00
0.00,0.60,40.80,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.08,0.77,0.23,1.00,0.21,0.00
-0.03,0.59,39.29,-1.28,0.00,0.15,0.00,0.50,1.94,0.89,0.25,2.35,0.59,0.22,1.97,0.41,0.00
-0.28,0.62,38.77,-11.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,2.50,0.62,0.25,1.61,0.37,0.00
0.00,0.87,40.10,0.00,0.06,0.15,0.01,0.50,1.59,0.73,0.25,2.35,0.59,0.25,1.62,0.37,0.00
0.00,0.87,44.15,0.00,0.06,0.15,0.01,0.50,1.97,0.91,0.25,2.50,0.62,0.25,2.00,0.46,0.00
0.00,0.86,54.24,0.00,0.06,0.15,0.01,0.50,3.59,1.65,0.25,2.64,0.66,0.25,3.59,0.83,0.00
0.36,0.85,76.75,25.20,0.00,0.15,0.00,0.39,20.00,7.26,0.25,6.07,1.52,0.25,20.00,4.61,0.00
0.38,0.49,62.34,21.95,0.00,0.15,0.00,0.37,9.38,3.18,0.25,2.98,0.74,0.25,9.38,2.16,0.00
0.00,0.10,44.83,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,6.77,1.69,0.23,2.97,0.63,0.00
0.00,0.10,39.64,0.00,0.00,0.12,0.00,0.00,1.30,0.00,0.25,13.23,3.31,0.23,3.39,0.72,0.00
0.00,0.10,34.21,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,4.29,1.07,0.23,3.97,0.84,0.00
0.00,0.10,29.31,0.00,0.00,0.15,0.00,0.00,1.28,0.00,0.25,5.09,1.27,0.23,2.90,0.62,0.00
0.00,0.10,22.91,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,11.00,2.75,0.23,2.50,0.53,0.00
-0.23,0.10,20.66,-4.76,0.00,0.15,0.00,0.00,1.00,0.00,0.25,9.00,2.25,0.23,2.50,0.53,0.00
-0.75,0.31,19.23,-14.42,0.00,0.15,0.00,0.19,1.00,0.18,0.25,9.00,2.25,0.25,2.50,0.58,0.00
