BattSchedule_MW,SOC_percent,EnergyPriceDA_¥perMWh,EnergyProfit_¥,CapacityObligation
-1.00,0.31,277.51,-277.51,0.00
-1.00,0.54,253.62,-253.62,0.00
-1.00,0.77,262.75,-262.75,0.00
0.00,1.00,332.25,0.00,0.00
0.00,1.00,419.53,0.00,0.00
0.84,1.00,510.23,396.98,0.00
1.00,0.79,593.47,547.15,0.00
0.00,0.54,484.19,0.00,0.00
0.00,0.54,401.95,0.00,0.00
-1.00,0.54,373.50,-373.50,0.00
-1.00,0.77,309.37,-309.37,0.00
0.00,1.00,400.33,0.00,0.00
0.00,1.00,447.63,0.00,0.00
0.60,1.00,591.97,327.46,0.00
1.00,0.85,744.75,686.62,0.00
1.00,0.60,1093.12,1007.81,0.00
1.00,0.35,640.85,590.83,0.00
-0.00,0.10,542.27,0.00,0.00
0.00,0.10,533.87,0.00,0.00
0.00,0.10,461.99,0.00,0.00
0.00,0.10,417.50,0.00,0.00
0.00,0.10,443.60,0.00,0.00
0.00,0.10,427.42,0.00,0.00
-0.90,0.10,390.92,-353.68,0.00
-1.00,0.31,364.18,-364.18,0.00
-1.00,0.54,347.07,-347.07,0.00
-1.00,0.77,354.77,-354.77,0.00
0.00,1.00,409.50,0.00,0.00
-0.00,1.00,512.69,0.00,0.00
1.00,1.00,648.16,597.57,0.00
1.00,0.75,863.37,795.99,0.00
1.00,0.50,577.21,532.16,0.00
0.00,0.25,457.00,0.00,0.00
-1.00,0.25,399.19,-399.19,0.00
-1.00,0.48,332.60,-332.60,0.00
-1.00,0.71,396.88,-396.88,0.00
0.00,0.94,443.63,0.00,0.00
0.37,0.94,540.29,182.24,0.00
1.00,0.85,638.50,588.67,0.00
1.00,0.60,948.05,874.06,0.00
1.00,0.35,592.84,546.57,0.00
0.00,0.10,505.29,0.00,0.00
0.00,0.10,468.15,0.00,0.00
0.00,0.10,410.50,0.00,0.00
0.00,0.10,363.00,0.00,0.00
0.00,0.10,343.85,0.00,0.00
0.00,0.10,286.85,0.00,0.00
-0.90,0.10,228.10,-206.37,0.00
-1.00,0.31,195.22,-195.22,0.00
-1.00,0.54,181.16,-181.16,0.00
-1.00,0.77,185.82,-185.82,0.00
0.00,1.00,241.11,0.00,0.00
0.00,1.00,339.27,0.00,0.00
0.00,1.00,476.44,0.00,0.00
1.00,1.00,579.92,534.66,0.00
0.84,0.75,514.64,400.41,0.00
0.00,0.54,436.89,0.00,0.00
-1.00,0.54,387.16,-387.16,0.00
-1.00,0.77,330.96,-330.96,0.00
0.00,1.00,408.66,0.00,0.00
0.00,1.00,475.01,0.00,0.00
0.00,1.00,628.27,0.00,0.00
1.00,1.00,749.99,691.45,0.00
1.00,0.75,1032.91,952.30,0.00
1.00,0.50,715.24,659.42,0.00
0.60,0.25,628.67,347.76,0.00
0.00,0.10,610.76,0.00,0.00
0.00,0.10,536.64,0.00,0.00
-0.00,0.10,434.25,0.00,0.00
0.00,0.10,428.20,0.00,0.00
0.00,0.10,366.95,0.00,0.00
0.00,0.10,325.88,0.00,0.00
-1.00,0.10,279.11,-279.11,0.00
-1.00,0.33,230.25,-230.25,0.00
-1.00,0.56,242.69,-242.69,0.00
-0.90,0.79,324.71,-293.79,0.00
0.00,1.00,365.15,0.00,0.00
1.00,1.00,477.40,440.14,0.00
1.00,0.75,549.39,506.52,0.00
1.00,0.50,446.31,411.47,0.00
-0.25,0.25,333.05,-84.58,0.00
-1.00,0.31,279.94,-279.94,0.00
-1.00,0.54,188.96,-188.96,0.00
-1.00,0.77,308.25,-308.25,0.00
0.00,1.00,373.93,0.00,0.00
0.00,1.00,536.47,0.00,0.00
1.00,1.00,676.25,623.47,0.00
1.00,0.75,770.47,710.34,0.00
1.00,0.50,657.75,606.41,0.00
0.60,0.25,584.57,323.37,0.00
0.00,0.10,579.50,0.00,0.00
0.00,0.10,518.32,0.00,0.00
0.00,0.10,440.46,0.00,0.00
0.00,0.10,446.72,0.00,0.00
0.00,0.10,268.07,0.00,0.00
-0.90,0.10,242.99,-219.84,0.00
-1.00,0.31,217.04,-217.04,0.00
-1.00,0.54,199.92,-199.92,0.00
-1.00,0.77,210.08,-210.08,0.00
0.00,1.00,277.00,0.00,0.00
-0.00,1.00,417.72,0.00,0.00
0.00,1.00,602.13,0.00,0.00
1.00,1.00,1242.12,1145.17,0.00
1.00,0.75,1157.13,1066.82,0.00
1.00,0.50,928.98,856.47,0.00
0.60,0.25,780.43,431.71,0.00
0.00,0.10,492.81,0.00,0.00
0.00,0.10,500.40,0.00,0.00
0.00,0.10,457.81,0.00,0.00
0.00,0.10,473.80,0.00,0.00
0.00,0.10,496.81,0.00,0.00
-0.00,0.10,546.50,0.00,0.00
0.00,0.10,441.64,0.00,0.00
0.00,0.10,379.25,0.00,0.00
0.00,0.10,373.00,0.00,0.00
0.00,0.10,305.76,0.00,0.00
0.00,0.10,234.48,0.00,0.00
0.00,0.10,255.10,0.00,0.00
0.00,0.10,231.10,0.00,0.00
-0.90,0.10,213.17,-192.87,0.00
-1.00,0.31,195.37,-195.37,0.00
-1.00,0.54,184.50,-184.50,0.00
-1.00,0.77,187.38,-187.38,0.00
0.00,1.00,254.07,0.00,0.00
1.00,1.00,386.27,356.13,0.00
1.00,0.75,502.50,463.28,0.00
1.00,0.50,527.49,486.32,0.00
0.60,0.25,351.24,194.30,0.00
-1.00,0.10,216.32,-216.32,0.00
-1.00,0.33,195.12,-195.12,0.00
-1.00,0.56,156.12,-156.12,0.00
-0.90,0.79,226.06,-204.53,0.00
0.00,1.00,311.14,0.00,0.00
-0.00,1.00,496.83,0.00,0.00
1.00,1.00,756.15,697.14,0.00
1.00,0.75,1097.35,1011.70,0.00
1.00,0.50,673.05,620.52,0.00
0.00,0.25,509.75,0.00,0.00
0.60,0.25,519.36,287.30,0.00
-0.00,0.10,441.46,0.00,0.00
0.00,0.10,361.45,0.00,0.00
0.00,0.10,343.71,0.00,0.00
0.00,0.10,300.94,0.00,0.00
0.00,0.10,295.38,0.00,0.00
-1.00,0.10,278.50,-278.50,0.00
-1.00,0.33,263.39,-263.39,0.00
-1.00,0.56,276.52,-276.52,0.00
0.00,0.79,301.43,0.00,0.00
0.00,0.79,322.69,0.00,0.00
0.69,0.79,385.87,244.69,0.00
1.00,0.62,472.45,435.58,0.00
0.00,0.37,385.50,0.00,0.00
0.00,0.37,310.83,0.00,0.00
0.00,0.37,300.05,0.00,0.00
-1.00,0.37,275.00,-275.00,0.00
0.00,0.60,298.69,0.00,0.00
0.00,0.60,317.35,0.00,0.00
0.00,0.60,379.50,0.00,0.00
1.00,0.60,422.47,389.50,0.00
1.00,0.35,424.81,391.66,0.00
-0.00,0.10,321.65,0.00,0.00
0.00,0.10,301.60,0.00,0.00
-0.00,0.10,295.98,0.00,0.00
-0.00,0.10,238.73,0.00,0.00
-0.00,0.10,147.22,0.00,0.00
0.00,0.10,145.42,0.00,0.00
0.00,0.10,92.13,0.00,0.00
-1.00,0.10,43.84,-43.84,0.00
-1.00,0.33,-80.00,80.00,0.00
-1.00,0.56,-80.00,80.00,0.00
-0.90,0.79,69.58,-62.95,0.00
-0.00,1.00,142.68,0.00,0.00
0.00,1.00,222.24,0.00,0.00
1.00,1.00,383.62,353.68,0.00
1.00,0.75,513.15,473.11,0.00
1.00,0.50,281.38,259.42,0.00
-0.25,0.25,165.29,-41.98,0.00
-1.00,0.31,148.75,-148.75,0.00
-1.00,0.54,108.50,-108.50,0.00
-1.00,0.77,162.12,-162.12,0.00
0.00,1.00,251.75,0.00,0.00
-0.00,1.00,509.82,0.00,0.00
1.00,1.00,761.20,701.79,0.00
1.00,0.75,1047.42,965.67,0.00
1.00,0.50,712.00,656.43,0.00
0.60,0.25,597.38,330.45,0.00
0.00,0.10,585.34,0.00,0.00
0.00,0.10,474.79,0.00,0.00
0.00,0.10,342.92,0.00,0.00
-0.90,0.10,332.73,-301.04,0.00
0.00,0.31,379.70,0.00,0.00
0.00,0.31,339.62,0.00,0.00
-1.00,0.31,306.64,-306.64,0.00
-1.00,0.54,254.09,-254.09,0.00
-1.00,0.77,257.52,-257.52,0.00
0.00,1.00,357.88,0.00,0.00
0.00,1.00,477.09,0.00,0.00
1.00,1.00,624.84,576.07,0.00
1.00,0.75,756.70,697.64,0.00
1.00,0.50,538.24,496.23,0.00
-0.25,0.25,381.60,-96.91,0.00
-1.00,0.31,331.88,-331.88,0.00
-1.00,0.54,201.07,-201.07,0.00
-1.00,0.77,302.50,-302.50,0.00
0.00,1.00,390.27,0.00,0.00
0.60,1.00,558.45,308.92,0.00
1.00,0.85,733.54,676.29,0.00
1.00,0.60,771.62,711.40,0.00
1.00,0.35,560.00,516.29,0.00
-0.00,0.10,439.96,0.00,0.00
0.00,0.10,402.35,0.00,0.00
-0.00,0.10,314.96,0.00,0.00
-1.00,0.10,188.65,-188.65,0.00
-1.00,0.33,196.30,-196.30,0.00
0.00,0.56,226.08,0.00,0.00
0.00,0.56,212.96,0.00,0.00
-0.90,0.56,201.21,-182.05,0.00
-1.00,0.77,194.47,-194.47,0.00
0.00,1.00,211.35,0.00,0.00
-0.00,1.00,288.47,0.00,0.00
0.60,1.00,374.21,207.00,0.00
1.00,0.85,534.66,492.93,0.00
1.00,0.60,642.19,592.07,0.00
1.00,0.35,450.24,415.10,0.00
0.00,0.10,312.57,0.00,0.00
-0.90,0.10,244.84,-221.52,0.00
-1.00,0.31,161.90,-161.90,0.00
-1.00,0.54,185.25,-185.25,0.00
-1.00,0.77,230.87,-230.87,0.00
0.00,1.00,419.07,0.00,0.00
1.00,1.00,629.79,580.64,0.00
1.00,0.75,709.94,654.53,0.00
1.00,0.50,505.63,466.17,0.00
0.60,0.25,420.09,232.38,0.00
-0.00,0.10,407.68,0.00,0.00
0.00,0.10,345.15,0.00,0.00
0.00,0.10,261.32,0.00,0.00
0.00,0.10,288.30,0.00,0.00
-1.00,0.10,241.28,-241.28,0.00
0.00,0.33,242.12,0.00,0.00
-1.00,0.33,241.10,-241.10,0.00
0.00,0.56,241.78,0.00,0.00
0.00,0.56,253.73,0.00,0.00
0.00,0.56,282.72,0.00,0.00
0.00,0.56,293.42,0.00,0.00
0.00,0.56,309.57,0.00,0.00
1.00,0.56,331.35,305.49,0.00
0.00,0.31,298.11,0.00,0.00
0.00,0.31,261.04,0.00,0.00
-0.99,0.31,241.42,-238.86,0.00
-1.00,0.54,196.72,-196.72,0.00
-1.00,0.77,241.36,-241.36,0.00
0.00,1.00,283.64,0.00,0.00
0.00,1.00,313.14,0.00,0.00
1.00,1.00,429.25,395.75,0.00
1.00,0.75,531.00,489.56,0.00
1.00,0.50,402.73,371.30,0.00
0.00,0.25,342.74,0.00,0.00
0.00,0.25,337.86,0.00,0.00
0.00,0.25,314.86,0.00,0.00
0.00,0.25,300.04,0.00,0.00
0.00,0.25,299.42,0.00,0.00
0.00,0.25,314.55,0.00,0.00
0.00,0.25,286.10,0.00,0.00
-1.00,0.25,253.54,-253.54,0.00
-1.00,0.48,235.56,-235.56,0.00
-1.00,0.71,243.89,-243.89,0.00
0.00,0.94,312.65,0.00,0.00
1.00,0.94,390.69,360.20,0.00
1.00,0.69,518.37,477.91,0.00
1.00,0.44,608.69,561.18,0.00
0.37,0.19,374.82,126.43,0.00
0.00,0.10,205.30,0.00,0.00
-1.00,0.10,155.47,-155.47,0.00
-1.00,0.33,90.67,-90.67,0.00
-1.00,0.56,119.81,-119.81,0.00
-0.90,0.79,167.15,-151.22,0.00
-0.00,1.00,334.00,0.00,0.00
0.60,1.00,620.86,343.44,0.00
1.00,0.85,885.09,816.01,0.00
1.00,0.60,705.62,650.55,0.00
0.00,0.35,605.66,0.00,0.00
1.00,0.35,630.36,581.16,0.00
0.00,0.10,484.75,0.00,0.00
-0.00,0.10,372.72,0.00,0.00
0.00,0.10,366.40,0.00,0.00
-0.00,0.10,277.36,0.00,0.00
0.00,0.10,213.63,0.00,0.00
-0.25,0.10,180.78,-45.91,0.00
-1.00,0.16,152.85,-152.85,0.00
-1.00,0.39,145.01,-145.01,0.00
-1.00,0.62,169.22,-169.22,0.00
0.00,0.85,195.01,0.00,0.00
1.00,0.85,326.10,300.65,0.00
1.00,0.60,424.55,391.42,0.00
1.00,0.35,260.94,240.57,0.00
-0.90,0.10,141.34,-127.87,0.00
-1.00,0.31,103.59,-103.59,0.00
-1.00,0.54,9.25,-9.25,0.00
-1.00,0.77,87.46,-87.46,0.00
0.00,1.00,147.50,0.00,0.00
-0.00,1.00,389.02,0.00,0.00
1.00,1.00,737.51,679.95,0.00
1.00,0.75,1063.35,980.36,0.00
1.00,0.50,798.44,736.13,0.00
0.60,0.25,713.25,394.55,0.00
0.00,0.10,708.04,0.00,0.00
0.00,0.10,523.04,0.00,0.00
0.00,0.10,378.67,0.00,0.00
0.00,0.10,372.17,0.00,0.00
-0.00,0.10,430.47,0.00,0.00
-0.00,0.10,358.19,0.00,0.00
0.00,0.10,312.65,0.00,0.00
-0.25,0.10,242.80,-61.66,0.00
-1.00,0.16,197.22,-197.22,0.00
-1.00,0.39,205.25,-205.25,0.00
-1.00,0.62,225.68,-225.68,0.00
1.00,0.85,365.39,336.87,0.00
1.00,0.60,491.35,453.00,0.00
1.00,0.35,376.22,346.86,0.00
0.00,0.10,204.50,0.00,0.00
-0.90,0.10,144.99,-131.17,0.00
-1.00,0.31,56.88,-56.88,0.00
-1.00,0.54,92.61,-92.61,0.00
-1.00,0.77,123.50,-123.50,0.00
-0.00,1.00,270.49,0.00,0.00
0.00,1.00,473.17,0.00,0.00
1.00,1.00,695.59,641.30,0.00
1.00,0.75,547.93,505.17,0.00
0.60,0.50,474.87,262.69,0.00
1.00,0.35,497.50,458.67,0.00
0.00,0.10,433.95,0.00,0.00
0.00,0.10,348.34,0.00,0.00
0.00,0.10,369.89,0.00,0.00
0.00,0.10,150.13,0.00,0.00
-0.90,0.10,135.18,-122.30,0.00
-1.00,0.31,122.80,-122.80,0.00
-1.00,0.54,119.61,-119.61,0.00
-1.00,0.77,122.74,-122.74,0.00
0.00,1.00,165.78,0.00,0.00
-0.00,1.00,208.41,0.00,0.00
0.77,1.00,362.37,255.87,0.00
1.00,0.81,554.45,511.18,0.00
1.00,0.56,431.06,397.42,0.00
0.00,0.31,269.81,0.00,0.00
-1.00,0.31,214.50,-214.50,0.00
-1.00,0.54,169.06,-169.06,0.00
-1.00,0.77,223.21,-223.21,0.00
0.00,1.00,314.34,0.00,0.00
0.00,1.00,478.85,0.00,0.00
1.00,1.00,692.91,638.83,0.00
1.00,0.75,951.40,877.15,0.00
1.00,0.50,658.15,606.78,0.00
0.60,0.25,547.70,302.97,0.00
0.00,0.10,534.60,0.00,0.00
0.00,0.10,445.55,0.00,0.00
-0.00,0.10,370.81,0.00,0.00
-0.00,0.10,362.27,0.00,0.00
0.00,0.10,277.43,0.00,0.00
-0.90,0.10,233.02,-210.82,0.00
-1.00,0.31,209.54,-209.54,0.00
-1.00,0.54,201.08,-201.08,0.00
-1.00,0.77,203.16,-203.16,0.00
0.00,1.00,239.83,0.00,0.00
0.00,1.00,328.17,0.00,0.00
-0.00,1.00,457.51,0.00,0.00
1.00,1.00,602.25,555.25,0.00
0.00,0.75,527.25,0.00,0.00
0.00,0.75,465.50,0.00,0.00
-0.08,0.75,460.28,-38.96,0.00
-1.00,0.77,420.57,-420.57,0.00
0.00,1.00,477.15,0.00,0.00
0.00,1.00,524.77,0.00,0.00
0.60,1.00,703.51,389.16,0.00
1.00,0.85,854.23,787.56,0.00
1.00,0.60,1058.00,975.43,0.00
1.00,0.35,707.85,652.60,0.00
0.00,0.10,548.50,0.00,0.00
0.00,0.10,542.90,0.00,0.00
0.00,0.10,470.00,0.00,0.00
-0.00,0.10,389.93,0.00,0.00
-0.00,0.10,373.56,0.00,0.00
0.00,0.10,281.70,0.00,0.00
0.00,0.10,254.97,0.00,0.00
-0.90,0.10,227.53,-205.86,0.00
-1.00,0.31,210.75,-210.75,0.00
-1.00,0.54,206.69,-206.69,0.00
-1.00,0.77,221.20,-221.20,0.00
0.00,1.00,263.59,0.00,0.00
-0.00,1.00,340.50,0.00,0.00
0.00,1.00,602.95,0.00,0.00
0.52,1.00,682.30,328.34,0.00
0.00,0.87,608.98,0.00,0.00
1.00,0.87,845.60,779.60,0.00
-1.00,0.62,531.10,-531.10,0.00
0.00,0.85,635.64,0.00,0.00
0.00,0.85,564.82,0.00,0.00
1.00,0.85,772.50,712.21,0.00
1.00,0.60,883.31,814.37,0.00
1.00,0.35,833.44,768.39,0.00
-0.00,0.10,477.39,0.00,0.00
-0.00,0.10,385.63,0.00,0.00
-0.00,0.10,380.58,0.00,0.00
0.00,0.10,344.93,0.00,0.00
0.00,0.10,297.23,0.00,0.00
0.00,0.10,272.62,0.00,0.00
0.00,0.10,349.00,0.00,0.00
0.00,0.10,296.44,0.00,0.00
-0.90,0.10,222.69,-201.48,0.00
-1.00,0.31,189.62,-189.62,0.00
-1.00,0.54,178.67,-178.67,0.00
-1.00,0.77,195.77,-195.77,0.00
0.00,1.00,231.91,0.00,0.00
0.00,1.00,350.19,0.00,0.00
-0.00,1.00,441.65,0.00,0.00
0.00,1.00,434.11,0.00,0.00
0.00,1.00,399.65,0.00,0.00
0.00,1.00,392.21,0.00,0.00
0.00,1.00,367.69,0.00,0.00
0.00,1.00,383.21,0.00,0.00
0.00,1.00,390.12,0.00,0.00
0.00,1.00,439.46,0.00,0.00
1.00,1.00,538.49,496.46,0.00
1.00,0.75,613.28,565.41,0.00
1.00,0.50,561.53,517.71,0.00
0.00,0.25,517.50,0.00,0.00
0.60,0.25,520.17,287.74,0.00
0.00,0.10,461.80,0.00,0.00
0.00,0.10,397.50,0.00,0.00
0.00,0.10,389.86,0.00,0.00
0.00,0.10,132.84,0.00,0.00
0.00,0.10,113.25,0.00,0.00
-1.00,0.10,86.20,-86.20,0.00
-1.00,0.33,70.13,-70.13,0.00
-1.00,0.56,78.26,-78.26,0.00
-0.90,0.79,110.16,-99.67,0.00
-0.00,1.00,238.88,0.00,0.00
0.00,1.00,365.25,0.00,0.00
1.00,1.00,525.35,484.35,0.00
0.00,0.75,500.62,0.00,0.00
0.00,0.75,426.68,0.00,0.00
0.00,0.75,405.79,0.00,0.00
-1.00,0.75,371.44,-371.44,0.00
-0.08,0.98,390.43,-33.05,0.00
0.00,1.00,409.55,0.00,0.00
0.00,1.00,500.43,0.00,0.00
1.00,1.00,613.35,565.48,0.00
1.00,0.75,965.57,890.21,0.00
1.00,0.50,675.16,622.47,0.00
0.60,0.25,556.22,307.69,0.00
-0.00,0.10,554.00,0.00,0.00
0.00,0.10,482.34,0.00,0.00
0.00,0.10,403.44,0.00,0.00
0.00,0.10,384.00,0.00,0.00
0.00,0.10,350.68,0.00,0.00
0.00,0.10,330.21,0.00,0.00
-1.00,0.10,309.79,-309.79,0.00
-1.00,0.33,293.11,-293.11,0.00
-1.00,0.56,304.55,-304.55,0.00
0.00,0.79,322.66,0.00,0.00
0.00,0.79,359.48,0.00,0.00
0.00,0.79,399.42,0.00,0.00
1.00,0.79,441.24,406.80,0.00
0.00,0.54,406.73,0.00,0.00
0.00,0.54,368.79,0.00,0.00
0.00,0.54,335.05,0.00,0.00
-1.00,0.54,290.86,-290.86,0.00
-0.99,0.77,319.84,-316.45,0.00
0.00,1.00,354.75,0.00,0.00
0.00,1.00,393.58,0.00,0.00
-0.00,1.00,435.01,0.00,0.00
1.00,1.00,676.11,623.34,0.00
1.00,0.75,525.65,484.63,0.00
1.00,0.50,447.25,412.34,0.00
0.60,0.25,440.62,243.74,0.00
0.00,0.10,410.48,0.00,0.00
0.00,0.10,379.47,0.00,0.00
0.00,0.10,350.99,0.00,0.00
0.00,0.10,318.53,0.00,0.00
0.00,0.10,298.12,0.00,0.00
-0.90,0.10,241.36,-218.37,0.00
-1.00,0.31,-10.00,10.00,0.00
-1.00,0.54,-80.00,80.00,0.00
-1.00,0.77,189.50,-189.50,0.00
0.00,1.00,327.69,0.00,0.00
-0.00,1.00,399.04,0.00,0.00
0.00,1.00,440.29,0.00,0.00
0.00,1.00,427.00,0.00,0.00
0.00,1.00,410.55,0.00,0.00
0.00,1.00,396.87,0.00,0.00
0.00,1.00,371.20,0.00,0.00
0.00,1.00,388.81,0.00,0.00
0.00,1.00,408.19,0.00,0.00
0.00,1.00,431.30,0.00,0.00
1.00,1.00,456.00,420.41,0.00
1.00,0.75,485.94,448.02,0.00
1.00,0.50,472.43,435.56,0.00
0.60,0.25,454.36,251.34,0.00
0.00,0.10,451.62,0.00,0.00
-0.00,0.10,427.47,0.00,0.00
-0.00,0.10,401.17,0.00,0.00
-0.00,0.10,366.88,0.00,0.00
-0.90,0.10,262.30,-237.32,0.00
0.00,0.31,262.82,0.00,0.00
-1.00,0.31,258.05,-258.05,0.00
-1.00,0.54,246.36,-246.36,0.00
-1.00,0.77,249.64,-249.64,0.00
0.00,1.00,270.94,0.00,0.00
0.00,1.00,299.29,0.00,0.00
0.00,1.00,373.10,0.00,0.00
1.00,1.00,429.66,396.13,0.00
1.00,0.75,397.00,366.02,0.00
0.00,0.50,326.33,0.00,0.00
-0.17,0.50,295.86,-50.09,0.00
-1.00,0.54,283.54,-283.54,0.00
-1.00,0.77,287.16,-287.16,0.00
0.00,1.00,310.83,0.00,0.00
0.00,1.00,378.07,0.00,0.00
-0.00,1.00,425.31,0.00,0.00
1.00,1.00,483.73,445.98,0.00
1.00,0.75,477.78,440.49,0.00
0.60,0.50,463.03,256.14,0.00
1.00,0.35,474.47,437.44,0.00
-0.00,0.10,441.31,0.00,0.00
0.00,0.10,394.06,0.00,0.00
0.00,0.10,343.18,0.00,0.00
0.00,0.10,301.48,0.00,0.00
0.00,0.10,301.27,0.00,0.00
-1.00,0.10,276.36,-276.36,0.00
-1.00,0.33,262.44,-262.44,0.00
-1.00,0.56,262.25,-262.25,0.00
0.00,0.79,293.50,0.00,0.00
0.00,0.79,348.84,0.00,0.00
0.01,0.79,391.56,3.53,0.00
1.00,0.79,412.65,380.44,0.00
0.00,0.54,387.36,0.00,0.00
0.00,0.54,336.90,0.00,0.00
0.00,0.54,302.11,0.00,0.00
-1.00,0.54,247.75,-247.75,0.00
-1.00,0.77,262.50,-262.50,0.00
0.00,1.00,319.50,0.00,0.00
0.00,1.00,379.25,0.00,0.00
0.00,1.00,414.75,0.00,0.00
1.00,1.00,491.36,453.01,0.00
1.00,0.75,485.11,447.25,0.00
0.60,0.50,468.10,258.94,0.00
1.00,0.35,471.29,434.51,0.00
-0.00,0.10,439.11,0.00,0.00
0.00,0.10,405.78,0.00,0.00
0.00,0.10,378.69,0.00,0.00
0.00,0.10,370.58,0.00,0.00
