BattSchedule_MW,SOC_percent,EnergyPriceDA_¥perMWh,EnergyProfit_¥,CapacityObligation
0.00,0.10,515.25,0.00,0.00
0.00,0.10,457.92,0.00,0.00
0.00,0.10,440.00,0.00,0.00
0.00,0.10,441.19,0.00,0.00
0.00,0.10,405.31,0.00,0.00
0.00,0.10,399.32,0.00,0.00
-0.95,0.10,394.24,-375.47,0.00
-1.00,0.54,392.38,-392.38,0.00
0.00,1.00,396.03,0.00,0.00
0.00,1.00,402.54,0.00,0.00
0.00,1.00,415.25,0.00,0.00
0.00,1.00,479.47,0.00,0.00
1.00,1.00,583.36,537.83,0.00
0.00,0.50,504.51,0.00,0.00
0.00,0.50,454.97,0.00,0.00
0.00,0.50,439.35,0.00,0.00
-0.22,0.50,419.33,-90.96,0.00
0.00,0.60,429.09,0.00,0.00
0.00,0.60,434.25,0.00,0.00
0.00,0.60,502.45,0.00,0.00
1.00,0.60,562.13,518.26,0.00
0.00,0.10,550.02,0.00,0.00
-0.00,0.10,464.25,0.00,0.00
-0.00,0.10,441.64,0.00,0.00
-0.00,0.10,432.90,0.00,0.00
-0.00,0.10,390.63,0.00,0.00
-0.00,0.10,361.73,0.00,0.00
-0.00,0.10,335.40,0.00,0.00
0.00,0.10,51.05,0.00,0.00
0.00,0.10,47.12,0.00,0.00
-1.00,0.10,43.90,-43.90,0.00
-0.95,0.56,44.35,-42.24,0.00
0.00,1.00,52.70,0.00,0.00
0.00,1.00,65.40,0.00,0.00
0.00,1.00,86.99,0.00,0.00
0.80,1.00,226.57,167.11,0.00
1.00,0.60,445.80,411.01,0.00
-0.00,0.10,155.40,0.00,0.00
0.00,0.10,110.77,0.00,0.00
0.00,0.10,83.60,0.00,0.00
-1.00,0.10,-25.79,25.79,0.00
-0.95,0.56,48.62,-46.30,0.00
0.00,1.00,73.72,0.00,0.00
-0.00,1.00,172.32,0.00,0.00
0.80,1.00,413.70,305.13,0.00
1.00,0.60,450.50,415.34,0.00
0.00,0.10,323.35,0.00,0.00
0.00,0.10,359.09,0.00,0.00
-0.00,0.10,361.75,0.00,0.00
0.00,0.10,173.69,0.00,0.00
-0.95,0.10,170.17,-162.07,0.00
0.00,0.54,208.76,0.00,0.00
0.00,0.54,190.94,0.00,0.00
0.00,0.54,176.57,0.00,0.00
-1.00,0.54,169.59,-169.59,0.00
0.00,1.00,175.04,0.00,0.00
0.00,1.00,190.00,0.00,0.00
0.00,1.00,209.36,0.00,0.00
0.00,1.00,233.18,0.00,0.00
0.80,1.00,443.00,326.74,0.00
1.00,0.60,746.75,688.47,0.00
-0.00,0.10,439.12,0.00,0.00
0.00,0.10,279.70,0.00,0.00
0.00,0.10,232.06,0.00,0.00
-1.00,0.10,189.19,-189.19,0.00
0.00,0.56,224.32,0.00,0.00
-0.95,0.56,218.98,-208.55,0.00
-0.00,1.00,442.07,0.00,0.00
0.80,1.00,596.12,439.68,0.00
1.00,0.60,599.40,552.62,0.00
-0.00,0.10,356.25,0.00,0.00
-0.00,0.10,250.75,0.00,0.00
-0.00,0.10,191.01,0.00,0.00
-0.00,0.10,121.33,0.00,0.00
0.00,0.10,53.44,0.00,0.00
0.00,0.10,66.75,0.00,0.00
0.00,0.10,54.36,0.00,0.00
-1.00,0.10,33.00,-33.00,0.00
-0.95,0.56,43.98,-41.89,0.00
0.00,1.00,47.00,0.00,0.00
0.00,1.00,58.50,0.00,0.00
0.00,1.00,71.27,0.00,0.00
0.00,1.00,104.82,0.00,0.00
0.00,1.00,291.25,0.00,0.00
1.00,1.00,457.00,421.33,0.00
0.80,0.50,345.73,254.99,0.00
0.00,0.10,159.26,0.00,0.00
-0.95,0.10,117.14,-111.56,0.00
-1.00,0.54,93.81,-93.81,0.00
0.00,1.00,124.51,0.00,0.00
0.00,1.00,161.00,0.00,0.00
0.00,1.00,432.50,0.00,0.00
0.80,1.00,622.00,458.76,0.00
1.00,0.60,776.20,715.62,0.00
-0.00,0.10,460.50,0.00,0.00
-0.00,0.10,401.16,0.00,0.00
-0.00,0.10,364.60,0.00,0.00
-0.00,0.10,158.92,0.00,0.00
-0.00,0.10,83.12,0.00,0.00
-0.00,0.10,75.05,0.00,0.00
0.00,0.10,15.50,0.00,0.00
0.00,0.10,-33.50,-0.00,0.00
0.00,0.10,-32.50,-0.00,0.00
-0.95,0.10,-40.62,38.69,0.00
-1.00,0.54,-80.00,80.00,0.00
-0.00,1.00,18.50,0.00,0.00
-0.00,1.00,46.25,0.00,0.00
0.00,1.00,136.94,0.00,0.00
1.00,1.00,364.35,335.92,0.00
0.00,0.50,121.00,0.00,0.00
0.00,0.50,104.12,0.00,0.00
0.00,0.50,94.12,0.00,0.00
-1.00,0.50,63.55,-63.56,0.00
0.00,0.96,91.51,0.00,0.00
-0.08,0.96,88.15,-7.46,0.00
-0.00,1.00,297.38,0.00,0.00
-0.00,1.00,454.52,0.00,0.00
1.00,1.00,559.80,516.11,0.00
0.00,0.50,423.50,0.00,0.00
0.00,0.50,435.52,0.00,0.00
0.80,0.50,456.77,336.90,0.00
-0.00,0.10,382.72,0.00,0.00
0.00,0.10,344.50,0.00,0.00
-0.00,0.10,354.64,0.00,0.00
0.00,0.10,260.57,0.00,0.00
0.00,0.10,192.81,0.00,0.00
-1.00,0.10,177.17,-177.17,0.00
-0.95,0.56,182.14,-173.46,0.00
0.00,1.00,258.68,0.00,0.00
0.00,1.00,332.51,0.00,0.00
-0.00,1.00,378.15,0.00,0.00
0.80,1.00,516.51,380.96,0.00
1.00,0.60,704.97,649.95,0.00
-0.00,0.10,422.01,0.00,0.00
0.00,0.10,369.25,0.00,0.00
0.00,0.10,284.89,0.00,0.00
-1.00,0.10,172.79,-172.79,0.00
-0.95,0.56,274.19,-261.14,0.00
0.00,1.00,305.24,0.00,0.00
-0.00,1.00,471.39,0.00,0.00
0.80,1.00,639.70,471.82,0.00
1.00,0.60,810.38,747.13,0.00
-0.00,0.10,563.32,0.00,0.00
-0.00,0.10,476.50,0.00,0.00
-0.00,0.10,450.32,0.00,0.00
-0.00,0.10,365.22,0.00,0.00
-0.00,0.10,300.01,0.00,0.00
0.00,0.10,249.23,0.00,0.00
0.00,0.10,228.24,0.00,0.00
0.00,0.10,231.42,0.00,0.00
-0.95,0.10,201.44,-191.85,0.00
-1.00,0.54,195.66,-195.66,0.00
0.00,1.00,214.25,0.00,0.00
0.00,1.00,216.83,0.00,0.00
0.00,1.00,290.54,0.00,0.00
0.80,1.00,493.80,364.21,0.00
1.00,0.60,727.95,671.14,0.00
-0.00,0.10,446.70,0.00,0.00
-0.00,0.10,356.52,0.00,0.00
0.00,0.10,227.06,0.00,0.00
-1.00,0.10,148.97,-148.97,0.00
-0.95,0.56,174.90,-166.57,0.00
0.00,1.00,217.88,0.00,0.00
-0.00,1.00,417.15,0.00,0.00
0.80,1.00,473.71,349.39,0.00
1.00,0.60,579.24,534.03,0.00
-0.00,0.10,438.17,0.00,0.00
-0.00,0.10,391.45,0.00,0.00
-0.00,0.10,381.00,0.00,0.00
-0.00,0.10,237.64,0.00,0.00
0.00,0.10,159.03,0.00,0.00
0.00,0.10,160.01,0.00,0.00
-1.00,0.10,114.10,-114.10,0.00
-0.95,0.56,118.61,-112.96,0.00
0.00,1.00,155.38,0.00,0.00
0.00,1.00,169.10,0.00,0.00
0.00,1.00,199.38,0.00,0.00
0.00,1.00,193.90,0.00,0.00
0.00,1.00,194.63,0.00,0.00
-0.00,1.00,401.90,0.00,0.00
-0.00,1.00,570.54,0.00,0.00
0.00,1.00,475.35,0.00,0.00
0.00,1.00,484.15,0.00,0.00
0.00,1.00,513.55,0.00,0.00
0.00,1.00,448.00,0.00,0.00
0.00,1.00,476.67,0.00,0.00
0.00,1.00,506.65,0.00,0.00
1.00,1.00,610.03,562.42,0.00
0.00,0.50,573.91,0.00,0.00
0.00,0.50,586.16,0.00,0.00
0.00,0.50,555.04,0.00,0.00
0.00,0.50,571.63,0.00,0.00
0.80,0.50,598.35,441.32,0.00
-0.00,0.10,446.48,0.00,0.00
0.00,0.10,392.30,0.00,0.00
0.00,0.10,385.62,0.00,0.00
0.00,0.10,393.95,0.00,0.00
0.00,0.10,373.08,0.00,0.00
0.00,0.10,343.13,0.00,0.00
0.00,0.10,344.13,0.00,0.00
0.00,0.10,313.06,0.00,0.00
-1.00,0.10,243.40,-243.40,0.00
-0.95,0.56,299.15,-284.91,0.00
-0.00,1.00,537.88,0.00,0.00
0.80,1.00,704.43,519.56,0.00
0.00,0.60,631.60,0.00,0.00
1.00,0.60,768.03,708.09,0.00
0.00,0.10,667.55,0.00,0.00
-0.00,0.10,558.29,0.00,0.00
-0.00,0.10,515.07,0.00,0.00
-0.00,0.10,442.81,0.00,0.00
-0.00,0.10,439.27,0.00,0.00
-0.00,0.10,368.08,0.00,0.00
-0.00,0.10,362.63,0.00,0.00
-0.00,0.10,234.96,0.00,0.00
-0.00,0.10,86.88,0.00,0.00
-0.00,0.10,69.00,0.00,0.00
0.00,0.10,-23.25,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
0.00,0.56,-80.00,-0.00,0.00
-0.95,0.56,-80.00,76.19,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,7.60,0.00,0.00
-0.00,1.00,215.46,0.00,0.00
0.00,1.00,138.30,0.00,0.00
0.00,1.00,196.92,0.00,0.00
1.00,1.00,265.73,244.99,0.00
-0.08,0.50,152.25,-12.89,0.00
0.00,0.54,171.82,0.00,0.00
-1.00,0.54,118.60,-118.60,0.00
0.00,1.00,255.01,0.00,0.00
0.00,1.00,269.31,0.00,0.00
-0.00,1.00,284.75,0.00,0.00
0.00,1.00,236.50,0.00,0.00
0.80,1.00,328.39,242.21,0.00
1.00,0.60,390.68,360.19,0.00
-0.00,0.10,238.08,0.00,0.00
-0.00,0.10,128.98,0.00,0.00
0.00,0.10,87.38,0.00,0.00
0.00,0.10,89.54,0.00,0.00
-0.95,0.10,42.25,-40.24,0.00
0.00,0.54,48.50,0.00,0.00
-1.00,0.54,35.75,-35.75,0.00
0.00,1.00,43.50,0.00,0.00
0.00,1.00,53.75,0.00,0.00
0.00,1.00,108.36,0.00,0.00
-0.00,1.00,336.21,0.00,0.00
1.00,1.00,390.26,359.81,0.00
0.80,0.50,346.10,255.27,0.00
0.00,0.10,200.31,0.00,0.00
0.00,0.10,258.55,0.00,0.00
-1.00,0.10,123.18,-123.18,0.00
0.00,0.56,198.12,0.00,0.00
-0.95,0.56,191.82,-182.69,0.00
-0.00,1.00,437.05,0.00,0.00
-0.00,1.00,576.51,0.00,0.00
0.00,1.00,612.21,0.00,0.00
0.00,1.00,585.77,0.00,0.00
0.80,1.00,643.15,474.36,0.00
1.00,0.60,681.05,627.90,0.00
-0.00,0.10,516.61,0.00,0.00
0.00,0.10,449.43,0.00,0.00
0.00,0.10,389.02,0.00,0.00
0.00,0.10,375.31,0.00,0.00
0.00,0.10,366.29,0.00,0.00
-0.95,0.10,358.75,-341.66,0.00
-1.00,0.54,358.61,-358.61,0.00
0.00,1.00,369.77,0.00,0.00
0.00,1.00,389.75,0.00,0.00
0.00,1.00,421.35,0.00,0.00
0.00,1.00,476.82,0.00,0.00
1.00,1.00,522.52,481.74,0.00
0.00,0.50,426.38,0.00,0.00
0.00,0.50,380.58,0.00,0.00
-0.08,0.50,374.54,-31.71,0.00
-1.00,0.54,363.57,-363.57,0.00
0.00,1.00,382.50,0.00,0.00
0.00,1.00,388.44,0.00,0.00
0.00,1.00,470.23,0.00,0.00
1.00,1.00,565.08,520.97,0.00
0.80,0.50,541.41,399.32,0.00
-0.00,0.10,511.76,0.00,0.00
0.00,0.10,491.04,0.00,0.00
-0.00,0.10,475.96,0.00,0.00
0.00,0.10,415.47,0.00,0.00
0.00,0.10,380.21,0.00,0.00
0.00,0.10,361.23,0.00,0.00
0.00,0.10,368.28,0.00,0.00
0.00,0.10,361.25,0.00,0.00
0.00,0.10,357.75,0.00,0.00
0.00,0.10,359.47,0.00,0.00
0.00,0.10,364.51,0.00,0.00
0.00,0.10,378.72,0.00,0.00
0.00,0.10,395.00,0.00,0.00
0.00,0.10,416.21,0.00,0.00
0.00,0.10,442.00,0.00,0.00
0.00,0.10,393.73,0.00,0.00
0.00,0.10,365.25,0.00,0.00
0.00,0.10,360.44,0.00,0.00
-1.00,0.10,350.33,-350.33,0.00
-0.95,0.56,354.29,-337.41,0.00
0.00,1.00,360.67,0.00,0.00
0.00,1.00,401.32,0.00,0.00
-0.00,1.00,489.45,0.00,0.00
1.00,1.00,571.70,527.08,0.00
0.00,0.50,563.95,0.00,0.00
0.00,0.50,567.09,0.00,0.00
0.80,0.50,569.62,420.13,0.00
0.00,0.10,497.38,0.00,0.00
0.00,0.10,443.65,0.00,0.00
0.00,0.10,422.90,0.00,0.00
0.00,0.10,429.97,0.00,0.00
0.00,0.10,430.25,0.00,0.00
0.00,0.10,431.22,0.00,0.00
0.00,0.10,442.00,0.00,0.00
0.00,0.10,447.81,0.00,0.00
0.00,0.10,456.62,0.00,0.00
0.00,0.10,503.75,0.00,0.00
-0.00,0.10,538.26,0.00,0.00
-0.00,0.10,497.00,0.00,0.00
-0.00,0.10,405.17,0.00,0.00
-0.00,0.10,249.00,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
-1.00,0.54,-80.00,80.00,0.00
-0.00,1.00,140.00,0.00,0.00
-0.00,1.00,404.88,0.00,0.00
0.80,1.00,460.50,339.65,0.00
1.00,0.60,471.25,434.47,0.00
-0.00,0.10,448.47,0.00,0.00
-0.00,0.10,429.10,0.00,0.00
-0.00,0.10,416.90,0.00,0.00
-0.00,0.10,388.50,0.00,0.00
-0.00,0.10,361.42,0.00,0.00
-0.00,0.10,77.55,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
0.00,0.56,-80.00,-0.00,0.00
0.00,0.56,-80.00,-0.00,0.00
-0.95,0.56,-80.00,76.19,0.00
0.00,1.00,337.27,0.00,0.00
-0.00,1.00,428.59,0.00,0.00
-0.00,1.00,516.75,0.00,0.00
1.00,1.00,572.28,527.62,0.00
0.80,0.50,555.46,409.68,0.00
-0.00,0.10,191.00,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
0.00,0.54,-80.00,-0.00,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,41.20,0.00,0.00
-0.00,1.00,521.00,0.00,0.00
1.00,1.00,594.42,548.03,0.00
0.80,0.50,572.61,422.34,0.00
0.00,0.10,550.04,0.00,0.00
-0.00,0.10,527.88,0.00,0.00
-0.00,0.10,435.62,0.00,0.00
-0.00,0.10,230.02,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
0.00,0.56,-80.00,-0.00,0.00
0.00,0.56,-80.00,-0.00,0.00
-0.95,0.56,-80.00,76.19,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,242.50,0.00,0.00
0.80,1.00,446.70,329.47,0.00
1.00,0.60,466.46,430.05,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,179.50,0.00,0.00
-0.00,1.00,674.84,0.00,0.00
-0.00,1.00,850.52,0.00,0.00
1.00,1.00,867.27,799.58,0.00
0.80,0.50,862.47,636.13,0.00
-0.00,0.10,861.91,0.00,0.00
-0.00,0.10,695.51,0.00,0.00
-0.00,0.10,544.19,0.00,0.00
-1.00,0.10,268.00,-268.00,0.00
0.92,0.56,433.07,368.11,0.00
0.00,0.10,348.32,0.00,0.00
-0.00,0.10,50.30,0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
0.00,0.54,-80.00,-0.00,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,1.00,201.68,0.00,0.00
0.80,1.00,366.03,269.97,0.00
1.00,0.60,372.81,343.72,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
0.00,0.54,-80.00,-0.00,0.00
0.00,0.54,-80.00,-0.00,0.00
0.00,0.54,-80.00,-0.00,0.00
-1.00,0.54,-80.00,80.00,0.00
-0.00,1.00,45.15,0.00,0.00
-0.00,1.00,493.00,0.00,0.00
-0.00,1.00,696.10,0.00,0.00
0.00,1.00,696.03,0.00,0.00
0.00,1.00,678.84,0.00,0.00
0.00,1.00,684.53,0.00,0.00
0.80,1.00,751.37,554.18,0.00
1.00,0.60,773.25,712.91,0.00
-0.00,0.10,699.95,0.00,0.00
0.00,0.10,393.43,0.00,0.00
0.00,0.10,360.46,0.00,0.00
0.00,0.10,353.77,0.00,0.00
0.00,0.10,356.01,0.00,0.00
0.00,0.10,367.79,0.00,0.00
0.00,0.10,416.71,0.00,0.00
-0.00,0.10,465.00,0.00,0.00
-0.00,0.10,459.78,0.00,0.00
-0.00,0.10,446.16,0.00,0.00
-0.00,0.10,381.24,0.00,0.00
-0.00,0.10,340.65,0.00,0.00
-0.00,0.10,321.95,0.00,0.00
-0.95,0.10,-33.80,32.19,0.00
-1.00,0.54,-59.30,59.30,0.00
0.00,1.00,323.42,0.00,0.00
-0.00,1.00,343.06,0.00,0.00
-0.00,1.00,409.23,0.00,0.00
0.80,1.00,488.08,359.99,0.00
0.00,0.60,486.63,0.00,0.00
0.00,0.60,487.04,0.00,0.00
1.00,0.60,490.75,452.45,0.00
0.00,0.10,460.55,0.00,0.00
0.00,0.10,406.45,0.00,0.00
0.00,0.10,352.36,0.00,0.00
-0.00,0.10,462.50,0.00,0.00
-0.00,0.10,453.75,0.00,0.00
-0.00,0.10,417.60,0.00,0.00
0.00,0.10,400.07,0.00,0.00
0.00,0.10,382.50,0.00,0.00
0.00,0.10,378.78,0.00,0.00
0.00,0.10,403.91,0.00,0.00
0.00,0.10,402.56,0.00,0.00
-0.00,0.10,410.95,0.00,0.00
-0.00,0.10,249.94,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,256.77,0.00,0.00
-0.00,1.00,533.24,0.00,0.00
0.80,1.00,572.80,422.48,0.00
0.00,0.60,564.64,0.00,0.00
0.00,0.60,567.34,0.00,0.00
1.00,0.60,573.25,528.51,0.00
0.00,0.10,531.25,0.00,0.00
0.00,0.10,412.99,0.00,0.00
0.00,0.10,393.48,0.00,0.00
0.00,0.10,379.11,0.00,0.00
0.00,0.10,369.24,0.00,0.00
0.00,0.10,368.25,0.00,0.00
0.00,0.10,372.50,0.00,0.00
0.00,0.10,378.15,0.00,0.00
0.00,0.10,392.83,0.00,0.00
0.00,0.10,427.23,0.00,0.00
0.00,0.10,471.88,0.00,0.00
0.00,0.10,444.29,0.00,0.00
0.00,0.10,429.42,0.00,0.00
0.00,0.10,424.69,0.00,0.00
0.00,0.10,404.08,0.00,0.00
0.00,0.10,412.00,0.00,0.00
0.00,0.10,414.22,0.00,0.00
0.00,0.10,436.64,0.00,0.00
0.00,0.10,467.00,0.00,0.00
0.00,0.10,480.25,0.00,0.00
0.00,0.10,460.75,0.00,0.00
0.00,0.10,430.48,0.00,0.00
0.00,0.10,429.22,0.00,0.00
0.00,0.10,417.45,0.00,0.00
0.00,0.10,418.50,0.00,0.00
0.00,0.10,411.81,0.00,0.00
0.00,0.10,393.48,0.00,0.00
0.00,0.10,379.11,0.00,0.00
0.00,0.10,369.24,0.00,0.00
-0.87,0.10,368.25,-319.43,0.00
0.00,0.50,372.50,0.00,0.00
0.00,0.50,378.15,0.00,0.00
0.00,0.50,392.83,0.00,0.00
0.00,0.50,427.23,0.00,0.00
0.00,0.50,471.88,0.00,0.00
0.00,0.50,444.29,0.00,0.00
0.00,0.50,429.42,0.00,0.00
0.00,0.50,424.69,0.00,0.00
0.00,0.50,404.08,0.00,0.00
0.00,0.50,412.00,0.00,0.00
0.00,0.50,414.22,0.00,0.00
0.00,0.50,436.64,0.00,0.00
0.00,0.50,467.00,0.00,0.00
0.00,0.50,480.25,0.00,0.00
0.00,0.50,460.75,0.00,0.00
0.00,0.50,430.48,0.00,0.00
0.00,0.50,429.22,0.00,0.00
0.00,0.50,417.45,0.00,0.00
0.00,0.50,418.50,0.00,0.00
0.00,0.50,411.81,0.00,0.00
0.00,0.50,393.67,0.00,0.00
0.00,0.50,393.50,0.00,0.00
0.00,0.50,397.56,0.00,0.00
0.00,0.50,402.96,0.00,0.00
0.00,0.50,416.55,0.00,0.00
0.00,0.50,429.80,0.00,0.00
0.00,0.50,450.02,0.00,0.00
0.00,0.50,469.00,0.00,0.00
0.00,0.50,482.21,0.00,0.00
0.00,0.50,448.50,0.00,0.00
0.00,0.50,426.25,0.00,0.00
0.00,0.50,403.17,0.00,0.00
0.00,0.50,381.89,0.00,0.00
-1.00,0.50,365.65,-365.65,0.00
0.00,0.96,381.08,0.00,0.00
0.00,0.96,397.85,0.00,0.00
0.00,0.96,441.38,0.00,0.00
0.72,0.96,491.99,327.35,0.00
1.00,0.60,501.52,462.38,0.00
-0.00,0.10,488.88,0.00,0.00
-0.00,0.10,484.75,0.00,0.00
-0.00,0.10,466.00,0.00,0.00
-0.00,0.10,444.62,0.00,0.00
-0.00,0.10,411.74,0.00,0.00
-0.00,0.10,407.87,0.00,0.00
-0.00,0.10,388.05,0.00,0.00
-0.00,0.10,214.47,0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
0.00,0.54,-80.00,-0.00,0.00
-1.00,0.54,-80.00,80.00,0.00
-0.00,1.00,200.80,0.00,0.00
0.80,1.00,480.44,354.36,0.00
1.00,0.60,483.25,445.53,0.00
-0.00,0.10,46.77,0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
0.00,0.54,-80.00,-0.00,0.00
0.00,0.54,-80.00,-0.00,0.00
0.00,0.54,-80.00,-0.00,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,1.00,35.00,0.00,0.00
0.00,1.00,591.65,0.00,0.00
-0.00,1.00,808.91,0.00,0.00
1.00,1.00,851.14,784.72,0.00
0.00,0.50,839.27,0.00,0.00
0.80,0.50,850.57,627.35,0.00
0.00,0.10,757.42,0.00,0.00
-0.00,0.10,628.33,0.00,0.00
-0.00,0.10,436.73,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
0.00,0.56,-80.00,-0.00,0.00
0.00,0.56,-80.00,-0.00,0.00
0.00,0.56,-80.00,-0.00,0.00
-0.95,0.56,-80.00,76.19,0.00
-0.00,1.00,52.73,0.00,0.00
-0.00,1.00,402.42,0.00,0.00
0.80,1.00,472.57,348.55,0.00
1.00,0.60,481.40,443.83,0.00
-0.00,0.10,416.39,0.00,0.00
-0.00,0.10,43.02,0.00,0.00
-0.95,0.10,-80.00,76.19,0.00
0.00,0.54,-80.00,-0.00,0.00
-1.00,0.54,-80.00,80.00,0.00
-0.00,1.00,143.68,0.00,0.00
-0.00,1.00,455.88,0.00,0.00
-0.00,1.00,600.69,0.00,0.00
1.00,1.00,698.75,644.22,0.00
0.80,0.50,698.12,514.91,0.00
-0.00,0.10,654.71,0.00,0.00
0.00,0.10,628.58,0.00,0.00
0.00,0.10,500.60,0.00,0.00
-0.00,0.10,440.62,0.00,0.00
-0.00,0.10,214.78,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-0.95,0.56,-80.00,76.19,0.00
