BattSchedule_MW,SOC_percent,EnergyPriceDA_¥perMWh,EnergyProfit_¥,CapacityObligation
0.00,0.10,282.14,0.00,0.00
0.00,0.10,277.67,0.00,0.00
0.00,0.10,267.79,0.00,0.00
-0.98,0.10,244.90,-239.07,0.00
0.00,1.00,272.25,0.00,0.00
0.00,1.00,272.86,0.00,0.00
0.00,1.00,298.97,0.00,0.00
0.00,1.00,356.25,0.00,0.00
0.00,1.00,369.19,0.00,0.00
0.00,1.00,354.42,0.00,0.00
0.00,1.00,335.69,0.00,0.00
0.00,1.00,331.70,0.00,0.00
0.00,1.00,334.00,0.00,0.00
0.00,1.00,303.42,0.00,0.00
0.00,1.00,292.83,0.00,0.00
0.00,1.00,320.75,0.00,0.00
0.00,1.00,312.60,0.00,0.00
0.00,1.00,305.88,0.00,0.00
0.00,1.00,303.72,0.00,0.00
0.00,1.00,306.52,0.00,0.00
0.00,1.00,306.30,0.00,0.00
0.00,1.00,312.29,0.00,0.00
0.00,1.00,363.73,0.00,0.00
0.00,1.00,378.44,0.00,0.00
0.00,1.00,323.14,0.00,0.00
0.00,1.00,310.79,0.00,0.00
0.00,1.00,300.78,0.00,0.00
0.00,1.00,288.54,0.00,0.00
0.00,1.00,299.02,0.00,0.00
0.00,1.00,300.02,0.00,0.00
0.00,1.00,343.84,0.00,0.00
-0.00,1.00,389.61,0.00,0.00
0.90,1.00,412.71,342.45,0.00
0.00,0.10,388.58,0.00,0.00
0.00,0.10,363.33,0.00,0.00
0.00,0.10,370.47,0.00,0.00
0.00,0.10,357.16,0.00,0.00
0.00,0.10,330.47,0.00,0.00
0.00,0.10,316.30,0.00,0.00
0.00,0.10,315.18,0.00,0.00
0.00,0.10,305.57,0.00,0.00
0.00,0.10,295.88,0.00,0.00
0.00,0.10,293.15,0.00,0.00
0.00,0.10,294.71,0.00,0.00
0.00,0.10,297.97,0.00,0.00
0.00,0.10,316.31,0.00,0.00
0.00,0.10,366.27,0.00,0.00
0.00,0.10,380.03,0.00,0.00
0.00,0.10,329.29,0.00,0.00
0.00,0.10,325.81,0.00,0.00
0.00,0.10,311.38,0.00,0.00
0.00,0.10,293.99,0.00,0.00
0.00,0.10,305.47,0.00,0.00
0.00,0.10,299.75,0.00,0.00
0.00,0.10,331.03,0.00,0.00
0.00,0.10,358.39,0.00,0.00
0.00,0.10,363.75,0.00,0.00
0.00,0.10,342.94,0.00,0.00
0.00,0.10,325.20,0.00,0.00
0.00,0.10,334.67,0.00,0.00
0.00,0.10,331.91,0.00,0.00
0.00,0.10,321.33,0.00,0.00
0.00,0.10,316.95,0.00,0.00
0.00,0.10,338.15,0.00,0.00
0.00,0.10,344.02,0.00,0.00
0.00,0.10,348.92,0.00,0.00
0.00,0.10,354.54,0.00,0.00
0.00,0.10,359.99,0.00,0.00
0.00,0.10,346.16,0.00,0.00
0.00,0.10,354.67,0.00,0.00
0.00,0.10,376.94,0.00,0.00
-0.00,0.10,400.88,0.00,0.00
0.00,0.10,378.84,0.00,0.00
0.00,0.10,382.33,0.00,0.00
-0.00,0.10,394.49,0.00,0.00
0.00,0.10,379.25,0.00,0.00
0.00,0.10,375.40,0.00,0.00
0.00,0.10,356.90,0.00,0.00
0.00,0.10,353.55,0.00,0.00
0.00,0.10,359.76,0.00,0.00
0.00,0.10,372.81,0.00,0.00
0.00,0.10,360.50,0.00,0.00
0.00,0.10,351.95,0.00,0.00
0.00,0.10,348.05,0.00,0.00
0.00,0.10,331.91,0.00,0.00
0.00,0.10,311.50,0.00,0.00
0.00,0.10,296.82,0.00,0.00
0.00,0.10,298.00,0.00,0.00
0.00,0.10,306.61,0.00,0.00
0.00,0.10,310.63,0.00,0.00
0.00,0.10,307.64,0.00,0.00
0.00,0.10,308.82,0.00,0.00
0.00,0.10,314.59,0.00,0.00
0.00,0.10,334.93,0.00,0.00
0.00,0.10,373.22,0.00,0.00
-0.00,0.10,379.25,0.00,0.00
-0.00,0.10,339.94,0.00,0.00
-0.00,0.10,309.77,0.00,0.00
0.00,0.10,280.62,0.00,0.00
-0.98,0.10,127.42,-124.38,0.00
0.00,1.00,230.34,0.00,0.00
-0.00,1.00,256.50,0.00,0.00
-0.00,1.00,339.25,0.00,0.00
-0.00,1.00,381.42,0.00,0.00
0.90,1.00,385.36,319.76,0.00
-0.00,0.10,358.64,0.00,0.00
-0.00,0.10,333.59,0.00,0.00
-0.00,0.10,313.25,0.00,0.00
-0.00,0.10,249.64,0.00,0.00
-0.00,0.10,180.40,0.00,0.00
-0.00,0.10,121.76,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.98,0.10,-80.00,78.09,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,116.11,0.00,0.00
-0.00,1.00,388.92,0.00,0.00
0.90,1.00,420.85,349.20,0.00
-0.00,0.10,364.96,0.00,0.00
0.00,0.10,350.98,0.00,0.00
0.00,0.10,300.63,0.00,0.00
-0.98,0.10,73.62,-71.87,0.00
0.00,1.00,335.99,0.00,0.00
-0.00,1.00,376.55,0.00,0.00
-0.00,1.00,430.98,0.00,0.00
-0.00,1.00,467.32,0.00,0.00
0.90,1.00,476.90,395.71,0.00
0.00,0.10,466.75,0.00,0.00
0.00,0.10,455.71,0.00,0.00
-0.00,0.10,471.89,0.00,0.00
-0.00,0.10,456.25,0.00,0.00
-0.00,0.10,437.88,0.00,0.00
-0.00,0.10,424.50,0.00,0.00
0.00,0.10,344.92,0.00,0.00
0.00,0.10,337.75,0.00,0.00
0.00,0.10,333.29,0.00,0.00
0.00,0.10,334.75,0.00,0.00
0.00,0.10,338.61,0.00,0.00
0.00,0.10,338.25,0.00,0.00
0.00,0.10,354.04,0.00,0.00
0.00,0.10,387.17,0.00,0.00
0.00,0.10,405.72,0.00,0.00
0.00,0.10,372.90,0.00,0.00
0.00,0.10,360.93,0.00,0.00
0.00,0.10,346.29,0.00,0.00
0.00,0.10,329.00,0.00,0.00
0.00,0.10,334.50,0.00,0.00
0.00,0.10,340.25,0.00,0.00
0.00,0.10,367.80,0.00,0.00
0.00,0.10,411.86,0.00,0.00
-0.00,0.10,413.12,0.00,0.00
-0.00,0.10,396.75,0.00,0.00
-0.00,0.10,392.13,0.00,0.00
0.00,0.10,385.50,0.00,0.00
0.00,0.10,374.15,0.00,0.00
0.00,0.10,360.60,0.00,0.00
0.00,0.10,352.55,0.00,0.00
0.00,0.10,351.94,0.00,0.00
0.00,0.10,349.25,0.00,0.00
0.00,0.10,343.56,0.00,0.00
0.00,0.10,339.29,0.00,0.00
0.00,0.10,339.04,0.00,0.00
0.00,0.10,330.18,0.00,0.00
0.00,0.10,339.16,0.00,0.00
0.00,0.10,370.39,0.00,0.00
-0.00,0.10,391.77,0.00,0.00
-0.00,0.10,377.32,0.00,0.00
-0.00,0.10,368.91,0.00,0.00
0.00,0.10,352.00,0.00,0.00
0.00,0.10,330.04,0.00,0.00
0.00,0.10,333.25,0.00,0.00
0.00,0.10,324.92,0.00,0.00
0.00,0.10,341.29,0.00,0.00
-0.00,0.10,359.10,0.00,0.00
0.00,0.10,358.47,0.00,0.00
0.00,0.10,341.16,0.00,0.00
0.00,0.10,332.50,0.00,0.00
0.00,0.10,322.50,0.00,0.00
0.00,0.10,305.29,0.00,0.00
0.00,0.10,278.67,0.00,0.00
0.00,0.10,240.70,0.00,0.00
0.00,0.10,295.38,0.00,0.00
-0.00,0.10,328.49,0.00,0.00
-0.00,0.10,234.20,0.00,0.00
0.00,0.10,-42.50,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.98,0.10,-85.00,82.98,0.00
0.00,1.00,95.16,0.00,0.00
0.90,1.00,314.98,261.36,0.00
0.00,0.10,230.55,0.00,0.00
0.00,0.10,277.69,0.00,0.00
-0.00,0.10,96.00,0.00,0.00
-0.98,0.10,-23.00,22.45,0.00
0.90,1.00,147.55,122.43,0.00
-0.98,0.10,-80.00,78.09,0.00
-0.00,1.00,175.05,0.00,0.00
-0.00,1.00,425.49,0.00,0.00
-0.00,1.00,453.66,0.00,0.00
0.00,1.00,427.43,0.00,0.00
0.00,1.00,428.14,0.00,0.00
0.00,1.00,440.44,0.00,0.00
0.00,1.00,431.25,0.00,0.00
0.00,1.00,398.88,0.00,0.00
0.00,1.00,387.25,0.00,0.00
0.00,1.00,334.92,0.00,0.00
0.00,1.00,331.25,0.00,0.00
0.00,1.00,330.16,0.00,0.00
0.00,1.00,333.77,0.00,0.00
0.00,1.00,340.28,0.00,0.00
0.00,1.00,342.00,0.00,0.00
0.00,1.00,363.38,0.00,0.00
0.00,1.00,399.35,0.00,0.00
0.00,1.00,418.31,0.00,0.00
0.00,1.00,377.89,0.00,0.00
0.00,1.00,361.48,0.00,0.00
0.00,1.00,354.15,0.00,0.00
0.00,1.00,342.83,0.00,0.00
0.00,1.00,350.75,0.00,0.00
0.00,1.00,356.46,0.00,0.00
0.00,1.00,392.17,0.00,0.00
-0.00,1.00,628.32,0.00,0.00
0.90,1.00,745.88,618.90,0.00
-0.00,0.10,631.52,0.00,0.00
0.00,0.10,422.40,0.00,0.00
0.00,0.10,401.14,0.00,0.00
0.00,0.10,382.08,0.00,0.00
0.00,0.10,364.78,0.00,0.00
-0.98,0.10,354.74,-346.29,0.00
0.00,1.00,431.65,0.00,0.00
0.00,1.00,424.62,0.00,0.00
0.00,1.00,419.68,0.00,0.00
0.00,1.00,418.83,0.00,0.00
0.00,1.00,424.75,0.00,0.00
0.00,1.00,419.33,0.00,0.00
0.00,1.00,439.50,0.00,0.00
0.00,1.00,485.25,0.00,0.00
-0.00,1.00,635.13,0.00,0.00
0.00,1.00,548.57,0.00,0.00
-0.00,1.00,772.88,0.00,0.00
-0.00,1.00,891.13,0.00,0.00
-0.00,1.00,917.90,0.00,0.00
0.90,1.00,1067.22,885.54,0.00
-0.00,0.10,895.92,0.00,0.00
-0.00,0.10,862.27,0.00,0.00
-0.00,0.10,798.65,0.00,0.00
-0.00,0.10,678.59,0.00,0.00
0.00,0.10,515.47,0.00,0.00
0.00,0.10,488.00,0.00,0.00
0.00,0.10,478.32,0.00,0.00
0.00,0.10,461.42,0.00,0.00
0.00,0.10,456.83,0.00,0.00
0.00,0.10,454.62,0.00,0.00
0.00,0.10,476.89,0.00,0.00
0.00,0.10,465.18,0.00,0.00
0.00,0.10,460.32,0.00,0.00
0.00,0.10,460.84,0.00,0.00
-0.98,0.10,443.50,-432.94,0.00
0.00,1.00,451.61,0.00,0.00
0.00,1.00,478.73,0.00,0.00
0.00,1.00,591.97,0.00,0.00
-0.00,1.00,924.08,0.00,0.00
-0.00,1.00,1024.12,0.00,0.00
0.90,1.00,1249.15,1036.49,0.00
-0.00,0.10,933.55,0.00,0.00
-0.98,0.10,603.00,-588.64,0.00
0.00,1.00,624.64,0.00,0.00
0.00,1.00,624.28,0.00,0.00
0.90,1.00,893.83,741.67,0.00
-0.00,0.10,765.63,0.00,0.00
-0.00,0.10,660.48,0.00,0.00
-0.00,0.10,584.89,0.00,0.00
-0.00,0.10,557.83,0.00,0.00
-0.00,0.10,521.63,0.00,0.00
-0.00,0.10,487.87,0.00,0.00
-0.00,0.10,462.30,0.00,0.00
-0.00,0.10,436.00,0.00,0.00
0.00,0.10,296.49,0.00,0.00
0.00,0.10,272.37,0.00,0.00
-0.98,0.10,218.41,-213.21,0.00
0.00,1.00,222.25,0.00,0.00
0.00,1.00,264.80,0.00,0.00
0.00,1.00,268.07,0.00,0.00
0.00,1.00,291.06,0.00,0.00
0.00,1.00,342.84,0.00,0.00
0.00,1.00,387.83,0.00,0.00
-0.00,1.00,395.71,0.00,0.00
-0.00,1.00,430.07,0.00,0.00
0.90,1.00,434.50,360.53,0.00
-0.00,0.10,403.85,0.00,0.00
-0.00,0.10,403.41,0.00,0.00
0.00,0.10,385.77,0.00,0.00
0.00,0.10,383.84,0.00,0.00
0.00,0.10,394.83,0.00,0.00
-0.00,0.10,399.68,0.00,0.00
-0.00,0.10,381.80,0.00,0.00
-0.00,0.10,364.69,0.00,0.00
-0.00,0.10,356.99,0.00,0.00
-0.00,0.10,322.15,0.00,0.00
0.00,0.10,282.92,0.00,0.00
-0.98,0.10,170.44,-166.38,0.00
0.00,1.00,238.97,0.00,0.00
0.00,1.00,249.34,0.00,0.00
0.00,1.00,264.92,0.00,0.00
0.00,1.00,273.82,0.00,0.00
0.00,1.00,265.81,0.00,0.00
0.00,1.00,253.86,0.00,0.00
0.00,1.00,271.11,0.00,0.00
-0.00,1.00,386.00,0.00,0.00
-0.00,1.00,430.50,0.00,0.00
-0.00,1.00,436.23,0.00,0.00
-0.00,1.00,449.46,0.00,0.00
0.90,1.00,460.88,382.42,0.00
0.00,0.10,442.00,0.00,0.00
-0.00,0.10,447.64,0.00,0.00
-0.00,0.10,431.00,0.00,0.00
-0.00,0.10,423.11,0.00,0.00
-0.00,0.10,414.61,0.00,0.00
-0.00,0.10,410.57,0.00,0.00
-0.00,0.10,385.71,0.00,0.00
-0.00,0.10,349.88,0.00,0.00
-0.00,0.10,344.30,0.00,0.00
-0.00,0.10,298.61,0.00,0.00
-0.00,0.10,227.43,0.00,0.00
-0.00,0.10,137.86,0.00,0.00
0.00,0.10,-60.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.98,0.10,-80.00,78.09,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-29.60,-0.00,0.00
0.00,1.00,-25.95,-0.00,0.00
0.00,1.00,-14.25,-0.00,0.00
-0.00,1.00,335.90,0.00,0.00
-0.00,1.00,434.92,0.00,0.00
-0.00,1.00,454.89,0.00,0.00
-0.00,1.00,472.76,0.00,0.00
0.90,1.00,486.02,403.28,0.00
0.00,0.10,476.66,0.00,0.00
-0.00,0.10,480.27,0.00,0.00
-0.00,0.10,464.53,0.00,0.00
-0.00,0.10,460.64,0.00,0.00
-0.00,0.10,456.44,0.00,0.00
-0.00,0.10,452.92,0.00,0.00
-0.00,0.10,432.43,0.00,0.00
-0.00,0.10,404.76,0.00,0.00
-0.00,0.10,394.00,0.00,0.00
0.00,0.10,359.87,0.00,0.00
0.00,0.10,305.58,0.00,0.00
-0.98,0.10,230.74,-225.25,0.00
0.00,1.00,257.32,0.00,0.00
0.00,1.00,280.88,0.00,0.00
0.00,1.00,291.11,0.00,0.00
0.00,1.00,285.75,0.00,0.00
0.00,1.00,282.52,0.00,0.00
0.00,1.00,279.47,0.00,0.00
0.00,1.00,252.70,0.00,0.00
0.00,1.00,301.75,0.00,0.00
0.00,1.00,324.27,0.00,0.00
0.00,1.00,290.27,0.00,0.00
0.00,1.00,299.36,0.00,0.00
0.00,1.00,309.39,0.00,0.00
0.00,1.00,284.02,0.00,0.00
0.00,1.00,291.56,0.00,0.00
0.00,1.00,283.47,0.00,0.00
0.00,1.00,309.10,0.00,0.00
0.00,1.00,327.66,0.00,0.00
0.00,1.00,330.90,0.00,0.00
0.00,1.00,314.81,0.00,0.00
0.00,1.00,299.40,0.00,0.00
0.00,1.00,320.24,0.00,0.00
0.00,1.00,305.82,0.00,0.00
0.00,1.00,288.51,0.00,0.00
0.00,1.00,273.84,0.00,0.00
0.00,1.00,292.20,0.00,0.00
0.00,1.00,297.39,0.00,0.00
0.00,1.00,291.06,0.00,0.00
0.00,1.00,290.00,0.00,0.00
0.00,1.00,300.96,0.00,0.00
0.00,1.00,285.08,0.00,0.00
0.00,1.00,307.37,0.00,0.00
-0.00,1.00,362.91,0.00,0.00
0.90,1.00,368.72,305.95,0.00
-0.00,0.10,326.64,0.00,0.00
-0.00,0.10,291.45,0.00,0.00
0.00,0.10,281.89,0.00,0.00
-0.98,0.10,31.65,-30.90,0.00
0.00,1.00,272.87,0.00,0.00
-0.00,1.00,283.96,0.00,0.00
-0.00,1.00,343.25,0.00,0.00
-0.00,1.00,368.22,0.00,0.00
0.90,1.00,395.88,328.48,0.00
0.00,0.10,387.27,0.00,0.00
0.00,0.10,384.61,0.00,0.00
-0.00,0.10,391.15,0.00,0.00
0.00,0.10,375.75,0.00,0.00
0.00,0.10,359.50,0.00,0.00
0.00,0.10,346.58,0.00,0.00
0.00,0.10,328.13,0.00,0.00
0.00,0.10,296.26,0.00,0.00
0.00,0.10,267.16,0.00,0.00
-0.98,0.10,252.35,-246.34,0.00
0.00,1.00,277.48,0.00,0.00
0.00,1.00,303.17,0.00,0.00
0.00,1.00,346.35,0.00,0.00
-0.00,1.00,393.44,0.00,0.00
0.90,1.00,393.46,326.48,0.00
-0.00,0.10,325.81,0.00,0.00
-0.00,0.10,309.57,0.00,0.00
-0.00,0.10,230.29,0.00,0.00
-0.98,0.10,-80.00,78.09,0.00
0.00,1.00,249.88,0.00,0.00
0.00,1.00,262.48,0.00,0.00
0.00,1.00,321.94,0.00,0.00
-0.00,1.00,381.39,0.00,0.00
-0.00,1.00,389.25,0.00,0.00
0.00,1.00,378.58,0.00,0.00
0.00,1.00,366.35,0.00,0.00
0.00,1.00,353.81,0.00,0.00
0.00,1.00,351.56,0.00,0.00
0.00,1.00,331.54,0.00,0.00
0.00,1.00,304.35,0.00,0.00
0.00,1.00,284.71,0.00,0.00
0.00,1.00,278.33,0.00,0.00
0.00,1.00,269.56,0.00,0.00
0.00,1.00,272.68,0.00,0.00
0.00,1.00,297.02,0.00,0.00
0.00,1.00,310.16,0.00,0.00
0.00,1.00,347.02,0.00,0.00
0.00,1.00,392.72,0.00,0.00
0.00,1.00,393.24,0.00,0.00
0.00,1.00,341.10,0.00,0.00
0.00,1.00,326.76,0.00,0.00
0.00,1.00,315.76,0.00,0.00
0.00,1.00,279.25,0.00,0.00
0.00,1.00,312.78,0.00,0.00
0.00,1.00,324.30,0.00,0.00
0.00,1.00,364.73,0.00,0.00
0.00,1.00,413.86,0.00,0.00
0.90,1.00,463.98,384.99,0.00
-0.00,0.10,432.56,0.00,0.00
0.00,0.10,409.32,0.00,0.00
-0.00,0.10,413.56,0.00,0.00
0.00,0.10,402.50,0.00,0.00
0.00,0.10,390.62,0.00,0.00
0.00,0.10,382.05,0.00,0.00
0.00,0.10,348.87,0.00,0.00
0.00,0.10,338.10,0.00,0.00
0.00,0.10,331.44,0.00,0.00
0.00,0.10,329.48,0.00,0.00
0.00,0.10,335.23,0.00,0.00
0.00,0.10,341.77,0.00,0.00
0.00,0.10,363.55,0.00,0.00
-0.00,0.10,407.41,0.00,0.00
-0.00,0.10,390.67,0.00,0.00
-0.00,0.10,321.85,0.00,0.00
-0.00,0.10,302.17,0.00,0.00
0.00,0.10,282.85,0.00,0.00
-0.98,0.10,11.17,-10.91,0.00
0.00,1.00,245.84,0.00,0.00
0.00,1.00,267.09,0.00,0.00
-0.00,1.00,315.71,0.00,0.00
-0.00,1.00,388.50,0.00,0.00
-0.00,1.00,408.12,0.00,0.00
0.00,1.00,396.48,0.00,0.00
0.00,1.00,382.45,0.00,0.00
0.00,1.00,376.05,0.00,0.00
0.00,1.00,371.53,0.00,0.00
0.00,1.00,360.15,0.00,0.00
0.00,1.00,347.56,0.00,0.00
0.00,1.00,311.07,0.00,0.00
0.00,1.00,309.59,0.00,0.00
0.00,1.00,304.44,0.00,0.00
0.00,1.00,303.37,0.00,0.00
0.00,1.00,304.74,0.00,0.00
0.00,1.00,302.96,0.00,0.00
0.00,1.00,316.86,0.00,0.00
0.00,1.00,367.72,0.00,0.00
0.00,1.00,370.00,0.00,0.00
0.00,1.00,318.14,0.00,0.00
0.00,1.00,310.04,0.00,0.00
0.00,1.00,299.57,0.00,0.00
0.00,1.00,281.64,0.00,0.00
0.00,1.00,292.93,0.00,0.00
0.00,1.00,297.42,0.00,0.00
0.00,1.00,321.64,0.00,0.00
0.00,1.00,370.49,0.00,0.00
0.90,1.00,409.93,340.14,0.00
-0.00,0.10,386.68,0.00,0.00
0.00,0.10,360.94,0.00,0.00
0.00,0.10,348.88,0.00,0.00
0.00,0.10,347.75,0.00,0.00
0.00,0.10,344.01,0.00,0.00
0.00,0.10,333.50,0.00,0.00
0.00,0.10,347.25,0.00,0.00
0.00,0.10,341.25,0.00,0.00
0.00,0.10,333.75,0.00,0.00
0.00,0.10,331.51,0.00,0.00
0.00,0.10,335.54,0.00,0.00
0.00,0.10,340.86,0.00,0.00
0.00,0.10,349.59,0.00,0.00
-0.00,0.10,381.12,0.00,0.00
-0.00,0.10,370.83,0.00,0.00
-0.00,0.10,305.03,0.00,0.00
-0.00,0.10,270.65,0.00,0.00
-0.00,0.10,121.42,0.00,0.00
-0.98,0.10,-80.00,78.09,0.00
0.00,1.00,98.11,0.00,0.00
0.00,1.00,186.13,0.00,0.00
0.00,1.00,323.21,0.00,0.00
-0.00,1.00,374.73,0.00,0.00
0.90,1.00,392.75,325.89,0.00
-0.00,0.10,384.72,0.00,0.00
0.00,0.10,374.63,0.00,0.00
0.00,0.10,370.48,0.00,0.00
0.00,0.10,367.45,0.00,0.00
0.00,0.10,369.50,0.00,0.00
0.00,0.10,365.65,0.00,0.00
0.00,0.10,308.23,0.00,0.00
0.00,0.10,302.37,0.00,0.00
0.00,0.10,296.15,0.00,0.00
0.00,0.10,291.26,0.00,0.00
0.00,0.10,293.81,0.00,0.00
0.00,0.10,293.92,0.00,0.00
0.00,0.10,297.90,0.00,0.00
0.00,0.10,333.70,0.00,0.00
0.00,0.10,319.58,0.00,0.00
0.00,0.10,277.61,0.00,0.00
0.00,0.10,270.23,0.00,0.00
0.00,0.10,258.47,0.00,0.00
0.00,0.10,244.55,0.00,0.00
0.00,0.10,253.50,0.00,0.00
0.00,0.10,253.76,0.00,0.00
0.00,0.10,278.51,0.00,0.00
0.00,0.10,320.36,0.00,0.00
0.00,0.10,358.87,0.00,0.00
0.00,0.10,335.42,0.00,0.00
0.00,0.10,312.23,0.00,0.00
0.00,0.10,306.70,0.00,0.00
0.00,0.10,298.12,0.00,0.00
0.00,0.10,299.25,0.00,0.00
0.00,0.10,293.78,0.00,0.00
0.00,0.10,320.04,0.00,0.00
0.00,0.10,308.56,0.00,0.00
0.00,0.10,305.38,0.00,0.00
0.00,0.10,303.92,0.00,0.00
0.00,0.10,309.25,0.00,0.00
0.00,0.10,317.85,0.00,0.00
0.00,0.10,332.90,0.00,0.00
-0.00,0.10,372.50,0.00,0.00
-0.00,0.10,368.25,0.00,0.00
-0.00,0.10,322.11,0.00,0.00
