BattSchedule_MW,SOC_percent,EnergyPriceDA_¥perMWh,EnergyProfit_¥,CapacityObligation
1.00,0.85,655.00,603.88,0.00
1.00,0.60,547.25,504.54,0.00
1.00,0.35,554.89,511.58,0.00
-0.00,0.10,426.30,0.00,0.00
0.00,0.10,412.73,0.00,0.00
0.00,0.10,411.37,0.00,0.00
0.00,0.10,377.30,0.00,0.00
0.00,0.10,395.29,0.00,0.00
0.00,0.10,404.44,0.00,0.00
0.00,0.10,415.25,0.00,0.00
0.00,0.10,413.57,0.00,0.00
0.00,0.10,404.56,0.00,0.00
0.00,0.10,416.46,0.00,0.00
0.00,0.10,399.55,0.00,0.00
0.00,0.10,405.17,0.00,0.00
0.00,0.10,388.08,0.00,0.00
0.00,0.10,399.62,0.00,0.00
0.00,0.10,401.31,0.00,0.00
-0.00,0.10,421.30,0.00,0.00
0.00,0.10,326.75,0.00,0.00
-0.00,0.10,162.35,0.00,0.00
-1.00,0.10,54.88,-54.88,0.00
-1.00,0.33,55.20,-55.20,0.00
-0.17,0.56,83.25,-14.09,0.00
1.00,0.60,272.75,251.46,0.00
1.00,0.35,159.43,146.99,0.00
-0.00,0.10,48.50,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-1.00,0.33,-47.00,47.00,0.00
-0.90,0.56,24.50,-22.17,0.00
-1.00,0.77,-10.75,10.75,0.00
-0.00,1.00,139.30,0.00,0.00
0.00,1.00,201.99,0.00,0.00
-0.00,1.00,382.15,0.00,0.00
0.00,1.00,510.27,0.00,0.00
0.00,1.00,569.30,0.00,0.00
1.00,1.00,649.11,598.45,0.00
0.00,0.75,558.52,0.00,0.00
0.60,0.75,626.78,346.72,0.00
0.00,0.60,557.00,0.00,0.00
1.00,0.60,728.37,671.52,0.00
1.00,0.35,804.51,741.73,0.00
0.00,0.10,407.46,0.00,0.00
0.00,0.10,399.02,0.00,0.00
0.00,0.10,389.83,0.00,0.00
0.00,0.10,394.30,0.00,0.00
0.00,0.10,396.43,0.00,0.00
0.00,0.10,404.47,0.00,0.00
0.00,0.10,416.26,0.00,0.00
0.00,0.10,406.87,0.00,0.00
0.00,0.10,399.56,0.00,0.00
-1.00,0.10,373.78,-373.78,0.00
-1.00,0.33,378.15,-378.15,0.00
0.00,0.56,387.01,0.00,0.00
-1.00,0.56,366.96,-366.96,0.00
-0.90,0.79,380.12,-343.91,0.00
0.00,1.00,383.91,0.00,0.00
0.00,1.00,408.75,0.00,0.00
0.00,1.00,420.84,0.00,0.00
0.00,1.00,420.16,0.00,0.00
0.00,1.00,435.55,0.00,0.00
0.00,1.00,419.52,0.00,0.00
0.00,1.00,418.90,0.00,0.00
0.00,1.00,398.51,0.00,0.00
0.00,1.00,400.93,0.00,0.00
0.00,1.00,405.26,0.00,0.00
0.00,1.00,403.06,0.00,0.00
0.00,1.00,399.83,0.00,0.00
0.00,1.00,401.35,0.00,0.00
0.00,1.00,400.25,0.00,0.00
0.00,1.00,406.08,0.00,0.00
0.00,1.00,410.36,0.00,0.00
0.00,1.00,416.30,0.00,0.00
0.00,1.00,413.38,0.00,0.00
0.00,1.00,409.61,0.00,0.00
0.00,1.00,392.70,0.00,0.00
0.00,1.00,392.04,0.00,0.00
0.00,1.00,399.35,0.00,0.00
0.00,1.00,384.68,0.00,0.00
0.00,1.00,398.75,0.00,0.00
0.00,1.00,396.93,0.00,0.00
0.00,1.00,410.12,0.00,0.00
0.00,1.00,410.38,0.00,0.00
0.00,1.00,405.23,0.00,0.00
0.00,1.00,410.24,0.00,0.00
0.00,1.00,408.30,0.00,0.00
0.00,1.00,409.85,0.00,0.00
0.00,1.00,403.67,0.00,0.00
0.00,1.00,408.54,0.00,0.00
0.00,1.00,412.67,0.00,0.00
0.00,1.00,442.83,0.00,0.00
0.00,1.00,449.26,0.00,0.00
0.00,1.00,460.19,0.00,0.00
0.60,1.00,464.82,257.13,0.00
1.00,0.85,477.25,440.00,0.00
1.00,0.60,477.37,440.12,0.00
1.00,0.35,498.86,459.92,0.00
0.00,0.10,451.74,0.00,0.00
-0.00,0.10,377.04,0.00,0.00
-0.00,0.10,179.97,0.00,0.00
-1.00,0.10,118.85,-118.85,0.00
0.09,0.33,164.93,13.35,0.00
-1.00,0.31,125.31,-125.31,0.00
-1.00,0.54,97.33,-97.33,0.00
-1.00,0.77,93.60,-93.60,0.00
0.00,1.00,275.60,0.00,0.00
-0.00,1.00,407.10,0.00,0.00
1.00,1.00,451.11,415.90,0.00
1.00,0.75,496.30,457.56,0.00
0.60,0.50,430.27,238.01,0.00
1.00,0.35,437.79,403.62,0.00
0.00,0.10,391.29,0.00,0.00
0.00,0.10,372.29,0.00,0.00
0.00,0.10,347.32,0.00,0.00
0.00,0.10,289.50,0.00,0.00
-1.00,0.10,227.58,-227.58,0.00
-1.00,0.33,248.37,-248.37,0.00
-1.00,0.56,235.02,-235.02,0.00
-0.25,0.79,254.90,-64.73,0.00
1.00,0.85,330.56,304.77,0.00
1.00,0.60,427.84,394.45,0.00
1.00,0.35,383.66,353.72,0.00
-0.00,0.10,261.30,0.00,0.00
-0.00,0.10,-9.80,-0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-0.90,0.33,-48.00,43.43,0.00
-1.00,0.54,-80.00,80.00,0.00
-1.00,0.77,-80.00,80.00,0.00
0.00,1.00,-46.75,-0.00,0.00
0.00,1.00,235.97,0.00,0.00
-0.00,1.00,438.48,0.00,0.00
1.00,1.00,600.00,553.17,0.00
1.00,0.75,761.34,701.92,0.00
0.60,0.50,576.68,319.00,0.00
1.00,0.35,657.05,605.77,0.00
0.00,0.10,499.94,0.00,0.00
0.00,0.10,501.38,0.00,0.00
0.00,0.10,526.60,0.00,0.00
-1.00,0.10,460.80,-460.80,0.00
0.00,0.33,491.55,0.00,0.00
-0.17,0.33,468.01,-79.24,0.00
-1.00,0.37,449.14,-449.14,0.00
0.00,0.60,481.55,0.00,0.00
1.00,0.60,601.12,554.21,0.00
1.00,0.35,688.42,634.70,0.00
0.00,0.10,503.90,0.00,0.00
-0.00,0.10,342.93,0.00,0.00
-0.00,0.10,78.85,0.00,0.00
0.00,0.10,60.78,0.00,0.00
-1.00,0.10,33.75,-33.75,0.00
-1.00,0.33,-50.75,50.75,0.00
-0.90,0.56,52.02,-47.06,0.00
-1.00,0.77,40.50,-40.50,0.00
-0.00,1.00,92.36,0.00,0.00
0.00,1.00,277.00,0.00,0.00
1.00,1.00,354.25,326.60,0.00
1.00,0.75,413.10,380.86,0.00
0.60,0.50,280.11,154.95,0.00
1.00,0.35,323.82,298.55,0.00
0.00,0.10,134.85,0.00,0.00
0.00,0.10,121.95,0.00,0.00
-0.00,0.10,156.12,0.00,0.00
-0.90,0.10,74.75,-67.63,0.00
-1.00,0.31,61.50,-61.50,0.00
-1.00,0.54,61.75,-61.75,0.00
-1.00,0.77,67.07,-67.07,0.00
-0.00,1.00,126.97,0.00,0.00
1.00,1.00,326.50,301.02,0.00
1.00,0.75,391.55,360.99,0.00
1.00,0.50,303.62,279.93,0.00
0.60,0.25,161.75,89.48,0.00
-1.00,0.10,-48.75,48.75,0.00
-1.00,0.33,-57.50,57.50,0.00
-0.90,0.56,-19.50,17.64,0.00
-1.00,0.77,-80.00,80.00,0.00
-0.00,1.00,29.00,0.00,0.00
0.00,1.00,19.00,0.00,0.00
-0.00,1.00,165.59,0.00,0.00
1.00,1.00,364.32,335.89,0.00
1.00,0.75,375.43,346.13,0.00
1.00,0.50,411.45,379.34,0.00
0.00,0.25,330.38,0.00,0.00
0.60,0.25,352.07,194.76,0.00
-1.00,0.10,233.62,-233.62,0.00
0.00,0.33,242.32,0.00,0.00
0.92,0.33,300.62,255.53,0.00
-0.90,0.10,96.25,-87.08,0.00
-1.00,0.31,94.41,-94.41,0.00
-1.00,0.54,90.00,-90.00,0.00
-1.00,0.77,88.50,-88.50,0.00
0.60,1.00,154.86,85.66,0.00
1.00,0.85,338.38,311.97,0.00
1.00,0.60,406.53,374.80,0.00
1.00,0.35,312.07,287.71,0.00
-0.00,0.10,109.25,0.00,0.00
-1.00,0.10,-28.25,28.25,0.00
-1.00,0.33,-60.00,60.00,0.00
-0.90,0.56,-9.50,8.60,0.00
-1.00,0.77,-52.75,52.75,0.00
0.00,1.00,43.42,0.00,0.00
-0.00,1.00,45.25,0.00,0.00
-0.00,1.00,132.85,0.00,0.00
1.00,1.00,347.67,320.53,0.00
1.00,0.75,365.57,337.04,0.00
1.00,0.50,384.07,354.10,0.00
0.60,0.25,196.82,108.88,0.00
-0.00,0.10,194.44,0.00,0.00
-1.00,0.10,90.25,-90.25,0.00
-1.00,0.33,99.89,-99.89,0.00
-1.00,0.56,144.14,-144.14,0.00
-0.90,0.79,150.12,-135.82,0.00
0.00,1.00,153.96,0.00,0.00
0.00,1.00,158.75,0.00,0.00
0.00,1.00,162.56,0.00,0.00
0.60,1.00,249.57,138.06,0.00
1.00,0.85,401.20,369.89,0.00
1.00,0.60,473.44,436.49,0.00
1.00,0.35,341.26,314.63,0.00
0.00,0.10,164.90,0.00,0.00
0.00,0.10,55.50,0.00,0.00
-1.00,0.10,13.75,-13.75,0.00
-1.00,0.33,30.21,-30.21,0.00
-1.00,0.56,-49.25,49.25,0.00
0.00,0.79,54.92,0.00,0.00
-0.90,0.79,47.50,-42.98,0.00
-0.00,1.00,100.72,0.00,0.00
-0.00,1.00,203.86,0.00,0.00
1.00,1.00,292.14,269.34,0.00
1.00,0.75,320.67,295.65,0.00
0.00,0.50,210.64,0.00,0.00
0.00,0.50,245.95,0.00,0.00
-1.00,0.50,162.08,-162.08,0.00
-1.00,0.73,174.50,-174.50,0.00
-0.17,0.96,209.60,-35.49,0.00
0.00,1.00,424.25,0.00,0.00
0.00,1.00,420.67,0.00,0.00
0.00,1.00,424.57,0.00,0.00
0.00,1.00,428.01,0.00,0.00
0.60,1.00,445.08,246.21,0.00
1.00,0.85,499.16,460.20,0.00
1.00,0.60,480.29,442.80,0.00
1.00,0.35,457.02,421.35,0.00
-0.00,0.10,423.11,0.00,0.00
0.00,0.10,348.29,0.00,0.00
-1.00,0.10,321.00,-321.00,0.00
-1.00,0.33,310.73,-310.73,0.00
-1.00,0.56,245.46,-245.46,0.00
0.00,0.79,335.08,0.00,0.00
-0.90,0.79,328.44,-297.15,0.00
0.00,1.00,364.93,0.00,0.00
0.00,1.00,408.90,0.00,0.00
0.00,1.00,421.57,0.00,0.00
-0.00,1.00,430.32,0.00,0.00
0.00,1.00,416.87,0.00,0.00
0.00,1.00,422.94,0.00,0.00
0.00,1.00,409.00,0.00,0.00
0.00,1.00,408.88,0.00,0.00
0.00,1.00,410.99,0.00,0.00
-0.00,1.00,520.56,0.00,0.00
0.00,1.00,527.92,0.00,0.00
0.00,1.00,523.23,0.00,0.00
0.00,1.00,528.50,0.00,0.00
1.00,1.00,551.94,508.87,0.00
1.00,0.75,550.67,507.69,0.00
1.00,0.50,551.58,508.53,0.00
0.60,0.25,536.04,296.52,0.00
0.00,0.10,302.64,0.00,0.00
0.00,0.10,13.41,0.00,0.00
-0.90,0.10,-9.92,8.98,0.00
0.00,0.31,-0.24,-0.00,0.00
-1.00,0.31,-80.00,80.00,0.00
-1.00,0.54,-80.00,80.00,0.00
-1.00,0.77,-51.75,51.75,0.00
-0.00,1.00,7.00,0.00,0.00
-0.00,1.00,226.66,0.00,0.00
0.00,1.00,342.36,0.00,0.00
0.92,1.00,430.08,365.57,0.00
0.00,0.77,375.42,0.00,0.00
0.00,0.77,396.25,0.00,0.00
-1.00,0.77,278.70,-278.70,0.00
0.00,1.00,394.09,0.00,0.00
0.00,1.00,427.90,0.00,0.00
0.00,1.00,400.50,0.00,0.00
0.00,1.00,410.32,0.00,0.00
0.00,1.00,407.62,0.00,0.00
0.00,1.00,406.11,0.00,0.00
0.00,1.00,394.98,0.00,0.00
0.00,1.00,405.36,0.00,0.00
1.00,1.00,440.23,405.87,0.00
0.00,0.75,432.75,0.00,0.00
0.00,0.75,435.58,0.00,0.00
0.00,0.75,433.02,0.00,0.00
1.00,0.75,437.50,403.36,0.00
0.00,0.50,428.95,0.00,0.00
0.00,0.50,426.20,0.00,0.00
1.00,0.50,438.33,404.12,0.00
0.00,0.25,428.71,0.00,0.00
0.60,0.25,437.27,241.89,0.00
0.00,0.10,423.25,0.00,0.00
0.00,0.10,405.62,0.00,0.00
0.00,0.10,411.00,0.00,0.00
0.00,0.10,391.74,0.00,0.00
0.00,0.10,386.52,0.00,0.00
0.00,0.10,359.01,0.00,0.00
0.00,0.10,363.73,0.00,0.00
0.00,0.10,354.11,0.00,0.00
0.00,0.10,372.95,0.00,0.00
0.00,0.10,339.57,0.00,0.00
-0.90,0.10,323.99,-293.13,0.00
-1.00,0.31,284.23,-284.23,0.00
-1.00,0.54,277.73,-277.73,0.00
-1.00,0.77,293.69,-293.69,0.00
0.00,1.00,389.52,0.00,0.00
0.00,1.00,408.79,0.00,0.00
0.00,1.00,439.08,0.00,0.00
0.00,1.00,466.38,0.00,0.00
1.00,1.00,485.92,448.00,0.00
0.60,0.75,484.26,267.88,0.00
1.00,0.60,494.40,455.82,0.00
1.00,0.35,498.72,459.80,0.00
0.00,0.10,469.75,0.00,0.00
-0.00,0.10,474.69,0.00,0.00
0.00,0.10,447.92,0.00,0.00
0.00,0.10,415.19,0.00,0.00
-0.00,0.10,424.58,0.00,0.00
0.00,0.10,393.33,0.00,0.00
0.00,0.10,381.25,0.00,0.00
0.00,0.10,327.56,0.00,0.00
-0.00,0.10,343.56,0.00,0.00
0.00,0.10,328.68,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-1.00,0.33,-80.00,80.00,0.00
-1.00,0.56,-59.80,59.80,0.00
0.09,0.79,-16.91,-1.37,0.00
-1.00,0.77,-52.00,52.00,0.00
0.00,1.00,-16.57,-0.00,0.00
1.00,1.00,49.69,45.81,0.00
-0.17,0.75,-7.94,1.34,0.00
1.00,0.79,24.46,22.55,0.00
-1.00,0.54,-53.16,53.16,0.00
-1.00,0.77,-45.00,45.00,0.00
1.00,1.00,65.26,60.17,0.00
-1.00,0.75,2.77,-2.77,0.00
0.00,0.98,14.52,0.00,0.00
-0.08,0.98,11.15,-0.94,0.00
0.00,1.00,191.24,0.00,0.00
-0.00,1.00,421.32,0.00,0.00
-0.00,1.00,696.35,0.00,0.00
0.60,1.00,962.84,532.62,0.00
0.00,0.85,957.78,0.00,0.00
1.00,0.85,994.46,916.84,0.00
1.00,0.60,963.44,888.25,0.00
0.00,0.35,944.10,0.00,0.00
1.00,0.35,963.41,888.22,0.00
-0.08,0.10,404.62,-34.25,0.00
-1.00,0.12,401.20,-401.20,0.00
0.00,0.35,406.64,0.00,0.00
0.00,0.35,412.88,0.00,0.00
0.00,0.35,417.52,0.00,0.00
0.00,0.35,432.30,0.00,0.00
0.00,0.35,459.40,0.00,0.00
0.00,0.35,447.56,0.00,0.00
0.00,0.35,455.31,0.00,0.00
0.00,0.35,447.11,0.00,0.00
0.00,0.35,438.39,0.00,0.00
0.00,0.35,439.81,0.00,0.00
0.00,0.35,409.31,0.00,0.00
0.00,0.35,412.58,0.00,0.00
0.00,0.35,413.87,0.00,0.00
0.00,0.35,441.05,0.00,0.00
0.00,0.35,449.50,0.00,0.00
0.00,0.35,437.62,0.00,0.00
0.00,0.35,452.43,0.00,0.00
0.00,0.35,456.57,0.00,0.00
0.00,0.35,449.98,0.00,0.00
0.00,0.35,429.25,0.00,0.00
0.00,0.35,420.69,0.00,0.00
0.00,0.35,407.92,0.00,0.00
1.00,0.35,600.48,553.61,0.00
0.00,0.10,443.70,0.00,0.00
-0.00,0.10,328.55,0.00,0.00
0.00,0.10,222.24,0.00,0.00
-1.00,0.10,153.18,-153.18,0.00
-1.00,0.33,121.90,-121.90,0.00
0.84,0.56,240.25,186.93,0.00
1.00,0.35,325.40,300.01,0.00
-0.90,0.10,101.00,-91.38,0.00
-1.00,0.31,41.00,-41.00,0.00
-1.00,0.54,72.65,-72.65,0.00
0.00,0.77,135.97,0.00,0.00
-1.00,0.77,68.20,-68.20,0.00
0.92,1.00,221.56,188.33,0.00
-1.00,0.77,55.12,-55.12,0.00
-0.00,1.00,447.69,0.00,0.00
0.00,1.00,687.67,0.00,0.00
0.60,1.00,715.06,395.55,0.00
1.00,0.85,735.53,678.13,0.00
1.00,0.60,724.69,668.13,0.00
1.00,0.35,728.61,671.75,0.00
0.00,0.10,686.36,0.00,0.00
-0.00,0.10,676.79,0.00,0.00
0.00,0.10,636.18,0.00,0.00
-0.25,0.10,433.15,-110.00,0.00
-1.00,0.16,390.90,-390.90,0.00
-1.00,0.39,378.77,-378.77,0.00
-1.00,0.62,388.25,-388.25,0.00
0.00,0.85,488.77,0.00,0.00
1.00,0.85,569.77,525.30,0.00
1.00,0.60,587.16,541.34,0.00
1.00,0.35,598.83,552.09,0.00
-0.00,0.10,203.46,0.00,0.00
-1.00,0.10,-27.75,27.75,0.00
0.00,0.33,6.50,0.00,0.00
0.00,0.33,5.50,0.00,0.00
-1.00,0.33,-80.00,80.00,0.00
-1.00,0.56,-60.00,60.00,0.00
-0.90,0.79,3.00,-2.71,0.00
-0.00,1.00,246.31,0.00,0.00
0.60,1.00,648.40,358.68,0.00
1.00,0.85,700.15,645.50,0.00
1.00,0.60,719.19,663.06,0.00
1.00,0.35,669.73,617.46,0.00
-0.00,0.10,617.38,0.00,0.00
0.00,0.10,429.15,0.00,0.00
-0.00,0.10,389.07,0.00,0.00
-0.00,0.10,267.91,0.00,0.00
-0.25,0.10,156.90,-39.85,0.00
-1.00,0.16,95.24,-95.24,0.00
-1.00,0.39,79.97,-79.97,0.00
-1.00,0.62,87.50,-87.50,0.00
1.00,0.85,262.56,242.07,0.00
1.00,0.60,282.92,260.84,0.00
1.00,0.35,285.33,263.06,0.00
-0.00,0.10,165.53,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.90,0.10,-80.00,72.38,0.00
-1.00,0.31,-80.00,80.00,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,0.77,-80.00,-0.00,0.00
0.00,0.77,-80.00,-0.00,0.00
-1.00,0.77,-80.00,80.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,22.00,0.00,0.00
0.00,1.00,251.16,0.00,0.00
1.00,1.00,391.33,360.79,0.00
1.00,0.75,344.84,317.93,0.00
1.00,0.50,329.59,303.87,0.00
-1.00,0.25,165.73,-165.73,0.00
1.00,0.48,269.12,248.12,0.00
0.00,0.23,253.10,0.00,0.00
0.00,0.23,265.60,0.00,0.00
-1.00,0.23,168.01,-168.01,0.00
-1.00,0.46,121.35,-121.35,0.00
-1.00,0.69,157.75,-157.75,0.00
0.29,0.92,268.23,71.17,0.00
1.00,0.85,345.26,318.31,0.00
1.00,0.60,404.05,372.52,0.00
1.00,0.35,409.63,377.66,0.00
-0.00,0.10,56.42,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-1.00,0.33,-80.00,80.00,0.00
1.00,0.56,-20.50,-18.90,0.00
-1.00,0.31,-80.00,80.00,0.00
-0.99,0.54,-80.00,79.15,0.00
-1.00,0.77,-80.00,80.00,0.00
-0.00,1.00,13.10,0.00,0.00
0.00,1.00,340.32,0.00,0.00
0.00,1.00,333.40,0.00,0.00
-0.00,1.00,388.81,0.00,0.00
0.00,1.00,361.32,0.00,0.00
0.00,1.00,395.18,0.00,0.00
0.00,1.00,337.96,0.00,0.00
0.00,1.00,384.14,0.00,0.00
0.60,1.00,398.94,220.68,0.00
1.00,0.85,465.06,428.76,0.00
1.00,0.60,410.58,378.54,0.00
0.00,0.35,381.37,0.00,0.00
0.00,0.35,345.16,0.00,0.00
0.00,0.35,362.31,0.00,0.00
0.00,0.35,387.85,0.00,0.00
1.00,0.35,433.10,399.30,0.00
-0.00,0.10,372.24,0.00,0.00
-0.90,0.10,-6.25,5.65,0.00
-1.00,0.31,-80.00,80.00,0.00
-1.00,0.54,-80.00,80.00,0.00
0.00,0.77,5.25,0.00,0.00
-1.00,0.77,-51.75,51.75,0.00
-0.00,1.00,40.98,0.00,0.00
0.00,1.00,39.50,0.00,0.00
-0.00,1.00,184.51,0.00,0.00
0.00,1.00,470.66,0.00,0.00
0.00,1.00,509.29,0.00,0.00
1.00,1.00,541.08,498.85,0.00
1.00,0.75,541.52,499.26,0.00
1.00,0.50,561.64,517.80,0.00
0.60,0.25,534.70,295.78,0.00
0.00,0.10,529.91,0.00,0.00
0.00,0.10,521.72,0.00,0.00
-0.00,0.10,485.60,0.00,0.00
-0.00,0.10,485.30,0.00,0.00
0.00,0.10,476.35,0.00,0.00
0.00,0.10,472.84,0.00,0.00
0.00,0.10,475.75,0.00,0.00
0.00,0.10,479.58,0.00,0.00
-0.00,0.10,479.67,0.00,0.00
-0.00,0.10,459.94,0.00,0.00
-0.00,0.10,412.18,0.00,0.00
0.00,0.10,385.75,0.00,0.00
0.00,0.10,376.65,0.00,0.00
0.00,0.10,343.20,0.00,0.00
-1.00,0.10,144.58,-144.58,0.00
-1.00,0.33,266.12,-266.12,0.00
-1.00,0.56,222.31,-222.31,0.00
0.00,0.79,348.78,0.00,0.00
1.00,0.79,398.38,367.28,0.00
0.00,0.54,396.25,0.00,0.00
1.00,0.54,412.17,380.00,0.00
0.77,0.29,397.50,280.67,0.00
0.00,0.10,391.67,0.00,0.00
0.00,0.10,337.63,0.00,0.00
0.00,0.10,369.19,0.00,0.00
0.00,0.10,370.58,0.00,0.00
0.00,0.10,137.70,0.00,0.00
-1.00,0.10,99.99,-99.99,0.00
-1.00,0.33,88.75,-88.75,0.00
-1.00,0.56,75.22,-75.22,0.00
-0.90,0.79,113.57,-102.75,0.00
1.00,1.00,339.62,313.12,0.00
1.00,0.75,394.70,363.90,0.00
1.00,0.50,377.99,348.49,0.00
-1.00,0.25,147.20,-147.20,0.00
-1.00,0.48,72.31,-72.31,0.00
-1.00,0.71,155.35,-155.35,0.00
0.69,0.94,273.16,173.22,0.00
-1.00,0.77,163.47,-163.47,0.00
0.00,1.00,401.67,0.00,0.00
-0.00,1.00,450.42,0.00,0.00
-0.00,1.00,539.33,0.00,0.00
0.60,1.00,559.74,309.63,0.00
0.00,0.85,551.83,0.00,0.00
1.00,0.85,570.06,525.57,0.00
1.00,0.60,560.92,517.14,0.00
0.00,0.35,556.98,0.00,0.00
0.00,0.35,539.88,0.00,0.00
0.00,0.35,550.54,0.00,0.00
1.00,0.35,562.88,518.95,0.00
0.00,0.10,452.14,0.00,0.00
0.00,0.10,441.98,0.00,0.00
0.00,0.10,436.54,0.00,0.00
0.00,0.10,437.99,0.00,0.00
0.00,0.10,446.08,0.00,0.00
0.00,0.10,453.77,0.00,0.00
0.00,0.10,450.61,0.00,0.00
0.00,0.10,432.68,0.00,0.00
0.00,0.10,395.85,0.00,0.00
-1.00,0.10,372.25,-372.25,0.00
0.00,0.33,385.46,0.00,0.00
0.00,0.33,397.50,0.00,0.00
0.00,0.33,382.41,0.00,0.00
0.00,0.33,404.64,0.00,0.00
0.00,0.33,406.20,0.00,0.00
0.00,0.33,425.06,0.00,0.00
0.00,0.33,439.89,0.00,0.00
0.00,0.33,433.15,0.00,0.00
0.00,0.33,452.28,0.00,0.00
0.00,0.33,453.91,0.00,0.00
0.92,0.33,455.51,387.18,0.00
0.00,0.10,445.55,0.00,0.00
-0.00,0.10,454.34,0.00,0.00
-0.00,0.10,450.02,0.00,0.00
0.00,0.10,433.13,0.00,0.00
0.00,0.10,421.29,0.00,0.00
0.00,0.10,411.83,0.00,0.00
0.00,0.10,408.01,0.00,0.00
0.00,0.10,417.45,0.00,0.00
0.00,0.10,415.85,0.00,0.00
0.00,0.10,407.86,0.00,0.00
0.00,0.10,402.25,0.00,0.00
-0.90,0.10,356.98,-322.98,0.00
-1.00,0.31,340.00,-340.00,0.00
-1.00,0.54,351.74,-351.74,0.00
0.00,0.77,365.35,0.00,0.00
-1.00,0.77,352.37,-352.37,0.00
0.00,1.00,365.72,0.00,0.00
0.00,1.00,357.16,0.00,0.00
0.00,1.00,379.02,0.00,0.00
0.00,1.00,397.92,0.00,0.00
0.00,1.00,413.74,0.00,0.00
0.00,1.00,427.19,0.00,0.00
0.00,1.00,425.87,0.00,0.00
0.00,1.00,426.79,0.00,0.00
0.00,1.00,421.69,0.00,0.00
0.00,1.00,420.90,0.00,0.00
0.00,1.00,425.92,0.00,0.00
1.00,1.00,557.59,514.07,0.00
1.00,0.75,550.39,507.44,0.00
1.00,0.50,533.25,491.63,0.00
0.00,0.25,516.81,0.00,0.00
0.00,0.25,524.34,0.00,0.00
0.60,0.25,529.10,292.68,0.00
-0.00,0.10,512.90,0.00,0.00
0.00,0.10,505.91,0.00,0.00
-0.00,0.10,280.63,0.00,0.00
-1.00,0.10,92.92,-92.92,0.00
-1.00,0.33,67.93,-67.93,0.00
-0.90,0.56,127.45,-115.31,0.00
-1.00,0.77,66.59,-66.59,0.00
0.00,1.00,128.96,0.00,0.00
-0.00,1.00,184.51,0.00,0.00
0.00,1.00,409.88,0.00,0.00
1.00,1.00,506.38,466.85,0.00
1.00,0.75,541.02,498.79,0.00
1.00,0.50,544.91,502.38,0.00
0.60,0.25,493.96,273.24,0.00
0.00,0.10,456.33,0.00,0.00
-0.00,0.10,364.85,0.00,0.00
-0.00,0.10,267.80,0.00,0.00
-0.00,0.10,265.80,0.00,0.00
0.00,0.10,135.26,0.00,0.00
-0.25,0.10,117.93,-29.95,0.00
-1.00,0.16,78.72,-78.72,0.00
-1.00,0.39,53.88,-53.88,0.00
-1.00,0.62,113.67,-113.67,0.00
1.00,0.85,168.28,155.14,0.00
1.00,0.60,209.30,192.97,0.00
1.00,0.35,287.21,264.80,0.00
-0.00,0.10,-44.65,-0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-1.00,0.33,-80.00,80.00,0.00
1.00,0.56,-41.45,-38.22,0.00
-1.00,0.31,-80.00,80.00,0.00
-1.00,0.54,-80.00,80.00,0.00
-0.99,0.77,-80.00,79.15,0.00
-0.00,1.00,167.81,0.00,0.00
-0.00,1.00,462.08,0.00,0.00
0.00,1.00,872.85,0.00,0.00
1.00,1.00,988.77,911.61,0.00
1.00,0.75,967.34,891.85,0.00
0.00,0.50,952.80,0.00,0.00
0.00,0.50,906.62,0.00,0.00
0.60,0.50,964.24,533.39,0.00
1.00,0.35,1011.97,932.99,0.00
-0.00,0.10,539.51,0.00,0.00
-0.00,0.10,517.27,0.00,0.00
0.00,0.10,498.25,0.00,0.00
0.00,0.10,481.17,0.00,0.00
0.00,0.10,479.63,0.00,0.00
-0.00,0.10,492.28,0.00,0.00
0.00,0.10,479.45,0.00,0.00
0.00,0.10,455.15,0.00,0.00
0.00,0.10,174.65,0.00,0.00
-1.00,0.10,-80.00,80.00,0.00
-1.00,0.33,-80.00,80.00,0.00
-0.90,0.56,-17.57,15.90,0.00
-1.00,0.77,-80.00,80.00,0.00
-0.00,1.00,39.26,0.00,0.00
-0.00,1.00,49.28,0.00,0.00
-0.00,1.00,211.10,0.00,0.00
-0.00,1.00,429.44,0.00,0.00
-0.00,1.00,491.50,0.00,0.00
-0.00,1.00,514.50,0.00,0.00
0.00,1.00,511.91,0.00,0.00
0.60,1.00,517.74,286.40,0.00
0.00,0.85,508.87,0.00,0.00
0.00,0.85,515.02,0.00,0.00
1.00,0.85,537.59,495.63,0.00
0.00,0.60,502.14,0.00,0.00
0.00,0.60,500.71,0.00,0.00
0.00,0.60,497.52,0.00,0.00
0.00,0.60,495.68,0.00,0.00
0.00,0.60,509.37,0.00,0.00
1.00,0.60,523.65,482.79,0.00
1.00,0.35,518.06,477.63,0.00
-0.00,0.10,491.44,0.00,0.00
-0.00,0.10,396.59,0.00,0.00
-1.00,0.10,154.26,-154.26,0.00
