BattSchedule_MW,SOC_percent,EnergyPriceDA_¥perMWh,EnergyProfit_¥,CapacityObligation
0.00,0.10,515.25,0.00,0.00
0.00,0.10,457.92,0.00,0.00
0.00,0.10,440.00,0.00,0.00
0.00,0.10,441.19,0.00,0.00
0.00,0.10,405.31,0.00,0.00
0.00,0.10,399.32,0.00,0.00
0.00,0.10,394.24,0.00,0.00
-0.49,0.10,392.38,-191.52,0.00
0.00,1.00,396.03,0.00,0.00
0.00,1.00,402.54,0.00,0.00
0.00,1.00,415.25,0.00,0.00
0.00,1.00,479.47,0.00,0.00
0.45,1.00,583.36,242.03,0.00
0.00,0.10,504.51,0.00,0.00
0.00,0.10,454.97,0.00,0.00
0.00,0.10,439.35,0.00,0.00
0.00,0.10,419.33,0.00,0.00
0.00,0.10,429.09,0.00,0.00
0.00,0.10,434.25,0.00,0.00
0.00,0.10,502.45,0.00,0.00
-0.00,0.10,562.13,0.00,0.00
-0.00,0.10,550.02,0.00,0.00
-0.00,0.10,464.25,0.00,0.00
-0.00,0.10,441.64,0.00,0.00
-0.00,0.10,432.90,0.00,0.00
-0.00,0.10,390.63,0.00,0.00
-0.00,0.10,361.73,0.00,0.00
-0.00,0.10,335.40,0.00,0.00
0.00,0.10,51.05,0.00,0.00
0.00,0.10,47.12,0.00,0.00
-0.49,0.10,43.90,-21.43,0.00
0.00,1.00,44.35,0.00,0.00
0.00,1.00,52.70,0.00,0.00
0.00,1.00,65.40,0.00,0.00
0.00,1.00,86.99,0.00,0.00
-0.00,1.00,226.57,0.00,0.00
0.45,1.00,445.80,184.95,0.00
-0.00,0.10,155.40,0.00,0.00
-0.00,0.10,110.77,0.00,0.00
-0.00,0.10,83.60,0.00,0.00
-0.49,0.10,-25.79,12.59,0.00
0.00,1.00,48.62,0.00,0.00
-0.00,1.00,73.72,0.00,0.00
-0.00,1.00,172.32,0.00,0.00
-0.00,1.00,413.70,0.00,0.00
0.45,1.00,450.50,186.90,0.00
0.00,0.10,323.35,0.00,0.00
0.00,0.10,359.09,0.00,0.00
-0.00,0.10,361.75,0.00,0.00
0.00,0.10,173.69,0.00,0.00
0.00,0.10,170.17,0.00,0.00
0.00,0.10,208.76,0.00,0.00
0.00,0.10,190.94,0.00,0.00
0.00,0.10,176.57,0.00,0.00
-0.49,0.10,169.59,-82.78,0.00
0.00,1.00,175.04,0.00,0.00
0.00,1.00,190.00,0.00,0.00
0.00,1.00,209.36,0.00,0.00
0.00,1.00,233.18,0.00,0.00
-0.00,1.00,443.00,0.00,0.00
0.45,1.00,746.75,309.81,0.00
-0.00,0.10,439.12,0.00,0.00
0.00,0.10,279.70,0.00,0.00
0.00,0.10,232.06,0.00,0.00
-0.49,0.10,189.19,-92.34,0.00
0.00,1.00,224.32,0.00,0.00
0.00,1.00,218.98,0.00,0.00
-0.00,1.00,442.07,0.00,0.00
-0.00,1.00,596.12,0.00,0.00
0.45,1.00,599.40,248.68,0.00
-0.00,0.10,356.25,0.00,0.00
-0.00,0.10,250.75,0.00,0.00
-0.00,0.10,191.01,0.00,0.00
0.00,0.10,121.33,0.00,0.00
0.00,0.10,53.44,0.00,0.00
0.00,0.10,66.75,0.00,0.00
0.00,0.10,54.36,0.00,0.00
-0.49,0.10,33.00,-16.11,0.00
0.00,1.00,43.98,0.00,0.00
0.00,1.00,47.00,0.00,0.00
0.00,1.00,58.50,0.00,0.00
0.00,1.00,71.27,0.00,0.00
0.00,1.00,104.82,0.00,0.00
-0.00,1.00,291.25,0.00,0.00
0.45,1.00,457.00,189.60,0.00
-0.00,0.10,345.73,0.00,0.00
0.00,0.10,159.26,0.00,0.00
0.00,0.10,117.14,0.00,0.00
-0.49,0.10,93.81,-45.79,0.00
0.00,1.00,124.51,0.00,0.00
0.00,1.00,161.00,0.00,0.00
-0.00,1.00,432.50,0.00,0.00
-0.00,1.00,622.00,0.00,0.00
0.45,1.00,776.20,322.03,0.00
-0.00,0.10,460.50,0.00,0.00
-0.00,0.10,401.16,0.00,0.00
-0.00,0.10,364.60,0.00,0.00
-0.00,0.10,158.92,0.00,0.00
0.00,0.10,83.12,0.00,0.00
0.00,0.10,75.05,0.00,0.00
0.00,0.10,15.50,0.00,0.00
0.00,0.10,-33.50,-0.00,0.00
0.00,0.10,-32.50,-0.00,0.00
0.00,0.10,-40.62,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,18.50,0.00,0.00
0.00,1.00,46.25,0.00,0.00
0.00,1.00,136.94,0.00,0.00
0.45,1.00,364.35,151.16,0.00
0.00,0.10,121.00,0.00,0.00
0.00,0.10,104.12,0.00,0.00
0.00,0.10,94.12,0.00,0.00
-0.49,0.10,63.55,-31.02,0.00
0.00,1.00,91.51,0.00,0.00
0.00,1.00,88.15,0.00,0.00
0.00,1.00,297.38,0.00,0.00
-0.00,1.00,454.52,0.00,0.00
0.45,1.00,559.80,232.25,0.00
0.00,0.10,423.50,0.00,0.00
0.00,0.10,435.52,0.00,0.00
-0.00,0.10,456.77,0.00,0.00
-0.00,0.10,382.72,0.00,0.00
0.00,0.10,344.50,0.00,0.00
-0.00,0.10,354.64,0.00,0.00
0.00,0.10,260.57,0.00,0.00
0.00,0.10,192.81,0.00,0.00
-0.49,0.10,177.17,-86.47,0.00
0.00,1.00,182.14,0.00,0.00
0.00,1.00,258.68,0.00,0.00
-0.00,1.00,332.51,0.00,0.00
-0.00,1.00,378.15,0.00,0.00
-0.00,1.00,516.51,0.00,0.00
0.45,1.00,704.97,292.48,0.00
-0.00,0.10,422.01,0.00,0.00
-0.00,0.10,369.25,0.00,0.00
0.00,0.10,284.89,0.00,0.00
-0.49,0.10,172.79,-84.34,0.00
0.00,1.00,274.19,0.00,0.00
-0.00,1.00,305.24,0.00,0.00
-0.00,1.00,471.39,0.00,0.00
-0.00,1.00,639.70,0.00,0.00
0.45,1.00,810.38,336.21,0.00
-0.00,0.10,563.32,0.00,0.00
-0.00,0.10,476.50,0.00,0.00
-0.00,0.10,450.32,0.00,0.00
-0.00,0.10,365.22,0.00,0.00
0.00,0.10,300.01,0.00,0.00
0.00,0.10,249.23,0.00,0.00
0.00,0.10,228.24,0.00,0.00
0.00,0.10,231.42,0.00,0.00
0.00,0.10,201.44,0.00,0.00
-0.49,0.10,195.66,-95.50,0.00
0.00,1.00,214.25,0.00,0.00
0.00,1.00,216.83,0.00,0.00
0.00,1.00,290.54,0.00,0.00
-0.00,1.00,493.80,0.00,0.00
0.45,1.00,727.95,302.01,0.00
-0.00,0.10,446.70,0.00,0.00
-0.00,0.10,356.52,0.00,0.00
0.00,0.10,227.06,0.00,0.00
-0.49,0.10,148.97,-72.71,0.00
0.00,1.00,174.90,0.00,0.00
0.00,1.00,217.88,0.00,0.00
-0.00,1.00,417.15,0.00,0.00
-0.00,1.00,473.71,0.00,0.00
0.45,1.00,579.24,240.31,0.00
-0.00,0.10,438.17,0.00,0.00
-0.00,0.10,391.45,0.00,0.00
-0.00,0.10,381.00,0.00,0.00
-0.00,0.10,237.64,0.00,0.00
0.00,0.10,159.03,0.00,0.00
0.00,0.10,160.01,0.00,0.00
-0.49,0.10,114.10,-55.69,0.00
0.00,1.00,118.61,0.00,0.00
0.00,1.00,155.38,0.00,0.00
0.00,1.00,169.10,0.00,0.00
0.00,1.00,199.38,0.00,0.00
0.00,1.00,193.90,0.00,0.00
0.00,1.00,194.63,0.00,0.00
-0.00,1.00,401.90,0.00,0.00
-0.00,1.00,570.54,0.00,0.00
0.00,1.00,475.35,0.00,0.00
0.00,1.00,484.15,0.00,0.00
0.00,1.00,513.55,0.00,0.00
0.00,1.00,448.00,0.00,0.00
0.00,1.00,476.67,0.00,0.00
0.00,1.00,506.65,0.00,0.00
0.45,1.00,610.03,253.09,0.00
0.00,0.10,573.91,0.00,0.00
0.00,0.10,586.16,0.00,0.00
0.00,0.10,555.04,0.00,0.00
0.00,0.10,571.63,0.00,0.00
-0.00,0.10,598.35,0.00,0.00
-0.00,0.10,446.48,0.00,0.00
0.00,0.10,392.30,0.00,0.00
0.00,0.10,385.62,0.00,0.00
-0.00,0.10,393.95,0.00,0.00
-0.00,0.10,373.08,0.00,0.00
0.00,0.10,343.13,0.00,0.00
0.00,0.10,344.13,0.00,0.00
0.00,0.10,313.06,0.00,0.00
-0.49,0.10,243.40,-118.80,0.00
0.00,1.00,299.15,0.00,0.00
-0.00,1.00,537.88,0.00,0.00
-0.00,1.00,704.43,0.00,0.00
0.00,1.00,631.60,0.00,0.00
0.45,1.00,768.03,318.64,0.00
-0.00,0.10,667.55,0.00,0.00
-0.00,0.10,558.29,0.00,0.00
-0.00,0.10,515.07,0.00,0.00
-0.00,0.10,442.81,0.00,0.00
-0.00,0.10,439.27,0.00,0.00
-0.00,0.10,368.08,0.00,0.00
-0.00,0.10,362.63,0.00,0.00
-0.00,0.10,234.96,0.00,0.00
-0.00,0.10,86.88,0.00,0.00
-0.00,0.10,69.00,0.00,0.00
0.00,0.10,-23.25,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,7.60,0.00,0.00
-0.00,1.00,215.46,0.00,0.00
0.00,1.00,138.30,0.00,0.00
0.00,1.00,196.92,0.00,0.00
0.45,1.00,265.73,110.25,0.00
0.00,0.10,152.25,0.00,0.00
0.00,0.10,171.82,0.00,0.00
-0.49,0.10,118.60,-57.89,0.00
-0.00,1.00,255.01,0.00,0.00
-0.00,1.00,269.31,0.00,0.00
-0.00,1.00,284.75,0.00,0.00
0.00,1.00,236.50,0.00,0.00
-0.00,1.00,328.39,0.00,0.00
0.45,1.00,390.68,162.08,0.00
-0.00,0.10,238.08,0.00,0.00
-0.00,0.10,128.98,0.00,0.00
0.00,0.10,87.38,0.00,0.00
0.00,0.10,89.54,0.00,0.00
0.00,0.10,42.25,0.00,0.00
0.00,0.10,48.50,0.00,0.00
-0.49,0.10,35.75,-17.45,0.00
0.00,1.00,43.50,0.00,0.00
0.00,1.00,53.75,0.00,0.00
0.00,1.00,108.36,0.00,0.00
-0.00,1.00,336.21,0.00,0.00
0.45,1.00,390.26,161.91,0.00
-0.00,0.10,346.10,0.00,0.00
0.00,0.10,200.31,0.00,0.00
-0.00,0.10,258.55,0.00,0.00
-0.49,0.10,123.18,-60.12,0.00
0.00,1.00,198.12,0.00,0.00
0.00,1.00,191.82,0.00,0.00
-0.00,1.00,437.05,0.00,0.00
-0.00,1.00,576.51,0.00,0.00
-0.00,1.00,612.21,0.00,0.00
0.00,1.00,585.77,0.00,0.00
-0.00,1.00,643.15,0.00,0.00
0.45,1.00,681.05,282.56,0.00
-0.00,0.10,516.61,0.00,0.00
0.00,0.10,449.43,0.00,0.00
0.00,0.10,389.02,0.00,0.00
0.00,0.10,375.31,0.00,0.00
0.00,0.10,366.29,0.00,0.00
0.00,0.10,358.75,0.00,0.00
-0.49,0.10,358.61,-175.03,0.00
0.00,1.00,369.77,0.00,0.00
0.00,1.00,389.75,0.00,0.00
0.00,1.00,421.35,0.00,0.00
0.00,1.00,476.82,0.00,0.00
0.45,1.00,522.52,216.78,0.00
0.00,0.10,426.38,0.00,0.00
0.00,0.10,380.58,0.00,0.00
0.00,0.10,374.54,0.00,0.00
-0.49,0.10,363.57,-177.46,0.00
0.00,1.00,382.50,0.00,0.00
0.00,1.00,388.44,0.00,0.00
0.00,1.00,470.23,0.00,0.00
0.45,1.00,565.08,234.44,0.00
-0.00,0.10,541.41,0.00,0.00
-0.00,0.10,511.76,0.00,0.00
0.00,0.10,491.04,0.00,0.00
0.00,0.10,475.96,0.00,0.00
0.00,0.10,415.47,0.00,0.00
0.00,0.10,380.21,0.00,0.00
0.00,0.10,361.23,0.00,0.00
0.00,0.10,368.28,0.00,0.00
0.00,0.10,361.25,0.00,0.00
0.00,0.10,357.75,0.00,0.00
0.00,0.10,359.47,0.00,0.00
0.00,0.10,364.51,0.00,0.00
0.00,0.10,378.72,0.00,0.00
0.00,0.10,395.00,0.00,0.00
0.00,0.10,416.21,0.00,0.00
0.00,0.10,442.00,0.00,0.00
0.00,0.10,393.73,0.00,0.00
0.00,0.10,365.25,0.00,0.00
0.00,0.10,360.44,0.00,0.00
-0.49,0.10,350.33,-171.00,0.00
0.00,1.00,354.29,0.00,0.00
0.00,1.00,360.67,0.00,0.00
0.00,1.00,401.32,0.00,0.00
0.00,1.00,489.45,0.00,0.00
0.45,1.00,571.70,237.18,0.00
0.00,0.10,563.95,0.00,0.00
0.00,0.10,567.09,0.00,0.00
-0.00,0.10,569.62,0.00,0.00
0.00,0.10,497.38,0.00,0.00
0.00,0.10,443.65,0.00,0.00
0.00,0.10,422.90,0.00,0.00
0.00,0.10,429.97,0.00,0.00
0.00,0.10,430.25,0.00,0.00
0.00,0.10,431.22,0.00,0.00
0.00,0.10,442.00,0.00,0.00
0.00,0.10,447.81,0.00,0.00
0.00,0.10,456.62,0.00,0.00
0.00,0.10,503.75,0.00,0.00
-0.00,0.10,538.26,0.00,0.00
-0.00,0.10,497.00,0.00,0.00
-0.00,0.10,405.17,0.00,0.00
-0.00,0.10,249.00,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,140.00,0.00,0.00
-0.00,1.00,404.88,0.00,0.00
-0.00,1.00,460.50,0.00,0.00
0.45,1.00,471.25,195.51,0.00
-0.00,0.10,448.47,0.00,0.00
-0.00,0.10,429.10,0.00,0.00
-0.00,0.10,416.90,0.00,0.00
-0.00,0.10,388.50,0.00,0.00
-0.00,0.10,361.42,0.00,0.00
-0.00,0.10,77.55,0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,337.27,0.00,0.00
-0.00,1.00,428.59,0.00,0.00
-0.00,1.00,516.75,0.00,0.00
0.45,1.00,572.28,237.43,0.00
-0.00,0.10,555.46,0.00,0.00
-0.00,0.10,191.00,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,41.20,0.00,0.00
-0.00,1.00,521.00,0.00,0.00
0.45,1.00,594.42,246.61,0.00
-0.00,0.10,572.61,0.00,0.00
-0.00,0.10,550.04,0.00,0.00
-0.00,0.10,527.88,0.00,0.00
-0.00,0.10,435.62,0.00,0.00
-0.00,0.10,230.02,0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,242.50,0.00,0.00
-0.00,1.00,446.70,0.00,0.00
0.45,1.00,466.46,193.52,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,179.50,0.00,0.00
-0.00,1.00,674.84,0.00,0.00
-0.00,1.00,850.52,0.00,0.00
0.45,1.00,867.27,359.81,0.00
-0.00,0.10,862.47,0.00,0.00
-0.00,0.10,861.91,0.00,0.00
-0.00,0.10,695.51,0.00,0.00
-0.00,0.10,544.19,0.00,0.00
-0.49,0.10,268.00,-130.81,0.00
0.45,1.00,433.07,179.67,0.00
-0.00,0.10,348.32,0.00,0.00
-0.00,0.10,50.30,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,201.68,0.00,0.00
0.00,1.00,366.03,0.00,0.00
0.45,1.00,372.81,154.67,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
-0.00,1.00,45.15,0.00,0.00
-0.00,1.00,493.00,0.00,0.00
-0.00,1.00,696.10,0.00,0.00
0.00,1.00,696.03,0.00,0.00
0.00,1.00,678.84,0.00,0.00
0.00,1.00,684.53,0.00,0.00
-0.00,1.00,751.37,0.00,0.00
0.45,1.00,773.25,320.81,0.00
-0.00,0.10,699.95,0.00,0.00
0.00,0.10,393.43,0.00,0.00
0.00,0.10,360.46,0.00,0.00
0.00,0.10,353.77,0.00,0.00
0.00,0.10,356.01,0.00,0.00
0.00,0.10,367.79,0.00,0.00
0.00,0.10,416.71,0.00,0.00
-0.00,0.10,465.00,0.00,0.00
-0.00,0.10,459.78,0.00,0.00
-0.00,0.10,446.16,0.00,0.00
-0.00,0.10,381.24,0.00,0.00
-0.00,0.10,340.65,0.00,0.00
-0.00,0.10,321.95,0.00,0.00
0.00,0.10,-33.80,-0.00,0.00
-0.49,0.10,-59.30,28.94,0.00
0.00,1.00,323.42,0.00,0.00
-0.00,1.00,343.06,0.00,0.00
-0.00,1.00,409.23,0.00,0.00
-0.00,1.00,488.08,0.00,0.00
0.00,1.00,486.63,0.00,0.00
0.00,1.00,487.04,0.00,0.00
0.45,1.00,490.75,203.60,0.00
0.00,0.10,460.55,0.00,0.00
0.00,0.10,406.45,0.00,0.00
0.00,0.10,352.36,0.00,0.00
-0.00,0.10,462.50,0.00,0.00
-0.00,0.10,453.75,0.00,0.00
-0.00,0.10,417.60,0.00,0.00
0.00,0.10,400.07,0.00,0.00
0.00,0.10,382.50,0.00,0.00
0.00,0.10,378.78,0.00,0.00
0.00,0.10,403.91,0.00,0.00
0.00,0.10,402.56,0.00,0.00
-0.00,0.10,410.95,0.00,0.00
-0.00,0.10,249.94,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
-0.00,1.00,256.77,0.00,0.00
-0.00,1.00,533.24,0.00,0.00
-0.00,1.00,572.80,0.00,0.00
0.00,1.00,564.64,0.00,0.00
0.00,1.00,567.34,0.00,0.00
0.45,1.00,573.25,237.83,0.00
-0.00,0.10,531.25,0.00,0.00
0.00,0.10,412.99,0.00,0.00
0.00,0.10,393.48,0.00,0.00
0.00,0.10,379.11,0.00,0.00
0.00,0.10,369.24,0.00,0.00
0.00,0.10,368.25,0.00,0.00
0.00,0.10,372.50,0.00,0.00
0.00,0.10,378.15,0.00,0.00
0.00,0.10,392.83,0.00,0.00
0.00,0.10,427.23,0.00,0.00
0.00,0.10,471.88,0.00,0.00
0.00,0.10,444.29,0.00,0.00
0.00,0.10,429.42,0.00,0.00
0.00,0.10,424.69,0.00,0.00
0.00,0.10,404.08,0.00,0.00
0.00,0.10,412.00,0.00,0.00
0.00,0.10,414.22,0.00,0.00
0.00,0.10,436.64,0.00,0.00
0.00,0.10,467.00,0.00,0.00
0.00,0.10,480.25,0.00,0.00
0.00,0.10,460.75,0.00,0.00
0.00,0.10,430.48,0.00,0.00
0.00,0.10,429.22,0.00,0.00
0.00,0.10,417.45,0.00,0.00
0.00,0.10,418.50,0.00,0.00
0.00,0.10,411.81,0.00,0.00
0.00,0.10,393.48,0.00,0.00
0.00,0.10,379.11,0.00,0.00
0.00,0.10,369.24,0.00,0.00
0.00,0.10,368.25,0.00,0.00
0.00,0.10,372.50,0.00,0.00
0.00,0.10,378.15,0.00,0.00
0.00,0.10,392.83,0.00,0.00
0.00,0.10,427.23,0.00,0.00
0.00,0.10,471.88,0.00,0.00
0.00,0.10,444.29,0.00,0.00
0.00,0.10,429.42,0.00,0.00
0.00,0.10,424.69,0.00,0.00
0.00,0.10,404.08,0.00,0.00
0.00,0.10,412.00,0.00,0.00
0.00,0.10,414.22,0.00,0.00
0.00,0.10,436.64,0.00,0.00
0.00,0.10,467.00,0.00,0.00
0.00,0.10,480.25,0.00,0.00
0.00,0.10,460.75,0.00,0.00
0.00,0.10,430.48,0.00,0.00
0.00,0.10,429.22,0.00,0.00
0.00,0.10,417.45,0.00,0.00
0.00,0.10,418.50,0.00,0.00
0.00,0.10,411.81,0.00,0.00
0.00,0.10,393.67,0.00,0.00
0.00,0.10,393.50,0.00,0.00
0.00,0.10,397.56,0.00,0.00
0.00,0.10,402.96,0.00,0.00
0.00,0.10,416.55,0.00,0.00
0.00,0.10,429.80,0.00,0.00
0.00,0.10,450.02,0.00,0.00
0.00,0.10,469.00,0.00,0.00
0.00,0.10,482.21,0.00,0.00
0.00,0.10,448.50,0.00,0.00
0.00,0.10,426.25,0.00,0.00
0.00,0.10,403.17,0.00,0.00
0.00,0.10,381.89,0.00,0.00
0.00,0.10,365.65,0.00,0.00
0.00,0.10,381.08,0.00,0.00
0.00,0.10,397.85,0.00,0.00
0.00,0.10,441.38,0.00,0.00
0.00,0.10,491.99,0.00,0.00
-0.00,0.10,501.52,0.00,0.00
-0.00,0.10,488.88,0.00,0.00
-0.00,0.10,484.75,0.00,0.00
-0.00,0.10,466.00,0.00,0.00
-0.00,0.10,444.62,0.00,0.00
-0.00,0.10,411.74,0.00,0.00
-0.00,0.10,407.87,0.00,0.00
-0.00,0.10,388.05,0.00,0.00
-0.00,0.10,214.47,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
-0.00,1.00,200.80,0.00,0.00
-0.00,1.00,480.44,0.00,0.00
0.45,1.00,483.25,200.49,0.00
-0.00,0.10,46.77,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
-0.00,1.00,35.00,0.00,0.00
-0.00,1.00,591.65,0.00,0.00
-0.00,1.00,808.91,0.00,0.00
0.45,1.00,851.14,353.12,0.00
0.00,0.10,839.27,0.00,0.00
-0.00,0.10,850.57,0.00,0.00
-0.00,0.10,757.42,0.00,0.00
-0.00,0.10,628.33,0.00,0.00
-0.00,0.10,436.73,0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,52.73,0.00,0.00
-0.00,1.00,402.42,0.00,0.00
-0.00,1.00,472.57,0.00,0.00
0.45,1.00,481.40,199.72,0.00
-0.00,0.10,416.39,0.00,0.00
-0.00,0.10,43.02,0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
0.00,0.10,-80.00,-0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
-0.00,1.00,143.68,0.00,0.00
-0.00,1.00,455.88,0.00,0.00
-0.00,1.00,600.69,0.00,0.00
0.45,1.00,698.75,289.90,0.00
-0.00,0.10,698.12,0.00,0.00
-0.00,0.10,654.71,0.00,0.00
-0.00,0.10,628.58,0.00,0.00
-0.00,0.10,500.60,0.00,0.00
-0.00,0.10,440.62,0.00,0.00
-0.00,0.10,214.78,0.00,0.00
-0.49,0.10,-80.00,39.05,0.00
0.00,1.00,-80.00,-0.00,0.00
0.00,1.00,-78.20,-0.00,0.00
