BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,LFSCapacity,LFSPrice_USDperMW,LFSRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DLCapacity,DLPrice_USDperMW,DLRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,DHCapacity,DHPrice_USDperMW,DHRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,1.00,68.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,3.40,1.88,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,4.00,1.48,0.00,78.75,78.75,0.00
-0.00,1.00,68.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,3.69,1.00,82.50,82.50,0.00
0.00,0.97,59.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.65,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.65,8.90,1.00,84.95,84.95,0.00
-0.00,0.95,70.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.65,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.65,8.90,-0.00,85.95,85.95,0.00
1.00,0.92,100.07,92.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.18,9.65,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,9.65,-0.00,0.00,92.47,92.47,0.38
0.00,0.43,70.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.65,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.65,8.90,0.00,87.00,87.00,0.00
0.00,0.40,71.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.69,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,11.69,10.78,0.00,87.00,87.00,0.00
-0.05,0.37,60.51,-3.04,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.69,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,11.69,10.78,0.00,80.90,80.90,0.05
-0.06,0.37,59.24,-3.46,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.69,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,11.69,10.78,0.00,57.05,57.05,0.01
-0.06,0.37,56.96,-3.33,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.69,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,11.69,10.78,0.00,53.65,53.65,0.01
0.00,0.37,57.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,39.25,39.25,0.00
0.00,0.39,63.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,53.66,53.66,0.00
0.00,0.41,66.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,68.00,68.00,0.00
0.00,0.42,59.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,19.39,19.39,0.00
0.00,0.44,54.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.53,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.53,6.02,0.00,65.97,65.97,0.00
-0.50,0.41,49.65,-24.82,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.53,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.53,6.02,0.00,65.97,65.97,0.41
-0.50,0.62,49.20,-24.60,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.40,0.18,0.00,0.00,0.00,0.50,6.53,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,6.53,5.81,0.00,65.97,65.97,0.42
0.00,0.82,56.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.53,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.53,6.02,0.00,38.19,38.19,0.00
-0.50,0.80,51.04,-25.52,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.24,7.60,0.00,39.25,39.25,0.29
0.00,1.00,59.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.24,7.60,0.00,39.30,39.30,0.00
0.00,0.97,60.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.24,7.60,0.00,39.30,39.30,0.00
0.00,0.95,59.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.24,7.60,0.00,39.42,39.42,0.00
0.00,0.92,63.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.57,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.57,6.06,0.00,62.05,62.05,0.00
0.00,0.89,67.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.57,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.57,6.06,0.00,86.56,86.56,0.00
0.00,0.87,66.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.57,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.57,6.06,0.00,80.00,80.00,0.00
0.00,0.84,62.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.57,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.57,6.06,0.00,57.26,57.26,0.00
-0.47,0.81,57.67,-26.97,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.99,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.99,8.29,0.00,65.25,65.25,0.18
-0.00,1.00,82.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,8.99,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.99,8.29,1.00,119.50,119.50,0.00
1.00,0.97,114.98,106.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.06,8.99,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,8.99,-0.00,1.00,145.00,145.00,1.50
0.12,0.48,87.56,9.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,8.99,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,8.99,7.32,0.00,67.25,67.25,0.12
0.00,0.40,73.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.27,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.27,8.55,0.00,63.01,63.01,0.00
-0.06,0.37,61.51,-3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.27,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.27,8.55,0.00,41.03,41.03,0.06
-0.06,0.37,60.58,-3.54,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.27,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.27,8.55,0.00,58.00,58.00,0.01
0.00,0.37,57.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.27,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.27,8.55,0.00,57.10,57.10,0.00
0.00,0.34,55.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,5.40,4.71,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,72.50,72.50,0.00
0.02,0.36,56.15,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.98,5.40,4.89,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,70.25,70.25,0.01
0.04,0.37,60.26,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.96,5.40,4.79,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,72.50,72.50,0.02
0.00,0.37,57.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,70.20,70.20,0.00
0.00,0.39,51.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,34.00,34.00,0.00
-0.07,0.41,46.57,-3.06,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,6.00,6.00,0.13
-0.68,0.45,39.88,-27.24,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.32,4.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,68.99,68.99,0.99
0.00,0.78,48.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.00,-0.00,0.00,68.50,68.50,0.00
-0.50,0.80,38.44,-19.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.10,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.10,8.39,0.00,20.10,20.10,0.46
-0.06,1.00,55.05,-3.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.10,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.10,8.39,0.00,23.00,23.00,0.09
-0.06,1.00,55.10,-3.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.10,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.10,8.39,0.00,3.00,3.00,0.15
0.00,1.00,55.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.10,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.10,8.39,0.00,20.50,20.50,0.00
0.00,0.97,59.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,5.81,0.00,69.70,69.70,0.00
0.00,0.95,67.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,5.81,0.00,79.00,79.00,0.00
-0.00,0.92,70.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,5.81,0.00,73.75,73.75,0.00
0.00,0.89,58.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,5.81,0.00,57.06,57.06,0.00
-0.35,0.87,55.57,-19.49,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.26,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10.26,9.46,0.00,42.75,42.75,0.22
0.33,1.00,82.43,25.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.26,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,10.26,6.33,1.00,69.17,69.17,0.22
0.89,0.82,98.32,80.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.26,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,10.26,1.03,1.00,94.10,94.10,0.19
0.00,0.40,72.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.26,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10.26,9.46,0.00,90.10,90.10,0.00
-0.06,0.37,61.05,-3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.83,4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.83,9.06,0.00,42.10,42.10,0.06
-0.06,0.37,54.67,-3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.83,4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.83,9.06,0.00,42.33,42.33,0.04
0.00,0.37,59.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.83,4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.83,9.06,0.00,71.25,71.25,0.00
-0.45,0.34,46.51,-21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.83,4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,9.83,8.57,0.00,68.75,68.75,0.50
0.00,0.53,56.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.50,5.24,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.24,4.83,0.00,67.00,67.00,0.00
0.00,0.50,56.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,5.24,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.24,4.83,0.00,69.50,69.50,0.00
0.00,0.47,56.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,5.24,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.24,4.83,0.00,65.00,65.00,0.00
0.00,0.45,52.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,5.24,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.24,0.00,0.00,64.99,64.99,0.00
-0.50,0.46,38.86,-19.43,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,5.16,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.16,-0.00,0.00,64.97,64.97,0.65
-0.55,0.71,38.11,-20.96,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.45,5.16,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.16,-0.00,0.00,64.94,64.94,0.74
0.00,0.98,49.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.40,4.98,0.00,0.00,0.00,0.50,5.16,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.16,-0.00,0.00,64.97,64.97,0.00
0.00,1.00,57.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,5.40,2.98,0.00,0.00,0.00,0.50,5.16,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,5.16,1.91,0.00,11.25,11.25,0.00
0.00,1.00,56.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,3.40,1.88,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,4.00,1.48,0.00,40.80,40.80,0.00
0.00,1.00,60.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,3.40,1.88,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,4.00,1.48,0.00,60.05,60.05,0.00
0.00,1.00,62.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,3.40,0.62,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,4.00,2.96,0.00,77.50,77.50,0.00
0.00,0.98,61.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.40,3.13,0.00,0.00,0.00,0.50,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,88.50,88.50,0.00
0.00,1.00,62.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.80,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.80,8.11,0.00,88.20,88.20,0.00
0.00,0.97,61.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.80,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.80,8.11,0.00,91.40,91.40,0.00
-0.18,0.95,61.49,-10.79,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.80,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.80,8.11,0.00,82.63,82.63,0.19
0.00,1.00,60.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,8.80,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.80,8.11,1.00,85.47,85.47,0.00
0.00,0.97,60.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.00,11.06,1.00,91.55,91.55,0.00
-0.00,0.95,73.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.00,11.06,0.00,43.87,43.87,0.00
1.00,0.92,100.40,92.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.18,12.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,12.00,-0.00,0.00,43.91,43.91,2.82
0.01,0.43,83.98,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,12.00,10.97,0.00,44.03,44.03,0.02
0.00,0.40,72.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,9.86,4.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.86,9.09,-0.00,44.28,44.28,0.00
-0.06,0.37,60.03,-3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,9.86,4.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.86,9.09,0.00,43.59,43.59,0.05
