BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,LFSCapacity,LFSPrice_USDperMW,LFSRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DLCapacity,DLPrice_USDperMW,DLRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,DHCapacity,DHPrice_USDperMW,DHRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
-0.05,1.00,34.00,-1.66,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.42,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.42,5.39,0.00,45.00,45.00,0.03
-0.05,1.00,42.00,-2.05,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.42,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.42,5.39,0.00,25.00,25.00,0.04
-0.05,1.00,53.01,-2.59,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.42,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.42,5.39,0.00,50.25,50.25,0.01
-0.05,1.00,56.00,-2.73,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,16.38,8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,16.38,13.76,0.00,73.00,73.00,0.04
-0.05,1.00,58.35,-2.85,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,16.38,8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,16.38,13.76,0.00,77.12,77.12,0.05
-0.05,1.00,58.58,-2.86,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,16.38,8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,16.38,13.76,0.00,77.50,77.50,0.05
-0.05,1.00,61.43,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,16.38,8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,16.38,13.76,0.00,76.00,76.00,0.04
-0.05,1.00,55.35,-2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.77,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.77,9.05,0.00,76.12,76.12,0.05
-0.05,1.00,62.83,-3.07,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.77,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.77,9.05,0.00,76.12,76.12,0.03
-0.05,1.00,60.95,-2.97,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.77,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.77,9.05,0.00,40.40,40.40,0.05
-0.05,1.00,57.52,-2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.77,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.77,9.05,0.00,40.27,40.27,0.04
-0.05,1.00,53.99,-2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,13.51,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.51,11.35,0.00,42.73,42.73,0.03
-0.05,1.00,65.10,-3.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,13.51,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.51,11.35,0.00,91.00,91.00,0.06
0.00,1.00,87.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,13.51,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.51,11.35,1.00,93.50,93.50,0.00
0.00,0.91,73.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,13.51,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,13.51,10.79,0.00,81.50,81.50,0.00
-0.13,0.83,59.83,-7.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,14.52,7.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,14.52,11.05,-0.00,40.85,40.85,0.13
-0.05,1.00,58.04,-2.83,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.52,7.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.52,12.20,0.00,54.00,54.00,0.01
0.00,1.00,55.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,14.52,7.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.52,12.20,0.00,37.55,37.55,0.00
0.11,0.91,45.96,4.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,14.52,7.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,14.52,11.59,0.00,34.24,34.24,0.06
0.00,0.61,47.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,7.77,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.77,7.16,0.00,39.60,39.60,0.00
-0.29,0.50,45.80,-13.41,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,7.77,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,7.77,4.73,0.00,67.62,67.62,0.32
0.00,1.00,46.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,7.77,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.77,6.53,0.00,70.00,70.00,0.00
-0.09,0.91,39.30,-3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.50,7.77,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,7.77,6.20,0.00,69.25,69.25,0.14
-0.05,1.00,34.67,-1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.50,6.18,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.18,5.19,0.00,69.12,69.12,0.08
-0.05,1.00,43.01,-2.10,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.18,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.18,5.19,0.00,69.75,69.75,0.07
0.00,1.00,54.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,5.40,2.49,0.00,0.00,0.00,0.50,6.18,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,6.18,2.34,0.00,71.00,71.00,0.00
0.00,1.00,58.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,5.40,2.49,0.00,0.00,0.00,0.50,6.18,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,6.18,2.34,0.00,72.00,72.00,0.00
-0.05,1.00,51.97,-2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,11.41,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,11.41,9.58,0.00,54.75,54.75,0.01
-0.05,1.00,55.57,-2.71,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.41,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,11.41,9.58,0.00,72.70,72.70,0.04
-0.05,1.00,61.28,-2.99,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.41,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,11.41,9.58,0.00,75.90,75.90,0.04
-0.05,1.00,62.01,-3.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.41,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,11.41,9.58,0.00,75.90,75.90,0.03
-0.05,1.00,62.97,-3.07,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.70,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.70,8.99,0.00,72.00,72.00,0.02
0.00,1.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.70,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.70,8.99,0.00,72.95,72.95,0.00
0.00,0.91,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.70,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,10.70,8.54,0.00,54.35,54.35,0.00
-0.13,0.83,49.58,-6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.70,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,10.70,8.14,0.00,54.60,54.60,0.03
-0.05,1.00,49.54,-2.42,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,13.98,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.98,11.74,0.00,59.25,59.25,0.02
-0.05,1.00,61.06,-2.98,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,13.98,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.98,11.74,0.00,40.50,40.50,0.05
-0.05,1.00,83.05,-4.05,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,13.98,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.98,11.74,0.00,76.50,76.50,0.02
-0.05,1.00,77.07,-3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,13.98,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,13.98,11.74,0.00,77.60,77.60,0.00
0.00,1.00,72.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,15.47,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,15.47,12.99,0.00,69.50,69.50,0.00
-0.09,0.91,59.00,-5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,15.47,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,15.47,12.35,-0.00,68.95,68.95,0.05
-0.05,1.00,56.04,-2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,15.47,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,15.47,12.99,1.00,68.75,68.75,0.03
-0.05,1.00,53.00,-2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,15.47,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,15.47,12.99,0.00,66.22,66.22,0.03
-0.05,1.00,51.99,-2.54,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,7.34,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.34,6.16,0.00,33.60,33.60,0.04
-0.05,1.00,50.87,-2.48,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,7.34,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.34,6.16,0.00,50.50,50.50,0.00
-0.05,1.00,49.58,-2.42,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,7.34,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.34,6.16,0.00,52.00,52.00,0.01
-0.05,1.00,52.00,-2.54,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,7.34,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.34,6.16,0.00,69.95,69.95,0.04
-0.05,1.00,47.56,-2.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,8.47,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,8.47,7.11,0.00,69.47,69.47,0.05
-0.05,1.00,46.92,-2.29,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,8.47,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,8.47,7.11,0.00,53.34,53.34,0.02
-0.05,1.00,50.64,-2.47,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,8.47,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,8.47,7.11,0.00,72.97,72.97,0.05
-0.05,1.00,56.03,-2.73,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.35,-0.00,0.00,0.00,0.00,0.50,8.47,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,8.47,7.11,0.00,68.50,68.50,0.03
-0.05,1.00,54.38,-2.65,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.16,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.16,8.53,0.00,37.80,37.80,0.04
-0.05,1.00,61.62,-3.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.16,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.16,8.53,0.00,54.02,54.02,0.02
-0.05,1.00,64.41,-3.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.16,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.16,8.53,0.00,54.75,54.75,0.02
-0.05,1.00,61.28,-2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.16,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.16,8.53,0.00,69.00,69.00,0.02
-0.05,1.00,56.51,-2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,7.94,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.94,6.67,0.00,69.00,69.00,0.03
0.00,1.00,67.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,7.94,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.94,6.67,0.00,89.44,89.44,0.00
0.00,0.91,60.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,7.94,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,7.94,6.34,0.00,83.50,83.50,0.00
-0.13,0.83,51.01,-6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,7.94,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,7.94,6.04,0.00,69.00,69.00,0.12
-0.05,1.00,50.09,-2.44,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.81,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.81,12.44,0.00,60.25,60.25,0.02
-0.05,1.00,59.93,-2.93,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.81,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.81,12.44,1.00,67.32,67.32,0.02
-0.05,1.00,80.38,-3.92,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.81,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.81,12.44,0.00,68.41,68.41,0.03
-0.05,1.00,70.40,-3.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,14.81,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.81,12.44,0.00,66.03,66.03,0.01
0.00,1.00,63.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.12,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.12,8.50,0.00,63.11,63.11,0.00
-0.09,0.91,55.52,-5.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.12,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,10.12,8.08,0.00,73.40,73.40,0.08
-0.05,1.00,54.41,-2.66,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.12,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.12,8.50,0.00,70.12,70.12,0.04
-0.05,1.00,51.98,-2.54,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.12,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.12,8.50,0.00,69.62,69.62,0.04
-0.05,1.00,47.47,-2.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.40,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.40,5.38,0.00,70.00,70.00,0.05
-0.05,1.00,47.42,-2.31,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.40,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.40,5.38,0.00,70.00,70.00,0.06
-0.05,1.00,47.48,-2.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.40,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.40,5.38,0.00,52.60,52.60,0.01
-0.05,1.00,50.09,-2.44,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.40,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.40,5.38,0.00,52.50,52.50,0.01
-0.05,1.00,45.15,-2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.50,7.18,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.18,6.03,0.00,52.50,52.50,0.02
-0.05,1.00,45.61,-2.23,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,7.18,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.18,6.03,0.00,35.10,35.10,0.03
-0.05,1.00,52.37,-2.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,7.18,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.18,6.03,0.00,38.66,38.66,0.03
-0.05,1.00,58.01,-2.83,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,7.18,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,7.18,6.03,0.00,70.00,70.00,0.03
-0.05,1.00,57.01,-2.78,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,12.97,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,12.97,10.89,0.00,37.55,37.55,0.05
-0.05,1.00,57.09,-2.79,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,12.97,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,12.97,10.89,0.00,20.05,20.05,0.09
-0.05,1.00,61.89,-3.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,12.97,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,12.97,10.89,0.00,20.05,20.05,0.10
-0.05,1.00,60.01,-2.93,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,12.97,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,12.97,10.89,0.00,5.10,5.10,0.13
-0.05,1.00,61.00,-2.98,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.15,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.15,8.52,0.00,20.05,20.05,0.10
0.00,1.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,10.15,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,10.15,8.52,0.00,34.30,34.30,0.00
0.00,0.91,65.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.15,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,10.15,8.10,0.00,63.00,63.00,0.00
-0.13,0.83,51.01,-6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,10.15,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,10.15,7.72,0.00,62.83,62.83,0.08
-0.05,1.00,51.00,-2.49,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.50,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.50,12.18,0.00,70.75,70.75,0.05
-0.05,1.00,62.01,-3.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.50,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.50,12.18,0.00,42.20,42.20,0.05
0.00,1.00,91.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,14.50,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,14.50,12.18,1.00,84.37,84.37,0.00
0.00,0.91,77.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,14.50,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,14.50,11.58,0.00,84.45,84.45,0.00
-0.13,0.83,62.32,-8.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,11.74,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,11.74,8.93,-0.00,79.89,79.89,0.12
-0.05,1.00,55.01,-2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,11.74,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,11.74,9.86,0.00,57.05,57.05,0.00
-0.01,1.00,54.00,-0.72,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,3.40,-0.00,0.00,0.00,0.00,0.50,11.74,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,11.74,9.86,0.00,69.00,69.00,0.01
0.12,0.93,52.67,5.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.50,11.74,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,11.74,9.51,0.00,67.38,67.38,0.09
-0.00,0.61,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,5.81,0.00,68.00,68.00,0.00
-0.23,0.50,60.00,-13.70,0.00,0.00,0.00,0.00,0.00,0.00,0.66,5.40,3.29,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,6.30,-0.00,0.00,67.90,67.90,0.09
0.00,1.00,67.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.40,-0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,6.30,5.29,0.00,66.67,66.67,0.00
0.00,0.91,56.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.50,6.30,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,6.30,5.03,0.00,37.17,37.17,0.00
