BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,LFSCapacity,LFSPrice_USDperMW,LFSRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DLCapacity,DLPrice_USDperMW,DLRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,DHCapacity,DHPrice_USDperMW,DHRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,0.97,0.01,0.00,0.00,0.00,0.00,0.40,2.75,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.99,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.63,9.63,0.00
-0.12,0.97,20.00,-2.44,0.00,0.00,0.00,0.35,1.20,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,47.58,20.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.10,45.10,0.31
0.00,1.00,58.61,0.00,0.00,0.00,0.00,0.35,1.20,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,47.58,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.51,49.51,0.00
-0.00,1.00,90.17,0.00,0.00,0.00,0.00,0.35,1.20,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,47.58,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.33,28.33,0.00
0.09,1.00,100.00,8.18,0.00,0.00,0.00,0.35,1.20,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,47.58,18.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,32.60,32.60,0.60
0.00,0.98,102.16,0.08,0.00,0.00,0.00,0.29,11.99,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,47.99,17.53,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.50,12.50,0.00
0.00,0.98,103.61,0.08,0.00,0.00,0.00,0.29,11.99,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,47.99,17.53,0.00,0.00,0.00,0.00,0.00,0.00,1.00,41.68,41.68,0.00
0.71,0.98,155.43,101.41,0.00,0.00,0.00,0.29,11.99,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,47.99,17.53,0.00,0.00,0.00,0.00,0.00,0.00,1.00,42.02,42.02,8.03
1.00,0.80,207.68,191.47,0.00,0.00,0.00,-0.00,11.99,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,47.99,17.53,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,20.77
1.00,0.55,156.48,144.27,0.00,0.00,0.00,-0.00,11.99,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,39.99,15.69,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,42.58,42.58,11.39
0.15,0.30,124.92,16.72,0.00,0.00,0.00,0.33,11.99,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,39.99,15.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.50,108.50,0.24
0.67,0.27,127.38,79.23,0.00,0.00,0.00,0.33,11.99,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,39.99,15.68,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-27.25,-27.25,10.43
0.00,0.10,100.00,0.07,0.00,0.00,0.00,0.33,11.99,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,39.99,15.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,31.00,0.00
0.00,0.10,73.12,0.11,0.00,0.00,0.00,0.38,1.10,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,15.84,0.01
0.00,0.10,62.01,0.09,0.00,0.00,0.00,0.38,1.10,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.08,50.08,0.00
0.00,0.10,46.59,0.00,0.00,0.00,0.00,0.38,1.10,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.25,45.25,0.00
0.00,0.10,32.50,0.00,0.00,0.00,0.00,0.38,1.10,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00
-0.50,0.10,10.00,-5.00,0.00,0.00,0.00,0.41,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
-0.50,0.22,6.00,-3.00,0.00,0.00,0.00,0.41,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.79,-11.79,0.89
-0.79,0.33,5.01,-3.95,0.00,0.00,0.00,0.41,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,16.98,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,74.00,5.44
-0.50,0.51,5.20,-2.60,0.00,0.00,0.00,0.41,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.49,-14.49,0.98
-1.00,0.63,4.72,-4.72,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-15.00,1.97
-0.50,0.86,9.92,-4.97,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.99,8.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,11.83,0.10
0.00,0.97,37.19,0.00,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.99,8.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.34,28.34,0.00
0.13,0.97,66.10,7.82,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.99,8.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.87,30.87,0.45
0.01,0.94,86.00,0.56,0.00,0.00,0.00,0.34,1.20,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,47.59,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.83,33.83,0.04
0.00,0.94,71.01,0.00,0.00,0.00,0.00,0.34,1.20,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,47.59,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.44,61.44,0.00
0.00,0.94,74.08,0.00,0.00,0.00,0.00,0.34,1.20,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,47.59,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.95,103.95,0.00
-0.26,0.94,67.23,-17.15,0.00,0.00,0.00,0.34,1.20,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,47.59,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.51,111.51,1.13
0.63,1.00,82.11,47.79,0.00,0.00,0.00,0.27,11.99,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,47.99,13.80,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.98,36.98,2.85
0.00,0.84,56.08,0.00,0.00,0.00,0.00,0.27,11.99,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,47.99,16.94,0.00,0.00,0.00,0.00,0.00,0.00,1.00,59.50,59.50,0.00
0.99,0.84,124.91,113.97,0.00,0.00,0.00,0.01,11.99,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,47.99,16.94,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10.50,10.50,11.32
1.00,0.60,148.90,137.28,0.00,0.00,0.00,-0.00,11.99,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,47.99,16.94,0.00,0.00,0.00,0.00,0.00,0.00,1.00,-25.00,-25.00,17.39
1.00,0.35,120.00,110.63,0.00,0.00,0.00,-0.00,11.99,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,39.99,14.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.35,8.35,11.17
0.00,0.10,86.83,0.07,0.00,0.00,0.00,0.30,11.99,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,39.99,14.92,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,75.00,75.00,0.00
0.00,0.10,64.66,0.00,0.00,0.00,0.00,0.30,11.99,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,39.99,14.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.12,34.12,0.00
0.00,0.10,83.03,0.13,0.00,0.00,0.00,0.30,11.99,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,39.99,14.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,1.58,0.01
0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.38,2.04,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,115.00,0.00
-0.50,0.10,-12.67,6.33,0.00,0.00,0.00,0.38,2.04,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.77,-18.77,0.31
-0.50,0.22,-9.99,5.00,0.00,0.00,0.00,0.38,2.04,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-71.19,-71.19,3.06
-0.50,0.33,-13.62,6.81,0.00,0.00,0.00,0.38,2.04,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-72.43,-72.43,2.94
-0.91,0.45,-20.04,18.28,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,16.98,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-72.79,-72.79,4.81
-1.00,0.66,-24.99,24.99,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,16.98,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-74.58,-74.58,4.96
-0.50,0.88,-14.73,7.37,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.98,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,-76.00,3.06
0.00,1.00,19.90,0.00,0.00,0.00,0.00,0.40,1.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,16.98,7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,85.00,0.00
0.46,1.00,67.99,29.00,0.00,0.00,0.00,0.37,1.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,16.99,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,2.68
-0.50,0.88,28.20,-14.10,0.00,0.00,0.00,0.37,1.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.99,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.28,45.28,0.85
0.17,1.00,89.80,14.30,0.00,0.00,0.00,0.37,1.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,16.99,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.38,149.38,1.03
0.00,0.96,65.60,0.00,0.00,0.00,0.00,0.37,1.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.99,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.00,148.00,0.00
0.00,0.96,73.00,0.00,0.00,0.00,0.00,0.32,1.20,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,16.98,7.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.25,23.25,0.00
-0.18,0.96,76.47,-13.90,0.00,0.00,0.00,0.32,1.20,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,16.98,7.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.47,96.47,0.36
0.00,1.00,93.29,0.00,0.00,0.00,0.00,0.32,1.20,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,16.98,5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.95,162.95,0.00
0.10,1.00,96.44,9.15,0.00,0.00,0.00,0.32,1.20,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,16.98,5.90,0.00,0.00,0.00,0.00,0.00,0.00,1.00,173.97,173.97,0.80
0.00,0.97,93.44,0.00,0.00,0.00,0.00,0.26,11.99,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,47.99,16.21,0.00,0.00,0.00,0.00,0.00,0.00,1.00,105.50,105.50,0.00
0.00,0.97,108.55,0.10,0.00,0.00,0.00,0.26,11.99,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,47.99,16.21,0.00,0.00,0.00,0.00,0.00,0.00,1.00,48.00,48.00,0.01
0.00,0.97,128.24,0.12,0.00,0.00,0.00,0.26,11.99,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,47.99,16.21,0.00,0.00,0.00,0.00,0.00,0.00,1.00,202.50,202.50,0.01
0.74,0.97,159.00,108.41,0.00,0.00,0.00,0.26,11.99,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,47.99,16.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,15.50,10.61
0.65,0.79,141.68,84.45,0.00,0.00,0.00,0.28,11.99,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,39.99,13.63,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,225.00,225.00,5.39
0.72,0.63,145.22,95.80,0.00,0.00,0.00,0.28,11.99,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,39.99,13.63,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,112.50,112.50,2.34
0.00,0.45,121.29,0.00,0.00,0.00,0.00,0.28,11.99,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,39.99,13.63,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,95.40,95.40,0.00
0.00,0.45,121.20,0.00,0.00,0.00,0.00,0.28,11.99,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,39.99,13.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,11.50,0.00
-0.21,0.45,96.69,-20.79,0.00,0.00,0.00,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.30,56.30,0.87
-1.00,0.50,101.00,-101.00,0.00,0.00,0.00,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.50,102.50,0.15
1.00,0.73,149.92,138.22,0.00,0.00,0.00,-0.00,1.10,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.77,135.77,1.42
0.00,0.48,134.97,0.00,0.00,0.00,0.00,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.75,82.75,0.00
-0.50,0.48,99.96,-49.98,0.00,0.00,0.00,0.37,1.20,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,16.60,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.89,76.89,1.15
-1.00,0.60,85.09,-85.09,0.00,0.00,0.00,0.37,1.20,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,16.60,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.46,55.46,2.96
-0.76,0.83,93.00,-70.60,0.00,0.00,0.00,0.37,1.20,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,16.60,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,4.78
0.00,1.00,127.05,0.00,0.00,0.00,0.00,0.37,1.20,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,16.60,6.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.77,81.77,0.00
-0.00,1.00,162.01,0.00,0.00,0.00,0.00,0.29,2.20,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,1.10,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,0.00
-0.00,1.00,165.46,0.00,0.00,0.00,0.00,0.29,2.20,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,1.10,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.50,117.50,0.00
-0.00,1.00,168.09,0.00,0.00,0.00,0.00,0.29,2.20,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,1.10,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.50,205.50,0.00
0.00,1.00,164.23,0.00,0.00,0.00,0.00,0.29,2.20,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,1.10,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.00,206.00,0.00
0.00,1.00,158.88,0.00,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.50,206.50,0.00
0.00,1.00,146.38,0.00,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.00,227.00,0.00
0.00,1.00,142.27,0.00,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.50,133.50,0.00
0.32,1.00,139.03,40.72,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,1.00,155.50,155.50,0.52
0.30,0.92,142.75,40.02,0.00,0.00,0.00,0.09,0.65,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,47.99,13.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,234.00,234.00,2.77
0.00,0.85,142.02,0.00,0.00,0.00,0.00,0.09,0.65,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,47.99,13.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,247.00,247.00,0.00
1.00,0.85,159.01,146.60,0.00,0.00,0.00,-0.00,0.65,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,47.99,13.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,262.95,262.95,10.39
1.00,0.60,163.46,150.70,0.00,0.00,0.00,-0.00,0.65,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,47.99,13.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,234.00,234.00,7.05
1.00,0.35,157.91,145.59,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,5.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,234.00,234.00,7.61
0.00,0.10,140.68,0.25,0.00,0.00,0.00,0.17,0.69,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,5.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,226.50,226.50,0.02
0.00,0.10,118.85,0.00,0.00,0.00,0.00,0.17,0.69,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,5.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,129.00,0.00
