BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,LFSCapacity,LFSPrice_USDperMW,LFSRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DLCapacity,DLPrice_USDperMW,DLRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,DHCapacity,DHPrice_USDperMW,DHRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
-0.00,1.00,0.01,-0.00,0.00,0.00,0.00,0.25,2.75,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.63,9.63,0.00
-0.00,1.00,20.00,-0.01,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.58,11.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.10,45.10,0.00
-0.00,1.00,58.61,-0.02,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.58,11.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.51,49.51,0.00
-0.00,1.00,90.17,-0.04,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.58,11.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.33,28.33,0.00
-0.00,1.00,100.00,-0.04,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.58,11.89,0.00,0.00,0.00,0.00,0.00,0.00,1.00,32.60,32.60,0.00
-0.00,1.00,102.16,-0.04,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00
-0.00,1.00,103.61,-0.04,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.68,41.68,0.00
0.00,1.00,155.43,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.02,42.02,0.00
0.45,1.00,207.68,86.01,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.33
-0.00,0.10,156.48,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.58,42.58,0.00
0.00,0.10,124.92,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.50,108.50,0.00
-0.00,0.10,127.38,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.25,-27.25,0.00
-0.00,0.10,100.00,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,31.00,0.00
-0.00,0.10,73.12,0.00,0.00,0.00,0.00,0.23,1.10,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,15.84,0.00
-0.00,0.10,62.01,0.00,0.00,0.00,0.00,0.23,1.10,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.08,50.08,0.00
0.00,0.10,46.59,0.00,0.00,0.00,0.00,0.23,1.10,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.25,45.25,0.00
0.00,0.10,32.50,0.00,0.00,0.00,0.00,0.23,1.10,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00
0.00,0.10,10.00,0.00,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.10,6.00,0.00,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.79,-11.79,0.00
-0.04,0.10,5.01,-0.21,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,74.00,0.29
0.00,0.18,5.20,0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.49,-14.49,0.00
-0.45,0.18,4.72,-2.11,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-15.00,0.88
-0.00,1.00,9.92,-0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,11.83,0.00
-0.00,1.00,37.19,-0.02,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.34,28.34,0.00
-0.00,1.00,66.10,-0.03,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.87,30.87,0.00
0.00,1.00,86.00,0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.59,11.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.83,33.83,0.00
0.00,1.00,71.01,0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.59,11.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.44,61.44,0.00
0.00,1.00,74.08,0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.59,11.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.95,103.95,0.00
-0.00,1.00,67.23,-0.11,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.59,11.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.51,111.51,0.01
-0.00,1.00,82.11,-0.03,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.98,36.98,0.00
-0.00,1.00,56.08,-0.02,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,59.50,59.50,0.00
0.00,1.00,124.91,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,10.50,10.50,0.00
0.45,1.00,148.90,61.67,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.00,-25.00,7.81
-0.00,0.10,120.00,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.35,8.35,0.00
0.00,0.10,86.83,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00,0.00
0.00,0.10,64.66,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.12,34.12,0.00
-0.00,0.10,83.03,0.00,0.00,0.00,0.00,0.23,11.99,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,1.58,0.00
0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.23,2.04,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,115.00,0.00
0.00,0.10,-12.67,-0.00,0.00,0.00,0.00,0.23,2.04,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.77,-18.77,0.00
0.00,0.10,-9.99,-0.00,0.00,0.00,0.00,0.23,2.04,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-71.19,-71.19,0.00
0.00,0.10,-13.62,-0.00,0.00,0.00,0.00,0.23,2.04,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-72.43,-72.43,0.00
0.00,0.10,-20.04,-0.00,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-72.79,-72.79,0.00
-0.49,0.10,-24.99,12.20,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-74.58,-74.58,2.42
-0.00,1.00,-14.73,0.01,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,-76.00,0.00
-0.00,1.00,19.90,-0.01,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,85.00,0.00
0.00,1.00,67.99,0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00
-0.00,1.00,28.20,-0.02,0.00,0.00,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.28,45.28,0.00
0.00,1.00,89.80,0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.38,149.38,0.00
-0.00,1.00,65.60,-0.06,0.00,0.00,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.99,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.00,148.00,0.00
-0.00,1.00,73.00,-0.03,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.25,23.25,0.00
-0.00,1.00,76.47,-0.03,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.47,96.47,0.00
-0.00,1.00,93.29,-0.04,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.95,162.95,0.00
0.00,1.00,96.44,0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.98,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.97,173.97,0.00
-0.00,1.00,93.44,-0.08,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.50,105.50,0.00
0.00,1.00,108.55,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,48.00,48.00,0.00
0.00,1.00,128.24,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.50,202.50,0.00
0.38,1.00,159.00,55.97,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,15.50,5.48
0.00,0.23,141.68,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,225.00,0.00
0.00,0.23,145.22,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.50,112.50,0.00
0.00,0.23,121.29,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.40,95.40,0.00
0.00,0.23,121.20,0.00,0.00,0.00,0.00,0.25,11.99,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,39.99,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,11.50,0.00
-0.15,0.23,96.69,-14.15,0.00,0.00,0.00,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.30,56.30,0.59
-0.12,0.50,101.00,-12.57,0.00,0.00,0.00,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.50,102.50,0.02
0.31,0.73,149.92,43.40,0.00,0.00,0.00,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.77,135.77,0.44
-0.00,0.10,134.97,0.00,0.00,0.00,0.00,0.23,1.10,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,7.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.75,82.75,0.00
0.00,0.10,99.96,0.00,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.60,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.89,76.89,0.00
-0.49,0.10,85.09,-41.53,0.00,0.00,0.00,0.23,1.20,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.60,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.46,55.46,1.45
-0.00,1.00,93.00,-0.04,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.60,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00
-0.00,1.00,127.05,-0.05,0.00,0.00,0.00,0.25,1.20,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,16.60,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.77,81.77,0.00
0.00,1.00,162.01,0.00,0.00,0.00,0.00,0.25,2.20,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,0.00
0.00,1.00,165.46,0.00,0.00,0.00,0.00,0.25,2.20,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.50,117.50,0.00
0.00,1.00,168.09,0.00,0.00,0.00,0.00,0.25,2.20,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.50,205.50,0.00
0.00,1.00,164.23,0.00,0.00,0.00,0.00,0.25,2.20,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.00,206.00,0.00
0.00,1.00,158.88,0.00,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.50,206.50,0.00
0.00,1.00,146.38,0.00,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.00,227.00,0.00
-0.00,1.00,142.27,-0.23,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.50,133.50,0.00
0.28,1.00,139.03,35.63,0.00,0.00,0.00,0.11,0.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,1.00,155.50,155.50,0.46
0.01,0.44,142.75,0.73,0.00,0.00,0.00,0.09,0.65,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,234.00,234.00,0.05
0.00,0.44,142.02,0.00,0.00,0.00,0.00,0.09,0.65,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.00,247.00,0.00
0.00,0.44,159.01,0.41,0.00,0.00,0.00,0.09,0.65,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.95,262.95,0.03
0.17,0.44,163.46,26.35,0.00,0.00,0.00,0.09,0.65,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,47.99,12.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,234.00,234.00,1.23
0.00,0.10,157.91,0.16,0.00,0.00,0.00,0.17,0.69,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,5.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,234.00,234.00,0.01
0.00,0.10,140.68,0.15,0.00,0.00,0.00,0.17,0.69,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,5.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.50,226.50,0.01
0.00,0.10,118.85,0.00,0.00,0.00,0.00,0.17,0.69,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,5.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,129.00,0.00
