BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,LFSCapacity,LFSPrice_USDperMW,LFSRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DLCapacity,DLPrice_USDperMW,DLRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,DHCapacity,DHPrice_USDperMW,DHRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
-0.00,1.00,109.04,-0.25,0.05,2.53,0.11,0.25,4.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.87,0.20,0.25,3.50,0.88,0.01,4.00,0.03,0.00,0.00,0.00,0.00,202.00,202.00,0.02
0.00,1.00,149.95,0.00,0.05,2.33,0.10,0.25,1.25,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.25,2.36,0.59,0.01,8.00,0.06,0.00,0.00,0.00,0.00,202.00,202.00,0.00
0.00,1.00,138.29,0.00,0.05,2.33,0.10,0.25,1.25,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.25,2.36,0.59,0.01,8.00,0.06,0.00,0.00,0.00,0.00,203.00,203.00,0.00
0.00,0.99,150.01,0.00,0.05,2.33,0.10,0.25,1.25,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.25,2.36,0.59,0.01,8.00,0.06,0.00,0.00,0.00,0.00,202.00,202.00,0.00
0.00,0.99,159.12,0.00,0.05,2.33,0.10,0.25,1.25,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.25,2.36,0.59,0.01,8.00,0.06,0.00,0.00,0.00,0.00,203.25,203.25,0.00
0.00,0.98,164.99,0.00,0.04,12.89,0.52,0.25,2.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,4.01,1.00,0.01,16.10,0.10,0.00,0.00,0.00,-0.00,251.12,251.12,0.00
-0.01,0.98,134.81,-1.83,0.04,12.89,0.52,0.25,2.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,4.01,1.00,0.01,16.10,0.10,0.00,0.00,0.00,0.00,250.00,250.00,0.16
0.00,1.00,169.96,0.00,0.04,12.89,0.52,0.25,2.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,4.01,1.00,0.01,16.10,0.10,0.00,0.00,0.00,1.00,265.00,265.00,0.00
0.15,1.00,184.99,25.76,0.04,12.89,0.52,0.25,2.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,4.01,1.00,0.01,16.10,0.10,0.00,0.00,0.00,0.00,150.00,150.00,0.53
0.00,0.69,184.95,0.00,0.04,11.47,0.47,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,2.36,0.59,0.01,7.12,0.05,0.00,0.00,0.00,0.00,250.00,250.00,0.00
0.00,0.69,164.00,0.00,0.04,11.47,0.47,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,2.36,0.59,0.01,7.12,0.05,0.00,0.00,0.00,0.00,223.50,223.50,0.00
0.00,0.68,150.00,0.00,0.04,11.47,0.47,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,2.36,0.59,0.01,7.12,0.05,0.00,0.00,0.00,0.00,223.50,223.50,0.00
0.00,0.68,150.01,0.00,0.04,11.47,0.47,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.25,2.36,0.59,0.01,7.12,0.05,0.00,0.00,0.00,0.00,166.00,166.00,0.00
-0.18,0.67,130.10,-23.36,0.05,1.58,0.07,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.25,2.55,0.64,0.01,6.00,0.05,0.00,0.00,0.00,0.00,193.68,193.68,1.14
0.00,1.00,150.03,0.00,0.05,1.58,0.07,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.25,2.55,0.64,0.01,6.00,0.05,0.00,0.00,0.00,0.00,177.51,177.51,0.00
0.00,1.00,185.25,0.00,0.05,1.58,0.07,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.25,2.55,0.64,0.01,6.00,0.05,0.00,0.00,0.00,0.00,42.00,42.00,0.00
0.44,0.99,192.79,78.49,0.05,1.58,0.07,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.25,2.55,0.64,0.01,6.00,0.05,0.00,0.00,0.00,0.00,28.50,28.50,7.26
0.00,0.10,164.70,0.00,0.05,3.08,0.14,0.21,5.46,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.25,2.90,0.72,0.01,3.00,0.03,0.00,0.00,0.00,0.00,-33.27,-33.27,0.00
0.00,0.10,147.38,0.00,0.05,3.08,0.14,0.21,5.46,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.25,2.90,0.72,0.01,3.00,0.03,0.00,0.00,0.00,0.00,-91.86,-91.86,0.00
-0.49,0.10,121.43,-59.41,0.05,3.08,0.14,0.21,5.46,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.25,2.90,0.72,0.01,3.00,0.03,0.00,0.00,0.00,0.00,-55.00,-55.00,8.63
-0.00,1.00,125.27,-0.26,0.05,3.08,0.14,0.25,5.46,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.25,2.90,0.72,0.01,3.00,0.03,0.00,0.00,0.00,0.00,5.05,5.05,0.03
0.00,1.00,139.96,0.00,0.05,2.03,0.09,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.25,3.00,0.75,0.01,4.00,0.03,0.00,0.00,0.00,0.00,10.00,10.00,0.00
-0.00,1.00,125.91,-0.58,0.05,2.03,0.09,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.25,3.00,0.75,0.01,4.00,0.03,0.00,0.00,0.00,0.00,-24.89,-24.89,0.07
-0.00,1.00,142.10,-0.33,0.05,2.03,0.09,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.25,3.00,0.75,0.01,4.00,0.03,0.00,0.00,0.00,0.00,10.21,10.21,0.03
0.00,1.00,160.76,0.00,0.05,2.03,0.09,0.25,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.25,3.00,0.75,0.01,4.00,0.03,0.00,0.00,0.00,0.00,30.50,30.50,0.00
0.00,1.00,157.96,0.00,0.05,1.94,0.08,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,2.55,0.64,0.01,8.00,0.06,0.00,0.00,0.00,0.00,15.00,15.00,0.00
0.00,0.99,166.32,0.00,0.05,1.94,0.08,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,2.55,0.64,0.01,8.00,0.06,0.00,0.00,0.00,0.00,27.96,27.96,0.00
0.00,0.99,160.00,0.00,0.05,1.94,0.08,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,2.55,0.64,0.01,8.00,0.06,0.00,0.00,0.00,0.00,220.00,220.00,0.00
0.00,0.98,165.00,0.00,0.05,1.94,0.08,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,2.55,0.64,0.01,8.00,0.06,0.00,0.00,0.00,0.00,140.00,140.00,0.00
0.00,0.98,161.14,0.00,0.03,25.00,0.65,0.25,2.13,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.25,2.06,0.01,14.00,0.10,0.00,0.00,0.00,0.00,224.50,224.50,0.00
-0.01,0.98,151.38,-2.26,0.03,25.00,0.65,0.25,2.13,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.25,2.06,0.01,14.00,0.10,0.00,0.00,0.00,0.00,264.50,264.50,0.17
0.00,1.00,200.00,0.00,0.03,25.00,0.65,0.25,2.13,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.25,2.06,0.01,14.00,0.10,0.00,0.00,0.00,1.00,300.00,300.00,0.00
0.44,1.00,244.99,100.45,0.03,25.00,0.65,0.25,2.13,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.25,2.06,0.01,14.00,0.10,0.00,0.00,0.00,0.00,275.00,275.00,1.33
0.00,0.10,214.93,0.00,0.03,22.00,0.70,0.21,1.66,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.25,2.55,0.64,0.00,6.00,0.03,0.00,0.00,0.00,0.00,243.75,243.75,0.00
0.00,0.10,183.00,0.00,0.03,22.00,0.70,0.20,1.66,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.25,2.55,0.64,0.00,6.00,0.03,0.00,0.00,0.00,-0.00,147.05,147.05,0.00
-0.00,0.10,156.45,-0.33,0.03,22.00,0.70,0.20,1.66,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.25,2.55,0.64,0.00,6.00,0.03,0.00,0.00,0.00,-0.00,137.50,137.50,0.00
0.00,0.10,174.00,0.00,0.03,22.00,0.70,0.20,1.66,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.25,2.55,0.64,0.00,6.00,0.03,0.00,0.00,0.00,0.00,65.08,65.08,0.00
-0.00,0.10,132.06,-0.05,0.00,0.00,0.00,0.22,1.96,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.25,2.55,0.64,0.01,10.40,0.11,0.00,0.00,0.00,0.00,91.31,91.31,0.00
0.00,0.10,169.99,0.00,0.00,0.00,0.00,0.22,1.96,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.25,2.55,0.64,0.01,10.40,0.11,0.00,0.00,0.00,0.00,214.00,214.00,0.00
0.00,0.10,158.54,0.00,0.00,0.00,0.00,0.22,1.96,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.25,2.55,0.64,0.01,10.40,0.11,0.00,0.00,0.00,0.00,212.00,212.00,0.00
0.00,0.10,149.92,0.00,0.00,0.00,0.00,0.22,1.96,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.25,2.55,0.64,0.01,10.40,0.11,0.00,0.00,0.00,0.00,212.00,212.00,0.00
-0.00,0.10,94.88,-0.01,0.00,0.00,0.00,0.22,5.45,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.25,2.55,0.64,0.01,11.60,0.13,0.00,0.00,0.00,0.00,210.00,210.00,0.00
-0.49,0.10,87.80,-42.86,0.00,0.00,0.00,0.22,5.45,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.25,2.55,0.64,0.01,11.60,0.13,0.00,0.00,0.00,0.00,208.50,208.50,5.89
-0.00,1.00,98.23,-0.08,0.00,0.00,0.00,0.25,5.45,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.25,2.55,0.64,0.01,11.60,0.13,0.00,0.00,0.00,0.00,221.75,221.75,0.00
-0.00,1.00,118.37,-0.09,0.00,0.00,0.00,0.25,5.45,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.25,2.55,0.64,0.01,11.60,0.13,0.00,0.00,0.00,0.00,172.50,172.50,0.00
-0.00,1.00,147.20,-0.14,0.00,0.00,0.00,0.25,0.80,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.55,0.64,0.01,14.28,0.16,0.00,0.00,0.00,0.00,40.00,40.00,0.00
-0.00,1.00,147.40,-0.14,0.00,0.00,0.00,0.25,0.80,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.55,0.64,0.01,14.28,0.16,0.00,0.00,0.00,0.00,215.00,215.00,0.00
0.00,1.00,157.90,0.00,0.00,0.00,0.00,0.25,0.80,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.55,0.64,0.01,14.28,0.16,0.00,0.00,0.00,0.00,142.50,142.50,0.00
0.00,1.00,162.99,0.00,0.00,0.00,0.00,0.25,0.80,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.55,0.64,0.01,14.28,0.16,0.00,0.00,0.00,0.00,215.00,215.00,0.00
0.00,1.00,162.63,0.00,0.00,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.31,0.01,17.40,0.19,0.00,0.00,0.00,0.00,124.50,124.50,0.00
0.00,1.00,156.00,0.00,0.00,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.31,0.01,17.40,0.19,0.00,0.00,0.00,0.00,213.00,213.00,0.00
-0.00,1.00,151.48,-0.35,0.00,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.31,0.01,17.40,0.19,0.00,0.00,0.00,0.00,213.50,213.50,0.01
0.00,1.00,155.43,0.00,0.05,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.32,0.01,17.40,0.19,0.00,0.00,0.00,1.00,221.75,221.75,0.00
0.00,1.00,159.94,0.00,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.24,2.55,0.60,0.01,15.00,0.12,0.00,0.00,0.00,1.00,143.30,143.30,0.00
0.00,1.00,157.22,0.00,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.24,2.55,0.60,0.01,15.00,0.12,0.00,0.00,0.00,0.00,38.50,38.50,0.00
0.44,0.99,162.24,66.13,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.24,2.55,0.61,0.01,15.00,0.12,0.00,0.00,0.00,0.00,132.50,132.50,1.31
0.00,0.11,160.30,0.00,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,2.55,0.64,0.01,15.00,0.12,0.00,0.00,0.00,0.00,225.00,225.00,0.00
0.00,0.11,143.06,0.00,0.03,22.00,0.67,0.21,0.80,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,3.38,0.84,0.01,13.00,0.13,0.00,0.00,0.00,0.00,127.75,127.75,0.00
0.00,0.11,160.00,0.00,0.03,22.00,0.67,0.21,0.80,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,3.38,0.84,0.01,13.00,0.13,0.00,0.00,0.00,0.00,153.39,153.39,0.00
0.00,0.10,151.01,0.00,0.03,22.00,0.67,0.21,0.80,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,3.38,0.84,0.01,13.00,0.13,0.00,0.00,0.00,0.00,143.84,143.84,0.00
0.00,0.10,115.50,0.00,0.03,22.00,0.67,0.21,0.80,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,3.38,0.84,0.01,13.00,0.13,0.00,0.00,0.00,0.00,120.14,120.14,0.00
-0.22,0.10,88.82,-19.43,0.05,0.79,0.03,0.25,4.41,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.25,2.05,0.51,0.02,11.00,0.23,0.00,0.00,0.00,0.00,3.85,3.85,1.86
0.20,0.50,62.98,11.51,0.05,0.79,0.03,0.25,4.41,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.25,2.05,0.51,0.02,11.00,0.23,0.00,0.00,0.00,0.00,-8.10,-8.10,1.41
0.00,0.10,49.46,0.00,0.00,0.79,0.00,0.22,4.41,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.25,2.05,0.51,0.02,11.00,0.23,0.00,0.00,0.00,0.00,-21.53,-21.53,0.00
0.00,0.10,29.48,0.00,0.00,0.79,0.00,0.22,4.41,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.25,2.05,0.51,0.02,11.00,0.23,0.00,0.00,0.00,0.00,-39.22,-39.22,0.00
-0.06,0.10,10.39,-0.65,0.00,2.22,0.00,0.22,12.69,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.25,5.95,1.49,0.02,4.56,0.09,0.00,0.00,0.00,0.00,-52.92,-52.92,0.40
-0.43,0.22,6.53,-2.78,0.00,2.22,0.00,0.25,12.69,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.25,5.95,1.49,0.02,4.56,0.09,0.00,0.00,0.00,0.00,-55.03,-55.03,2.62
-0.00,1.00,10.05,-0.02,0.05,2.22,0.10,0.25,12.69,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.25,5.95,1.49,0.02,4.56,0.09,0.00,0.00,0.00,0.00,0.50,0.50,0.00
-0.00,1.00,35.64,-0.07,0.05,2.22,0.10,0.25,12.69,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.25,5.95,1.49,0.02,4.56,0.09,0.00,0.00,0.00,0.00,26.33,26.33,0.00
-0.00,1.00,84.10,-0.17,0.05,0.87,0.04,0.25,2.10,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.10,0.53,0.02,13.00,0.26,0.00,0.00,0.00,0.00,75.94,75.94,0.00
-0.00,1.00,121.89,-0.24,0.05,0.87,0.04,0.25,2.10,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.10,0.53,0.02,13.00,0.26,0.00,0.00,0.00,0.00,10.50,10.50,0.02
0.00,1.00,138.06,0.00,0.05,0.87,0.04,0.25,2.10,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.10,0.53,0.02,13.00,0.26,0.00,0.00,0.00,0.00,10.00,10.00,0.00
0.00,1.00,145.03,0.00,0.05,0.87,0.04,0.25,2.10,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.25,2.10,0.53,0.02,13.00,0.26,0.00,0.00,0.00,0.00,11.75,11.75,0.00
0.00,0.99,144.01,0.00,0.00,0.09,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.25,1.26,0.32,0.02,17.00,0.34,0.00,0.00,0.00,0.00,18.38,18.38,0.00
0.00,0.99,138.98,0.00,0.00,0.09,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.25,1.26,0.32,0.02,17.00,0.34,0.00,0.00,0.00,0.00,12.12,12.12,0.00
0.00,0.99,144.01,0.00,0.00,0.09,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.25,1.26,0.32,0.02,17.00,0.34,0.00,0.00,0.00,0.00,192.50,192.50,0.00
0.00,0.99,144.53,0.00,0.00,0.09,0.00,0.25,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.25,1.26,0.32,0.02,17.00,0.34,0.00,0.00,0.00,0.00,16.25,16.25,0.00
0.00,0.99,132.41,0.00,0.04,18.00,0.67,0.25,0.72,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.89,2.22,0.01,21.00,0.21,0.00,0.00,0.00,0.00,11.88,11.88,0.00
-0.01,0.98,128.30,-1.38,0.04,18.00,0.67,0.25,0.72,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.89,2.22,0.01,21.00,0.21,0.00,0.00,0.00,0.00,192.50,192.50,0.07
0.00,1.00,166.30,0.00,0.04,18.00,0.67,0.25,0.72,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.89,2.22,0.01,21.00,0.21,0.00,0.00,0.00,1.00,207.00,207.00,0.00
0.44,1.00,180.06,73.40,0.04,18.00,0.67,0.25,0.72,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.25,8.89,2.22,0.01,21.00,0.21,0.00,0.00,0.00,1.00,110.50,110.50,3.08
0.00,0.11,169.92,0.00,0.05,4.64,0.20,0.21,1.87,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.00,0.16,0.25,4.00,1.00,0.02,14.00,0.24,0.00,0.00,0.00,0.00,107.05,107.05,0.00
0.00,0.11,148.61,0.00,0.05,4.64,0.20,0.21,1.87,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.00,0.16,0.25,4.00,1.00,0.02,14.00,0.24,0.00,0.00,0.00,0.00,105.50,105.50,0.00
0.00,0.10,151.46,0.00,0.05,4.64,0.20,0.21,1.87,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.00,0.16,0.25,4.00,1.00,0.02,14.00,0.24,0.00,0.00,0.00,0.00,185.00,185.00,0.00
