BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.90,1.00,82.00,68.00,0.00,-5.18,-0.00,0.00,0.00,0.00,0.10,1.00,0.09,0.00,-0.61,-0.00,0.04,4.09,0.16,0.07,1.64,0.11,0.09,7.03,0.60,0.00,0.00,0.00,1.00,89.00,89.00,1.89
0.00,0.10,78.39,0.14,0.00,-5.18,-0.00,0.00,0.00,0.00,0.28,1.00,0.26,0.00,-0.61,-0.00,0.04,4.09,0.16,0.27,1.64,0.44,0.09,7.03,0.60,0.00,0.00,0.00,0.00,68.60,68.60,0.01
0.00,0.10,66.12,0.00,0.00,-5.18,-0.00,0.00,0.00,0.00,0.28,1.00,0.26,0.00,-0.61,-0.00,0.04,4.09,0.16,0.27,1.64,0.44,0.09,7.03,0.60,0.00,0.00,0.00,0.00,48.65,48.65,0.00
0.00,0.10,66.00,0.23,0.00,-5.18,-0.00,0.00,0.00,0.00,0.28,1.00,0.26,0.00,-0.61,-0.00,0.04,4.09,0.16,0.27,1.64,0.44,0.09,7.03,0.60,0.00,0.00,0.00,0.00,66.50,66.50,0.00
0.00,0.10,46.00,0.00,0.00,-1.50,-0.00,0.00,0.00,0.00,0.30,1.92,0.52,0.00,-0.39,-0.00,0.04,2.39,0.09,0.28,1.08,0.31,0.07,8.50,0.59,0.00,0.00,0.00,0.00,58.50,58.50,0.00
0.00,0.10,50.21,0.00,0.00,-1.50,-0.00,0.00,0.00,0.00,0.30,1.92,0.52,0.00,-0.39,-0.00,0.04,2.39,0.09,0.28,1.08,0.31,0.07,8.50,0.59,0.00,0.00,0.00,0.00,82.50,82.50,0.00
0.00,0.10,32.68,0.00,0.00,-1.50,-0.00,0.00,0.00,0.00,0.30,1.92,0.53,0.00,-0.39,-0.00,0.04,2.39,0.09,0.28,1.08,0.31,0.07,8.50,0.59,0.00,0.00,0.00,0.00,15.48,15.48,0.00
0.00,0.10,23.51,0.00,0.00,-1.50,-0.00,0.00,0.00,0.00,0.30,1.92,0.53,0.00,-0.39,-0.00,0.04,2.39,0.09,0.28,1.08,0.31,0.07,8.50,0.59,0.00,0.00,0.00,0.00,39.19,39.19,0.00
0.00,0.11,19.98,0.00,0.09,4.79,0.37,0.00,0.00,0.00,0.26,7.00,1.68,0.04,6.60,0.24,0.04,2.50,0.10,0.29,0.85,0.24,0.08,8.50,0.64,0.00,0.00,0.00,0.00,2.90,2.90,0.00
-0.32,0.11,15.96,-5.17,0.09,4.79,0.37,0.00,0.00,0.00,0.26,7.00,1.68,0.04,6.60,0.24,0.04,2.50,0.10,0.29,0.85,0.24,0.08,8.50,0.64,0.00,0.00,0.00,0.00,4.61,4.61,1.10
-0.65,0.40,11.46,-7.42,0.09,4.79,0.37,0.00,0.00,0.00,0.37,7.00,2.35,0.04,6.60,0.24,0.04,2.50,0.10,0.24,0.85,0.20,0.08,8.50,0.64,0.00,0.00,0.00,0.00,2.52,2.52,1.74
-0.00,1.00,21.00,-0.06,0.09,4.79,0.37,0.00,0.00,0.00,0.37,7.00,2.35,0.04,6.60,0.24,0.04,2.50,0.10,0.29,0.85,0.24,0.08,8.50,0.64,0.00,0.00,0.00,0.00,41.50,41.50,0.02
0.00,1.00,47.08,0.00,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.04,1.08,0.04,0.04,6.85,0.27,0.27,4.19,1.13,0.07,9.50,0.68,0.00,0.00,0.00,0.00,86.56,86.56,0.00
0.00,1.00,73.81,0.00,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.04,1.08,0.04,0.04,6.85,0.27,0.27,4.19,1.13,0.07,9.50,0.68,0.00,0.00,0.00,0.00,85.95,85.95,0.00
0.72,1.00,80.97,53.31,0.00,-3.00,-0.00,0.00,0.00,0.00,0.28,1.95,0.51,0.00,1.08,0.00,0.04,6.85,0.27,0.27,4.19,1.13,0.07,9.50,0.68,0.00,0.00,0.00,0.00,84.50,84.50,0.76
0.18,0.28,75.91,12.84,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.04,1.08,0.04,0.04,6.85,0.27,0.27,4.19,1.13,0.07,9.50,0.68,0.00,0.00,0.00,0.00,48.51,48.51,1.51
0.00,0.10,54.99,0.00,0.09,1.34,0.11,0.00,0.00,0.00,0.31,4.07,1.17,0.00,1.39,0.00,0.04,4.23,0.16,0.32,2.69,0.87,0.07,9.01,0.64,0.00,0.00,0.00,0.00,57.47,57.47,0.00
0.00,0.10,45.98,0.00,0.09,1.34,0.11,0.00,0.00,0.00,0.31,4.07,1.17,0.00,1.39,0.00,0.04,4.23,0.16,0.32,2.69,0.87,0.07,9.01,0.64,0.00,0.00,0.00,0.00,81.95,81.95,0.00
0.00,0.10,46.97,0.00,0.09,1.34,0.11,0.00,0.00,0.00,0.31,4.07,1.16,0.00,1.39,0.00,0.04,4.23,0.16,0.32,2.69,0.87,0.07,9.01,0.64,0.00,0.00,0.00,0.00,8.57,8.57,0.00
-0.00,0.10,27.51,-0.00,0.09,1.34,0.11,0.00,0.00,0.00,0.31,4.07,1.16,0.00,1.39,0.00,0.04,4.23,0.16,0.32,2.69,0.87,0.07,9.01,0.64,0.00,0.00,0.00,0.00,31.98,31.98,0.00
-0.32,0.10,13.40,-4.28,0.09,3.45,0.27,0.00,0.00,0.00,0.24,6.00,1.33,0.04,5.87,0.21,0.04,5.67,0.22,0.27,2.52,0.68,0.07,10.50,0.73,0.00,0.00,0.00,0.00,-16.43,-16.43,2.86
-0.66,0.39,10.62,-6.99,0.09,3.45,0.27,0.00,0.00,0.00,0.35,6.00,1.95,0.04,5.87,0.21,0.04,5.67,0.22,0.23,2.52,0.58,0.07,10.50,0.73,0.00,0.00,0.00,0.00,0.06,0.06,2.09
0.00,1.00,29.59,0.00,0.09,3.45,0.27,0.00,0.00,0.00,0.35,6.00,1.95,0.04,5.87,0.21,0.04,5.67,0.22,0.27,2.52,0.68,0.07,10.50,0.73,0.00,0.00,0.00,1.00,17.03,17.03,0.00
0.00,1.00,51.45,0.00,0.09,3.45,0.27,0.00,0.00,0.00,0.35,6.00,1.95,0.04,5.87,0.21,0.04,5.67,0.22,0.27,2.52,0.68,0.07,10.50,0.73,0.00,0.00,0.00,0.00,7.79,7.79,0.00
0.49,0.99,64.79,29.37,0.00,-4.01,-0.00,0.00,0.00,0.00,0.35,1.16,0.37,0.04,0.08,0.00,0.04,4.09,0.16,0.27,2.90,0.78,0.08,10.15,0.79,0.00,0.00,0.00,0.00,41.43,41.43,3.45
0.00,0.50,64.48,0.00,0.00,-4.01,-0.00,0.00,0.00,0.00,0.35,1.16,0.37,0.04,0.08,0.00,0.04,4.09,0.16,0.27,2.90,0.78,0.08,10.15,0.79,0.00,0.00,0.00,0.00,83.95,83.95,0.00
0.00,0.50,61.52,0.00,0.00,-4.01,-0.00,0.00,0.00,0.00,0.35,1.16,0.37,0.04,0.08,0.00,0.04,4.09,0.16,0.27,2.90,0.78,0.08,10.15,0.79,0.00,0.00,0.00,0.00,5.00,5.00,0.00
0.00,0.50,47.41,0.00,0.00,-4.01,-0.00,0.00,0.00,0.00,0.35,1.16,0.37,0.04,0.08,0.00,0.04,4.09,0.16,0.27,2.90,0.78,0.08,10.15,0.79,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,0.50,36.11,0.00,0.00,-0.22,-0.00,0.00,0.00,0.00,0.35,1.32,0.43,0.04,0.75,0.03,0.04,3.30,0.13,0.28,1.20,0.34,0.07,7.00,0.49,0.00,0.00,0.00,0.00,29.98,29.98,0.00
0.00,0.50,35.36,0.00,0.00,-0.22,-0.00,0.00,0.00,0.00,0.35,1.32,0.43,0.04,0.75,0.03,0.04,3.30,0.13,0.28,1.20,0.34,0.07,7.00,0.49,0.00,0.00,0.00,0.00,8.09,8.09,0.00
0.40,0.50,25.01,9.14,0.09,-0.22,-0.02,0.00,0.00,0.00,0.35,1.32,0.43,0.04,0.75,0.03,0.04,3.30,0.13,0.28,1.20,0.34,0.07,7.00,0.49,0.00,0.00,0.00,0.00,0.59,0.59,2.90
0.00,0.10,23.54,0.02,0.00,-0.22,-0.00,0.00,0.00,0.00,0.28,1.32,0.34,0.04,0.75,0.03,0.04,3.30,0.13,0.28,1.20,0.34,0.07,7.00,0.49,0.00,0.00,0.00,0.00,4.07,4.07,0.01
0.00,0.10,11.30,0.00,0.09,0.54,0.04,0.00,0.00,0.00,0.30,1.49,0.41,0.04,0.85,0.03,0.04,3.06,0.12,0.33,1.49,0.49,0.09,6.50,0.55,0.00,0.00,0.00,0.00,-7.38,-7.38,0.00
-0.00,0.10,0.01,-0.00,0.09,0.54,0.04,0.00,0.00,0.00,0.30,1.49,0.41,0.04,0.85,0.03,0.04,3.06,0.12,0.33,1.49,0.49,0.09,6.50,0.55,0.00,0.00,0.00,0.00,-25.05,-25.05,0.00
-0.13,0.10,-2.28,0.30,0.09,0.54,0.04,0.00,0.00,0.00,0.30,1.49,0.41,0.04,0.85,0.03,0.04,3.06,0.12,0.33,1.49,0.49,0.09,6.50,0.55,0.00,0.00,0.00,0.00,-25.11,-25.11,0.91
0.00,0.22,-2.63,-0.00,0.09,0.54,0.04,0.00,0.00,0.00,0.36,1.49,0.50,0.04,0.85,0.03,0.04,3.06,0.12,0.33,1.49,0.49,0.09,6.50,0.55,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,0.22,-2.05,-0.00,0.09,1.27,0.10,0.00,0.00,0.00,0.37,2.87,0.97,0.04,1.31,0.05,0.04,3.55,0.14,0.34,2.75,0.92,0.09,5.90,0.50,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,0.22,0.02,0.00,0.09,1.27,0.10,0.00,0.00,0.00,0.37,2.87,0.97,0.04,1.31,0.05,0.04,3.55,0.14,0.34,2.75,0.92,0.09,5.90,0.50,0.00,0.00,0.00,0.00,40.50,40.50,0.00
0.00,0.22,-2.26,-0.00,0.09,1.27,0.10,0.00,0.00,0.00,0.37,2.87,0.97,0.04,1.31,0.04,0.04,3.55,0.14,0.34,2.75,0.92,0.09,5.90,0.50,0.00,0.00,0.00,0.00,91.50,91.50,0.00
0.00,0.22,-0.01,-0.00,0.09,1.27,0.10,0.00,0.00,0.00,0.37,2.87,0.97,0.03,1.31,0.04,0.04,3.55,0.14,0.34,2.75,0.92,0.09,5.90,0.50,0.00,0.00,0.00,0.00,91.50,91.50,0.00
0.04,0.22,-0.30,-0.01,0.05,5.50,0.27,0.00,0.00,0.00,0.37,8.00,2.76,0.03,7.25,0.23,0.04,4.12,0.16,0.34,1.37,0.46,0.08,5.48,0.46,0.00,0.00,0.00,0.00,71.00,71.00,0.95
0.00,0.17,-8.81,-0.00,0.05,5.50,0.27,0.00,0.00,0.00,0.35,8.00,2.59,0.03,7.25,0.23,0.04,4.12,0.16,0.34,1.37,0.46,0.08,5.48,0.46,0.00,0.00,0.00,0.00,27.00,27.00,0.00
-0.26,0.17,-17.62,4.55,0.05,5.50,0.27,0.00,0.00,0.00,0.35,8.00,2.59,0.03,7.25,0.23,0.04,4.12,0.16,0.34,1.37,0.46,0.08,5.48,0.46,0.00,0.00,0.00,0.00,-28.50,-28.50,0.84
-0.64,0.41,-19.19,12.32,0.05,5.50,0.27,0.00,0.00,0.00,0.38,8.00,2.77,0.03,7.25,0.23,0.04,4.12,0.16,0.23,1.37,0.32,0.08,5.48,0.46,0.00,0.00,0.00,0.00,-31.60,-31.60,2.39
-0.00,1.00,-17.63,0.03,0.07,5.01,0.32,0.00,0.00,0.00,0.38,2.92,1.02,0.04,3.16,0.11,0.04,2.00,0.08,0.33,3.28,1.08,0.09,6.50,0.55,0.00,0.00,0.00,1.00,-1.33,-1.33,0.01
-0.00,1.00,-6.64,0.01,0.07,5.01,0.32,0.00,0.00,0.00,0.38,2.92,1.02,0.04,3.16,0.11,0.04,2.00,0.08,0.33,3.28,1.08,0.09,6.50,0.55,0.00,0.00,0.00,0.00,29.87,29.87,0.02
-0.00,1.00,0.00,-0.00,0.07,5.01,0.32,0.00,0.00,0.00,0.38,2.92,1.02,0.04,3.16,0.11,0.04,2.00,0.08,0.33,3.28,1.08,0.09,6.50,0.55,0.00,0.00,0.00,0.00,42.24,42.24,0.02
0.00,1.00,19.93,0.00,0.07,5.01,0.32,0.00,0.00,0.00,0.38,2.92,1.02,0.04,3.16,0.11,0.04,2.00,0.08,0.33,3.28,1.08,0.09,6.50,0.55,0.00,0.00,0.00,0.00,84.00,84.00,0.00
0.53,1.00,37.67,18.25,0.09,2.12,0.17,0.00,0.00,0.00,0.35,4.50,1.44,0.04,5.29,0.19,0.04,4.84,0.19,0.27,3.39,0.91,0.07,10.87,0.75,0.00,0.00,0.00,0.00,84.00,84.00,7.30
0.37,0.47,35.63,11.99,0.09,2.12,0.17,0.00,0.00,0.00,0.35,4.50,1.44,0.04,5.29,0.19,0.04,4.84,0.19,0.27,3.39,0.91,0.07,10.87,0.75,0.00,0.00,0.00,0.00,65.20,65.20,3.24
0.00,0.10,29.12,0.00,0.09,2.12,0.17,0.00,0.00,0.00,0.24,4.50,1.00,0.04,5.29,0.19,0.04,4.84,0.19,0.27,3.39,0.91,0.07,10.87,0.75,0.00,0.00,0.00,0.00,47.30,47.30,0.00
-0.00,0.10,13.16,-0.01,0.09,2.12,0.17,0.00,0.00,0.00,0.24,4.50,1.00,0.04,5.29,0.19,0.04,4.84,0.19,0.27,3.39,0.91,0.07,10.87,0.75,0.00,0.00,0.00,0.00,3.89,3.89,0.00
-0.34,0.10,-1.04,0.35,0.08,3.50,0.27,0.00,0.00,0.00,0.27,4.10,1.02,0.04,2.33,0.08,0.04,1.23,0.05,0.30,0.57,0.17,0.07,7.50,0.52,0.00,0.00,0.00,0.00,74.69,74.69,7.66
0.00,0.41,0.00,0.00,0.08,3.50,0.27,0.00,0.00,0.00,0.42,4.10,1.59,0.04,2.33,0.08,0.04,1.23,0.05,0.30,0.57,0.17,0.07,7.50,0.52,0.00,0.00,0.00,0.00,48.75,48.75,0.00
0.00,0.41,-0.59,-0.00,0.08,3.50,0.27,0.00,0.00,0.00,0.42,4.10,1.59,0.04,2.33,0.08,0.04,1.23,0.05,0.30,0.57,0.17,0.07,7.50,0.52,0.00,0.00,0.00,0.00,75.50,75.50,0.00
0.00,0.40,-0.25,-0.00,0.08,3.50,0.27,0.00,0.00,0.00,0.42,4.10,1.59,0.04,2.33,0.08,0.04,1.23,0.05,0.30,0.57,0.17,0.07,7.50,0.52,0.00,0.00,0.00,0.00,-17.51,-17.51,0.00
0.00,0.40,-1.00,-0.00,0.09,4.50,0.35,0.00,0.00,0.00,0.42,7.15,2.74,0.04,6.00,0.21,0.04,0.80,0.03,0.30,0.40,0.12,0.08,4.50,0.36,0.00,0.00,0.00,0.00,-20.00,-20.00,0.00
0.00,0.40,-2.36,-0.00,0.09,4.50,0.35,0.00,0.00,0.00,0.42,7.15,2.74,0.04,6.00,0.21,0.04,0.80,0.03,0.30,0.40,0.12,0.08,4.50,0.36,0.00,0.00,0.00,0.00,-13.12,-13.12,0.00
0.00,0.39,-2.32,-0.00,0.09,4.50,0.35,0.00,0.00,0.00,0.42,7.15,2.74,0.04,6.00,0.21,0.04,0.80,0.03,0.30,0.40,0.12,0.08,4.50,0.36,0.00,0.00,0.00,0.00,-22.55,-22.55,0.00
0.00,0.39,-1.49,-0.00,0.09,4.50,0.35,0.00,0.00,0.00,0.42,7.15,2.74,0.04,6.00,0.21,0.04,0.80,0.03,0.30,0.40,0.12,0.08,4.50,0.36,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,0.39,-0.99,-0.00,0.09,3.00,0.24,0.00,0.00,0.00,0.42,6.86,2.68,0.04,0.93,0.03,0.04,1.36,0.05,0.34,1.20,0.40,0.09,7.41,0.63,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,0.39,-0.01,-0.00,0.09,3.00,0.24,0.00,0.00,0.00,0.42,6.86,2.68,0.04,0.93,0.03,0.04,1.36,0.05,0.34,1.20,0.40,0.09,7.41,0.63,0.00,0.00,0.00,0.00,-28.05,-28.05,0.00
0.00,0.38,-0.01,-0.00,0.09,3.00,0.24,0.00,0.00,0.00,0.42,6.86,2.68,0.04,0.93,0.03,0.04,1.36,0.05,0.34,1.20,0.40,0.09,7.41,0.63,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,0.38,-0.22,-0.00,0.09,3.00,0.24,0.00,0.00,0.00,0.42,6.86,2.68,0.04,0.93,0.03,0.04,1.36,0.05,0.34,1.20,0.40,0.09,7.41,0.63,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
-0.54,0.38,-2.47,1.33,0.07,5.00,0.30,0.00,0.00,0.00,0.37,7.00,2.38,0.04,7.10,0.25,0.04,1.43,0.06,0.34,0.51,0.17,0.09,4.40,0.37,0.00,0.00,0.00,0.00,-42.53,-42.53,6.47
-0.14,0.88,-2.43,0.33,0.07,5.00,0.30,0.00,0.00,0.00,0.37,7.00,2.38,0.04,7.10,0.25,0.04,1.43,0.06,0.34,0.51,0.17,0.09,4.40,0.37,0.00,0.00,0.00,0.00,-25.11,-25.11,0.93
0.00,1.00,-1.23,-0.00,0.07,5.00,0.30,0.00,0.00,0.00,0.37,7.00,2.38,0.04,7.10,0.25,0.04,1.43,0.06,0.34,0.51,0.17,0.09,4.40,0.37,0.00,0.00,0.00,0.00,-25.11,-25.11,0.00
0.00,1.00,-1.86,-0.00,0.07,5.00,0.30,0.00,0.00,0.00,0.37,7.00,2.38,0.04,7.10,0.25,0.04,1.43,0.06,0.34,0.51,0.17,0.09,4.40,0.37,0.00,0.00,0.00,0.00,-23.27,-23.27,0.00
-0.00,1.00,-2.16,0.01,0.07,4.00,0.27,0.00,0.00,0.00,0.37,3.36,1.15,0.04,5.31,0.19,0.04,1.93,0.07,0.33,2.89,0.95,0.07,8.14,0.60,0.00,0.00,0.00,0.00,-45.48,-45.48,0.05
-0.00,1.00,-0.01,0.00,0.07,4.00,0.27,0.00,0.00,0.00,0.37,3.36,1.15,0.04,5.31,0.19,0.04,1.93,0.07,0.33,2.89,0.95,0.07,8.14,0.60,0.00,0.00,0.00,1.00,-19.98,-19.98,0.01
-0.00,1.00,2.01,-0.00,0.07,4.00,0.27,0.00,0.00,0.00,0.37,3.36,1.15,0.04,5.31,0.19,0.04,1.93,0.07,0.33,2.89,0.95,0.07,8.14,0.60,0.00,0.00,0.00,0.00,39.45,39.45,0.02
-0.00,1.00,18.89,-0.03,0.07,4.00,0.27,0.00,0.00,0.00,0.37,3.36,1.15,0.04,5.31,0.19,0.04,1.93,0.07,0.33,2.89,0.95,0.07,8.14,0.60,0.00,0.00,0.00,0.00,81.40,81.40,0.03
0.00,1.00,43.79,0.00,0.00,-1.21,-0.00,0.00,0.00,0.00,0.35,1.89,0.61,0.04,0.86,0.03,0.04,4.58,0.18,0.27,2.93,0.79,0.07,9.50,0.66,0.00,0.00,0.00,0.00,81.45,81.45,0.00
0.12,1.00,46.84,5.25,0.00,-1.21,-0.00,0.00,0.00,0.00,0.35,1.89,0.61,0.04,0.86,0.03,0.04,4.58,0.18,0.27,2.93,0.79,0.07,9.50,0.66,0.00,0.00,0.00,0.00,83.70,83.70,1.34
0.78,0.88,51.76,37.12,0.00,-1.21,-0.00,0.00,0.00,0.00,0.22,1.89,0.38,0.00,0.86,0.00,0.04,4.58,0.18,0.27,2.93,0.79,0.07,9.50,0.66,0.00,0.00,0.00,0.00,84.95,84.95,7.74
0.00,0.10,42.09,0.04,0.00,-1.21,-0.00,0.00,0.00,0.00,0.26,1.89,0.45,0.04,0.86,0.03,0.04,4.58,0.18,0.27,2.93,0.79,0.07,9.50,0.66,0.00,0.00,0.00,0.00,78.25,78.25,0.01
0.00,0.10,22.00,0.00,0.07,2.80,0.18,0.00,0.00,0.00,0.26,7.94,1.92,0.04,5.00,0.18,0.04,6.06,0.23,0.29,1.50,0.43,0.07,7.30,0.50,0.00,0.00,0.00,0.00,56.85,56.85,0.00
-0.60,0.10,8.14,-4.90,0.07,2.80,0.18,0.00,0.00,0.00,0.26,7.94,1.92,0.04,5.00,0.18,0.04,6.06,0.23,0.29,1.50,0.43,0.07,7.30,0.50,0.00,0.00,0.00,0.00,49.48,49.48,7.47
-0.37,0.66,9.96,-3.72,0.07,2.80,0.18,0.00,0.00,0.00,0.36,7.94,2.65,0.04,5.00,0.18,0.04,6.06,0.23,0.29,1.50,0.43,0.07,7.30,0.50,0.00,0.00,0.00,0.00,-12.55,-12.55,2.52
-0.00,1.00,17.60,-0.04,0.07,2.80,0.18,0.00,0.00,0.00,0.36,7.94,2.65,0.04,5.00,0.18,0.04,6.06,0.23,0.29,1.50,0.43,0.07,7.30,0.50,0.00,0.00,0.00,0.00,-1.61,-1.61,0.01
-0.00,1.00,23.03,-0.06,0.09,2.34,0.18,0.00,0.00,0.00,0.37,4.00,1.35,0.04,4.04,0.14,0.04,2.95,0.11,0.29,0.96,0.27,0.09,6.85,0.58,0.00,0.00,0.00,0.00,24.74,24.74,0.00
-0.00,1.00,24.93,-0.06,0.09,2.34,0.18,0.00,0.00,0.00,0.37,4.00,1.35,0.04,4.04,0.14,0.04,2.95,0.11,0.29,0.96,0.27,0.09,6.85,0.58,0.00,0.00,0.00,0.00,18.91,18.91,0.00
-0.00,1.00,33.02,-0.08,0.09,2.34,0.18,0.00,0.00,0.00,0.37,4.00,1.35,0.04,4.04,0.14,0.04,2.95,0.11,0.29,0.96,0.27,0.09,6.85,0.58,0.00,0.00,0.00,0.00,33.83,33.83,0.00
-0.00,1.00,49.19,-0.12,0.09,2.34,0.18,0.00,0.00,0.00,0.37,4.00,1.35,0.04,4.04,0.14,0.04,2.95,0.11,0.29,0.96,0.27,0.09,6.85,0.58,0.00,0.00,0.00,0.00,25.84,25.84,0.02
0.00,1.00,66.23,0.00,0.00,-3.33,-0.00,0.00,0.00,0.00,0.35,3.00,0.98,0.04,0.54,0.02,0.04,3.00,0.12,0.27,1.73,0.47,0.09,6.88,0.58,0.00,0.00,0.00,0.00,56.25,56.25,0.00
0.00,1.00,70.17,0.00,0.00,-3.33,-0.00,0.00,0.00,0.00,0.35,3.00,0.98,0.04,0.54,0.02,0.04,3.00,0.12,0.27,1.73,0.47,0.09,6.88,0.58,0.00,0.00,0.00,0.00,83.75,83.75,0.00
0.01,1.00,75.48,0.46,0.00,-3.33,-0.00,0.00,0.00,0.00,0.35,3.00,0.98,0.04,0.54,0.02,0.04,3.00,0.12,0.27,1.73,0.47,0.09,6.88,0.58,0.00,0.00,0.00,0.00,61.25,61.25,0.03
0.00,0.99,66.46,0.00,0.00,-3.33,-0.00,0.00,0.00,0.00,0.35,3.00,0.98,0.04,0.54,0.02,0.04,3.00,0.12,0.27,1.73,0.47,0.09,6.88,0.58,0.00,0.00,0.00,0.00,40.00,40.00,0.00
0.00,0.99,58.48,0.00,0.00,-3.54,-0.00,0.00,0.00,0.00,0.32,2.20,0.64,0.04,2.40,0.09,0.04,2.96,0.11,0.27,0.99,0.27,0.09,6.88,0.58,0.00,0.00,0.00,0.00,31.05,31.05,0.00
0.00,0.99,60.96,0.00,0.00,-3.54,-0.00,0.00,0.00,0.00,0.32,2.20,0.64,0.04,2.40,0.09,0.04,2.96,0.11,0.27,0.99,0.27,0.09,6.88,0.58,0.00,0.00,0.00,0.00,37.96,37.96,0.00
0.00,0.99,68.72,0.00,0.00,-3.54,-0.00,0.00,0.00,0.00,0.32,2.20,0.64,0.04,2.40,0.09,0.04,2.96,0.11,0.27,0.99,0.27,0.09,6.88,0.58,0.00,0.00,0.00,0.00,39.23,39.23,0.00
0.00,0.99,63.55,0.00,0.00,-3.54,-0.00,0.00,0.00,0.00,0.32,2.20,0.64,0.04,2.40,0.09,0.04,2.96,0.11,0.27,0.99,0.27,0.09,6.88,0.58,0.00,0.00,0.00,0.00,34.96,34.96,0.00
0.00,1.00,66.60,0.00,0.00,-5.37,-0.00,0.00,0.00,0.00,0.29,0.45,0.12,0.00,-0.20,-0.00,0.04,4.80,0.19,0.26,2.50,0.65,0.09,9.61,0.82,0.00,0.00,0.00,0.00,39.28,39.28,0.00
0.00,1.00,70.04,0.00,0.00,-5.37,-0.00,0.00,0.00,0.00,0.29,0.45,0.12,0.00,-0.20,-0.00,0.04,4.80,0.19,0.26,2.50,0.65,0.09,9.61,0.82,0.00,0.00,0.00,0.00,43.77,43.77,0.00
0.00,1.00,67.00,0.00,0.00,-5.37,-0.00,0.00,0.00,0.00,0.29,0.45,0.12,0.00,-0.20,-0.00,0.04,4.80,0.19,0.26,2.50,0.65,0.09,9.61,0.82,0.00,0.00,0.00,0.00,111.00,111.00,0.00
0.00,1.00,83.06,0.06,0.00,-5.37,-0.00,0.00,0.00,0.00,0.29,0.45,0.12,0.04,-0.20,-0.01,0.04,4.80,0.19,0.26,2.50,0.65,0.09,9.61,0.82,0.00,0.00,0.00,1.00,115.00,115.00,0.00
0.71,1.00,90.05,59.01,0.00,-5.04,-0.00,0.00,0.00,0.00,0.29,2.00,0.53,0.00,-0.83,-0.00,0.04,5.66,0.22,0.27,2.98,0.81,0.09,6.86,0.58,0.00,0.00,0.00,0.00,115.00,115.00,5.32
0.00,0.29,85.65,0.00,0.00,-5.04,-0.00,0.00,0.00,0.00,0.31,2.00,0.57,0.00,-0.83,-0.00,0.04,5.66,0.22,0.27,2.98,0.81,0.09,6.86,0.58,0.00,0.00,0.00,0.00,111.00,111.00,0.00
0.00,0.29,72.36,0.00,0.00,-5.04,-0.00,0.00,0.00,0.00,0.31,2.00,0.57,0.00,-0.83,-0.00,0.04,5.66,0.22,0.27,2.98,0.81,0.09,6.86,0.58,0.00,0.00,0.00,0.00,86.25,86.25,0.00
0.00,0.29,67.36,0.00,0.00,-5.04,-0.00,0.00,0.00,0.00,0.31,2.00,0.57,0.00,-0.83,-0.00,0.04,5.66,0.22,0.27,2.98,0.81,0.09,6.86,0.58,0.00,0.00,0.00,0.00,69.50,69.50,0.00
-0.22,0.29,63.22,-14.02,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.00,-0.53,-0.00,0.04,2.53,0.10,0.29,1.20,0.34,0.07,9.19,0.65,0.00,0.00,0.00,0.00,50.59,50.59,0.84
0.00,0.50,68.96,0.00,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.00,-0.53,-0.00,0.04,2.53,0.10,0.29,1.20,0.34,0.07,9.19,0.65,0.00,0.00,0.00,0.00,40.03,40.03,0.00
0.00,0.50,58.00,0.00,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.04,-0.53,-0.02,0.04,2.53,0.10,0.29,1.20,0.34,0.07,9.19,0.65,0.00,0.00,0.00,0.00,32.88,32.88,0.00
0.00,0.50,55.42,0.00,0.00,-3.00,-0.00,0.00,0.00,0.00,0.35,1.95,0.63,0.04,-0.53,-0.02,0.04,2.53,0.10,0.29,1.20,0.34,0.07,9.19,0.65,0.00,0.00,0.00,0.00,25.62,25.62,0.00
